Date,Close,EIX
24/01/2011,37.71,0.008522022
21/01/2011,37.39,-0.008256805
20/01/2011,37.7,0.002124271
19/01/2011,37.62,-0.01136526
18/01/2011,38.05,0.007121222
14/01/2011,37.78,-0.004753112
13/01/2011,37.96,-0.004206105
12/01/2011,38.12,0.000524797
11/01/2011,38.1,-0.000787092
10/01/2011,38.13,-0.015871284
07/01/2011,38.74,0.006214417
06/01/2011,38.5,0.002080084
05/01/2011,38.42,-0.01267313
04/01/2011,38.91,0.005928616
03/01/2011,38.68,0.002070394
31/12/2010,38.6,-0.001553197
30/12/2010,38.66,-0.002067184
29/12/2010,38.74,-0.011548954
28/12/2010,39.19,0.006399612
27/12/2010,38.94,0.0061824
23/12/2010,38.7,0.000775494
22/12/2010,38.67,-0.004386538
21/12/2010,38.84,-0.000514801
20/12/2010,38.86,0.004642773
17/12/2010,38.68,0.005963975
16/12/2010,38.45,0.01837322
15/12/2010,37.75,-0.01915315
14/12/2010,38.48,0.003123376
13/12/2010,38.36,0.004703432
10/12/2010,38.18,0.00920938
09/12/2010,37.83,-0.012869514
08/12/2010,38.32,-0.004686288
07/12/2010,38.5,0.007037694
06/12/2010,38.23,0.004193977
03/12/2010,38.07,0.007382053
02/12/2010,37.79,0.005838658
01/12/2010,37.57,0.016910885
30/11/2010,36.94,-0.000270673
29/11/2010,36.95,-0.002972573
26/11/2010,37.06,-0.013135157
24/11/2010,37.55,0.010709607
23/11/2010,37.15,-0.015756769
22/11/2010,37.74,-0.00291044
19/11/2010,37.85,-0.002901994
18/11/2010,37.96,0.013259277
17/11/2010,37.46,0.003208559
16/11/2010,37.34,-0.011449999
15/11/2010,37.77,0.005309277
12/11/2010,37.57,-0.012432378
11/11/2010,38.04,0.014030674
10/11/2010,37.51,-0.00133209
09/11/2010,37.56,0
08/11/2010,37.56,-0.017419284
05/11/2010,38.22,0.0102565
04/11/2010,37.83,0.018138667
03/11/2010,37.15,-0.000807211
02/11/2010,37.18,0.003772573
01/11/2010,37.04,0.003786859
29/10/2010,36.9,0.025526293
28/10/2010,35.97,0.001669449
27/10/2010,35.91,-0.001391401
26/10/2010,35.96,-0.002777008
25/10/2010,36.06,0.001943096
22/10/2010,35.99,0.003339831
21/10/2010,35.87,-0.003061937
20/10/2010,35.98,0.008653229
19/10/2010,35.67,-0.008375258
18/10/2010,35.97,0.00977798
15/10/2010,35.62,0.003092931
14/10/2010,35.51,-0.000281571
13/10/2010,35.52,0.002536999
12/10/2010,35.43,0.002260527
11/10/2010,35.35,0.00425231
08/10/2010,35.2,0.007700024
07/10/2010,34.93,0.005166487
06/10/2010,34.75,-0.007739755
05/10/2010,35.02,0.009467866
04/10/2010,34.69,0.001731103
01/10/2010,34.63,0.006954534
30/09/2010,34.39,-0.003483313
29/09/2010,34.51,-0.007505809
28/09/2010,34.77,0.005190323
27/09/2010,34.59,-0.002886838
24/09/2010,34.69,0.003754517
23/09/2010,34.56,-0.007207758
22/09/2010,34.81,0.003165015
21/09/2010,34.7,0.005780363
20/09/2010,34.5,0.019020325
17/09/2010,33.85,0.001478197
16/09/2010,33.8,-0.002364067
15/09/2010,33.88,-0.013485986
14/09/2010,34.34,0.006720259
13/09/2010,34.11,-0.008175228
10/09/2010,34.39,-0.008685637
09/09/2010,34.69,0.006072015
08/09/2010,34.48,-0.006072015
07/09/2010,34.69,-0.005462138
03/09/2010,34.88,0.007770941
02/09/2010,34.61,-0.003461209
01/09/2010,34.73,0.028623449
31/08/2010,33.75,0.009227629
30/08/2010,33.44,-0.016019328
27/08/2010,33.98,0.021717349
26/08/2010,33.25,-0.015814144
25/08/2010,33.78,-0.005019943
24/08/2010,33.95,0.002063984
23/08/2010,33.88,0.000590493
20/08/2010,33.86,0.00949562
19/08/2010,33.54,-0.008904778
18/08/2010,33.84,-0.003245319
17/08/2010,33.95,0.002654477
16/08/2010,33.86,-0.002359883
13/08/2010,33.94,0.018136367
12/08/2010,33.33,0.000900495
11/08/2010,33.3,-0.023739987
10/08/2010,34.1,0.004114023
09/08/2010,33.96,-0.001177163
06/08/2010,34,0.008565995
05/08/2010,33.71,-0.002962087
04/08/2010,33.81,0.001479947
03/08/2010,33.76,-0.008259634
02/08/2010,34.04,0.026493587
30/07/2010,33.15,-0.005415176
29/07/2010,33.33,-0.007174919
28/07/2010,33.57,-0.004458322
27/07/2010,33.72,0.021583572
26/07/2010,33,0.002730999
23/07/2010,32.91,0
22/07/2010,32.91,0.016544495
21/07/2010,32.37,-0.019275494
20/07/2010,33,-0.002118966
19/07/2010,33.07,0.015849158
16/07/2010,32.55,-0.023380449
15/07/2010,33.32,0.003607941
14/07/2010,33.2,0.00211066
13/07/2010,33.13,0.005447955
12/07/2010,32.95,-0.003332831
09/07/2010,33.06,0.002726035
08/07/2010,32.97,0.010979067
07/07/2010,32.61,0.034314034
06/07/2010,31.51,0.012132971
02/07/2010,31.13,-0.005765551
01/07/2010,31.31,-0.013009861
30/06/2010,31.72,-0.008788506
29/06/2010,32,-0.021333318
28/06/2010,32.69,0.000305951
25/06/2010,32.68,-0.002750193
24/06/2010,32.77,-0.002438282
23/06/2010,32.85,-0.016604155
22/06/2010,33.4,-0.021034696
21/06/2010,34.11,-0.007011422
18/06/2010,34.35,-0.002906979
17/06/2010,34.45,0.009332235
16/06/2010,34.13,0.01356953
15/06/2010,33.67,0.017073951
14/06/2010,33.1,0.01001982
11/06/2010,32.77,-0.001524623
10/06/2010,32.82,0.023740902
09/06/2010,32.05,-0.007460401
08/06/2010,32.29,0.003412443
07/06/2010,32.18,0.009366288
04/06/2010,31.88,-0.028144737
03/06/2010,32.79,0.010731362
02/06/2010,32.44,0.029087273
01/06/2010,31.51,-0.026618136
28/05/2010,32.36,0.002165507
27/05/2010,32.29,0.020967753
26/05/2010,31.62,0.01241066
25/05/2010,31.23,-0.013674883
24/05/2010,31.66,-0.001578034
21/05/2010,31.71,-0.001260637
20/05/2010,31.75,-0.035883838
19/05/2010,32.91,-0.010578911
18/05/2010,33.26,-0.009277337
17/05/2010,33.57,-0.002677378
14/05/2010,33.66,-0.009756175
13/05/2010,33.99,-0.007620201
12/05/2010,34.25,0.007620201
11/05/2010,33.99,0.002651349
10/05/2010,33.9,0.025998775
07/05/2010,33.03,0.012184129
06/05/2010,32.63,-0.031375123
05/05/2010,33.67,0.000297044
04/05/2010,33.66,-0.030141272
03/05/2010,34.69,0.00926737
30/04/2010,34.37,0.019092958
29/04/2010,33.72,0.009834679
28/04/2010,33.39,0.003299838
27/04/2010,33.28,-0.02404747
26/04/2010,34.09,-0.008180005
23/04/2010,34.37,0.008180005
22/04/2010,34.09,-0.00584968
21/04/2010,34.29,0.00526317
20/04/2010,34.11,0.007651597
19/04/2010,33.85,-0.002360579
16/04/2010,33.93,-0.017528933
15/04/2010,34.53,0.002900234
14/04/2010,34.43,0.00203518
13/04/2010,34.36,-0.002906134
12/04/2010,34.46,0.006988963
09/04/2010,34.22,-0.003209339
08/04/2010,34.33,-0.001455392
07/04/2010,34.38,-0.00839976
06/04/2010,34.67,0.008108935
05/04/2010,34.39,0.00262047
01/04/2010,34.3,0.003797288
31/03/2010,34.17,-0.009901071
30/03/2010,34.51,0.009023493
29/03/2010,34.2,0.005277057
26/03/2010,34.02,0.005600604
25/03/2010,33.83,-0.007656103
24/03/2010,34.09,-0.01137536
23/03/2010,34.48,0.007276993
22/03/2010,34.23,-0.005244767
19/03/2010,34.41,-0.002901917
18/03/2010,34.51,-0.005778693
17/03/2010,34.71,0.009843739
16/03/2010,34.37,0.008473389
15/03/2010,34.08,0.008545801
12/03/2010,33.79,-0.013813592
11/03/2010,34.26,0.004681109
10/03/2010,34.1,0.015962503
09/03/2010,33.56,0
08/03/2010,33.56,-0.00653403
05/03/2010,33.78,0.019429695
04/03/2010,33.13,-0.005118181
03/03/2010,33.3,0.002104315
02/03/2010,33.23,-0.002704735
01/03/2010,33.32,0.020925707
26/02/2010,32.63,-0.003365461
25/02/2010,32.74,-0.013349713
24/02/2010,33.18,-0.003610112
23/02/2010,33.3,-0.01519922
22/02/2010,33.81,-0.012637935
19/02/2010,34.24,0.01857091
18/02/2010,33.61,0.00896599
17/02/2010,33.31,-0.00120012
16/02/2010,33.35,0.02305228
12/02/2010,32.59,0.00030689
11/02/2010,32.58,0.006466535
10/02/2010,32.37,-0.005545301
09/02/2010,32.55,0.012987196
08/02/2010,32.13,-0.010218389
05/02/2010,32.46,-0.001231527
04/02/2010,32.5,-0.033285978
03/02/2010,33.6,-0.011834458
02/02/2010,34,0.010050336
01/02/2010,33.66,0.010152371
29/01/2010,33.32,-0.004491698
28/01/2010,33.47,-0.017180517
27/01/2010,34.05,-0.004395611
26/01/2010,34.2,0.00292826
25/01/2010,34.1,0.006767717
22/01/2010,33.87,-0.029670588
21/01/2010,34.89,-0.012815212
20/01/2010,35.34,-0.012373611
19/01/2010,35.78,0.015207277
15/01/2010,35.24,-0.005377118
14/01/2010,35.43,-0.000564334
13/01/2010,35.45,0.009067787
12/01/2010,35.13,-0.00113798
11/01/2010,35.17,0.019234122
08/01/2010,34.5,-0.005203828
07/01/2010,34.68,-0.006037103
06/01/2010,34.89,0.012401024
05/01/2010,34.46,-0.008955715
04/01/2010,34.77,-0.000287563
31/12/2009,34.78,-0.015689952
30/12/2009,35.33,-0.003672839
29/12/2009,35.46,-0.008704253
28/12/2009,35.77,0.002799554
24/12/2009,35.67,0.010427035
23/12/2009,35.3,0.002268861
22/12/2009,35.22,-0.009607308
21/12/2009,35.56,0.005640173
18/12/2009,35.36,-0.001977681
17/12/2009,35.43,-0.004224763
16/12/2009,35.58,-0.015063046
15/12/2009,36.12,-0.007447283
14/12/2009,36.39,0.00413053
11/12/2009,36.24,0.020630785
10/12/2009,35.5,0.015042145
09/12/2009,34.97,0.004298617
08/12/2009,34.82,-0.004870372
07/12/2009,34.99,0.004296154
04/12/2009,34.84,-0.005724114
03/12/2009,35.04,-0.003987473
02/12/2009,35.18,0.016624057
01/12/2009,34.6,0.016023649
30/11/2009,34.05,0.007073416
27/11/2009,33.81,-0.015554239
25/11/2009,34.34,0.007306769
24/11/2009,34.09,0.010023669
23/11/2009,33.75,0.021261469
20/11/2009,33.04,0.003942386
19/11/2009,32.91,-0.014779337
18/11/2009,33.4,-0.004778982
17/11/2009,33.56,-0.001191185
16/11/2009,33.6,0.00836825
13/11/2009,33.32,0.002403847
12/11/2009,33.24,-0.020250841
11/11/2009,33.92,-0.007928393
10/11/2009,34.19,0.009403537
09/11/2009,33.87,0.020281041
06/11/2009,33.19,0.030903484
05/11/2009,32.18,0.014713053
04/11/2009,31.71,0.002526051
03/11/2009,31.63,-0.008186444
02/11/2009,31.89,0.002197458
30/10/2009,31.82,-0.009383866
29/10/2009,32.12,0.005619746
28/10/2009,31.94,-0.012754878
27/10/2009,32.35,-0.000926927
26/10/2009,32.38,-0.007997582
23/10/2009,32.64,-0.016710096
22/10/2009,33.19,0.003319756
21/10/2009,33.08,-0.001812142
20/10/2009,33.14,-0.022378974
19/10/2009,33.89,0.011574547
16/10/2009,33.5,0.001493652
15/10/2009,33.45,0.011727694
14/10/2009,33.06,0.006981361
13/10/2009,32.83,-0.019306784
12/10/2009,33.47,0.011116233
09/10/2009,33.1,0.001511716
08/10/2009,33.05,-0.007836086
07/10/2009,33.31,-0.004791863
06/10/2009,33.47,0.018089128
05/10/2009,32.87,0.010705103
02/10/2009,32.52,-0.014652277
01/10/2009,33,-0.01742309
30/09/2009,33.58,-0.010958202
29/09/2009,33.95,-0.003528378
28/09/2009,34.07,-0.002052486
25/09/2009,34.14,-0.006132301
24/09/2009,34.35,0.009065715
23/09/2009,34.04,-0.01342302
22/09/2009,34.5,-0.001448226
21/09/2009,34.55,-0.012654756
18/09/2009,34.99,0.010919649
17/09/2009,34.61,-0.011491077
16/09/2009,35.01,0.021655242
15/09/2009,34.26,0.009973682
14/09/2009,33.92,0.010967948
11/09/2009,33.55,-0.00357037
10/09/2009,33.67,0.013455129
09/09/2009,33.22,-0.002705548
08/09/2009,33.31,0.005720323
04/09/2009,33.12,0.008490045
03/09/2009,32.84,-0.000608828
02/09/2009,32.86,-0.007579239
01/09/2009,33.11,-0.009019905
31/08/2009,33.41,-0.008642581
28/08/2009,33.7,0.001187649
27/08/2009,33.66,-0.012107043
26/08/2009,34.07,0.006773697
25/08/2009,33.84,-0.000886132
24/08/2009,33.87,-0.003830858
21/08/2009,34,0.047893507
20/08/2009,32.41,0.003399787
19/08/2009,32.3,0.008394267
18/08/2009,32.03,0.010987397
17/08/2009,31.68,-0.017522351
14/08/2009,32.24,0.019734391
13/08/2009,31.61,-0.013511596
12/08/2009,32.04,0.016997576
11/08/2009,31.5,-0.010107477
10/08/2009,31.82,0.000628733
07/08/2009,31.8,0.015848192
06/08/2009,31.3,0.003200003
05/08/2009,31.2,-0.017789542
04/08/2009,31.76,-0.017169143
03/08/2009,32.31,-0.000309454
31/07/2009,32.32,-0.013216728
30/07/2009,32.75,0.014764956
29/07/2009,32.27,-0.008332096
28/07/2009,32.54,-0.015248847
27/07/2009,33.04,0.003334852
24/07/2009,32.93,0.025216588
23/07/2009,32.11,0.029390644
22/07/2009,31.18,-0.00957556
21/07/2009,31.48,0.00957556
20/07/2009,31.18,0.004822385
17/07/2009,31.03,-0.013444505
16/07/2009,31.45,0.000636132
15/07/2009,31.43,0.025456506
14/07/2009,30.64,0.000652955
13/07/2009,30.62,0.0174605
10/07/2009,30.09,-0.001328463
09/07/2009,30.13,-0.00099519
08/07/2009,30.16,-0.011537956
07/07/2009,30.51,-0.028753394
06/07/2009,31.4,0.025154503
02/07/2009,30.62,-0.039697914
01/07/2009,31.86,0.012634407
30/06/2009,31.46,-0.012948231
29/06/2009,31.87,0.018366571
26/06/2009,31.29,-0.014279157
25/06/2009,31.74,0.003155572
24/06/2009,31.64,0.004434597
23/06/2009,31.5,-0.012618464
22/06/2009,31.9,0.007867861
19/06/2009,31.65,-0.0037843
18/06/2009,31.77,0.017143277
17/06/2009,31.23,-0.006701796
16/06/2009,31.44,-0.007288893
15/06/2009,31.67,-0.025562489
12/06/2009,32.49,0.021151644
11/06/2009,31.81,0.04041602
10/06/2009,30.55,0.025191919
09/06/2009,29.79,-0.001677009
08/06/2009,29.84,0.001677009
05/06/2009,29.79,0.0067363
04/06/2009,29.59,0.009166589
03/06/2009,29.32,-0.021259448
02/06/2009,29.95,-0.007650129
01/06/2009,30.18,0.031641818
29/05/2009,29.24,0.003425834
28/05/2009,29.14,0.012778623
27/05/2009,28.77,-0.024039619
26/05/2009,29.47,0.02299741
22/05/2009,28.8,0.004872965
21/05/2009,28.66,-0.009722299
20/05/2009,28.94,-0.005513453
19/05/2009,29.1,0.02787637
18/05/2009,28.3,-0.002117897
15/05/2009,28.36,-0.033290175
14/05/2009,29.32,0.002048481
13/05/2009,29.26,-0.016271545
12/05/2009,29.74,-0.003691899
11/05/2009,29.85,-0.013972283
08/05/2009,30.27,0.015984356
07/05/2009,29.79,-0.000671141
06/05/2009,29.81,0.004370489
05/05/2009,29.68,0.002361276
04/05/2009,29.61,0.010524626
01/05/2009,29.3,0.027332613
30/04/2009,28.51,-0.004549439
29/04/2009,28.64,0.015482364
28/04/2009,28.2,-0.001063264
27/04/2009,28.23,0.002482711
24/04/2009,28.16,0.005698021
23/04/2009,28,0.009689651
22/04/2009,27.73,-0.013966207
21/04/2009,28.12,0.011085399
20/04/2009,27.81,-0.009305722
17/04/2009,28.07,-0.004975135
16/04/2009,28.21,0.002839903
15/04/2009,28.13,0.017210895
14/04/2009,27.65,-0.014719347
13/04/2009,28.06,-0.026724516
09/04/2009,28.82,-0.000346921
08/04/2009,28.83,0.011161609
07/04/2009,28.51,-0.017040927
06/04/2009,29,-0.01777217
03/04/2009,29.52,-0.011451792
02/04/2009,29.86,0.032678197
01/04/2009,28.9,0.003119046
31/03/2009,28.81,0.019983136
30/03/2009,28.24,-0.024485309
27/03/2009,28.94,-0.018826502
26/03/2009,29.49,0.02610935
25/03/2009,28.73,-0.013139885
24/03/2009,29.11,-0.025772874
23/03/2009,29.87,0.045898467
20/03/2009,28.53,-0.019094487
19/03/2009,29.08,0.023661507
18/03/2009,28.4,0.00388076
17/03/2009,28.29,-0.016824792
16/03/2009,28.77,0.041879789
13/03/2009,27.59,0.031666858
12/03/2009,26.73,0.058545789
11/03/2009,25.21,0.006366914
10/03/2009,25.05,0.050768167
09/03/2009,23.81,0.00336559
06/03/2009,23.73,-0.017130145
05/03/2009,24.14,-0.026973438
04/03/2009,24.8,-0.001611604
03/03/2009,24.84,-0.022293917
02/03/2009,25.4,-0.069202823
27/02/2009,27.22,-0.008778403
26/02/2009,27.46,-0.009784459
25/02/2009,27.73,-0.003240327
24/02/2009,27.82,0.025483723
23/02/2009,27.12,-0.023684838
20/02/2009,27.77,-0.023136821
19/02/2009,28.42,-0.005264094
18/02/2009,28.57,-0.021811493
17/02/2009,29.2,-0.066249386
13/02/2009,31.2,-0.003838776
12/02/2009,31.32,-0.010165272
11/02/2009,31.64,0.002848554
10/02/2009,31.55,-0.04614536
09/02/2009,33.04,-0.007237667
06/02/2009,33.28,0.016359044
05/02/2009,32.74,-0.006090153
04/02/2009,32.94,0.011603184
03/02/2009,32.56,-0.012513516
02/02/2009,32.97,0.012206438
30/01/2009,32.57,-0.011296105
29/01/2009,32.94,-0.023996352
28/01/2009,33.74,0.008931289
27/01/2009,33.44,-0.000896727
26/01/2009,33.47,0.038372552
23/01/2009,32.21,0.009357523
22/01/2009,31.91,-0.015547577
21/01/2009,32.41,0.016488163
20/01/2009,31.88,-0.041474228
16/01/2009,33.23,0.031176119
15/01/2009,32.21,0.02515065
14/01/2009,31.41,0.008312068
13/01/2009,31.15,-0.024731761
12/01/2009,31.93,0.003765301
09/01/2009,31.81,-0.022996663
08/01/2009,32.55,-0.001841621
07/01/2009,32.61,-0.02393691
06/01/2009,33.4,-0.0008978
05/01/2009,33.43,
