Date,Close,MMM
26/01/2011,89.57,0.01201789
25/01/2011,88.5,-0.020356368
24/01/2011,90.32,0.01146942
21/01/2011,89.29,0.014098243
20/01/2011,88.04,0.000909091
19/01/2011,87.96,-0.002044294
18/01/2011,88.14,0.000453926
14/01/2011,88.1,0.000681276
13/01/2011,88.04,-0.007017573
12/01/2011,88.66,0.010430934
11/01/2011,87.74,0.006747124
10/01/2011,87.15,0.010612627
07/01/2011,86.23,0.001044265
06/01/2011,86.14,-0.006133924
05/01/2011,86.67,0
04/01/2011,86.67,-0.001383605
03/01/2011,86.79,0.00566181
31/12/2010,86.3,-0.002777137
30/12/2010,86.54,-0.002538951
29/12/2010,86.76,0.000230548
28/12/2010,86.74,-0.003107916
27/12/2010,87.01,0.006225522
23/12/2010,86.47,-0.002887005
22/12/2010,86.72,0.002193363
21/12/2010,86.53,-0.009317373
20/12/2010,87.34,0.011168155
17/12/2010,86.37,-0.000347283
16/12/2010,86.4,0.006852126
15/12/2010,85.81,-0.000349549
14/12/2010,85.84,0.006310644
13/12/2010,85.3,0.01155537
10/12/2010,84.32,0.002493619
09/12/2010,84.11,-0.00675398
08/12/2010,84.68,0.005803297
07/12/2010,84.19,-0.031451707
06/12/2010,86.88,-0.000690369
03/12/2010,86.94,0.004958211
02/12/2010,86.51,0.005331492
01/12/2010,86.05,0.024349847
30/11/2010,83.98,-0.002853747
29/11/2010,84.22,-0.002134979
26/11/2010,84.4,-0.003075833
24/11/2010,84.66,0.012719339
23/11/2010,83.59,-0.015550198
22/11/2010,84.9,-0.001294803
19/11/2010,85.01,-0.006332104
18/11/2010,85.55,0.018879617
17/11/2010,83.95,-0.003448484
16/11/2010,84.24,-0.02300031
15/11/2010,86.2,-0.000463929
12/11/2010,86.24,-0.003010307
11/11/2010,86.5,0.002894358
10/11/2010,86.25,0.011075601
09/11/2010,85.3,-0.006543608
08/11/2010,85.86,-0.005574927
05/11/2010,86.34,-0.008074793
04/11/2010,87.04,0.020193329
03/11/2010,85.3,0.005878912
02/11/2010,84.8,0.009716868
01/11/2010,83.98,-0.002853747
29/10/2010,84.22,-0.010042024
28/10/2010,85.07,-0.060437907
27/10/2010,90.37,-0.00110595
26/10/2010,90.47,-0.004741697
25/10/2010,90.9,0.005073354
22/10/2010,90.44,-0.001215537
21/10/2010,90.55,0.011998811
20/10/2010,89.47,0.010336009
19/10/2010,88.55,-0.012457374
18/10/2010,89.66,0.005816571
15/10/2010,89.14,0.00078559
14/10/2010,89.07,-0.00078559
13/10/2010,89.14,0.011168259
12/10/2010,88.15,-0.001133787
11/10/2010,88.25,-0.010258813
08/10/2010,89.16,0.002920366
07/10/2010,88.9,-0.011074558
06/10/2010,89.89,0.011524603
05/10/2010,88.86,0.024608214
04/10/2010,86.7,-0.010555399
01/10/2010,87.62,0.010440065
30/09/2010,86.71,-0.005291018
29/09/2010,87.17,0.001492452
28/09/2010,87.04,0.009813621
27/09/2010,86.19,-0.008894081
24/09/2010,86.96,0.016581051
23/09/2010,85.53,-0.012778984
22/09/2010,86.63,0.000923894
21/09/2010,86.55,-0.009887411
20/09/2010,87.41,0.015448774
17/09/2010,86.07,0.013098071
16/09/2010,84.95,0.004365016
15/09/2010,84.58,-0.000590982
14/09/2010,84.63,-0.002714026
13/09/2010,84.86,0.010900582
10/09/2010,83.94,0.011743694
09/09/2010,82.96,0.00253455
08/09/2010,82.75,0.007398906
07/09/2010,82.14,-0.016181974
03/09/2010,83.48,0.019474459
02/09/2010,81.87,0.01056002
01/09/2010,81.01,0.030837239
31/08/2010,78.55,-0.013906672
30/08/2010,79.65,-0.016807118
27/08/2010,81,0.015176308
26/08/2010,79.78,-0.012085116
25/08/2010,80.75,0.003722089
24/08/2010,80.45,-0.007800448
23/08/2010,81.08,0.005193532
20/08/2010,80.66,-0.014156696
19/08/2010,81.81,-0.021763645
18/08/2010,83.61,-0.005724524
17/08/2010,84.09,0.007879697
16/08/2010,83.43,-0.006927882
13/08/2010,84.01,0
12/08/2010,84.01,-0.001070728
11/08/2010,84.1,-0.035165121
10/08/2010,87.11,-0.010505978
09/08/2010,88.03,0.008441757
06/08/2010,87.29,-0.004914015
05/08/2010,87.72,-0.003186891
04/08/2010,88,0.009017811
03/08/2010,87.21,-0.002290689
02/08/2010,87.41,0.02162559
30/07/2010,85.54,-0.009308887
29/07/2010,86.34,-0.004045547
28/07/2010,86.69,-0.001268085
27/07/2010,86.8,-0.00597291
26/07/2010,87.32,0.013257442
23/07/2010,86.17,0.016616343
22/07/2010,84.75,0.029334639
21/07/2010,82.3,0.001337468
20/07/2010,82.19,0.011872118
19/07/2010,81.22,0.003329842
16/07/2010,80.95,-0.025731558
15/07/2010,83.06,0.000120402
14/07/2010,83.05,-0.006002419
13/07/2010,83.55,0.015560292
12/07/2010,82.26,0.001216397
09/07/2010,82.16,0.011507043
08/07/2010,81.22,0.008655921
07/07/2010,80.52,0.030003511
06/07/2010,78.14,0.006033007
02/07/2010,77.67,-0.011266282
01/07/2010,78.55,-0.005585897
30/06/2010,78.99,0.006350034
29/06/2010,78.49,-0.006223428
28/06/2010,78.98,0.001013428
25/06/2010,78.9,0.009167367
24/06/2010,78.18,-0.02451165
23/06/2010,80.12,0.001123946
22/06/2010,80.03,-0.01783329
21/06/2010,81.47,0.003565943
18/06/2010,81.18,0.001849455
17/06/2010,81.03,0.001852882
16/06/2010,80.88,0.013819081
15/06/2010,79.77,0.020645404
14/06/2010,78.14,-0.002045513
11/06/2010,78.3,0.011173301
10/06/2010,77.43,0.034690116
09/06/2010,74.79,-0.001736691
08/06/2010,74.92,0.002405454
07/06/2010,74.74,-0.018032841
04/06/2010,76.1,-0.029010063
03/06/2010,78.34,-0.005092957
02/06/2010,78.74,0.008545425
01/06/2010,78.07,-0.015758364
28/05/2010,79.31,-0.026379531
27/05/2010,81.43,0.028146316
26/05/2010,79.17,-0.003782153
25/05/2010,79.47,-0.001508865
24/05/2010,79.59,-0.013850118
21/05/2010,80.7,0.01397577
20/05/2010,79.58,-0.036520219
19/05/2010,82.54,-0.017771841
18/05/2010,84.02,-0.007824581
17/05/2010,84.68,0
14/05/2010,84.68,-0.010689008
13/05/2010,85.59,-0.009882078
12/05/2010,86.44,0.016328798
11/05/2010,85.04,-0.010876664
10/05/2010,85.97,0.039625587
07/05/2010,82.63,-0.019297057
06/05/2010,84.24,-0.027514468
05/05/2010,86.59,-0.012509488
04/05/2010,87.68,-0.024002504
03/05/2010,89.81,0.012774714
30/04/2010,88.67,-0.007415764
29/04/2010,89.33,0.012277003
28/04/2010,88.24,0.003064528
27/04/2010,87.97,0.006043003
26/04/2010,87.44,0.009884002
23/04/2010,86.58,0.006140319
22/04/2010,86.05,0.004075697
21/04/2010,85.7,0.005030133
20/04/2010,85.27,0.016197079
19/04/2010,83.9,0.001670047
16/04/2010,83.76,-0.01469569
15/04/2010,85,0.007202345
14/04/2010,84.39,0.005346653
13/04/2010,83.94,0.007893834
12/04/2010,83.28,-0.00251844
09/04/2010,83.49,0.006488848
08/04/2010,82.95,-0.008522949
07/04/2010,83.66,-0.008213843
06/04/2010,84.35,0.00189866
05/04/2010,84.19,0.004046661
01/04/2010,83.85,0.003344884
31/03/2010,83.57,-0.008459985
30/03/2010,84.28,0.035260837
29/03/2010,81.36,0.004434597
26/03/2010,81,0.000864571
25/03/2010,80.93,-0.00836722
24/03/2010,81.61,-0.009026653
23/03/2010,82.35,0.006212335
22/03/2010,81.84,-0.001465202
19/03/2010,81.96,-0.020649167
18/03/2010,83.67,0.017968527
17/03/2010,82.18,0.006347678
16/03/2010,81.66,0.004910395
15/03/2010,81.26,-0.001475652
12/03/2010,81.38,0.001475652
11/03/2010,81.26,-0.003685055
10/03/2010,81.56,-0.005258343
09/03/2010,81.99,0.008328278
08/03/2010,81.31,-0.013801746
05/03/2010,82.44,0.017374718
04/03/2010,81.02,0.000246883
03/03/2010,81,-0.001603652
02/03/2010,81.13,0.006802327
01/03/2010,80.58,0.005350601
26/02/2010,80.15,0.005128537
25/02/2010,79.74,-0.00412991
24/02/2010,80.07,0.004506204
23/02/2010,79.71,-0.012095665
22/02/2010,80.68,-0.010357676
19/02/2010,81.52,0.005042131
18/02/2010,81.11,0.012031153
17/02/2010,80.14,-0.004109339
16/02/2010,80.47,0.016160702
12/02/2010,79.18,-0.01367221
11/02/2010,80.27,0.020769832
10/02/2010,78.62,-0.001271133
09/02/2010,78.72,0.015232295
08/02/2010,77.53,-0.012943091
05/02/2010,78.54,-0.008494504
04/02/2010,79.21,-0.028500467
03/02/2010,81.5,0.013215779
02/02/2010,80.43,-0.000124324
01/02/2010,80.44,-0.000621388
29/01/2010,80.49,-0.003225009
28/01/2010,80.75,-0.019013146
27/01/2010,82.3,0.008174266
26/01/2010,81.63,-0.002447083
25/01/2010,81.83,0.004286333
22/01/2010,81.48,-0.014862011
21/01/2010,82.7,-0.024132099
20/01/2010,84.72,-0.004710324
19/01/2010,85.12,0.020773493
15/01/2010,83.37,-0.001558099
14/01/2010,83.5,-0.003347684
13/01/2010,83.78,-0.003217544
12/01/2010,84.05,0.000833185
11/01/2010,83.98,-0.00404041
08/01/2010,84.32,0.007021749
07/01/2010,83.73,0.000716846
06/01/2010,83.67,0.014082197
05/01/2010,82.5,-0.006283249
04/01/2010,83.02,0.004224763
31/12/2009,82.67,-0.014768834
30/12/2009,83.9,-0.002737608
29/12/2009,84.13,0.008115571
28/12/2009,83.45,0.01084348
24/12/2009,82.55,0.00437053
23/12/2009,82.19,0.002802317
22/12/2009,81.96,0.006487568
21/12/2009,81.43,0.00566504
18/12/2009,80.97,0.006194272
17/12/2009,80.47,-0.015414326
16/12/2009,81.72,-0.011920832
15/12/2009,82.7,0.009598519
14/12/2009,81.91,0.001955274
11/12/2009,81.75,0.013175097
10/12/2009,80.68,0.011719371
09/12/2009,79.74,0.033538368
08/12/2009,77.11,-0.01032134
07/12/2009,77.91,-0.004226711
04/12/2009,78.24,0.014029447
03/12/2009,77.15,-0.016199891
02/12/2009,78.41,-0.002801836
01/12/2009,78.63,0.015249863
30/11/2009,77.44,0.008950057
27/11/2009,76.75,-0.015000928
25/11/2009,77.91,0.003858029
24/11/2009,77.61,-0.001544998
23/11/2009,77.73,0.01412215
20/11/2009,76.64,-0.007927782
19/11/2009,77.25,-0.007094515
18/11/2009,77.8,-0.012517726
17/11/2009,78.78,0.009693953
16/11/2009,78.02,0.00901255
13/11/2009,77.32,0.001423672
12/11/2009,77.21,-0.009666892
11/11/2009,77.96,-0.000384739
10/11/2009,77.99,0.010181156
09/11/2009,77.2,0.023459565
06/11/2009,75.41,-0.000662822
05/11/2009,75.46,0.018592123
04/11/2009,74.07,0.000135017
03/11/2009,74.06,-0.002966161
02/11/2009,74.28,0.009604403
30/10/2009,73.57,-0.025630387
29/10/2009,75.48,0.013605652
28/10/2009,74.46,-0.020471272
27/10/2009,76,-0.010731683
26/10/2009,76.82,-0.012933445
23/10/2009,77.82,-0.012387618
22/10/2009,78.79,0.031720039
21/10/2009,76.33,0.004990817
20/10/2009,75.95,-0.004859798
19/10/2009,76.32,0.003938564
16/10/2009,76.02,-0.009817475
15/10/2009,76.77,0.002608584
14/10/2009,76.57,0.025394831
13/10/2009,74.65,-0.003076308
12/10/2009,74.88,0.002005214
09/10/2009,74.73,0.002679889
08/10/2009,74.53,0.018826316
07/10/2009,73.14,-0.010743287
06/10/2009,73.93,0.012385323
05/10/2009,73.02,0.015039952
02/10/2009,71.93,-0.008582555
01/10/2009,72.55,-0.017082752
30/09/2009,73.8,-0.001895222
29/09/2009,73.94,-0.014367484
28/09/2009,75.01,0.016262706
25/09/2009,73.8,-0.004056801
24/09/2009,74.1,-0.004309191
23/09/2009,74.42,-0.007363311
22/09/2009,74.97,0.005752139
21/09/2009,74.54,-0.001072674
18/09/2009,74.62,-0.003611802
17/09/2009,74.89,-0.006521618
16/09/2009,75.38,0.009329669
15/09/2009,74.68,0.001608148
14/09/2009,74.56,0.007539077
11/09/2009,74,-0.005256431
10/09/2009,74.39,0.016399365
09/09/2009,73.18,0.020570892
08/09/2009,71.69,0.004753924
04/09/2009,71.35,0.004635816
03/09/2009,71.02,0.006214709
02/09/2009,70.58,0.006538758
01/09/2009,70.12,-0.027845984
31/08/2009,72.1,0.002499654
28/08/2009,71.92,0.00404041
27/08/2009,71.63,0.002936038
26/08/2009,71.42,-0.017488301
25/08/2009,72.68,0.001652438
24/08/2009,72.56,-0.001101928
21/08/2009,72.64,0.019601656
20/08/2009,71.23,0.00619633
19/08/2009,70.79,0.006234964
18/08/2009,70.35,0.003845337
17/08/2009,70.08,-0.017539346
14/08/2009,71.32,-0.017788129
13/08/2009,72.6,0.003725941
12/08/2009,72.33,0.013781801
11/08/2009,71.34,0.006045713
10/08/2009,70.91,-0.027677172
07/08/2009,72.9,0.00688234
06/08/2009,72.4,0.007904083
05/08/2009,71.83,-0.002780483
04/08/2009,72.03,-0.001525977
03/08/2009,72.14,0.022712318
31/07/2009,70.52,0.008830708
30/07/2009,69.9,0.017025372
29/07/2009,68.72,-0.016739208
28/07/2009,69.88,-0.000429215
27/07/2009,69.91,0.00703369
24/07/2009,69.42,-0.00014404
23/07/2009,69.43,0.071021635
22/07/2009,64.67,0.007294205
21/07/2009,64.2,0.005623258
20/07/2009,63.84,0.014515875
17/07/2009,62.92,-0.007599783
16/07/2009,63.4,0.022329476
15/07/2009,62,0.022344565
14/07/2009,60.63,0.002311758
13/07/2009,60.49,0.011639639
10/07/2009,59.79,0.011776718
09/07/2009,59.09,0.001185336
08/07/2009,59.02,0.004415018
07/07/2009,58.76,-0.031987991
06/07/2009,60.67,0.00694677
02/07/2009,60.25,-0.008099887
01/07/2009,60.74,0.010592618
30/06/2009,60.1,0.002332168
29/06/2009,59.96,0.011743131
26/06/2009,59.26,0.006093451
25/06/2009,58.9,0.024404029
24/06/2009,57.48,0.007333715
23/06/2009,57.06,-0.007159727
22/06/2009,57.47,-0.032525976
19/06/2009,59.37,0.001011122
18/06/2009,59.31,0.004562746
17/06/2009,59.04,0.010728072
16/06/2009,58.41,-0.015290818
15/06/2009,59.31,-0.028095938
12/06/2009,61,0.006909059
11/06/2009,60.58,0.001982816
10/06/2009,60.46,0.001986756
09/06/2009,60.34,-0.005783706
08/06/2009,60.69,-0.004110834
05/06/2009,60.94,0.018048342
04/06/2009,59.85,0.005865119
03/06/2009,59.5,-0.007701361
02/06/2009,59.96,0.011237016
01/06/2009,59.29,0.037636541
29/05/2009,57.1,0.009678914
28/05/2009,56.55,0.009059481
27/05/2009,56.04,-0.03282436
26/05/2009,57.91,0.032289171
22/05/2009,56.07,-0.008524292
21/05/2009,56.55,-0.028760152
20/05/2009,58.2,-0.013652089
19/05/2009,59,-0.003890726
18/05/2009,59.23,0.022365422
15/05/2009,57.92,-0.000345244
14/05/2009,57.94,0.01740991
13/05/2009,56.94,-0.044482305
12/05/2009,59.53,0.007080272
11/05/2009,59.11,-0.016443324
08/05/2009,60.09,0.022211918
07/05/2009,58.77,-0.006275994
06/05/2009,59.14,0.012078058
05/05/2009,58.43,-0.000855359
04/05/2009,58.48,0.010312914
01/05/2009,57.88,0.004849334
30/04/2009,57.6,0.001389854
29/04/2009,57.52,0.017007511
28/04/2009,56.55,-0.014047641
27/04/2009,57.35,0.006121576
24/04/2009,57,0.050185875
23/04/2009,54.21,0.021442045
22/04/2009,53.06,-0.004325348
21/04/2009,53.29,0.025082067
20/04/2009,51.97,-0.034792694
17/04/2009,53.81,-0.017500677
16/04/2009,54.76,0.018988496
15/04/2009,53.73,0.014812308
14/04/2009,52.94,-0.007714781
13/04/2009,53.35,0.004132237
09/04/2009,53.13,0.033492749
08/04/2009,51.38,0.011352637
07/04/2009,50.8,-0.024884643
06/04/2009,52.08,-0.000575871
03/04/2009,52.11,-0.00038373
02/04/2009,52.13,0.028801368
01/04/2009,50.65,0.018531964
31/03/2009,49.72,0.021755458
30/03/2009,48.65,-0.033949512
27/03/2009,50.33,-0.013812374
26/03/2009,51.03,0.040185317
25/03/2009,49.02,0.014796817
24/03/2009,48.3,-0.020898118
23/03/2009,49.32,0.07121118
20/03/2009,45.93,-0.032979434
19/03/2009,47.47,-0.035795691
18/03/2009,49.2,0.008983319
17/03/2009,48.76,0.026812372
16/03/2009,47.47,-0.011103078
13/03/2009,48,0
12/03/2009,48,0.025317808
11/03/2009,46.8,0.028390681
10/03/2009,45.49,0.078157624
09/03/2009,42.07,0.005721112
06/03/2009,41.83,-0.016125557
05/03/2009,42.51,-0.052915126
04/03/2009,44.82,0.038667542
03/03/2009,43.12,0.006514681
02/03/2009,42.84,-0.059360573
27/02/2009,45.46,-0.018956881
26/02/2009,46.33,-0.006025411
25/02/2009,46.61,-0.016807118
24/02/2009,47.4,0.042889884
23/02/2009,45.41,-0.039720309
20/02/2009,47.25,0.003816799
19/02/2009,47.07,-0.001486042
18/02/2009,47.14,-0.005922183
17/02/2009,47.42,-0.04131112
13/02/2009,49.42,-0.011067625
12/02/2009,49.97,-0.026072976
11/02/2009,51.29,0.00410277
10/02/2009,51.08,-0.05762598
09/02/2009,54.11,0.032303278
06/02/2009,52.39,0.016163523
05/02/2009,51.55,0.013868764
04/02/2009,50.84,-0.01561312
03/02/2009,51.64,0.019949811
02/02/2009,50.62,-0.060740821
30/01/2009,53.79,-0.050037626
29/01/2009,56.55,0.020184663
28/01/2009,55.42,0.026141695
27/01/2009,53.99,0.007996323
26/01/2009,53.56,0.012399182
23/01/2009,52.9,-0.021691202
22/01/2009,54.06,-0.003324103
21/01/2009,54.24,0.005917177
20/01/2009,53.92,-0.045322239
16/01/2009,56.42,0.022404378
15/01/2009,55.17,0.002359134
14/01/2009,55.04,-0.021745847
13/01/2009,56.25,-0.014647752
12/01/2009,57.08,-0.011496382
09/01/2009,57.74,-0.014443167
08/01/2009,58.58,0.008744162
07/01/2009,58.07,-0.019103429
06/01/2009,59.19,0.011725854
05/01/2009,58.5,
