Date,Close,GOOGL
08/02/2011,618.38,0.006636026
07/02/2011,614.29,0.005402904
04/02/2011,610.98,0.001359397
03/02/2011,610.15,-0.003027454
02/02/2011,612,0.001569859
01/02/2011,611.04,0.017632948
31/01/2011,600.36,-0.00104882
28/01/2011,600.99,-0.025950314
27/01/2011,616.79,0.000470287
26/01/2011,616.5,-0.005515984
25/01/2011,619.91,0.014346423
24/01/2011,611.08,-0.001226583
21/01/2011,611.83,-0.024125181
20/01/2011,626.77,-0.007914099
19/01/2011,631.75,-0.012396138
18/01/2011,639.63,0.024451096
14/01/2011,624.18,0.012072322
13/01/2011,616.69,-0.000291838
12/01/2011,616.87,0.001395108
11/01/2011,616.01,0.002926308
10/01/2011,614.21,-0.003624105
07/01/2011,616.44,0.00478073
06/01/2011,613.5,0.007247061
05/01/2011,609.07,0.011476443
04/01/2011,602.12,-0.003696739
03/01/2011,604.35,0.017324687
31/12/2010,593.97,-0.008199035
30/12/2010,598.86,-0.003567087
29/12/2010,601,0.003466901
28/12/2010,598.92,-0.005760442
27/12/2010,602.38,-0.003066445
23/12/2010,604.23,-0.002083127
22/12/2010,605.49,0.004004771
21/12/2010,603.07,0.013371035
20/12/2010,595.06,0.00718469
17/12/2010,590.8,-0.001539099
16/12/2010,591.71,0.002385768
15/12/2010,590.3,-0.007779251
14/12/2010,594.91,0.000487588
13/12/2010,594.62,0.004061244
10/12/2010,592.21,0.001199618
09/12/2010,591.5,0.001624311
08/12/2010,590.54,0.00577408
07/12/2010,587.14,0.01506678
06/12/2010,578.36,0.009310795
03/12/2010,573,0.00206146
02/12/2010,571.82,0.01314963
01/12/2010,564.35,0.015428051
30/11/2010,555.71,-0.046412858
29/11/2010,582.11,-0.013463104
26/11/2010,590,-0.008388447
24/11/2010,594.97,0.020306645
23/11/2010,583.01,-0.01398386
22/11/2010,591.22,0.000659871
19/11/2010,590.83,-0.009651495
18/11/2010,596.56,0.022049685
17/11/2010,583.55,-0.000291278
16/11/2010,583.72,-0.019929594
15/11/2010,595.47,-0.013047
12/11/2010,603.29,-0.022778908
11/11/2010,617.19,-0.009176966
10/11/2010,622.88,-0.003109724
09/11/2010,624.82,-0.003116039
08/11/2010,626.77,0.002700006
05/11/2010,625.08,0.001296674
04/11/2010,624.27,0.006573209
03/11/2010,620.18,0.007412357
02/11/2010,615.6,0.000975134
01/11/2010,615,0.002116058
29/10/2010,613.7,-0.007920319
28/10/2010,618.58,0.003416869
27/10/2010,616.47,-0.003449201
26/10/2010,618.6,0.003400538
25/10/2010,616.5,0.006460402
22/10/2010,612.53,0.000881978
21/10/2010,611.99,0.006573956
20/10/2010,607.98,0.000246749
19/10/2010,607.83,-0.016123854
18/10/2010,617.71,0.026675685
15/10/2010,601.45,0.106053526
14/10/2010,540.93,-0.004371773
13/10/2010,543.3,0.003521747
12/10/2010,541.39,0.004721226
11/10/2010,538.84,0.004631748
08/10/2010,536.35,0.011891059
07/10/2010,530.01,-0.008155181
06/10/2010,534.35,-0.007234923
05/10/2010,538.23,0.029948117
04/10/2010,522.35,-0.006240657
01/10/2010,525.62,-0.000323375
30/09/2010,525.79,-0.003607097
29/09/2010,527.69,0.000985913
28/09/2010,527.17,-0.006127215
27/09/2010,530.41,0.005899611
24/09/2010,527.29,0.026539602
23/09/2010,513.48,-0.004895685
22/09/2010,516,0.004934636
21/09/2010,513.46,0.010139653
20/09/2010,508.28,0.03632101
17/09/2010,490.15,0.018719464
16/09/2010,481.06,0.000873453
15/09/2010,480.64,0.000437013
14/09/2010,480.43,-0.003822587
13/09/2010,482.27,0.012792195
10/09/2010,476.14,-8.40054E-05
09/09/2010,476.18,0.011829958
08/09/2010,470.58,0.013219727
07/09/2010,464.4,-0.012624539
03/09/2010,470.3,0.015255042
02/09/2010,463.18,0.006172124
01/09/2010,460.33,0.022651597
31/08/2010,450.02,-0.005915538
30/08/2010,452.69,-0.013472207
27/08/2010,458.83,0.017256778
26/08/2010,450.98,-0.008038913
25/08/2010,454.62,0.007130194
24/08/2010,451.39,-0.027703692
23/08/2010,464.07,0.004427223
20/08/2010,462.02,-0.012796011
19/08/2010,467.97,-0.029851078
18/08/2010,482.15,-0.017210784
17/08/2010,490.52,0.010101406
16/08/2010,485.59,-0.001563883
13/08/2010,486.35,-0.011570512
12/08/2010,492.01,0.00054892
11/08/2010,491.74,-0.024050584
10/08/2010,503.71,-0.003250553
09/08/2010,505.35,0.010203257
06/08/2010,500.22,-0.015630277
05/08/2010,508.1,0.003509398
04/08/2010,506.32,0.033110488
03/08/2010,489.83,-0.001183384
02/08/2010,490.41,0.011402211
30/07/2010,484.85,-0.000288707
29/07/2010,484.99,0.001320486
28/07/2010,484.35,-0.016950599
27/07/2010,492.63,0.007457247
26/07/2010,488.97,-0.002226695
23/07/2010,490.06,0.010770771
22/07/2010,484.81,0.015192902
21/07/2010,477.5,-0.00852897
20/07/2010,481.59,0.032521304
19/07/2010,466.18,0.014193522
16/07/2010,459.61,-0.072197698
15/07/2010,494.02,0.00543965
14/07/2010,491.34,0.004364949
13/07/2010,489.2,0.027710756
12/07/2010,475.83,0.017682689
09/07/2010,467.49,0.023657832
08/07/2010,456.56,0.014028198
07/07/2010,450.2,0.031889148
06/07/2010,436.07,-0.001100135
02/07/2010,436.55,-0.006712047
01/07/2010,439.49,-0.012346953
30/06/2010,444.95,-0.020707805
29/06/2010,454.26,-0.038478741
28/06/2010,472.08,-0.001270164
25/06/2010,472.68,-0.005106681
24/06/2010,475.1,-0.014522535
23/06/2010,482.05,-0.008675052
22/06/2010,486.25,-0.004739394
21/06/2010,488.56,-0.023205808
18/06/2010,500.03,-9.9989E-05
17/06/2010,500.08,-0.002376792
16/06/2010,501.27,0.006564882
15/06/2010,497.99,0.030170045
14/06/2010,483.19,-0.01092952
11/06/2010,488.5,0.003054815
10/06/2010,487.01,0.027035142
09/06/2010,474.02,-0.022445665
08/06/2010,484.78,-0.001525302
07/06/2010,485.52,-0.026824334
04/06/2010,498.72,-0.013701027
03/06/2010,505.6,0.024486443
02/06/2010,493.37,0.022547945
01/06/2010,482.37,-0.006735563
28/05/2010,485.63,-0.009896709
27/05/2010,490.46,0.031039938
26/05/2010,475.47,-0.003359442
25/05/2010,477.07,-0.000188634
24/05/2010,477.16,0.010766952
21/05/2010,472.05,-0.006250944
20/05/2010,475.01,-0.040069727
19/05/2010,494.43,-0.007937189
18/05/2010,498.37,-0.019079618
17/05/2010,507.97,0.000866568
14/05/2010,507.53,-0.006578906
13/05/2010,510.88,0.010804321
12/05/2010,505.39,-0.007215835
11/05/2010,509.05,-0.024450621
10/05/2010,521.65,0.056203756
07/05/2010,493.14,-0.011151445
06/05/2010,498.67,-0.021995472
05/05/2010,509.76,0.006672399
04/05/2010,506.37,-0.046740814
03/05/2010,530.6,0.009277734
30/04/2010,525.7,-0.011912782
29/04/2010,532,0.005295954
28/04/2010,529.19,0.000245689
27/04/2010,529.06,-0.004864722
26/04/2010,531.64,-0.024800877
23/04/2010,544.99,-0.00379104
22/04/2010,547.06,-0.013147571
21/04/2010,554.3,-0.001334127
20/04/2010,555.04,0.008940103
19/04/2010,550.1,-9.08884E-05
16/04/2010,550.15,-0.078874512
15/04/2010,595.3,0.010639297
14/04/2010,589,0.003793263
13/04/2010,586.77,0.024218519
12/04/2010,572.73,0.011431706
09/04/2010,566.22,-0.002240433
08/04/2010,567.49,0.006984812
07/04/2010,563.54,-0.008270352
06/04/2010,568.22,-0.004898055
05/04/2010,571.01,0.003877844
01/04/2010,568.8,0.002957957
31/03/2010,567.12,0.000723213
30/03/2010,566.71,0.007545468
29/03/2010,562.45,-0.000426614
26/03/2010,562.69,-0.000337607
25/03/2010,562.88,0.009908937
24/03/2010,557.33,0.015059083
23/03/2010,549,-0.015364062
22/03/2010,557.5,-0.00447428
19/03/2010,560,-0.011363759
18/03/2010,566.4,0.001484152
17/03/2010,565.56,0.00063674
16/03/2010,565.2,0.003580358
15/03/2010,563.18,-0.028635393
12/03/2010,579.54,-0.002757006
11/03/2010,581.14,0.008103086
10/03/2010,576.45,0.028612594
09/03/2010,560.19,-0.004079566
08/03/2010,562.48,-0.003070945
05/03/2010,564.21,0.017197421
04/03/2010,554.59,0.016856324
03/03/2010,545.32,0.0078426
02/03/2010,541.06,0.015590537
01/03/2010,532.69,0.011118672
26/02/2010,526.8,0.000702601
25/02/2010,526.43,-0.009528383
24/02/2010,531.47,-0.006750827
23/02/2010,535.07,-0.014343349
22/02/2010,542.8,0.00376537
19/02/2010,540.76,-0.004538837
18/02/2010,543.22,0.009265576
17/02/2010,538.21,-0.005724835
16/02/2010,541.3,0.015227114
12/02/2010,533.12,-0.006133612
11/02/2010,536.4,0.003641971
10/02/2010,534.45,-0.003716539
09/02/2010,536.44,0.005551883
08/02/2010,533.47,0.004094825
05/02/2010,531.29,0.008525007
04/02/2010,526.78,-0.026303502
03/02/2010,540.82,0.018098522
02/02/2010,531.12,-0.003570963
01/02/2010,533.02,0.005795154
29/01/2010,529.94,-0.00817497
28/01/2010,534.29,-0.014511724
27/01/2010,542.1,-0.000590123
26/01/2010,542.42,0.00447147
25/01/2010,540,-0.01836732
22/01/2010,550.01,-0.058216421
21/01/2010,582.98,0.00441813
20/01/2010,580.41,-0.01234573
19/01/2010,587.62,0.013052377
15/01/2010,580,-0.016840164
14/01/2010,589.85,0.004690137
13/01/2010,587.09,-0.005757635
12/01/2010,590.48,-0.017842181
11/01/2010,601.11,-0.001512721
08/01/2010,602.02,0.013243012
07/01/2010,594.1,-0.023554767
06/01/2010,608.26,-0.02553192
05/01/2010,623.99,-0.004413394
04/01/2010,626.75,0.010860518
31/12/2009,619.98,-0.004425819
30/12/2009,622.73,0.00536177
29/12/2009,619.4,-0.005586562
28/12/2009,622.87,0.007072974
24/12/2009,618.48,0.011055585
23/12/2009,611.68,0.017414688
22/12/2009,601.12,0.00406735
21/12/2009,598.68,0.003782115
18/12/2009,596.42,0.004166813
17/12/2009,593.94,-0.006411031
16/12/2009,597.76,0.007758877
15/12/2009,593.14,-0.004357085
14/12/2009,595.73,0.008800974
11/12/2009,590.51,-0.001675113
10/12/2009,591.5,0.004201544
09/12/2009,589.02,0.003350144
08/12/2009,587.05,0.001363675
07/12/2009,586.25,0.002117379
04/12/2009,585.01,-0.001247064
03/12/2009,585.74,-0.003017262
02/12/2009,587.51,-0.004008906
01/12/2009,589.87,0.011714987
30/11/2009,583,0.005572962
27/11/2009,579.76,-0.01026178
25/11/2009,585.74,0.004534457
24/11/2009,583.09,0.001269907
23/11/2009,582.35,0.021505459
20/11/2009,569.96,-0.005302082
19/11/2009,572.99,-0.006367232
18/11/2009,576.65,-0.00145563
17/11/2009,577.49,0.002097473
16/11/2009,576.28,0.007367254
13/11/2009,572.05,0.007369101
12/11/2009,567.85,-0.004761035
11/11/2009,570.56,0.006682401
10/11/2009,566.76,0.007527022
09/11/2009,562.51,0.020492631
06/11/2009,551.1,0.004455565
05/11/2009,548.65,0.015280651
04/11/2009,540.33,0.005642078
03/11/2009,537.29,0.006160874
02/11/2009,533.99,-0.003980904
30/10/2009,536.12,-0.027467533
29/10/2009,551.05,0.019701008
28/10/2009,540.3,-0.014679803
27/10/2009,548.29,-0.010739332
26/10/2009,554.21,0.000938713
23/10/2009,553.69,-0.000722165
22/10/2009,554.09,0.005410848
21/10/2009,551.1,-0.00112439
20/10/2009,551.72,-0.000670405
19/10/2009,552.09,0.004065563
16/10/2009,549.85,0.036938333
15/10/2009,529.91,-0.010157518
14/10/2009,535.32,0.017354383
13/10/2009,526.11,0.003942299
12/10/2009,524.04,0.014976873
09/10/2009,516.25,0.004017746
08/10/2009,514.18,-0.006513418
07/10/2009,517.54,0.037001899
06/10/2009,498.74,0.020704506
05/10/2009,488.52,0.008097876
02/10/2009,484.58,-0.00539218
01/10/2009,487.2,-0.017598745
30/09/2009,495.85,-0.005390307
29/09/2009,498.53,0
28/09/2009,498.53,0.012209917
25/09/2009,492.48,-0.008673292
24/09/2009,496.77,-0.003396203
23/09/2009,498.46,-0.001202984
22/09/2009,499.06,0.004136303
21/09/2009,497,0.011209473
18/09/2009,491.46,-0.000528896
17/09/2009,491.72,0.006999957
16/09/2009,488.29,0.022261566
15/09/2009,477.54,0.005080522
14/09/2009,475.12,0.006291852
11/09/2009,472.14,0.002544854
10/09/2009,470.94,0.014910802
09/09/2009,463.97,0.011597915
08/09/2009,458.62,-0.00582661
04/09/2009,461.3,0.008227991
03/09/2009,457.52,0.009906399
02/09/2009,453.01,-0.006052155
01/09/2009,455.76,-0.012883995
31/08/2009,461.67,-0.006649276
28/08/2009,464.75,-0.002814755
27/08/2009,466.06,-0.004153915
26/08/2009,468,-0.007175052
25/08/2009,471.37,0.005616439
24/08/2009,468.73,0.007473508
21/08/2009,465.24,0.010436005
20/08/2009,460.41,0.036360404
19/08/2009,443.97,-0.002946305
18/08/2009,445.28,0.000876237
17/08/2009,444.89,-0.033399429
14/08/2009,460,-0.004944279
13/08/2009,462.28,0.00803601
12/08/2009,458.58,0.010169728
11/08/2009,453.94,-0.005864604
10/08/2009,456.61,-0.00107255
07/08/2009,457.1,0.014854922
06/08/2009,450.36,-0.00173045
05/08/2009,451.14,-0.005724595
04/08/2009,453.73,0.003355634
03/08/2009,452.21,0.020464043
31/07/2009,443.05,-0.005828821
30/07/2009,445.64,0.021318901
29/07/2009,436.24,-0.008241209
28/07/2009,439.85,-0.011190983
27/07/2009,444.8,-0.004307257
24/07/2009,446.72,0.021221076
23/07/2009,437.34,0.022312291
22/07/2009,427.69,-0.000490889
21/07/2009,427.9,-0.005290956
20/07/2009,430.17,-0.000185956
17/07/2009,430.25,-0.028299993
16/07/2009,442.6,0.010059465
15/07/2009,438.17,0.031247472
14/07/2009,424.69,0.000918739
13/07/2009,424.3,0.023609061
10/07/2009,414.4,0.009723764
09/07/2009,410.39,0.019437675
08/07/2009,402.49,0.014666396
07/07/2009,396.63,-0.032201631
06/07/2009,409.61,0.002738053
02/07/2009,408.49,-0.025379619
01/07/2009,418.99,-0.006186224
30/06/2009,421.59,-0.006030312
29/06/2009,424.14,-0.002778237
26/06/2009,425.32,0.022709604
25/06/2009,415.77,0.015708272
24/06/2009,409.29,0.00885928
23/06/2009,405.68,-0.004108095
22/06/2009,407.35,-0.030796207
19/06/2009,420.09,0.014458083
18/06/2009,414.06,-0.002653097
17/06/2009,415.16,-0.002021272
16/06/2009,416,-0.001849251
15/06/2009,416.77,-0.019178117
12/06/2009,424.84,-0.009744291
11/06/2009,429,-0.008356595
10/06/2009,432.6,-0.00695679
09/06/2009,435.62,-0.007205054
08/06/2009,438.77,-0.012569666
05/06/2009,444.32,0.009134135
04/06/2009,440.28,0.019795813
03/06/2009,431.65,0.007557736
02/06/2009,428.4,0.004304302
01/06/2009,426.56,0.022115408
29/05/2009,417.23,0.016505335
28/05/2009,410.4,0.011863466
27/05/2009,405.56,0.002963258
26/05/2009,404.36,0.027224502
22/05/2009,393.5,-0.007594973
21/05/2009,396.5,-0.001713537
20/05/2009,397.18,-0.004271041
19/05/2009,398.88,0.005127443
18/05/2009,396.84,0.017386438
15/05/2009,390,0.00643089
14/05/2009,387.5,-0.005250707
13/05/2009,389.54,-0.024019923
12/05/2009,399.01,-0.022231674
11/05/2009,407.98,0.001594486
08/05/2009,407.33,0.026670238
07/05/2009,396.61,-0.017148705
06/05/2009,403.47,0.001190388
05/05/2009,402.99,0.002509412
04/05/2009,401.98,0.020838539
01/05/2009,393.69,-0.005774653
30/04/2009,395.97,0.011429567
29/04/2009,391.47,0.020021825
28/04/2009,383.71,-0.005820768
27/04/2009,385.95,-0.009130364
24/04/2009,389.49,0.012400376
23/04/2009,384.69,0.002159912
22/04/2009,383.86,0.006245692
21/04/2009,381.47,0.005704762
20/04/2009,379.3,-0.033546449
17/04/2009,392.24,0.008963158
16/04/2009,388.74,0.024056143
15/04/2009,379.5,0.028301885
14/04/2009,368.91,-0.024632447
13/04/2009,378.11,0.014948121
09/04/2009,372.5,0.028592826
08/04/2009,362,0.009297229
07/04/2009,358.65,-0.026387917
06/04/2009,368.24,-0.004173335
03/04/2009,369.78,0.01988376
02/04/2009,362.5,0.023473356
01/04/2009,354.09,0.017176239
31/03/2009,348.06,0.01554863
30/03/2009,342.69,-0.014513791
27/03/2009,347.7,-0.01594921
26/03/2009,353.29,0.026444124
25/03/2009,344.07,-0.008969448
24/03/2009,347.17,-0.00411056
23/03/2009,348.6,0.054347748
20/03/2009,330.16,0.000666566
19/03/2009,329.94,-0.009531925
18/03/2009,333.1,-0.006702197
17/03/2009,335.34,0.047793166
16/03/2009,319.69,-0.014687196
13/03/2009,324.42,0.002747127
12/03/2009,323.53,0.017523521
11/03/2009,317.91,0.031116745
10/03/2009,308.17,0.05770639
09/03/2009,290.89,-0.059003533
06/03/2009,308.57,0.009540783
05/03/2009,305.64,-0.042532349
04/03/2009,318.92,-0.020360728
03/03/2009,325.48,-0.005148332
02/03/2009,327.16,-0.032566961
27/02/2009,337.99,0.002399397
26/02/2009,337.18,-0.013140639
25/02/2009,341.64,-0.011090364
24/02/2009,345.45,0.045573459
23/02/2009,330.06,-0.048464052
20/02/2009,346.45,0.011058175
19/02/2009,342.64,-0.03009929
18/02/2009,353.11,0.030040921
17/02/2009,342.66,-0.04290003
13/02/2009,357.68,-0.014901834
12/02/2009,363.05,0.013895854
11/02/2009,358.04,-0.001311842
10/02/2009,358.51,-0.054972607
09/02/2009,378.77,0.019972666
06/02/2009,371.28,0.048450855
05/02/2009,353.72,0.030775193
04/02/2009,343,0.007462175
03/02/2009,340.45,-0.000352413
02/02/2009,340.57,0.00600797
30/01/2009,338.53,-0.014050242
29/01/2009,343.32,-0.015462959
28/01/2009,348.67,0.05055844
27/01/2009,331.48,0.023225275
26/01/2009,323.87,-0.002559478
23/01/2009,324.7,0.057683924
22/01/2009,306.5,0.011220958
21/01/2009,303.08,0.069433682
20/01/2009,282.75,-0.058118754
16/01/2009,299.67,0.002271741
15/01/2009,298.99,-0.006600464
14/01/2009,300.97,-0.043400983
13/01/2009,314.32,0.005199291
12/01/2009,312.69,-0.007582552
09/01/2009,315.07,-0.031614791
08/01/2009,325.19,0.009827026
07/01/2009,322.01,-0.036738017
06/01/2009,334.06,0.018154582
05/01/2009,328.05,
