Date,Close,AMP
25/01/2011,61.11,0.001801655
24/01/2011,61,0.01054723
21/01/2011,60.36,0.012335546
20/01/2011,59.62,-0.004852348
19/01/2011,59.91,-0.018030428
18/01/2011,61,0.001969151
14/01/2011,60.88,0.005765604
13/01/2011,60.53,-0.009372756
12/01/2011,61.1,0.003935722
11/01/2011,60.86,0.014064929
10/01/2011,60.01,-0.004157319
07/01/2011,60.26,0.002991526
06/01/2011,60.08,0.003167461
05/01/2011,59.89,0.015989569
04/01/2011,58.94,-0.006763638
03/01/2011,59.34,0.03062948
31/12/2010,57.55,-0.002082972
30/12/2010,57.67,-0.005188528
29/12/2010,57.97,0.003629141
28/12/2010,57.76,0.00034632
27/12/2010,57.74,0.000173205
23/12/2010,57.73,-0.003976148
22/12/2010,57.96,0.006056954
21/12/2010,57.61,0.048182815
20/12/2010,54.9,-0.005449605
17/12/2010,55.2,-0.009735069
16/12/2010,55.74,0.011729811
15/12/2010,55.09,-0.000544415
14/12/2010,55.12,-0.013514937
13/12/2010,55.87,0.003586161
10/12/2010,55.67,-0.003765132
09/12/2010,55.88,0.009529875
08/12/2010,55.35,0.012178647
07/12/2010,54.68,0.012884404
06/12/2010,53.98,-0.002959677
03/12/2010,54.14,0.00797408
02/12/2010,53.71,0.01368472
01/12/2010,52.98,0.021752432
30/11/2010,51.84,-0.013222383
29/11/2010,52.53,0.013801254
26/11/2010,51.81,-0.007499314
24/11/2010,52.2,0.017586693
23/11/2010,51.29,-0.013363228
22/11/2010,51.98,-0.008238384
19/11/2010,52.41,-0.003428575
18/11/2010,52.59,0.021332605
17/11/2010,51.48,-0.004651171
16/11/2010,51.72,-0.016871566
15/11/2010,52.6,-0.006254166
12/11/2010,52.93,-0.014628918
11/11/2010,53.71,-0.007050122
10/11/2010,54.09,0.011341574
09/11/2010,53.48,-0.017975097
08/11/2010,54.45,-0.010413906
05/11/2010,55.02,0.023725251
04/11/2010,53.73,0.029080599
03/11/2010,52.19,-0.001914243
02/11/2010,52.29,0.017556157
01/11/2010,51.38,-0.006015348
29/10/2010,51.69,-0.033108047
28/10/2010,53.43,0.049492263
27/10/2010,50.85,0.005521607
26/10/2010,50.57,-0.012185685
25/10/2010,51.19,0.003326488
22/10/2010,51.02,-0.006252463
21/10/2010,51.34,0.001754557
20/10/2010,51.25,0.011776387
19/10/2010,50.65,-0.014698942
18/10/2010,51.4,0.029016148
15/10/2010,49.93,-0.006189498
14/10/2010,50.24,0.002191891
13/10/2010,50.13,0.003396946
12/10/2010,49.96,0.005217752
11/10/2010,49.7,-0.004617091
08/10/2010,49.93,-0.001400981
07/10/2010,50,-0.003194891
06/10/2010,50.16,0.013649349
05/10/2010,49.48,0.033079544
04/10/2010,47.87,0.002300534
01/10/2010,47.76,0.009044125
30/09/2010,47.33,-0.01238861
29/09/2010,47.92,0.004811221
28/09/2010,47.69,0.013085877
27/09/2010,47.07,-0.003605136
24/09/2010,47.24,0.029865793
23/09/2010,45.85,-0.014507129
22/09/2010,46.52,-0.029859286
21/09/2010,47.93,-0.009344892
20/09/2010,48.38,0.015833664
17/09/2010,47.62,0.00547485
16/09/2010,47.36,-0.001055186
15/09/2010,47.41,-0.007983236
14/09/2010,47.79,-0.008542608
13/09/2010,48.2,0.020753286
10/09/2010,47.21,-0.000423549
09/09/2010,47.23,0.005094471
08/09/2010,46.99,0.011773656
07/09/2010,46.44,-0.016656375
03/09/2010,47.22,0.022487295
02/09/2010,46.17,0.009138445
01/09/2010,45.75,0.048593462
31/08/2010,43.58,0.008063631
30/08/2010,43.23,-0.01104221
27/08/2010,43.71,0.035393683
26/08/2010,42.19,-0.008731619
25/08/2010,42.56,0.008731619
24/08/2010,42.19,-0.023888724
23/08/2010,43.21,0.001853139
20/08/2010,43.13,-0.007392041
19/08/2010,43.45,-0.028809977
18/08/2010,44.72,0.004482302
17/08/2010,44.52,0.045493717
16/08/2010,42.54,0.008024589
13/08/2010,42.2,-0.013416701
12/08/2010,42.77,-0.006525309
11/08/2010,43.05,-0.026814945
10/08/2010,44.22,0.006807378
09/08/2010,43.92,0.022333149
06/08/2010,42.95,-0.010422793
05/08/2010,43.4,0.003924742
04/08/2010,43.23,0.009529416
03/08/2010,42.82,-0.018281199
02/08/2010,43.61,0.028373996
30/07/2010,42.39,-0.013822406
29/07/2010,42.98,0.115807325
28/07/2010,38.28,-0.011945091
27/07/2010,38.74,0.006214417
26/07/2010,38.5,-0.003888534
23/07/2010,38.65,-0.004646369
22/07/2010,38.83,0.039931757
21/07/2010,37.31,-0.028275103
20/07/2010,38.38,0.017876396
19/07/2010,37.7,0.003986716
16/07/2010,37.55,-0.043003369
15/07/2010,39.2,-0.005596555
14/07/2010,39.42,-0.004050638
13/07/2010,39.58,0.02481263
12/07/2010,38.61,-0.010050336
09/07/2010,39,0.020202707
08/07/2010,38.22,0.002095339
07/07/2010,38.14,0.044773595
06/07/2010,36.47,0.007983525
02/07/2010,36.18,0.009720949
01/07/2010,35.83,-0.008338014
30/06/2010,36.13,0.003882423
29/06/2010,35.99,-0.055659962
28/06/2010,38.05,-0.011497383
25/06/2010,38.49,0.019148126
24/06/2010,37.76,-0.023296434
23/06/2010,38.65,-0.011831414
22/06/2010,39.11,-0.016231652
21/06/2010,39.75,-0.000251541
18/06/2010,39.76,-0.004266539
17/06/2010,39.93,-0.02008249
16/06/2010,40.74,0.00467463
15/06/2010,40.55,0.026741566
14/06/2010,39.48,0.000253325
11/06/2010,39.47,0.010185981
10/06/2010,39.07,0.030667684
09/06/2010,37.89,-0.006051854
08/06/2010,38.12,0.015598466
07/06/2010,37.53,-0.023177229
04/06/2010,38.41,-0.046543683
03/06/2010,40.24,-0.001489943
02/06/2010,40.3,0.038188988
01/06/2010,38.79,-0.025453143
28/05/2010,39.79,-0.028491956
27/05/2010,40.94,0.055751318
26/05/2010,38.72,0.006997566
25/05/2010,38.45,-0.014459328
24/05/2010,39.01,-0.035259256
21/05/2010,40.41,0.048159331
20/05/2010,38.51,-0.068490711
19/05/2010,41.24,-0.004113738
18/05/2010,41.41,-0.041855028
17/05/2010,43.18,-0.004851575
14/05/2010,43.39,-0.04197367
13/05/2010,45.25,-0.023371163
12/05/2010,46.32,0.003027029
11/05/2010,46.18,0.011543197
10/05/2010,45.65,0.070558797
07/05/2010,42.54,-0.026445522
06/05/2010,43.68,-0.041041751
05/05/2010,45.51,-0.00896867
04/05/2010,45.92,-0.033828959
03/05/2010,47.5,0.024292693
30/04/2010,46.36,-0.036845159
29/04/2010,48.1,0.034475234
28/04/2010,46.47,0.03370122
27/04/2010,44.93,-0.076664239
26/04/2010,48.51,-0.011070224
23/04/2010,49.05,0.009628262
22/04/2010,48.58,0.004332137
21/04/2010,48.37,-0.001652552
20/04/2010,48.45,0.016230069
19/04/2010,47.67,0.01160473
16/04/2010,47.12,-0.023076333
15/04/2010,48.22,-0.002278613
14/04/2010,48.33,0.015429831
13/04/2010,47.59,0.018450317
12/04/2010,46.72,0.012058716
09/04/2010,46.16,0.003254858
08/04/2010,46.01,0.015772507
07/04/2010,45.29,-0.015337724
06/04/2010,45.99,-0.005421243
05/04/2010,46.24,0.001514988
01/04/2010,46.17,0.017699577
31/03/2010,45.36,0.001986098
30/03/2010,45.27,0.017155372
29/03/2010,44.5,0.01220906
26/03/2010,43.96,-0.016693372
25/03/2010,44.7,0.000447527
24/03/2010,44.68,-0.000223789
23/03/2010,44.69,0.006735544
22/03/2010,44.39,0.004742021
19/03/2010,44.18,-0.01438227
18/03/2010,44.82,-0.001337793
17/03/2010,44.88,0.020484678
16/03/2010,43.97,0.011896731
15/03/2010,43.45,0.002765616
12/03/2010,43.33,0.011139591
11/03/2010,42.85,0
10/03/2010,42.85,0.001167542
09/03/2010,42.8,-0.005591813
08/03/2010,43.04,0.00325809
05/03/2010,42.9,0.038978318
04/03/2010,41.26,0.014648699
03/03/2010,40.66,0.003942834
02/03/2010,40.5,0.005198675
01/03/2010,40.29,0.006474126
26/02/2010,40.03,-0.003491275
25/02/2010,40.17,-0.011878388
24/02/2010,40.65,0.021885977
23/02/2010,39.77,-0.017695166
22/02/2010,40.48,0.008434682
19/02/2010,40.14,0.00900907
18/02/2010,39.78,-0.001005025
17/02/2010,39.82,0.01416311
16/02/2010,39.26,0.025801225
12/02/2010,38.26,0.005241102
11/02/2010,38.06,-0.012532801
10/02/2010,38.54,0.015954307
09/02/2010,37.93,0.018627468
08/02/2010,37.23,-0.018627468
05/02/2010,37.93,0.008206532
04/02/2010,37.62,-0.040885788
03/02/2010,39.19,-0.019957717
02/02/2010,39.98,0.005517947
01/02/2010,39.76,0.038979294
29/01/2010,38.24,-0.044247085
28/01/2010,39.97,-0.023245359
27/01/2010,40.91,0.019998198
26/01/2010,40.1,-0.008195749
25/01/2010,40.43,0.016710702
22/01/2010,39.76,-0.024594458
21/01/2010,40.75,-0.027829987
20/01/2010,41.9,-0.003811343
19/01/2010,42.06,0.010516349
15/01/2010,41.62,-0.009564874
14/01/2010,42.02,-0.004511464
13/01/2010,42.21,0.012156031
12/01/2010,41.7,-0.016175424
11/01/2010,42.38,0.012823733
08/01/2010,41.84,0.003591528
07/01/2010,41.69,0.00746362
06/01/2010,41.38,0.013870523
05/01/2010,40.81,0.023052204
04/01/2010,39.88,0.026939367
31/12/2009,38.82,-0.006163348
30/12/2009,39.06,-0.002046037
29/12/2009,39.14,-0.008649253
28/12/2009,39.48,-0.001012658
24/12/2009,39.52,0.007620052
23/12/2009,39.22,0.009221377
22/12/2009,38.86,0.011387287
21/12/2009,38.42,0.01125519
18/12/2009,37.99,0.004749349
17/12/2009,37.81,-0.005012542
16/12/2009,38,-0.0104713
15/12/2009,38.4,-0.016529302
14/12/2009,39.04,0.015488177
11/12/2009,38.44,0.019703777
10/12/2009,37.69,0.010937817
09/12/2009,37.28,-0.003748331
08/12/2009,37.42,-0.014591053
07/12/2009,37.97,-0.011000635
04/12/2009,38.39,0.00443807
03/12/2009,38.22,-0.016863806
02/12/2009,38.87,-0.001285512
01/12/2009,38.92,0.020769179
30/11/2009,38.12,0.028470727
27/11/2009,37.05,-0.028995248
25/11/2009,38.14,0
24/11/2009,38.14,-0.004447359
23/11/2009,38.31,0.019505099
20/11/2009,37.57,-0.006103243
19/11/2009,37.8,-0.017309638
18/11/2009,38.46,0.003646787
17/11/2009,38.32,-0.012448294
16/11/2009,38.8,-0.007446433
13/11/2009,39.09,0.017028275
12/11/2009,38.43,-0.018306557
11/11/2009,39.14,0.011822291
10/11/2009,38.68,-0.012588477
09/11/2009,39.17,0.034808709
06/11/2009,37.83,0.015987551
05/11/2009,37.23,0.006467282
04/11/2009,36.99,0.048465805
03/11/2009,35.24,0.001135718
02/11/2009,35.2,0.015171323
30/10/2009,34.67,-0.023376207
29/10/2009,35.49,0.007352974
28/10/2009,35.23,-0.023286225
27/10/2009,36.06,-0.015683359
26/10/2009,36.63,-0.01194044
23/10/2009,37.07,-0.031074071
22/10/2009,38.24,0.074631122
21/10/2009,35.49,-0.005339341
20/10/2009,35.68,-0.022721953
19/10/2009,36.5,0.011019395
16/10/2009,36.1,-0.0316275
15/10/2009,37.26,-0.009881239
14/10/2009,37.63,0.049016073
13/10/2009,35.83,-0.029696986
12/10/2009,36.91,0.006523535
09/10/2009,36.67,-0.006794428
08/10/2009,36.92,0.004615184
07/10/2009,36.75,0.00737406
06/10/2009,36.48,0.007705046
05/10/2009,36.2,-0.006333492
02/10/2009,36.43,-0.014714162
01/10/2009,36.97,0.017462927
30/09/2009,36.33,0.116338992
29/09/2009,32.34,-0.011987234
28/09/2009,32.73,0.056242243
25/09/2009,30.94,-0.010609326
24/09/2009,31.27,-0.025885284
23/09/2009,32.09,-0.024320115
22/09/2009,32.88,0.018726564
21/09/2009,32.27,-0.015070253
18/09/2009,32.76,0.003976148
17/09/2009,32.63,-0.013091982
16/09/2009,33.06,0.041376696
15/09/2009,31.72,0.002841359
14/09/2009,31.63,0.044609853
11/09/2009,30.25,-0.02449102
10/09/2009,31,0.029462033
09/09/2009,30.1,0.017764838
08/09/2009,29.57,0.019464504
04/09/2009,29,0.003108274
03/09/2009,28.91,0.031625967
02/09/2009,28.01,-0.008531868
01/09/2009,28.25,-0.061103424
31/08/2009,30.03,-0.005645042
28/08/2009,30.2,0.00464654
27/08/2009,30.06,0.008016075
26/08/2009,29.82,-0.017946643
25/08/2009,30.36,0.023326616
24/08/2009,29.66,-0.005379973
21/08/2009,29.82,0.022724397
20/08/2009,29.15,0.039179548
19/08/2009,28.03,-0.000356697
18/08/2009,28.04,0.024549969
17/08/2009,27.36,-0.053374461
14/08/2009,28.86,-0.010684231
13/08/2009,29.17,0.01554704
12/08/2009,28.72,0.031838558
11/08/2009,27.82,-0.045670037
10/08/2009,29.12,-0.016349138
07/08/2009,29.6,0.055569851
06/08/2009,28,-0.027823594
05/08/2009,28.79,0.016813006
04/08/2009,28.31,0.021060925
03/08/2009,27.72,-0.002881846
31/07/2009,27.8,-0.008596041
30/07/2009,28.04,0.053473009
29/07/2009,26.58,-0.00412991
28/07/2009,26.69,-0.019663034
27/07/2009,27.22,0.054740973
24/07/2009,25.77,-0.015402692
23/07/2009,26.17,0.046137972
22/07/2009,24.99,-0.004392101
21/07/2009,25.1,0.005994024
20/07/2009,24.95,0.01290861
17/07/2009,24.63,-0.002433091
16/07/2009,24.69,0.011815171
15/07/2009,24.4,0.03715727
14/07/2009,23.51,0.00340861
13/07/2009,23.43,0.056631325
10/07/2009,22.14,-0.017461827
09/07/2009,22.53,0.023350859
08/07/2009,22.01,-0.025124695
07/07/2009,22.57,-0.05011848
06/07/2009,23.73,0.016571444
02/07/2009,23.34,-0.052984238
01/07/2009,24.61,0.013911845
30/06/2009,24.27,0.00495664
29/06/2009,24.15,0.010824419
26/06/2009,23.89,-0.005843088
25/06/2009,24.03,0.003334726
24/06/2009,23.95,0.04003942
23/06/2009,23.01,0.009607061
22/06/2009,22.79,-0.051731987
19/06/2009,24,0.006688988
18/06/2009,23.84,-0.000419375
17/06/2009,23.85,-0.023208667
16/06/2009,24.41,-0.015043992
15/06/2009,24.78,0.018737819
12/06/2009,24.32,-0.054802754
11/06/2009,25.69,-0.024607162
10/06/2009,26.33,-0.075327997
09/06/2009,28.39,-0.005269642
08/06/2009,28.54,-0.038155513
05/06/2009,29.65,-0.02990256
04/06/2009,30.55,0.038710205
03/06/2009,29.39,-0.019542401
02/06/2009,29.97,-0.031529705
01/06/2009,30.93,0.023884662
29/05/2009,30.2,0.024129857
28/05/2009,29.48,0.028558624
27/05/2009,28.65,-0.036666777
26/05/2009,29.72,0.033878347
22/05/2009,28.73,0.012609624
21/05/2009,28.37,0.010987174
20/05/2009,28.06,-0.030879647
19/05/2009,28.94,0.053222918
18/05/2009,27.44,0.077252629
15/05/2009,25.4,0.013476225
14/05/2009,25.06,0.024233819
13/05/2009,24.46,-0.047894229
12/05/2009,25.66,-0.017385024
11/05/2009,26.11,-0.105666865
08/05/2009,29.02,0.075858961
07/05/2009,26.9,-0.025689486
06/05/2009,27.6,0.050911979
05/05/2009,26.23,-0.023734397
04/05/2009,26.86,0.015382033
01/05/2009,26.45,0.003787883
30/04/2009,26.35,0.001139169
29/04/2009,26.32,0.05706902
28/04/2009,24.86,-0.040210384
27/04/2009,25.88,-0.021407545
24/04/2009,26.44,0.010264298
23/04/2009,26.17,0.031834987
22/04/2009,25.35,0.046426097
21/04/2009,24.2,0.017928352
20/04/2009,23.77,-0.044835805
17/04/2009,24.86,0.009700965
16/04/2009,24.62,0.046133258
15/04/2009,23.51,0.059588366
14/04/2009,22.15,-0.093050292
13/04/2009,24.31,0.005361943
09/04/2009,24.18,0.09402895
08/04/2009,22.01,0.064750568
07/04/2009,20.63,-0.069283668
06/04/2009,22.11,-0.03248339
03/04/2009,22.84,0.04798051
02/04/2009,21.77,0.036010438
01/04/2009,21,0.024585475
31/03/2009,20.49,0.081304281
30/03/2009,18.89,-0.091983994
27/03/2009,20.71,-0.03743626
26/03/2009,21.5,0.009345862
25/03/2009,21.3,0.033415997
24/03/2009,20.6,-0.059367407
23/03/2009,21.86,0.154531966
20/03/2009,18.73,-0.034630953
19/03/2009,19.39,-0.039438883
18/03/2009,20.17,0.098388786
17/03/2009,18.28,0.080270669
16/03/2009,16.87,-0.05982232
13/03/2009,17.91,0.009537239
12/03/2009,17.74,0.06221128
11/03/2009,16.67,0.06058713
10/03/2009,15.69,0.128354975
09/03/2009,13.8,-0.028573372
06/03/2009,14.2,-0.000703978
05/03/2009,14.21,-0.084956722
04/03/2009,15.47,0.059938044
03/03/2009,14.57,-0.028418692
02/03/2009,14.99,-0.061448361
27/02/2009,15.94,-0.046577046
26/02/2009,16.7,-0.01072077
25/02/2009,16.88,-0.050256027
24/02/2009,17.75,0.104421989
23/02/2009,15.99,-0.070034647
20/02/2009,17.15,0.003504676
19/02/2009,17.09,-0.085205574
18/02/2009,18.61,0.031107556
17/02/2009,18.04,-0.125880246
13/02/2009,20.46,-0.023189445
12/02/2009,20.94,0.006227565
11/02/2009,20.81,0.046222584
10/02/2009,19.87,-0.094074114
09/02/2009,21.83,0.006894994
06/02/2009,21.68,-0.008725658
05/02/2009,21.87,0.051124849
04/02/2009,20.78,-0.00240327
03/02/2009,20.83,-0.024188991
02/02/2009,21.34,0.057378957
30/01/2009,20.15,-0.052681908
29/01/2009,21.24,-0.04059598
28/01/2009,22.12,0.077033376
27/01/2009,20.48,0.027724548
26/01/2009,19.92,0.023363175
23/01/2009,19.46,0.014493007
22/01/2009,19.18,-0.067044503
21/01/2009,20.51,0.15415068
20/01/2009,17.58,-0.192414554
16/01/2009,21.31,0.064945299
15/01/2009,19.97,-0.005493147
14/01/2009,20.08,-0.07296902
13/01/2009,21.6,0.031032109
12/01/2009,20.94,-0.085099331
09/01/2009,22.8,-0.042925045
08/01/2009,23.8,0.034191365
07/01/2009,23,-0.08737363
06/01/2009,25.1,0.03899763
05/01/2009,24.14,
