Date,Close,HOG
30/10/2013,64.19,-0.010229475
29/10/2013,64.85,0.004791724
28/10/2013,64.54,-0.006794344
25/10/2013,64.98,0.001231907
24/10/2013,64.9,0.01396454
23/10/2013,64,-0.011032666
22/10/2013,64.71,-0.013202525
21/10/2013,65.57,-0.002741397
18/10/2013,65.75,0.004114919
17/10/2013,65.48,-0.015757902
16/10/2013,66.52,0.019583169
15/10/2013,65.23,-0.007027221
14/10/2013,65.69,-0.000912964
11/10/2013,65.75,0.016253041
10/10/2013,64.69,0.011817895
09/10/2013,63.93,0.015606843
08/10/2013,62.94,-0.01685743
07/10/2013,64.01,-0.019952715
04/10/2013,65.3,0.012792037
03/10/2013,64.47,-0.013710451
02/10/2013,65.36,-0.001376042
01/10/2013,65.45,0.018660423
30/09/2013,64.24,-0.006362036
27/09/2013,64.65,0.000309406
26/09/2013,64.63,0.009951878
25/09/2013,63.99,-0.005610113
24/09/2013,64.35,0.005297613
23/09/2013,64.01,-0.004053638
20/09/2013,64.27,-0.003572264
19/09/2013,64.5,-0.004486047
18/09/2013,64.79,0.006969749
17/09/2013,64.34,0.015033168
16/09/2013,63.38,0.001263025
13/09/2013,63.3,0.004433193
12/09/2013,63.02,-0.00522277
11/09/2013,63.35,-0.00267991
10/09/2013,63.52,0.012993369
09/09/2013,62.7,0.011711051
06/09/2013,61.97,-0.00498995
05/09/2013,62.28,0.002089529
04/09/2013,62.15,0.017530071
03/09/2013,61.07,0.018009574
30/08/2013,59.98,-0.000333389
29/08/2013,60,0.01342302
28/08/2013,59.2,0.005929708
27/08/2013,58.85,-0.014340187
26/08/2013,59.7,-0.002342313
23/08/2013,59.84,0.01447593
22/08/2013,58.98,0.013828645
21/08/2013,58.17,-0.007706177
20/08/2013,58.62,0.009771227
19/08/2013,58.05,-0.006695879
16/08/2013,58.44,0.016215639
15/08/2013,57.5,-0.022866981
14/08/2013,58.83,-0.000509814
13/08/2013,58.86,0.015063619
12/08/2013,57.98,-0.013533397
09/08/2013,58.77,-0.007121088
08/08/2013,59.19,0.01652367
07/08/2013,58.22,-0.008381132
06/08/2013,58.71,-0.003061227
05/08/2013,58.89,0.0049366
02/08/2013,58.6,0.00273411
01/08/2013,58.44,0.02899257
31/07/2013,56.77,-0.007545881
30/07/2013,57.2,0.013730193
29/07/2013,56.42,0.018785775
26/07/2013,55.37,-0.006660091
25/07/2013,55.74,-0.002150538
24/07/2013,55.86,-0.001788589
23/07/2013,55.96,0.005914526
22/07/2013,55.63,-0.004304939
19/07/2013,55.87,-0.006778478
18/07/2013,56.25,0.012162554
17/07/2013,55.57,0.009038384
16/07/2013,55.07,-0.006696252
15/07/2013,55.44,-0.009335795
12/07/2013,55.96,0.015487434
11/07/2013,55.1,0.020350872
10/07/2013,53.99,-0.003882064
09/07/2013,54.2,-0.017738419
08/07/2013,55.17,-0.001449013
05/07/2013,55.25,0.010553227
03/07/2013,54.67,-0.003651638
02/07/2013,54.87,-0.012136731
01/07/2013,55.54,0.013048391
28/06/2013,54.82,0.022879227
27/06/2013,53.58,0.022460131
26/06/2013,52.39,0.016357528
25/06/2013,51.54,0.027339691
24/06/2013,50.15,-0.007746588
21/06/2013,50.54,-0.029247552
20/06/2013,52.04,-0.028976556
19/06/2013,53.57,-0.01150718
18/06/2013,54.19,0.012440974
17/06/2013,53.52,0.007313675
14/06/2013,53.13,-0.006379008
13/06/2013,53.47,0.019260414
12/06/2013,52.45,-0.01137453
11/06/2013,53.05,-0.01793435
10/06/2013,54.01,0.001667748
07/06/2013,53.92,-0.007943147
06/06/2013,54.35,0.008314136
05/06/2013,53.9,-0.003149025
04/06/2013,54.07,-0.009571212
03/06/2013,54.59,0.000916338
31/05/2013,54.54,-0.015825705
30/05/2013,55.41,-0.001082251
29/05/2013,55.47,-0.015739906
28/05/2013,56.35,0.016280886
24/05/2013,55.44,-0.02827609
23/05/2013,57.03,-0.010118719
22/05/2013,57.61,-0.027056445
21/05/2013,59.19,-0.004551209
20/05/2013,59.46,-0.000336304
17/05/2013,59.48,0.025714486
16/05/2013,57.97,-0.015575839
15/05/2013,58.88,0.006987672
14/05/2013,58.47,0.017946987
13/05/2013,57.43,0.001045296
10/05/2013,57.37,0.003492233
09/05/2013,57.17,-0.004015018
08/05/2013,57.4,-0.002436055
07/05/2013,57.54,0.042242305
06/05/2013,55.16,0.014793439
03/05/2013,54.35,0.003501985
02/05/2013,54.16,0.002773414
01/05/2013,54.01,-0.01178
30/04/2013,54.65,-0.002010786
29/04/2013,54.76,0.013235487
26/04/2013,54.04,-0.004983859
25/04/2013,54.31,0.020649976
24/04/2013,53.2,0.006411487
23/04/2013,52.86,0.026259295
22/04/2013,51.49,-0.006581518
19/04/2013,51.83,0.015163588
18/04/2013,51.05,-0.001956948
17/04/2013,51.15,-0.009340406
16/04/2013,51.63,0.033080394
15/04/2013,49.95,-0.040221213
12/04/2013,52,-0.004030329
11/04/2013,52.21,0
10/04/2013,52.21,0.020316071
09/04/2013,51.16,-0.004485624
08/04/2013,51.39,0.013320471
05/04/2013,50.71,-0.002560317
04/04/2013,50.84,0.006116227
