Date,Close,RRC
26/01/2011,47.9,0.028803347
25/01/2011,46.54,-0.003860181
24/01/2011,46.72,0.023826122
21/01/2011,45.62,-0.005028982
20/01/2011,45.85,-0.038297546
19/01/2011,47.64,-0.007319911
18/01/2011,47.99,-0.008920296
14/01/2011,48.42,0.005384151
13/01/2011,48.16,0.006666691
12/01/2011,47.84,0.00355984
11/01/2011,47.67,0.025710542
10/01/2011,46.46,0.012780419
07/01/2011,45.87,0.024943353
06/01/2011,44.74,-0.000670316
05/01/2011,44.77,-0.000669867
04/01/2011,44.8,-0.018138077
03/01/2011,45.62,0.01412827
31/12/2010,44.98,0.000222346
30/12/2010,44.97,0.003564272
29/12/2010,44.81,-0.005341655
28/12/2010,45.05,0.006234712
27/12/2010,44.77,0.004701677
23/12/2010,44.56,-0.003136906
22/12/2010,44.7,0.011248713
21/12/2010,44.2,0.015274434
20/12/2010,43.53,0.019017271
17/12/2010,42.71,0.010592073
16/12/2010,42.26,0.006409517
15/12/2010,41.99,0.002861915
14/12/2010,41.87,-0.009744581
13/12/2010,42.28,-0.00189036
10/12/2010,42.36,-0.001886793
09/12/2010,42.44,-0.032911429
08/12/2010,43.86,-0.028101208
07/12/2010,45.11,-0.00838857
06/12/2010,45.49,-0.003292003
03/12/2010,45.64,0.03682219
02/12/2010,43.99,0.026723544
01/12/2010,42.83,0.019807297
30/11/2010,41.99,-0.01348335
29/11/2010,42.56,0.000940292
26/11/2010,42.52,-0.010992977
24/11/2010,42.99,0.018073488
23/11/2010,42.22,-0.028256404
22/11/2010,43.43,0.000921447
19/11/2010,43.39,0.033988974
18/11/2010,41.94,0.022180273
17/11/2010,41.02,0.005377671
16/11/2010,40.8,-0.019177672
15/11/2010,41.59,-0.011475144
12/11/2010,42.07,-0.031124544
11/11/2010,43.4,0.015090246
10/11/2010,42.75,0.003749711
09/11/2010,42.59,0.044654562
08/11/2010,40.73,0.033199105
05/11/2010,39.4,0.006365394
04/11/2010,39.15,0.01492565
03/11/2010,38.57,-0.009547228
02/11/2010,38.94,0.024172717
01/11/2010,38.01,0.016445994
29/10/2010,37.39,0.016720994
28/10/2010,36.77,0.002996053
27/10/2010,36.66,0.02569557
26/10/2010,35.73,-0.019127402
25/10/2010,36.42,-0.009020151
22/10/2010,36.75,-0.00650938
21/10/2010,36.99,0.003520654
20/10/2010,36.86,0.010362787
19/10/2010,36.48,-0.046594774
18/10/2010,38.22,0.016620881
15/10/2010,37.59,0.00747667
14/10/2010,37.31,0.01621219
13/10/2010,36.71,0.02370563
12/10/2010,35.85,-0.001393728
11/10/2010,35.9,-0.021494352
08/10/2010,36.68,-0.004895305
07/10/2010,36.86,-0.024917565
06/10/2010,37.79,0.000794176
05/10/2010,37.76,0.017094433
04/10/2010,37.12,-0.018946531
01/10/2010,37.83,-0.007898935
30/09/2010,38.13,-0.016129382
29/09/2010,38.75,0.047835781
28/09/2010,36.94,0.043148286
27/09/2010,35.38,-0.019037529
24/09/2010,36.06,0.024138135
23/09/2010,35.2,-0.003403293
22/09/2010,35.32,-0.020457488
21/09/2010,36.05,-0.004704589
20/09/2010,36.22,0.032265388
17/09/2010,35.07,-0.003984069
16/09/2010,35.21,-0.018571158
15/09/2010,35.87,-0.004173048
14/09/2010,36.02,-0.000555093
13/09/2010,36.04,-0.027368977
10/09/2010,37.04,0.015508405
09/09/2010,36.47,0.0066025
08/09/2010,36.23,0.023175685
07/09/2010,35.4,-0.017917613
03/09/2010,36.04,0.02358335
02/09/2010,35.2,0.000568343
01/09/2010,35.18,0.039721123
31/08/2010,33.81,-0.006485872
30/08/2010,34.03,0.005008112
27/08/2010,33.86,0.02785028
26/08/2010,32.93,0.003955581
25/08/2010,32.8,-0.017827939
24/08/2010,33.39,-0.01780991
23/08/2010,33.99,0.015416848
20/08/2010,33.47,-0.032336739
19/08/2010,34.57,-0.015214877
18/08/2010,35.1,-0.022814678
17/08/2010,35.91,0.024240195
16/08/2010,35.05,-0.017253999
13/08/2010,35.66,-0.018614234
12/08/2010,36.33,-0.003571923
11/08/2010,36.46,-0.052102073
10/08/2010,38.41,-0.010360103
09/08/2010,38.81,0.00568477
06/08/2010,38.59,-0.018485764
05/08/2010,39.31,-0.003808561
04/08/2010,39.46,0.018673007
03/08/2010,38.73,0.012993946
02/08/2010,38.23,0.02946464
30/07/2010,37.12,-0.031555051
29/07/2010,38.31,0.002875443
28/07/2010,38.2,0.025452063
27/07/2010,37.24,-0.072495502
26/07/2010,40.04,0.000499625
23/07/2010,40.02,-0.008955284
22/07/2010,40.38,0.026855673
21/07/2010,39.31,-0.030069918
20/07/2010,40.51,0.018939016
19/07/2010,39.75,-0.009265122
16/07/2010,40.12,-0.043649499
15/07/2010,41.91,-0.017971635
14/07/2010,42.67,0.021796646
13/07/2010,41.75,0.00287839
12/07/2010,41.63,-0.003836015
09/07/2010,41.79,-0.00262875
08/07/2010,41.9,0.012488155
07/07/2010,41.38,0.049031856
06/07/2010,39.4,-0.006325132
02/07/2010,39.65,-0.013776048
01/07/2010,40.2,0.001244555
30/06/2010,40.15,-0.009173239
29/06/2010,40.52,-0.03205714
28/06/2010,41.84,-0.045552661
25/06/2010,43.79,0.007794629
24/06/2010,43.45,-0.015302343
23/06/2010,44.12,-0.031238595
22/06/2010,45.52,-0.055338266
21/06/2010,48.11,-0.016082821
18/06/2010,48.89,-0.01300567
17/06/2010,49.53,-0.023741764
16/06/2010,50.72,-0.002166421
15/06/2010,50.83,0.026716102
14/06/2010,49.49,-0.003227762
11/06/2010,49.65,0.005858011
10/06/2010,49.36,0.053043524
09/06/2010,46.81,-0.00298635
08/06/2010,46.95,-0.015848192
07/06/2010,47.7,-0.012500163
04/06/2010,48.3,-0.054590131
03/06/2010,51.01,0.062906188
02/06/2010,47.9,0.091767402
01/06/2010,43.7,-0.028202659
28/05/2010,44.95,0
27/05/2010,44.95,0.055341052
26/05/2010,42.53,0.007789488
25/05/2010,42.2,-0.006377723
24/05/2010,42.47,-0.023273101
21/05/2010,43.47,0.012034397
20/05/2010,42.95,-0.057895434
19/05/2010,45.51,-0.015264143
18/05/2010,46.21,-0.007760332
17/05/2010,46.57,-0.029619259
14/05/2010,47.97,-0.016334489
13/05/2010,48.76,0.014668169
12/05/2010,48.05,0.007939866
11/05/2010,47.67,-0.012922231
10/05/2010,48.29,0.096449781
07/05/2010,43.85,-0.052854219
06/05/2010,46.23,-0.052460685
05/05/2010,48.72,-0.016287005
04/05/2010,49.52,0
03/05/2010,49.52,0.036188159
30/04/2010,47.76,0.023729927
29/04/2010,46.64,-0.019743768
28/04/2010,47.57,-0.028188395
27/04/2010,48.93,-0.044567271
26/04/2010,51.16,0.0074554
23/04/2010,50.78,0.028970161
22/04/2010,49.33,0.005080795
21/04/2010,49.08,0.002652251
20/04/2010,48.95,0.008823285
19/04/2010,48.52,-0.02503438
16/04/2010,49.75,-0.025599175
15/04/2010,51.04,0.004122908
14/04/2010,50.83,0.012471705
13/04/2010,50.2,0.000597788
12/04/2010,50.17,-0.002190145
09/04/2010,50.28,0.039554898
08/04/2010,48.33,0.008310873
07/04/2010,47.93,-0.020035783
06/04/2010,48.9,0.000409082
05/04/2010,48.88,0.027796853
01/04/2010,47.54,0.01419365
31/03/2010,46.87,0.001922051
30/03/2010,46.78,-0.003627444
29/03/2010,46.95,0.027641578
26/03/2010,45.67,-0.00131291
25/03/2010,45.73,-0.036078639
24/03/2010,47.41,-0.002527914
23/03/2010,47.53,-0.002731381
22/03/2010,47.66,-0.002095997
19/03/2010,47.76,-0.031938431
18/03/2010,49.31,-0.031343019
17/03/2010,50.88,0.005320734
16/03/2010,50.61,0.001384083
15/03/2010,50.54,-0.015510275
12/03/2010,51.33,0.000974564
11/03/2010,51.28,-0.001558847
10/03/2010,51.36,0.000973994
09/03/2010,51.31,0.016506565
08/03/2010,50.47,-0.019425707
05/03/2010,51.46,0.035806416
04/03/2010,49.65,-0.015389531
03/03/2010,50.42,-0.001783415
02/03/2010,50.51,-0.014153961
01/03/2010,51.23,0.012176113
26/02/2010,50.61,-0.00826451
25/02/2010,51.03,0.011827459
24/02/2010,50.43,-0.00395805
23/02/2010,50.63,-0.038932001
22/02/2010,52.64,-0.023654191
19/02/2010,53.9,0.010443959
18/02/2010,53.34,0.000937822
17/02/2010,53.29,0.00677841
16/02/2010,52.93,0.06477786
12/02/2010,49.61,0.016667052
11/02/2010,48.79,0.021965243
10/02/2010,47.73,0.00419904
09/02/2010,47.53,0.023199934
08/02/2010,46.44,0.000430756
05/02/2010,46.42,0.003668937
04/02/2010,46.25,-0.046264455
03/02/2010,48.44,-0.006584386
02/02/2010,48.76,0.024707994
01/02/2010,47.57,0.033560914
29/01/2010,46,-0.022356907
28/01/2010,47.04,-0.006568516
27/01/2010,47.35,-0.013425836
26/01/2010,47.99,-0.038627465
25/01/2010,49.88,0.021480056
22/01/2010,48.82,-0.033833271
21/01/2010,50.5,-0.023291003
20/01/2010,51.69,-0.02653587
19/01/2010,53.08,0.006236437
15/01/2010,52.75,-0.009997254
14/01/2010,53.28,0.024125018
13/01/2010,52.01,0.024918556
12/01/2010,50.73,-0.025303024
11/01/2010,52.03,-0.035866434
08/01/2010,53.93,0.01928357
07/01/2010,52.9,-0.001888575
06/01/2010,53,-0.005832017
05/01/2010,53.31,0.013407811
04/01/2010,52.6,0.053697623
31/12/2009,49.85,-0.016907414
30/12/2009,50.7,-0.007467121
29/12/2009,51.08,-0.026467304
28/12/2009,52.45,-0.010431579
24/12/2009,53,0.010431579
23/12/2009,52.45,0.009771129
22/12/2009,51.94,0.005599011
21/12/2009,51.65,0.010314385
18/12/2009,51.12,0.033415997
17/12/2009,49.44,0.001011839
16/12/2009,49.39,0.04239237
15/12/2009,47.34,0.001056747
14/12/2009,47.29,0.086300351
11/12/2009,43.38,-0.015099806
10/12/2009,44.04,0.032774685
09/12/2009,42.62,-0.016752369
08/12/2009,43.34,-0.035139057
07/12/2009,44.89,-0.006439458
04/12/2009,45.18,-0.036936634
03/12/2009,46.88,-0.011663795
02/12/2009,47.43,-0.007352202
01/12/2009,47.78,0.013697401
30/11/2009,47.13,-0.016831872
27/11/2009,47.93,-0.019626702
25/11/2009,48.88,0.037944932
24/11/2009,47.06,0.00148857
23/11/2009,46.99,0.010697577
20/11/2009,46.49,-0.003221306
19/11/2009,46.64,-0.016163687
18/11/2009,47.4,-0.027467395
17/11/2009,48.72,-0.004914015
16/11/2009,48.96,0.018137348
13/11/2009,48.08,-0.018545761
12/11/2009,48.98,-0.044327481
11/11/2009,51.2,-0.016273122
10/11/2009,52.04,-0.013361527
09/11/2009,52.74,0.044986259
06/11/2009,50.42,-0.02332753
05/11/2009,51.61,0.017789542
04/11/2009,50.7,-0.012349466
03/11/2009,51.33,0.02226035
02/11/2009,50.2,0.002992521
30/10/2009,50.05,-0.057269408
29/10/2009,53,0.046340337
28/10/2009,50.6,-0.051421745
27/10/2009,53.27,-0.010643364
26/10/2009,53.84,-0.020952797
23/10/2009,54.98,-0.032390771
22/10/2009,56.79,-0.028640333
21/10/2009,58.44,-0.005120339
20/10/2009,58.74,0.005976283
19/10/2009,58.39,0.022340526
16/10/2009,57.1,0.00245485
15/10/2009,56.96,0.030480927
14/10/2009,55.25,0.026409017
13/10/2009,53.81,0.008397922
12/10/2009,53.36,0.006015056
09/10/2009,53.04,-0.002259888
08/10/2009,53.16,0.054307615
07/10/2009,50.35,-0.002380481
06/10/2009,50.47,0.050594843
05/10/2009,47.98,0.018511256
02/10/2009,47.1,0.002125399
01/10/2009,47,-0.048992778
30/09/2009,49.36,-0.009075387
29/09/2009,49.81,-0.007201471
28/09/2009,50.17,0.013848691
25/09/2009,49.48,-0.019414199
24/09/2009,50.45,-0.024281592
23/09/2009,51.69,-0.013069569
22/09/2009,52.37,0.035964611
21/09/2009,50.52,-0.014541423
18/09/2009,51.26,-0.00622328
17/09/2009,51.58,-0.00541378
16/09/2009,51.86,0.021045204
15/09/2009,50.78,0.008305367
14/09/2009,50.36,0
11/09/2009,50.36,-0.000992359
10/09/2009,50.41,0.027757212
09/09/2009,49.03,0.004497146
08/09/2009,48.81,0.023213478
04/09/2009,47.69,0.028716213
03/09/2009,46.34,-0.014354826
02/09/2009,47.01,-0.011211117
01/09/2009,47.54,-0.017308325
31/08/2009,48.37,-0.040714484
28/08/2009,50.38,0.010977059
27/08/2009,49.83,-0.007995245
26/08/2009,50.23,-0.020298263
25/08/2009,51.26,-0.019894427
24/08/2009,52.29,0.012508582
21/08/2009,51.64,0.033474281
20/08/2009,49.94,0.002606518
19/08/2009,49.81,0.019052056
18/08/2009,48.87,0.021719749
17/08/2009,47.82,-0.012055852
14/08/2009,48.4,0.000826788
13/08/2009,48.36,0.044611562
12/08/2009,46.25,0.008904392
11/08/2009,45.84,-0.02222074
10/08/2009,46.87,0.010940793
07/08/2009,46.36,-0.005592615
06/08/2009,46.62,-0.008117968
05/08/2009,47,-0.022718689
04/08/2009,48.08,0.00416841
03/08/2009,47.88,0.031182927
31/07/2009,46.41,0.006918947
30/07/2009,46.09,0.024155764
29/07/2009,44.99,-0.019806986
28/07/2009,45.89,-0.013205084
27/07/2009,46.5,-0.003220615
24/07/2009,46.65,0.012076921
23/07/2009,46.09,0.028834396
22/07/2009,44.78,-0.001784918
21/07/2009,44.86,0.009856711
20/07/2009,44.42,0.020009763
17/07/2009,43.54,0.022295396
16/07/2009,42.58,0.039521369
15/07/2009,40.93,0.03353935
14/07/2009,39.58,0.041264235
13/07/2009,37.98,0.007134394
10/07/2009,37.71,-0.001060164
09/07/2009,37.75,0.035867401
08/07/2009,36.42,0
07/07/2009,36.42,-0.019037834
06/07/2009,37.12,-0.060117394
02/07/2009,39.42,-0.042221319
01/07/2009,41.12,-0.007027776
30/06/2009,41.41,-0.010330422
29/06/2009,41.84,-0.002387206
26/06/2009,41.94,0.001192891
25/06/2009,41.89,0.017094433
24/06/2009,41.18,0.007311756
23/06/2009,40.88,-0.013846936
22/06/2009,41.45,-0.071226001
19/06/2009,44.51,-0.015383204
18/06/2009,45.2,0.000442576
17/06/2009,45.18,-0.004637305
16/06/2009,45.39,-0.020929476
15/06/2009,46.35,-0.009875563
12/06/2009,46.81,-0.020928784
11/06/2009,47.8,0.049313314
10/06/2009,45.5,-0.003729301
09/06/2009,45.67,0.007913869
08/06/2009,45.31,0.001767175
05/06/2009,45.23,-0.021868355
04/06/2009,46.23,0.031644038
03/06/2009,44.79,-0.065249922
02/06/2009,47.81,-0.001671892
01/06/2009,47.89,0.044404306
29/05/2009,45.81,0.010974649
28/05/2009,45.31,0.034350667
27/05/2009,43.78,0.011948672
26/05/2009,43.26,0.030988395
22/05/2009,41.94,0.022911891
21/05/2009,40.99,-0.014772033
20/05/2009,41.6,-0.009093147
19/05/2009,41.98,0.012464207
18/05/2009,41.46,0.037601186
15/05/2009,39.93,-0.040972246
14/05/2009,41.6,0.005060862
13/05/2009,41.39,-0.07379729
12/05/2009,44.56,0.005400553
11/05/2009,44.32,-0.034811186
08/05/2009,45.89,0.042057594
07/05/2009,44,-0.013544225
06/05/2009,44.6,0.040728576
05/05/2009,42.82,-0.030587644
04/05/2009,44.15,0.062381544
01/05/2009,41.48,0.037082211
30/04/2009,39.97,-0.063959795
29/04/2009,42.61,0.035351185
28/04/2009,41.13,0.033624923
27/04/2009,39.77,-0.051456721
24/04/2009,41.87,0.044690626
23/04/2009,40.04,0.013578283
22/04/2009,39.5,-0.018809332
21/04/2009,40.25,0.007731676
20/04/2009,39.94,-0.064006331
17/04/2009,42.58,0.040010128
16/04/2009,40.91,-0.010214097
15/04/2009,41.33,-0.010829128
14/04/2009,41.78,-0.012605709
13/04/2009,42.31,-0.00964373
09/04/2009,42.72,0.015570024
08/04/2009,42.06,0.008596041
07/04/2009,41.7,-0.05027359
06/04/2009,43.85,-0.028329233
03/04/2009,45.11,0.023778599
02/04/2009,44.05,0.069560569
01/04/2009,41.09,-0.001702128
31/03/2009,41.16,-0.011594333
30/03/2009,41.64,-0.024903457
27/03/2009,42.69,-0.050250352
26/03/2009,44.89,0.021162429
25/03/2009,43.95,-0.009736293
24/03/2009,44.38,-0.032586281
23/03/2009,45.85,0.111071692
20/03/2009,41.03,-0.03472987
19/03/2009,42.48,0.031323541
18/03/2009,41.17,0.003650083
17/03/2009,41.02,0.027182301
16/03/2009,39.92,0.028199506
13/03/2009,38.81,0.008799229
12/03/2009,38.47,0.034645803
11/03/2009,37.16,-0.030478045
10/03/2009,38.31,0.064973663
09/03/2009,35.9,-0.02963993
06/03/2009,36.98,0.01251717
05/03/2009,36.52,-0.022205082
04/03/2009,37.34,0.057883337
03/03/2009,35.24,0.069317231
02/03/2009,32.88,-0.078638016
27/02/2009,35.57,-0.002527026
26/02/2009,35.66,0.001403115
25/02/2009,35.61,0.075210258
24/02/2009,33.03,0.057639376
23/02/2009,31.18,-0.061868989
20/02/2009,33.17,-0.046821447
19/02/2009,34.76,0.018290537
18/02/2009,34.13,-0.040763393
17/02/2009,35.55,-0.082830121
13/02/2009,38.62,0.010673016
12/02/2009,38.21,0.023032123
11/02/2009,37.34,-0.008798884
10/02/2009,37.67,-0.063260163
09/02/2009,40.13,0.013800244
06/02/2009,39.58,0.013737179
05/02/2009,39.04,0.044789469
04/02/2009,37.33,0.023307288
03/02/2009,36.47,0.029495739
02/02/2009,35.41,-0.012070322
30/01/2009,35.84,-0.016328023
29/01/2009,36.43,-0.016605799
28/01/2009,37.04,0.034888857
27/01/2009,35.77,0.007013635
26/01/2009,35.52,0.007630389
23/01/2009,35.25,0.051517284
22/01/2009,33.48,-0.042684059
21/01/2009,34.94,0.105869454
20/01/2009,31.43,-0.055088185
16/01/2009,33.21,-0.001504438
15/01/2009,33.26,-0.02318083
14/01/2009,34.04,-0.051249228
13/01/2009,35.83,0.029455542
12/01/2009,34.79,-0.057254222
09/01/2009,36.84,-0.026782533
08/01/2009,37.84,0.026782533
07/01/2009,36.84,-0.049772051
06/01/2009,38.72,-0.008742663
05/01/2009,39.06,
