Date,Close,FSLR
10/02/2011,157.47,0.014005025
09/02/2011,155.28,-0.020398464
08/02/2011,158.48,-0.005160815
07/02/2011,159.3,0.008574003
04/02/2011,157.94,-0.026429954
03/02/2011,162.17,-0.013657315
02/02/2011,164.4,0.051805655
01/02/2011,156.1,0.009785066
31/01/2011,154.58,0.046951385
28/01/2011,147.49,-0.023651902
27/01/2011,151.02,-0.005546765
26/01/2011,151.86,0.008198935
25/01/2011,150.62,-0.037656719
24/01/2011,156.4,0.059199008
21/01/2011,147.41,0.000135685
20/01/2011,147.39,0.02549353
19/01/2011,143.68,-0.029285774
18/01/2011,147.95,0.049249885
14/01/2011,140.84,-0.005028517
13/01/2011,141.55,0.012225613
12/01/2011,139.83,0.015422618
11/01/2011,137.69,0.009193119
10/01/2011,136.43,0.021111113
07/01/2011,133.58,-0.007086673
06/01/2011,134.53,0.022020204
05/01/2011,131.6,0.003654084
04/01/2011,131.12,-0.012580689
03/01/2011,132.78,0.020082829
31/12/2010,130.14,-0.007273316
30/12/2010,131.09,0.009735235
29/12/2010,129.82,0.004245635
28/12/2010,129.27,-0.014667186
27/12/2010,131.18,-0.005701053
23/12/2010,131.93,0.002048637
22/12/2010,131.66,-0.010351825
21/12/2010,133.03,0.005956213
20/12/2010,132.24,-0.00760861
17/12/2010,133.25,-0.017556056
16/12/2010,135.61,0.003397846
15/12/2010,135.15,-0.013887581
14/12/2010,137.04,0.001752849
13/12/2010,136.8,-0.010181906
10/12/2010,138.2,0.036700014
09/12/2010,133.22,-0.002099581
08/12/2010,133.5,0.019056838
07/12/2010,130.98,-0.023168225
06/12/2010,134.05,0.022710245
03/12/2010,131.04,-0.003276069
02/12/2010,131.47,0.036640945
01/12/2010,126.74,0.031173645
30/11/2010,122.85,0.004078309
29/11/2010,122.35,-0.031140626
26/11/2010,126.22,-0.001345949
24/11/2010,126.39,0.017479195
23/11/2010,124.2,-0.002653481
22/11/2010,124.53,-0.017669992
19/11/2010,126.75,0.024842525
18/11/2010,123.64,0.006572832
17/11/2010,122.83,-0.062026821
16/11/2010,130.69,-0.066382791
15/11/2010,139.66,0.009135111
12/11/2010,138.39,-0.018329431
11/11/2010,140.95,0.005977389
10/11/2010,140.11,0.010691452
09/11/2010,138.62,-0.011761467
08/11/2010,140.26,0.01024768
05/11/2010,138.83,0.017072079
04/11/2010,136.48,-0.008463497
03/11/2010,137.64,0
02/11/2010,137.64,0.023523578
01/11/2010,134.44,-0.023814149
29/10/2010,137.68,-0.093340569
28/10/2010,151.15,0.005639424
27/10/2010,150.3,0.014408023
26/10/2010,148.15,0.006772799
25/10/2010,147.15,0.010932804
22/10/2010,145.55,0.003303286
21/10/2010,145.07,0.011648194
20/10/2010,143.39,-0.003689399
19/10/2010,143.92,-0.021651074
18/10/2010,147.07,0.017214018
15/10/2010,144.56,0.015967986
14/10/2010,142.27,0.038256814
13/10/2010,136.93,-0.00058407
12/10/2010,137.01,-0.018010685
11/10/2010,139.5,0.013568337
08/10/2010,137.62,-0.02113818
07/10/2010,140.56,0.013753798
06/10/2010,138.64,-0.028373219
05/10/2010,142.63,0.002527204
04/10/2010,142.27,-0.034269329
01/10/2010,147.23,-0.000814719
30/09/2010,147.35,-0.012946037
29/09/2010,149.27,0.005037117
28/09/2010,148.52,0.004115649
27/09/2010,147.91,0.005559336
24/09/2010,147.09,0.026592915
23/09/2010,143.23,-0.002231677
22/09/2010,143.55,-0.016923215
21/09/2010,146,0.001233637
20/09/2010,145.82,0.006467171
17/09/2010,144.88,0.000966784
16/09/2010,144.74,0.031441186
15/09/2010,140.26,-0.00717511
14/09/2010,141.27,0.017278739
13/09/2010,138.85,0.003173919
10/09/2010,138.41,0.000505872
09/09/2010,138.34,0.007910343
08/09/2010,137.25,0.018086069
07/09/2010,134.79,-0.012240235
03/09/2010,136.45,0.011498616
02/09/2010,134.89,0.035618343
01/09/2010,130.17,0.017983587
31/08/2010,127.85,0.012356038
30/08/2010,126.28,-0.020380075
27/08/2010,128.88,0.017217517
26/08/2010,126.68,0.013510497
25/08/2010,124.98,-0.001439194
24/08/2010,125.16,-0.008987931
23/08/2010,126.29,0.010027141
20/08/2010,125.03,0.014663492
19/08/2010,123.21,-0.015063316
18/08/2010,125.08,-0.006216646
17/08/2010,125.86,0.006456521
16/08/2010,125.05,0.004247312
13/08/2010,124.52,-0.001043464
12/08/2010,124.65,-0.006317747
11/08/2010,125.44,-0.029688822
10/08/2010,129.22,-0.005633383
09/08/2010,129.95,0.004705165
06/08/2010,129.34,-0.003010772
05/08/2010,129.73,-0.013171184
04/08/2010,131.45,0.036804464
03/08/2010,126.7,0.004429686
02/08/2010,126.14,0.005485128
30/07/2010,125.45,-0.077064368
29/07/2010,135.5,-0.011301214
28/07/2010,137.04,0.002191542
27/07/2010,136.74,-0.019266186
26/07/2010,139.4,-0.004223493
23/07/2010,139.99,0.01663884
22/07/2010,137.68,0.018916907
21/07/2010,135.1,-0.008255981
20/07/2010,136.22,0.034884218
19/07/2010,131.55,0.020194951
16/07/2010,128.92,-0.019510566
15/07/2010,131.46,-0.013224208
14/07/2010,133.21,0.019481382
13/07/2010,130.64,0.007144259
12/07/2010,129.71,-0.018485097
09/07/2010,132.13,0.011264294
08/07/2010,130.65,0.016748742
07/07/2010,128.48,0.052736296
06/07/2010,121.88,0.01122124
02/07/2010,120.52,0.025803003
01/07/2010,117.45,0.031306604
30/06/2010,113.83,-0.005169782
29/06/2010,114.42,-0.041178512
28/06/2010,119.23,-0.000251583
25/06/2010,119.26,0.020158216
24/06/2010,116.88,-0.032574525
23/06/2010,120.75,0.007564773
22/06/2010,119.84,-0.021545264
21/06/2010,122.45,-0.009994801
18/06/2010,123.68,0.001861369
17/06/2010,123.45,0.038647366
16/06/2010,118.77,0.012709881
15/06/2010,117.27,0.08670909
14/06/2010,107.53,0.002420858
11/06/2010,107.27,-0.019296172
10/06/2010,109.36,0.059236823
09/06/2010,103.07,-0.012629717
08/06/2010,104.38,-0.00573177
07/06/2010,104.98,-0.045254906
04/06/2010,109.84,-0.028009012
03/06/2010,112.96,0.017683769
02/06/2010,110.98,0.035493661
01/06/2010,107.11,-0.047851658
28/05/2010,112.36,-0.030156563
27/05/2010,115.8,0.048207432
26/05/2010,110.35,-0.020362187
25/05/2010,112.62,0.030746686
24/05/2010,109.21,-0.042487121
21/05/2010,113.95,0.038739916
20/05/2010,109.62,-0.003460526
19/05/2010,110,-0.000545306
18/05/2010,110.06,-0.027865441
17/05/2010,113.17,-0.061180632
14/05/2010,120.31,-0.046210162
13/05/2010,126,-0.020580414
12/05/2010,128.62,0.00913819
11/05/2010,127.45,-0.021193977
10/05/2010,130.18,0.060398998
07/05/2010,122.55,0.002532785
06/05/2010,122.24,-0.091480271
05/05/2010,133.95,-0.042245393
04/05/2010,139.73,-0.050108165
03/05/2010,146.91,0.020145753
30/04/2010,143.98,-0.046744138
29/04/2010,150.87,0.163373165
28/04/2010,128.13,-0.001793443
27/04/2010,128.36,-0.027584247
26/04/2010,131.95,-0.014446117
23/04/2010,133.87,-0.000522759
22/04/2010,133.94,0.026095343
21/04/2010,130.49,-0.027438326
20/04/2010,134.12,0.009890685
19/04/2010,132.8,-0.011380776
16/04/2010,134.32,-0.026303772
15/04/2010,137.9,0.039191707
14/04/2010,132.6,0.045120435
13/04/2010,126.75,-0.008719273
12/04/2010,127.86,0.029928807
09/04/2010,124.09,-0.017256959
08/04/2010,126.25,-0.002768442
07/04/2010,126.6,0.049133825
06/04/2010,120.53,-0.014414812
05/04/2010,122.28,0.008046681
01/04/2010,121.3,-0.011067955
31/03/2010,122.65,0.003839403
30/03/2010,122.18,0.023267454
29/03/2010,119.37,0.02433664
26/03/2010,116.5,0.038946073
25/03/2010,112.05,0.023477376
24/03/2010,109.45,-0.023209603
23/03/2010,112.02,0.024032234
22/03/2010,109.36,-0.035393976
19/03/2010,113.3,-0.016022757
18/03/2010,115.13,0.005225127
17/03/2010,114.53,-0.006180113
16/03/2010,115.24,0.002780676
15/03/2010,114.92,-0.005294002
12/03/2010,115.53,0.01605479
11/03/2010,113.69,0.024395797
10/03/2010,110.95,0.043567234
09/03/2010,106.22,-0.022527249
08/03/2010,108.64,0.000184111
05/03/2010,108.62,0.00526147
04/03/2010,108.05,0.003801757
03/03/2010,107.64,0.003536532
02/03/2010,107.26,0.015408046
01/03/2010,105.62,-0.001230071
26/02/2010,105.75,0.026640134
25/02/2010,102.97,-0.020759996
24/02/2010,105.13,-0.006163786
23/02/2010,105.78,-0.066822496
22/02/2010,113.09,-0.025406229
19/02/2010,116,-0.084990659
18/02/2010,126.29,0.016526663
17/02/2010,124.22,0.023292852
16/02/2010,121.36,0.052960019
12/02/2010,115.1,0.011270924
11/02/2010,113.81,0.04015956
10/02/2010,109.33,-0.035580071
09/02/2010,113.29,0.018530597
08/02/2010,111.21,-0.026443422
05/02/2010,114.19,0.006413376
04/02/2010,113.46,-0.048261204
03/02/2010,119.07,0.014380217
02/02/2010,117.37,-0.001021885
01/02/2010,117.49,0.036314056
29/01/2010,113.3,-0.009224752
28/01/2010,114.35,0.001838155
27/01/2010,114.14,-0.00863616
26/01/2010,115.13,0.030066184
25/01/2010,111.72,-0.005979224
22/01/2010,112.39,-0.058156423
21/01/2010,119.12,-0.003184983
20/01/2010,119.5,-0.036481206
19/01/2010,123.94,-0.001048345
15/01/2010,124.07,-0.006186995
14/01/2010,124.84,-0.056677683
13/01/2010,132.12,-0.00648814
12/01/2010,132.98,-0.038792564
11/01/2010,138.24,-0.010362787
08/01/2010,139.68,-0.005711038
07/01/2010,140.48,0.00327986
06/01/2010,140.02,0.01888889
05/01/2010,137.4,0.014219986
04/01/2010,135.46,0.000443033
31/12/2009,135.4,-0.010213543
30/12/2009,136.79,0.009180103
29/12/2009,135.54,0.005252074
28/12/2009,134.83,0.007668578
24/12/2009,133.8,0.009159911
23/12/2009,132.58,-0.021785404
22/12/2009,135.5,-0.01093629
21/12/2009,136.99,0.009682464
18/12/2009,135.67,-0.000442152
17/12/2009,135.73,-0.007413694
16/12/2009,136.74,-0.016320676
15/12/2009,138.99,0.002449216
14/12/2009,138.65,0.040852047
11/12/2009,133.1,0.001202827
10/12/2009,132.94,-0.018039997
09/12/2009,135.36,0.013536837
08/12/2009,133.54,-0.012206165
07/12/2009,135.18,0.042000131
04/12/2009,129.62,0.011639768
03/12/2009,128.12,0.051326159
02/12/2009,121.71,-0.0025438
01/12/2009,122.02,0.02413753
30/11/2009,119.11,-0.009941187
27/11/2009,120.3,-0.005553958
25/11/2009,120.97,0.014320451
24/11/2009,119.25,-0.01803348
23/11/2009,121.42,0.001978566
20/11/2009,121.18,0.000412694
19/11/2009,121.13,-0.028805897
18/11/2009,124.67,0.005469329
17/11/2009,123.99,0.004688772
16/11/2009,123.41,0.042288374
13/11/2009,118.3,0.025079416
12/11/2009,115.37,-0.038096606
11/11/2009,119.85,-0.000417101
10/11/2009,119.9,0.003341691
09/11/2009,119.5,0.013225143
06/11/2009,117.93,-0.023713877
05/11/2009,120.76,-0.006849624
04/11/2009,121.59,-0.023731305
03/11/2009,124.51,0.022827034
02/11/2009,121.7,-0.00188811
30/10/2009,121.93,-0.036558016
29/10/2009,126.47,-0.181108412
28/10/2009,151.58,0.009012652
27/10/2009,150.22,-0.030485169
26/10/2009,154.87,0.016143031
23/10/2009,152.39,-0.023925672
22/10/2009,156.08,0.01380578
21/10/2009,153.94,-0.006991225
20/10/2009,155.02,0.018424401
19/10/2009,152.19,0.031030415
16/10/2009,147.54,-0.034768737
15/10/2009,152.76,-0.010160306
14/10/2009,154.32,0
13/10/2009,154.32,-0.036145447
12/10/2009,160,0.020904484
09/10/2009,156.69,-0.000255249
08/10/2009,156.73,0.012132254
07/10/2009,154.84,0.02743306
06/10/2009,150.65,0.013835732
05/10/2009,148.58,-0.00951176
02/10/2009,150,0.042490052
01/10/2009,143.76,-0.061377227
30/09/2009,152.86,0.005313056
29/09/2009,152.05,0.026456746
28/09/2009,148.08,-0.031835219
25/09/2009,152.87,0.014827778
24/09/2009,150.62,-0.013780589
23/09/2009,152.71,-0.023236539
22/09/2009,156.3,-0.006059658
21/09/2009,157.25,0.007019812
18/09/2009,156.15,0.033007586
17/09/2009,151.08,0.027444941
16/09/2009,146.99,0.048008104
15/09/2009,140.1,0.051330862
14/09/2009,133.09,-0.02712885
11/09/2009,136.75,-0.024558836
10/09/2009,140.15,0.025583127
09/09/2009,136.61,0.016235321
08/09/2009,134.41,0.101227511
04/09/2009,121.47,0.012675701
03/09/2009,119.94,0.013598799
02/09/2009,118.32,0.028634618
01/09/2009,114.98,-0.055814282
31/08/2009,121.58,-0.021401199
28/08/2009,124.21,-0.013355391
27/08/2009,125.88,-0.00688757
26/08/2009,126.75,-0.011218884
25/08/2009,128.18,0.032509007
24/08/2009,124.08,0.020683092
21/08/2009,121.54,-0.070516585
20/08/2009,130.42,-0.007714379
19/08/2009,131.43,-0.012776587
18/08/2009,133.12,-0.00979264
17/08/2009,134.43,-0.053232943
14/08/2009,141.78,-0.020800638
13/08/2009,144.76,-0.001587576
12/08/2009,144.99,-0.010565411
11/08/2009,146.53,-0.005512656
10/08/2009,147.34,0.005922212
07/08/2009,146.47,0.025655731
06/08/2009,142.76,-0.046399017
05/08/2009,149.54,0.010486786
04/08/2009,147.98,-0.050082939
03/08/2009,155.58,0.0076782
31/07/2009,154.39,-0.116983874
30/07/2009,173.55,0.032561288
29/07/2009,167.99,0.00053589
28/07/2009,167.9,-0.021214703
27/07/2009,171.5,0.012143404
24/07/2009,169.43,0.071238205
23/07/2009,157.78,0.041540552
22/07/2009,151.36,-0.026341333
21/07/2009,155.4,0.058021834
20/07/2009,146.64,0.014355135
17/07/2009,144.55,-0.004348883
16/07/2009,145.18,-0.023351073
15/07/2009,148.61,0.048743062
14/07/2009,141.54,-0.029584867
13/07/2009,145.79,0.018623544
10/07/2009,143.1,-0.020816076
09/07/2009,146.11,-0.023471604
08/07/2009,149.58,0.032892337
07/07/2009,144.74,-0.033026036
06/07/2009,149.6,-0.030285396
02/07/2009,154.2,-0.007043875
01/07/2009,155.29,-0.043535805
30/06/2009,162.2,0.031311262
29/06/2009,157.2,-0.022144841
26/06/2009,160.72,0.007745198
25/06/2009,159.48,-0.070855528
24/06/2009,171.19,0.040349921
23/06/2009,164.42,0.012977655
22/06/2009,162.3,-0.066500551
19/06/2009,173.46,0.01867908
18/06/2009,170.25,0.011460428
17/06/2009,168.31,-0.021919491
16/06/2009,172.04,-0.03954706
15/06/2009,178.98,-0.026574142
12/06/2009,183.8,-0.001630878
11/06/2009,184.1,-0.014291736
10/06/2009,186.75,0.020940624
09/06/2009,182.88,-0.005942501
08/06/2009,183.97,0.010216714
05/06/2009,182.1,-0.011737544
04/06/2009,184.25,0.031648909
03/06/2009,178.51,-0.033004841
02/06/2009,184.5,-0.024414962
01/06/2009,189.06,-0.006484799
29/05/2009,190.29,0.034973086
28/05/2009,183.75,0.016793282
27/05/2009,180.69,0.006551939
26/05/2009,179.51,-0.065805058
22/05/2009,191.72,-0.007689947
21/05/2009,193.2,-0.046520016
20/05/2009,202.4,0.06480206
19/05/2009,189.7,0.025628739
18/05/2009,184.9,0.041238973
15/05/2009,177.43,-0.016766726
14/05/2009,180.43,0.005167683
13/05/2009,179.5,-0.060264078
12/05/2009,190.65,-0.015509835
11/05/2009,193.63,0.013413948
08/05/2009,191.05,-0.020720762
07/05/2009,195.05,-0.020551275
06/05/2009,199.1,0.035218687
05/05/2009,192.21,-0.007412241
04/05/2009,193.64,0.068111653
01/05/2009,180.89,-0.034769106
30/04/2009,187.29,0.21095111
29/04/2009,151.67,0.033590125
28/04/2009,146.66,-0.035763538
27/04/2009,152,0.030323568
24/04/2009,147.46,0.027221917
23/04/2009,143.5,-0.016380779
22/04/2009,145.87,0.040073891
21/04/2009,140.14,0.011916012
20/04/2009,138.48,-0.037697534
17/04/2009,143.8,-0.021532838
16/04/2009,146.93,-0.015666469
15/04/2009,149.25,0.007735031
14/04/2009,148.1,0.027380218
13/04/2009,144.1,0.014328395
09/04/2009,142.05,0.045806236
08/04/2009,135.69,0.019121895
07/04/2009,133.12,-0.037161457
06/04/2009,138.16,0.027740826
03/04/2009,134.38,-0.026726995
02/04/2009,138.02,0.018426962
01/04/2009,135.5,0.020880699
31/03/2009,132.7,-0.030136623
30/03/2009,136.76,-0.074651008
27/03/2009,147.36,-0.020353347
26/03/2009,150.39,0.115541385
25/03/2009,133.98,0.039429721
24/03/2009,128.8,-0.01708917
23/03/2009,131.02,0.084779651
20/03/2009,120.37,-0.036142124
19/03/2009,124.8,0.050618758
18/03/2009,118.64,0.022848394
17/03/2009,115.96,-0.073947806
16/03/2009,124.86,-0.036873797
13/03/2009,129.55,0.023824599
12/03/2009,126.5,0.057093315
11/03/2009,119.48,-0.006340752
10/03/2009,120.24,0.104030728
09/03/2009,108.36,-0.001198986
06/03/2009,108.49,-0.011911447
05/03/2009,109.79,-0.031028314
04/03/2009,113.25,0.025125377
03/03/2009,110.44,0.060369991
02/03/2009,103.97,-0.016880855
27/02/2009,105.74,0.007022901
26/02/2009,105,-0.024924874
25/02/2009,107.65,-0.246046928
24/02/2009,137.68,0.097899235
23/02/2009,124.84,-0.070881507
20/02/2009,134.01,0.020429643
19/02/2009,131.3,0.015968403
18/02/2009,129.22,-0.033558409
17/02/2009,133.63,-0.07785864
13/02/2009,144.45,-0.007929709
12/02/2009,145.6,-0.008616616
11/02/2009,146.86,0.011161059
10/02/2009,145.23,-0.025224848
09/02/2009,148.94,0.017884232
06/02/2009,146.3,-0.023575005
05/02/2009,149.79,0.033121453
04/02/2009,144.91,0.031190109
03/02/2009,140.46,0.015714455
02/02/2009,138.27,-0.032236755
30/01/2009,142.8,0.042267366
29/01/2009,136.89,-0.063606682
28/01/2009,145.88,0.033457261
27/01/2009,141.08,0.014493525
26/01/2009,139.05,0.011136939
23/01/2009,137.51,0.001528329
22/01/2009,137.3,-0.029565873
21/01/2009,141.42,0.026221145
20/01/2009,137.76,-0.054113067
16/01/2009,145.42,0.019722862
15/01/2009,142.58,0.066701048
14/01/2009,133.38,-0.056266662
13/01/2009,141.1,-0.06069966
12/01/2009,149.93,-0.080755607
09/01/2009,162.54,0.045179121
08/01/2009,155.36,0.045160046
07/01/2009,148.5,-0.034482752
06/01/2009,153.71,-0.026260698
05/01/2009,157.8,
