Date,Close,PG
24/01/2011,66.58,0.010114057
21/01/2011,65.91,0.001670337
20/01/2011,65.8,0.006862398
19/01/2011,65.35,-0.002292703
18/01/2011,65.5,-0.00045791
14/01/2011,65.53,0.000763301
13/01/2011,65.48,0.007819128
12/01/2011,64.97,0.014417737
11/01/2011,64.04,-0.004984434
10/01/2011,64.36,-0.002172902
07/01/2011,64.5,-0.002941406
06/01/2011,64.69,-0.001698973
05/01/2011,64.8,-0.00231214
04/01/2011,64.95,0.00277521
03/01/2011,64.77,0.006816448
31/12/2010,64.33,0.000777545
30/12/2010,64.28,-0.001865092
29/12/2010,64.4,-0.005574496
28/12/2010,64.76,0.001390713
27/12/2010,64.67,-0.008775362
23/12/2010,65.24,0.004455035
22/12/2010,64.95,0.001232476
21/12/2010,64.87,-0.001540358
20/12/2010,64.97,0.002465712
17/12/2010,64.81,0.004794689
16/12/2010,64.5,0.01342302
15/12/2010,63.64,0.001415206
14/12/2010,63.55,0.005680937
13/12/2010,63.19,-0.00015824
10/12/2010,63.2,0.005235199
09/12/2010,62.87,0.003824706
08/12/2010,62.63,0.007693579
07/12/2010,62.15,0.001449159
06/12/2010,62.06,-0.004341192
03/12/2010,62.33,-0.000481193
02/12/2010,62.36,0.003373226
01/12/2010,62.15,0.017530071
30/11/2010,61.07,-0.017208217
29/11/2010,62.13,0
26/11/2010,62.13,-0.007536314
24/11/2010,62.6,-0.000159732
23/11/2010,62.61,-0.015059332
22/11/2010,63.56,-0.007679687
19/11/2010,64.05,0.000468494
18/11/2010,64.02,0.011784251
17/11/2010,63.27,-0.002840911
16/11/2010,63.45,-0.013151904
15/11/2010,64.29,-0.000621987
12/11/2010,64.33,-0.000466237
11/11/2010,64.36,-0.003257585
10/11/2010,64.57,-0.003710006
09/11/2010,64.81,0.000926212
08/11/2010,64.75,-0.003853569
05/11/2010,65,0
04/11/2010,65,0.01067213
03/11/2010,64.31,0.004519606
02/11/2010,64.02,0.006267648
01/11/2010,63.62,0.000786225
29/10/2010,63.57,0.0059956
28/10/2010,63.19,0.001742299
27/10/2010,63.08,0.003493731
26/10/2010,62.86,-0.010759597
25/10/2010,63.54,0.002205767
22/10/2010,63.4,-0.001733512
21/10/2010,63.51,0.00220681
20/10/2010,63.37,0.003002768
19/10/2010,63.18,-0.002687111
18/10/2010,63.35,0.009356979
15/10/2010,62.76,-0.000637146
14/10/2010,62.8,0.002710677
13/10/2010,62.63,0.009787483
12/10/2010,62.02,-0.00193299
11/10/2010,62.14,0.004516137
08/10/2010,61.86,0.017283978
07/10/2010,60.8,-0.001150654
06/10/2010,60.87,0.00082176
05/10/2010,60.82,0.014241009
04/10/2010,59.96,-0.003330006
01/10/2010,60.16,0.003163242
30/09/2010,59.97,-0.004658135
29/09/2010,60.25,-0.006122299
28/09/2010,60.62,-0.006904515
27/09/2010,61.04,-0.009781623
24/09/2010,61.64,0.006837077
23/09/2010,61.22,-0.009267606
22/09/2010,61.79,0.004379214
21/09/2010,61.52,0.00146401
20/09/2010,61.43,0.007516375
17/09/2010,60.97,-0.002293579
16/09/2010,61.11,0
15/09/2010,61.11,0.007720778
14/09/2010,60.64,0.002642009
13/09/2010,60.48,0.001323627
10/09/2010,60.4,0.001822852
09/09/2010,60.29,-0.00132604
08/09/2010,60.37,0.003817115
07/09/2010,60.14,-0.002491075
03/09/2010,60.29,0.003655704
02/09/2010,60.07,0.004504888
01/09/2010,59.8,0.002176279
31/08/2010,59.67,0.005040333
30/08/2010,59.37,-0.007216613
27/08/2010,59.8,0.004357305
26/08/2010,59.54,-0.002181026
25/08/2010,59.67,0.000167602
24/08/2010,59.66,-0.006182658
23/08/2010,60.03,0.000833264
20/08/2010,59.98,-0.003495052
19/08/2010,60.19,-0.009260857
18/08/2010,60.75,0.00760083
17/08/2010,60.29,0.00866239
16/08/2010,59.77,-0.00083619
13/08/2010,59.82,-0.002837828
12/08/2010,59.99,-0.004656586
11/08/2010,60.27,-0.00842632
10/08/2010,60.78,0.006602863
09/08/2010,60.38,0.005980084
06/08/2010,60.02,0.002669338
05/08/2010,59.86,0.005192207
04/08/2010,59.55,-0.006527766
03/08/2010,59.94,-0.034757597
02/08/2010,62.06,0.014608278
30/07/2010,61.16,-0.008304208
29/07/2010,61.67,-0.016563859
28/07/2010,62.7,-0.006042314
27/07/2010,63.08,0.008917257
26/07/2010,62.52,0.009804788
23/07/2010,61.91,0.008760601
22/07/2010,61.37,0.004245597
21/07/2010,61.11,-0.015587262
20/07/2010,62.07,0.003389013
19/07/2010,61.86,-0.002099314
16/07/2010,61.99,-0.01186672
15/07/2010,62.73,0.001116517
14/07/2010,62.66,0.004318279
13/07/2010,62.39,0.004820061
12/07/2010,62.09,0.00549097
09/07/2010,61.75,-0.003233633
08/07/2010,61.95,0.018408926
07/07/2010,60.82,0.024635067
06/07/2010,59.34,-0.000673854
02/07/2010,59.38,-0.002690886
01/07/2010,59.54,-0.007362818
30/06/2010,59.98,-0.00565255
29/06/2010,60.32,-0.004961148
28/06/2010,60.62,0.013786449
25/06/2010,59.79,-0.01790202
24/06/2010,60.87,-0.008343607
23/06/2010,61.38,0.010810916
22/06/2010,60.72,-0.006238733
21/06/2010,61.1,-0.003267977
18/06/2010,61.3,-0.007476063
17/06/2010,61.76,0.009272128
16/06/2010,61.19,-0.01169794
15/06/2010,61.91,0.010717868
14/06/2010,61.25,0.003926064
11/06/2010,61.01,-0.014643932
10/06/2010,61.91,0.007132467
09/06/2010,61.47,-0.010840653
08/06/2010,62.14,0.024765032
07/06/2010,60.62,-0.002964917
04/06/2010,60.8,-0.016313575
03/06/2010,61.8,0.000971345
02/06/2010,61.74,0.009438638
01/06/2010,61.16,0.001145194
28/05/2010,61.09,0.002294331
27/05/2010,60.95,0.008402719
26/05/2010,60.44,-0.010042063
25/05/2010,61.05,-0.005716635
24/05/2010,61.4,-0.007302264
21/05/2010,61.85,0.003887904
20/05/2010,61.61,-0.025796512
19/05/2010,63.22,0.00015819
18/05/2010,63.21,-0.002685838
17/05/2010,63.38,0.013342002
14/05/2010,62.54,-0.003352226
13/05/2010,62.75,-0.004293558
12/05/2010,63.02,0.010367746
11/05/2010,62.37,-0.000801346
10/05/2010,62.42,0.034387809
07/05/2010,60.31,-0.007269155
06/05/2010,60.75,-0.022944624
05/05/2010,62.16,0.007265714
04/05/2010,61.71,-0.015596425
03/05/2010,62.68,0.008330711
30/04/2010,62.16,-0.000643294
29/04/2010,62.2,-0.015474505
28/04/2010,63.17,0.000950269
27/04/2010,63.11,-0.013065908
26/04/2010,63.94,0.006275515
23/04/2010,63.54,-0.000786596
22/04/2010,63.59,-0.000628832
21/04/2010,63.63,0.006938996
20/04/2010,63.19,-0.000474646
19/04/2010,63.22,0.005869772
16/04/2010,62.85,-0.002383791
15/04/2010,63,-0.003011334
14/04/2010,63.19,0.003011334
13/04/2010,63,0.004773279
12/04/2010,62.7,-0.000478354
09/04/2010,62.73,0.002713706
08/04/2010,62.56,0.000959539
07/04/2010,62.5,-0.009712679
06/04/2010,63.11,-0.010246799
05/04/2010,63.76,0.006293287
01/04/2010,63.36,0.001421464
31/03/2010,63.27,-0.006145139
30/03/2010,63.66,-0.001098987
29/03/2010,63.73,0.000627845
26/03/2010,63.69,0.001099678
25/03/2010,63.62,0.000157196
24/03/2010,63.61,-0.014359541
23/03/2010,64.53,0.010123909
22/03/2010,63.88,0.00062637
19/03/2010,63.84,0.001724544
18/03/2010,63.73,-0.004383912
17/03/2010,64.01,0.007527086
16/03/2010,63.53,-0.002672327
15/03/2010,63.7,0.005983328
12/03/2010,63.32,0.00237173
11/03/2010,63.17,0.002536061
10/03/2010,63.01,-0.004591885
09/03/2010,63.3,0.001739268
08/03/2010,63.19,-0.007881504
05/03/2010,63.69,0.00031407
04/03/2010,63.67,0.001886496
03/03/2010,63.55,-0.002514538
02/03/2010,63.71,0.003144162
01/03/2010,63.51,0.00362805
26/02/2010,63.28,-0.006615239
25/02/2010,63.7,-0.002978292
24/02/2010,63.89,0.010700338
23/02/2010,63.21,-0.003316753
22/02/2010,63.42,-0.000472925
19/02/2010,63.45,0.000946074
18/02/2010,63.39,0.008555185
17/02/2010,62.85,0.000318269
16/02/2010,62.83,0.017176761
12/02/2010,61.76,-0.00323311
11/02/2010,61.96,0.004691427
10/02/2010,61.67,-0.001458317
09/02/2010,61.76,0.012218121
08/02/2010,61.01,-0.004742058
05/02/2010,61.3,-0.001629992
04/02/2010,61.4,-0.020153846
03/02/2010,62.65,-0.003982482
02/02/2010,62.9,0.014573082
01/02/2010,61.99,0.007123229
29/01/2010,61.55,-0.002109877
28/01/2010,61.68,0.01420548
27/01/2010,60.81,0.001975309
26/01/2010,60.69,0.00098912
25/01/2010,60.63,0.005291893
22/01/2010,60.31,0.007823594
21/01/2010,59.84,-0.010142243
20/01/2010,60.45,-0.02079145
19/01/2010,61.72,0.014689345
15/01/2010,60.82,-0.01241846
14/01/2010,61.58,0.000974817
13/01/2010,61.52,0.010293368
12/01/2010,60.89,0.011396605
11/01/2010,60.2,-0.003978785
08/01/2010,60.44,-0.001322752
07/01/2010,60.52,-0.005437931
06/01/2010,60.85,-0.004754497
05/01/2010,61.14,0.000327172
04/01/2010,61.12,0.008049325
31/12/2009,60.63,-0.012131296
30/12/2009,61.37,-0.003416026
29/12/2009,61.58,0.005373293
28/12/2009,61.25,-0.000489676
24/12/2009,61.28,-0.000489436
23/12/2009,61.31,0.000163119
22/12/2009,61.3,0
21/12/2009,61.3,-0.00407001
18/12/2009,61.55,-0.000649667
17/12/2009,61.59,-0.009212186
16/12/2009,62.16,0.000643708
15/12/2009,62.12,-0.014225446
14/12/2009,63.01,0.01069017
11/12/2009,62.34,0.001605394
10/12/2009,62.24,0
09/12/2009,62.24,0.00596247
08/12/2009,61.87,-0.009651032
07/12/2009,62.47,-0.002078837
04/12/2009,62.6,0.000639182
03/12/2009,62.56,-0.010019965
02/12/2009,63.19,0.004440927
01/12/2009,62.91,0.008941461
30/11/2009,62.35,-0.002082833
27/11/2009,62.48,-0.006222597
25/11/2009,62.87,0.001114029
24/11/2009,62.8,0.001115271
23/11/2009,62.73,0.014936438
20/11/2009,61.8,-0.005647453
19/11/2009,62.15,-0.004174701
18/11/2009,62.41,0.001603592
17/11/2009,62.31,0.000642158
16/11/2009,62.27,0.010655574
13/11/2009,61.61,0.005044352
12/11/2009,61.3,-0.015057356
11/11/2009,62.23,0.005963431
10/11/2009,61.86,0.000161668
09/11/2009,61.85,0.013182712
06/11/2009,61.04,0.009382013
05/11/2009,60.47,0.024101585
04/11/2009,59.03,0.007652448
03/11/2009,58.58,-0.006296286
02/11/2009,58.95,0.016246616
30/10/2009,58,-0.026205345
29/10/2009,59.54,0.039570119
28/10/2009,57.23,0.00087405
27/10/2009,57.18,0.004908846
26/10/2009,56.9,-0.01292143
23/10/2009,57.64,-0.008465111
22/10/2009,58.13,0.011070862
21/10/2009,57.49,-0.011070862
20/10/2009,58.13,0.005866131
19/10/2009,57.79,0.006074826
16/10/2009,57.44,0.00348797
15/10/2009,57.24,-0.001222174
14/10/2009,57.31,0.000872829
13/10/2009,57.26,-0.004182648
12/10/2009,57.5,-0.001042934
09/10/2009,57.56,-0.001562365
08/10/2009,57.65,0.012216557
07/10/2009,56.95,-0.001403755
06/10/2009,57.03,0.00615603
05/10/2009,56.68,-0.001234242
02/10/2009,56.75,0.002293377
01/10/2009,56.62,-0.022700468
30/09/2009,57.92,0.000172667
29/09/2009,57.91,-0.004307752
28/09/2009,58.16,0.002582424
25/09/2009,58.01,0.002934832
24/09/2009,57.84,0.010252935
23/09/2009,57.25,0.000174688
22/09/2009,57.24,0.002448838
21/09/2009,57.1,-0.003845486
18/09/2009,57.32,0.031726188
17/09/2009,55.53,0.003969691
16/09/2009,55.31,0.005075233
15/09/2009,55.03,-0.004894417
14/09/2009,55.3,-0.006129459
11/09/2009,55.64,-0.007163354
10/09/2009,56.04,0.041536025
09/09/2009,53.76,-0.008151212
08/09/2009,54.2,0.025033999
04/09/2009,52.86,-0.000189161
03/09/2009,52.87,0.00132488
02/09/2009,52.8,-0.00415801
01/09/2009,53.02,-0.020349811
31/08/2009,54.11,0.017148603
28/08/2009,53.19,0.00244706
27/08/2009,53.06,-0.005638053
26/08/2009,53.36,-0.000749344
25/08/2009,53.4,0.001124227
24/08/2009,53.34,-0.004489345
21/08/2009,53.58,0.010506663
20/08/2009,53.02,0.00415801
19/08/2009,52.8,0.006650856
18/08/2009,52.45,0.004586287
17/08/2009,52.21,-0.003059861
14/08/2009,52.37,0.001337537
13/08/2009,52.3,0.004215373
12/08/2009,52.08,0.00288434
11/08/2009,51.93,-0.004610959
10/08/2009,52.17,0.002687142
07/08/2009,52.03,0.011015668
06/08/2009,51.46,-0.046511183
05/08/2009,53.91,-0.028346051
04/08/2009,55.46,-0.002701001
03/08/2009,55.61,0.001799856
31/07/2009,55.51,-0.012887238
30/07/2009,56.23,0.001958167
29/07/2009,56.12,0.007332591
28/07/2009,55.71,-0.001255718
27/07/2009,55.78,-0.001075076
24/07/2009,55.84,0.012252406
23/07/2009,55.16,0.005271302
22/07/2009,54.87,-0.011236073
21/07/2009,55.49,-0.001260694
20/07/2009,55.56,-0.00645858
17/07/2009,55.92,0.012778002
16/07/2009,55.21,0.010194882
15/07/2009,54.65,0.020520177
14/07/2009,53.54,0.010514554
13/07/2009,52.98,0.014448921
10/07/2009,52.22,-0.00363185
09/07/2009,52.41,-0.004378874
08/07/2009,52.64,0.013964837
07/07/2009,51.91,-0.004996167
06/07/2009,52.17,0.020527444
02/07/2009,51.11,-0.017263546
01/07/2009,52,0.017459221
30/06/2009,51.1,-0.021872545
29/06/2009,52.23,0.00923261
26/06/2009,51.75,0.001353573
25/06/2009,51.68,0.022107914
24/06/2009,50.55,0
23/06/2009,50.55,-0.000197804
22/06/2009,50.56,-0.001581028
19/06/2009,50.64,-0.010411645
18/06/2009,51.17,0.022930437
17/06/2009,50.01,-0.001798023
16/06/2009,50.1,-0.024254368
15/06/2009,51.33,-0.023489721
12/06/2009,52.55,0.01032909
11/06/2009,52.01,-0.00134499
10/06/2009,52.08,-0.006316415
09/06/2009,52.41,-0.013832528
08/06/2009,53.14,-0.000752445
05/06/2009,53.18,-0.003191592
04/06/2009,53.35,-0.008585346
03/06/2009,53.81,0.00186012
02/06/2009,53.71,0.006537802
01/06/2009,53.36,0.026972195
29/05/2009,51.94,-0.012436781
28/05/2009,52.59,0.015522013
27/05/2009,51.78,-0.037897677
26/05/2009,53.78,0.01404386
22/05/2009,53.03,0.00018859
21/05/2009,53.02,-0.018685148
20/05/2009,54.02,0.020006276
19/05/2009,52.95,0.008154023
18/05/2009,52.52,0.03586003
15/05/2009,50.67,-0.002562335
14/05/2009,50.8,-0.003144657
13/05/2009,50.96,0.000392542
12/05/2009,50.94,0.01125271
11/05/2009,50.37,-0.023544348
08/05/2009,51.57,0.004469933
07/05/2009,51.34,0.009786729
06/05/2009,50.84,0.020869286
05/05/2009,49.79,-0.023815374
04/05/2009,50.99,0.029656865
01/05/2009,49.5,0.001212856
30/04/2009,49.44,-0.019628109
29/04/2009,50.42,0.014584216
28/04/2009,49.69,-0.00561912
27/04/2009,49.97,0.009248156
24/04/2009,49.51,0.003844991
23/04/2009,49.32,-0.005661155
22/04/2009,49.6,-0.035063511
21/04/2009,51.37,0.012536893
20/04/2009,50.73,-0.018166336
17/04/2009,51.66,0.024097552
16/04/2009,50.43,0.033881039
15/04/2009,48.75,0.031252544
14/04/2009,47.25,-0.016581343
13/04/2009,48.04,-0.023656354
09/04/2009,49.19,0.014745301
08/04/2009,48.47,-0.004323218
07/04/2009,48.68,-0.019730122
06/04/2009,49.65,0.000402901
03/04/2009,49.63,0.004240289
02/04/2009,49.42,0.024788732
01/04/2009,48.21,0.023505804
31/03/2009,47.09,-0.004026709
30/03/2009,47.28,-0.026918683
27/03/2009,48.57,-0.003904248
26/03/2009,48.76,0.014460074
25/03/2009,48.06,0.020814375
24/03/2009,47.07,-0.014133765
23/03/2009,47.74,0.046081227
20/03/2009,45.59,-0.015669526
19/03/2009,46.31,-0.03625967
18/03/2009,48.02,0.000833333
17/03/2009,47.98,0.003340295
16/03/2009,47.82,0.018360756
13/03/2009,46.95,0.025235891
12/03/2009,45.78,0.015630478
11/03/2009,45.07,-0.002216313
10/03/2009,45.17,0.022160952
09/03/2009,44.18,-0.034044894
06/03/2009,45.71,0.006804987
05/03/2009,45.4,-0.041209585
04/03/2009,47.31,0.014477579
03/03/2009,46.63,-0.005133701
02/03/2009,46.87,-0.027358609
27/02/2009,48.17,-0.016471445
26/02/2009,48.97,-0.019213858
25/02/2009,49.92,0.003009331
24/02/2009,49.77,0.017634996
23/02/2009,48.9,-0.02723315
20/02/2009,50.25,-0.017360862
19/02/2009,51.13,0.003526649
18/02/2009,50.95,0.016624171
17/02/2009,50.11,-0.019368194
13/02/2009,51.09,-0.003712029
12/02/2009,51.28,0.002342836
11/02/2009,51.16,-0.005652486
10/02/2009,51.45,-0.028548735
09/02/2009,52.94,-0.01982485
06/02/2009,54,0.012672551
05/02/2009,53.32,0.015117446
04/02/2009,52.52,-0.02612194
03/02/2009,53.91,0.016081124
02/02/2009,53.05,-0.026965837
30/01/2009,54.5,-0.066028237
29/01/2009,58.22,0.000687285
28/01/2009,58.18,0.025767442
27/01/2009,56.7,0.005837109
26/01/2009,56.37,0.006585411
23/01/2009,56,-0.016997576
22/01/2009,56.96,-0.010652332
21/01/2009,57.57,0.002434784
20/01/2009,57.43,-0.005210154
16/01/2009,57.73,0.004687916
15/01/2009,57.46,-0.006937246
14/01/2009,57.86,-0.027445684
13/01/2009,59.47,-0.007872078
12/01/2009,59.94,0.001335559
09/01/2009,59.86,-0.009146152
08/01/2009,60.41,-0.011029826
07/01/2009,61.08,-0.017688088
06/01/2009,62.17,-0.002891104
05/01/2009,62.35,
