Date,Close,AA
20/01/2011,15.98,-0.004993768
19/01/2011,16.06,-0.012991213
18/01/2011,16.27,0.018610959
14/01/2011,15.97,0.013871597
13/01/2011,15.75,-0.030636969
12/01/2011,16.24,-0.005526572
11/01/2011,16.33,-0.00975023
10/01/2011,16.49,0.004254033
07/01/2011,16.42,0.003660773
06/01/2011,16.36,-0.012150818
05/01/2011,16.56,0.002418381
04/01/2011,16.52,0.044561828
03/01/2011,15.8,0.026291992
31/12/2010,15.39,0.011764842
30/12/2010,15.21,0.005273578
29/12/2010,15.13,-0.007899975
28/12/2010,15.25,0.001312336
27/12/2010,15.23,-0.007196629
23/12/2010,15.34,0.013123548
22/12/2010,15.14,0.016650401
21/12/2010,14.89,0.00809175
20/12/2010,14.77,0.014320054
17/12/2010,14.56,0.006891826
16/12/2010,14.46,0.035190119
15/12/2010,13.96,-0.017045867
14/12/2010,14.2,-0.011204599
13/12/2010,14.36,0.007689657
10/12/2010,14.25,0.007042283
09/12/2010,14.15,0.000706964
08/12/2010,14.14,-0.000706964
07/12/2010,14.15,-0.006340282
06/12/2010,14.24,0.000702494
03/12/2010,14.23,0.009887086
02/12/2010,14.09,0.037603852
01/12/2010,13.57,0.032961786
30/11/2010,13.13,-0.012112184
29/11/2010,13.29,0.009070357
26/11/2010,13.17,-0.010574117
24/11/2010,13.31,0.013615944
23/11/2010,13.13,-0.012112184
22/11/2010,13.29,-0.006749182
19/11/2010,13.38,0
18/11/2010,13.38,0.033437766
17/11/2010,12.94,-0.006931102
16/11/2010,13.03,-0.028000316
15/11/2010,13.4,-0.006693963
12/11/2010,13.49,-0.023444297
11/11/2010,13.81,-0.005055988
10/11/2010,13.88,0.009410131
09/11/2010,13.75,-0.015157273
08/11/2010,13.96,-0.002861232
05/11/2010,14,0.028987537
04/11/2010,13.6,0.03440878
03/11/2010,13.14,-0.007581537
02/11/2010,13.24,0.014454417
01/11/2010,13.05,-0.006872879
29/10/2010,13.14,0.038003798
28/10/2010,12.65,-0.003944778
27/10/2010,12.7,-0.013297028
26/10/2010,12.87,-0.000776699
25/10/2010,12.88,0.012500163
22/10/2010,12.72,-0.004705891
21/10/2010,12.78,-0.013214339
20/10/2010,12.95,0.021858794
19/10/2010,12.67,-0.036424019
18/10/2010,13.14,0.000761325
15/10/2010,13.13,0
14/10/2010,13.13,-0.018113703
13/10/2010,13.37,0.012796562
12/10/2010,13.2,0.020666637
11/10/2010,12.93,0.003098376
08/10/2010,12.89,0.055015865
07/10/2010,12.2,-0.013838235
06/10/2010,12.37,0.018768401
05/10/2010,12.14,0.018288124
04/10/2010,11.92,-0.025674288
01/10/2010,12.23,0.009860392
30/09/2010,12.11,0.002480365
29/09/2010,12.08,-0.011522761
28/09/2010,12.22,0.012350919
27/09/2010,12.07,-0.010712917
24/09/2010,12.2,0.038434137
23/09/2010,11.74,0.003412973
22/09/2010,11.7,0.046357229
21/09/2010,11.17,-0.018625816
20/09/2010,11.38,0.018625816
17/09/2010,11.17,-0.00802501
16/09/2010,11.26,-0.014984855
15/09/2010,11.43,-0.005235614
14/09/2010,11.49,-0.002607563
13/09/2010,11.52,0.030853042
10/09/2010,11.17,-0.005357156
09/09/2010,11.23,0.014350022
08/09/2010,11.07,0.019152432
07/09/2010,10.86,-0.001839927
03/09/2010,10.88,0.00460618
02/09/2010,10.83,0.029041854
01/09/2010,10.52,0.028931623
31/08/2010,10.22,-0.002931121
30/08/2010,10.25,-0.006806054
27/08/2010,10.32,0.030499167
26/08/2010,10.01,-0.00994044
25/08/2010,10.11,0.004957868
24/08/2010,10.06,-0.030349858
23/08/2010,10.37,-0.019102778
20/08/2010,10.57,-0.008478619
19/08/2010,10.66,-0.025012883
18/08/2010,10.93,-0.001828154
17/08/2010,10.95,0.032485455
16/08/2010,10.6,-0.003766483
13/08/2010,10.64,-0.008423073
12/08/2010,10.73,0.006545138
11/08/2010,10.66,-0.062719325
10/08/2010,11.35,-0.026946437
09/08/2010,11.66,0.006021524
06/08/2010,11.59,0.000863185
05/08/2010,11.58,0.005194817
04/08/2010,11.52,-0.003466208
03/08/2010,11.56,-0.012892314
02/08/2010,11.71,0.047211565
30/07/2010,11.17,0.013519809
29/07/2010,11.02,-0.001813237
28/07/2010,11.04,-0.015281196
27/07/2010,11.21,-0.001782532
26/07/2010,11.23,0.016158341
23/07/2010,11.05,0.021034155
22/07/2010,10.82,0.021486114
21/07/2010,10.59,-0.02425492
20/07/2010,10.85,0.025199654
19/07/2010,10.58,0.016198544
16/07/2010,10.41,-0.040476113
15/07/2010,10.84,-0.006436804
14/07/2010,10.91,-0.008215473
13/07/2010,11,0.011888572
12/07/2010,10.87,-0.006419096
09/07/2010,10.94,0.020314641
08/07/2010,10.72,0.015985296
07/07/2010,10.55,0.032758228
06/07/2010,10.21,0.020782539
02/07/2010,10,-0.004987542
01/07/2010,10.05,-0.00099453
30/06/2010,10.06,-0.027452704
29/06/2010,10.34,-0.064598964
28/06/2010,11.03,-0.017969935
25/06/2010,11.23,0.010743165
24/06/2010,11.11,-0.028395874
23/06/2010,11.43,0.0123241
22/06/2010,11.29,-0.037379406
21/06/2010,11.72,0.05345118
18/06/2010,11.11,-0.006280864
17/06/2010,11.18,-0.020363696
16/06/2010,11.41,-0.015652493
15/06/2010,11.59,0.021806359
14/06/2010,11.34,-0.001762115
11/06/2010,11.36,0.009730285
10/06/2010,11.25,0.040821995
09/06/2010,10.8,0.003710579
08/06/2010,10.76,0.02350837
07/06/2010,10.51,-0.030915811
04/06/2010,10.84,-0.047735312
03/06/2010,11.37,-0.009628083
02/06/2010,11.48,0.025585869
01/06/2010,11.19,-0.03942692
28/05/2010,11.64,-0.01534557
27/05/2010,11.82,0.049424883
26/05/2010,11.25,-0.004434597
25/05/2010,11.3,0.018758924
24/05/2010,11.09,-0.023173943
21/05/2010,11.35,0.024978997
20/05/2010,11.07,-0.062164432
19/05/2010,11.78,-0.003389834
18/05/2010,11.82,-0.023412441
17/05/2010,12.1,-0.021259999
14/05/2010,12.36,-0.034979719
13/05/2010,12.8,0.026921658
12/05/2010,12.46,0.02684179
11/05/2010,12.13,-0.037221125
10/05/2010,12.59,0.047996198
07/05/2010,12,0.005012542
06/05/2010,11.94,-0.042629405
05/05/2010,12.46,-0.009584738
04/05/2010,12.58,-0.044313507
03/05/2010,13.15,-0.021069252
30/04/2010,13.43,-0.021363612
29/04/2010,13.72,0.010993148
28/04/2010,13.57,0.009626139
27/04/2010,13.44,-0.044387061
26/04/2010,14.05,-0.00426137
23/04/2010,14.11,0.018598533
22/04/2010,13.85,0.010159739
21/04/2010,13.71,-0.002913331
20/04/2010,13.75,0.002184202
19/04/2010,13.72,-0.013753384
16/04/2010,13.91,-0.028350588
15/04/2010,14.31,-0.008350779
14/04/2010,14.43,0.006256538
13/04/2010,14.34,-0.015911785
12/04/2010,14.57,0.012431099
09/04/2010,14.39,-0.03281224
08/04/2010,14.87,0.008780874
07/04/2010,14.74,-0.019483317
06/04/2010,15.03,0.020161973
05/04/2010,14.73,0.002038737
01/04/2010,14.7,0.031792588
31/03/2010,14.24,-0.011173301
30/03/2010,14.4,-0.002773927
29/03/2010,14.44,0.011842702
26/03/2010,14.27,0.011275666
25/03/2010,14.11,-0.014773396
24/03/2010,14.32,-0.012491488
23/03/2010,14.5,0.011095814
22/03/2010,14.34,0.00559442
19/03/2010,14.26,-0.002801122
18/03/2010,14.3,-0.011126679
17/03/2010,14.46,0.046717625
16/03/2010,13.8,0.02123844
15/03/2010,13.51,-0.006639641
12/03/2010,13.6,-0.00293686
11/03/2010,13.64,0.005145179
10/03/2010,13.57,-0.007342177
09/03/2010,13.67,-0.008014615
08/03/2010,13.78,-0.004344685
05/03/2010,13.84,0.03007194
04/03/2010,13.43,0.00672397
03/03/2010,13.34,0.00752449
02/03/2010,13.24,-0.005273082
01/03/2010,13.31,0.000751597
26/02/2010,13.3,-0.000751597
25/02/2010,13.31,0.018961509
24/02/2010,13.06,-0.009146405
23/02/2010,13.18,-0.026947738
22/02/2010,13.54,0.000738825
19/02/2010,13.53,-0.005895374
18/02/2010,13.61,0.000735024
17/02/2010,13.6,-0.010241494
16/02/2010,13.74,0.034052143
12/02/2010,13.28,-0.022338978
11/02/2010,13.58,0.031416196
10/02/2010,13.16,-0.009077218
09/02/2010,13.28,0.01670502
08/02/2010,13.06,-0.009146405
05/02/2010,13.18,0.020698324
04/02/2010,12.91,-0.043946465
03/02/2010,13.49,-0.013254981
02/02/2010,13.67,0.022938483
01/02/2010,13.36,0.048303756
29/01/2010,12.73,-0.014815086
28/01/2010,12.92,-0.028987537
27/01/2010,13.3,-0.017884232
26/01/2010,13.54,0.011140108
25/01/2010,13.39,-0.000746547
22/01/2010,13.4,-0.0615022
21/01/2010,14.25,-0.06651026
20/01/2010,15.23,-0.025284978
19/01/2010,15.62,-0.00064
15/01/2010,15.63,-0.011450507
14/01/2010,15.81,-0.010695289
13/01/2010,15.98,0.029208426
12/01/2010,15.52,-0.117210134
11/01/2010,17.45,0.024950526
08/01/2010,17.02,0.0243842
07/01/2010,16.61,-0.021442156
06/01/2010,16.97,0.050766187
05/01/2010,16.13,-0.031729324
04/01/2010,16.65,0.032349479
31/12/2009,16.12,-0.011104371
30/12/2009,16.3,0.016703141
29/12/2009,16.03,-0.004357305
28/12/2009,16.1,-0.014796817
24/12/2009,16.34,0.021027367
23/12/2009,16,0.013211894
22/12/2009,15.79,0.003807111
21/12/2009,15.73,0.07591899
18/12/2009,14.58,0.005502077
17/12/2009,14.5,-0.027212564
16/12/2009,14.9,0.01487519
15/12/2009,14.68,-0.009491597
14/12/2009,14.82,0.014271394
11/12/2009,14.61,0.07901654
10/12/2009,13.5,0.031605339
09/12/2009,13.08,0.016185324
08/12/2009,12.87,-0.013889112
07/12/2009,13.05,0.004608303
04/12/2009,12.99,-0.021326018
03/12/2009,13.27,-0.027500804
02/12/2009,13.64,0.063561481
01/12/2009,12.8,0.022117805
30/11/2009,12.52,-0.011120051
27/11/2009,12.66,-0.026501941
25/11/2009,13,0.006172859
24/11/2009,12.92,-0.010777625
23/11/2009,13.06,-0.005345564
20/11/2009,13.13,-0.006831146
19/11/2009,13.22,-0.040034998
18/11/2009,13.76,0
17/11/2009,13.76,0.010961016
16/11/2009,13.61,0.032104288
13/11/2009,13.18,-0.001516301
12/11/2009,13.2,-0.017274181
11/11/2009,13.43,-0.00297398
10/11/2009,13.47,0.00969795
09/11/2009,13.34,0.034315224
06/11/2009,12.89,0
05/11/2009,12.89,0.029923492
04/11/2009,12.51,-0.011919092
03/11/2009,12.66,0.014320054
02/11/2009,12.48,0.004819286
30/10/2009,12.42,-0.045641281
29/10/2009,13,0.085893121
28/10/2009,11.93,-0.07116988
27/10/2009,12.81,-0.036033028
26/10/2009,13.28,-0.033324076
23/10/2009,13.73,-0.022327179
22/10/2009,14.04,0.01579358
21/10/2009,13.82,0.002173127
20/10/2009,13.79,-0.020101179
19/10/2009,14.07,0.002134473
16/10/2009,14.04,-0.022536165
15/10/2009,14.36,0.002789402
14/10/2009,14.32,0.014773396
13/10/2009,14.11,-0.009873141
12/10/2009,14.25,0.000702001
09/10/2009,14.24,-0.007695036
08/10/2009,14.35,0.010507978
07/10/2009,14.2,0.022072808
06/10/2009,13.89,0.034423025
05/10/2009,13.42,0.04573968
02/10/2009,12.82,-0.007770047
01/10/2009,12.92,-0.015361285
30/09/2009,13.12,-0.014377849
29/09/2009,13.31,-0.008975378
28/09/2009,13.43,0.026406665
25/09/2009,13.08,-0.032345806
24/09/2009,13.51,-0.045577508
23/09/2009,14.14,-0.008450755
22/09/2009,14.26,0.02269601
21/09/2009,13.94,-0.008571481
18/09/2009,14.06,0.000711491
17/09/2009,14.05,-0.029455145
16/09/2009,14.47,0.033734752
15/09/2009,13.99,0.0780195
14/09/2009,12.94,-0.003856542
11/09/2009,12.99,0.011614532
10/09/2009,12.84,0.002339182
09/09/2009,12.81,0.016529302
08/09/2009,12.6,0.033901552
04/09/2009,12.18,0.014055626
03/09/2009,12.01,0.039054199
02/09/2009,11.55,-0.00345722
01/09/2009,11.59,-0.038922003
31/08/2009,12.05,-0.036663984
28/08/2009,12.5,0.008032172
27/08/2009,12.4,0.011354542
26/08/2009,12.26,-0.007314133
25/08/2009,12.35,-0.005652013
24/08/2009,12.42,-0.011209085
21/08/2009,12.56,0.010404256
20/08/2009,12.43,-0.004014457
19/08/2009,12.48,-0.034649135
18/08/2009,12.92,0.040273899
17/08/2009,12.41,-0.067003249
14/08/2009,13.27,-0.032619645
13/08/2009,13.71,0.056257803
12/08/2009,12.96,0.019478606
11/08/2009,12.71,0.001574803
10/08/2009,12.69,-0.024135076
07/08/2009,13,0.015504187
06/08/2009,12.8,-0.036813973
05/08/2009,13.28,0.033693846
04/08/2009,12.84,0.018868484
03/08/2009,12.6,0.068992871
31/07/2009,11.76,0.025841231
30/07/2009,11.46,0.040058761
29/07/2009,11.01,-0.022452672
28/07/2009,11.26,-0.003546103
27/07/2009,11.3,0.025090922
24/07/2009,11.02,0.02016567
23/07/2009,10.8,0.057158414
22/07/2009,10.2,0.005899722
21/07/2009,10.14,-0.044366003
20/07/2009,10.6,0.036507416
17/07/2009,10.22,-0.021297998
16/07/2009,10.44,0.029156584
15/07/2009,10.14,0.055767109
14/07/2009,9.59,-0.007272759
13/07/2009,9.66,0.033687396
10/07/2009,9.34,0.011847204
09/07/2009,9.23,-0.024613335
08/07/2009,9.46,0.005299429
07/07/2009,9.41,0.016068905
06/07/2009,9.26,-0.06278212
02/07/2009,9.86,-0.048500351
01/07/2009,10.35,0.001934237
30/06/2009,10.33,-0.010592299
29/06/2009,10.44,-0.030190972
26/06/2009,10.76,0.003724399
25/06/2009,10.72,0.048743523
24/06/2009,10.21,0.020782539
23/06/2009,10,-0.001998003
22/06/2009,10.02,-0.093312177
19/06/2009,11,0.020202707
18/06/2009,10.78,0.027270143
17/06/2009,10.49,-0.038340367
16/06/2009,10.9,-0.028043448
15/06/2009,11.21,-0.067266732
12/06/2009,11.99,-0.019000985
11/06/2009,12.22,0.061596862
10/06/2009,11.49,0.030037594
09/06/2009,11.15,0.034675007
08/06/2009,10.77,-0.015661306
05/06/2009,10.94,0.023117072
04/06/2009,10.69,0.059748018
03/06/2009,10.07,-0.043717501
02/06/2009,10.52,0.067839273
01/06/2009,9.83,0.064063897
29/05/2009,9.22,0.014200129
28/05/2009,9.09,0.00441015
27/05/2009,9.05,-0.024018622
26/05/2009,9.27,0.045236615
22/05/2009,8.86,-0.026727649
21/05/2009,9.1,-0.041964199
20/05/2009,9.49,-0.019823289
19/05/2009,9.68,0.019823289
18/05/2009,9.49,0.049686245
15/05/2009,9.03,0.032642178
14/05/2009,8.74,0.012665685
13/05/2009,8.63,-0.091827878
12/05/2009,9.46,-0.013648506
11/05/2009,9.59,-0.042863704
08/05/2009,10.01,0.016113138
07/05/2009,9.85,-0.063903802
06/05/2009,10.5,0.035873939
05/05/2009,10.13,-0.022450919
04/05/2009,10.36,0.066857811
01/05/2009,9.69,0.066122162
30/04/2009,9.07,0.030220543
29/04/2009,8.8,0.032335381
28/04/2009,8.52,-0.031198371
27/04/2009,8.79,-0.039045674
24/04/2009,9.14,0.026609109
23/04/2009,8.9,0.029648694
22/04/2009,8.64,-0.005770356
21/04/2009,8.69,0.038714512
20/04/2009,8.36,-0.102245622
17/04/2009,9.26,0.011950169
16/04/2009,9.15,0.010989122
15/04/2009,9.05,0.024609743
14/04/2009,8.83,-0.035598865
13/04/2009,9.15,0.03333642
09/04/2009,8.85,0.093503903
08/04/2009,8.06,0.034072697
07/04/2009,7.79,-0.015286922
06/04/2009,7.91,-0.032341127
03/04/2009,8.17,-0.001223242
02/04/2009,8.18,0.073543903
01/04/2009,7.6,0.034809405
31/03/2009,7.34,0.092724968
30/03/2009,6.69,-0.15350986
27/03/2009,7.8,-0.04020642
26/03/2009,8.12,0.05051579
25/03/2009,7.72,0.053204036
24/03/2009,7.32,-0.010869672
23/03/2009,7.4,0.123542835
20/03/2009,6.54,0.021639175
19/03/2009,6.4,0.155192889
18/03/2009,5.48,-0.019874186
17/03/2009,5.59,-0.090582809
16/03/2009,6.12,0.065846566
13/03/2009,5.73,-0.042705037
12/03/2009,5.98,0.037483093
11/03/2009,5.76,-0.060624622
10/03/2009,6.12,0.127016712
09/03/2009,5.39,0.032047983
06/03/2009,5.22,-0.007633625
05/03/2009,5.26,-0.170849156
04/03/2009,6.24,0.120792367
03/03/2009,5.53,0.00725956
02/03/2009,5.49,-0.126448077
27/02/2009,6.23,-0.043963123
26/02/2009,6.51,0.006163348
25/02/2009,6.47,0.01244184
24/02/2009,6.39,0.095153698
23/02/2009,5.81,-0.0793805
20/02/2009,6.29,-0.009493742
19/02/2009,6.35,-0.021807718
18/02/2009,6.49,-0.039279974
17/02/2009,6.75,-0.102690287
13/02/2009,7.48,-0.004002674
12/02/2009,7.51,-0.024984863
11/02/2009,7.7,0.006514681
10/02/2009,7.65,-0.105360516
09/02/2009,8.5,0.011834458
06/02/2009,8.4,0.041318149
05/02/2009,8.06,0.030229002
04/02/2009,7.82,-0.027744529
03/02/2009,8.04,0.0445083
02/02/2009,7.69,-0.012920076
30/01/2009,7.79,-0.080141449
29/01/2009,8.44,-0.036071392
28/01/2009,8.75,0.016129382
27/01/2009,8.61,0.03066278
26/01/2009,8.35,0.002398083
23/01/2009,8.33,0.009650256
22/01/2009,8.25,-0.03688699
21/01/2009,8.56,0.024838651
20/01/2009,8.35,-0.121634558
16/01/2009,9.43,0.006383
15/01/2009,9.37,0.036960729
14/01/2009,9.03,-0.055988787
13/01/2009,9.55,-0.05202601
12/01/2009,10.06,-0.071904467
09/01/2009,10.81,-0.049626782
08/01/2009,11.36,0.042253476
07/01/2009,10.89,-0.107012044
06/01/2009,12.12,0.021685587
05/01/2009,11.86,
