Date,Close,NEM
28/01/2011,55,-0.006704746
27/01/2011,55.37,-0.029890145
26/01/2011,57.05,0.020721542
25/01/2011,55.88,0.012787207
24/01/2011,55.17,-0.012071131
21/01/2011,55.84,0.002330794
20/01/2011,55.71,0.004497624
19/01/2011,55.46,-0.019639981
18/01/2011,56.56,0.014962873
14/01/2011,55.72,-0.019373218
13/01/2011,56.81,-0.017103384
12/01/2011,57.79,-0.007241411
11/01/2011,58.21,0.007933812
10/01/2011,57.75,0.015003771
07/01/2011,56.89,-0.000878503
06/01/2011,56.94,-0.021199751
05/01/2011,58.16,-0.015694624
04/01/2011,59.08,-0.033455729
03/01/2011,61.09,-0.005550129
31/12/2010,61.43,0.005713835
30/12/2010,61.08,-0.001799297
29/12/2010,61.19,-0.005866075
28/12/2010,61.55,0.024006414
27/12/2010,60.09,0.000166431
23/12/2010,60.08,0.012899082
22/12/2010,59.31,-0.012233081
21/12/2010,60.04,-0.002495219
20/12/2010,60.19,0.013211999
17/12/2010,59.4,-0.008382279
16/12/2010,59.9,-0.011123216
15/12/2010,60.57,-0.019132298
14/12/2010,61.74,-0.00210339
13/12/2010,61.87,0.007299895
10/12/2010,61.42,0.019066981
09/12/2010,60.26,-0.009414555
08/12/2010,60.83,-0.027403417
07/12/2010,62.52,-0.014765689
06/12/2010,63.45,0.01732815
03/12/2010,62.36,0.030115404
02/12/2010,60.51,0.014314492
01/12/2010,59.65,0.01384222
30/11/2010,58.83,0.012658397
29/11/2010,58.09,-0.007716749
26/11/2010,58.54,-0.023633781
24/11/2010,59.94,-0.010785801
23/11/2010,60.59,-0.005759911
22/11/2010,60.94,0.00989454
19/11/2010,60.34,-0.000165714
18/11/2010,60.35,0.012673173
17/11/2010,59.59,0.003361913
16/11/2010,59.39,-0.02115864
15/11/2010,60.66,-0.01456535
12/11/2010,61.55,-0.023602284
11/11/2010,63.02,0.01133021
10/11/2010,62.31,0.029313286
09/11/2010,60.51,-0.034435756
08/11/2010,62.63,0.016257903
05/11/2010,61.62,0.001624168
04/11/2010,61.52,0.03996221
03/11/2010,59.11,-0.013109431
02/11/2010,59.89,-0.022127719
01/11/2010,61.23,0.006061121
29/10/2010,60.86,0.017403273
28/10/2010,59.81,0.023856981
27/10/2010,58.4,-0.017987928
26/10/2010,59.46,0.001514769
25/10/2010,59.37,0
22/10/2010,59.37,0.002529726
21/10/2010,59.22,-0.021053409
20/10/2010,60.48,0.009135517
19/10/2010,59.93,-0.041829329
18/10/2010,62.49,0.009809518
15/10/2010,61.88,-0.010609326
14/10/2010,62.54,-0.010181443
13/10/2010,63.18,0.01885341
12/10/2010,62,-0.008671967
11/10/2010,62.54,-0.005580817
08/10/2010,62.89,-0.002223635
07/10/2010,63.03,-0.026459469
06/10/2010,64.72,0.016356779
05/10/2010,63.67,0.014714291
04/10/2010,62.74,-0.014871339
01/10/2010,63.68,0.013756245
30/09/2010,62.81,-0.017205065
29/09/2010,63.9,-0.00515103
28/09/2010,64.23,0.02490671
27/09/2010,62.65,-0.01190018
24/09/2010,63.4,-0.007072721
23/09/2010,63.85,-0.016927184
22/09/2010,64.94,0.012551494
21/09/2010,64.13,0.01350099
20/09/2010,63.27,0.004117839
17/09/2010,63.01,-0.002694351
16/09/2010,63.18,0.004441632
15/09/2010,62.9,0.000795229
14/09/2010,62.85,0.039430759
13/09/2010,60.42,-0.004293979
10/09/2010,60.68,0.007609631
09/09/2010,60.22,-0.022170216
08/09/2010,61.57,-0.008088042
07/09/2010,62.07,0.019522338
03/09/2010,60.87,-0.010784418
02/09/2010,61.53,0.019861137
01/09/2010,60.32,-0.01644233
31/08/2010,61.32,0.023095715
30/08/2010,59.92,-0.000500542
27/08/2010,59.95,0.008543481
26/08/2010,59.44,0.011846475
25/08/2010,58.74,0.027966608
24/08/2010,57.12,-0.008020967
23/08/2010,57.58,-0.007612494
20/08/2010,58.02,-0.007212808
19/08/2010,58.44,-0.017807644
18/08/2010,59.49,0.018834866
17/08/2010,58.38,0.011542897
16/08/2010,57.71,0.017303586
13/08/2010,56.72,-0.017996467
12/08/2010,57.75,0.030057628
11/08/2010,56.04,-0.023978582
10/08/2010,57.4,0.002791349
09/08/2010,57.24,0.003500179
06/08/2010,57.04,0.005802214
05/08/2010,56.71,0.008144521
04/08/2010,56.25,0.013963707
03/08/2010,55.47,-0.002340867
02/08/2010,55.6,-0.005381179
30/07/2010,55.9,0.003225231
29/07/2010,55.72,0.005759555
28/07/2010,55.4,-0.006835788
27/07/2010,55.78,-0.040750282
26/07/2010,58.1,-0.016218879
23/07/2010,59.05,0.000677622
22/07/2010,59.01,0.014337163
21/07/2010,58.17,-0.01399818
20/07/2010,58.99,0.016580159
19/07/2010,58.02,-0.015053312
16/07/2010,58.9,-0.030102607
15/07/2010,60.7,-0.016664329
14/07/2010,61.72,0.000648298
13/07/2010,61.68,0.001622587
12/07/2010,61.58,-0.005667572
09/07/2010,61.93,0.026009481
08/07/2010,60.34,0.005817352
07/07/2010,59.99,0.023101946
06/07/2010,58.62,-0.002385416
02/07/2010,58.76,-0.003906587
01/07/2010,58.99,-0.045564081
30/06/2010,61.74,0.009602157
29/06/2010,61.15,-0.005056695
28/06/2010,61.46,-0.003411032
25/06/2010,61.67,0.045107962
24/06/2010,58.95,-0.002202831
23/06/2010,59.08,-0.007419933
22/06/2010,59.52,0.000672269
21/06/2010,59.48,-0.029323728
18/06/2010,61.25,0.025966894
17/06/2010,59.68,0.022880415
16/06/2010,58.33,0.034889288
15/06/2010,56.33,0.024985572
14/06/2010,54.94,-0.02356436
11/06/2010,56.25,0.002491991
10/06/2010,56.11,0.007333903
09/06/2010,55.7,-0.013375144
08/06/2010,56.45,0.023117238
07/06/2010,55.16,0.026452681
04/06/2010,53.72,-0.011107112
03/06/2010,54.32,-0.025267181
02/06/2010,55.71,0.019393449
01/06/2010,54.64,0.01512107
28/05/2010,53.82,-0.020414502
27/05/2010,54.93,0.032753414
26/05/2010,53.16,-0.007122804
25/05/2010,53.54,0.022668141
24/05/2010,52.34,0
21/05/2010,52.34,0.00517193
20/05/2010,52.07,-0.045795204
19/05/2010,54.51,-0.028038375
18/05/2010,56.06,-0.01733023
17/05/2010,57.04,-0.011157717
14/05/2010,57.68,0.00958112
13/05/2010,57.13,-0.027280697
12/05/2010,58.71,0.008724715
11/05/2010,58.2,0.04768253
10/05/2010,55.49,0.038579362
07/05/2010,53.39,-0.023142753
06/05/2010,54.64,0.020710799
05/05/2010,53.52,-0.014100419
04/05/2010,54.28,-0.011903812
03/05/2010,54.93,-0.020719595
30/04/2010,56.08,0.005005373
29/04/2010,55.8,0.018631271
28/04/2010,54.77,0.027957018
27/04/2010,53.26,0.001315172
26/04/2010,53.19,0.001693481
23/04/2010,53.1,0.012507269
22/04/2010,52.44,0.010158209
21/04/2010,51.91,0.007347287
20/04/2010,51.53,-0.013301401
19/04/2010,52.22,0.001341382
16/04/2010,52.15,-0.01673361
15/04/2010,53.03,-0.009758006
14/04/2010,53.55,-0.004285854
13/04/2010,53.78,0.004285854
12/04/2010,53.55,-0.012249596
09/04/2010,54.21,0.005734915
08/04/2010,53.9,-0.003518848
07/04/2010,54.09,0.015276005
06/04/2010,53.27,-0.010086003
05/04/2010,53.81,0.016866967
01/04/2010,52.91,0.038140216
31/03/2010,50.93,0.003737587
30/03/2010,50.74,0.007318794
29/03/2010,50.37,0.019850276
26/03/2010,49.38,0.021079262
25/03/2010,48.35,-0.027941045
24/03/2010,49.72,-0.034203196
23/03/2010,51.45,0.00097229
22/03/2010,51.4,0.01252953
19/03/2010,50.76,-0.009997143
18/03/2010,51.27,0.000780488
17/03/2010,51.23,-0.002144877
16/03/2010,51.34,0.031861803
15/03/2010,49.73,-0.006214313
12/03/2010,50.04,-0.007565236
11/03/2010,50.42,0.002979444
10/03/2010,50.27,-0.017744945
09/03/2010,51.17,0.002152011
08/03/2010,51.06,-0.009550799
05/03/2010,51.55,0.01347545
04/03/2010,50.86,-0.021012446
03/03/2010,51.94,0.004631425
02/03/2010,51.7,0.027850398
01/03/2010,50.28,0.020089064
26/02/2010,49.28,0.005289941
25/02/2010,49.02,0.053206266
24/02/2010,46.48,-0.002149152
23/02/2010,46.58,-0.024388867
22/02/2010,47.73,-0.016828069
19/02/2010,48.54,0.002681796
18/02/2010,48.41,0.024465413
17/02/2010,47.24,-0.003803089
16/02/2010,47.42,0.018946815
12/02/2010,46.53,-0.004930871
11/02/2010,46.76,0.031059072
10/02/2010,45.33,-0.010751612
09/02/2010,45.82,0.031256008
08/02/2010,44.41,-0.040164269
05/02/2010,46.23,0.059948882
04/02/2010,43.54,-0.052131253
03/02/2010,45.87,0.013166747
02/02/2010,45.27,-0.005946499
01/02/2010,45.54,0.060652071
29/01/2010,42.86,-0.026023345
28/01/2010,43.99,-0.004536184
27/01/2010,44.19,-0.001130838
26/01/2010,44.24,0.002489534
25/01/2010,44.13,-0.006775094
22/01/2010,44.43,-0.000225048
21/01/2010,44.44,-0.043374988
20/01/2010,46.41,-0.042810965
19/01/2010,48.44,0.017283095
15/01/2010,47.61,-0.016870128
14/01/2010,48.42,-0.006792246
13/01/2010,48.75,0.004729113
12/01/2010,48.52,-0.033640457
11/01/2010,50.18,0.011222563
08/01/2010,49.62,0.006672758
07/01/2010,49.29,-0.006471206
06/01/2010,49.61,0.020980503
05/01/2010,48.58,0.002679585
04/01/2010,48.45,0.023810649
31/12/2009,47.31,-0.005900965
30/12/2009,47.59,-0.003565814
29/12/2009,47.76,-0.001046354
28/12/2009,47.81,-0.003549435
24/12/2009,47.98,-0.00124974
23/12/2009,48.04,0.027219741
22/12/2009,46.75,-0.004907723
21/12/2009,46.98,-0.026881081
18/12/2009,48.26,0.013140245
17/12/2009,47.63,-0.062660315
16/12/2009,50.71,0.002369202
15/12/2009,50.59,-0.01918618
14/12/2009,51.57,0.007591277
11/12/2009,51.18,-0.009915508
10/12/2009,51.69,-0.000966838
09/12/2009,51.74,0.027629856
08/12/2009,50.33,-0.029367811
07/12/2009,51.83,-0.004235663
04/12/2009,52.05,-0.04746272
03/12/2009,54.58,-0.022643844
02/12/2009,55.83,0.003049603
01/12/2009,55.66,0.036966698
30/11/2009,53.64,0.005421081
27/11/2009,53.35,-0.028639371
25/11/2009,54.9,0.028639371
24/11/2009,53.35,0.000187459
23/11/2009,53.34,0.020455259
20/11/2009,52.26,-0.007624894
19/11/2009,52.66,-0.000759301
18/11/2009,52.7,-0.002274451
17/11/2009,52.82,0.008174173
16/11/2009,52.39,0.027086198
13/11/2009,50.99,0.026832575
12/11/2009,49.64,-0.031723517
11/11/2009,51.24,0.015339534
10/11/2009,50.46,-0.001979807
09/11/2009,50.56,0.030524458
06/11/2009,49.04,0.037183638
05/11/2009,47.25,-0.002536463
04/11/2009,47.37,0.018967004
03/11/2009,46.48,0.064653272
02/11/2009,43.57,0.002527865
30/10/2009,43.46,0.010640859
29/10/2009,43,0.035506688
28/10/2009,41.5,-0.041997207
27/10/2009,43.28,-0.001385362
26/10/2009,43.34,-0.035584491
23/10/2009,44.91,-0.013491303
22/10/2009,45.52,-0.001097815
21/10/2009,45.57,-0.009174376
20/10/2009,45.99,-0.021085118
19/10/2009,46.97,0.007050558
16/10/2009,46.64,0.001716739
15/10/2009,46.56,-0.016825016
14/10/2009,47.35,-0.006945203
13/10/2009,47.68,0.02548991
12/10/2009,46.48,-0.0004302
09/10/2009,46.5,-0.010908032
08/10/2009,47.01,0.009189081
07/10/2009,46.58,0.00797504
06/10/2009,46.21,0.06735573
05/10/2009,43.2,0.025317808
02/10/2009,42.12,-0.006625675
01/10/2009,42.4,-0.037495714
30/09/2009,44.02,0.006609711
29/09/2009,43.73,0.024538268
28/09/2009,42.67,-0.003742694
25/09/2009,42.83,-0.010451843
24/09/2009,43.28,-0.007137132
23/09/2009,43.59,-0.036711701
22/09/2009,45.22,0.018074798
21/09/2009,44.41,-0.012308536
18/09/2009,44.96,-0.019165693
17/09/2009,45.83,-0.027758641
16/09/2009,47.12,0.008311183
15/09/2009,46.73,0.02097601
14/09/2009,45.76,-0.016686919
11/09/2009,46.53,0.00885057
10/09/2009,46.12,0.027254434
09/09/2009,44.88,-0.018106037
08/09/2009,45.7,-0.01153064
04/09/2009,46.23,0.010000083
03/09/2009,45.77,0.041714535
02/09/2009,43.9,0.088544961
01/09/2009,40.18,-0.000248849
31/08/2009,40.19,-0.030145648
28/08/2009,41.42,0.020734979
27/08/2009,40.57,0.017153932
26/08/2009,39.88,-0.010476524
25/08/2009,40.3,0.008973141
24/08/2009,39.94,-0.022283665
21/08/2009,40.84,0.019783039
20/08/2009,40.04,0.009031672
19/08/2009,39.68,0.011405522
18/08/2009,39.23,0.011795009
17/08/2009,38.77,-0.046859958
14/08/2009,40.63,-0.020463564
13/08/2009,41.47,0.024409315
12/08/2009,40.47,0.006693963
11/08/2009,40.2,-0.013343415
10/08/2009,40.74,-0.019446408
07/08/2009,41.54,-0.018602969
06/08/2009,42.32,0.009735326
05/08/2009,41.91,-0.003334924
04/08/2009,42.05,0.005006567
03/08/2009,41.84,0.011780398
31/07/2009,41.35,0.037954284
30/07/2009,39.81,0.011114032
29/07/2009,39.37,-0.024339428
28/07/2009,40.34,-0.03027575
27/07/2009,41.58,-0.004319661
24/07/2009,41.76,0
23/07/2009,41.76,-0.005254371
22/07/2009,41.98,-0.006411039
21/07/2009,42.25,0.002606945
20/07/2009,42.14,0.024016524
17/07/2009,41.14,0.006829295
16/07/2009,40.86,0.010084946
15/07/2009,40.45,0.033688455
14/07/2009,39.11,0.017019493
13/07/2009,38.45,0.014671471
10/07/2009,37.89,-0.003951013
09/07/2009,38.04,0.002368734
08/07/2009,37.95,-0.036734601
07/07/2009,39.37,-0.002283396
06/07/2009,39.46,-0.02007092
02/07/2009,40.26,-0.046587755
01/07/2009,42.18,0.031549877
30/06/2009,40.87,-0.035099757
29/06/2009,42.33,-0.004008021
26/06/2009,42.5,-0.013554776
25/06/2009,43.08,0.024913157
24/06/2009,42.02,0.016799051
23/06/2009,41.32,0.035722483
22/06/2009,39.87,-0.049184225
19/06/2009,41.88,0.011285988
18/06/2009,41.41,-0.013670917
17/06/2009,41.98,0.002384928
16/06/2009,41.88,0.007189104
15/06/2009,41.58,-0.026813802
12/06/2009,42.71,-0.032253429
11/06/2009,44.11,-0.007678448
10/06/2009,44.45,-0.009850091
09/06/2009,44.89,0.005136806
08/06/2009,44.66,-0.004022352
05/06/2009,44.84,-0.056365156
04/06/2009,47.44,0.021735354
03/06/2009,46.42,-0.044245683
02/06/2009,48.52,0.010983428
01/06/2009,47.99,-0.018171055
29/05/2009,48.87,0.031596892
28/05/2009,47.35,0.031755511
27/05/2009,45.87,-0.028370697
26/05/2009,47.19,0.003183702
22/05/2009,47.04,0.00896867
21/05/2009,46.62,0.02321901
20/05/2009,45.55,0.044441784
19/05/2009,43.57,0.027456355
18/05/2009,42.39,-0.005880294
15/05/2009,42.64,-0.023868588
14/05/2009,43.67,0.016391917
13/05/2009,42.96,-0.031166592
12/05/2009,44.32,0.037002958
11/05/2009,42.71,-0.024744007
08/05/2009,43.78,0.023807897
07/05/2009,42.75,0.001873098
06/05/2009,42.67,0.036515213
05/05/2009,41.14,0.004629074
04/05/2009,40.95,0.055737317
01/05/2009,38.73,-0.038247032
30/04/2009,40.24,-0.011612237
29/04/2009,40.71,0.017094433
28/04/2009,40.02,-0.040642068
27/04/2009,41.68,0.009401058
24/04/2009,41.29,0.064005846
23/04/2009,38.73,0.009338589
22/04/2009,38.37,-0.012946841
21/04/2009,38.87,-0.004876181
20/04/2009,39.06,0.023835325
17/04/2009,38.14,-0.042603312
16/04/2009,39.8,-0.060920174
15/04/2009,42.3,0.010695289
14/04/2009,41.85,-0.005480771
13/04/2009,42.08,0.007154812
09/04/2009,41.78,-0.002868071
08/04/2009,41.9,-0.0170378
07/04/2009,42.62,-0.004214476
06/04/2009,42.8,-0.025148401
03/04/2009,43.89,-0.052158721
02/04/2009,46.24,-0.024777004
01/04/2009,47.4,0.057307345
31/03/2009,44.76,-0.011992149
30/03/2009,45.3,-0.007696575
27/03/2009,45.65,-0.027014068
26/03/2009,46.9,0.022424398
25/03/2009,45.86,0.044134642
24/03/2009,43.88,-0.0178435
23/03/2009,44.67,0.010803616
20/03/2009,44.19,0.029626693
19/03/2009,42.9,0.066498483
18/03/2009,40.14,0.092051916
17/03/2009,36.61,-0.023219186
16/03/2009,37.47,-0.02815605
13/03/2009,38.54,0.025757009
12/03/2009,37.56,0.024253412
11/03/2009,36.66,0.045481405
10/03/2009,35.03,-0.07583968
09/03/2009,37.79,-0.028949733
06/03/2009,38.9,-0.038825144
05/03/2009,40.44,0.041656913
04/03/2009,38.79,0.002322881
03/03/2009,38.7,0.021416332
02/03/2009,37.88,-0.094397793
27/02/2009,41.63,0.02308449
26/02/2009,40.68,0.015108647
25/02/2009,40.07,-0.003985061
24/02/2009,40.23,-0.052299499
23/02/2009,42.39,-0.03112188
20/02/2009,43.73,0.069597412
19/02/2009,40.79,-0.047166133
18/02/2009,42.76,0.002341373
17/02/2009,42.66,0.025642431
13/02/2009,41.58,-0.027749913
12/02/2009,42.75,0.009400774
11/02/2009,42.35,0.073472446
10/02/2009,39.35,-0.025343221
09/02/2009,40.36,-0.028576862
06/02/2009,41.53,0.015041526
05/02/2009,40.91,0.022745109
04/02/2009,39.99,0.028406678
03/02/2009,38.87,-0.01278136
02/02/2009,39.37,-0.010360168
30/01/2009,39.78,0.008583744
29/01/2009,39.44,0.021269219
28/01/2009,38.61,-0.077229598
27/01/2009,41.71,-0.03902705
26/01/2009,43.37,-0.024372007
23/01/2009,44.44,0.083009902
22/01/2009,40.9,0.011557979
21/01/2009,40.43,0.027584497
20/01/2009,39.33,0.038885148
16/01/2009,37.83,0.018946531
15/01/2009,37.12,0.044341561
14/01/2009,35.51,-0.013704592
13/01/2009,36,0.00250313
12/01/2009,35.91,-0.030982602
09/01/2009,37.04,-0.018987066
08/01/2009,37.75,0.072499486
07/01/2009,35.11,-0.119079704
06/01/2009,39.55,0.018630116
05/01/2009,38.82,
