Date,Close,WLP
25/01/2011,61.7,0.011574015
24/01/2011,60.99,-0.00751392
21/01/2011,61.45,-0.001788473
20/01/2011,61.56,-0.00808935
19/01/2011,62.06,-0.014556763
18/01/2011,62.97,-0.009168575
14/01/2011,63.55,0.027761834
13/01/2011,61.81,-0.001939551
12/01/2011,61.93,0.000969305
11/01/2011,61.87,0.012032666
10/01/2011,61.13,0.011020755
07/01/2011,60.46,0.015669599
06/01/2011,59.52,0.017627575
05/01/2011,58.48,0.002568275
04/01/2011,58.33,0.006535971
03/01/2011,57.95,0.018988464
31/12/2010,56.86,0.004406458
30/12/2010,56.61,-0.005285425
29/12/2010,56.91,-0.001404741
28/12/2010,56.99,-0.002803576
27/12/2010,57.15,-0.005061534
23/12/2010,57.44,0.005586607
22/12/2010,57.12,0.009852296
21/12/2010,56.56,0.008166209
20/12/2010,56.1,0.003034904
17/12/2010,55.93,-0.001607861
16/12/2010,56.02,-0.005340942
15/12/2010,56.32,-0.031288054
14/12/2010,58.11,0.010031215
13/12/2010,57.53,-0.002603942
10/12/2010,57.68,0.016959931
09/12/2010,56.71,0.003179091
08/12/2010,56.53,0.01389406
07/12/2010,55.75,-0.003402277
06/12/2010,55.94,-0.019122396
03/12/2010,57.02,-0.024598503
02/12/2010,58.44,0.033936956
01/12/2010,56.49,0.013365609
30/11/2010,55.74,-0.023580562
29/11/2010,57.07,-0.000525532
26/11/2010,57.1,-0.013222183
24/11/2010,57.86,-0.011342277
23/11/2010,58.52,-0.024475861
22/11/2010,59.97,0.022939107
19/11/2010,58.61,0.039855619
18/11/2010,56.32,-0.002305579
17/11/2010,56.45,0.008182187
16/11/2010,55.99,-0.021031084
15/11/2010,57.18,-0.015617184
12/11/2010,58.08,-0.008742663
11/11/2010,58.59,-0.005277057
10/11/2010,58.9,0.019890916
09/11/2010,57.74,-0.016148779
08/11/2010,58.68,0.02292611
05/11/2010,57.35,0.011222282
04/11/2010,56.71,0.011706413
03/11/2010,56.05,0.005366739
02/11/2010,55.75,0.018648137
01/11/2010,54.72,0.006968669
29/10/2010,54.34,-0.004956412
28/10/2010,54.61,-0.005478465
27/10/2010,54.91,-0.018584206
26/10/2010,55.94,-0.023322612
25/10/2010,57.26,-0.004878058
22/10/2010,57.54,0.015941478
21/10/2010,56.63,-0.010364607
20/10/2010,57.22,0.019589438
19/10/2010,56.11,-0.039830593
18/10/2010,58.39,0.010501947
15/10/2010,57.78,0.012539349
14/10/2010,57.06,0.00456702
13/10/2010,56.8,0.02027457
12/10/2010,55.66,0.004862684
11/10/2010,55.39,0.006884085
08/10/2010,55.01,-0.000908513
07/10/2010,55.06,0.013162896
06/10/2010,54.34,-0.016607736
05/10/2010,55.25,0.006719357
04/10/2010,54.88,-0.022165066
01/10/2010,56.11,-0.0094014
30/09/2010,56.64,0.00904502
29/09/2010,56.13,-0.001779993
28/09/2010,56.23,0.006243888
27/09/2010,55.88,-0.014391294
24/09/2010,56.69,0.00335719
23/09/2010,56.5,-0.002474811
22/09/2010,56.64,0.015838039
21/09/2010,55.75,0.014271762
20/09/2010,54.96,0.016511107
17/09/2010,54.06,-0.011769169
16/09/2010,54.7,0.001097494
15/09/2010,54.64,-0.014715499
14/09/2010,55.45,0.001443783
13/09/2010,55.37,0.009800441
10/09/2010,54.83,0.00548648
09/09/2010,54.53,0.030158652
08/09/2010,52.91,0.009685766
07/09/2010,52.4,-0.016091213
03/09/2010,53.25,0.027221629
02/09/2010,51.82,0.018306256
01/09/2010,50.88,0.024270139
31/08/2010,49.66,0.001208946
30/08/2010,49.6,-0.025282525
27/08/2010,50.87,0.004531581
26/08/2010,50.64,-0.007867861
25/08/2010,51.04,0.027007201
24/08/2010,49.68,0.000805477
23/08/2010,49.64,-0.005023622
20/08/2010,49.89,-0.004599548
19/08/2010,50.12,-0.036438899
18/08/2010,51.98,-0.00766581
17/08/2010,52.38,0.014615645
16/08/2010,51.62,-0.003287886
13/08/2010,51.79,0.00406308
12/08/2010,51.58,0.005248335
11/08/2010,51.31,-0.069811091
10/08/2010,55.02,-0.00217865
09/08/2010,55.14,0.001633542
06/08/2010,55.05,0.001636215
05/08/2010,54.96,0.013187004
04/08/2010,54.24,0.01860865
03/08/2010,53.24,0.023373986
02/08/2010,52.01,0.025115698
30/07/2010,50.72,0.016700189
29/07/2010,49.88,-0.018866611
28/07/2010,50.83,-0.038024459
27/07/2010,52.8,-0.007359218
26/07/2010,53.19,0.022819016
23/07/2010,51.99,-0.008999582
22/07/2010,52.46,0.01866336
21/07/2010,51.49,-0.021518602
20/07/2010,52.61,0.00228354
19/07/2010,52.49,0.021179074
16/07/2010,51.39,-0.033674504
15/07/2010,53.15,0.022451476
14/07/2010,51.97,0.006951177
13/07/2010,51.61,0.00641464
12/07/2010,51.28,0.00214739
09/07/2010,51.17,0.025733803
08/07/2010,49.87,0.019437745
07/07/2010,48.91,0.016491819
06/07/2010,48.11,0.014235116
02/07/2010,47.43,-0.007561473
01/07/2010,47.79,-0.023574293
30/06/2010,48.93,-0.012995107
29/06/2010,49.57,-0.024313673
28/06/2010,50.79,-0.018724947
25/06/2010,51.75,-0.011909476
24/06/2010,52.37,-0.012523883
23/06/2010,53.03,-0.012927581
22/06/2010,53.72,-0.027901957
21/06/2010,55.24,0.000362122
18/06/2010,55.22,0.003083343
17/06/2010,55.05,0.006195355
16/06/2010,54.71,0.01250706
15/06/2010,54.03,0.01736252
14/06/2010,53.1,0.00851069
11/06/2010,52.65,-0.00265554
10/06/2010,52.79,0.009134221
09/06/2010,52.31,-0.018185764
08/06/2010,53.27,-0.005615889
07/06/2010,53.57,-0.010584074
04/06/2010,54.14,-0.005709565
03/06/2010,54.45,0.038948941
02/06/2010,52.37,0.025528364
01/06/2010,51.05,-0.004885208
28/05/2010,51.3,-0.008153802
27/05/2010,51.72,0.016178113
26/05/2010,50.89,0.00374053
25/05/2010,50.7,-0.007858587
24/05/2010,51.1,-0.002931121
21/05/2010,51.25,0.001562195
20/05/2010,51.17,-0.042657323
19/05/2010,53.4,0.006010537
18/05/2010,53.08,-0.008255206
17/05/2010,53.52,0.008066829
14/05/2010,53.09,-0.001317647
13/05/2010,53.16,-0.016418279
12/05/2010,54.04,0.036367644
11/05/2010,52.11,0.018789899
10/05/2010,51.14,0.0039185
07/05/2010,50.94,-0.007042283
06/05/2010,51.3,-0.023693683
05/05/2010,52.53,-0.001331685
04/05/2010,52.6,-0.017339296
03/05/2010,53.52,-0.005218051
30/04/2010,53.8,-0.09361899
29/04/2010,59.08,0.027977453
28/04/2010,57.45,0.026992906
27/04/2010,55.92,-0.011379924
26/04/2010,56.56,-0.024796102
23/04/2010,57.98,-0.007388985
22/04/2010,58.41,-0.00392995
21/04/2010,58.64,-0.020257276
20/04/2010,59.84,-0.011795136
19/04/2010,60.55,0.024577012
16/04/2010,59.08,0.008499116
15/04/2010,58.58,-0.006465906
14/04/2010,58.96,-0.020480823
13/04/2010,60.18,-0.019092087
12/04/2010,61.34,0.001305057
09/04/2010,61.26,-0.013457844
08/04/2010,62.09,-0.018668273
07/04/2010,63.26,-0.02111598
06/04/2010,64.61,-0.011235209
05/04/2010,65.34,0.009688657
01/04/2010,64.71,0.005112723
31/03/2010,64.38,-0.004803604
30/03/2010,64.69,0.007759195
29/03/2010,64.19,0.017919373
26/03/2010,63.05,-0.008528163
25/03/2010,63.59,0.002992364
24/03/2010,63.4,-0.003306829
23/03/2010,63.61,-0.012187651
22/03/2010,64.39,-0.010505272
19/03/2010,65.07,0.019396993
18/03/2010,63.82,0.029900446
17/03/2010,61.94,-0.000484222
16/03/2010,61.97,0.007288072
15/03/2010,61.52,-0.017083413
12/03/2010,62.58,-0.015381259
11/03/2010,63.55,0.016980492
10/03/2010,62.48,0.01694819
09/03/2010,61.43,-0.0085907
08/03/2010,61.96,-0.00466952
05/03/2010,62.25,0.01652127
04/03/2010,61.23,-0.018286779
03/03/2010,62.36,0.007403864
02/03/2010,61.9,-0.002581479
01/03/2010,62.06,0.003066249
26/02/2010,61.87,0.006811574
25/02/2010,61.45,0.021548658
24/02/2010,60.14,0.018968256
23/02/2010,59.01,-0.007260479
22/02/2010,59.44,0.016453598
19/02/2010,58.47,-0.010886313
18/02/2010,59.11,-0.009931906
17/02/2010,59.7,0.020989261
16/02/2010,58.46,-0.014772321
12/02/2010,59.33,-0.019858809
11/02/2010,60.52,0.008462674
10/02/2010,60.01,-0.023712621
09/02/2010,61.45,-0.003249394
08/02/2010,61.65,-0.000648614
05/02/2010,61.69,-0.018310823
04/02/2010,62.83,-0.019543569
03/02/2010,64.07,-0.015179969
02/02/2010,65.05,0.013152994
01/02/2010,64.2,0.007504726
29/01/2010,63.72,-0.010925659
28/01/2010,64.42,-0.003099816
27/01/2010,64.62,0.011517637
26/01/2010,63.88,-0.025806887
25/01/2010,65.55,0.006888661
22/01/2010,65.1,-0.006125593
21/01/2010,65.5,-0.032740573
20/01/2010,67.68,-0.005598954
19/01/2010,68.06,0.020934622
15/01/2010,66.65,0.006472515
14/01/2010,66.22,0.019056907
13/01/2010,64.97,0.023515839
12/01/2010,63.46,-0.013305354
11/01/2010,64.31,0.005769997
08/01/2010,63.94,0.004388722
07/01/2010,63.66,0.036472373
06/01/2010,61.38,0.016094944
05/01/2010,60.4,0.010819914
04/01/2010,59.75,0.024738639
31/12/2009,58.29,-0.008030799
30/12/2009,58.76,0.003238731
29/12/2009,58.57,-0.010361027
28/12/2009,59.18,-0.003036952
24/12/2009,59.36,-0.010723963
23/12/2009,60,-0.005982072
22/12/2009,60.36,0.005815419
21/12/2009,60.01,0.02873761
18/12/2009,58.31,-0.010067485
17/12/2009,58.9,-0.011982255
16/12/2009,59.61,0.007577707
15/12/2009,59.16,0.025335145
14/12/2009,57.68,0.020492879
11/12/2009,56.51,-0.016149201
10/12/2009,57.43,0.037251558
09/12/2009,55.33,-0.00774151
08/12/2009,55.76,0.017549071
07/12/2009,54.79,0.016748344
04/12/2009,53.88,0.004091507
03/12/2009,53.66,-0.017549171
02/12/2009,54.61,-0.003290679
01/12/2009,54.79,0.013968248
30/11/2009,54.03,-0.003879196
27/11/2009,54.24,-0.015731073
25/11/2009,55.1,-0.001088337
24/11/2009,55.16,0.011670446
23/11/2009,54.52,0.044635198
20/11/2009,52.14,0
19/11/2009,52.14,-0.005165004
18/11/2009,52.41,-0.002857961
17/11/2009,52.56,-0.005691535
16/11/2009,52.86,0.008549496
13/11/2009,52.41,-0.001715757
12/11/2009,52.5,-0.016810293
11/11/2009,53.39,0.019480521
10/11/2009,52.36,0
09/11/2009,52.36,0.026317308
06/11/2009,51,0.001962709
05/11/2009,50.9,0.018840418
04/11/2009,49.95,0.030903049
03/11/2009,48.43,0.017076633
02/11/2009,47.61,0.018014687
30/10/2009,46.76,-0.015701574
29/10/2009,47.5,0.025803756
28/10/2009,46.29,-0.00881821
27/10/2009,46.7,0.035971181
26/10/2009,45.05,-0.021520374
23/10/2009,46.03,0.000217273
22/10/2009,46.02,0.016652444
21/10/2009,45.26,-0.017086944
20/10/2009,46.04,0.003917306
19/10/2009,45.86,-0.006520345
16/10/2009,46.16,-0.009701488
15/10/2009,46.61,-0.021437731
14/10/2009,47.62,0.027679008
13/10/2009,46.32,-0.004523433
12/10/2009,46.53,0.004307566
09/10/2009,46.33,0.035368871
08/10/2009,44.72,-0.063671643
07/10/2009,47.66,0.022706546
06/10/2009,46.59,-0.002572349
05/10/2009,46.71,0.017057523
02/10/2009,45.92,-0.020690393
01/10/2009,46.88,-0.010186845
30/09/2009,47.36,-0.039740329
29/09/2009,49.28,-0.015504187
28/09/2009,50.05,0.009031672
25/09/2009,49.6,-0.011227063
24/09/2009,50.16,-0.037179003
23/09/2009,52.06,-0.031016102
22/09/2009,53.7,-0.020094694
21/09/2009,54.79,0.007143542
18/09/2009,54.4,-0.001469508
17/09/2009,54.48,-0.006950824
16/09/2009,54.86,0.031478252
15/09/2009,53.16,-0.017897569
14/09/2009,54.12,0.001664355
11/09/2009,54.03,-0.002772389
10/09/2009,54.18,0.025043357
09/09/2009,52.84,0.019106428
08/09/2009,51.84,-0.043965198
04/09/2009,54.17,0.011511453
03/09/2009,53.55,0.003367007
02/09/2009,53.37,0.035084628
01/09/2009,51.53,-0.02529355
31/08/2009,52.85,-0.016327659
28/08/2009,53.72,-0.022820276
27/08/2009,54.96,0.004376375
26/08/2009,54.72,-0.013613061
25/08/2009,55.47,0.012882334
24/08/2009,54.76,0.002193785
21/08/2009,54.64,0.007716371
20/08/2009,54.22,0.018991448
19/08/2009,53.2,-0.006370642
18/08/2009,53.54,-0.002983963
17/08/2009,53.7,0.028522096
14/08/2009,52.19,-0.011620285
13/08/2009,52.8,0.026678485
12/08/2009,51.41,0.00116777
11/08/2009,51.35,-0.010653854
10/08/2009,51.9,0.009680618
07/08/2009,51.4,0.016873071
06/08/2009,50.54,-0.005131253
05/08/2009,50.8,-0.026419563
04/08/2009,52.16,-0.022183107
03/08/2009,53.33,0.013022738
31/07/2009,52.64,0.016858637
30/07/2009,51.76,0.009316838
29/07/2009,51.28,-0.058695627
28/07/2009,54.38,0.042064031
27/07/2009,52.14,-0.007642376
24/07/2009,52.54,0.010331066
23/07/2009,52,0.04886709
22/07/2009,49.52,0.001212366
21/07/2009,49.46,-0.009658023
20/07/2009,49.94,-0.001000701
17/07/2009,49.99,0.001000701
16/07/2009,49.94,0.003409892
15/07/2009,49.77,0.00140746
14/07/2009,49.7,-0.001608364
13/07/2009,49.78,-0.00060247
10/07/2009,49.81,-0.007400774
09/07/2009,50.18,-0.001990843
08/07/2009,50.28,-0.018327442
07/07/2009,51.21,0.02391182
06/07/2009,50,0.005012542
02/07/2009,49.75,-0.029705154
01/07/2009,51.25,0.007049177
30/06/2009,50.89,-0.010944022
29/06/2009,51.45,0.002140287
26/06/2009,51.34,0.011952724
25/06/2009,50.73,0.027377072
24/06/2009,49.36,0.010795502
23/06/2009,48.83,0.000204813
22/06/2009,48.82,-0.042312076
19/06/2009,50.93,0.003737587
18/06/2009,50.74,0.052393416
17/06/2009,48.15,0.023110272
16/06/2009,47.05,0.028456328
15/06/2009,45.73,-0.021417801
12/06/2009,46.72,0.024483944
11/06/2009,45.59,-0.00938769
10/06/2009,46.02,0.011363759
09/06/2009,45.5,-0.013967927
08/06/2009,46.14,-0.03555457
05/06/2009,47.81,-0.004590993
04/06/2009,48.03,-0.010974331
03/06/2009,48.56,0
02/06/2009,48.56,0.022702214
01/06/2009,47.47,0.019141376
29/05/2009,46.57,-0.004499204
28/05/2009,46.78,0.009881928
27/05/2009,46.32,0.002810509
26/05/2009,46.19,0.03167188
22/05/2009,44.75,-0.014200372
21/05/2009,45.39,-0.024805449
20/05/2009,46.53,-0.01153859
19/05/2009,47.07,-0.019565155
18/05/2009,48,0.023609866
15/05/2009,46.88,0.000426712
14/05/2009,46.86,0.00749709
13/05/2009,46.51,0.000645231
12/05/2009,46.48,-0.016430541
11/05/2009,47.25,-0.033506412
08/05/2009,48.86,0.028650496
07/05/2009,47.48,0.041717509
06/05/2009,45.54,0.014153266
05/05/2009,44.9,0.024347461
04/05/2009,43.82,0.033413781
01/05/2009,42.38,-0.008926533
30/04/2009,42.76,-0.004899112
29/04/2009,42.97,0.022356502
28/04/2009,42.02,0.044527487
27/04/2009,40.19,-0.018489372
24/04/2009,40.94,-0.008270541
23/04/2009,41.28,-0.016815193
22/04/2009,41.98,0.005254371
21/04/2009,41.76,0.007933687
20/04/2009,41.43,-0.023378927
17/04/2009,42.41,-0.018919168
16/04/2009,43.22,-0.022421438
15/04/2009,44.2,0.032887867
14/04/2009,42.77,-0.018761407
13/04/2009,43.58,0.077254797
09/04/2009,40.34,0.02510172
08/04/2009,39.34,-0.007092228
07/04/2009,39.62,0.022461383
06/04/2009,38.74,0.007774074
03/04/2009,38.44,-0.035521813
02/04/2009,39.83,0.048087423
01/04/2009,37.96,-0.000263401
31/03/2009,37.97,0.060805702
30/03/2009,35.73,-0.019127402
27/03/2009,36.42,-0.042731209
26/03/2009,38.01,0.036981706
25/03/2009,36.63,0.015960713
24/03/2009,36.05,-0.043957158
23/03/2009,37.67,0.063000018
20/03/2009,35.37,-0.021536282
19/03/2009,36.14,-0.050712052
18/03/2009,38.02,0.020191972
17/03/2009,37.26,0.028861246
16/03/2009,36.2,-0.016438726
13/03/2009,36.8,0.027549952
12/03/2009,35.8,0.069691439
11/03/2009,33.39,-0.009834679
10/03/2009,33.72,0.083136655
09/03/2009,31.03,-0.012171835
06/03/2009,31.41,0.011527505
05/03/2009,31.05,-0.055743923
04/03/2009,32.83,0.069036387
03/03/2009,30.64,0.017781173
02/03/2009,30.1,-0.119479639
27/02/2009,33.92,-0.041010656
26/02/2009,35.34,-0.101618378
25/02/2009,39.12,-0.043028148
24/02/2009,40.84,0.037928698
23/02/2009,39.32,-0.052754586
20/02/2009,41.45,0.004594374
19/02/2009,41.26,0.011456554
18/02/2009,40.79,-0.026610182
17/02/2009,41.89,-0.043444478
13/02/2009,43.75,0.003663847
12/02/2009,43.59,-0.004577715
11/02/2009,43.79,0.008024805
10/02/2009,43.44,-0.059432274
09/02/2009,46.1,0.008495858
06/02/2009,45.71,0.022119902
05/02/2009,44.71,0.028816515
04/02/2009,43.44,-0.018926571
03/02/2009,44.27,0.032835001
02/02/2009,42.84,0.032984364
30/01/2009,41.45,-0.029476819
29/01/2009,42.69,-0.041524488
28/01/2009,44.5,0.043165563
27/01/2009,42.62,0.033642681
26/01/2009,41.21,0.026556761
23/01/2009,40.13,0.022682424
22/01/2009,39.23,0.038986226
21/01/2009,37.73,0.036436361
20/01/2009,36.38,-0.040668052
16/01/2009,37.89,0.001056245
15/01/2009,37.85,0.025961581
14/01/2009,36.88,-0.051008547
13/01/2009,38.81,-0.053918035
12/01/2009,40.96,-0.038318864
09/01/2009,42.56,-0.025746522
08/01/2009,43.67,-0.008663985
07/01/2009,44.05,0.001590367
06/01/2009,43.98,-0.011079819
05/01/2009,44.47,
