Date,Close,MCO
25/01/2011,29.01,-0.00344116
24/01/2011,29.11,0.004130815
21/01/2011,28.99,-0.001723247
20/01/2011,29.04,0.00137836
19/01/2011,29,-0.01777217
18/01/2011,29.52,0.019843279
14/01/2011,28.94,-0.000345483
13/01/2011,28.95,-0.001035733
12/01/2011,28.98,0.010405921
11/01/2011,28.68,-0.001741857
10/01/2011,28.73,-0.019304288
07/01/2011,29.29,-0.012890273
06/01/2011,29.67,0.0825174
05/01/2011,27.32,0.025205189
04/01/2011,26.64,-0.009340625
03/01/2011,26.89,0.013101441
31/12/2010,26.54,0.001885726
30/12/2010,26.49,-0.001508865
29/12/2010,26.53,0.00302001
28/12/2010,26.45,0.003787883
27/12/2010,26.35,0.000759301
23/12/2010,26.33,-0.001897174
22/12/2010,26.38,0.004178544
21/12/2010,26.27,-0.003420106
20/12/2010,26.36,0.000379435
17/12/2010,26.35,-0.016933613
16/12/2010,26.8,-0.005210283
15/12/2010,26.94,-0.014372829
14/12/2010,27.33,0.002931479
13/12/2010,27.25,-0.002565514
10/12/2010,27.32,0.006241988
09/12/2010,27.15,-0.008070477
08/12/2010,27.37,0.024035174
07/12/2010,26.72,0.000374322
06/12/2010,26.71,-0.012279224
03/12/2010,27.04,-0.004796172
02/12/2010,27.17,0.008501252
01/12/2010,26.94,0.004091507
30/11/2010,26.83,0.004108316
29/11/2010,26.72,0.002623198
26/11/2010,26.65,-0.000750188
24/11/2010,26.67,0.012830365
23/11/2010,26.33,-0.021417313
22/11/2010,26.9,-0.003710579
19/11/2010,27,-0.012513965
18/11/2010,27.34,0.019948944
17/11/2010,26.8,-0.012975159
16/11/2010,27.15,-0.027249642
15/11/2010,27.9,0.006472515
12/11/2010,27.72,-0.018231068
11/11/2010,28.23,-0.00670788
10/11/2010,28.42,0.021697454
09/11/2010,27.81,-0.009305722
08/11/2010,28.07,-0.024979311
05/11/2010,28.78,0.026048639
04/11/2010,28.04,0.055732897
03/11/2010,26.52,-0.007887365
02/11/2010,26.73,0.006380206
01/11/2010,26.56,-0.018650298
29/10/2010,27.06,0.018273863
28/10/2010,26.57,-0.020857367
27/10/2010,27.13,-0.008441966
26/10/2010,27.36,0.032692362
25/10/2010,26.48,-0.013503581
22/10/2010,26.84,-0.006313856
21/10/2010,27.01,-0.003695496
20/10/2010,27.11,0.025024649
19/10/2010,26.44,-0.00640907
18/10/2010,26.61,0.004142352
15/10/2010,26.5,-0.006019582
14/10/2010,26.66,-0.044745271
13/10/2010,27.88,0.007199455
12/10/2010,27.68,0.003981906
11/10/2010,27.57,0.024601938
08/10/2010,26.9,0.015736556
07/10/2010,26.48,0.016371963
06/10/2010,26.05,0.018597979
05/10/2010,25.57,0.023344285
04/10/2010,24.98,-0.009958258
01/10/2010,25.23,0.009958258
30/09/2010,24.98,-0.006782392
29/09/2010,25.15,-0.011071683
28/09/2010,25.43,0.013061733
27/09/2010,25.1,-0.026343179
24/09/2010,25.77,0.042812721
23/09/2010,24.69,-0.029924435
22/09/2010,25.44,-0.004314578
21/09/2010,25.55,-0.017074532
20/09/2010,25.99,0.038836024
17/09/2010,25,0.006018072
16/09/2010,24.85,0.000805153
15/09/2010,24.83,-0.010416761
14/09/2010,25.09,-0.01030937
13/09/2010,25.35,0.015904908
10/09/2010,24.95,0.056899105
09/09/2010,23.57,0.039373461
08/09/2010,22.66,0.018259247
07/09/2010,22.25,-0.039652772
03/09/2010,23.15,0.01391932
02/09/2010,22.83,0.039308321
01/09/2010,21.95,0.037600159
31/08/2010,21.14,-0.00189036
30/08/2010,21.18,-0.012200996
27/08/2010,21.44,0.017408108
26/08/2010,21.07,-0.008035969
25/08/2010,21.24,0.006613156
24/08/2010,21.1,-0.018779895
23/08/2010,21.5,-0.009720049
20/08/2010,21.71,-0.014178147
19/08/2010,22.02,-0.023340377
18/08/2010,22.54,0.013399039
17/08/2010,22.24,-0.000898876
16/08/2010,22.26,0.016304709
13/08/2010,21.9,-0.014506147
12/08/2010,22.22,-0.004490353
11/08/2010,22.32,-0.044256949
10/08/2010,23.33,-0.013200107
09/08/2010,23.64,0.00466399
06/08/2010,23.53,-0.013508015
05/08/2010,23.85,-0.008766493
04/08/2010,24.06,0.007509422
03/08/2010,23.88,0.011370937
02/08/2010,23.61,0.002544531
30/07/2010,23.55,-0.003814372
29/07/2010,23.64,0.043221939
28/07/2010,22.64,-0.010544913
27/07/2010,22.88,-0.009136457
26/07/2010,23.09,0.020565153
23/07/2010,22.62,0.007543856
22/07/2010,22.45,0.012099632
21/07/2010,22.18,-0.006292156
20/07/2010,22.32,0.021739987
19/07/2010,21.84,-0.004568304
16/07/2010,21.94,-0.023869631
15/07/2010,22.47,0.003566656
14/07/2010,22.39,-0.012428034
13/07/2010,22.67,0.029545569
12/07/2010,22.01,-0.001362089
09/07/2010,22.04,0.034151912
08/07/2010,21.3,0.044643842
07/07/2010,20.37,0.031416196
06/07/2010,19.74,-0.01308524
02/07/2010,20,0.010050336
01/07/2010,19.8,-0.006042314
30/06/2010,19.92,-0.004507896
29/06/2010,20.01,-0.060124747
28/06/2010,21.25,-0.03514
25/06/2010,22.01,0.06620582
24/06/2010,20.6,-0.025402756
23/06/2010,21.13,0.019111905
22/06/2010,20.73,-0.022890842
21/06/2010,21.21,0.005199728
18/06/2010,21.1,0.013358977
17/06/2010,20.82,-0.044159359
16/06/2010,21.76,0.024658146
15/06/2010,21.23,0.064193158
14/06/2010,19.91,0.011619226
11/06/2010,19.68,0.010214593
10/06/2010,19.48,0.036063485
09/06/2010,18.79,-0.009006683
08/06/2010,18.96,0.011137744
07/06/2010,18.75,-0.007438929
04/06/2010,18.89,-0.041478211
03/06/2010,19.69,-0.010608839
02/06/2010,19.9,0.030614636
01/06/2010,19.3,-0.06031979
28/05/2010,20.5,-0.018366877
27/05/2010,20.88,0
26/05/2010,20.88,-0.017094433
25/05/2010,21.24,0.004246291
24/05/2010,21.15,-0.040311226
21/05/2010,22.02,0.037478363
20/05/2010,21.21,-0.014045175
19/05/2010,21.51,0.022567954
18/05/2010,21.03,-0.024889756
17/05/2010,21.56,-0.000463714
14/05/2010,21.57,-0.0060088
13/05/2010,21.7,-0.026825887
12/05/2010,22.29,0.024064725
11/05/2010,21.76,-0.000459453
10/05/2010,21.77,-0.070492283
07/05/2010,23.36,-0.007675944
06/05/2010,23.54,-0.043232002
05/05/2010,24.58,0.004893974
04/05/2010,24.46,-0.030994632
03/05/2010,25.23,0.02042113
30/04/2010,24.72,-0.020024698
29/04/2010,25.22,-0.01534557
28/04/2010,25.61,0.030125148
27/04/2010,24.85,-0.047543819
26/04/2010,26.06,-0.006883392
23/04/2010,26.24,0.006883392
22/04/2010,26.06,0.014299761
21/04/2010,25.69,-0.054169652
20/04/2010,27.12,0.002954212
19/04/2010,27.04,-0.013590659
16/04/2010,27.41,-0.078554215
15/04/2010,29.65,0.02562053
14/04/2010,28.9,0.009386476
13/04/2010,28.63,0
12/04/2010,28.63,-0.008347875
09/04/2010,28.87,-0.004492836
08/04/2010,29,-0.011655943
07/04/2010,29.34,-0.003402521
06/04/2010,29.44,-0.003052402
05/04/2010,29.53,0.005432951
01/04/2010,29.37,-0.012855387
31/03/2010,29.75,-0.016005677
30/03/2010,30.23,-0.010202491
29/03/2010,30.54,0.009210591
26/03/2010,30.26,-0.00822779
25/03/2010,30.51,0.005917177
24/03/2010,30.33,0.000329761
23/03/2010,30.32,0.009943735
22/03/2010,30.02,0.012064489
19/03/2010,29.66,0
18/03/2010,29.66,0.031509456
17/03/2010,28.74,0.000348008
16/03/2010,28.73,0.004535155
15/03/2010,28.6,0.011959341
12/03/2010,28.26,0
11/03/2010,28.26,0.018211537
10/03/2010,27.75,-0.010396222
09/03/2010,28.04,-0.006044463
08/03/2010,28.21,0.00355114
05/03/2010,28.11,0.029971552
04/03/2010,27.28,0.003672424
03/03/2010,27.18,-0.001103144
02/03/2010,27.21,0.001471129
01/03/2010,27.17,0.02045061
26/02/2010,26.62,-0.008975378
25/02/2010,26.86,-0.005939141
24/02/2010,27.02,0.011164984
23/02/2010,26.72,-0.002989539
22/02/2010,26.8,-0.010762769
19/02/2010,27.09,0.007038369
18/02/2010,26.9,-0.006299817
17/02/2010,27.07,-0.006260378
16/02/2010,27.24,0.009590631
12/02/2010,26.98,-0.005175612
11/02/2010,27.12,0.017107148
10/02/2010,26.66,-0.003743921
09/02/2010,26.76,0.010518504
08/02/2010,26.48,-0.0319611
05/02/2010,27.34,0.035365681
04/02/2010,26.39,-0.062784426
03/02/2010,28.1,-0.009562672
02/02/2010,28.37,0.015988971
01/02/2010,27.92,0.01188989
29/01/2010,27.59,-0.026114881
28/01/2010,28.32,-0.017848243
27/01/2010,28.83,0.079378112
26/01/2010,26.63,0.011329426
25/01/2010,26.33,-0.024016164
22/01/2010,26.97,-0.012893898
21/01/2010,27.32,-0.011283104
20/01/2010,27.63,-0.002530274
19/01/2010,27.7,0.010159739
15/01/2010,27.42,-0.013043663
14/01/2010,27.78,0.003606207
13/01/2010,27.68,0.031562253
12/01/2010,26.82,0.005233657
11/01/2010,26.68,-0.005979091
08/01/2010,26.84,0.018804616
07/01/2010,26.34,-0.003032603
06/01/2010,26.42,-0.021345128
05/01/2010,26.99,-0.01032077
04/01/2010,27.27,0.017385309
31/12/2009,26.8,-0.014447371
30/12/2009,27.19,0.002946595
29/12/2009,27.11,-0.001474383
28/12/2009,27.15,-0.018971747
24/12/2009,27.67,0.011266701
23/12/2009,27.36,0
22/12/2009,27.36,0.00733679
21/12/2009,27.16,0.014089962
18/12/2009,26.78,-0.012247323
17/12/2009,27.11,0.008892241
16/12/2009,26.87,0.033298574
15/12/2009,25.99,-0.021694476
14/12/2009,26.56,-0.004882639
11/12/2009,26.69,0.059431067
10/12/2009,25.15,0.007984074
09/12/2009,24.95,0.010070579
08/12/2009,24.7,-0.013671303
07/12/2009,25.04,-0.012698583
04/12/2009,25.36,0.074472028
03/12/2009,23.54,-0.000424719
02/12/2009,23.55,0.006389798
01/12/2009,23.4,0.007291476
30/11/2009,23.23,0.012562435
27/11/2009,22.94,-0.022414732
25/11/2009,23.46,-0.004677874
24/11/2009,23.57,0.025350445
23/11/2009,22.98,0.001306336
20/11/2009,22.95,-0.010403215
19/11/2009,23.19,-0.020909659
18/11/2009,23.68,0.001267695
17/11/2009,23.65,-0.013857035
16/11/2009,23.98,0.016397256
13/11/2009,23.59,-0.005917177
12/11/2009,23.73,-0.016715809
11/11/2009,24.13,0.014610988
10/11/2009,23.78,-0.033901552
09/11/2009,24.6,0.030543026
06/11/2009,23.86,0.001677853
05/11/2009,23.82,0.018216983
04/11/2009,23.39,0.014209066
03/11/2009,23.06,-0.001733103
02/11/2009,23.1,-0.024798192
30/10/2009,23.68,-0.02461021
29/10/2009,24.27,-0.014318101
28/10/2009,24.62,-0.022490908
27/10/2009,25.18,0.003182182
26/10/2009,25.1,0.002792741
23/10/2009,25.03,-0.021735691
22/10/2009,25.58,0.018544623
21/10/2009,25.11,0.006793233
20/10/2009,24.94,0.03841911
19/10/2009,24,-0.000832986
16/10/2009,24.02,0.002501043
15/10/2009,23.96,0.01556288
14/10/2009,23.59,0.043758335
13/10/2009,22.58,-0.009257285
12/10/2009,22.79,0.019495522
09/10/2009,22.35,0.01442116
08/10/2009,22.03,0.055530944
07/10/2009,20.84,0.014500012
06/10/2009,20.54,0.025642431
05/10/2009,20.02,0.020692134
02/10/2009,19.61,-0.039004944
01/10/2009,20.39,-0.003427176
30/09/2009,20.46,-0.01696188
29/09/2009,20.81,0.10317379
28/09/2009,18.77,-0.004253063
25/09/2009,18.85,-0.037995723
24/09/2009,19.58,-0.045428325
23/09/2009,20.49,-0.087336686
22/09/2009,22.36,0.005381179
21/09/2009,22.24,-0.058930424
18/09/2009,23.59,-0.020973923
17/09/2009,24.09,-0.073218055
16/09/2009,25.92,0.032147025
15/09/2009,25.1,-0.003182182
14/09/2009,25.18,-0.002380009
11/09/2009,25.24,0.022031734
10/09/2009,24.69,0.005686449
09/09/2009,24.55,0.037348739
08/09/2009,23.65,-0.032039354
04/09/2009,24.42,0.006573565
03/09/2009,24.26,-0.073106411
02/09/2009,26.1,-0.012185985
01/09/2009,26.42,-0.030565182
31/08/2009,27.24,-0.011678965
28/08/2009,27.56,0.002906979
27/08/2009,27.48,0.02842044
26/08/2009,26.71,-0.00336386
25/08/2009,26.8,0.005988042
24/08/2009,26.64,0.022396077
21/08/2009,26.05,0.028818194
20/08/2009,25.31,0.01152407
19/08/2009,25.02,0.044124805
18/08/2009,23.94,0.012610508
17/08/2009,23.64,-0.036548919
14/08/2009,24.52,-0.013368641
13/08/2009,24.85,-0.007616794
12/08/2009,25.04,0.015697646
11/08/2009,24.65,-0.02286043
10/08/2009,25.22,-0.011433202
07/08/2009,25.51,0.043258647
06/08/2009,24.43,-0.010586418
05/08/2009,24.69,-0.016071057
04/08/2009,25.09,0.041503109
03/08/2009,24.07,0.013804863
31/07/2009,23.74,-0.01005876
30/07/2009,23.98,-0.062242309
29/07/2009,25.52,-0.07907769
28/07/2009,27.62,0.032005675
27/07/2009,26.75,0.031133874
24/07/2009,25.93,0.015938141
23/07/2009,25.52,-0.038436707
22/07/2009,26.52,-0.010502722
21/07/2009,26.8,-0.06500483
20/07/2009,28.6,-0.01492306
17/07/2009,29.03,-0.00103288
16/07/2009,29.06,0.011420785
15/07/2009,28.73,0.027166956
14/07/2009,27.96,0.015861904
13/07/2009,27.52,0.044963918
10/07/2009,26.31,-0.012840056
09/07/2009,26.65,0.00526713
08/07/2009,26.51,0.015203638
07/07/2009,26.11,-0.012559632
06/07/2009,26.44,0.029165536
02/07/2009,25.68,-0.047157026
01/07/2009,26.92,0.02140123
30/06/2009,26.35,-0.004921456
29/06/2009,26.48,0.017908652
26/06/2009,26.01,0.01354772
25/06/2009,25.66,-0.001946662
24/06/2009,25.71,0.022419818
23/06/2009,25.14,0.027012326
22/06/2009,24.47,-0.06218594
19/06/2009,26.04,0.004233218
18/06/2009,25.93,-0.019477415
17/06/2009,26.44,0.02955502
16/06/2009,25.67,-0.031066736
15/06/2009,26.48,-0.067884503
12/06/2009,28.34,-0.00983154
11/06/2009,28.62,-0.0166324
10/06/2009,29.1,-0.007872709
09/06/2009,29.33,0.021365389
08/06/2009,28.71,-0.007979227
05/06/2009,28.94,0.002421728
04/06/2009,28.87,0.004165226
03/06/2009,28.75,0.003833425
02/06/2009,28.64,0.003147406
01/06/2009,28.55,0.041478953
29/05/2009,27.39,0.018423513
28/05/2009,26.89,-0.045792884
27/05/2009,28.15,-0.027331764
26/05/2009,28.93,0.036610917
22/05/2009,27.89,-0.007857183
21/05/2009,28.11,-0.021816488
20/05/2009,28.73,-0.022372298
19/05/2009,29.38,-0.011169519
18/05/2009,29.71,0.045094544
15/05/2009,28.4,0
14/05/2009,28.4,0.018479559
13/05/2009,27.88,-0.071619739
12/05/2009,29.95,-0.036391493
11/05/2009,31.06,-0.005458354
08/05/2009,31.23,0.053267029
07/05/2009,29.61,-0.050059842
06/05/2009,31.13,-0.00224611
05/05/2009,31.2,0.029270382
04/05/2009,30.3,0.026757449
01/05/2009,29.5,-0.000677736
30/04/2009,29.52,0.025039895
29/04/2009,28.79,0.046205802
28/04/2009,27.49,-0.074627507
27/04/2009,29.62,0.026686496
24/04/2009,28.84,0.033136624
23/04/2009,27.9,0.024307382
22/04/2009,27.23,-0.014582832
21/04/2009,27.63,0.020845516
20/04/2009,27.06,-0.05709682
17/04/2009,28.65,0.04607135
16/04/2009,27.36,0.116550243
15/04/2009,24.35,0.009490478
14/04/2009,24.12,-0.054067221
13/04/2009,25.46,0.038843722
09/04/2009,24.49,0.074139383
08/04/2009,22.74,0.024033199
07/04/2009,22.2,-0.038440783
06/04/2009,23.07,-0.02016803
03/04/2009,23.54,0.061315175
02/04/2009,22.14,0.027474256
01/04/2009,21.54,-0.06209822
31/03/2009,22.92,0.045523255
30/03/2009,21.9,-0.061966724
27/03/2009,23.3,-0.004709921
26/03/2009,23.41,0.051270812
25/03/2009,22.24,0.016319492
24/03/2009,21.88,0.057857658
23/03/2009,20.65,0.094922846
20/03/2009,18.78,-0.014799424
19/03/2009,19.06,-0.032010993
18/03/2009,19.68,0.042559614
17/03/2009,18.86,0.041131339
16/03/2009,18.1,-0.008800937
13/03/2009,18.26,0.004390786
12/03/2009,18.18,0.016639319
11/03/2009,17.88,-0.008908745
10/03/2009,18.04,0.111910622
09/03/2009,16.13,0.00559529
06/03/2009,16.04,-0.019753729
05/03/2009,16.36,-0.02534837
04/03/2009,16.78,0.038887038
03/03/2009,16.14,-0.024481027
02/03/2009,16.54,-0.081808425
27/02/2009,17.95,-0.003337044
26/02/2009,18.01,-0.003325945
25/02/2009,18.07,-0.023517627
24/02/2009,18.5,0.033528835
23/02/2009,17.89,-0.068582875
20/02/2009,19.16,-0.141394448
19/02/2009,22.07,-0.010367458
18/02/2009,22.3,-0.026550232
17/02/2009,22.9,-0.04148553
13/02/2009,23.87,-0.003763333
12/02/2009,23.96,-0.035264007
11/02/2009,24.82,0.002824291
10/02/2009,24.75,-0.009250016
09/02/2009,24.98,0.005217752
06/02/2009,24.85,0.069136601
05/02/2009,23.19,0.047238975
04/02/2009,22.12,0.016408755
03/02/2009,21.76,0.010626111
02/02/2009,21.53,0.005122246
30/01/2009,21.42,-0.025807884
29/01/2009,21.98,-0.063030333
28/01/2009,23.41,0.060304297
27/01/2009,22.04,0.046433596
26/01/2009,21.04,-0.010401985
23/01/2009,21.26,0.009451866
22/01/2009,21.06,0.016758831
21/01/2009,20.71,0.058153029
20/01/2009,19.54,-0.090459876
16/01/2009,21.39,-0.048812426
15/01/2009,22.46,-0.057949631
14/01/2009,23.8,0.032887867
13/01/2009,23.03,0.001738375
12/01/2009,22.99,-0.001738375
09/01/2009,23.03,0.016637862
08/01/2009,22.65,-0.004844757
07/01/2009,22.76,-0.009619663
06/01/2009,22.98,0.035884249
05/01/2009,22.17,
