Date,Close,HSY
25/01/2011,49.6,0.01646546
24/01/2011,48.79,-0.012222601
21/01/2011,49.39,0.004057624
20/01/2011,49.19,-0.000203273
19/01/2011,49.2,-0.01011131
18/01/2011,49.7,0.003022672
14/01/2011,49.55,-0.005233506
13/01/2011,49.81,0.020690393
12/01/2011,48.79,0.008852348
11/01/2011,48.36,0.001034447
10/01/2011,48.31,0.003525146
07/01/2011,48.14,0.004371819
06/01/2011,47.93,0.02771198
05/01/2011,46.62,0.005376935
04/01/2011,46.37,-0.009444157
03/01/2011,46.81,-0.007237154
31/12/2010,47.15,-0.002541836
30/12/2010,47.27,-0.002324354
29/12/2010,47.38,0
28/12/2010,47.38,-0.007150398
27/12/2010,47.72,-0.005225218
23/12/2010,47.97,-0.00041684
22/12/2010,47.99,0.008790345
21/12/2010,47.57,0.000210239
20/12/2010,47.56,-0.015439489
17/12/2010,48.3,0.00498133
16/12/2010,48.06,0.007728498
15/12/2010,47.69,0.000839102
14/12/2010,47.65,0.011609629
13/12/2010,47.1,-0.006349228
10/12/2010,47.4,0.006773946
09/12/2010,47.08,0.025601054
08/12/2010,45.89,-0.001741781
07/12/2010,45.97,-0.009956792
06/12/2010,46.43,-0.006868454
03/12/2010,46.75,-0.011907434
02/12/2010,47.31,0.001692406
01/12/2010,47.23,0.009146081
30/11/2010,46.8,0.002353194
29/11/2010,46.69,-0.011287523
26/11/2010,47.22,0.001907791
24/11/2010,47.13,0.009165576
23/11/2010,46.7,0.001714531
22/11/2010,46.62,0.002147306
19/11/2010,46.52,-0.000644676
18/11/2010,46.55,0.006681779
17/11/2010,46.24,-0.003454235
16/11/2010,46.4,-0.012848142
15/11/2010,47,-0.011634187
12/11/2010,47.55,-0.009002468
11/11/2010,47.98,0.001251304
10/11/2010,47.92,-0.004995847
09/11/2010,48.16,-0.006209914
08/11/2010,48.46,-0.000618876
05/11/2010,48.49,-0.007601475
04/11/2010,48.86,-0.006731285
03/11/2010,49.19,0.00550404
02/11/2010,48.92,-0.004283535
01/11/2010,49.13,-0.007300783
29/10/2010,49.49,0.002630249
28/10/2010,49.36,0.009158505
27/10/2010,48.91,-0.010170958
26/10/2010,49.41,-0.003838001
25/10/2010,49.6,-0.00623055
22/10/2010,49.91,0.011891705
21/10/2010,49.32,-0.035454819
20/10/2010,51.1,0.002351098
19/10/2010,50.98,-0.006841978
18/10/2010,51.33,-0.005633818
15/10/2010,51.62,0.014832434
14/10/2010,50.86,0.001968117
13/10/2010,50.76,0.016887259
12/10/2010,49.91,0.013108991
11/10/2010,49.26,0.010407195
08/10/2010,48.75,0.018007317
07/10/2010,47.88,-0.00603854
06/10/2010,48.17,0.001454244
05/10/2010,48.1,0.009819362
04/10/2010,47.63,-0.003353598
01/10/2010,47.79,0.004193757
30/09/2010,47.59,-0.004193757
29/09/2010,47.79,0.003143668
28/09/2010,47.64,0.004839568
27/09/2010,47.41,-0.014864714
24/09/2010,48.12,0.011705819
23/09/2010,47.56,-0.005242751
22/09/2010,47.81,-0.003132508
21/09/2010,47.96,-0.003538353
20/09/2010,48.13,0.015916566
17/09/2010,47.37,0.002324845
16/09/2010,47.26,0.033784816
15/09/2010,45.69,0.004386934
14/09/2010,45.49,-0.00569927
13/09/2010,45.75,-0.004144406
10/09/2010,45.94,-0.008453502
09/09/2010,46.33,-0.002156103
08/09/2010,46.43,0
07/09/2010,46.43,-0.015176095
03/09/2010,47.14,0.003187084
02/09/2010,46.99,-0.003823284
01/09/2010,47.17,0.014951154
31/08/2010,46.47,0.014959629
30/08/2010,45.78,-0.02821335
27/08/2010,47.09,0.012823429
26/08/2010,46.49,0.001722282
25/08/2010,46.41,-0.00836825
24/08/2010,46.8,-0.015057012
23/08/2010,47.51,-0.004829406
20/08/2010,47.74,0.012435612
19/08/2010,47.15,-0.010548621
18/08/2010,47.65,0.016931621
17/08/2010,46.85,0.010729717
16/08/2010,46.35,0
13/08/2010,46.35,0.006710708
12/08/2010,46.04,-0.001302366
11/08/2010,46.1,-0.005192569
10/08/2010,46.34,0.001511716
09/08/2010,46.27,0.001946999
06/08/2010,46.18,0.000866551
05/08/2010,46.14,-0.000649984
04/08/2010,46.17,-0.001514988
03/08/2010,46.24,-0.006252041
02/08/2010,46.53,-0.010050336
30/07/2010,47,0.014573768
29/07/2010,46.32,-0.00194112
28/07/2010,46.41,-0.013270743
27/07/2010,47.03,-0.011626809
26/07/2010,47.58,0.00780677
23/07/2010,47.21,-0.011373332
22/07/2010,47.75,-0.042437443
21/07/2010,49.82,-0.002605995
20/07/2010,49.95,-0.01194044
19/07/2010,50.55,-0.00513024
16/07/2010,50.81,-0.015622267
15/07/2010,51.61,0.00446646
14/07/2010,51.38,0.002923694
13/07/2010,51.23,0.010596645
12/07/2010,50.69,-0.000591658
09/07/2010,50.72,0.005535799
08/07/2010,50.44,0.009161586
07/07/2010,49.98,0.011672501
06/07/2010,49.4,0.024383956
02/07/2010,48.21,0.011054446
01/07/2010,47.68,-0.00522959
30/06/2010,47.93,-0.006239621
29/06/2010,48.23,-0.016043125
28/06/2010,49.01,0.012937854
25/06/2010,48.38,-0.020863919
24/06/2010,49.4,0.001215313
23/06/2010,49.34,0.003654826
22/06/2010,49.16,-0.003249394
21/06/2010,49.32,-0.018083675
18/06/2010,50.22,-0.004371157
17/06/2010,50.44,0.010963929
16/06/2010,49.89,-0.003201924
15/06/2010,50.05,-0.016447413
14/06/2010,50.88,0.00216429
11/06/2010,50.77,-0.019312021
10/06/2010,51.76,0.011855158
09/06/2010,51.15,0.013383392
08/06/2010,50.47,0.036932863
07/06/2010,48.64,0.007221738
04/06/2010,48.29,-0.022928333
03/06/2010,49.41,0.014473803
02/06/2010,48.7,0.014478019
01/06/2010,48,0.025317808
28/05/2010,46.8,-0.010415654
27/05/2010,47.29,0.02983374
26/05/2010,45.9,-0.003696862
25/05/2010,46.07,-0.012939581
24/05/2010,46.67,0.002359757
21/05/2010,46.56,-0.001502307
20/05/2010,46.63,-0.024572302
19/05/2010,47.79,-0.001254705
18/05/2010,47.85,-0.004171018
17/05/2010,48.05,0.017424604
14/05/2010,47.22,-0.00717454
13/05/2010,47.56,-0.008375258
12/05/2010,47.96,0.001669449
11/05/2010,47.88,-0.000835073
10/05/2010,47.92,0.031802553
07/05/2010,46.42,0.001940701
06/05/2010,46.33,-0.014783344
05/05/2010,47.02,0
04/05/2010,47.02,-0.011419029
03/05/2010,47.56,0.011631727
30/04/2010,47.01,-0.004457187
29/04/2010,47.22,0.007226386
28/04/2010,46.88,-0.004257137
27/04/2010,47.08,-0.016013827
26/04/2010,47.84,-0.018227514
23/04/2010,48.72,0.013223333
22/04/2010,48.08,0.069765692
21/04/2010,44.84,-0.001559889
20/04/2010,44.91,0.013450102
19/04/2010,44.31,0.00997967
16/04/2010,43.87,-0.008850619
15/04/2010,44.26,0.002714934
14/04/2010,44.14,0.004768943
13/04/2010,43.93,-0.007709789
12/04/2010,44.27,0.003394052
09/04/2010,44.12,0.014612132
08/04/2010,43.48,0.003455827
07/04/2010,43.33,-0.000461467
06/04/2010,43.35,0.00254071
05/04/2010,43.24,0.004171501
01/04/2010,43.06,0.005822772
31/03/2010,42.81,-0.005590511
30/03/2010,43.05,0.00418995
29/03/2010,42.87,0.008903526
26/03/2010,42.49,-0.003524026
25/03/2010,42.64,-0.001171921
24/03/2010,42.69,-0.010717717
23/03/2010,43.15,0.006276901
22/03/2010,42.88,0.010314203
19/03/2010,42.44,-0.012643577
18/03/2010,42.98,-0.003947526
17/03/2010,43.15,-0.008538185
16/03/2010,43.52,0.012485711
15/03/2010,42.98,0.007707617
12/03/2010,42.65,0.023005876
11/03/2010,41.68,0.00432797
10/03/2010,41.5,-0.001685326
09/03/2010,41.57,0.008940497
08/03/2010,41.2,-0.006049625
05/03/2010,41.45,0.00847976
04/03/2010,41.1,0.008306913
03/03/2010,40.76,0.01458076
02/03/2010,40.17,0.006493529
01/03/2010,39.91,0.003765537
26/02/2010,39.76,0.000754812
25/02/2010,39.73,0.00226786
24/02/2010,39.64,0.009632521
23/02/2010,39.26,-0.012152048
22/02/2010,39.74,-0.005770936
19/02/2010,39.97,0.028936029
18/02/2010,38.83,0.011396135
17/02/2010,38.39,0.000260518
16/02/2010,38.38,0.02053244
12/02/2010,37.6,0.005333346
11/02/2010,37.4,0.004824453
10/02/2010,37.22,0.00053749
09/02/2010,37.2,0.006743114
08/02/2010,36.95,-0.010767264
05/02/2010,37.35,0.012121361
04/02/2010,36.9,-0.00675222
03/02/2010,37.15,-0.00134499
02/02/2010,37.2,0.010539214
01/02/2010,36.81,0.010376936
29/01/2010,36.43,-0.019032657
28/01/2010,37.13,-0.004299926
27/01/2010,37.29,0.021412934
26/01/2010,36.5,0.001370802
25/01/2010,36.45,0.004674833
22/01/2010,36.28,0.002483788
21/01/2010,36.19,-0.024294903
20/01/2010,37.08,-0.007255171
19/01/2010,37.35,0.02989353
15/01/2010,36.25,-0.019396865
14/01/2010,36.96,0.00951482
13/01/2010,36.61,-0.030664049
12/01/2010,37.75,0.042478996
11/01/2010,36.18,-0.005512693
08/01/2010,36.38,-0.003019077
07/01/2010,36.49,-0.009817368
06/01/2010,36.85,-0.008646366
05/01/2010,37.17,0.025890532
04/01/2010,36.22,0.011942928
31/12/2009,35.79,-0.019369726
30/12/2009,36.49,0.003019077
29/12/2009,36.38,-0.005209059
28/12/2009,36.57,0.002464067
24/12/2009,36.48,0.003294896
23/12/2009,36.36,0.004686432
22/12/2009,36.19,0.017842681
21/12/2009,35.55,0.007340519
18/12/2009,35.29,-0.010710362
17/12/2009,35.67,-0.011705819
16/12/2009,36.09,0.000277123
15/12/2009,36.08,-0.00138485
14/12/2009,36.13,0.003049205
11/12/2009,36.02,0.012290658
10/12/2009,35.58,0.007051221
09/12/2009,35.33,-0.007051221
08/12/2009,35.58,-0.009510561
07/12/2009,35.92,-0.001946879
04/12/2009,35.99,0.002503827
03/12/2009,35.9,-0.004169568
02/12/2009,36.05,0.004726827
01/12/2009,35.88,0.014316034
30/11/2009,35.37,-0.006481635
27/11/2009,35.6,-0.009505243
25/11/2009,35.94,-0.019835361
24/11/2009,36.66,0.007392231
23/11/2009,36.39,-0.021476971
20/11/2009,37.18,0.001076426
19/11/2009,37.14,-0.013107049
18/11/2009,37.63,-0.020516238
17/11/2009,38.41,-0.007780122
16/11/2009,38.71,0.012739026
13/11/2009,38.22,0.011579077
12/11/2009,37.78,-0.00843442
11/11/2009,38.1,0.000787712
10/11/2009,38.07,0.005795591
09/11/2009,37.85,0.006095156
06/11/2009,37.62,0.009078834
05/11/2009,37.28,0
04/11/2009,37.28,-0.002411254
03/11/2009,37.37,-0.014346686
02/11/2009,37.91,0.003170412
30/10/2009,37.79,-0.017314179
29/10/2009,38.45,0.010194834
28/10/2009,38.06,-0.005241102
27/10/2009,38.26,0.007345259
26/10/2009,37.98,-0.002104156
23/10/2009,38.06,-0.032823725
22/10/2009,39.33,-0.033503133
21/10/2009,40.67,-0.005150226
20/10/2009,40.88,0.031559334
19/10/2009,39.61,-0.000504796
16/10/2009,39.63,-0.00277183
15/10/2009,39.74,0.004286982
14/10/2009,39.57,0.004305439
13/10/2009,39.4,-0.008089023
12/10/2009,39.72,-0.004521485
09/10/2009,39.9,0.005781089
08/10/2009,39.67,0.007337161
07/10/2009,39.38,-0.002536141
06/10/2009,39.48,0.004315275
05/10/2009,39.31,-0.005833878
02/10/2009,39.54,-0.007558615
01/10/2009,39.84,0.024905989
30/09/2009,38.86,-0.004877432
29/09/2009,39.05,-0.004343944
28/09/2009,39.22,0.005625175
25/09/2009,39,-0.00128123
24/09/2009,39.05,-0.00408894
23/09/2009,39.21,-0.001019628
22/09/2009,39.25,-0.003306629
21/09/2009,39.38,-0.005823538
18/09/2009,39.61,0.018087361
17/09/2009,38.9,-0.012517726
16/09/2009,39.39,-0.004053717
15/09/2009,39.55,-0.005295688
14/09/2009,39.76,-0.012000144
11/09/2009,40.24,-0.005946499
10/09/2009,40.48,-0.000247005
09/09/2009,40.49,0.034165594
08/09/2009,39.13,0.01286026
04/09/2009,38.63,0.0007769
03/09/2009,38.6,0.00337356
02/09/2009,38.47,0.001560874
01/09/2009,38.41,-0.021123918
31/08/2009,39.23,0.007162988
28/08/2009,38.95,-0.000256706
27/08/2009,38.96,-0.006396338
26/08/2009,39.21,0
25/08/2009,39.21,-0.004072289
24/08/2009,39.37,-0.007339018
21/08/2009,39.66,0.007339018
20/08/2009,39.37,0.002543236
19/08/2009,39.27,0.006642845
18/08/2009,39.01,0.013679398
17/08/2009,38.48,-0.011883374
14/08/2009,38.94,0.003859518
13/08/2009,38.79,0.010625991
12/08/2009,38.38,-0.011914153
11/08/2009,38.84,-0.001543607
10/08/2009,38.9,-0.006150711
07/08/2009,39.14,0.006407814
06/08/2009,38.89,-0.002311546
05/08/2009,38.98,-0.014011183
04/08/2009,39.53,-0.008062528
03/08/2009,39.85,-0.002506267
31/07/2009,39.95,-0.005989536
30/07/2009,40.19,-0.007683766
29/07/2009,40.5,-0.015435808
28/07/2009,41.13,0.005852248
27/07/2009,40.89,-0.001954557
24/07/2009,40.97,-0.020056248
23/07/2009,41.8,0.070617567
22/07/2009,38.95,0.009026496
21/07/2009,38.6,0.007541318
20/07/2009,38.31,0.003661092
17/07/2009,38.17,-0.001570681
16/07/2009,38.23,0.007878192
15/07/2009,37.93,0.010068977
14/07/2009,37.55,0.018275166
13/07/2009,36.87,0.005166565
10/07/2009,36.68,-0.005437751
09/07/2009,36.88,-0.003518748
08/07/2009,37.01,0.010593607
07/07/2009,36.62,-0.014638375
06/07/2009,37.16,0.018468749
02/07/2009,36.48,-0.009820046
01/07/2009,36.84,0.023065273
30/06/2009,36,-0.000832986
29/06/2009,36.03,0.001110803
26/06/2009,35.99,-0.007198259
25/06/2009,36.25,0.023162749
24/06/2009,35.42,0.01651048
23/06/2009,34.84,0.004026465
22/06/2009,34.7,-0.002015259
19/06/2009,34.77,0.004901264
18/06/2009,34.6,0.014263086
17/06/2009,34.11,0.00735622
16/06/2009,33.86,-0.018145069
15/06/2009,34.48,-0.026049849
12/06/2009,35.39,0.005099161
11/06/2009,35.21,0.005125296
10/06/2009,35.03,-0.008527624
09/06/2009,35.33,0.002834469
08/06/2009,35.23,0.010271132
05/06/2009,34.87,-0.007713222
04/06/2009,35.14,-0.01412852
03/06/2009,35.64,-0.003081667
02/06/2009,35.75,0.008709143
01/06/2009,35.44,0.006227023
29/05/2009,35.22,0.007695634
28/05/2009,34.95,0.005738897
27/05/2009,34.75,-0.015420066
26/05/2009,35.29,0.011686039
22/05/2009,34.88,0.000286738
21/05/2009,34.87,-0.006859129
20/05/2009,35.11,-0.01778452
19/05/2009,35.74,0.007019543
18/05/2009,35.49,0.005934736
15/05/2009,35.28,0.002270149
14/05/2009,35.2,-0.00056802
13/05/2009,35.22,-0.013816659
12/05/2009,35.71,0.009284073
11/05/2009,35.38,0.004532586
08/05/2009,35.22,0.002558637
07/05/2009,35.13,-0.006525771
06/05/2009,35.36,-0.013204294
05/05/2009,35.83,-0.011101974
04/05/2009,36.23,0.014456743
01/05/2009,35.71,-0.011969524
30/04/2009,36.14,-0.002211167
29/04/2009,36.22,0.007204243
28/04/2009,35.96,0.002784741
27/04/2009,35.86,-0.008884012
24/04/2009,36.18,-0.03450023
23/04/2009,37.45,0.037822492
22/04/2009,36.06,0.01283858
21/04/2009,35.6,-0.00671895
20/04/2009,35.84,0
17/04/2009,35.84,-0.004176534
16/04/2009,35.99,0.002782417
15/04/2009,35.89,0.009237295
14/04/2009,35.56,-0.014794408
13/04/2009,36.09,-0.013485824
09/04/2009,36.58,0.011271597
08/04/2009,36.17,0.025480869
07/04/2009,35.26,-0.019379907
06/04/2009,35.95,-0.005271201
03/04/2009,36.14,0.014493007
02/04/2009,35.62,0.008174816
01/04/2009,35.33,0.016552889
31/03/2009,34.75,0.000287811
30/03/2009,34.74,-0.006026708
27/03/2009,34.95,-0.004282662
26/03/2009,35.1,0.003710579
25/03/2009,34.97,-0.012503715
24/03/2009,35.41,-0.022617186
23/03/2009,36.22,0.036265394
20/03/2009,34.93,-0.000286246
19/03/2009,34.94,-0.007413778
18/03/2009,35.2,0.004555817
17/03/2009,35.04,0.051233214
16/03/2009,33.29,0.002406016
13/03/2009,33.21,0.030884583
12/03/2009,32.2,0.039916607
11/03/2009,30.94,0.006159851
10/03/2009,30.75,-0.00486619
09/03/2009,30.9,-0.03466717
06/03/2009,31.99,0.015753319
05/03/2009,31.49,-0.059484488
04/03/2009,33.42,0.009923401
03/03/2009,33.09,-0.012911154
02/03/2009,33.52,-0.005058782
27/02/2009,33.69,0.008645157
26/02/2009,33.4,-0.021913817
25/02/2009,34.14,0.000292954
24/02/2009,34.13,0.01208563
23/02/2009,33.72,-0.026917951
20/02/2009,34.64,-0.011195754
19/02/2009,35.03,0.006874848
18/02/2009,34.79,-0.002870266
17/02/2009,34.89,-0.055197957
13/02/2009,36.87,0.008990661
12/02/2009,36.54,0.016000341
11/02/2009,35.96,0.004459316
10/02/2009,35.8,-0.024828862
09/02/2009,36.7,-0.021030702
06/02/2009,37.48,0.027317453
05/02/2009,36.47,0.000274236
04/02/2009,36.46,-0.014702143
03/02/2009,37,0.013879662
02/02/2009,36.49,-0.021418739
30/01/2009,37.28,-0.014909754
29/01/2009,37.84,0.013033833
28/01/2009,37.35,-0.003474546
27/01/2009,37.48,0.065606327
26/01/2009,35.1,0.004568826
23/01/2009,34.94,-0.003143309
22/01/2009,35.05,0.033950744
21/01/2009,33.88,0
20/01/2009,33.88,-0.033379967
16/01/2009,35.03,0.01669584
15/01/2009,34.45,0.009918401
14/01/2009,34.11,-0.022036264
13/01/2009,34.87,0
12/01/2009,34.87,0.01298907
09/01/2009,34.42,-0.020702292
08/01/2009,35.14,-0.00793655
07/01/2009,35.42,-0.015408625
06/01/2009,35.97,0.013434291
05/01/2009,35.49,
