Date,Close,PCG
25/01/2011,47,-0.009739649
24/01/2011,47.46,0.011017061
21/01/2011,46.94,-0.001277411
20/01/2011,47,-0.007208002
19/01/2011,47.34,-0.000422386
18/01/2011,47.36,0.000633647
14/01/2011,47.33,0.008274153
13/01/2011,46.94,0.004697852
12/01/2011,46.72,0.001285072
11/01/2011,46.66,0.003004939
10/01/2011,46.52,-0.010690715
07/01/2011,47.02,-0.004032691
06/01/2011,47.21,0.007441301
05/01/2011,46.86,-0.015668328
04/01/2011,47.6,0.004421525
03/01/2011,47.39,-0.009450874
31/12/2010,47.84,0.003140377
30/12/2010,47.69,-0.004393772
29/12/2010,47.9,-0.009143871
28/12/2010,48.34,0.002070823
27/12/2010,48.24,-0.002070823
23/12/2010,48.34,0.005809145
22/12/2010,48.06,0
21/12/2010,48.06,-0.007462721
20/12/2010,48.42,0.006630774
17/12/2010,48.1,0.004584296
16/12/2010,47.88,0.014727807
15/12/2010,47.18,-0.010332195
14/12/2010,47.67,0.009272985
13/12/2010,47.23,0.004243588
10/12/2010,47.03,0.004048157
09/12/2010,46.84,0.000854336
08/12/2010,46.8,-0.009781069
07/12/2010,47.26,-0.007798543
06/12/2010,47.63,-0.010442869
03/12/2010,48.13,0.006252626
02/12/2010,47.83,0.00272166
01/12/2010,47.7,0.016274268
30/11/2010,46.93,0.004270773
29/11/2010,46.73,-0.004696849
26/11/2010,46.95,-0.002977459
24/11/2010,47.09,0.002338685
23/11/2010,46.98,-0.011218236
22/11/2010,47.51,0.000210504
19/11/2010,47.5,0.000631778
18/11/2010,47.47,0.006127859
17/11/2010,47.18,-0.001905771
16/11/2010,47.27,-0.011986265
15/11/2010,47.84,0.007764177
12/11/2010,47.47,-0.001683856
11/11/2010,47.55,0.001473219
10/11/2010,47.48,-0.001683502
09/11/2010,47.56,-0.006496932
08/11/2010,47.87,-0.01472292
05/11/2010,48.58,0.001441961
04/11/2010,48.51,0.013072082
03/11/2010,47.88,-0.004376375
02/11/2010,48.09,0.01192358
01/11/2010,47.52,-0.006293287
29/10/2010,47.82,0.001883831
28/10/2010,47.73,0.005883606
27/10/2010,47.45,-0.00273598
26/10/2010,47.58,-0.001889764
25/10/2010,47.67,0.000209798
22/10/2010,47.66,0.006525652
21/10/2010,47.35,-0.003162891
20/10/2010,47.5,0.012498839
19/10/2010,46.91,-0.006374862
18/10/2010,47.21,0.006588059
15/10/2010,46.9,0.004487666
14/10/2010,46.69,0.004938282
13/10/2010,46.46,-0.002150076
12/10/2010,46.56,-0.000644122
11/10/2010,46.59,-0.004069835
08/10/2010,46.78,0.006218525
07/10/2010,46.49,0.003231717
06/10/2010,46.34,-0.007738646
05/10/2010,46.7,0.020989627
04/10/2010,45.73,0.000218699
01/10/2010,45.72,0.006583302
30/09/2010,45.42,0.005076713
29/09/2010,45.19,-0.0079348
28/09/2010,45.55,-0.007872335
27/09/2010,45.91,0.001962281
24/09/2010,45.82,0.01318121
23/09/2010,45.22,0.001106317
22/09/2010,45.17,0.00377066
21/09/2010,45,-0.008188604
20/09/2010,45.37,0.002427453
17/09/2010,45.26,-0.001986536
16/09/2010,45.35,-0.002862492
15/09/2010,45.48,0.01372614
14/09/2010,44.86,0.013465194
13/09/2010,44.26,0.001130327
10/09/2010,44.21,-0.087237545
09/09/2010,48.24,0.011257155
08/09/2010,47.7,-0.005227403
07/09/2010,47.95,0.005646779
03/09/2010,47.68,-0.000419375
02/09/2010,47.7,-0.001675744
01/09/2010,47.78,0.021579005
31/08/2010,46.76,-0.000213835
30/08/2010,46.77,-0.018220843
27/08/2010,47.63,0.016511806
26/08/2010,46.85,-0.004472375
25/08/2010,47.06,0.007037027
24/08/2010,46.73,0.011406559
23/08/2010,46.2,0.007386521
20/08/2010,45.86,0.016711031
19/08/2010,45.1,-0.005086818
18/08/2010,45.33,-0.014454917
17/08/2010,45.99,0.004576667
16/08/2010,45.78,0.001530222
13/08/2010,45.71,0.002628698
12/08/2010,45.59,0.007264754
11/08/2010,45.26,-0.020772585
10/08/2010,46.21,0.010223036
09/08/2010,45.74,0.002188664
06/08/2010,45.64,0.009023942
05/08/2010,45.23,-0.001546449
04/08/2010,45.3,0.00464654
03/08/2010,45.09,-0.006631324
02/08/2010,45.39,0.022052347
30/07/2010,44.4,-0.001800181
29/07/2010,44.48,-0.007391679
28/07/2010,44.81,-0.010434105
27/07/2010,45.28,0.015580106
26/07/2010,44.58,0.007882036
23/07/2010,44.23,0.006805834
22/07/2010,43.93,0.016756963
21/07/2010,43.2,-0.013108156
20/07/2010,43.77,0.009641948
19/07/2010,43.35,0.018391858
16/07/2010,42.56,-0.022305758
15/07/2010,43.52,0.014115704
14/07/2010,42.91,0.002566796
13/07/2010,42.8,-0.004429428
12/07/2010,42.99,0.0084093
09/07/2010,42.63,0.001878376
08/07/2010,42.55,0.006838843
07/07/2010,42.26,0.020801706
06/07/2010,41.39,0.016074384
02/07/2010,40.73,-0.002697072
01/07/2010,40.84,-0.006346128
30/06/2010,41.1,-0.009203262
29/06/2010,41.48,-0.010790178
28/06/2010,41.93,-0.001906124
25/06/2010,42.01,0.011732446
24/06/2010,41.52,-0.00312613
23/06/2010,41.65,-0.015012792
22/06/2010,42.28,-0.017118486
21/06/2010,43.01,-0.003944778
18/06/2010,43.18,-0.001388568
17/06/2010,43.24,0.012567073
16/06/2010,42.7,0.007522367
15/06/2010,42.38,0.021465169
14/06/2010,41.48,0.001447527
11/06/2010,41.42,0.005811154
10/06/2010,41.18,0.029073247
09/06/2010,40,-0.022250609
08/06/2010,40.9,0.009334384
07/06/2010,40.52,0.002223596
04/06/2010,40.43,-0.029729285
03/06/2010,41.65,0.001682086
02/06/2010,41.58,0.02089991
01/06/2010,40.72,-0.018974055
28/05/2010,41.5,0.003379197
27/05/2010,41.36,0.003633285
26/05/2010,41.21,-0.000970167
25/05/2010,41.25,-0.002663117
24/05/2010,41.36,-0.009624713
21/05/2010,41.76,0.005041422
20/05/2010,41.55,-0.031274759
19/05/2010,42.87,-0.015967017
18/05/2010,43.56,-0.008230499
17/05/2010,43.92,0.00662481
14/05/2010,43.63,-0.002746626
13/05/2010,43.75,-0.012267305
12/05/2010,44.29,-0.002705751
11/05/2010,44.41,0.004061377
10/05/2010,44.23,0.024257482
07/05/2010,43.17,-0.002313745
06/05/2010,43.27,-0.027580096
05/05/2010,44.48,0.009260371
04/05/2010,44.07,-0.00768539
03/05/2010,44.41,0.013830852
30/04/2010,43.8,0.006183462
29/04/2010,43.53,0.001379311
28/04/2010,43.47,0.005999095
27/04/2010,43.21,-0.010360401
26/04/2010,43.66,-0.006847778
23/04/2010,43.96,0.016051709
22/04/2010,43.26,0.00277778
21/04/2010,43.14,0.000927644
20/04/2010,43.1,0.008153802
19/04/2010,42.75,0.005159486
16/04/2010,42.53,-0.006328393
15/04/2010,42.8,0.004683849
14/04/2010,42.6,-0.001173021
13/04/2010,42.65,-0.011191537
12/04/2010,43.13,0.004647928
09/04/2010,42.93,0.010772938
08/04/2010,42.47,-0.005635141
07/04/2010,42.71,-0.010481056
06/04/2010,43.16,0.00464469
05/04/2010,42.96,0.0051342
01/04/2010,42.74,0.007515301
31/03/2010,42.42,-0.002354604
30/03/2010,42.52,-0.006797167
29/03/2010,42.81,-0.003730478
26/03/2010,42.97,-0.000232693
25/03/2010,42.98,0.002562611
24/03/2010,42.87,-0.010442142
23/03/2010,43.32,0.007414306
22/03/2010,43,-0.006952519
19/03/2010,43.3,0.003006825
18/03/2010,43.17,-0.001157542
17/03/2010,43.22,0
16/03/2010,43.22,0.005801153
15/03/2010,42.97,0.004197767
12/03/2010,42.79,-0.002800469
11/03/2010,42.91,-0.001397299
10/03/2010,42.97,0.003029952
09/03/2010,42.84,0.005852762
08/03/2010,42.59,-0.001173296
05/03/2010,42.64,0.005408596
04/03/2010,42.41,0.002360719
03/03/2010,42.31,-0.007769315
02/03/2010,42.64,0.014171234
01/03/2010,42.04,0.002858506
26/02/2010,41.92,0.010069613
25/02/2010,41.5,-0.012214258
24/02/2010,42.01,-0.00023801
23/02/2010,42.02,0.000952381
22/02/2010,41.98,-0.014895653
19/02/2010,42.61,0.002349625
18/02/2010,42.51,0.015169762
17/02/2010,41.87,0.002151824
16/02/2010,41.78,0.018358003
12/02/2010,41.02,-0.006560587
11/02/2010,41.29,0.005829504
10/02/2010,41.05,-0.00824847
09/02/2010,41.39,0.001450677
08/02/2010,41.33,-0.014174411
05/02/2010,41.92,0.01344881
04/02/2010,41.36,-0.02034293
03/02/2010,42.21,0.000948092
02/02/2010,42.17,-0.001184975
01/02/2010,42.22,-0.000473597
29/01/2010,42.24,-0.01176761
28/01/2010,42.74,-0.014632708
27/01/2010,43.37,-0.016011321
26/01/2010,44.07,-0.006784287
25/01/2010,44.37,0.017277084
22/01/2010,43.61,-0.021774505
21/01/2010,44.57,-0.010267947
20/01/2010,45.03,-0.01235946
19/01/2010,45.59,0.012803707
15/01/2010,45.01,0.011620242
14/01/2010,44.49,-0.006273827
13/01/2010,44.77,0.006049083
12/01/2010,44.5,0.001124227
11/01/2010,44.45,0.014959481
08/01/2010,43.79,0.000913868
07/01/2010,43.75,-0.01722227
06/01/2010,44.51,0.011524249
05/01/2010,44,-0.011299555
04/01/2010,44.5,-0.003365118
31/12/2009,44.65,-0.016657798
30/12/2009,45.4,-0.001540663
29/12/2009,45.47,-0.002854949
28/12/2009,45.6,0.001975634
24/12/2009,45.51,0.016840637
23/12/2009,44.75,-0.001339884
22/12/2009,44.81,-0.00600736
21/12/2009,45.08,-0.000665262
18/12/2009,45.11,0.002886005
17/12/2009,44.98,-0.000666741
16/12/2009,45.01,-0.002884084
15/12/2009,45.14,-0.003758987
14/12/2009,45.31,0.008199492
11/12/2009,44.94,0.01434359
10/12/2009,44.3,0.007249692
09/12/2009,43.98,0.009366145
08/12/2009,43.57,-0.001376147
07/12/2009,43.63,0.004364312
04/12/2009,43.44,-0.00206968
03/12/2009,43.53,0.0050668
02/12/2009,43.31,0.009744857
01/12/2009,42.89,0.012906433
30/11/2009,42.34,0.004734857
27/11/2009,42.14,-0.018806384
25/11/2009,42.94,0.007949539
24/11/2009,42.6,0.001174398
23/11/2009,42.55,0.010632114
20/11/2009,42.1,0.013631683
19/11/2009,41.53,-0.007914659
18/11/2009,41.86,-0.008800152
17/11/2009,42.23,-0.008723384
16/11/2009,42.6,0.015852692
13/11/2009,41.93,0.007901394
12/11/2009,41.6,-0.009807518
11/11/2009,42.01,-0.009240677
10/11/2009,42.4,0.013295542
09/11/2009,41.84,0.01153859
06/11/2009,41.36,0.001209629
05/11/2009,41.31,0.010219067
04/11/2009,40.89,0.005394814
03/11/2009,40.67,-0.013917939
02/11/2009,41.24,0.008523125
30/10/2009,40.89,-0.012395346
29/10/2009,41.4,-0.00361664
28/10/2009,41.55,-0.0016833
27/10/2009,41.62,-0.002879081
26/10/2009,41.74,0.00119861
23/10/2009,41.69,-0.017830022
22/10/2009,42.44,-0.002588541
21/10/2009,42.55,0.001646478
20/10/2009,42.48,-0.014257575
19/10/2009,43.09,0.014964039
16/10/2009,42.45,0.004485901
15/10/2009,42.26,0.011183936
14/10/2009,41.79,0.00551891
13/10/2009,41.56,-0.006953631
12/10/2009,41.85,0.013471457
09/10/2009,41.29,0.009490277
08/10/2009,40.9,0.001223242
07/10/2009,40.85,0.009345862
06/10/2009,40.47,-0.003207108
05/10/2009,40.6,0.014888612
02/10/2009,40,-0.004738754
01/10/2009,40.19,-0.007436822
30/09/2009,40.49,-0.01080826
29/09/2009,40.93,-0.00073269
28/09/2009,40.96,-0.009476441
25/09/2009,41.35,-0.012258296
24/09/2009,41.86,0.019296305
23/09/2009,41.06,0.01472058
22/09/2009,40.46,-0.014233369
21/09/2009,41.04,-0.000487211
18/09/2009,41.06,0.000730905
17/09/2009,41.03,0.001219364
16/09/2009,40.98,0.013759431
15/09/2009,40.42,0.002229103
14/09/2009,40.33,0.008966436
11/09/2009,39.97,0.003006767
10/09/2009,39.85,-0.003507018
09/09/2009,39.99,-0.005237573
08/09/2009,40.2,0.004487666
04/09/2009,40.02,-0.002994014
03/09/2009,40.14,0.004744671
02/09/2009,39.95,-0.010953557
01/09/2009,40.39,-0.004939501
31/08/2009,40.59,-0.007608332
28/08/2009,40.9,0.005885255
27/08/2009,40.66,-0.003682341
26/08/2009,40.81,0.004912808
25/08/2009,40.61,0.000985464
24/08/2009,40.57,-0.002215931
21/08/2009,40.66,0.014117882
20/08/2009,40.09,0.002247473
19/08/2009,40,0.003506139
18/08/2009,39.86,-0.003006014
17/08/2009,39.98,-0.002248596
14/08/2009,40.07,0.0070123
13/08/2009,39.79,-0.010002584
12/08/2009,40.19,0.005238879
11/08/2009,39.98,-0.009459866
10/08/2009,40.36,0.004220987
07/08/2009,40.19,-0.006201186
06/08/2009,40.44,0.007446051
05/08/2009,40.14,-0.010162437
04/08/2009,40.55,-0.002709028
03/08/2009,40.66,0.007157873
31/07/2009,40.37,-0.009614273
30/07/2009,40.76,0.022077047
29/07/2009,39.87,0.011858345
28/07/2009,39.4,-0.011105616
27/07/2009,39.84,0.007305739
24/07/2009,39.55,0.005069719
23/07/2009,39.35,0.023137279
22/07/2009,38.45,-0.001299545
21/07/2009,38.5,0.017291497
20/07/2009,37.84,0.00370665
17/07/2009,37.7,-0.00079544
16/07/2009,37.73,-0.005023143
15/07/2009,37.92,0.002376239
14/07/2009,37.83,-0.006586771
13/07/2009,38.08,0.025263942
10/07/2009,37.13,-0.006978021
09/07/2009,37.39,-0.009847052
08/07/2009,37.76,-0.006598942
07/07/2009,38.01,-0.012029434
06/07/2009,38.47,0.009664435
02/07/2009,38.1,-0.019493795
01/07/2009,38.85,0.010609493
30/06/2009,38.44,0.003126631
29/06/2009,38.32,0.009438979
26/06/2009,37.96,-0.011003517
25/06/2009,38.38,0.018407041
24/06/2009,37.68,0.005588837
23/06/2009,37.47,-0.016936102
22/06/2009,38.11,0.010551404
19/06/2009,37.71,-0.017871698
18/06/2009,38.39,0.031757101
17/06/2009,37.19,-0.000268853
16/06/2009,37.2,-0.005629287
15/06/2009,37.41,-0.016700189
12/06/2009,38.04,0.007387896
11/06/2009,37.76,0.021143568
10/06/2009,36.97,-0.001351534
09/06/2009,37.02,-0.01234915
08/06/2009,37.48,-0.0029306
05/06/2009,37.59,0.001863933
04/06/2009,37.52,0.007490672
03/06/2009,37.24,0.004305712
02/06/2009,37.08,-0.017377793
01/06/2009,37.73,0.027406336
29/05/2009,36.71,-0.004349015
28/05/2009,36.87,0.030009134
27/05/2009,35.78,-0.020470978
26/05/2009,36.52,0.041084442
22/05/2009,35.05,0.006583679
21/05/2009,34.82,-0.003726534
20/05/2009,34.95,-0.019550134
19/05/2009,35.64,0.001403903
18/05/2009,35.59,0.000281017
15/05/2009,35.58,-0.019482943
14/05/2009,36.28,-0.001377221
13/05/2009,36.33,-0.02634948
12/05/2009,37.3,0.014583029
11/05/2009,36.76,-0.005425949
08/05/2009,36.96,-0.007815698
07/05/2009,37.25,-0.00026842
06/05/2009,37.26,-0.014124152
05/05/2009,37.79,-0.001850628
04/05/2009,37.86,0.001586043
01/05/2009,37.8,0.018153195
30/04/2009,37.12,-0.010185025
29/04/2009,37.5,-0.006379607
28/04/2009,37.74,0.016295272
27/04/2009,37.13,0.004859621
24/04/2009,36.95,-0.01424181
23/04/2009,37.48,0.00454607
22/04/2009,37.31,-0.017271587
21/04/2009,37.96,0.007934451
20/04/2009,37.66,0.006927819
17/04/2009,37.4,-0.015652263
16/04/2009,37.99,0.003691987
15/04/2009,37.85,0.012762736
14/04/2009,37.37,-0.010911619
13/04/2009,37.78,-0.017318722
09/04/2009,38.44,-0.001819364
08/04/2009,38.51,0.017815509
07/04/2009,37.83,0.02787637
06/04/2009,36.79,-0.010544913
03/04/2009,37.18,-0.008036475
02/04/2009,37.48,-0.0177183
01/04/2009,38.15,-0.001833181
31/03/2009,38.22,0.004983617
30/03/2009,38.03,-0.020044925
27/03/2009,38.8,-0.040657032
26/03/2009,40.41,0.002229655
25/03/2009,40.32,0.000744325
24/03/2009,40.29,-0.00099231
23/03/2009,40.33,0.043066432
20/03/2009,38.63,0.006753272
19/03/2009,38.37,-0.0015625
18/03/2009,38.43,0.02289875
17/03/2009,37.56,0.019355443
16/03/2009,36.84,0.016972759
13/03/2009,36.22,0.008317209
12/03/2009,35.92,0.010635421
11/03/2009,35.54,-0.008405765
10/03/2009,35.84,0.008687178
09/03/2009,35.53,-0.032126828
06/03/2009,36.69,0.00109081
05/03/2009,36.65,-0.023460696
04/03/2009,37.52,-0.012712036
03/03/2009,38,-0.000526177
02/03/2009,38.02,-0.005246602
27/02/2009,38.22,0.006825965
26/02/2009,37.96,0.011392361
25/02/2009,37.53,0.020730316
24/02/2009,36.76,0.049062236
23/02/2009,35,-0.002568128
20/02/2009,35.09,-0.018074482
19/02/2009,35.73,0.004769261
18/02/2009,35.56,-0.036447988
17/02/2009,36.88,-0.024904219
13/02/2009,37.81,0.009566908
12/02/2009,37.45,0.000801389
11/02/2009,37.42,0.005627778
10/02/2009,37.21,-0.026519719
09/02/2009,38.21,-0.022513566
06/02/2009,39.08,-0.001534135
05/02/2009,39.14,-0.004842624
04/02/2009,39.33,0.00509815
03/02/2009,39.13,0.007181359
02/02/2009,38.85,0.004643971
30/01/2009,38.67,-0.006701056
29/01/2009,38.93,0.000256904
28/01/2009,38.92,0.000514007
27/01/2009,38.9,0.003863495
26/01/2009,38.75,0.023764012
23/01/2009,37.84,0.001851607
22/01/2009,37.77,0.001589825
21/01/2009,37.71,0.012004946
20/01/2009,37.26,-0.009083685
16/01/2009,37.6,0.023954853
15/01/2009,36.71,0.001635769
14/01/2009,36.65,-0.010044879
13/01/2009,37.02,-0.044639657
12/01/2009,38.71,0.012215876
09/01/2009,38.24,0.007349114
08/01/2009,37.96,0.001318044
07/01/2009,37.91,-0.005524149
06/01/2009,38.12,-0.015100521
05/01/2009,38.7,
