Date,Close,GLW
21/01/2011,19.33,-0.002583313
20/01/2011,19.38,-0.014344508
19/01/2011,19.66,-0.009113987
18/01/2011,19.84,0.001513241
14/01/2011,19.81,-0.002017146
13/01/2011,19.85,-0.004022127
12/01/2011,19.93,0.022837836
11/01/2011,19.48,-0.001026167
10/01/2011,19.5,0.002053389
07/01/2011,19.46,-0.002566078
06/01/2011,19.51,0.027541361
05/01/2011,18.98,-0.004730626
04/01/2011,19.07,-0.00627289
03/01/2011,19.19,-0.006751519
31/12/2010,19.32,-0.001551591
30/12/2010,19.35,0.004142937
29/12/2010,19.27,-0.003626008
28/12/2010,19.34,-0.003612907
27/12/2010,19.41,0.001030928
23/12/2010,19.39,-0.002060794
22/12/2010,19.43,0.009826818
21/12/2010,19.24,0.016771882
20/12/2010,18.92,-0.003692961
17/12/2010,18.99,0.012718772
16/12/2010,18.75,0.005883943
15/12/2010,18.64,-0.01226355
14/12/2010,18.87,-0.022531737
13/12/2010,19.3,0.024653753
10/12/2010,18.83,-0.008987636
09/12/2010,19,0.007395702
08/12/2010,18.86,0.011733468
07/12/2010,18.64,-0.002678812
06/12/2010,18.69,-0.002671655
03/12/2010,18.74,0.001067806
02/12/2010,18.72,0.037000956
01/12/2010,18.04,0.021289319
30/11/2010,17.66,-0.009580237
29/11/2010,17.83,-0.01558184
26/11/2010,18.11,-0.002206289
24/11/2010,18.15,0.022848584
23/11/2010,17.74,-0.014549781
22/11/2010,18,0.009489326
19/11/2010,17.83,0.005624312
18/11/2010,17.73,0.016491702
17/11/2010,17.44,-0.00057323
16/11/2010,17.45,-0.039330912
15/11/2010,18.15,-0.012048339
12/11/2010,18.37,-0.012980171
11/11/2010,18.61,-0.009625743
10/11/2010,18.79,-0.009533971
09/11/2010,18.97,-0.000527009
08/11/2010,18.98,0.005282632
05/11/2010,18.88,-0.002116403
04/11/2010,18.92,0.017595762
03/11/2010,18.59,0.01408474
02/11/2010,18.33,-0.00923167
01/11/2010,18.5,0.011963166
29/10/2010,18.28,-0.011422479
28/10/2010,18.49,0.003250274
27/10/2010,18.43,-0.001626457
26/10/2010,18.46,-0.013451911
25/10/2010,18.71,0.00589656
22/10/2010,18.6,0.00377054
21/10/2010,18.53,-0.00053952
20/10/2010,18.54,0.013576098
19/10/2010,18.29,-0.030688815
18/10/2010,18.86,0.004250803
15/10/2010,18.78,0.020985435
14/10/2010,18.39,-0.016716485
13/10/2010,18.7,0.013459153
12/10/2010,18.45,0.007617012
11/10/2010,18.31,-0.003271541
08/10/2010,18.37,0.008199007
07/10/2010,18.22,-0.007654493
06/10/2010,18.36,-0.008136741
05/10/2010,18.51,0.032393719
04/10/2010,17.92,-0.017151181
01/10/2010,18.23,-0.002738977
30/09/2010,18.28,-0.005455551
29/09/2010,18.38,0.006002747
28/09/2010,18.27,0.028311633
27/09/2010,17.76,0.000563222
24/09/2010,17.75,0.01991531
23/09/2010,17.4,0.013889112
22/09/2010,17.16,-0.025885828
21/09/2010,17.61,0
20/09/2010,17.61,0.035253578
17/09/2010,17,-0.001763151
16/09/2010,17.03,-0.006438418
15/09/2010,17.14,-0.027052009
14/09/2010,17.61,0.046492975
13/09/2010,16.81,0.044397684
10/09/2010,16.08,-0.013588844
09/09/2010,16.3,-0.024243612
08/09/2010,16.7,-0.008941937
07/09/2010,16.85,0.002376709
03/09/2010,16.81,0.02164847
02/09/2010,16.45,0.007934128
01/09/2010,16.32,0.040005335
31/08/2010,15.68,-0.017072814
30/08/2010,15.95,-0.001879111
27/08/2010,15.98,0.010695289
26/08/2010,15.81,-0.02313326
25/08/2010,16.18,0.028842125
24/08/2010,15.72,-0.013897886
23/08/2010,15.94,-0.009987599
20/08/2010,16.1,0.004357305
19/08/2010,16.03,-0.042143641
18/08/2010,16.72,0.009011776
17/08/2010,16.57,0.00120773
16/08/2010,16.55,-0.019150795
13/08/2010,16.87,-0.036663984
12/08/2010,17.5,-0.030944804
11/08/2010,18.05,-0.027324104
10/08/2010,18.55,-0.020806299
09/08/2010,18.94,0.007419218
06/08/2010,18.8,-0.022094534
05/08/2010,19.22,-0.001040042
04/08/2010,19.24,0.010449416
03/08/2010,19.04,-0.005760686
02/08/2010,19.15,0.055286415
30/07/2010,18.12,-0.002205073
29/07/2010,18.16,0.027919178
28/07/2010,17.66,-0.019069563
27/07/2010,18,0.005571045
26/07/2010,17.9,-0.006126446
23/07/2010,18.01,-0.004984779
22/07/2010,18.1,0.074533052
21/07/2010,16.8,0.00836825
20/07/2010,16.66,-0.019025544
19/07/2010,16.98,0.001178551
16/07/2010,16.96,-0.03817699
15/07/2010,17.62,-0.004530019
14/07/2010,17.7,-0.001693481
13/07/2010,17.73,0.023973751
12/07/2010,17.31,-0.011487777
09/07/2010,17.51,0.00630194
08/07/2010,17.4,0.018562018
07/07/2010,17.08,0.04184711
06/07/2010,16.38,0.003057171
02/07/2010,16.33,0.011083857
01/07/2010,16.15,0
30/06/2010,16.15,-0.019013146
29/06/2010,16.46,-0.046878948
28/06/2010,17.25,-0.00462696
25/06/2010,17.33,-0.020560404
24/06/2010,17.69,-0.025119937
23/06/2010,18.14,0.00055142
22/06/2010,18.13,-0.015869006
21/06/2010,18.42,0.010368442
18/06/2010,18.23,-0.00437877
17/06/2010,18.31,0.002734484
16/06/2010,18.26,-0.025947402
15/06/2010,18.74,0.019941378
14/06/2010,18.37,0.012599455
11/06/2010,18.14,0.018359347
10/06/2010,17.81,0.029631798
09/06/2010,17.29,0.013978096
08/06/2010,17.05,0.063561481
07/06/2010,16,-0.014272659
04/06/2010,16.23,-0.035112566
03/06/2010,16.81,-0.001189061
02/06/2010,16.83,0.025881673
01/06/2010,16.4,-0.060911525
28/05/2010,17.43,-0.005150226
27/05/2010,17.52,0.039586077
26/05/2010,16.84,-0.006510825
25/05/2010,16.95,0.005323881
24/05/2010,16.86,-0.007092228
21/05/2010,16.98,0.010062233
20/05/2010,16.81,-0.04251004
19/05/2010,17.54,-0.028107528
18/05/2010,18.04,-0.015401845
17/05/2010,18.32,0.019846296
14/05/2010,17.96,-0.030704166
13/05/2010,18.52,-0.000539811
12/05/2010,18.53,0.016871148
11/05/2010,18.22,-0.010374103
10/05/2010,18.41,0.048410008
07/05/2010,17.54,0.002283106
06/05/2010,17.5,-0.064717077
05/05/2010,18.67,-0.01435813
04/05/2010,18.94,-0.044910773
03/05/2010,19.81,0.0286758
30/04/2010,19.25,-0.035216704
29/04/2010,19.94,-0.006498398
28/04/2010,20.07,-0.002488182
27/04/2010,20.12,-0.038991294
26/04/2010,20.92,0.003831422
23/04/2010,20.84,0.007223725
22/04/2010,20.69,0.014115591
21/04/2010,20.4,0.014815086
20/04/2010,20.1,0.005988042
19/04/2010,19.98,0.004012041
16/04/2010,19.9,-0.015952482
15/04/2010,20.22,-0.004441162
14/04/2010,20.31,0.013882226
13/04/2010,20.03,0.002499376
12/04/2010,19.98,0.015637141
09/04/2010,19.67,-0.007596897
08/04/2010,19.82,-0.012534634
07/04/2010,20.07,-0.01875672
06/04/2010,20.45,-0.010216581
05/04/2010,20.66,0.013645436
01/04/2010,20.38,0.008376496
31/03/2010,20.21,0.001981179
30/03/2010,20.17,0.003476537
29/03/2010,20.1,0.015543055
26/03/2010,19.79,0.005065867
25/03/2010,19.69,0.011749816
24/03/2010,19.46,-0.011241815
23/03/2010,19.68,0.013299429
22/03/2010,19.42,0.001545994
19/03/2010,19.39,0.007766024
18/03/2010,19.24,0.018888285
17/03/2010,18.88,0.021414095
16/03/2010,18.48,0.021882711
15/03/2010,18.08,0.00221484
12/03/2010,18.04,-0.01703806
11/03/2010,18.35,-0.007059492
10/03/2010,18.48,0.004338402
09/03/2010,18.4,0.00272109
08/03/2010,18.35,0.013717636
05/03/2010,18.1,0.033139792
04/03/2010,17.51,-0.005694776
03/03/2010,17.61,0
02/03/2010,17.61,-0.00904472
01/03/2010,17.77,0.007909646
26/02/2010,17.63,0.007401115
25/02/2010,17.5,0
24/02/2010,17.5,0.016710271
23/02/2010,17.21,-0.031458127
22/02/2010,17.76,-0.029405725
19/02/2010,18.29,0.016538414
18/02/2010,17.99,-0.001111111
17/02/2010,18.01,-0.007743402
16/02/2010,18.15,0.014428663
12/02/2010,17.89,-0.003348217
11/02/2010,17.95,0.024247029
10/02/2010,17.52,-0.013605652
09/02/2010,17.76,-0.00449439
08/02/2010,17.84,-0.011702558
05/02/2010,18.05,-0.011019395
04/02/2010,18.25,-0.037638851
03/02/2010,18.95,0.012745791
02/02/2010,18.71,0.029836767
01/02/2010,18.16,0.004415018
29/01/2010,18.08,-0.028892716
28/01/2010,18.61,-0.028081315
27/01/2010,19.14,0.02593424
26/01/2010,18.65,-0.003746325
25/01/2010,18.72,0.008583744
22/01/2010,18.56,-0.055030913
21/01/2010,19.61,-0.008125997
20/01/2010,19.77,-0.001011122
19/01/2010,19.79,0.006590645
15/01/2010,19.66,-0.02709649
14/01/2010,20.2,-0.005430771
13/01/2010,20.31,0.006917024
12/01/2010,20.17,-0.01574061
11/01/2010,20.49,0.029719869
08/01/2010,19.89,0.016219311
07/01/2010,19.57,0.009756175
06/01/2010,19.38,-0.012817402
05/01/2010,19.63,0.003572344
04/01/2010,19.56,0.012863568
31/12/2009,19.31,-0.001552394
30/12/2009,19.34,0.006744513
29/12/2009,19.21,-0.001560468
28/12/2009,19.24,-0.002595382
24/12/2009,19.29,0.001556421
23/12/2009,19.26,0.001038961
22/12/2009,19.24,0.013605652
21/12/2009,18.98,0.027237999
18/12/2009,18.47,0.000541565
17/12/2009,18.46,-0.014520287
16/12/2009,18.73,-0.006386397
15/12/2009,18.85,0.001061571
14/12/2009,18.83,0.019303548
11/12/2009,18.47,0.0141769
10/12/2009,18.21,0.007164539
09/12/2009,18.08,0.010564457
08/12/2009,17.89,-0.027565141
07/12/2009,18.39,0.003267977
04/12/2009,18.33,0.041208503
03/12/2009,17.59,-0.012990863
02/12/2009,17.82,0.035412038
01/12/2009,17.2,0.030698987
30/11/2009,16.68,0.006013247
27/11/2009,16.58,-0.016746803
25/11/2009,16.86,0.019767041
24/11/2009,16.53,0.002422775
23/11/2009,16.49,0.004863231
20/11/2009,16.41,-0.009702926
19/11/2009,16.57,-0.016756825
18/11/2009,16.85,-0.006506974
17/11/2009,16.96,0.006506974
16/11/2009,16.85,0.01194044
13/11/2009,16.65,0.012692827
12/11/2009,16.44,0.009165967
11/11/2009,16.29,0.030541483
10/11/2009,15.8,0
09/11/2009,15.8,0.032157112
06/11/2009,15.3,0.001962709
05/11/2009,15.27,0.026544359
04/11/2009,14.87,0.019009398
03/11/2009,14.59,0.004809353
02/11/2009,14.52,-0.006179216
30/10/2009,14.61,-0.035634022
29/10/2009,15.14,0.023388971
28/10/2009,14.79,-0.020743467
27/10/2009,15.1,-0.026790233
26/10/2009,15.51,-0.00898594
23/10/2009,15.65,0.003200003
22/10/2009,15.6,0.005785937
21/10/2009,15.51,-0.002575661
20/10/2009,15.55,0.000643294
19/10/2009,15.54,0.010999787
16/10/2009,15.37,-0.008422466
15/10/2009,15.5,-0.029871938
14/10/2009,15.97,0.038945235
13/10/2009,15.36,-0.025073638
12/10/2009,15.75,0.00445435
09/10/2009,15.68,0.012837147
08/10/2009,15.48,0.006480904
07/10/2009,15.38,-0.00777206
06/10/2009,15.5,0.045537396
05/10/2009,14.81,0.017024586
02/10/2009,14.56,-0.025764137
01/10/2009,14.94,-0.02446403
30/09/2009,15.31,0.008527438
29/09/2009,15.18,0.006609409
28/09/2009,15.08,0.016043125
25/09/2009,14.84,-0.006046374
24/09/2009,14.93,-0.036176257
23/09/2009,15.48,-0.005154651
22/09/2009,15.56,-0.001926164
21/09/2009,15.59,0.020739564
18/09/2009,15.27,-0.018170519
17/09/2009,15.55,-0.014682677
16/09/2009,15.78,-0.001266625
15/09/2009,15.8,-0.001265022
14/09/2009,15.82,-0.014433887
11/09/2009,16.05,-0.007448824
10/09/2009,16.17,0.022515022
09/09/2009,15.81,0.027574687
08/09/2009,15.38,0.0039088
04/09/2009,15.32,0.007863736
03/09/2009,15.2,0.007926065
02/09/2009,15.08,0.016043125
01/09/2009,14.84,-0.016043125
31/08/2009,15.08,-0.05357848
28/08/2009,15.91,0
27/08/2009,15.91,-0.008761007
26/08/2009,16.05,-0.007448824
25/08/2009,16.17,0.015581493
24/08/2009,15.92,-0.010621781
21/08/2009,16.09,0.01250798
20/08/2009,15.89,0.009484738
19/08/2009,15.74,-0.008855213
18/08/2009,15.88,0.046400076
17/08/2009,15.16,-0.045770154
14/08/2009,15.87,-0.03771699
13/08/2009,16.48,0.015286143
12/08/2009,16.23,0.013647855
11/08/2009,16.01,-0.022847551
10/08/2009,16.38,-0.034206755
07/08/2009,16.95,0.02026291
06/08/2009,16.61,0.001807774
05/08/2009,16.58,-0.010797945
04/08/2009,16.76,-0.004167913
03/08/2009,16.83,-0.010050336
31/07/2009,17,0.005308181
30/07/2009,16.91,0.007717462
29/07/2009,16.78,-0.005349196
28/07/2009,16.87,0.022176516
27/07/2009,16.5,-0.029852963
24/07/2009,17,0.012429873
23/07/2009,16.79,0.020457994
22/07/2009,16.45,-0.015681865
21/07/2009,16.71,-0.011306279
20/07/2009,16.9,0.016105329
17/07/2009,16.63,0.013317388
16/07/2009,16.41,0.024677378
15/07/2009,16.01,0.038196878
14/07/2009,15.41,0.022310637
13/07/2009,15.07,0.020785193
10/07/2009,14.76,0.021918686
09/07/2009,14.44,0.015352709
08/07/2009,14.22,-0.010493276
07/07/2009,14.37,-0.055494617
06/07/2009,15.19,0.003297069
02/07/2009,15.14,-0.028647792
01/07/2009,15.58,-0.030343668
30/06/2009,16.06,-0.012991213
29/06/2009,16.27,-0.00612747
26/06/2009,16.37,0.014769499
25/06/2009,16.13,0.045015524
24/06/2009,15.42,0.005853675
23/06/2009,15.33,0.011151313
22/06/2009,15.16,-0.009192448
19/06/2009,15.3,-0.003913899
18/06/2009,15.36,0.005221944
17/06/2009,15.28,-0.01106422
16/06/2009,15.45,-0.01859624
15/06/2009,15.74,-0.009484738
12/06/2009,15.89,-0.004395611
11/06/2009,15.96,-0.008112369
10/06/2009,16.09,-0.001862776
09/06/2009,16.12,0.0372871
08/06/2009,15.53,-0.003214403
05/06/2009,15.58,-0.003204104
04/06/2009,15.63,0.024612641
03/06/2009,15.25,-0.016905474
02/06/2009,15.51,-0.007067167
01/06/2009,15.62,0.060704651
29/05/2009,14.7,0.036014973
28/05/2009,14.18,-0.030557933
27/05/2009,14.62,-0.010884461
26/05/2009,14.78,0.03722001
22/05/2009,14.24,0.01272102
21/05/2009,14.06,-0.034257107
20/05/2009,14.55,0.022238582
19/05/2009,14.23,0.005637788
18/05/2009,14.15,0.019265669
15/05/2009,13.88,-0.014306396
14/05/2009,14.08,0.045033027
13/05/2009,13.46,-0.032885682
12/05/2009,13.91,-0.011436865
11/05/2009,14.07,-0.034919749
08/05/2009,14.57,-0.006158076
07/05/2009,14.66,-0.069174756
06/05/2009,15.71,0.026444624
05/05/2009,15.3,0.026491615
04/05/2009,14.9,0.041801221
01/05/2009,14.29,-0.022830462
30/04/2009,14.62,-0.015609411
29/04/2009,14.85,0.010832875
28/04/2009,14.69,-0.075371396
27/04/2009,15.84,0.032726694
24/04/2009,15.33,0.013793322
23/04/2009,15.12,0.024775288
22/04/2009,14.75,-0.02212628
21/04/2009,15.08,0.033033
20/04/2009,14.59,-0.045553757
17/04/2009,15.27,0.013847897
16/04/2009,15.06,0.024194729
15/04/2009,14.7,0.007511131
14/04/2009,14.59,-0.013614914
13/04/2009,14.79,-0.020743467
09/04/2009,15.1,0.011992149
08/04/2009,14.92,0.032700461
07/04/2009,14.44,-0.084931654
06/04/2009,15.72,-0.015151805
03/04/2009,15.96,0.046162042
02/04/2009,15.24,0.074208926
01/04/2009,14.15,0.064208776
31/03/2009,13.27,0.030606827
30/03/2009,12.87,-0.052225261
27/03/2009,13.56,-0.04822813
26/03/2009,14.23,0.051182341
25/03/2009,13.52,0.026228555
24/03/2009,13.17,0.014531804
23/03/2009,12.98,0.043296806
20/03/2009,12.43,-0.040210384
19/03/2009,12.94,0.034594645
18/03/2009,12.5,0.007226045
17/03/2009,12.41,0.087524291
16/03/2009,11.37,-0.02946487
13/03/2009,11.71,-0.01188469
12/03/2009,11.85,0.03959209
11/03/2009,11.39,0.016821999
10/03/2009,11.2,0.114329186
09/03/2009,9.99,-0.014903406
06/03/2009,10.14,0.004943164
05/03/2009,10.09,-0.037923845
04/03/2009,10.48,0.073227561
03/03/2009,9.74,0.029168735
02/03/2009,9.46,-0.109053477
27/02/2009,10.55,0.007611835
26/02/2009,10.47,0.005747142
25/02/2009,10.41,0.026278884
24/02/2009,10.14,0.069415615
23/02/2009,9.46,-0.036329891
20/02/2009,9.81,-0.037022738
19/02/2009,10.18,-0.054480743
18/02/2009,10.75,-0.003714025
17/02/2009,10.79,-0.068931084
13/02/2009,11.56,0.01745245
12/02/2009,11.36,0.0168668
11/02/2009,11.17,-0.000894855
10/02/2009,11.18,-0.063251916
09/02/2009,11.91,0.015228721
06/02/2009,11.73,0.066985388
05/02/2009,10.97,0.02025852
04/02/2009,10.75,0.040821995
03/02/2009,10.32,0.006806054
02/02/2009,10.25,0.013752673
30/01/2009,10.11,-0.035943646
29/01/2009,10.48,-0.036538022
28/01/2009,10.87,0.084422108
27/01/2009,9.99,0.004012041
26/01/2009,9.95,-0.005012542
23/01/2009,10,0.051293294
22/01/2009,9.5,-0.00210305
21/01/2009,9.52,0.041829154
20/01/2009,9.13,-0.060560191
16/01/2009,9.7,0.008281621
15/01/2009,9.62,0.045728328
14/01/2009,9.19,-0.047805172
13/01/2009,9.64,-0.032655963
12/01/2009,9.96,-0.07166667
09/01/2009,10.7,-0.038501547
08/01/2009,11.12,-0.001796946
07/01/2009,11.14,-0.036143202
06/01/2009,11.55,0.087720011
05/01/2009,10.58,
