Date,Close,AIV
24/01/2011,25.03,0.012867085
21/01/2011,24.71,-0.000809062
20/01/2011,24.73,0.006490895
19/01/2011,24.57,-0.028882874
18/01/2011,25.29,0.017551308
14/01/2011,24.85,0.002014099
13/01/2011,24.8,-0.003622463
12/01/2011,24.89,0.012533012
11/01/2011,24.58,-0.02926647
10/01/2011,25.31,0.001977458
07/01/2011,25.26,-0.007886476
06/01/2011,25.46,-0.007824766
05/01/2011,25.66,0
04/01/2011,25.66,-0.023874834
03/01/2011,26.28,0.016884515
31/12/2010,25.84,-0.003476921
30/12/2010,25.93,0.001157631
29/12/2010,25.9,0.005808342
28/12/2010,25.75,0.001943635
27/12/2010,25.7,0.007028533
23/12/2010,25.52,0.004713284
22/12/2010,25.4,0.002364999
21/12/2010,25.34,0.01350835
20/12/2010,25,0.019386714
17/12/2010,24.52,0.00122424
16/12/2010,24.49,0.003681739
15/12/2010,24.4,-0.01827462
14/12/2010,24.85,-0.009611608
13/12/2010,25.09,0.001196411
10/12/2010,25.06,0.017713829
09/12/2010,24.62,-0.006074123
08/12/2010,24.77,-0.023539886
07/12/2010,25.36,-0.000788333
06/12/2010,25.38,0.007911434
03/12/2010,25.18,0.004777079
02/12/2010,25.06,0.026280065
01/12/2010,24.41,0.011951513
30/11/2010,24.12,-0.002070823
29/11/2010,24.17,-0.004540771
26/11/2010,24.28,-0.006158919
24/11/2010,24.43,0.031181075
23/11/2010,23.68,-0.009247649
22/11/2010,23.9,-0.000418323
19/11/2010,23.91,0.007556711
18/11/2010,23.73,0.010165272
17/11/2010,23.49,-0.004671913
16/11/2010,23.6,-0.03333642
15/11/2010,24.4,-0.00938208
12/11/2010,24.63,-0.005264236
11/11/2010,24.76,-0.010046297
10/11/2010,25.01,0.010854378
09/11/2010,24.74,-0.028687226
08/11/2010,25.46,0.000785855
05/11/2010,25.44,0.024270139
04/11/2010,24.83,0.042787275
03/11/2010,23.79,0.007171514
02/11/2010,23.62,-0.00801185
01/11/2010,23.81,0.021223207
29/10/2010,23.31,0.01251905
28/10/2010,23.02,-0.006926435
27/10/2010,23.18,-0.02218521
26/10/2010,23.7,-0.005889794
25/10/2010,23.84,0.011390125
22/10/2010,23.57,0.011092264
21/10/2010,23.31,0.001717476
20/10/2010,23.27,0.027888518
19/10/2010,22.63,-0.014477112
18/10/2010,22.96,0.014919101
15/10/2010,22.62,-0.005730675
14/10/2010,22.75,-0.006134989
13/10/2010,22.89,-0.004359205
12/10/2010,22.99,0.017109432
11/10/2010,22.6,0.001328315
08/10/2010,22.57,0.008453888
07/10/2010,22.38,0.005376357
06/10/2010,22.26,0.000898876
05/10/2010,22.24,0.027811229
04/10/2010,21.63,0.004633929
01/10/2010,21.53,0.006991406
30/09/2010,21.38,0.002810306
29/09/2010,21.32,-0.013973213
28/09/2010,21.62,0.006496543
27/09/2010,21.48,-0.022100347
24/09/2010,21.96,0.030515544
23/09/2010,21.3,-0.032789823
22/09/2010,22.01,-0.01622388
21/09/2010,22.37,-0.013321689
20/09/2010,22.67,0.021851483
17/09/2010,22.18,-0.003151027
16/09/2010,22.25,-0.00493164
15/09/2010,22.36,0
14/09/2010,22.36,-0.006241661
13/09/2010,22.5,0.017033133
10/09/2010,22.12,0.016408755
09/09/2010,21.76,-0.001377727
08/09/2010,21.79,0.005983907
07/09/2010,21.66,-0.020110367
03/09/2010,22.1,0.017804625
02/09/2010,21.71,0.019535505
01/09/2010,21.29,0.040743714
31/08/2010,20.44,0.021761492
30/08/2010,20,-0.004489905
27/08/2010,20.09,0.012018172
26/08/2010,19.85,-0.005526264
25/08/2010,19.96,0.018200705
24/08/2010,19.6,0.000510334
23/08/2010,19.59,-0.006106889
20/08/2010,19.71,-0.006573981
19/08/2010,19.84,-0.024397526
18/08/2010,20.33,-0.005396138
17/08/2010,20.44,0.014289477
16/08/2010,20.15,-0.00544421
13/08/2010,20.26,-0.000493462
12/08/2010,20.27,-0.016149115
11/08/2010,20.6,-0.038099846
10/08/2010,21.4,-0.01207632
09/08/2010,21.66,0.016290795
06/08/2010,21.31,-0.009341497
05/08/2010,21.51,-0.011095814
04/08/2010,21.75,-0.004129393
03/08/2010,21.84,-0.026210267
02/08/2010,22.42,0.043296806
30/07/2010,21.47,0.007011013
29/07/2010,21.32,-0.022722981
28/07/2010,21.81,0.004135085
27/07/2010,21.72,-0.009165967
26/07/2010,21.92,0.031513266
23/07/2010,21.24,-0.019581045
22/07/2010,21.66,0.053093037
21/07/2010,20.54,-0.019764442
20/07/2010,20.95,0.023178247
19/07/2010,20.47,0.017743196
16/07/2010,20.11,-0.037574559
15/07/2010,20.88,-0.006682602
14/07/2010,21.02,-0.005692615
13/07/2010,21.14,0.034162572
12/07/2010,20.43,0.006876255
09/07/2010,20.29,0.018906036
08/07/2010,19.91,0.018758471
07/07/2010,19.54,0.059026616
06/07/2010,18.42,-0.017223246
02/07/2010,18.74,-0.029444819
01/07/2010,19.3,-0.003620382
30/06/2010,19.37,-0.023974624
29/06/2010,19.84,-0.054438545
28/06/2010,20.95,-0.011390726
25/06/2010,21.19,0.036524963
24/06/2010,20.43,-0.027518029
23/06/2010,21,0.010531452
22/06/2010,20.78,-0.051581992
21/06/2010,21.88,-0.016769031
18/06/2010,22.25,-0.008503072
17/06/2010,22.44,0.007604599
16/06/2010,22.27,-0.003138312
15/06/2010,22.34,0.020805816
14/06/2010,21.88,-0.006378154
11/06/2010,22.02,0.011877709
10/06/2010,21.76,0.063069013
09/06/2010,20.43,0.014296522
08/06/2010,20.14,0.02819925
07/06/2010,19.58,-0.009657
04/06/2010,19.77,-0.074071842
03/06/2010,21.29,0.011812091
02/06/2010,21.04,0.027953627
01/06/2010,20.46,-0.008274567
28/05/2010,20.63,-0.013481186
27/05/2010,20.91,0.067252227
26/05/2010,19.55,0.005128216
25/05/2010,19.45,0.015544354
24/05/2010,19.15,-0.042929433
21/05/2010,19.99,0.048165047
20/05/2010,19.05,-0.069937307
19/05/2010,20.43,-0.013612267
18/05/2010,20.71,-0.034641661
17/05/2010,21.44,0.002802431
14/05/2010,21.38,-0.041682242
13/05/2010,22.29,-0.030486125
12/05/2010,22.98,0.027797951
11/05/2010,22.35,-0.003127097
10/05/2010,22.42,0.054538142
07/05/2010,21.23,-0.040614719
06/05/2010,22.11,-0.053281367
05/05/2010,23.32,-0.022053481
04/05/2010,23.84,0.006734032
03/05/2010,23.68,0.055123522
30/04/2010,22.41,-0.031623188
29/04/2010,23.13,0.057845306
28/04/2010,21.83,0.007356355
27/04/2010,21.67,-0.021457112
26/04/2010,22.14,0.001355932
23/04/2010,22.11,0.034509981
22/04/2010,21.36,0.040119994
21/04/2010,20.52,0.028170877
20/04/2010,19.95,0.028471674
19/04/2010,19.39,0.010368159
16/04/2010,19.19,-0.025721583
15/04/2010,19.69,-0.035424008
14/04/2010,20.4,-0.000979912
13/04/2010,20.42,0.033361321
12/04/2010,19.75,-0.008570761
09/04/2010,19.92,0.020284671
08/04/2010,19.52,0.001025115
07/04/2010,19.5,-0.033781886
06/04/2010,20.17,0.037378089
05/04/2010,19.43,0.043656683
01/04/2010,18.6,0.010267585
31/03/2010,18.41,-0.003795071
30/03/2010,18.48,0.005425949
29/03/2010,18.38,-0.015119078
26/03/2010,18.66,-0.005877655
25/03/2010,18.77,0.014489119
24/03/2010,18.5,0.012510362
23/03/2010,18.27,0.008796098
22/03/2010,18.11,0.008874157
19/03/2010,17.95,-0.016574965
18/03/2010,18.25,-0.005464494
17/03/2010,18.35,0.023712167
16/03/2010,17.92,0.009531892
15/03/2010,17.75,0
12/03/2010,17.75,-0.001126126
11/03/2010,17.77,-0.009521214
10/03/2010,17.94,0.002790959
09/03/2010,17.89,-0.001117319
08/03/2010,17.91,0.017460314
05/03/2010,17.6,0.038221213
04/03/2010,16.94,0.002364067
03/03/2010,16.9,-0.004133457
02/03/2010,16.97,0.013048821
01/03/2010,16.75,0.003588521
26/02/2010,16.69,-0.008947271
25/02/2010,16.84,0.006553494
24/02/2010,16.73,0.009609684
23/02/2010,16.57,-0.003614462
22/02/2010,16.63,-0.001201923
19/02/2010,16.65,-0.014311514
18/02/2010,16.89,0.010714388
17/02/2010,16.71,0.004197907
16/02/2010,16.64,0.047378901
12/02/2010,15.87,0.021656897
11/02/2010,15.53,0.005812093
10/02/2010,15.44,-0.002587324
09/02/2010,15.48,0.017595762
08/02/2010,15.21,-0.03107046
05/02/2010,15.69,0.027788541
04/02/2010,15.26,-0.042969098
03/02/2010,15.93,-0.02050398
02/02/2010,16.26,0.032502861
01/02/2010,15.74,0.024438515
29/01/2010,15.36,-0.00778214
28/01/2010,15.48,-0.005154651
27/01/2010,15.56,0.009038151
26/01/2010,15.42,-0.007751977
25/01/2010,15.54,0.013605652
22/01/2010,15.33,-0.030198247
21/01/2010,15.8,-0.052400276
20/01/2010,16.65,-0.017267473
19/01/2010,16.94,0.030568757
15/01/2010,16.43,-0.023459722
14/01/2010,16.82,-0.011232752
13/01/2010,17.01,0.027415305
12/01/2010,16.55,-0.026238834
11/01/2010,16.99,0.007680983
08/01/2010,16.86,-0.023447733
07/01/2010,17.26,0.035981469
06/01/2010,16.65,0.017570885
05/01/2010,16.36,0.024753739
04/01/2010,15.96,0.002509412
31/12/2009,15.92,-0.001255493
30/12/2009,15.94,-0.005630293
29/12/2009,16.03,-0.042741548
28/12/2009,16.73,0.004192878
24/12/2009,16.66,0.024302533
23/12/2009,16.26,0.02427757
22/12/2009,15.87,0.01587839
21/12/2009,15.62,0.012886776
18/12/2009,15.42,0.01832512
17/12/2009,15.14,-0.008549871
16/12/2009,15.27,0.005252803
15/12/2009,15.19,-0.010478157
14/12/2009,15.35,0.033115609
11/12/2009,14.85,0.015609411
10/12/2009,14.62,-0.00613708
09/12/2009,14.71,0.003404838
08/12/2009,14.66,0.004101168
07/12/2009,14.6,-0.012253387
04/12/2009,14.78,0.043560291
03/12/2009,14.15,-0.005637788
02/12/2009,14.23,0.026345418
01/12/2009,13.86,0.025576842
30/11/2009,13.51,0.050086341
27/11/2009,12.85,-0.033668061
25/11/2009,13.29,0.013636575
24/11/2009,13.11,-0.036694495
23/11/2009,13.6,0.016308738
20/11/2009,13.38,0.020385757
19/11/2009,13.11,-0.049117015
18/11/2009,13.77,0.002181026
17/11/2009,13.74,-0.019460074
16/11/2009,14.01,0.038564255
13/11/2009,13.48,0.014947961
12/11/2009,13.28,-0.016430541
11/11/2009,13.5,0.020958851
10/11/2009,13.22,-0.009036206
09/11/2009,13.34,0.061046375
06/11/2009,12.55,-0.017378004
05/11/2009,12.77,0.011023734
04/11/2009,12.63,0.003966685
03/11/2009,12.58,0.023322328
02/11/2009,12.29,-0.004870139
30/10/2009,12.35,-0.065044466
29/10/2009,13.18,0.03867458
28/10/2009,12.68,-0.081739883
27/10/2009,13.76,-0.030771659
26/10/2009,14.19,-0.015384919
23/10/2009,14.41,-0.030750629
22/10/2009,14.86,0.015598824
21/10/2009,14.63,-0.012903405
20/10/2009,14.82,-0.028601883
19/10/2009,15.25,0.01187349
16/10/2009,15.07,-0.039680002
15/10/2009,15.68,-0.017699577
14/10/2009,15.96,0.042232764
13/10/2009,15.3,-0.011049836
12/10/2009,15.47,0.005184717
09/10/2009,15.39,0.015717416
08/10/2009,15.15,0.042473523
07/10/2009,14.52,-0.002063984
06/10/2009,14.55,0.01314443
05/10/2009,14.36,0.018981238
02/10/2009,14.09,0.009985818
01/10/2009,13.95,-0.055763575
30/09/2009,14.75,0.00475706
29/09/2009,14.68,0.027626066
28/09/2009,14.28,0.034191365
25/09/2009,13.8,-0.005059642
24/09/2009,13.87,-0.051977991
23/09/2009,14.61,-0.044183893
22/09/2009,15.27,0.049674642
21/09/2009,14.53,-0.031167835
18/09/2009,14.99,0.012756131
17/09/2009,14.8,-0.043628862
16/09/2009,15.46,0.084310101
15/09/2009,14.21,0.04682166
14/09/2009,13.56,0.036804755
11/09/2009,13.07,-0.02194564
10/09/2009,13.36,0.052239219
09/09/2009,12.68,0.029614009
08/09/2009,12.31,0.056823974
04/09/2009,11.63,-0.001718213
03/09/2009,11.65,0.025207767
02/09/2009,11.36,-0.014853921
01/09/2009,11.53,-0.054021573
31/08/2009,12.17,-0.031543254
28/08/2009,12.56,0.000796495
27/08/2009,12.55,0.007197152
26/08/2009,12.46,0.012924251
25/08/2009,12.3,0.013917539
24/08/2009,12.13,0.014950445
21/08/2009,11.95,0.059474656
20/08/2009,11.26,0.051947898
19/08/2009,10.69,0.005628533
18/08/2009,10.63,0.009451866
17/08/2009,10.53,-0.069689052
14/08/2009,11.29,-0.018429657
13/08/2009,11.5,0.012248622
12/08/2009,11.36,0.038587111
11/08/2009,10.93,-0.035059771
10/08/2009,11.32,-0.065807592
07/08/2009,12.09,0.095392896
06/08/2009,10.99,0.003646312
05/08/2009,10.95,0.076851458
04/08/2009,10.14,0.082181746
03/08/2009,9.34,-0.004273511
31/07/2009,9.38,0.023733584
30/07/2009,9.16,0.036691164
29/07/2009,8.83,-0.032314789
28/07/2009,9.12,0.003294896
27/07/2009,9.09,0.015521376
24/07/2009,8.95,0.020316726
23/07/2009,8.77,0.037170365
22/07/2009,8.45,0.019116472
21/07/2009,8.29,-0.025016194
20/07/2009,8.5,0.059375402
17/07/2009,8.01,-0.046349759
16/07/2009,8.39,0.011990551
15/07/2009,8.29,0.04818721
14/07/2009,7.9,0.005076153
13/07/2009,7.86,0.048217809
10/07/2009,7.49,-0.007978766
09/07/2009,7.55,-0.028722601
08/07/2009,7.77,-0.035401927
07/07/2009,8.05,-0.062595641
06/07/2009,8.57,0.017657904
02/07/2009,8.42,-0.064390054
01/07/2009,8.98,0.014582423
30/06/2009,8.85,-0.014582423
29/06/2009,8.98,-0.019846296
26/06/2009,9.16,0.048080809
25/06/2009,8.73,0.032598928
24/06/2009,8.45,-0.00942292
23/06/2009,8.53,0.007058853
22/06/2009,8.47,-0.0706444
19/06/2009,9.09,-0.002197803
18/06/2009,9.11,-0.002192983
17/06/2009,9.13,-0.053317531
16/06/2009,9.63,-0.015456258
15/06/2009,9.78,-0.110256486
12/06/2009,10.92,0.054576101
11/06/2009,10.34,-0.019157674
10/06/2009,10.54,-0.028065453
09/06/2009,10.84,-0.001843318
08/06/2009,10.86,0.01390843
05/06/2009,10.71,-0.009293747
04/06/2009,10.81,0.06201319
03/06/2009,10.16,0.024914094
02/06/2009,9.91,-0.02195697
01/06/2009,10.13,0.069486577
29/05/2009,9.45,0.044355567
28/05/2009,9.04,0.032605474
27/05/2009,8.75,-0.059884852
26/05/2009,9.29,0.041764311
22/05/2009,8.91,-0.03744931
21/05/2009,9.25,0.030737875
20/05/2009,8.97,0.017998236
19/05/2009,8.81,-0.004530019
18/05/2009,8.85,0.130147295
15/05/2009,7.77,-0.030420597
14/05/2009,8.01,0.039470432
13/05/2009,7.7,-0.114024176
12/05/2009,8.63,-0.021777365
11/05/2009,8.82,-0.068992871
08/05/2009,9.45,0.138228727
07/05/2009,8.23,-0.087213868
06/05/2009,8.98,0.093307732
05/05/2009,8.18,-0.027729323
04/05/2009,8.41,0.145665182
01/05/2009,7.27,-0.004118057
30/04/2009,7.3,0.015183176
29/04/2009,7.19,0.045527065
28/04/2009,6.87,0.017621601
27/04/2009,6.75,-0.085157808
24/04/2009,7.35,0.047362612
23/04/2009,7.01,0.031886759
22/04/2009,6.79,-0.002941179
21/04/2009,6.81,0.141746289
20/04/2009,5.91,-0.153425254
17/04/2009,6.89,-0.014409471
16/04/2009,6.99,0.036420631
15/04/2009,6.74,0.094865175
14/04/2009,6.13,-0.087419124
13/04/2009,6.69,-0.056660034
09/04/2009,7.08,0.158869896
08/04/2009,6.04,-0.00165426
07/04/2009,6.05,-0.056239718
06/04/2009,6.4,-0.001561281
03/04/2009,6.41,0.09141761
02/04/2009,5.85,0.058063801
01/04/2009,5.52,0.007272759
31/03/2009,5.48,0.093669191
30/03/2009,4.99,-0.088179699
27/03/2009,5.45,-0.051843602
26/03/2009,5.74,0.026479923
25/03/2009,5.59,0.008984786
24/03/2009,5.54,-0.104457581
23/03/2009,6.15,0.185252678
20/03/2009,5.11,-0.064416204
19/03/2009,5.45,-0.096143861
18/03/2009,6,0.056570351
17/03/2009,5.67,0.123753203
16/03/2009,5.01,-0.155005746
13/03/2009,5.85,-0.025317808
12/03/2009,6,0.094310679
11/03/2009,5.46,-0.062131781
10/03/2009,5.81,0.126426132
09/03/2009,5.12,0.035789108
06/03/2009,4.94,-0.00806456
05/03/2009,4.98,-0.082819202
04/03/2009,5.41,0.059008553
03/03/2009,5.1,0.02180463
02/03/2009,4.99,-0.045061492
27/02/2009,5.22,0.009624713
26/02/2009,5.17,-0.056405928
25/02/2009,5.47,-0.034145276
24/02/2009,5.66,0.082844036
23/02/2009,5.21,-0.068608921
20/02/2009,5.58,0.087989372
19/02/2009,5.11,-0.06073973
18/02/2009,5.43,0.020465831
17/02/2009,5.32,-0.09838133
13/02/2009,5.87,-0.097321475
12/02/2009,6.47,-0.007698267
11/02/2009,6.52,0.023274906
10/02/2009,6.37,-0.141739373
09/02/2009,7.34,0.012337374
06/02/2009,7.25,-0.064107394
05/02/2009,7.73,-0.11360586
04/02/2009,8.66,-0.029581224
03/02/2009,8.92,-0.002239643
02/02/2009,8.94,0.00560854
30/01/2009,8.89,-0.063201858
29/01/2009,9.47,-0.098473071
28/01/2009,10.45,0.073445696
27/01/2009,9.71,-0.010245991
26/01/2009,9.81,-0.003053437
23/01/2009,9.84,0.05536662
22/01/2009,9.31,-0.068491493
21/01/2009,9.97,0.140865861
20/01/2009,8.66,-0.196462821
16/01/2009,10.54,0.055596959
15/01/2009,9.97,0.026424302
14/01/2009,9.71,-0.062863587
13/01/2009,10.34,-0.018208457
12/01/2009,10.53,-0.137322866
09/01/2009,12.08,0.014172809
08/01/2009,11.91,0.003364175
07/01/2009,11.87,-0.067587785
06/01/2009,12.7,0.107988638
05/01/2009,11.4,
