Date,Close,TXT
27/01/2011,26.98,0.011556513
26/01/2011,26.67,-0.014886765
25/01/2011,27.07,-0.002582551
24/01/2011,27.14,0.018970255
21/01/2011,26.63,0.022020632
20/01/2011,26.05,0.022909175
19/01/2011,25.46,-0.021372486
18/01/2011,26.01,0.026096905
14/01/2011,25.34,0.00554018
13/01/2011,25.2,0.011173301
12/01/2011,24.92,0.023549606
11/01/2011,24.34,0.000410931
10/01/2011,24.33,0.005770832
07/01/2011,24.19,-0.011099806
06/01/2011,24.46,0.006974387
05/01/2011,24.29,0.022482213
04/01/2011,23.75,-0.01088788
03/01/2011,24.01,0.015530218
31/12/2010,23.64,0.002965476
30/12/2010,23.57,-0.002965476
29/12/2010,23.64,-0.010519769
28/12/2010,23.89,-0.003760188
27/12/2010,23.98,0.005855307
23/12/2010,23.84,0.022482389
22/12/2010,23.31,-0.007692346
21/12/2010,23.49,-0.004248095
20/12/2010,23.59,0.01279881
17/12/2010,23.29,-0.0025729
16/12/2010,23.35,-0.005126026
15/12/2010,23.47,-0.017736951
14/12/2010,23.89,0.009674103
13/12/2010,23.66,0.011049836
10/12/2010,23.4,0.013336399
09/12/2010,23.09,0.000433182
08/12/2010,23.08,-0.003028339
07/12/2010,23.15,-0.003449766
06/12/2010,23.23,-0.020030501
03/12/2010,23.7,0.012739026
02/12/2010,23.4,0.01811175
01/12/2010,22.98,0.027350624
30/11/2010,22.36,0.000447327
29/11/2010,22.35,0.013060307
26/11/2010,22.06,-0.017079067
24/11/2010,22.44,0.041397769
23/11/2010,21.53,-0.009246483
22/11/2010,21.73,0.00600048
19/11/2010,21.6,0.005571045
18/11/2010,21.48,0.02641663
17/11/2010,20.92,0.003831422
16/11/2010,20.84,-0.014765689
15/11/2010,21.15,-0.009880109
12/11/2010,21.36,-0.023595821
11/11/2010,21.87,-0.01587695
10/11/2010,22.22,-0.009852296
09/11/2010,22.44,-0.012840557
08/11/2010,22.73,0.005293352
05/11/2010,22.61,0.018750549
04/11/2010,22.19,0.026022925
03/11/2010,21.62,0.008827003
02/11/2010,21.43,0.030800824
01/11/2010,20.78,-0.001923078
29/10/2010,20.82,0.007714599
28/10/2010,20.66,-0.004828595
27/10/2010,20.76,0.004344685
26/10/2010,20.67,-0.007710882
25/10/2010,20.83,-0.005744391
22/10/2010,20.95,-0.000477213
21/10/2010,20.96,0.008624874
20/10/2010,20.78,-0.00767022
19/10/2010,20.94,-0.015166167
18/10/2010,21.26,-0.01169057
15/10/2010,21.51,0.008403411
14/10/2010,21.33,-0.014428921
13/10/2010,21.64,0.007886842
12/10/2010,21.47,-0.001396323
11/10/2010,21.5,-0.005565877
08/10/2010,21.62,0.019146044
07/10/2010,21.21,-0.017294191
06/10/2010,21.58,0.002784225
05/10/2010,21.52,0.039332244
04/10/2010,20.69,-0.002895755
01/10/2010,20.75,0.009198806
30/09/2010,20.56,-0.005819609
29/09/2010,20.68,-0.009624713
28/09/2010,20.88,0.005763705
27/09/2010,20.76,0.000963855
24/09/2010,20.74,0.056534637
23/09/2010,19.6,-0.028170877
22/09/2010,20.16,-0.006427711
21/09/2010,20.29,0.004940722
20/09/2010,20.19,0.049236029
17/09/2010,19.22,-0.001040042
16/09/2010,19.24,0.017300563
15/09/2010,18.91,-0.001585205
14/09/2010,18.94,-0.012591982
13/09/2010,19.18,0.014706147
10/09/2010,18.9,0.016000341
09/09/2010,18.6,-0.003220615
08/09/2010,18.66,0.022765211
07/09/2010,18.24,-0.036073898
03/09/2010,18.91,0.026796887
02/09/2010,18.41,0.016982057
01/09/2010,18.1,0.058589401
31/08/2010,17.07,-0.04243756
30/08/2010,17.81,-0.002803478
27/08/2010,17.86,0.025518822
26/08/2010,17.41,0.002876045
25/08/2010,17.36,-0.003450262
24/08/2010,17.42,0
23/08/2010,17.42,-0.026622926
20/08/2010,17.89,-0.014428663
19/08/2010,18.15,-0.028247397
18/08/2010,18.67,0.016199058
17/08/2010,18.37,0.028155324
16/08/2010,17.86,-0.016657798
13/08/2010,18.16,-0.014758399
12/08/2010,18.43,-0.028879012
11/08/2010,18.97,-0.058855561
10/08/2010,20.12,-0.041855258
09/08/2010,20.98,0.00765554
06/08/2010,20.82,-0.025605951
05/08/2010,21.36,-0.005602256
04/08/2010,21.48,0.018323275
03/08/2010,21.09,-0.009438484
02/08/2010,21.29,0.025209421
30/07/2010,20.76,0.003377567
29/07/2010,20.69,0.002904165
28/07/2010,20.63,-0.003870348
27/07/2010,20.71,-0.02196841
26/07/2010,21.17,0.019075447
23/07/2010,20.77,0.026837424
22/07/2010,20.22,0.028594875
21/07/2010,19.65,0.083270983
20/07/2010,18.08,0.028613453
19/07/2010,17.57,0.013176931
16/07/2010,17.34,-0.051696904
15/07/2010,18.26,0.000547795
14/07/2010,18.25,-0.007641959
13/07/2010,18.39,0.039372981
12/07/2010,17.68,-0.0067644
09/07/2010,17.8,0.043634936
08/07/2010,17.04,-0.007600154
07/07/2010,17.17,0.053226314
06/07/2010,16.28,0.012983181
02/07/2010,16.07,-0.018496212
01/07/2010,16.37,-0.035996688
30/06/2010,16.97,0.010068193
29/06/2010,16.8,-0.105003309
28/06/2010,18.66,-0.034240901
25/06/2010,19.31,0.037999295
24/06/2010,18.59,-0.022867255
23/06/2010,19.02,-0.017201362
22/06/2010,19.35,-0.033539729
21/06/2010,20.01,-0.000999001
18/06/2010,20.03,0.004002006
17/06/2010,19.95,-0.003502631
16/06/2010,20.02,-0.010929071
15/06/2010,20.24,0.047555749
14/06/2010,19.3,-0.008255981
11/06/2010,19.46,0.008255981
10/06/2010,19.3,0.032651663
09/06/2010,18.68,-0.014878064
08/06/2010,18.96,0.040360603
07/06/2010,18.21,-0.040360603
04/06/2010,18.96,-0.085383823
03/06/2010,20.65,0.00875492
02/06/2010,20.47,0.028743307
01/06/2010,19.89,-0.038466281
28/05/2010,20.67,-0.028143999
27/05/2010,21.26,0.047685412
26/05/2010,20.27,0.037702379
25/05/2010,19.52,-0.035232633
24/05/2010,20.22,-0.01716149
21/05/2010,20.57,0.058045306
20/05/2010,19.41,-0.082061831
19/05/2010,21.07,-0.020202707
18/05/2010,21.5,-0.020714204
17/05/2010,21.95,-0.027854451
14/05/2010,22.57,-0.041654612
13/05/2010,23.53,-0.023520614
12/05/2010,24.09,0.062078563
11/05/2010,22.64,0.011103823
10/05/2010,22.39,0.094060403
07/05/2010,20.38,-0.098961281
06/05/2010,22.5,-0.033649668
05/05/2010,23.27,0.01471888
04/05/2010,22.93,-0.024128702
03/05/2010,23.49,0.028061414
30/04/2010,22.84,-0.029337738
29/04/2010,23.52,-0.003819228
28/04/2010,23.61,0.015365219
27/04/2010,23.25,-0.054406722
26/04/2010,24.55,0.028927637
23/04/2010,23.85,-0.015807317
22/04/2010,24.23,0.11489822
21/04/2010,21.6,-0.01242252
20/04/2010,21.87,0.014276089
19/04/2010,21.56,-0.017471709
16/04/2010,21.94,-0.017619611
15/04/2010,22.33,-0.019073543
14/04/2010,22.76,0.009269543
13/04/2010,22.55,-0.001772265
12/04/2010,22.59,0.022382313
09/04/2010,22.09,-0.003615006
08/04/2010,22.17,-0.000450958
07/04/2010,22.18,0.027887522
06/04/2010,21.57,0.011188928
05/04/2010,21.33,-0.00327639
01/04/2010,21.4,0.007975646
31/03/2010,21.23,-0.01542447
30/03/2010,21.56,-0.006472515
29/03/2010,21.7,0.000922084
26/03/2010,21.68,-0.004142699
25/03/2010,21.77,-0.02315654
24/03/2010,22.28,-0.007601199
23/03/2010,22.45,0.012099632
22/03/2010,22.18,-0.001351656
19/03/2010,22.21,0.002705141
18/03/2010,22.15,-0.017010258
17/03/2010,22.53,0.005786796
16/03/2010,22.4,0.015748357
15/03/2010,22.05,-0.009478744
12/03/2010,22.26,0.000449337
11/03/2010,22.25,0.019973428
10/03/2010,21.81,0.008749768
09/03/2010,21.62,-0.005535069
08/03/2010,21.74,-0.003214699
05/03/2010,21.81,0.034993074
04/03/2010,21.06,-0.00851069
03/03/2010,21.24,0.016137037
02/03/2010,20.9,0.033571628
01/03/2010,20.21,0.014453279
26/02/2010,19.92,0.023877182
25/02/2010,19.45,-0.007172162
24/02/2010,19.59,0.003067487
23/02/2010,19.53,-0.017762456
22/02/2010,19.88,0.01011131
19/02/2010,19.68,-0.0035506
18/02/2010,19.75,0.035561593
17/02/2010,19.06,-0.001048768
16/02/2010,19.08,0.040647307
12/02/2010,18.32,-0.034338138
11/02/2010,18.96,0.004228336
10/02/2010,18.88,-0.001058761
09/02/2010,18.9,0.010103782
08/02/2010,18.71,-0.010632742
05/02/2010,18.91,-0.033795782
04/02/2010,19.56,-0.044985096
03/02/2010,20.46,-0.010695289
02/02/2010,20.68,0.001936109
01/02/2010,20.64,0.055279196
29/01/2010,19.53,-0.002556892
28/01/2010,19.58,-0.070013801
27/01/2010,21,0.020688734
26/01/2010,20.57,-0.026860128
25/01/2010,21.13,-0.008951768
22/01/2010,21.32,-0.00514621
21/01/2010,21.43,-0.040243199
20/01/2010,22.31,-0.029589264
19/01/2010,22.98,0.049051295
15/01/2010,21.88,-0.040748866
14/01/2010,22.79,0.085616204
13/01/2010,20.92,-0.019408893
12/01/2010,21.33,-0.006542079
11/01/2010,21.47,0.052102584
08/01/2010,20.38,0.009366595
07/01/2010,20.19,0.043529139
06/01/2010,19.33,0.03420486
05/01/2010,18.68,-0.019088597
04/01/2010,19.04,0.012153386
31/12/2009,18.81,-0.011102414
30/12/2009,19.02,0.000525901
29/12/2009,19.01,-0.012545904
28/12/2009,19.25,-0.007762005
24/12/2009,19.4,-0.00770222
23/12/2009,19.55,0.008217817
22/12/2009,19.39,0.006207987
21/12/2009,19.27,0.031631525
18/12/2009,18.67,-0.016467836
17/12/2009,18.98,-0.030611988
16/12/2009,19.57,-0.007635568
15/12/2009,19.72,-0.016595805
14/12/2009,20.05,0.008514953
11/12/2009,19.88,0.021867131
10/12/2009,19.45,-0.008702384
09/12/2009,19.62,0.001019888
08/12/2009,19.6,-0.006610754
07/12/2009,19.73,-0.025026331
04/12/2009,20.23,0.005949447
03/12/2009,20.11,-0.025044275
02/12/2009,20.62,0.008278596
01/12/2009,20.45,0.019753729
30/11/2009,20.05,-0.001495141
27/11/2009,20.08,-0.031857632
25/11/2009,20.73,0.017518696
24/11/2009,20.37,0.013841051
23/11/2009,20.09,0.022653876
20/11/2009,19.64,-0.027123712
19/11/2009,20.18,-0.002474636
18/11/2009,20.23,-0.00836825
17/11/2009,20.4,-0.001469508
16/11/2009,20.43,0.030817548
13/11/2009,19.81,-0.00754341
12/11/2009,19.96,-0.026206691
11/11/2009,20.49,-0.004868559
10/11/2009,20.59,0.033081269
09/11/2009,19.92,0.030065959
06/11/2009,19.33,0.01040051
05/11/2009,19.13,0.020064031
04/11/2009,18.75,0.012882626
03/11/2009,18.51,0.021294826
02/11/2009,18.12,0.018942071
30/10/2009,17.78,-0.066890926
29/10/2009,19.01,0.030985385
28/10/2009,18.43,-0.065114861
27/10/2009,19.67,0.068920247
26/10/2009,18.36,-0.041083398
23/10/2009,19.13,-0.026310519
22/10/2009,19.64,0.035236806
21/10/2009,18.96,-0.018809332
20/10/2009,19.32,-0.038583466
19/10/2009,20.08,0.008000043
16/10/2009,19.92,-0.020865138
15/10/2009,20.34,0.013363228
14/10/2009,20.07,0.046923447
13/10/2009,19.15,-0.023226851
12/10/2009,19.6,0.005628053
09/10/2009,19.49,0.005659907
08/10/2009,19.38,0.035718083
07/10/2009,18.7,-0.001068947
06/10/2009,18.72,0.014528101
05/10/2009,18.45,0.052292224
02/10/2009,17.51,-0.035898414
01/10/2009,18.15,-0.044715232
30/09/2009,18.98,0.014327653
29/09/2009,18.71,0.006434339
28/09/2009,18.59,0.038941032
25/09/2009,17.88,-0.025401697
24/09/2009,18.34,-0.045825812
23/09/2009,19.2,-0.008815198
22/09/2009,19.37,0.006214417
21/09/2009,19.25,-0.009821738
18/09/2009,19.44,0.002059733
17/09/2009,19.4,-0.037931222
16/09/2009,20.15,-0.019656653
15/09/2009,20.55,0.064311459
14/09/2009,19.27,0.013058425
11/09/2009,19.02,0
10/09/2009,19.02,0.032597062
09/09/2009,18.41,0.022522237
08/09/2009,18,0.053049221
04/09/2009,17.07,0.012378584
03/09/2009,16.86,-0.030951376
02/09/2009,17.39,0.115055304
01/09/2009,15.5,0.009073296
31/08/2009,15.36,-0.019981329
28/08/2009,15.67,0.009618542
27/08/2009,15.52,-0.00770222
26/08/2009,15.64,0.055204554
25/08/2009,14.8,0.003384098
24/08/2009,14.75,0.011592356
21/08/2009,14.58,0.03135053
20/08/2009,14.13,0.008528836
19/08/2009,14.01,-0.001426534
18/08/2009,14.03,0.037027823
17/08/2009,13.52,-0.063752339
14/08/2009,14.41,-0.026028867
13/08/2009,14.79,0.007465254
12/08/2009,14.68,0.029027608
11/08/2009,14.26,-0.021506205
10/08/2009,14.57,-0.014310295
07/08/2009,14.78,0.041442394
06/08/2009,14.18,-0.011220314
05/08/2009,14.34,-0.006949298
04/08/2009,14.44,0.016760169
03/08/2009,14.2,0.05500663
31/07/2009,13.44,0.009719703
30/07/2009,13.31,0.039852017
29/07/2009,12.79,-0.024711682
28/07/2009,13.11,0.1619358
27/07/2009,11.15,-0.014247792
24/07/2009,11.31,0.002656044
23/07/2009,11.28,0.044411467
22/07/2009,10.79,-0.002776494
21/07/2009,10.82,0.018657258
20/07/2009,10.62,0.041332169
17/07/2009,10.19,0.003933142
16/07/2009,10.15,0.011893104
15/07/2009,10.03,0.053236725
14/07/2009,9.51,0.028801991
13/07/2009,9.24,0.031888353
10/07/2009,8.95,-0.002232144
09/07/2009,8.97,0.031712737
08/07/2009,8.69,-0.010303468
07/07/2009,8.78,-0.051065478
06/07/2009,9.24,-0.009693129
02/07/2009,9.33,-0.072345587
01/07/2009,10.03,0.037586954
30/06/2009,9.66,-0.022518864
29/06/2009,9.88,0.027708289
26/06/2009,9.61,-0.036776361
25/06/2009,9.97,0.043039429
24/06/2009,9.55,0.026526754
23/06/2009,9.3,0.019544596
22/06/2009,9.12,-0.050251085
19/06/2009,9.59,-0.016546396
18/06/2009,9.75,-0.046100347
17/06/2009,10.21,-0.029910575
16/06/2009,10.52,-0.040061249
15/06/2009,10.95,-0.047266935
12/06/2009,11.48,0.022017622
11/06/2009,11.23,-0.017652709
10/06/2009,11.43,-0.044489801
09/06/2009,11.95,-0.005008358
08/06/2009,12.01,-0.024672304
05/06/2009,12.31,0.003254681
04/06/2009,12.27,0.07529983
03/06/2009,11.38,-0.036242103
02/06/2009,11.8,-0.016807118
01/06/2009,12,0.042559614
29/05/2009,11.5,-0.003472226
28/05/2009,11.54,0.009577783
27/05/2009,11.43,-0.0343972
26/05/2009,11.83,0.053832441
22/05/2009,11.21,0.016187404
21/05/2009,11.03,-0.053828609
20/05/2009,11.64,-0.024608794
19/05/2009,11.93,0.044566072
18/05/2009,11.41,0.05309389
15/05/2009,10.82,-0.014679163
14/05/2009,10.98,0.04184711
13/05/2009,10.53,-0.08288766
12/05/2009,11.44,-0.016471981
11/05/2009,11.63,-0.027979782
08/05/2009,11.96,0.07462264
07/05/2009,11.1,-0.049219073
06/05/2009,11.66,0.041143659
05/05/2009,11.19,-0.002677378
04/05/2009,11.22,0.025272103
01/05/2009,10.94,0.01938224
30/04/2009,10.73,-0.007428075
29/04/2009,10.81,-0.035442147
28/04/2009,11.2,-0.016821999
27/04/2009,11.39,-0.080920286
24/04/2009,12.35,0.076540077
23/04/2009,11.44,0.01408474
22/04/2009,11.28,0.02695581
21/04/2009,10.98,0.008230499
20/04/2009,10.89,-0.172478352
17/04/2009,12.94,0.066291732
16/04/2009,12.11,0.052554466
15/04/2009,11.49,0.007863736
14/04/2009,11.4,-0.073543903
13/04/2009,12.27,-0.099967024
09/04/2009,13.56,0.397751571
08/04/2009,9.11,0.009928377
07/04/2009,9.02,0.088019747
06/04/2009,8.26,0.10724553
03/04/2009,7.42,0.039867823
02/04/2009,7.13,0.100231104
01/04/2009,6.45,0.11662092
31/03/2009,5.74,0.037271395
30/03/2009,5.53,-0.16774935
27/03/2009,6.54,-0.049226941
26/03/2009,6.87,0.029544246
25/03/2009,6.67,0.044451763
24/03/2009,6.38,-0.076902988
23/03/2009,6.89,0.148361952
20/03/2009,5.94,-0.09469781
19/03/2009,6.53,-0.012176711
18/03/2009,6.61,0.115327656
17/03/2009,5.89,0.057657889
16/03/2009,5.56,0.106160196
13/03/2009,5,-0.011928571
12/03/2009,5.06,0.059020178
11/03/2009,4.77,0.049419293
10/03/2009,4.54,0.131645193
09/03/2009,3.98,0.059525979
06/03/2009,3.75,-0.067035401
05/03/2009,4.01,-0.160896667
04/03/2009,4.71,0.088750004
03/03/2009,4.31,-0.02746168
02/03/2009,4.43,-0.243255961
27/02/2009,5.65,-0.026202372
26/02/2009,5.8,-0.017094433
25/02/2009,5.9,-0.039872391
24/02/2009,6.14,0.051807742
23/02/2009,5.83,-0.069564463
20/02/2009,6.25,0.001601281
19/02/2009,6.24,-0.039282348
18/02/2009,6.49,0.045713239
17/02/2009,6.2,-0.105521793
13/02/2009,6.89,0.017569998
12/02/2009,6.77,0.001478197
11/02/2009,6.76,0.078441426
10/02/2009,6.25,-0.159394052
09/02/2009,7.33,0.073583396
06/02/2009,6.81,0.111744038
05/02/2009,6.09,-0.030721899
04/02/2009,6.28,-0.238314512
03/02/2009,7.97,-0.048969392
02/02/2009,8.37,-0.075898483
30/01/2009,9.03,-0.006622541
29/01/2009,9.09,-0.380589127
28/01/2009,13.3,0.032088315
27/01/2009,12.88,0.04933379
26/01/2009,12.26,-0.024175231
23/01/2009,12.56,0.014434894
22/01/2009,12.38,-0.042694231
21/01/2009,12.92,0.037055875
20/01/2009,12.45,-0.120901773
16/01/2009,14.05,0.028150542
15/01/2009,13.66,0.005137626
14/01/2009,13.59,-0.019672766
13/01/2009,13.86,-0.070338767
12/01/2009,14.87,-0.064454456
09/01/2009,15.86,-0.009413311
08/01/2009,16.01,0.008782992
07/01/2009,15.87,-0.010655068
06/01/2009,16.04,0.06171624
05/01/2009,15.08,
