Date,Close,MSI
26/01/2011,39.24,0.013857035
25/01/2011,38.7,0.001034126
24/01/2011,38.66,0.039841703
21/01/2011,37.15,0.002965361
20/01/2011,37.04,-0.008066728
19/01/2011,37.34,-0.009860173
18/01/2011,37.71,-0.015002255
14/01/2011,38.28,0.011296587
13/01/2011,37.85,-0.002901994
12/01/2011,37.96,-0.011003517
11/01/2011,38.38,-0.003900668
10/01/2011,38.53,-0.009557092
07/01/2011,38.9,-0.019853032
06/01/2011,39.68,-0.003773115
05/01/2011,39.83,0.001507538
04/01/2011,39.77,1.473740148
03/01/2011,9.11,0.004400447
31/12/2010,9.07,0.016676318
30/12/2010,8.92,-0.005589729
29/12/2010,8.97,0.001115449
28/12/2010,8.96,-0.003342621
27/12/2010,8.99,-0.006651909
23/12/2010,9.05,-0.00441015
22/12/2010,9.09,0.009950331
21/12/2010,9,0.01342302
20/12/2010,8.88,0
17/12/2010,8.88,0
16/12/2010,8.88,0.047271048
15/12/2010,8.47,0.001181335
14/12/2010,8.46,0
13/12/2010,8.46,-0.021053409
10/12/2010,8.64,0.035339366
09/12/2010,8.34,0.013277202
08/12/2010,8.23,0.017157284
07/12/2010,8.09,-0.012285167
06/12/2010,8.19,-0.006086446
03/12/2010,8.24,0.033315851
02/12/2010,7.97,-0.005006268
01/12/2010,8.01,0.044678777
30/11/2010,7.66,-0.014258181
29/11/2010,7.77,-0.00641439
26/11/2010,7.82,-0.013968481
24/11/2010,7.93,0.008866429
23/11/2010,7.86,-0.028842125
22/11/2010,8.09,-0.003701423
19/11/2010,8.12,-0.002460026
18/11/2010,8.14,0.028662398
17/11/2010,7.91,0.012722818
16/11/2010,7.81,-0.016508311
15/11/2010,7.94,-0.006277485
12/11/2010,7.99,-0.013673302
11/11/2010,8.1,-0.012270093
10/11/2010,8.2,-0.001218769
09/11/2010,8.21,0.007334996
08/11/2010,8.15,-0.006116227
05/11/2010,8.2,0.012270093
04/11/2010,8.1,0.00619197
03/11/2010,8.05,0.00623055
02/11/2010,8,-0.00249688
01/11/2010,8.02,-0.017305747
29/10/2010,8.16,0.003683245
28/10/2010,8.13,0.004932192
27/10/2010,8.09,0.028842125
26/10/2010,7.86,-0.008866429
25/10/2010,7.93,0.012690526
22/10/2010,7.83,0.008980176
21/10/2010,7.76,-0.025446666
20/10/2010,7.96,0.008832865
19/10/2010,7.89,0
18/10/2010,7.89,-0.007575794
15/10/2010,7.95,-0.001257071
14/10/2010,7.96,-0.019901154
13/10/2010,8.12,-0.001230769
12/10/2010,8.13,-0.019489046
11/10/2010,8.29,-0.001205546
08/10/2010,8.3,-0.034343221
07/10/2010,8.59,0.003498546
06/10/2010,8.56,-0.009302393
05/10/2010,8.64,0.021053409
04/10/2010,8.46,-0.011751017
01/10/2010,8.56,0.003510829
30/09/2010,8.53,-0.003510829
29/09/2010,8.56,-0.002333723
28/09/2010,8.58,0
27/09/2010,8.58,-0.011587615
24/09/2010,8.68,0.035173614
23/09/2010,8.38,0.010797945
22/09/2010,8.29,-0.004813487
21/09/2010,8.33,-0.014302985
20/09/2010,8.45,0.008318527
17/09/2010,8.38,-0.003573559
16/09/2010,8.41,0.005963047
15/09/2010,8.36,0.013245227
14/09/2010,8.25,-0.003629768
13/09/2010,8.28,0.044451763
10/09/2010,7.92,-0.007547206
09/09/2010,7.98,0
08/09/2010,7.98,0.018975901
07/09/2010,7.83,-0.013950765
03/09/2010,7.94,0.010126669
02/09/2010,7.86,0.016677744
01/09/2010,7.73,0.027542725
31/08/2010,7.52,0
30/08/2010,7.52,-0.021053409
27/08/2010,7.68,0.023716527
26/08/2010,7.5,0
25/08/2010,7.5,0.005347606
24/08/2010,7.46,0.002684565
23/08/2010,7.44,-0.005361943
20/08/2010,7.48,-0.00798939
19/08/2010,7.54,-0.032618678
18/08/2010,7.79,-0.001282874
17/08/2010,7.8,-0.00128123
16/08/2010,7.81,0.022007361
13/08/2010,7.64,-0.048540819
12/08/2010,8.02,0.040718093
11/08/2010,7.7,-0.043208754
10/08/2010,8.04,0.007490672
09/08/2010,7.98,-0.00250313
06/08/2010,8,-0.00249688
05/08/2010,8.02,-0.004975135
04/08/2010,8.06,0.056137187
03/08/2010,7.62,0
02/08/2010,7.62,0.017207572
30/07/2010,7.49,-0.015894374
29/07/2010,7.61,-0.009156375
28/07/2010,7.68,-0.00778214
27/07/2010,7.74,-0.015384919
26/07/2010,7.86,0.014093763
23/07/2010,7.75,-0.005148017
22/07/2010,7.79,-0.015286922
21/07/2010,7.91,-0.01131376
20/07/2010,8,0.010050336
19/07/2010,7.92,0.054488185
16/07/2010,7.5,-0.028911343
15/07/2010,7.72,0.03425895
14/07/2010,7.46,0.034086463
13/07/2010,7.21,0.030988395
12/07/2010,6.99,0.033457666
09/07/2010,6.76,-0.013225762
08/07/2010,6.85,0.008797711
07/07/2010,6.79,0.037513776
06/07/2010,6.54,0.009216655
02/07/2010,6.48,-0.006153866
01/07/2010,6.52,0
30/06/2010,6.52,-0.042048236
29/06/2010,6.8,-0.038937868
28/06/2010,7.07,0
25/06/2010,7.07,0.011379924
24/06/2010,6.99,-0.043393792
23/06/2010,7.3,0.013793322
22/06/2010,7.2,0.004175371
21/06/2010,7.17,-0.012474174
18/06/2010,7.26,0.009688657
17/06/2010,7.19,0.011188928
16/06/2010,7.11,0.007057192
15/06/2010,7.06,0.014265577
14/06/2010,6.96,-0.021322769
11/06/2010,7.11,0.038714512
10/06/2010,6.84,0.023669744
09/06/2010,6.68,0.002998503
08/06/2010,6.66,0.013605652
07/06/2010,6.57,-0.019593694
04/06/2010,6.7,-0.02505658
03/06/2010,6.87,0.002915454
02/06/2010,6.85,0.022141126
01/06/2010,6.7,-0.022141126
28/05/2010,6.85,-0.010167117
27/05/2010,6.92,0.02339288
26/05/2010,6.76,0.001480385
25/05/2010,6.75,0.002967361
24/05/2010,6.73,-0.016212588
21/05/2010,6.84,0.020680205
20/05/2010,6.7,-0.016284594
19/05/2010,6.81,0.004415018
18/05/2010,6.78,-0.01027155
17/05/2010,6.85,0.008797711
14/05/2010,6.79,-0.00733679
13/05/2010,6.84,-0.020261185
12/05/2010,6.98,-0.001431639
11/05/2010,6.99,0.007178782
10/05/2010,6.94,0.050232125
07/05/2010,6.6,-0.012048339
06/05/2010,6.68,-0.028046119
05/05/2010,6.87,-0.013015368
04/05/2010,6.96,-0.01991531
03/05/2010,7.1,0.004234304
30/04/2010,7.07,-0.012649501
29/04/2010,7.16,0.034094211
28/04/2010,6.92,0.001446132
27/04/2010,6.91,-0.035540343
26/04/2010,7.16,0.00982464
23/04/2010,7.09,0.001411433
22/04/2010,7.08,-0.036064935
21/04/2010,7.34,-0.010840215
20/04/2010,7.42,0.004051322
19/04/2010,7.39,0.010884461
16/04/2010,7.31,-0.037588318
15/04/2010,7.59,-0.010485024
14/04/2010,7.67,0.034486176
13/04/2010,7.41,-0.001348618
12/04/2010,7.42,0.004051322
09/04/2010,7.39,-0.005398124
08/04/2010,7.43,0.027286823
07/04/2010,7.23,-0.006891826
06/04/2010,7.28,0.016620881
05/04/2010,7.16,0.014064929
01/04/2010,7.06,0.005681833
31/03/2010,7.02,-0.025317808
30/03/2010,7.2,-0.00415801
29/03/2010,7.23,0.008333382
26/03/2010,7.17,-0.009715552
25/03/2010,7.24,-0.001380262
24/03/2010,7.25,-0.013698844
23/03/2010,7.35,0.012320484
22/03/2010,7.26,0.011080446
19/03/2010,7.18,-0.02340093
18/03/2010,7.35,0.010944022
17/03/2010,7.27,-0.015017347
16/03/2010,7.38,0.048586933
15/03/2010,7.03,0.002849005
12/03/2010,7.01,-0.002849005
11/03/2010,7.03,-0.011315538
10/03/2010,7.11,0.019887019
09/03/2010,6.97,0.008645587
08/03/2010,6.91,-0.005772022
05/03/2010,6.95,0.021819047
04/03/2010,6.8,-0.010241494
03/03/2010,6.87,0.008771986
02/03/2010,6.81,0.010332195
01/03/2010,6.74,-0.002962965
26/02/2010,6.76,-0.013225762
25/02/2010,6.85,0.008797711
24/02/2010,6.79,0.00147384
23/02/2010,6.78,-0.013187004
22/02/2010,6.87,-0.020173595
19/02/2010,7.01,0
18/02/2010,7.01,-0.014164543
17/02/2010,7.11,-0.020877585
16/02/2010,7.26,0.015267472
12/02/2010,7.15,0.072495502
11/02/2010,6.65,0.00301205
10/02/2010,6.63,0.013667639
09/02/2010,6.54,-0.004576667
08/02/2010,6.57,0.026215842
05/02/2010,6.4,0.012578782
04/02/2010,6.32,-0.056894666
03/02/2010,6.69,0.021148824
02/02/2010,6.55,0.034164813
01/02/2010,6.33,0.028848154
29/01/2010,6.15,-0.052268429
28/01/2010,6.48,-0.13275949
27/01/2010,7.4,0.028788828
26/01/2010,7.19,0.001391789
25/01/2010,7.18,-0.004169568
22/01/2010,7.21,-0.021948755
21/01/2010,7.37,-0.014815086
20/01/2010,7.48,-0.021164811
19/01/2010,7.64,0.007884404
15/01/2010,7.58,-0.017004988
14/01/2010,7.71,0.01436994
13/01/2010,7.6,0.026668247
12/01/2010,7.4,-0.037139547
11/01/2010,7.68,-0.010362787
08/01/2010,7.76,-0.046578589
07/01/2010,8.13,0.019876431
06/01/2010,7.97,0.013897886
05/01/2010,7.86,-0.013897886
04/01/2010,7.97,0.026702159
31/12/2009,7.76,0.001289491
30/12/2009,7.75,-0.00643089
29/12/2009,7.8,-0.005115101
28/12/2009,7.84,-0.017699577
24/12/2009,7.98,0.006285376
23/12/2009,7.93,-0.021211026
22/12/2009,8.1,-0.035176459
21/12/2009,8.39,-0.016548841
18/12/2009,8.53,0.050491493
17/12/2009,8.11,-0.019536641
16/12/2009,8.27,-0.003621006
15/12/2009,8.3,0
14/12/2009,8.3,-0.029675768
11/12/2009,8.55,0.010582109
10/12/2009,8.46,-0.003539827
09/12/2009,8.49,-0.015196084
08/12/2009,8.62,0.058524161
07/12/2009,8.13,-0.006131227
04/12/2009,8.18,0.018507623
03/12/2009,8.03,-0.025815816
02/12/2009,8.24,0.002430135
01/12/2009,8.22,0.025879448
30/11/2009,8.01,-0.023443393
27/11/2009,8.2,-0.009708814
25/11/2009,8.28,0.010929071
24/11/2009,8.19,-0.013341617
23/11/2009,8.3,0.002412546
20/11/2009,8.28,-0.023867481
19/11/2009,8.48,-0.022158341
18/11/2009,8.67,-0.020548668
17/11/2009,8.85,0.017094433
16/11/2009,8.7,-0.009153382
13/11/2009,8.78,0.00685717
12/11/2009,8.72,-0.005717568
11/11/2009,8.77,-0.009080653
10/11/2009,8.85,-0.014582423
09/11/2009,8.98,0.010072833
06/11/2009,8.89,-0.046162042
05/11/2009,9.31,0.033864514
04/11/2009,9,-0.008849615
03/11/2009,9.08,0.005521825
02/11/2009,9.03,0.052284635
30/10/2009,8.57,-0.019642457
29/10/2009,8.74,0.09348119
28/10/2009,7.96,0.00756624
27/10/2009,7.9,-0.017566324
26/10/2009,8.04,-0.024571261
23/10/2009,8.24,-0.010863112
22/10/2009,8.33,0.015729302
21/10/2009,8.2,-0.014528101
20/10/2009,8.32,-0.017868254
19/10/2009,8.47,0.076016977
16/10/2009,7.85,-0.035047392
15/10/2009,8.13,-0.03386055
14/10/2009,8.41,0.021635459
13/10/2009,8.23,-0.01087624
12/10/2009,8.32,-0.019048195
09/10/2009,8.48,0.011862535
08/10/2009,8.38,-0.027076404
07/10/2009,8.61,0.014035318
06/10/2009,8.49,0.033536077
05/10/2009,8.21,0.027162164
02/10/2009,7.99,-0.046463125
01/10/2009,8.37,-0.025944851
30/09/2009,8.59,0.021177262
29/09/2009,8.41,0.004767589
28/09/2009,8.37,0.031556016
25/09/2009,8.11,-0.026765588
24/09/2009,8.33,-0.019025544
23/09/2009,8.49,-0.026730238
22/09/2009,8.72,-0.014798221
21/09/2009,8.85,-0.012352768
18/09/2009,8.96,0.005595986
17/09/2009,8.91,-0.027671937
16/09/2009,9.16,-0.004357305
15/09/2009,9.2,0.045588772
14/09/2009,8.79,0.012593183
11/09/2009,8.68,0.085337036
10/09/2009,7.97,0.015170961
09/09/2009,7.85,-0.006349228
08/09/2009,7.9,0.021753897
04/09/2009,7.73,0.003888534
03/09/2009,7.7,-0.015464226
02/09/2009,7.82,0.107921337
01/09/2009,7.02,-0.022536165
31/08/2009,7.18,-0.004169568
28/08/2009,7.21,-0.017869891
27/08/2009,7.34,-0.018893949
26/08/2009,7.48,-0.00666225
25/08/2009,7.53,0.00666225
24/08/2009,7.48,-0.013280408
21/08/2009,7.58,0.028095493
20/08/2009,7.37,0.01091416
19/08/2009,7.29,0.011034595
18/08/2009,7.21,0.0210239
17/08/2009,7.06,-0.027934777
14/08/2009,7.26,-0.002751033
13/08/2009,7.28,0.029270382
12/08/2009,7.07,0.005673774
11/08/2009,7.03,-0.019718949
10/08/2009,7.17,0.00559442
07/08/2009,7.13,0.002808991
06/08/2009,7.11,-0.002808991
05/08/2009,7.13,-0.015309972
04/08/2009,7.24,-0.001380262
03/08/2009,7.25,0.012491488
31/07/2009,7.16,-0.004181191
30/07/2009,7.19,0.090177339
29/07/2009,6.57,-0.037345639
28/07/2009,6.82,0.011799547
27/07/2009,6.74,0.02402518
24/07/2009,6.58,-0.001518603
23/07/2009,6.59,0.029255358
22/07/2009,6.4,0.009419222
21/07/2009,6.34,0
20/07/2009,6.34,0.006329135
17/07/2009,6.3,-0.004750603
16/07/2009,6.33,-0.043283418
15/07/2009,6.61,0.068884816
14/07/2009,6.17,0.021294826
13/07/2009,6.04,-0.00165426
10/07/2009,6.05,-0.003300333
09/07/2009,6.07,-0.003289477
08/07/2009,6.09,-0.009804
07/07/2009,6.15,0.003257332
06/07/2009,6.13,-0.009740337
02/07/2009,6.19,-0.042694231
01/07/2009,6.46,-0.025975486
30/06/2009,6.63,0.00302115
29/06/2009,6.61,-0.001511716
26/06/2009,6.62,0.022919261
25/06/2009,6.47,0.021875872
24/06/2009,6.33,0.009523882
23/06/2009,6.27,0.039029344
22/06/2009,6.03,-0.013179762
19/06/2009,6.11,-0.027443207
18/06/2009,6.28,0.003189795
17/06/2009,6.26,-0.00159617
16/06/2009,6.27,-0.032944156
15/06/2009,6.48,-0.037854633
12/06/2009,6.73,-0.020588963
11/06/2009,6.87,0.044650274
10/06/2009,6.57,-0.021085118
09/06/2009,6.71,0.041070411
08/06/2009,6.44,0.031548358
05/06/2009,6.24,-0.022187915
04/06/2009,6.38,0.028618805
03/06/2009,6.2,-0.033309979
02/06/2009,6.41,0.012559035
01/06/2009,6.33,0.043590436
29/05/2009,6.06,0.008285052
28/05/2009,6.01,0.0150883
27/05/2009,5.92,-0.011754963
26/05/2009,5.99,0.015139061
22/05/2009,5.9,0.001696353
21/05/2009,5.89,-0.033392084
20/05/2009,6.09,-0.024332101
19/05/2009,6.24,0.014528101
18/05/2009,6.15,0.03980625
15/05/2009,5.91,0.022242149
14/05/2009,5.78,0.02097979
13/05/2009,5.66,-0.069934713
12/05/2009,6.07,-0.03241775
11/05/2009,6.27,-0.036025822
08/05/2009,6.5,0.04403227
07/05/2009,6.22,-0.01436577
06/05/2009,6.31,0.072281043
05/05/2009,5.87,0.02763561
04/05/2009,5.71,0.030224523
01/05/2009,5.54,0.001806685
30/04/2009,5.53,-0.074882666
29/04/2009,5.96,0.02548991
28/04/2009,5.81,0.017361547
27/04/2009,5.71,-0.017361547
24/04/2009,5.81,0.053015948
23/04/2009,5.51,-0.026859269
22/04/2009,5.66,0.016028838
21/04/2009,5.57,0.061073556
20/04/2009,5.24,-0.05927661
17/04/2009,5.56,0.086357569
16/04/2009,5.1,0.046146603
15/04/2009,4.87,0.039795827
14/04/2009,4.68,-0.027398974
13/04/2009,4.81,-0.018538121
09/04/2009,4.9,0.076308193
08/04/2009,4.54,0
07/04/2009,4.54,-0.03250557
06/04/2009,4.69,0.028109959
03/04/2009,4.56,-0.015234245
02/04/2009,4.63,0.066989326
01/04/2009,4.33,0.023365549
31/03/2009,4.23,0.007117468
30/03/2009,4.2,-0.039678484
27/03/2009,4.37,-0.040364224
26/03/2009,4.55,0.080042708
25/03/2009,4.2,-0.007117468
24/03/2009,4.23,-0.018735911
23/03/2009,4.31,0.084693879
20/03/2009,3.96,-0.027398974
19/03/2009,4.07,-0.019465335
18/03/2009,4.15,0.064699177
17/03/2009,3.89,0.06368199
16/03/2009,3.65,-0.027028672
13/03/2009,3.75,0.01342302
12/03/2009,3.7,0.058431083
11/03/2009,3.49,0.029071815
10/03/2009,3.39,0.08299692
09/03/2009,3.12,0.00643089
06/03/2009,3.1,-0.022329476
05/03/2009,3.17,-0.084642643
04/03/2009,3.45,0.044451763
03/03/2009,3.3,-0.023953241
02/03/2009,3.38,-0.04058528
27/02/2009,3.52,-0.028013036
26/02/2009,3.62,-0.024557851
25/02/2009,3.71,-0.039635307
24/02/2009,3.86,0.061434535
23/02/2009,3.63,0.005524876
20/02/2009,3.61,-0.005524876
19/02/2009,3.63,0
18/02/2009,3.63,-0.019100171
17/02/2009,3.7,-0.044921687
13/02/2009,3.87,-0.002580647
12/02/2009,3.88,-0.0051414
11/02/2009,3.9,0
10/02/2009,3.9,-0.062131781
09/02/2009,4.15,0.067273181
06/02/2009,3.88,0.052922401
05/02/2009,3.68,-0.018843088
04/02/2009,3.75,-0.074488852
03/02/2009,4.04,-0.11668232
02/02/2009,4.54,0.024527428
30/01/2009,4.43,-0.050615864
29/01/2009,4.66,-0.05632354
28/01/2009,4.93,0.04565108
27/01/2009,4.71,0.043390755
26/01/2009,4.51,-0.01975915
23/01/2009,4.6,0.037656719
22/01/2009,4.43,-0.017897569
21/01/2009,4.51,0.045359249
20/01/2009,4.31,-0.051989108
16/01/2009,4.54,0.024527428
15/01/2009,4.43,0.074976556
14/01/2009,4.11,-0.049832374
13/01/2009,4.32,-0.040821995
12/01/2009,4.5,0.008928631
09/01/2009,4.46,-0.015573173
08/01/2009,4.53,0.022322355
07/01/2009,4.43,-0.046314782
06/01/2009,4.64,0.03509132
05/01/2009,4.48,
