Date,Close,EXC
28/01/2011,41.91,-0.01421488
27/01/2011,42.51,-0.012158204
26/01/2011,43.03,-0.003942948
25/01/2011,43.2,-0.004618946
24/01/2011,43.4,0.004387491
21/01/2011,43.21,-0.003234753
20/01/2011,43.35,0.01230142
19/01/2011,42.82,-0.002332635
18/01/2011,42.92,0.001165637
14/01/2011,42.87,0.011731716
13/01/2011,42.37,-0.004944095
12/01/2011,42.58,0.013953165
11/01/2011,41.99,-0.005699374
10/01/2011,42.23,-0.008253791
07/01/2011,42.58,-0.002111438
06/01/2011,42.67,-0.000936988
05/01/2011,42.71,0.005635141
04/01/2011,42.47,0.012557919
03/01/2011,41.94,0.007178782
31/12/2010,41.64,0.00384986
30/12/2010,41.48,-0.00216737
29/12/2010,41.57,-0.00933803
28/12/2010,41.96,0.004299027
27/12/2010,41.78,-0.002629379
23/12/2010,41.89,0.000716418
22/12/2010,41.86,0.013468217
21/12/2010,41.3,-0.001209922
20/12/2010,41.35,0.006551036
17/12/2010,41.08,0.003169575
16/12/2010,40.95,0.002934705
15/12/2010,40.83,-0.002446185
14/12/2010,40.93,0.003916774
13/12/2010,40.77,0.018067562
10/12/2010,40.04,0.010797343
09/12/2010,39.61,0
08/12/2010,39.61,0.003794111
07/12/2010,39.46,-0.008076773
06/12/2010,39.78,-0.0067644
03/12/2010,40.05,0.012562979
02/12/2010,39.55,0.002785164
01/12/2010,39.44,0.001776425
30/11/2010,39.37,0.000254033
29/11/2010,39.36,-0.004309805
26/11/2010,39.53,-0.004794962
24/11/2010,39.72,0.003530899
23/11/2010,39.58,-0.007551005
22/11/2010,39.88,-0.003004509
19/11/2010,40,-0.000499875
18/11/2010,40.02,0.000499875
17/11/2010,40,0.004510155
16/11/2010,39.82,-0.00875115
15/11/2010,40.17,0.002991775
12/11/2010,40.05,-0.013639393
11/11/2010,40.6,-0.000738643
10/11/2010,40.63,-0.022390811
09/11/2010,41.55,0.005066967
08/11/2010,41.34,0.004120718
05/11/2010,41.17,0
04/11/2010,41.17,0.010253996
03/11/2010,40.75,-0.006603913
02/11/2010,41.02,0.00292969
01/11/2010,40.9,0.001957906
29/10/2010,40.82,-0.003911985
28/10/2010,40.98,0.001220852
27/10/2010,40.93,-0.004144831
26/10/2010,41.1,-0.005580507
25/10/2010,41.33,-0.01608099
22/10/2010,42,-0.035550984
21/10/2010,43.52,-0.017312505
20/10/2010,44.28,0.012270093
19/10/2010,43.74,-0.006153866
18/10/2010,44.01,0.019734463
15/10/2010,43.15,0.003017294
14/10/2010,43.02,-0.003943863
13/10/2010,43.19,0.00371144
12/10/2010,43.03,-0.003942948
11/10/2010,43.2,0
08/10/2010,43.2,0.006502577
07/10/2010,42.92,0.001632273
06/10/2010,42.85,-0.001399254
05/10/2010,42.91,0.004671814
04/10/2010,42.71,-0.007464462
01/10/2010,43.03,0.010512887
30/09/2010,42.58,-0.005620624
29/09/2010,42.82,-0.005124633
28/09/2010,43.04,-0.001161036
27/09/2010,43.09,0.00255606
24/09/2010,42.98,0.016893879
23/09/2010,42.26,-0.015496906
22/09/2010,42.92,0.013369497
21/09/2010,42.35,-0.009166829
20/09/2010,42.74,0.014850008
17/09/2010,42.11,-0.000712166
16/09/2010,42.14,-0.003553243
15/09/2010,42.29,0.001419783
14/09/2010,42.23,-0.010599557
13/09/2010,42.68,-0.003274857
10/09/2010,42.82,0.007971906
09/09/2010,42.48,0.012554944
08/09/2010,41.95,0.004778982
07/09/2010,41.75,-0.011194591
03/09/2010,42.22,0.011913412
02/09/2010,41.72,0.001439194
01/09/2010,41.66,0.022822064
31/08/2010,40.72,0.004923693
30/08/2010,40.52,-0.005905529
27/08/2010,40.76,0.016823752
26/08/2010,40.08,0.001248284
25/08/2010,40.03,-0.000499501
24/08/2010,40.05,-0.012407107
23/08/2010,40.55,0.003458501
20/08/2010,40.41,-0.00370508
19/08/2010,40.56,-0.014441568
18/08/2010,41.15,-0.005090303
17/08/2010,41.36,0.003633285
16/08/2010,41.21,-0.003875035
13/08/2010,41.37,0.002904868
12/08/2010,41.25,-0.017780382
11/08/2010,41.99,-0.014422759
10/08/2010,42.6,0.005413689
09/08/2010,42.37,0.004731497
06/08/2010,42.17,0.000237164
05/08/2010,42.16,-0.006855009
04/08/2010,42.45,0.000706964
03/08/2010,42.42,-0.00023571
02/08/2010,42.43,0.014241874
30/07/2010,41.83,-0.002387776
29/07/2010,41.93,-0.010910924
28/07/2010,42.39,0.01186535
27/07/2010,41.89,0.022939555
26/07/2010,40.94,-0.001952172
23/07/2010,41.02,-0.018836587
22/07/2010,41.8,-0.003582093
21/07/2010,41.95,-0.015141051
20/07/2010,42.59,0.01824479
19/07/2010,41.82,0.008163311
16/07/2010,41.48,-0.00672756
15/07/2010,41.76,0.008175088
14/07/2010,41.42,0.010679713
13/07/2010,40.98,0.002687845
12/07/2010,40.87,0.006135741
09/07/2010,40.62,0.003205526
08/07/2010,40.49,0.020964082
07/07/2010,39.65,0.033858069
06/07/2010,38.33,0.011809611
02/07/2010,37.88,-0.004477816
01/07/2010,38.05,0.00210471
30/06/2010,37.97,-0.002630196
29/06/2010,38.07,-0.018478079
28/06/2010,38.78,0.010628746
25/06/2010,38.37,-0.007270871
24/06/2010,38.65,-0.009783806
23/06/2010,39.03,-0.01827926
22/06/2010,39.75,-0.024845999
21/06/2010,40.75,-0.011952819
18/06/2010,41.24,0.008034127
17/06/2010,40.91,-0.007063724
16/06/2010,41.2,0.006819315
15/06/2010,40.92,0.016508937
14/06/2010,40.25,0.008984338
11/06/2010,39.89,-0.003753289
10/06/2010,40.04,0.036885779
09/06/2010,38.59,0.002334934
08/06/2010,38.5,0.020202707
07/06/2010,37.73,0.002653929
04/06/2010,37.63,-0.020516238
03/06/2010,38.41,0.012839165
02/06/2010,37.92,0.007145723
01/06/2010,37.65,-0.024919322
28/05/2010,38.6,-0.007999011
27/05/2010,38.91,0.022087425
26/05/2010,38.06,-0.008372629
25/05/2010,38.38,-0.014485509
24/05/2010,38.94,-0.012504948
21/05/2010,39.43,0.003048008
20/05/2010,39.31,-0.032042791
19/05/2010,40.59,-0.004915222
18/05/2010,40.79,-0.013635468
17/05/2010,41.35,-0.007948976
14/05/2010,41.68,-0.0093135
13/05/2010,42.07,-0.002137007
12/05/2010,42.16,-0.012258522
11/05/2010,42.68,0.001876173
10/05/2010,42.6,0.025197435
07/05/2010,41.54,-0.007673899
06/05/2010,41.86,-0.042788526
05/05/2010,43.69,0.011973433
04/05/2010,43.17,-0.021994014
03/05/2010,44.13,0.012312057
30/04/2010,43.59,0.007599346
29/04/2010,43.26,-0.002770085
28/04/2010,43.38,0.01229286
27/04/2010,42.85,-0.017810116
26/04/2010,43.62,-0.007536863
23/04/2010,43.95,0.006849342
22/04/2010,43.65,0.001146132
21/04/2010,43.6,-0.011856044
20/04/2010,44.12,0.012314865
19/04/2010,43.58,-0.000917431
16/04/2010,43.62,-0.017948909
15/04/2010,44.41,-0.00269845
14/04/2010,44.53,-0.000673476
13/04/2010,44.56,-0.000448732
12/04/2010,44.58,0.007203993
09/04/2010,44.26,-0.003833582
08/04/2010,44.43,-0.0067295
07/04/2010,44.73,-0.007794272
06/04/2010,45.08,0.01519922
05/04/2010,44.4,0.002706362
01/04/2010,44.28,0.010671006
31/03/2010,43.81,-0.003418028
30/03/2010,43.96,0.000910332
29/03/2010,43.92,0.01676081
26/03/2010,43.19,-0.002312674
25/03/2010,43.29,-0.006217637
24/03/2010,43.56,-0.017071087
23/03/2010,44.31,-0.000225657
22/03/2010,44.32,-0.006746147
19/03/2010,44.62,-0.001119946
18/03/2010,44.67,-0.015108041
17/03/2010,45.35,0.000220531
16/03/2010,45.34,0.020950176
15/03/2010,44.4,0.005420067
12/03/2010,44.16,-0.017286321
11/03/2010,44.93,-0.003998228
10/03/2010,45.11,0.003108351
09/03/2010,44.97,-0.007973464
08/03/2010,45.33,-0.003743261
05/03/2010,45.5,0.017291497
04/03/2010,44.72,0.005606024
03/03/2010,44.47,0.0029276
02/03/2010,44.34,-0.002702704
01/03/2010,44.46,0.026437274
26/02/2010,43.3,-0.011709467
25/02/2010,43.81,-0.004554779
24/02/2010,44.01,-0.00294952
23/02/2010,44.14,-0.012383362
22/02/2010,44.69,-0.004242498
19/02/2010,44.88,0.009402353
18/02/2010,44.46,0.010627573
17/02/2010,43.99,-0.004762454
16/02/2010,44.2,0.020572154
12/02/2010,43.3,-0.009653028
11/02/2010,43.72,-0.013179014
10/02/2010,44.3,0.001807502
09/02/2010,44.22,0.010457017
08/02/2010,43.76,-0.010909199
05/02/2010,44.24,-0.011462088
04/02/2010,44.75,-0.021225648
03/02/2010,45.71,-0.00936316
02/02/2010,46.14,0.006086975
01/02/2010,45.86,0.005247061
29/01/2010,45.62,-0.007425236
28/01/2010,45.96,-0.006938449
27/01/2010,46.28,-0.006890639
26/01/2010,46.6,0.011004534
25/01/2010,46.09,-0.011219104
22/01/2010,46.61,-0.030427025
21/01/2010,48.05,-0.008290203
20/01/2010,48.45,-0.016783038
19/01/2010,49.27,0.013691846
15/01/2010,48.6,-0.009828089
14/01/2010,49.08,-0.01174816
13/01/2010,49.66,0.01195193
12/01/2010,49.07,0.004288784
11/01/2010,48.86,0.011527505
08/01/2010,48.3,-0.004750603
07/01/2010,48.53,0.003302377
06/01/2010,48.37,0.006013497
05/01/2010,48.08,-0.016502025
04/01/2010,48.88,0.000204604
31/12/2009,48.87,-0.010786713
30/12/2009,49.4,0.001620746
29/12/2009,49.32,-0.001823155
28/12/2009,49.41,-0.002223796
24/12/2009,49.52,0.002628654
23/12/2009,49.39,0.00588894
22/12/2009,49.1,-0.006698493
21/12/2009,49.43,-0.006251911
18/12/2009,49.74,0.003827178
17/12/2009,49.55,-0.014227271
16/12/2009,50.26,-0.015596012
15/12/2009,51.05,-0.006443447
14/12/2009,51.38,-0.00446646
11/12/2009,51.61,0.011105813
10/12/2009,51.04,0.014405775
09/12/2009,50.31,0.006781039
08/12/2009,49.97,-0.003795071
07/12/2009,50.16,0.017293815
04/12/2009,49.3,-0.014298904
03/12/2009,50.01,0.0010003
02/12/2009,49.96,0.018994307
01/12/2009,49.02,0.017284381
30/11/2009,48.18,0.010851526
27/11/2009,47.66,-0.013132028
25/11/2009,48.29,0.01796956
24/11/2009,47.43,0.000632711
23/11/2009,47.4,0.012525373
20/11/2009,46.81,0.009012937
19/11/2009,46.39,-0.010507227
18/11/2009,46.88,-0.003832238
17/11/2009,47.06,-0.007409794
16/11/2009,47.41,0.017018067
13/11/2009,46.61,0.011653131
12/11/2009,46.07,-0.019985623
11/11/2009,47,-0.004246291
10/11/2009,47.2,-0.006756782
09/11/2009,47.52,0.01740651
06/11/2009,46.7,-0.009589844
05/11/2009,47.15,0.012592206
04/11/2009,46.56,0.010145797
03/11/2009,46.09,-0.007349795
02/11/2009,46.43,-0.011350373
30/10/2009,46.96,-0.020236778
29/10/2009,47.92,0.002507314
28/10/2009,47.8,-0.009991757
27/10/2009,48.28,-0.006606135
26/10/2009,48.6,-0.025796089
23/10/2009,49.87,-0.019263827
22/10/2009,50.84,0.015660941
21/10/2009,50.05,0.005208345
20/10/2009,49.79,-0.023226851
19/10/2009,50.96,0.017020003
16/10/2009,50.1,0.000399281
15/10/2009,50.08,0.012457465
14/10/2009,49.46,0.001213838
13/10/2009,49.4,-0.003838776
12/10/2009,49.59,0.003434
09/10/2009,49.42,0.009147335
08/10/2009,48.97,0.007995942
07/10/2009,48.58,-0.0018509
06/10/2009,48.67,0.010118827
05/10/2009,48.18,0.00415974
02/10/2009,47.98,-0.010573334
01/10/2009,48.49,-0.023036387
30/09/2009,49.62,-0.00962703
29/09/2009,50.1,-0.002392346
28/09/2009,50.22,0.007194276
25/09/2009,49.86,-0.005799436
24/09/2009,50.15,-0.007152822
23/09/2009,50.51,-0.013958744
22/09/2009,51.22,0.005481611
21/09/2009,50.94,-0.008405875
18/09/2009,51.37,-0.008528836
17/09/2009,51.81,0.006195567
16/09/2009,51.49,0.026568521
15/09/2009,50.14,0.0177067
14/09/2009,49.26,0.017819212
11/09/2009,48.39,-0.005975087
10/09/2009,48.68,0.000616459
09/09/2009,48.65,-0.00184824
08/09/2009,48.74,0.00493625
04/09/2009,48.5,-0.004525825
03/09/2009,48.72,0.001643386
02/09/2009,48.64,-0.015908963
01/09/2009,49.42,-0.012067725
31/08/2009,50.02,-0.009748411
28/08/2009,50.51,-0.001582592
27/08/2009,50.59,-0.000592827
26/08/2009,50.62,-0.004926604
25/08/2009,50.87,-0.006270842
24/08/2009,51.19,0.000977231
21/08/2009,51.14,0.034616546
20/08/2009,49.4,0.001418009
19/08/2009,49.33,0.00223237
18/08/2009,49.22,-0.001015332
17/08/2009,49.27,-0.014307549
14/08/2009,49.98,-0.007375694
13/08/2009,50.35,0.007175634
12/08/2009,49.99,-0.008366583
11/08/2009,50.41,-0.000198354
10/08/2009,50.42,0.007565236
07/08/2009,50.04,0.008630259
06/08/2009,49.61,-0.006429598
05/08/2009,49.93,-0.019633749
04/08/2009,50.92,-0.009771428
03/08/2009,51.42,0.010950442
31/07/2009,50.86,-0.018506421
30/07/2009,51.81,0.008918244
29/07/2009,51.35,-0.012963324
28/07/2009,52.02,-0.013556294
27/07/2009,52.73,-0.031914624
24/07/2009,54.44,0.00755973
23/07/2009,54.03,0.026633232
22/07/2009,52.61,-0.013592809
21/07/2009,53.33,0.02429423
20/07/2009,52.05,0.012177593
17/07/2009,51.42,-0.009869456
16/07/2009,51.93,0.00521287
15/07/2009,51.66,0.031062061
14/07/2009,50.08,0.01104318
13/07/2009,49.53,0.024319171
10/07/2009,48.34,-0.002066543
09/07/2009,48.44,0.00475945
08/07/2009,48.21,0.009587401
07/07/2009,47.75,-0.025432985
06/07/2009,48.98,-0.007930901
02/07/2009,49.37,-0.043403226
01/07/2009,51.56,0.006811353
30/06/2009,51.21,0.014357607
29/06/2009,50.48,-0.004348692
26/06/2009,50.7,-0.005899722
25/06/2009,51,0.016807118
24/06/2009,50.15,0.013854252
23/06/2009,49.46,0.009548066
22/06/2009,48.99,-0.019206089
19/06/2009,49.94,-0.010358658
18/06/2009,50.46,0.041061487
17/06/2009,48.43,-0.010271249
16/06/2009,48.93,-0.005299646
15/06/2009,49.19,-0.02786589
12/06/2009,50.58,0.00893661
11/06/2009,50.13,-0.00398169
10/06/2009,50.33,0.04990344
09/06/2009,47.88,0.009021356
08/06/2009,47.45,-0.02106219
05/06/2009,48.46,0.003928466
04/06/2009,48.27,0.029859241
03/06/2009,46.85,-0.035643186
02/06/2009,48.55,-0.014721182
01/06/2009,49.27,0.025906054
29/05/2009,48.01,0.002502608
28/05/2009,47.89,0.015784817
27/05/2009,47.14,-0.015367106
26/05/2009,47.87,0.026030461
22/05/2009,46.64,0.01555779
21/05/2009,45.92,-0.009751946
20/05/2009,46.37,-0.016257043
19/05/2009,47.13,0.022747762
18/05/2009,46.07,-0.024655553
15/05/2009,47.22,-0.035164343
14/05/2009,48.91,-0.00611498
13/05/2009,49.21,-0.038861122
12/05/2009,51.16,0.017748445
11/05/2009,50.26,0.002191018
08/05/2009,50.15,0.039452046
07/05/2009,48.21,0.021172576
06/05/2009,47.2,-0.005493358
05/05/2009,47.46,-0.003785493
04/05/2009,47.64,0.013950765
01/05/2009,46.98,0.018258482
30/04/2009,46.13,0.0041273
29/04/2009,45.94,0.017345917
28/04/2009,45.15,-0.018651117
27/04/2009,46,0.028220568
24/04/2009,44.72,-0.023426486
23/04/2009,45.78,0.005695525
22/04/2009,45.52,-0.010272192
21/04/2009,45.99,0.006325684
20/04/2009,45.7,-0.009581955
17/04/2009,46.14,0.009144414
16/04/2009,45.72,-0.026547367
15/04/2009,46.95,0.009630893
14/04/2009,46.5,-0.012820688
13/04/2009,47.1,-0.014961822
09/04/2009,47.81,-0.001254181
08/04/2009,47.87,0.01240163
07/04/2009,47.28,-0.009053646
06/04/2009,47.71,-0.018482511
03/04/2009,48.6,0.036032386
02/04/2009,46.88,0.034725711
01/04/2009,45.28,-0.002426383
31/03/2009,45.39,0.014647399
30/03/2009,44.73,-0.022328771
27/03/2009,45.74,-0.00327404
26/03/2009,45.89,0.028513369
25/03/2009,44.6,-0.00022419
24/03/2009,44.61,-0.023921406
23/03/2009,45.69,0.043159297
20/03/2009,43.76,-0.023711171
19/03/2009,44.81,0.005370342
18/03/2009,44.57,0.010601205
17/03/2009,44.1,0.020156431
16/03/2009,43.22,0.028157656
13/03/2009,42.02,0.015348023
12/03/2009,41.38,0.030175232
11/03/2009,40.15,-0.058527339
10/03/2009,42.57,-0.029396863
09/03/2009,43.84,-0.018307665
06/03/2009,44.65,0.011034905
05/03/2009,44.16,-0.036027913
04/03/2009,45.78,0.024769068
03/03/2009,44.66,-0.039943866
02/03/2009,46.48,-0.015795419
27/02/2009,47.22,-0.013880349
26/02/2009,47.88,-0.01677579
25/02/2009,48.69,-0.00020536
24/02/2009,48.7,0.050105197
23/02/2009,46.32,-0.034376396
20/02/2009,47.94,-0.035652209
19/02/2009,49.68,0.011539758
18/02/2009,49.11,-0.026325242
17/02/2009,50.42,-0.062838843
13/02/2009,53.69,-0.002046703
12/02/2009,53.8,-0.034347549
11/02/2009,55.68,-0.005730675
10/02/2009,56,-0.025215124
09/02/2009,57.43,-0.006594956
06/02/2009,57.81,0.012182538
05/02/2009,57.11,-0.00993126
04/02/2009,57.68,0.015902476
03/02/2009,56.77,0.026235109
02/02/2009,55.3,0.019723064
30/01/2009,54.22,-0.039064642
29/01/2009,56.38,-0.015138469
28/01/2009,57.24,0.0319516
27/01/2009,55.44,-0.019116259
26/01/2009,56.51,0.033468399
23/01/2009,54.65,0.014189863
22/01/2009,53.88,0.013641247
21/01/2009,53.15,0.009451866
20/01/2009,52.65,-0.040023955
16/01/2009,54.8,0.032643848
15/01/2009,53.04,0.005482574
14/01/2009,52.75,-0.009434032
13/01/2009,53.25,-0.025036078
12/01/2009,54.6,0.007906633
09/01/2009,54.17,-0.021549409
08/01/2009,55.35,0.002351453
07/01/2009,55.22,-0.039067468
06/01/2009,57.42,0.001394214
05/01/2009,57.34,
