Date,Close,MSFT
26/01/2011,28.78,0.011532541
25/01/2011,28.45,0.002463489
24/01/2011,28.38,0.012766131
21/01/2011,28.02,-0.011708489
20/01/2011,28.35,-0.004223871
19/01/2011,28.47,-0.006651521
18/01/2011,28.66,0.012640618
14/01/2011,28.3,0.0038945
13/01/2011,28.19,-0.012689631
12/01/2011,28.55,0.015531551
11/01/2011,28.11,-0.003905562
10/01/2011,28.22,-0.013375771
07/01/2011,28.6,-0.007662873
06/01/2011,28.82,0.02886508
05/01/2011,28,-0.003209131
04/01/2011,28.09,0.003923672
03/01/2011,27.98,0.002504922
31/12/2010,27.91,0.002152081
30/12/2010,27.85,-0.004299541
29/12/2010,27.97,-0.001429082
28/12/2010,28.01,-0.002139801
27/12/2010,28.07,-0.008160414
23/12/2010,28.3,0.0038945
22/12/2010,28.19,0.004265915
21/12/2010,28.07,0.009305722
20/12/2010,27.81,-0.003231021
17/12/2010,27.9,-0.003220615
16/12/2010,27.99,0.005014337
15/12/2010,27.85,0.008292818
14/12/2010,27.62,0.013486627
13/12/2010,27.25,-0.00329731
10/12/2010,27.34,0.009555383
09/12/2010,27.08,-0.005523859
08/12/2010,27.23,0.013308884
07/12/2010,26.87,0.001117111
06/12/2010,26.84,-0.00668402
03/12/2010,27.02,0.004822862
02/12/2010,26.89,0.032120653
01/12/2010,26.04,0.0304117
30/11/2010,25.26,-0.001977458
29/11/2010,25.31,0.002373419
26/11/2010,25.25,-0.004741218
24/11/2010,25.37,0.009903032
23/11/2010,25.12,-0.023993285
22/11/2010,25.73,0.001555815
19/11/2010,25.69,-0.005821868
18/11/2010,25.84,0.01050389
17/11/2010,25.57,-0.009342224
16/11/2010,25.81,-0.014997397
15/11/2010,26.2,-0.002668193
12/11/2010,26.27,-0.015486617
11/11/2010,26.68,-0.00969795
10/11/2010,26.94,-0.000371126
09/11/2010,26.95,0.005208345
08/11/2010,26.81,-0.001490869
05/11/2010,26.85,-0.010742833
04/11/2010,27.14,0.004061294
03/11/2010,27.03,-0.013230623
02/11/2010,27.39,0.016194686
01/11/2010,26.95,0.010443959
29/10/2010,26.67,0.014731145
28/10/2010,26.28,0.008790425
27/10/2010,26.05,0.005774799
26/10/2010,25.9,0.027795878
25/10/2010,25.19,-0.007514372
22/10/2010,25.38,-0.001574803
21/10/2010,25.42,0.004336691
20/10/2010,25.31,0.008331728
19/10/2010,25.1,-0.028281539
18/10/2010,25.82,0.010903535
15/10/2010,25.54,0.012212088
14/10/2010,25.23,-0.004350412
13/10/2010,25.34,0.020331575
12/10/2010,24.83,0.009712743
11/10/2010,24.59,0.00081367
08/10/2010,24.57,0.001629328
07/10/2010,24.53,0.004084973
06/10/2010,24.43,0.003280036
05/10/2010,24.35,0.018235068
04/10/2010,23.91,-0.019466343
01/10/2010,24.38,-0.004501747
30/09/2010,24.49,-0.000408247
29/09/2010,24.5,-0.007320081
28/09/2010,24.68,-0.002023882
27/09/2010,24.73,-0.002019795
24/09/2010,24.78,0.014224991
23/09/2010,24.43,-0.007340979
22/09/2010,24.61,-0.021705032
21/09/2010,25.15,-0.011071683
20/09/2010,25.43,0.008292249
17/09/2010,25.22,-0.004352133
16/09/2010,25.33,0.008325122
15/09/2010,25.12,0.003589236
14/09/2010,25.03,-0.003191068
13/09/2010,25.11,0.051481956
10/09/2010,23.85,-0.006686193
09/09/2010,24.01,0.003337508
08/09/2010,23.93,-0.001252871
07/09/2010,23.96,-0.01367897
03/09/2010,24.29,0.014514043
02/09/2010,23.94,0.001672241
01/09/2010,23.9,0.018155449
31/08/2010,23.47,-0.007217183
30/08/2010,23.64,-0.012192709
27/08/2010,23.93,0.004607338
26/08/2010,23.82,-0.011686277
25/08/2010,24.1,0.002492731
24/08/2010,24.04,-0.009933857
23/08/2010,24.28,0.002061431
20/08/2010,24.23,-0.008629599
19/08/2010,24.44,-0.015428645
18/08/2010,24.82,0.00444176
17/08/2010,24.71,0.008534902
16/08/2010,24.5,0.004089985
13/08/2010,24.4,-0.003681739
12/08/2010,24.49,-0.014995215
11/08/2010,24.86,-0.008411826
10/08/2010,25.07,-0.021310988
09/08/2010,25.61,0.002345584
06/08/2010,25.55,0.007069943
05/08/2010,25.37,-0.014090253
04/08/2010,25.73,-0.0165739
03/08/2010,26.16,-0.006477447
02/08/2010,26.33,0.01994696
30/07/2010,25.81,-0.008487705
29/07/2010,26.03,0.003078109
28/07/2010,25.95,-0.008059917
27/07/2010,26.16,0.002296212
26/07/2010,26.1,0.011173301
23/07/2010,25.81,-0.001161665
22/07/2010,25.84,0.028259337
21/07/2010,25.12,-0.014229489
20/07/2010,25.48,0.009860068
19/07/2010,25.23,0.013567646
16/07/2010,24.89,-0.024604416
15/07/2010,25.51,0.002747794
14/07/2010,25.44,0.012260387
13/07/2010,25.13,0.012009752
12/07/2010,24.83,0.02281158
09/07/2010,24.27,-0.005751865
08/07/2010,24.41,0.004516534
07/07/2010,24.3,0.019950786
06/07/2010,23.82,0.023360587
02/07/2010,23.27,0.004738325
01/07/2010,23.16,0.006497749
30/06/2010,23.01,-0.012953549
29/06/2010,23.31,-0.042005335
28/06/2010,24.31,-0.00900907
25/06/2010,24.53,-0.018978967
24/06/2010,25,-0.01232375
23/06/2010,25.31,-0.01801145
22/06/2010,25.77,-0.006960585
21/06/2010,25.95,-0.018706405
18/06/2010,26.44,0.002651015
17/06/2010,26.37,0.001897894
16/06/2010,26.32,-0.009829947
15/06/2010,26.58,0.041480601
14/06/2010,25.5,-0.006254907
11/06/2010,25.66,0.026057534
10/06/2010,25,0.008435479
09/06/2010,24.79,-0.012825827
08/06/2010,25.11,-0.007142888
07/06/2010,25.29,-0.019577759
04/06/2010,25.79,-0.040651371
03/06/2010,26.86,0.015004032
02/06/2010,26.46,0.021777365
01/06/2010,25.89,0.003482302
28/05/2010,25.8,-0.007722046
27/05/2010,26,0.038820793
26/05/2010,25.01,-0.041509483
25/05/2010,26.07,-0.007642376
24/05/2010,26.27,-0.021465708
21/05/2010,26.84,-0.010009351
20/05/2010,27.11,-0.040836749
19/05/2010,28.24,-0.012667305
18/05/2010,28.6,-0.011818003
17/05/2010,28.94,0.000345602
14/05/2010,28.93,-0.010658516
13/05/2010,29.24,-0.006816659
12/05/2010,29.44,0.01920498
11/05/2010,28.88,-0.002075407
10/05/2010,28.94,0.025548196
07/05/2010,28.21,-0.026929412
06/05/2010,28.98,-0.029578903
05/05/2010,29.85,-0.009336513
04/05/2010,30.13,-0.023939494
03/05/2010,30.86,0.010423547
30/04/2010,30.54,-0.014949905
29/04/2010,31,0.002907448
28/04/2010,30.91,0.001943006
27/04/2010,30.85,-0.008392561
26/04/2010,31.11,0.004833262
23/04/2010,30.96,-0.013793322
22/04/2010,31.39,0.001913266
21/04/2010,31.33,-0.000957091
20/04/2010,31.36,0.0102565
19/04/2010,31.04,0.011991717
16/04/2010,30.67,-0.00649986
15/04/2010,30.87,0.001621009
14/04/2010,30.82,0.012077836
13/04/2010,30.45,0.004278433
12/04/2010,30.32,-0.000659413
09/04/2010,30.34,0.013939821
08/04/2010,29.92,0.019234607
07/04/2010,29.35,0.001022669
06/04/2010,29.32,0.001706776
05/04/2010,29.27,0.003765194
01/04/2010,29.16,-0.004448254
31/03/2010,29.29,-0.016255014
30/03/2010,29.77,0.006064709
29/03/2010,29.59,-0.00236287
26/03/2010,29.66,-0.011731323
25/03/2010,30.01,0.012068534
24/03/2010,29.65,-0.007727235
23/03/2010,29.88,0.009414999
22/03/2010,29.6,0.000337895
19/03/2010,29.59,-0.000675676
18/03/2010,29.61,-0.000675219
17/03/2010,29.63,0.008813616
16/03/2010,29.37,0.002727584
15/03/2010,29.29,0.00068306
12/03/2010,29.27,0.003079558
11/03/2010,29.18,0.007222731
10/03/2010,28.97,0.005885425
09/03/2010,28.8,0.005920268
08/03/2010,28.63,0.001398113
05/03/2010,28.59,-0.001398113
04/03/2010,28.63,0.005955526
03/03/2010,28.46,0
02/03/2010,28.46,-0.019485655
01/03/2010,29.02,0.012133968
26/02/2010,28.67,0.002444562
25/02/2010,28.6,-0.001048401
24/02/2010,28.63,0.010533805
23/02/2010,28.33,-0.014020559
22/02/2010,28.73,-0.001391305
19/02/2010,28.77,-0.006927634
18/02/2010,28.97,0.013203805
17/02/2010,28.59,0.008429976
16/02/2010,28.35,0.01492565
12/02/2010,27.93,-0.006779687
11/02/2010,28.12,0.004633763
10/02/2010,27.99,-0.000714286
09/02/2010,28.01,0.010407415
08/02/2010,27.72,-0.010764367
05/02/2010,28.02,0.006444705
04/02/2010,27.84,-0.027981284
03/02/2010,28.63,0.005955526
02/02/2010,28.46,0.001758397
01/02/2010,28.41,0.008128689
29/01/2010,28.18,-0.034185401
28/01/2010,29.16,-0.017338527
27/01/2010,29.67,0.005746171
26/01/2010,29.5,0.006120386
25/01/2010,29.32,0.01235431
22/01/2010,28.96,-0.035615092
21/01/2010,30.01,-0.019142499
20/01/2010,30.59,-0.016534661
19/01/2010,31.1,0.007746972
15/01/2010,30.86,-0.003235202
14/01/2010,30.96,0.019899531
13/01/2010,30.35,0.009268521
12/01/2010,30.07,-0.006629126
11/01/2010,30.27,-0.01280175
08/01/2010,30.66,0.006872879
07/01/2010,30.45,-0.010454195
06/01/2010,30.77,-0.006155859
05/01/2010,30.96,0.00032305
04/01/2010,30.95,0.015302268
31/12/2009,30.48,-0.015625318
30/12/2009,30.96,-0.013793322
29/12/2009,31.39,0.007033277
28/12/2009,31.17,0.005468889
24/12/2009,31,0.002583981
23/12/2009,30.92,0.003239394
22/12/2009,30.82,0.009781623
21/12/2009,30.52,0.005256254
18/12/2009,30.36,0.025351591
17/12/2009,29.6,-0.01675081
16/12/2009,30.1,0.002661346
15/12/2009,30.02,-0.002993516
14/12/2009,30.11,0.008672503
11/12/2009,29.85,-0.000669792
10/12/2009,29.87,0.005370943
09/12/2009,29.71,0.004723356
08/12/2009,29.57,-0.007412433
07/12/2009,29.79,-0.006357726
04/12/2009,29.98,0.005015894
03/12/2009,29.83,0.001677571
02/12/2009,29.78,-0.007693632
01/12/2009,30.01,0.020195907
30/11/2009,29.41,0.006481346
27/11/2009,29.22,-0.01931936
25/11/2009,29.79,-0.004020106
24/11/2009,29.91,-0.001002506
23/11/2009,29.94,0.01074557
20/11/2009,29.62,-0.005387218
19/11/2009,29.78,-0.011020315
18/11/2009,30.11,0.003659961
17/11/2009,30,0.015452105
16/11/2009,29.54,-0.003042084
13/11/2009,29.63,0.009154158
12/11/2009,29.36,0.00820798
11/11/2009,29.12,0.003784625
10/11/2009,29.01,0.000689655
09/11/2009,28.99,0.016345347
06/11/2009,28.52,0.001754694
05/11/2009,28.47,0.014505827
04/11/2009,28.06,0.019068756
03/11/2009,27.53,-0.012633267
02/11/2009,27.88,0.005394726
30/10/2009,27.73,-0.017516087
29/10/2009,28.22,0.007112406
28/10/2009,28.02,-0.020138465
27/10/2009,28.59,-0.003143009
26/10/2009,28.68,0.023281475
23/10/2009,28.02,0.052383336
22/10/2009,26.59,0.000376152
21/10/2009,26.58,0.007932053
20/10/2009,26.37,0.000379291
19/10/2009,26.36,-0.005297023
16/10/2009,26.5,-0.007893294
15/10/2009,26.71,0.028481135
14/10/2009,25.96,0.005794878
13/10/2009,25.81,0.003493114
12/10/2009,25.72,0.006631583
09/10/2009,25.55,-0.004685678
08/10/2009,25.67,0.022455149
07/10/2009,25.1,-0.000398327
06/10/2009,25.11,0.018895035
05/10/2009,24.64,-0.012903405
02/10/2009,24.96,0.003210276
01/10/2009,24.88,-0.033204631
30/09/2009,25.72,-0.001165728
29/09/2009,25.75,-0.00310198
28/09/2009,25.83,0.01089929
25/09/2009,25.55,-0.015148862
24/09/2009,25.94,0.008906158
23/09/2009,25.71,-0.002331003
22/09/2009,25.77,0.018406629
21/09/2009,25.3,0.001582279
18/09/2009,25.26,-0.001582279
17/09/2009,25.3,0.003960401
16/09/2009,25.2,0
15/09/2009,25.2,0.00796817
14/09/2009,25,0.005615739
11/09/2009,24.86,-0.005615739
10/09/2009,25,0.008838949
09/09/2009,24.78,-0.001612904
08/09/2009,24.82,0.008090659
04/09/2009,24.62,0.020932429
03/09/2009,24.11,0.010423276
02/09/2009,23.86,-0.005850414
01/09/2009,24,-0.02672307
31/08/2009,24.65,-0.001216299
28/08/2009,24.68,-0.000405104
27/08/2009,24.69,0.005686449
26/08/2009,24.55,-0.003659284
25/08/2009,24.64,0
24/08/2009,24.64,0.009378254
21/08/2009,24.41,0.030784461
20/08/2009,23.67,0.000845309
19/08/2009,23.65,0.00296422
18/08/2009,23.58,0.014093763
17/08/2009,23.25,-0.018747886
14/08/2009,23.69,0.002959207
13/08/2009,23.62,0.003817608
12/08/2009,23.53,0.017145726
11/08/2009,23.13,-0.012459882
10/08/2009,23.42,-0.005960001
07/08/2009,23.56,0.004253516
06/08/2009,23.46,-0.014808817
05/08/2009,23.81,0.001681379
04/08/2009,23.77,-0.00252101
03/08/2009,23.83,0.013094168
31/07/2009,23.52,-0.012254537
30/07/2009,23.81,0.00042008
29/07/2009,23.8,0.013962571
28/07/2009,23.47,0.015457586
27/07/2009,23.11,-0.014605071
24/07/2009,23.45,-0.086158135
23/07/2009,25.56,0.030184976
22/07/2009,24.8,-0.001208946
21/07/2009,24.83,0.012155741
20/07/2009,24.53,0.009832115
17/07/2009,24.29,-0.006156391
16/07/2009,24.44,0.013179762
15/07/2009,24.12,0.042775948
14/07/2009,23.11,-0.005179122
13/07/2009,23.23,0.036830116
10/07/2009,22.39,-0.00223065
09/07/2009,22.44,-0.005333346
08/07/2009,22.56,0.001330672
07/07/2009,22.53,-0.029304524
06/07/2009,23.2,-0.00730087
02/07/2009,23.37,-0.028265961
01/07/2009,24.04,0.011294828
30/06/2009,23.77,-0.003779135
29/06/2009,23.86,0.021606433
26/06/2009,23.35,-0.01866834
25/06/2009,23.79,0.013542314
24/06/2009,23.47,0.005554383
23/06/2009,23.34,0.002574004
22/06/2009,23.28,-0.033371629
19/06/2009,24.07,0.023965831
18/06/2009,23.5,-0.007630389
17/06/2009,23.68,0.009760315
16/06/2009,23.45,0.001280137
15/06/2009,23.42,0.003850272
12/06/2009,23.33,0.021664625
11/06/2009,22.83,0.012340395
10/06/2009,22.55,0.021062845
09/06/2009,22.08,0.00135962
08/06/2009,22.05,-0.004073325
05/06/2009,22.14,0.014100757
04/06/2009,21.83,0.004591376
03/06/2009,21.73,0.015302872
02/06/2009,21.4,0
01/06/2009,21.4,0.024120346
29/05/2009,20.89,0.021287693
28/05/2009,20.45,0.015771643
27/05/2009,20.13,-0.010378151
26/05/2009,20.34,0.029435899
22/05/2009,19.75,-0.003538038
21/05/2009,19.82,-0.027862499
20/05/2009,20.38,0.003440652
19/05/2009,20.31,-0.0141777
18/05/2009,20.6,0.018618862
15/05/2009,20.22,0.007944431
14/05/2009,20.06,0.015574291
13/05/2009,19.75,-0.007063602
12/05/2009,19.89,0.029076264
11/05/2009,19.32,-0.005162634
08/05/2009,19.42,0.005162634
07/05/2009,19.32,-0.024035931
06/05/2009,19.79,0
05/05/2009,19.79,-0.020010673
04/05/2009,20.19,-0.002473412
01/05/2009,20.24,-0.000987654
30/04/2009,20.26,0.000493705
29/04/2009,20.25,0.015928659
28/04/2009,19.93,-0.023308767
27/04/2009,20.4,-0.024692613
24/04/2009,20.91,0.10000795
23/04/2009,18.92,0.00742709
22/04/2009,18.78,-0.01006631
21/04/2009,18.97,0.019159713
20/04/2009,18.61,-0.031211208
17/04/2009,19.2,-0.028749413
16/04/2009,19.76,0.04820835
15/04/2009,18.83,-0.027241077
14/04/2009,19.35,-0.012326812
13/04/2009,19.59,-0.0040754
09/04/2009,19.67,0.024705322
08/04/2009,19.19,0.022662366
07/04/2009,18.76,0
06/04/2009,18.76,0.000533191
03/04/2009,18.75,-0.028393075
02/04/2009,19.29,-0.00103627
01/04/2009,19.31,0.049904197
31/03/2009,18.37,0.049661529
30/03/2009,17.48,-0.036510655
27/03/2009,18.13,-0.037883318
26/03/2009,18.83,0.051768573
25/03/2009,17.88,-0.002792518
24/03/2009,17.93,-0.022063774
23/03/2009,18.33,0.07180252
20/03/2009,17.06,-0.004678371
19/03/2009,17.14,0.010557283
18/03/2009,16.96,0.003544008
17/03/2009,16.9,0.039220713
16/03/2009,16.25,-0.024317308
13/03/2009,16.65,-0.02139119
12/03/2009,17.01,-0.005861681
11/03/2009,17.11,0.037515563
10/03/2009,16.48,0.084146993
09/03/2009,15.15,-0.008544252
06/03/2009,15.28,0.000654665
05/03/2009,15.27,-0.054170618
04/03/2009,16.12,0.015000281
03/03/2009,15.88,0.005683628
02/03/2009,15.79,-0.022543221
27/02/2009,16.15,-0.016580054
26/02/2009,16.42,-0.032357526
25/02/2009,16.96,-0.012306045
24/02/2009,17.17,-0.002326935
23/02/2009,17.21,-0.044881148
20/02/2009,18,0.005012542
19/02/2009,17.91,-0.011657085
18/02/2009,18.12,0.001657001
17/02/2009,18.09,-0.053805338
13/02/2009,19.09,-0.008865769
12/02/2009,19.26,0.00259943
11/02/2009,19.21,0.021574107
10/02/2009,18.8,-0.033475929
09/02/2009,19.44,-0.011253316
06/02/2009,19.66,0.032044085
05/02/2009,19.04,0.021768845
04/02/2009,18.63,0.007002453
03/02/2009,18.5,0.0368883
02/02/2009,17.83,0.041803968
30/01/2009,17.1,-0.028252095
29/01/2009,17.59,-0.025260956
28/01/2009,18.04,0.021289319
27/01/2009,17.66,0.001700199
26/01/2009,17.63,0.024692613
23/01/2009,17.2,0.005246296
22/01/2009,17.11,-0.124578519
21/01/2009,19.38,0.04755254
20/01/2009,18.48,-0.064437055
16/01/2009,19.71,0.024134676
15/01/2009,19.24,0.007826807
14/01/2009,19.09,-0.037526891
13/01/2009,19.82,0.01781671
12/01/2009,19.47,-0.002564762
09/01/2009,19.52,-0.030274764
08/01/2009,20.12,0.030787191
07/01/2009,19.51,-0.062100904
06/01/2009,20.76,0.011628038
05/01/2009,20.52,
