Date,Close,DTV
26/01/2011,42.66,-0.005143804
25/01/2011,42.88,0.001633797
24/01/2011,42.81,0.022679923
21/01/2011,41.85,-0.010695289
20/01/2011,42.3,0.004739345
19/01/2011,42.1,-0.012275886
18/01/2011,42.62,0.002584284
14/01/2011,42.51,0.0068453
13/01/2011,42.22,0.009280257
12/01/2011,41.83,0.000239091
11/01/2011,41.82,0.002873565
10/01/2011,41.7,-0.003829588
07/01/2011,41.86,0.016620881
06/01/2011,41.17,-0.005571045
05/01/2011,41.4,0.001450327
04/01/2011,41.34,0.008746411
03/01/2011,40.98,0.025956222
31/12/2010,39.93,-0.003999006
30/12/2010,40.09,-0.000249408
29/12/2010,40.1,0.001997005
28/12/2010,40.02,0.00954062
27/12/2010,39.64,-0.007038742
23/12/2010,39.92,0.006534328
22/12/2010,39.66,0.007593051
21/12/2010,39.36,-0.010865552
20/12/2010,39.79,0.013409436
17/12/2010,39.26,-0.007865067
16/12/2010,39.57,-0.002019693
15/12/2010,39.65,-0.015019056
14/12/2010,40.25,0.001989555
13/12/2010,40.17,-0.000746547
10/12/2010,40.2,0.001493652
09/12/2010,40.14,0.00224467
08/12/2010,40.05,0.016109082
07/12/2010,39.41,-0.023323941
06/12/2010,40.34,-0.006917024
03/12/2010,40.62,-0.007113976
02/12/2010,40.91,-0.007791615
01/12/2010,41.23,-0.007249911
30/11/2010,41.53,0
29/11/2010,41.53,-0.008153522
26/11/2010,41.87,0.00071676
24/11/2010,41.84,0.010813514
23/11/2010,41.39,-0.018669762
22/11/2010,42.17,0.000474383
19/11/2010,42.15,0.006187549
18/11/2010,41.89,0.006946968
17/11/2010,41.6,0.00457777
16/11/2010,41.41,-0.017712287
15/11/2010,42.15,-0.006856629
12/11/2010,42.44,-0.014270917
11/11/2010,43.05,0.006759145
10/11/2010,42.76,0.00609901
09/11/2010,42.5,-0.007734716
08/11/2010,42.83,0.002571597
05/11/2010,42.72,0.003047711
04/11/2010,42.59,-0.036652714
03/11/2010,44.18,0.002039199
02/11/2010,44.09,0.007284348
01/11/2010,43.77,0.007337799
29/10/2010,43.45,-0.000230123
28/10/2010,43.46,0.002073017
27/10/2010,43.37,0.001384403
26/10/2010,43.31,0.002080204
25/10/2010,43.22,0.011636156
22/10/2010,42.72,-0.006997929
21/10/2010,43.02,0.008169027
20/10/2010,42.67,0.004227343
19/10/2010,42.49,-0.001176056
18/10/2010,42.54,-0.002582464
15/10/2010,42.65,-0.005611425
14/10/2010,42.89,0.010311786
13/10/2010,42.45,0.006143687
12/10/2010,42.19,0.00142315
11/10/2010,42.13,0.000949893
08/10/2010,42.09,0.001664487
07/10/2010,42.02,0.003576115
06/10/2010,41.87,0.00071676
05/10/2010,41.84,0.002632525
04/10/2010,41.73,-0.002393491
01/10/2010,41.83,0.004792724
30/09/2010,41.63,-0.008610433
29/09/2010,41.99,0.00023818
28/09/2010,41.98,0.002623734
27/09/2010,41.87,-0.001670445
24/09/2010,41.94,0.004540574
23/09/2010,41.75,0.00023955
22/09/2010,41.74,0.00456238
21/09/2010,41.55,-0.000962232
20/09/2010,41.59,-0.001921692
17/09/2010,41.67,0.01085787
16/09/2010,41.22,0.005595441
15/09/2010,40.99,0.007591563
14/09/2010,40.68,0.007154342
13/09/2010,40.39,0.008703275
10/09/2010,40.04,0.006012042
09/09/2010,39.8,0.000754053
08/09/2010,39.77,0.01163392
07/09/2010,39.31,0.006636063
03/09/2010,39.05,0.013146213
02/09/2010,38.54,0.011482381
01/09/2010,38.1,0.00526317
31/08/2010,37.9,0.002642009
30/08/2010,37.8,-0.009740764
27/08/2010,38.17,0.01053473
26/08/2010,37.77,0.003447822
25/08/2010,37.64,0.005861994
24/08/2010,37.42,-0.010368297
23/08/2010,37.81,-0.006327466
20/08/2010,38.05,0
19/08/2010,38.05,-0.010457612
18/08/2010,38.45,-0.008803786
17/08/2010,38.79,0.006465818
16/08/2010,38.54,-0.000518807
13/08/2010,38.56,-0.004915286
12/08/2010,38.75,-0.001289491
11/08/2010,38.8,-0.016106701
10/08/2010,39.43,0.011734829
09/08/2010,38.97,0.009280809
06/08/2010,38.61,-0.004908936
05/08/2010,38.8,0.023469135
04/08/2010,37.9,0.01756766
03/08/2010,37.24,-0.010152371
02/08/2010,37.62,0.01230291
30/07/2010,37.16,0.012183716
29/07/2010,36.71,-0.025814824
28/07/2010,37.67,0.006658701
27/07/2010,37.42,-0.002135612
26/07/2010,37.5,0.009646377
23/07/2010,37.14,0.018478787
22/07/2010,36.46,0.020505013
21/07/2010,35.72,-0.011135973
20/07/2010,36.12,0.004995847
19/07/2010,35.94,0.02736033
16/07/2010,34.97,-0.022898527
15/07/2010,35.78,-0.00223339
14/07/2010,35.86,-0.018237588
13/07/2010,36.52,0.00659343
12/07/2010,36.28,0.018359347
09/07/2010,35.62,0.001685867
08/07/2010,35.56,0.003098158
07/07/2010,35.45,0.032394978
06/07/2010,34.32,0.02001244
02/07/2010,33.64,-0.020886184
01/07/2010,34.35,0.012597208
30/06/2010,33.92,-0.01317928
29/06/2010,34.37,-0.042995946
28/06/2010,35.88,0.001394506
25/06/2010,35.83,-0.005011146
24/06/2010,36.01,-0.014610873
23/06/2010,36.54,-0.000547196
22/06/2010,36.56,-0.022448542
21/06/2010,37.39,-0.001069233
18/06/2010,37.43,-0.009571995
17/06/2010,37.79,-0.039943069
16/06/2010,39.33,0.002036142
15/06/2010,39.25,0.017476672
14/06/2010,38.57,0.002596055
11/06/2010,38.47,-0.002077383
10/06/2010,38.55,0.022296006
09/06/2010,37.7,0.002390122
08/06/2010,37.61,-0.002655339
07/06/2010,37.71,-0.005025801
04/06/2010,37.9,-0.04589617
03/06/2010,39.68,0.028631813
02/06/2010,38.56,0.028941773
01/06/2010,37.46,-0.00612111
28/05/2010,37.69,-0.008191352
27/05/2010,38,0.023430252
26/05/2010,37.12,-0.005105479
25/05/2010,37.31,0.014307168
24/05/2010,36.78,-0.012160669
21/05/2010,37.23,0.018981047
20/05/2010,36.53,-0.033910677
19/05/2010,37.79,-0.005804766
18/05/2010,38.01,-0.006294277
17/05/2010,38.25,0.024078422
14/05/2010,37.34,-0.007736466
13/05/2010,37.63,-0.013724153
12/05/2010,38.15,0.00895214
11/05/2010,37.81,0.009566908
10/05/2010,37.45,0.042548005
07/05/2010,35.89,0.0268264
06/05/2010,34.94,-0.008265688
05/05/2010,35.23,-0.010166707
04/05/2010,35.59,-0.02852984
03/05/2010,36.62,0.010431058
30/04/2010,36.24,-0.00824407
29/04/2010,36.54,0.022976789
28/04/2010,35.71,-0.009753456
27/04/2010,36.06,-0.026003929
26/04/2010,37.01,0.010047607
23/04/2010,36.64,0.01263406
22/04/2010,36.18,0.002490661
21/04/2010,36.09,-0.000277047
20/04/2010,36.1,-0.00166067
19/04/2010,36.16,0.017013379
16/04/2010,35.55,-0.018118963
15/04/2010,36.2,-0.002483102
14/04/2010,36.29,0.024830401
13/04/2010,35.4,0.002828856
12/04/2010,35.3,0.001417435
09/04/2010,35.25,0.013998229
08/04/2010,34.76,0.002304148
07/04/2010,34.68,-0.001728609
06/04/2010,34.74,0.0014403
05/04/2010,34.69,0.012181125
01/04/2010,34.27,0.013513719
31/03/2010,33.81,0.02637252
30/03/2010,32.93,-0.009068986
29/03/2010,33.23,-0.006897613
26/03/2010,33.46,0.002393777
25/03/2010,33.38,-0.012207982
24/03/2010,33.79,-0.006195624
23/03/2010,34,0
22/03/2010,34,0.017206001
19/03/2010,33.42,-0.034699159
18/03/2010,34.6,0.007251663
17/03/2010,34.35,-0.009561133
16/03/2010,34.68,-0.001440715
15/03/2010,34.73,-0.004022994
12/03/2010,34.87,-0.00114646
11/03/2010,34.91,-0.004002292
10/03/2010,35.05,0.007733105
09/03/2010,34.78,0
08/03/2010,34.78,-0.00487596
05/03/2010,34.95,0.006026708
04/03/2010,34.74,0.013913268
03/03/2010,34.26,-0.010164165
02/03/2010,34.61,0.011624659
01/03/2010,34.21,0.010579
26/02/2010,33.85,0.009498439
25/02/2010,33.53,-0.001787843
24/02/2010,33.59,0.00507388
23/02/2010,33.42,-0.008640006
22/02/2010,33.71,0.002078694
19/02/2010,33.64,0.02042113
18/02/2010,32.96,0.040556556
17/02/2010,31.65,0.023981965
16/02/2010,30.9,0.006819315
12/02/2010,30.69,-0.017442303
11/02/2010,31.23,0.009652585
10/02/2010,30.93,-0.00676658
09/02/2010,31.14,0.026026192
08/02/2010,30.34,-0.009186416
05/02/2010,30.62,0.004910797
04/02/2010,30.47,-0.026236323
03/02/2010,31.28,-0.010494611
02/02/2010,31.61,0.005392559
01/02/2010,31.44,0.03528445
29/01/2010,30.35,-0.009509827
28/01/2010,30.64,-0.01168086
27/01/2010,31,0.010702226
26/01/2010,30.67,-0.013601246
25/01/2010,31.09,-0.009284523
22/01/2010,31.38,-0.023619426
21/01/2010,32.13,-0.032157112
20/01/2010,33.18,-0.014956905
19/01/2010,33.68,0.010746372
15/01/2010,33.32,-0.006580939
14/01/2010,33.54,0.001193318
13/01/2010,33.5,0.01382649
12/01/2010,33.04,-0.018294107
11/01/2010,33.65,-0.013870667
08/01/2010,34.12,0.007354056
07/01/2010,33.87,0.013375144
06/01/2010,33.42,-0.014850288
05/01/2010,33.92,0.005320734
04/01/2010,33.74,0.011626305
31/12/2009,33.35,-0.002994014
30/12/2009,33.45,-0.00596127
29/12/2009,33.65,-0.008581204
28/12/2009,33.94,-0.000883522
24/12/2009,33.97,0.005312881
23/12/2009,33.79,0.002963843
22/12/2009,33.69,-0.003259745
21/12/2009,33.8,0.022741854
18/12/2009,33.04,0.008815987
17/12/2009,32.75,-0.010025908
16/12/2009,33.08,-0.004223234
15/12/2009,33.22,0.003920982
14/12/2009,33.09,0.00272356
11/12/2009,33,0.003642991
10/12/2009,32.88,-0.002430135
09/12/2009,32.96,0.005476132
08/12/2009,32.78,0.003055303
07/12/2009,32.68,0.000612182
04/12/2009,32.66,0.023545078
03/12/2009,31.9,0.010715514
02/12/2009,31.56,0.00190295
01/12/2009,31.5,-0.004118491
30/11/2009,31.63,0.000948917
27/11/2009,31.6,-0.00913536
25/11/2009,31.89,-0.000626959
24/11/2009,31.91,0.010078825
23/11/2009,31.59,0.001584033
20/11/2009,31.54,0.001269036
19/11/2009,31.5,0.014710851
18/11/2009,31.04,0.003550109
17/11/2009,30.93,0.020248896
16/11/2009,30.31,0.016298382
13/11/2009,29.82,0.025472595
12/11/2009,29.07,-0.012647579
11/11/2009,29.44,0.011272536
10/11/2009,29.11,0.018724542
09/11/2009,28.57,-0.00069979
06/11/2009,28.59,0.001750394
05/11/2009,28.54,0.0614133
04/11/2009,26.84,0.013881296
03/11/2009,26.47,-0.003017731
02/11/2009,26.55,0.009460809
30/10/2009,26.3,0.006102231
29/10/2009,26.14,0.02714397
28/10/2009,25.44,-0.005488058
27/10/2009,25.58,-0.021655912
26/10/2009,26.14,-0.010654591
23/10/2009,26.42,-0.026518828
22/10/2009,27.13,0.009629704
21/10/2009,26.87,-0.014776774
20/10/2009,27.27,-0.002563634
19/10/2009,27.34,0.01771264
16/10/2009,26.86,0.012362023
15/10/2009,26.53,-0.007136181
14/10/2009,26.72,0.004877143
13/10/2009,26.59,-0.0123343
12/10/2009,26.92,-0.019132298
09/10/2009,27.44,0.007315322
08/10/2009,27.24,-0.010589838
07/10/2009,27.53,0.001090314
06/10/2009,27.5,0.016868753
05/10/2009,27.04,-0.002216477
02/10/2009,27.1,-0.013924739
01/10/2009,27.48,-0.003632405
30/09/2009,27.58,0.003632405
29/09/2009,27.48,-0.001091108
28/09/2009,27.51,0.025774623
25/09/2009,26.81,0.007863736
24/09/2009,26.6,-0.002253099
23/09/2009,26.66,-0.022989518
22/09/2009,27.28,0.018125149
21/09/2009,26.79,0.01731971
18/09/2009,26.33,0.010307402
17/09/2009,26.06,0.00384468
16/09/2009,25.96,0.015528262
15/09/2009,25.56,-0.020906685
14/09/2009,26.1,0.021689464
11/09/2009,25.54,0.000783392
10/09/2009,25.52,0.019786953
09/09/2009,25.02,-0.001597444
08/09/2009,25.06,0.000399122
04/09/2009,25.05,0.017314707
03/09/2009,24.62,0.009385909
02/09/2009,24.39,-0.002047922
01/09/2009,24.44,-0.013008314
31/08/2009,24.76,-0.007243492
28/08/2009,24.94,0.002408672
27/08/2009,24.88,-0.00200763
26/08/2009,24.93,-0.000801925
25/08/2009,24.95,0.000400882
24/08/2009,24.94,0.005629287
21/08/2009,24.8,0.006066753
20/08/2009,24.65,0.002437044
19/08/2009,24.59,0.03013644
18/08/2009,23.86,-0.00793158
17/08/2009,24.05,-0.024236142
14/08/2009,24.64,-0.006875659
13/08/2009,24.81,0.004443554
12/08/2009,24.7,0.017562224
11/08/2009,24.27,0.00495664
10/08/2009,24.15,-0.022113923
07/08/2009,24.69,-0.006056954
06/08/2009,24.84,-0.036367644
05/08/2009,25.76,-0.015026289
04/08/2009,26.15,-0.004959003
03/08/2009,26.28,0.014565225
31/07/2009,25.9,0.000772499
30/07/2009,25.88,-0.008464845
29/07/2009,26.1,0.001917546
28/07/2009,26.05,-0.000383803
27/07/2009,26.06,0.018199922
24/07/2009,25.59,0.007058853
23/07/2009,25.41,0.029554867
22/07/2009,24.67,-0.010082763
21/07/2009,24.92,0.003618094
20/07/2009,24.83,0.006464669
17/07/2009,24.67,-0.004045313
16/07/2009,24.77,0.001616162
15/07/2009,24.73,0.038751757
14/07/2009,23.79,0.005479466
13/07/2009,23.66,0.008062849
10/07/2009,23.47,0.005126026
09/07/2009,23.35,0.006875833
08/07/2009,23.19,0.011711259
07/07/2009,22.92,-0.034308682
06/07/2009,23.72,-0.011318503
02/07/2009,23.99,-0.025922044
01/07/2009,24.62,-0.003648899
30/06/2009,24.71,-0.012467485
29/06/2009,25.02,0.018149319
26/06/2009,24.57,0.002037075
25/06/2009,24.52,0.013549786
24/06/2009,24.19,0.018356794
23/06/2009,23.75,0.007607814
22/06/2009,23.57,-0.004656093
19/06/2009,23.68,0.041825454
18/06/2009,22.71,-0.000440238
17/06/2009,22.72,0.0168668
16/06/2009,22.34,-0.000447527
15/06/2009,22.35,-0.018617559
12/06/2009,22.77,-0.023438573
11/06/2009,23.31,-0.010243367
10/06/2009,23.55,0.008528836
09/06/2009,23.35,0.026031839
08/06/2009,22.75,0.042196565
05/06/2009,21.81,-0.015920282
04/06/2009,22.16,-0.023635437
03/06/2009,22.69,-0.017475325
02/06/2009,23.09,0.003470719
01/06/2009,23.01,0.022413595
29/05/2009,22.5,-0.030636969
28/05/2009,23.2,-0.001722653
27/05/2009,23.24,-0.045012856
26/05/2009,24.31,0.024990888
22/05/2009,23.71,-0.001264489
21/05/2009,23.74,-0.02537046
20/05/2009,24.35,-0.012650648
19/05/2009,24.66,-0.00888177
18/05/2009,24.88,0.026472733
15/05/2009,24.23,-0.022041709
14/05/2009,24.77,0.009328804
13/05/2009,24.54,0.01684856
12/05/2009,24.13,-0.022537319
11/05/2009,24.68,-0.00283229
08/05/2009,24.75,0.027443869
07/05/2009,24.08,-0.010328536
06/05/2009,24.33,0.030463445
05/05/2009,23.6,-0.01388619
04/05/2009,23.93,-0.026393285
01/05/2009,24.57,-0.006490895
30/04/2009,24.73,-0.024761649
29/04/2009,25.35,0.024357363
28/04/2009,24.74,-0.013250545
27/04/2009,25.07,0.003596407
24/04/2009,24.98,0.004815419
23/04/2009,24.86,-0.000804182
22/04/2009,24.88,-0.022258471
21/04/2009,25.44,0.028710106
20/04/2009,24.72,-0.008860308
17/04/2009,24.94,-0.022205512
16/04/2009,25.5,0.047790664
15/04/2009,24.31,0.014919464
14/04/2009,23.95,-0.017384544
13/04/2009,24.37,0.004523964
09/04/2009,24.26,0.010358493
08/04/2009,24.01,0.00836475
07/04/2009,23.81,-0.02815921
06/04/2009,24.49,0.005322428
03/04/2009,24.36,-0.003278691
02/04/2009,24.44,0.040924291
01/04/2009,23.46,0.028975
31/03/2009,22.79,0.017260884
30/03/2009,22.4,-0.021202208
27/03/2009,22.88,-0.030559727
26/03/2009,23.59,0.019260172
25/03/2009,23.14,0.010425811
24/03/2009,22.9,-0.023733584
23/03/2009,23.45,0.073419346
20/03/2009,21.79,-0.012768071
19/03/2009,22.07,-0.004069642
18/03/2009,22.16,0.019595068
17/03/2009,21.73,0.040860345
16/03/2009,20.86,-0.006688988
13/03/2009,21,-0.006171394
12/03/2009,21.13,0.051966049
11/03/2009,20.06,0.002995509
10/03/2009,20,0.050767117
09/03/2009,19.01,-0.034637735
06/03/2009,19.68,-0.00809721
05/03/2009,19.84,-0.035160839
04/03/2009,20.55,0.045292638
03/03/2009,19.64,0.011779906
02/03/2009,19.41,-0.026939367
27/02/2009,19.94,-0.000501379
26/02/2009,19.95,-0.06969438
25/02/2009,21.39,-0.022192312
24/02/2009,21.87,0.049682194
23/02/2009,20.81,-0.031688629
20/02/2009,21.48,0.011706994
19/02/2009,21.23,-0.011241336
18/02/2009,21.47,-0.026202372
17/02/2009,22.04,-0.053015948
13/02/2009,23.24,-0.010274063
12/02/2009,23.48,0.023266883
11/02/2009,22.94,0.028295433
10/02/2009,22.3,-0.01247788
09/02/2009,22.58,0
06/02/2009,22.58,0.002660755
05/02/2009,22.52,-0.020220469
04/02/2009,22.98,0.018889206
03/02/2009,22.55,0.021515846
02/02/2009,22.07,0.007732583
30/01/2009,21.9,-0.016304709
29/01/2009,22.26,-0.023530497
28/01/2009,22.79,0.056410172
27/01/2009,21.54,-0.003244499
26/01/2009,21.61,0.010700265
23/01/2009,21.38,0.013656911
22/01/2009,21.09,-0.024819818
21/01/2009,21.62,0.042519395
20/01/2009,20.72,-0.059033532
16/01/2009,21.98,0.02814488
15/01/2009,21.37,0.030888652
14/01/2009,20.72,-0.023373351
13/01/2009,21.21,-0.015903048
12/01/2009,21.55,-0.024296405
09/01/2009,22.08,-0.058063801
08/01/2009,23.4,0.029490429
07/01/2009,22.72,-0.032477416
06/01/2009,23.47,0.012864671
05/01/2009,23.17,
