Date,Close,AVY
25/01/2011,42.01,0.003099299
24/01/2011,41.88,0.009355952
21/01/2011,41.49,0.001930037
20/01/2011,41.41,-0.003856356
19/01/2011,41.57,-0.019769609
18/01/2011,42.4,0.007338179
14/01/2011,42.09,0.013875821
13/01/2011,41.51,-0.007679423
12/01/2011,41.83,0.018579374
11/01/2011,41.06,0.001706277
10/01/2011,40.99,0.000243992
07/01/2011,40.98,-0.003410478
06/01/2011,41.12,-0.011845902
05/01/2011,41.61,-0.006706612
04/01/2011,41.89,0.00143335
03/01/2011,41.83,-0.01211848
31/12/2010,42.34,-0.002359048
30/12/2010,42.44,-0.000471143
29/12/2010,42.46,0.005194817
28/12/2010,42.24,-0.005901115
27/12/2010,42.49,0.001413095
23/12/2010,42.43,-0.000942285
22/12/2010,42.47,0.006140785
21/12/2010,42.21,0.001659751
20/12/2010,42.14,-0.003789678
17/12/2010,42.3,0.00260386
16/12/2010,42.19,0.010962932
15/12/2010,41.73,0.000719166
14/12/2010,41.7,0.007461823
13/12/2010,41.39,0.000241633
10/12/2010,41.38,0.006789551
09/12/2010,41.1,0.008306913
08/12/2010,40.76,0.000245369
07/12/2010,40.75,0.018826417
06/12/2010,39.99,0.003507018
03/12/2010,39.85,0.004275123
02/12/2010,39.68,0.027854107
01/12/2010,38.59,0.027586144
30/11/2010,37.54,-0.006372831
29/11/2010,37.78,-0.010270005
26/11/2010,38.17,-0.006267976
24/11/2010,38.41,0.023443718
23/11/2010,37.52,-0.005316334
22/11/2010,37.72,0
19/11/2010,37.72,0.017382441
18/11/2010,37.07,0.022092812
17/11/2010,36.26,0.006085773
16/11/2010,36.04,-0.019236647
15/11/2010,36.74,0.008199007
12/11/2010,36.44,-0.017949897
11/11/2010,37.1,0.001078749
10/11/2010,37.06,0.001350074
09/11/2010,37.01,-0.011284376
08/11/2010,37.43,-0.014850445
05/11/2010,37.99,0.00527845
04/11/2010,37.79,0.038025344
03/11/2010,36.38,0.001925988
02/11/2010,36.31,0.014145292
01/11/2010,35.8,-0.015246311
29/10/2010,36.35,-0.011760015
28/10/2010,36.78,-0.032368748
27/10/2010,37.99,-0.03033285
26/10/2010,39.16,-0.008897987
25/10/2010,39.51,0.015559554
22/10/2010,38.9,-0.002054443
21/10/2010,38.98,-0.001025641
20/10/2010,39.02,0.026751368
19/10/2010,37.99,-0.007604599
18/10/2010,38.28,0.001045478
15/10/2010,38.24,0.00235633
14/10/2010,38.15,-0.0070524
13/10/2010,38.42,0.006266339
12/10/2010,38.18,-0.002876947
11/10/2010,38.29,0.006550528
08/10/2010,38.04,0.01190018
07/10/2010,37.59,-0.003982482
06/10/2010,37.74,0.000265006
05/10/2010,37.73,0.028223887
04/10/2010,36.68,-0.015151805
01/10/2010,37.24,0.003227544
30/09/2010,37.12,-0.001615074
29/09/2010,37.18,0.012177122
28/09/2010,36.73,0.010124591
27/09/2010,36.36,-0.0027465
24/09/2010,36.46,0.025838359
23/09/2010,35.53,-0.01369693
22/09/2010,36.02,-0.014880407
21/09/2010,36.56,-0.008985765
20/09/2010,36.89,0.020263563
17/09/2010,36.15,0.014208346
16/09/2010,35.64,0.004781334
15/09/2010,35.47,0.004237893
14/09/2010,35.32,-0.001979919
13/09/2010,35.39,0.022286637
10/09/2010,34.61,0.003473231
09/09/2010,34.49,0.001450747
08/09/2010,34.44,0.003781823
07/09/2010,34.31,-0.016763398
03/09/2010,34.89,0.017929919
02/09/2010,34.27,0.014401425
01/09/2010,33.78,0.038013627
31/08/2010,32.52,0.004005551
30/08/2010,32.39,-0.018354752
27/08/2010,32.99,0.025481041
26/08/2010,32.16,-0.005272147
25/08/2010,32.33,-0.012296497
24/08/2010,32.73,-0.019365204
23/08/2010,33.37,-0.013099324
20/08/2010,33.81,-0.007073416
19/08/2010,34.05,-0.024370223
18/08/2010,34.89,0.000860215
17/08/2010,34.86,0.019991974
16/08/2010,34.17,0.000878349
13/08/2010,34.14,-0.008748962
12/08/2010,34.44,-0.007232781
11/08/2010,34.69,-0.038732757
10/08/2010,36.06,-0.011031551
09/08/2010,36.46,0.007709289
06/08/2010,36.18,-0.006886131
05/08/2010,36.43,-0.003562136
04/08/2010,36.56,0
03/08/2010,36.56,-0.010069482
02/08/2010,36.93,0.029680662
30/07/2010,35.85,-0.009715552
29/07/2010,36.2,0.000829073
28/07/2010,36.17,-0.046984884
27/07/2010,37.91,-0.003423308
26/07/2010,38.04,0.023943682
23/07/2010,37.14,0.055069938
22/07/2010,35.15,0.03238213
21/07/2010,34.03,-0.012266509
20/07/2010,34.45,0.016979331
19/07/2010,33.87,0.009194785
16/07/2010,33.56,-0.032539878
15/07/2010,34.67,-0.006038839
14/07/2010,34.88,-0.002576952
13/07/2010,34.97,0.006023251
12/07/2010,34.76,0.004035751
09/07/2010,34.62,0.018365186
08/07/2010,33.99,0.015715668
07/07/2010,33.46,0.054980835
06/07/2010,31.67,-0.006295268
02/07/2010,31.87,-0.00750238
01/07/2010,32.11,-0.000622665
30/06/2010,32.13,-0.00805956
29/06/2010,32.39,-0.05408347
28/06/2010,34.19,-0.005250887
25/06/2010,34.37,0.019389562
24/06/2010,33.71,-0.007094325
23/06/2010,33.95,-0.00264745
22/06/2010,34.04,-0.014871247
21/06/2010,34.55,-0.018354401
18/06/2010,35.19,-0.000568182
17/06/2010,35.21,-0.014660539
16/06/2010,35.73,0.004488086
15/06/2010,35.57,0.033446022
14/06/2010,34.4,0.010226532
11/06/2010,34.05,0.024677928
10/06/2010,33.22,0.047782244
09/06/2010,31.67,0.009199113
08/06/2010,31.38,0.001913876
07/06/2010,31.32,-0.024599159
04/06/2010,32.1,-0.060441354
03/06/2010,34.1,0.00972455
02/06/2010,33.77,0.021551268
01/06/2010,33.05,-0.033619111
28/05/2010,34.18,-0.013368406
27/05/2010,34.64,0.037052165
26/05/2010,33.38,-0.007758917
25/05/2010,33.64,-0.009173019
24/05/2010,33.95,-0.004701742
21/05/2010,34.11,0.011796067
20/05/2010,33.71,-0.04976439
19/05/2010,35.43,-0.005348359
18/05/2010,35.62,-0.020011785
17/05/2010,36.34,0.013575496
14/05/2010,35.85,-0.029680662
13/05/2010,36.93,-0.019574294
12/05/2010,37.66,0.000265569
11/05/2010,37.65,-0.001061853
10/05/2010,37.69,0.05564566
07/05/2010,35.65,-0.023289104
06/05/2010,36.49,-0.047366714
05/05/2010,38.26,0.002879206
04/05/2010,38.15,-0.02613006
03/05/2010,39.16,0.003325236
30/04/2010,39.03,-0.034499204
29/04/2010,40.4,0.00322301
28/04/2010,40.27,-0.027432531
27/04/2010,41.39,0.051814787
26/04/2010,39.3,-0.000508776
23/04/2010,39.32,0.019258523
22/04/2010,38.57,0.01226049
21/04/2010,38.1,0.011615759
20/04/2010,37.66,0.018221297
19/04/2010,36.98,-0.010223387
16/04/2010,37.36,-0.019088597
15/04/2010,38.08,0.005265942
14/04/2010,37.88,0.011149571
13/04/2010,37.46,0.002137895
12/04/2010,37.38,-0.000267487
09/04/2010,37.39,0.004557038
08/04/2010,37.22,-0.002415136
07/04/2010,37.31,0.004836119
06/04/2010,37.13,0.015744082
05/04/2010,36.55,0.004112412
01/04/2010,36.4,-0.000274688
31/03/2010,36.41,0.006613416
30/03/2010,36.17,0.002491351
29/03/2010,36.08,0.017615442
26/03/2010,35.45,0.013346783
25/03/2010,34.98,-0.00228441
24/03/2010,35.06,-0.01920963
23/03/2010,35.74,0.009841215
22/03/2010,35.39,0.010224457
19/03/2010,35.03,0.006874848
18/03/2010,34.79,0.004609631
17/03/2010,34.63,0.016890326
16/03/2010,34.05,0.013006391
15/03/2010,33.61,0.00896599
12/03/2010,33.31,0.008138704
11/03/2010,33.04,0.020795856
10/03/2010,32.36,0.009002078
09/03/2010,32.07,0.021750266
08/03/2010,31.38,0.007356502
05/03/2010,31.15,0.011624283
04/03/2010,30.79,-0.020572889
03/03/2010,31.43,-0.00760701
02/03/2010,31.67,-0.0053535
01/03/2010,31.84,0.00756624
26/02/2010,31.6,0.002852165
25/02/2010,31.51,-0.00695765
24/02/2010,31.73,0.006640341
23/02/2010,31.52,-0.016362857
22/02/2010,32.04,0.007518832
19/02/2010,31.8,-0.007830894
18/02/2010,32.05,-0.001558847
17/02/2010,32.1,-0.015456258
16/02/2010,32.6,0.015767833
12/02/2010,32.09,-0.007760399
11/02/2010,32.34,0.005270513
10/02/2010,32.17,-0.011435761
09/02/2010,32.54,0.000922367
08/02/2010,32.51,-0.007965728
05/02/2010,32.77,0.001832621
04/02/2010,32.71,-0.01306017
03/02/2010,33.14,-0.011997744
02/02/2010,33.54,0.005980879
01/02/2010,33.34,0.025210143
29/01/2010,32.51,-0.158666548
28/01/2010,38.1,-0.008884302
27/01/2010,38.44,0.001562094
26/01/2010,38.38,-0.005197517
25/01/2010,38.58,-0.00103627
22/01/2010,38.62,-0.001035197
21/01/2010,38.66,-0.024276138
20/01/2010,39.61,-0.011546313
19/01/2010,40.07,0.01483371
15/01/2010,39.48,-0.00782141
14/01/2010,39.79,0.001005783
13/01/2010,39.75,0.036898882
12/01/2010,38.31,-0.010387006
11/01/2010,38.71,0.016671394
08/01/2010,38.07,0.018825957
07/01/2010,37.36,0.009412467
06/01/2010,37.01,-0.002159245
05/01/2010,37.09,0.006491773
04/01/2010,36.85,0.009817368
31/12/2009,36.49,-0.011985978
30/12/2009,36.93,-0.015583335
29/12/2009,37.51,0.009643793
28/12/2009,37.15,-0.00188248
24/12/2009,37.22,0.00053749
23/12/2009,37.2,0.001614205
22/12/2009,37.14,0.00431733
21/12/2009,36.98,0.018559485
18/12/2009,36.3,-0.003300333
17/12/2009,36.42,-0.022802291
16/12/2009,37.26,-0.009615459
15/12/2009,37.62,-0.01974008
14/12/2009,38.37,0.012588679
11/12/2009,37.89,0.003701749
10/12/2009,37.75,0.001060164
09/12/2009,37.71,-0.003705669
08/12/2009,37.85,-0.014947177
07/12/2009,38.42,-0.013700615
04/12/2009,38.95,0.027591547
03/12/2009,37.89,0.001584786
02/12/2009,37.83,-0.003430535
01/12/2009,37.96,0.010593319
30/11/2009,37.56,-0.003455153
27/11/2009,37.69,-0.041575226
25/11/2009,39.29,0.020571566
24/11/2009,38.49,-0.005441133
23/11/2009,38.7,0.017464278
20/11/2009,38.03,-0.009682138
19/11/2009,38.4,-0.027736755
18/11/2009,39.48,-0.013585115
17/11/2009,40.02,0.002501878
16/11/2009,39.92,0.017945635
13/11/2009,39.21,0.013350648
12/11/2009,38.69,-0.015134315
11/11/2009,39.28,0.012810834
10/11/2009,38.78,-0.010772097
09/11/2009,39.2,0.037691271
06/11/2009,37.75,0.005578445
05/11/2009,37.54,0.03001442
04/11/2009,36.43,-0.005474966
03/11/2009,36.63,0.011808458
02/11/2009,36.2,0.015309972
30/10/2009,35.65,-0.023563114
29/10/2009,36.5,0.024685763
28/10/2009,35.61,-0.037750729
27/10/2009,36.98,0.003793015
26/10/2009,36.84,-0.025460306
23/10/2009,37.79,-0.013927436
22/10/2009,38.32,0.006020173
21/10/2009,38.09,-0.013300496
20/10/2009,38.6,0.009893338
19/10/2009,38.22,0.011049836
16/10/2009,37.8,-0.008429976
15/10/2009,38.12,0.009488738
14/10/2009,37.76,0.025480794
13/10/2009,36.81,0.011200773
12/10/2009,36.4,0.003026553
09/10/2009,36.29,0.014991952
08/10/2009,35.75,0.01607253
07/10/2009,35.18,-0.004537728
06/10/2009,35.34,0.015110765
05/10/2009,34.81,0.025015848
02/10/2009,33.95,-0.022715013
01/10/2009,34.73,-0.036192811
30/09/2009,36.01,-0.015158069
29/09/2009,36.56,0.005485477
28/09/2009,36.36,0.04903772
25/09/2009,34.62,-0.020866843
24/09/2009,35.35,0
23/09/2009,35.35,-0.008450755
22/09/2009,35.65,0.012419014
21/09/2009,35.21,-0.007639024
18/09/2009,35.48,0.003670765
17/09/2009,35.35,-0.005923018
16/09/2009,35.56,0.015016573
15/09/2009,35.03,0.013797287
14/09/2009,34.55,0.05778856
11/09/2009,32.61,0.02201298
10/09/2009,31.9,0.018349139
09/09/2009,31.32,0.020971893
08/09/2009,30.67,0.01345827
04/09/2009,30.26,0.008629327
03/09/2009,30,0.004008021
02/09/2009,29.88,-0.005340467
01/09/2009,30.04,-0.028226357
31/08/2009,30.9,-0.01859624
28/08/2009,31.48,-0.003488191
27/08/2009,31.59,0.004759647
26/08/2009,31.44,0.002228945
25/08/2009,31.37,0.005433927
24/08/2009,31.2,-0.003200003
21/08/2009,31.3,0.03082158
20/08/2009,30.35,0.021312828
19/08/2009,29.71,0.017657505
18/08/2009,29.19,0.033440943
17/08/2009,28.23,-0.006355954
14/08/2009,28.41,0.035103891
13/08/2009,27.43,-0.00509092
12/08/2009,27.57,0.013511252
11/08/2009,27.2,-0.009877527
10/08/2009,27.47,-0.000363967
07/08/2009,27.48,0.013187004
06/08/2009,27.12,-0.000368664
05/08/2009,27.13,-0.00367918
04/08/2009,27.23,0.001470048
03/08/2009,27.19,0.017062728
31/07/2009,26.73,0.00299738
30/07/2009,26.65,-0.112054757
29/07/2009,29.81,0.007407441
28/07/2009,29.59,0.016354709
27/07/2009,29.11,0.019424822
24/07/2009,28.55,0.020166967
23/07/2009,27.98,0.046826404
22/07/2009,26.7,0.000749344
21/07/2009,26.68,-0.010440065
20/07/2009,26.96,0.024785347
17/07/2009,26.3,0.003046461
16/07/2009,26.22,0.023539578
15/07/2009,25.61,0.033349657
14/07/2009,24.77,0.013003028
13/07/2009,24.45,0.009038681
10/07/2009,24.23,-0.007810934
09/07/2009,24.42,0.003692312
08/07/2009,24.33,-0.011036286
07/07/2009,24.6,-0.031215019
06/07/2009,25.38,0.019093659
02/07/2009,24.9,-0.050509855
01/07/2009,26.19,0.01966518
30/06/2009,25.68,-0.000778513
29/06/2009,25.7,0.012135596
26/06/2009,25.39,-0.005890455
25/06/2009,25.54,0.025779734
24/06/2009,24.89,0.009689216
23/06/2009,24.65,-0.010492429
22/06/2009,24.91,-0.04051685
19/06/2009,25.94,0.002315709
18/06/2009,25.88,0.018327672
17/06/2009,25.41,-0.01329183
16/06/2009,25.75,-0.048142705
15/06/2009,27.02,-0.033482021
12/06/2009,27.94,0
11/06/2009,27.94,0.00971056
10/06/2009,27.67,-0.015420783
09/06/2009,28.1,0.005710223
08/06/2009,27.94,-0.009617171
05/06/2009,28.21,0.007829221
04/06/2009,27.99,0.023130775
03/06/2009,27.35,-0.018834313
02/06/2009,27.87,-0.011061665
01/06/2009,28.18,0.02224706
29/05/2009,27.56,0.009845111
28/05/2009,27.29,0.012908164
27/05/2009,26.94,-0.028902689
26/05/2009,27.73,0.041227775
22/05/2009,26.61,0.006030927
21/05/2009,26.45,-0.029063148
20/05/2009,27.23,-0.008046861
19/05/2009,27.45,-0.004724704
18/05/2009,27.58,0.033176651
15/05/2009,26.68,-0.017094433
14/05/2009,27.14,0.026887355
13/05/2009,26.42,-0.048393561
12/05/2009,27.73,-0.011830215
11/05/2009,28.06,-0.036049398
08/05/2009,29.09,0.052216447
07/05/2009,27.61,-0.026449004
06/05/2009,28.35,0.003533573
05/05/2009,28.25,-0.005999665
04/05/2009,28.42,-0.002108964
01/05/2009,28.48,-0.009087794
30/04/2009,28.74,0.01225291
29/04/2009,28.39,0.012761605
28/04/2009,28.03,-0.049418545
27/04/2009,29.45,-0.0104713
24/04/2009,29.76,0.037662788
23/04/2009,28.66,0.010875392
22/04/2009,28.35,0.017076189
21/04/2009,27.87,0.039522158
20/04/2009,26.79,-0.038445152
17/04/2009,27.84,0.015201161
16/04/2009,27.42,0.013216051
15/04/2009,27.06,0.063307449
14/04/2009,25.4,-0.021037005
13/04/2009,25.94,-0.010354838
09/04/2009,26.21,0.058932997
08/04/2009,24.71,0.03165732
07/04/2009,23.94,-0.018212424
06/04/2009,24.38,-0.012230075
03/04/2009,24.68,0.011410067
02/04/2009,24.4,0.070017987
01/04/2009,22.75,0.018186352
31/03/2009,22.34,0.013519809
30/03/2009,22.04,-0.050862167
27/03/2009,23.19,-0.034332679
26/03/2009,24,0.044735894
25/03/2009,22.95,0.01492565
24/03/2009,22.61,-0.016667052
23/03/2009,22.99,0.083419433
20/03/2009,21.15,-0.021516265
19/03/2009,21.61,0.006499559
18/03/2009,21.47,0.045256592
17/03/2009,20.52,0.034708491
16/03/2009,19.82,0.029180468
13/03/2009,19.25,-0.002075766
12/03/2009,19.29,0.037501094
11/03/2009,18.58,-0.005367699
10/03/2009,18.68,0.079061747
09/03/2009,17.26,-0.008078521
06/03/2009,17.4,-0.01991531
05/03/2009,17.75,-0.069631165
04/03/2009,19.03,0.044045788
03/03/2009,18.21,-0.028155623
02/03/2009,18.73,-0.073077772
27/02/2009,20.15,-0.013310524
26/02/2009,20.42,0.001470228
25/02/2009,20.39,-0.027571275
24/02/2009,20.96,0.038915416
23/02/2009,20.16,-0.045098551
20/02/2009,21.09,-0.008498635
19/02/2009,21.27,-0.004222385
18/02/2009,21.36,0.001405482
17/02/2009,21.33,-0.064450613
13/02/2009,22.75,-0.020879401
12/02/2009,23.23,-0.01453017
11/02/2009,23.57,0.00980609
10/02/2009,23.34,-0.057444006
09/02/2009,24.72,-0.002020611
06/02/2009,24.77,0.02080434
05/02/2009,24.26,0.005373024
04/02/2009,24.13,-0.00907597
03/02/2009,24.35,0.011565598
02/02/2009,24.07,-0.006625283
30/01/2009,24.23,-0.042422034
29/01/2009,25.28,-0.025001302
28/01/2009,25.92,0.007745972
27/01/2009,25.72,-0.079204936
26/01/2009,27.84,-0.011073519
23/01/2009,28.15,-0.008137317
22/01/2009,28.38,-0.033267101
21/01/2009,29.34,0.035030459
20/01/2009,28.33,-0.065574871
16/01/2009,30.25,0.004971013
15/01/2009,30.1,0.016075363
14/01/2009,29.62,-0.031242155
13/01/2009,30.56,0
12/01/2009,30.56,-0.026797407
09/01/2009,31.39,-0.023611989
08/01/2009,32.14,0.00718192
07/01/2009,31.91,-0.028727844
06/01/2009,32.84,-0.001825373
05/01/2009,32.9,
