Date,Close,DOW
27/01/2011,35.57,0.007336376
26/01/2011,35.31,0.000849979
25/01/2011,35.28,0.008253925
24/01/2011,34.99,0.014392879
21/01/2011,34.49,0.00581566
20/01/2011,34.29,-0.02533968
19/01/2011,35.17,-0.023047676
18/01/2011,35.99,0.001668521
14/01/2011,35.93,0.007823454
13/01/2011,35.65,-0.00559442
12/01/2011,35.85,0.0100926
11/01/2011,35.49,-0.00028173
10/01/2011,35.5,0.016186638
07/01/2011,34.93,-0.011669408
06/01/2011,35.34,0.018852315
05/01/2011,34.68,-0.001728609
04/01/2011,34.74,-0.006884709
03/01/2011,34.98,0.024306752
31/12/2010,34.14,-0.003216847
30/12/2010,34.25,0.000584112
29/12/2010,34.23,-0.004372547
28/12/2010,34.38,0.001455392
27/12/2010,34.33,-0.002327612
23/12/2010,34.41,0.001163129
22/12/2010,34.37,0.008473389
21/12/2010,34.08,0.007067167
20/12/2010,33.84,-0.003245319
17/12/2010,33.95,-0.011713165
16/12/2010,34.35,0.014958484
15/12/2010,33.84,-0.00648014
14/12/2010,34.06,-0.000587027
13/12/2010,34.08,0.00029347
10/12/2010,34.07,0.003528378
09/12/2010,33.95,0.011553972
08/12/2010,33.56,-0.005941788
07/12/2010,33.76,0.006836109
06/12/2010,33.53,0.005082983
03/12/2010,33.36,0.003603608
02/12/2010,33.24,0.024978454
01/12/2010,32.42,0.038998653
30/11/2010,31.18,-0.003202052
29/11/2010,31.28,-0.000319642
26/11/2010,31.29,-0.012071303
24/11/2010,31.67,0.027206031
23/11/2010,30.82,-0.021823716
22/11/2010,31.5,-0.006644543
19/11/2010,31.71,0.011098893
18/11/2010,31.36,0.025841231
17/11/2010,30.56,0
16/11/2010,30.56,-0.019443257
15/11/2010,31.16,-0.004482877
12/11/2010,31.3,-0.016162608
11/11/2010,31.81,0.003779532
10/11/2010,31.69,-0.003779532
09/11/2010,31.81,-0.016833315
08/11/2010,32.35,-0.004626068
05/11/2010,32.5,-0.008273373
04/11/2010,32.77,0.037622967
03/11/2010,31.56,0.005401125
02/11/2010,31.39,0.016056864
01/11/2010,30.89,0.001619958
29/10/2010,30.84,-0.000648298
28/10/2010,30.86,-0.011277709
27/10/2010,31.21,-0.00924899
26/10/2010,31.5,-0.00190295
25/10/2010,31.56,0.044048572
22/10/2010,30.2,-0.010540282
21/10/2010,30.52,0.010871463
20/10/2010,30.19,0.028558971
19/10/2010,29.34,-0.016898003
18/10/2010,29.84,0.013835213
15/10/2010,29.43,0.004085808
14/10/2010,29.31,-0.017250555
13/10/2010,29.82,0.000335402
12/10/2010,29.81,-0.001340932
11/10/2010,29.85,-0.006012042
08/10/2010,30.03,0.029741969
07/10/2010,29.15,0.006884709
06/10/2010,28.95,0.016719303
05/10/2010,28.47,0.035756401
04/10/2010,27.47,-0.014815086
01/10/2010,27.88,0.015179186
30/09/2010,27.46,0.002552417
29/09/2010,27.39,-0.017013985
28/09/2010,27.86,-0.00215131
27/09/2010,27.92,-0.005358112
24/09/2010,28.07,0.039976253
23/09/2010,26.97,-0.014356956
22/09/2010,27.36,0.004028572
21/09/2010,27.25,0.002940098
20/09/2010,27.17,0.016701075
17/09/2010,26.72,0.011669622
16/09/2010,26.41,0.00912901
15/09/2010,26.17,-0.013662452
14/09/2010,26.53,-0.002259037
13/09/2010,26.59,0.022823357
10/09/2010,25.99,0.011610038
09/09/2010,25.69,-0.00272109
08/09/2010,25.76,0.010536683
07/09/2010,25.49,-0.037725798
03/09/2010,26.47,0.022541547
02/09/2010,25.88,0.011268819
01/09/2010,25.59,0.048848783
31/08/2010,24.37,0.001642711
30/08/2010,24.33,-0.015902476
27/08/2010,24.72,0.040451243
26/08/2010,23.74,0.026463345
25/08/2010,23.12,0
24/08/2010,23.12,-0.039021066
23/08/2010,24.04,-0.016092776
20/08/2010,24.43,-0.019457444
19/08/2010,24.91,-0.03199957
18/08/2010,25.72,0.008590447
17/08/2010,25.5,0.012628424
16/08/2010,25.18,0.000794597
13/08/2010,25.16,0.007179927
12/08/2010,24.98,-0.007974524
11/08/2010,25.18,-0.03166182
10/08/2010,25.99,-0.000384689
09/08/2010,26,0.0217738
06/08/2010,25.44,0.007100622
05/08/2010,25.26,0.018781771
04/08/2010,24.79,-0.028238106
03/08/2010,25.5,-0.105242862
02/08/2010,28.33,0.035936314
30/07/2010,27.33,0.002197803
29/07/2010,27.27,0.006991749
28/07/2010,27.08,-0.009921081
27/07/2010,27.35,0.003663008
26/07/2010,27.25,0.011812614
23/07/2010,26.93,0.010827061
22/07/2010,26.64,0.042951387
21/07/2010,25.52,-0.002348338
20/07/2010,25.58,0.017748445
19/07/2010,25.13,-0.001590458
16/07/2010,25.17,-0.056385591
15/07/2010,26.63,-0.013798466
14/07/2010,27,0.010798839
13/07/2010,26.71,0.0366034
12/07/2010,25.75,-0.007736983
09/07/2010,25.95,0.037695865
08/07/2010,24.99,0.028411002
07/07/2010,24.29,0.051965228
06/07/2010,23.06,0.003910498
02/07/2010,22.97,-0.01254613
01/07/2010,23.26,-0.019583427
30/06/2010,23.72,-0.018379799
29/06/2010,24.16,-0.054764085
28/06/2010,25.52,0.007472994
25/06/2010,25.33,0.001580403
24/06/2010,25.29,-0.038779578
23/06/2010,26.29,0.001903675
22/06/2010,26.24,-0.027069322
21/06/2010,26.96,-0.00148258
18/06/2010,27,0.012672551
17/06/2010,26.66,-0.002248034
16/06/2010,26.72,-0.002616335
15/06/2010,26.79,0.033785715
14/06/2010,25.9,-0.03116938
11/06/2010,26.72,0.012427198
10/06/2010,26.39,0.036662412
09/06/2010,25.44,0.011464842
08/06/2010,25.15,0.028636762
07/06/2010,24.44,-0.016234123
04/06/2010,24.84,-0.04871348
03/06/2010,26.08,-0.014465422
02/06/2010,26.46,0.033041807
01/06/2010,25.6,-0.049905613
28/05/2010,26.91,-0.042203426
27/05/2010,28.07,0.056802225
26/05/2010,26.52,-0.010129518
25/05/2010,26.79,0.03533131
24/05/2010,25.86,-0.023314643
21/05/2010,26.47,0.029521024
20/05/2010,25.7,-0.032162037
19/05/2010,26.54,-0.007133501
18/05/2010,26.73,-0.006339756
17/05/2010,26.9,-0.016224545
14/05/2010,27.34,-0.060667652
13/05/2010,29.05,0.007601972
12/05/2010,28.83,0.03314831
11/05/2010,27.89,0.016266399
10/05/2010,27.44,0.073323351
07/05/2010,25.5,-0.045235769
06/05/2010,26.68,-0.062826975
05/05/2010,28.41,-0.031187559
04/05/2010,29.31,-0.069515878
03/05/2010,31.42,0.018956391
30/04/2010,30.83,-0.031606781
29/04/2010,31.82,-0.000314218
28/04/2010,31.83,0.056881244
27/04/2010,30.07,-0.041048108
26/04/2010,31.33,0.005440884
23/04/2010,31.16,0.028647792
22/04/2010,30.28,-0.000990263
21/04/2010,30.31,-0.001648261
20/04/2010,30.36,-0.013414237
19/04/2010,30.77,0.00750289
16/04/2010,30.54,-0.025219571
15/04/2010,31.32,0.003838776
14/04/2010,31.2,0.019418086
13/04/2010,30.6,-0.004564729
12/04/2010,30.74,-0.00130039
09/04/2010,30.78,0.001625752
08/04/2010,30.73,-0.001950586
07/04/2010,30.79,-0.011945259
06/04/2010,31.16,0.005470649
05/04/2010,30.99,0.022186881
01/04/2010,30.31,0.024717357
31/03/2010,29.57,-0.006404876
30/03/2010,29.76,0.00809721
29/03/2010,29.52,-0.018127385
26/03/2010,30.06,0.006006024
25/03/2010,29.88,-0.015936592
24/03/2010,30.36,0.012929071
23/03/2010,29.97,0.012760415
22/03/2010,29.59,0.021866262
19/03/2010,28.95,-0.035627178
18/03/2010,30,-0.014231582
17/03/2010,30.43,-0.000328569
16/03/2010,30.44,0.014560151
15/03/2010,30,0.005347606
12/03/2010,29.84,0.014855101
11/03/2010,29.4,0.011632016
10/03/2010,29.06,-0.005490748
09/03/2010,29.22,-0.009536857
08/03/2010,29.5,-0.016807118
05/03/2010,30,0.014775286
04/03/2010,29.56,-0.001690046
03/03/2010,29.61,0.024962828
02/03/2010,28.88,0.006600684
01/03/2010,28.69,0.013333531
26/02/2010,28.31,-0.00035317
25/02/2010,28.32,-0.023727561
24/02/2010,29,0.004146516
23/02/2010,28.88,-0.01648389
22/02/2010,29.36,0.004437625
19/02/2010,29.23,-0.010549698
18/02/2010,29.54,0.027455396
17/02/2010,28.74,0.009087794
16/02/2010,28.48,0.024525843
12/02/2010,27.79,-0.002515725
11/02/2010,27.86,0.012642393
10/02/2010,27.51,-0.010126669
09/02/2010,27.79,0.059680483
08/02/2010,26.18,-0.012903405
05/02/2010,26.52,-0.00338792
04/02/2010,26.61,-0.035803787
03/02/2010,27.58,0.000362647
02/02/2010,27.57,-0.037726894
01/02/2010,28.63,0.055290463
29/01/2010,27.09,-0.010282867
28/01/2010,27.37,-0.03129189
27/01/2010,28.24,0.005325772
26/01/2010,28.09,-0.011327555
25/01/2010,28.41,0.02314506
22/01/2010,27.76,-0.032255144
21/01/2010,28.67,-0.057274673
20/01/2010,30.36,-0.010485024
19/01/2010,30.68,0.022746984
15/01/2010,29.99,-0.017845814
14/01/2010,30.53,-0.007180188
13/01/2010,30.75,-0.003570853
12/01/2010,30.86,0.003245702
11/01/2010,30.76,-0.012599101
08/01/2010,31.15,0.00353755
07/01/2010,31.04,0.000644538
06/01/2010,31.02,0.017561427
05/01/2010,30.48,0.043587188
04/01/2010,29.18,0.054581404
31/12/2009,27.63,-0.023606246
30/12/2009,28.29,-0.012295957
29/12/2009,28.64,0.004549439
28/12/2009,28.51,0.017693314
24/12/2009,28.01,0.005728623
23/12/2009,27.85,0.031737116
22/12/2009,26.98,0.008561377
21/12/2009,26.75,0.020011995
18/12/2009,26.22,-0.009867253
17/12/2009,26.48,-0.029764102
16/12/2009,27.28,0.018871975
15/12/2009,26.77,-0.026540445
14/12/2009,27.49,0.031033152
11/12/2009,26.65,-0.000750188
10/12/2009,26.67,-0.026273482
09/12/2009,27.38,-0.005826673
08/12/2009,27.54,-0.017279048
07/12/2009,28.02,0.019460074
04/12/2009,27.48,-0.005805532
03/12/2009,27.64,-0.03028915
02/12/2009,28.49,0.014495569
01/12/2009,28.08,0.010741242
30/11/2009,27.78,0.007950891
27/11/2009,27.56,-0.034240149
25/11/2009,28.52,0.019115626
24/11/2009,27.98,0.000357462
23/11/2009,27.97,0.001431127
20/11/2009,27.93,-0.005356199
19/11/2009,28.08,-0.027398974
18/11/2009,28.86,-0.019218162
17/11/2009,29.42,0.018871721
16/11/2009,28.87,0.013952092
13/11/2009,28.47,-0.004555817
12/11/2009,28.6,0.068368691
11/11/2009,26.71,0.028481135
10/11/2009,25.96,0.001927897
09/11/2009,25.91,0.043785341
06/11/2009,24.8,-0.00402415
05/11/2009,24.9,0.05065938
04/11/2009,23.67,-0.008414017
03/11/2009,23.87,0.002096876
02/11/2009,23.82,0.014376569
30/10/2009,23.48,-0.072677161
29/10/2009,25.25,0.038349805
28/10/2009,24.3,-0.022381402
27/10/2009,24.85,-0.001608364
26/10/2009,24.89,-0.01039178
23/10/2009,25.15,-0.050776262
22/10/2009,26.46,0.036955707
21/10/2009,25.5,-0.050469426
20/10/2009,26.82,-0.007799482
19/10/2009,27.03,0.02396221
16/10/2009,26.39,-0.022851715
15/10/2009,27,-0.002589238
14/10/2009,27.07,0.043025504
13/10/2009,25.93,-0.005000972
12/10/2009,26.06,-0.003447619
09/10/2009,26.15,0.009606222
08/10/2009,25.9,0.033369141
07/10/2009,25.05,0.003599284
06/10/2009,24.96,0.003612286
05/10/2009,24.87,0.051145167
02/10/2009,23.63,-0.033294794
01/10/2009,24.43,-0.064973343
30/09/2009,26.07,-0.010683047
29/09/2009,26.35,-0.001516876
28/09/2009,26.39,0.042180755
25/09/2009,25.3,-0.02034499
24/09/2009,25.82,-0.017278218
23/09/2009,26.27,-0.025555694
22/09/2009,26.95,0.035886759
21/09/2009,26,-0.028437935
18/09/2009,26.75,0.0158255
17/09/2009,26.33,0.014152082
16/09/2009,25.96,0.005020285
15/09/2009,25.83,0.024295866
14/09/2009,25.21,0.066417848
11/09/2009,23.59,0.004248095
10/09/2009,23.49,0.024564907
09/09/2009,22.92,0.04597998
08/09/2009,21.89,0.026853465
04/09/2009,21.31,0.055476003
03/09/2009,20.16,0.005471289
02/09/2009,20.05,-0.011406025
01/09/2009,20.28,-0.0486023
31/08/2009,21.29,-0.027792433
28/08/2009,21.89,0.029202539
27/08/2009,21.26,-0.014012373
26/08/2009,21.56,0
25/08/2009,21.56,-0.032400735
24/08/2009,22.27,-0.016035978
21/08/2009,22.63,0.05215419
20/08/2009,21.48,0.001397624
19/08/2009,21.45,0.016451605
18/08/2009,21.1,0.009045527
17/08/2009,20.91,-0.056706641
14/08/2009,22.13,-0.031579231
13/08/2009,22.84,0.018114036
12/08/2009,22.43,0
11/08/2009,22.43,0.004468283
10/08/2009,22.33,-0.031734704
07/08/2009,23.05,-0.009928853
06/08/2009,23.28,-0.01534557
05/08/2009,23.64,0.026142479
04/08/2009,23.03,0.024616628
03/08/2009,22.47,0.059596001
31/07/2009,21.17,-0.016862226
30/07/2009,21.53,0.060305351
29/07/2009,20.27,0.002964429
28/07/2009,20.21,0.003966292
27/07/2009,20.13,-0.002976193
24/07/2009,20.19,0.00645965
23/07/2009,20.06,0.052711101
22/07/2009,19.03,0.036932214
21/07/2009,18.34,0.02932437
20/07/2009,17.81,0.047135162
17/07/2009,16.99,0.032907546
16/07/2009,16.44,-0.006668712
15/07/2009,16.55,0.073318138
14/07/2009,15.38,0.005868944
13/07/2009,15.29,0.042076323
10/07/2009,14.66,-0.006798123
09/07/2009,14.76,0.002713706
08/07/2009,14.72,-0.004067802
07/07/2009,14.78,-0.029992251
06/07/2009,15.23,0.007248796
02/07/2009,15.12,-0.05531957
01/07/2009,15.98,-0.009962723
30/06/2009,16.14,0.004346483
29/06/2009,16.07,0.00124533
26/06/2009,16.05,0.010648394
25/06/2009,15.88,0.024865801
24/06/2009,15.49,0.014959629
23/06/2009,15.26,0.005915232
22/06/2009,15.17,-0.072458623
19/06/2009,16.31,0.009858367
18/06/2009,16.15,0.001239158
17/06/2009,16.13,0.003104628
16/06/2009,16.08,-0.036634133
15/06/2009,16.68,-0.038805574
12/06/2009,17.34,-0.005176888
11/06/2009,17.43,-0.007430729
10/06/2009,17.56,-0.017499741
09/06/2009,17.87,0.052855495
08/06/2009,16.95,-0.035355754
05/06/2009,17.56,-0.023080113
04/06/2009,17.97,0.016269644
03/06/2009,17.68,-0.057692459
02/06/2009,18.73,0.091048053
01/06/2009,17.1,-0.033355594
29/05/2009,17.68,0.046897161
28/05/2009,16.87,-0.002959458
27/05/2009,16.92,-0.001181335
26/05/2009,16.94,-0.019872074
22/05/2009,17.28,0.012227227
21/05/2009,17.07,-0.039626201
20/05/2009,17.76,-0.006734032
19/05/2009,17.88,0.012946986
18/05/2009,17.65,0.069195239
15/05/2009,16.47,-0.003031224
14/05/2009,16.52,0.058583728
13/05/2009,15.58,-0.089575481
12/05/2009,17.04,-0.034038475
11/05/2009,17.63,0.007401115
08/05/2009,17.5,0.105360516
07/05/2009,15.75,0.036203049
06/05/2009,15.19,-0.07236659
05/05/2009,16.33,-0.003667486
04/05/2009,16.39,0.04301068
01/05/2009,15.7,-0.01892801
30/04/2009,16,0.16915857
29/04/2009,13.51,0.038480795
28/04/2009,13,0.030459207
27/04/2009,12.61,-0.029689681
24/04/2009,12.99,0.047290135
23/04/2009,12.39,-0.006436064
22/04/2009,12.47,0.023530497
21/04/2009,12.18,0.059188871
20/04/2009,11.48,-0.093090423
17/04/2009,12.6,0.056318431
16/04/2009,11.91,0.058789615
15/04/2009,11.23,0.05209035
14/04/2009,10.66,-0.052980426
13/04/2009,11.24,0.027053047
09/04/2009,10.94,0.074952092
08/04/2009,10.15,0.017893122
07/04/2009,9.97,-0.078111982
06/04/2009,10.78,-0.020202707
03/04/2009,11,0.101328252
02/04/2009,9.94,0.120679581
01/04/2009,8.81,0.044090668
31/03/2009,8.43,0.015541257
30/03/2009,8.3,-0.076514712
27/03/2009,8.96,-0.044742869
26/03/2009,9.37,0.062761375
25/03/2009,8.8,0.018349139
24/03/2009,8.64,0.001158078
23/03/2009,8.63,0.116624958
20/03/2009,7.68,-0.056941376
19/03/2009,8.13,-0.011009286
18/03/2009,8.22,0.019656653
17/03/2009,8.06,0.020050797
16/03/2009,7.9,0.043991569
13/03/2009,7.56,0.076961041
12/03/2009,7,0.084935611
11/03/2009,6.43,-0.066189568
10/03/2009,6.87,0.08186387
09/03/2009,6.33,-0.116202008
06/03/2009,7.11,0.094326135
05/03/2009,6.47,-0.087268943
04/03/2009,7.06,0.018585238
03/03/2009,6.93,-0.001441961
02/03/2009,6.94,-0.031208206
27/02/2009,7.16,-0.039704051
26/02/2009,7.45,-0.005354765
25/02/2009,7.49,-0.058344478
24/02/2009,7.94,0.069082836
23/02/2009,7.41,-0.089033622
20/02/2009,8.1,-0.012270093
19/02/2009,8.2,-0.047628049
18/02/2009,8.6,-0.002322881
17/02/2009,8.62,-0.100359633
13/02/2009,9.53,-0.052132397
12/02/2009,10.04,0
11/02/2009,10.04,-0.030409405
10/02/2009,10.35,-0.028573372
09/02/2009,10.65,-0.021366349
06/02/2009,10.88,-0.002753558
05/02/2009,10.91,0.012915309
04/02/2009,10.77,-0.052453253
03/02/2009,11.35,0.026787316
02/02/2009,11.05,-0.047712229
30/01/2009,11.59,-0.060269283
29/01/2009,12.31,-0.087823395
28/01/2009,13.44,0.018776368
27/01/2009,13.19,-0.003783584
26/01/2009,13.24,-0.079112691
23/01/2009,14.33,-0.00348311
22/01/2009,14.38,-0.030139268
21/01/2009,14.82,0.064808463
20/01/2009,13.89,-0.078879047
16/01/2009,15.03,-0.011247224
15/01/2009,15.2,0.005938652
14/01/2009,15.11,-0.028703862
13/01/2009,15.55,-0.013414446
12/01/2009,15.76,-0.003167567
09/01/2009,15.81,0
08/01/2009,15.81,-0.016933613
07/01/2009,16.08,0.001867414
06/01/2009,16.05,0.064330858
05/01/2009,15.05,
