Date,Close,BRCM
27/01/2011,46.2,0.018349139
26/01/2011,45.36,0.003754836
25/01/2011,45.19,-0.011222474
24/01/2011,45.7,0.026384415
21/01/2011,44.51,-0.010948607
20/01/2011,45,-0.031498667
19/01/2011,46.44,-0.015172852
18/01/2011,47.15,-0.004021595
14/01/2011,47.34,0.031762327
13/01/2011,45.86,-0.004134485
12/01/2011,46.05,0.010258739
11/01/2011,45.58,-0.002848069
10/01/2011,45.71,0.01810204
07/01/2011,44.89,0.000668524
06/01/2011,44.86,0.019811544
05/01/2011,43.98,0.018125998
04/01/2011,43.19,-0.023794305
03/01/2011,44.23,0.015493589
31/12/2010,43.55,-0.005495778
30/12/2010,43.79,0.007104419
29/12/2010,43.48,0.005535069
28/12/2010,43.24,-0.010124339
27/12/2010,43.68,0.00091617
23/12/2010,43.64,-0.006395636
22/12/2010,43.92,-0.004089985
21/12/2010,44.1,0.006597681
20/12/2010,43.81,-0.000228232
17/12/2010,43.82,-0.013599484
16/12/2010,44.42,0.002930901
15/12/2010,44.29,-0.015459029
14/12/2010,44.98,-0.015880351
13/12/2010,45.7,-0.007629465
10/12/2010,46.05,0.003044804
09/12/2010,45.91,-0.007162266
08/12/2010,46.24,0.020317466
07/12/2010,45.31,-0.005721847
06/12/2010,45.57,-0.004160742
03/12/2010,45.76,-0.017116657
02/12/2010,46.55,0.011233646
01/12/2010,46.03,0.034028913
30/11/2010,44.49,-0.012952392
29/11/2010,45.07,0.002666076
26/11/2010,44.95,-0.00643089
24/11/2010,45.24,0.029611854
23/11/2010,43.92,-0.004089985
22/11/2010,44.1,0.020156431
19/11/2010,43.22,0.028633733
18/11/2010,42,0.046792162
17/11/2010,40.08,-0.010177573
16/11/2010,40.49,-0.015439591
15/11/2010,41.12,-0.005335933
12/11/2010,41.34,-0.000241867
11/11/2010,41.35,-0.024604131
10/11/2010,42.38,0.007579383
09/11/2010,42.06,-0.009936207
08/11/2010,42.48,0.003301111
05/11/2010,42.34,-0.002830191
04/11/2010,42.46,0.023110022
03/11/2010,41.49,0.014077902
02/11/2010,40.91,0.002692451
01/11/2010,40.8,-0.000735024
29/10/2010,40.83,-0.019403956
28/10/2010,41.63,0.001682895
27/10/2010,41.56,0.110291915
26/10/2010,37.22,-0.007761313
25/10/2010,37.51,-0.001065814
22/10/2010,37.55,0.020991083
21/10/2010,36.77,-0.011895247
20/10/2010,37.21,0.010536367
19/10/2010,36.82,-0.016164145
18/10/2010,37.42,-0.008250213
15/10/2010,37.73,0.012803589
14/10/2010,37.25,-0.002680967
13/10/2010,37.35,0.016739052
12/10/2010,36.73,0.009574687
11/10/2010,36.38,0.017748663
08/10/2010,35.74,0.008993877
07/10/2010,35.42,0.00736756
06/10/2010,35.16,-0.022498137
05/10/2010,35.96,0.025916944
04/10/2010,35.04,0.009174376
01/10/2010,34.72,-0.019113405
30/09/2010,35.39,0.008513105
29/09/2010,35.09,0.012907106
28/09/2010,34.64,0.023070084
27/09/2010,33.85,-0.000590667
24/09/2010,33.87,0.045915646
23/09/2010,32.35,-0.001852996
22/09/2010,32.41,-0.029190276
21/09/2010,33.37,-0.009840545
20/09/2010,33.7,-0.013557532
17/09/2010,34.16,-0.034243023
16/09/2010,35.35,-0.001130902
15/09/2010,35.39,-0.002821672
14/09/2010,35.49,0.003386963
13/09/2010,35.37,0.043629627
10/09/2010,33.86,-0.002654477
09/09/2010,33.95,0.011851991
08/09/2010,33.55,0.008982096
07/09/2010,33.25,0.000601685
03/09/2010,33.23,0.015772241
02/09/2010,32.71,0.051116316
01/09/2010,31.08,0.036701367
31/08/2010,29.96,-0.066497549
30/08/2010,32.02,-0.030449838
27/08/2010,33.01,0.035773164
26/08/2010,31.85,-0.015576639
25/08/2010,32.35,0.016833315
24/08/2010,31.81,-0.022689396
23/08/2010,32.54,-0.013127955
20/08/2010,32.97,0.020840472
19/08/2010,32.29,-0.021143732
18/08/2010,32.98,0.016817397
17/08/2010,32.43,0.030367023
16/08/2010,31.46,-0.014829109
13/08/2010,31.93,-0.028101278
12/08/2010,32.84,-0.028517616
11/08/2010,33.79,-0.063354038
10/08/2010,36,-0.023065273
09/08/2010,36.84,0.010368442
06/08/2010,36.46,-0.010639849
05/08/2010,36.85,0.001357773
04/08/2010,36.8,0.01423122
03/08/2010,36.28,-0.007688121
02/08/2010,36.56,0.014602822
30/07/2010,36.03,-0.018152314
29/07/2010,36.69,-0.021036374
28/07/2010,37.47,-0.0016
27/07/2010,37.53,-0.017956648
26/07/2010,38.21,0.01184692
23/07/2010,37.76,0.005576963
22/07/2010,37.55,0.034406753
21/07/2010,36.28,-0.017486784
20/07/2010,36.92,-0.006479504
19/07/2010,37.16,0.031991792
16/07/2010,35.99,-0.030106269
15/07/2010,37.09,-0.002154593
14/07/2010,37.17,0.001076716
13/07/2010,37.13,0.005130293
12/07/2010,36.94,0.017477234
09/07/2010,36.3,0.002758622
08/07/2010,36.2,0.016151841
07/07/2010,35.62,0.061361839
06/07/2010,33.5,0
02/07/2010,33.5,0.008092356
01/07/2010,33.23,0.007855025
30/06/2010,32.97,-0.013855643
29/06/2010,33.43,-0.037285987
28/06/2010,34.7,0.008101896
25/06/2010,34.42,-0.002321533
24/06/2010,34.5,-0.040056484
23/06/2010,35.91,0.006986196
22/06/2010,35.66,0.003933694
21/06/2010,35.52,0.003101652
18/06/2010,35.41,-0.00253843
17/06/2010,35.5,-0.019250141
16/06/2010,36.19,0.009718249
15/06/2010,35.84,0.055354632
14/06/2010,33.91,0.000885086
11/06/2010,33.88,0.015467292
10/06/2010,33.36,0.03974843
09/06/2010,32.06,-0.004357305
08/06/2010,32.2,-0.011732151
07/06/2010,32.58,-0.0305298
04/06/2010,33.59,-0.053048229
03/06/2010,35.42,0.001695395
02/06/2010,35.36,0.035990641
01/06/2010,34.11,-0.011368728
28/05/2010,34.5,0.004648469
27/05/2010,34.34,0.060624622
26/05/2010,32.32,-0.000309358
25/05/2010,32.33,0.00496125
24/05/2010,32.17,-0.015422884
21/05/2010,32.67,0.027620065
20/05/2010,31.78,-0.024861442
19/05/2010,32.58,0.016713481
18/05/2010,32.04,-0.018553408
17/05/2010,32.64,0.010780945
14/05/2010,32.29,-0.022658655
13/05/2010,33.03,-0.030707436
12/05/2010,34.06,0.019268419
11/05/2010,33.41,-0.013969613
10/05/2010,33.88,0.057401516
07/05/2010,31.99,-0.015816735
06/05/2010,32.5,-0.040403445
05/05/2010,33.84,0.005630479
04/05/2010,33.65,-0.05098121
03/05/2010,35.41,0.026034942
30/04/2010,34.5,-0.035870626
29/04/2010,35.76,0.009835684
28/04/2010,35.41,0.016802332
27/04/2010,34.82,-0.03415999
26/04/2010,36.03,0.011163945
23/04/2010,35.63,0.002247823
22/04/2010,35.55,0.009042164
21/04/2010,35.23,-0.011009286
20/04/2010,35.62,0.017844971
19/04/2010,34.99,-0.003423684
16/04/2010,35.11,-0.017504682
15/04/2010,35.73,0.000839983
14/04/2010,35.7,0.033901552
13/04/2010,34.51,0.013125462
12/04/2010,34.06,-0.006438418
09/04/2010,34.28,0.017064256
08/04/2010,33.7,-0.012678926
07/04/2010,34.13,-0.007879801
06/04/2010,34.4,-0.006663794
05/04/2010,34.63,0.043677642
01/04/2010,33.15,-0.001507159
31/03/2010,33.2,-0.000602228
30/03/2010,33.22,-0.002705548
29/03/2010,33.31,0.005720323
26/03/2010,33.12,-0.012899534
25/03/2010,33.55,0.000596303
24/03/2010,33.53,-0.019785084
23/03/2010,34.2,0.003221558
22/03/2010,34.09,0.012396853
19/03/2010,33.67,-0.009459131
18/03/2010,33.99,0.011242722
17/03/2010,33.61,0.002681366
16/03/2010,33.52,0.027523286
15/03/2010,32.61,-0.000613121
12/03/2010,32.63,-0.013091982
11/03/2010,33.06,0.006981361
10/03/2010,32.83,0.037236694
09/03/2010,31.63,0.00538914
08/03/2010,31.46,0.009902652
05/03/2010,31.15,0.009353398
04/03/2010,30.86,-0.003880988
03/03/2010,30.98,-0.00835749
02/03/2010,31.24,-0.017137836
01/03/2010,31.78,0.01458029
26/02/2010,31.32,-0.002551022
25/02/2010,31.4,-0.007930256
24/02/2010,31.65,0.029498772
23/02/2010,30.73,-0.021249995
22/02/2010,31.39,-0.00666775
19/02/2010,31.6,-0.003790276
18/02/2010,31.72,0.008866429
17/02/2010,31.44,-0.004126335
16/02/2010,31.57,0.019834303
12/02/2010,30.95,0.009414126
11/02/2010,30.66,0.022094881
10/02/2010,29.99,0.015118716
09/02/2010,29.54,0.02536989
08/02/2010,28.8,-0.020279093
05/02/2010,29.39,0.058861122
04/02/2010,27.71,-0.006474843
03/02/2010,27.89,-0.005007164
02/02/2010,28.03,0.01872579
01/02/2010,27.51,0.029137226
29/01/2010,26.72,-0.025495562
28/01/2010,27.41,-0.046337584
27/01/2010,28.71,0.002441152
26/01/2010,28.64,-0.005571045
25/01/2010,28.8,0.012930461
22/01/2010,28.43,-0.036606297
21/01/2010,29.49,0.001696929
20/01/2010,29.44,-0.008119124
19/01/2010,29.68,0.005744229
15/01/2010,29.51,-0.032669572
14/01/2010,30.49,-0.012386078
13/01/2010,30.87,0.029254346
12/01/2010,29.98,-0.024057842
11/01/2010,30.71,0
08/01/2010,30.71,-0.00939887
07/01/2010,31,-0.015365219
06/01/2010,31.48,-0.010742599
05/01/2010,31.82,-0.013112895
04/01/2010,32.24,0.024173207
31/12/2009,31.47,-0.012002671
30/12/2009,31.85,0.017419284
29/12/2009,31.3,-0.010171734
28/12/2009,31.62,-0.017866014
24/12/2009,32.19,0.020399264
23/12/2009,31.54,-0.014479321
22/12/2009,32,0.00093794
21/12/2009,31.97,0.013224374
18/12/2009,31.55,0.012438368
17/12/2009,31.16,-0.018127385
16/12/2009,31.73,0.044466088
15/12/2009,30.35,-0.006895447
14/12/2009,30.56,0.013175421
11/12/2009,30.16,-0.039972828
10/12/2009,31.39,0.003830199
09/12/2009,31.27,0.015794043
08/12/2009,30.78,-0.009055689
07/12/2009,31.06,0.009380628
04/12/2009,30.77,0.015392477
03/12/2009,30.3,-0.00460982
02/12/2009,30.44,0.00857808
01/12/2009,30.18,0.033010744
30/11/2009,29.2,0.007907897
27/11/2009,28.97,-0.020161284
25/11/2009,29.56,0.00883458
24/11/2009,29.3,0.001707942
23/11/2009,29.25,0.016894041
20/11/2009,28.76,-0.013812374
19/11/2009,29.16,-0.02973192
18/11/2009,30.04,-0.003655096
17/11/2009,30.15,0.004987542
16/11/2009,30,0.037701867
13/11/2009,28.89,0.016754319
12/11/2009,28.41,-0.009110084
11/11/2009,28.67,-0.002090593
10/11/2009,28.73,0.015433488
09/11/2009,28.29,0.05112587
06/11/2009,26.88,-0.011098893
05/11/2009,27.18,0.028738682
04/11/2009,26.41,0.016030878
03/11/2009,25.99,-0.014894299
02/11/2009,26.38,-0.008680938
30/10/2009,26.61,-0.010467385
29/10/2009,26.89,0.00896532
28/10/2009,26.65,-0.02226437
27/10/2009,27.25,-0.026436448
26/10/2009,27.98,-0.018414118
23/10/2009,28.5,-0.075335289
22/10/2009,30.73,0.013761685
21/10/2009,30.31,-0.009849062
20/10/2009,30.61,0.007871474
19/10/2009,30.37,0.012924786
16/10/2009,29.98,-0.013254004
15/10/2009,30.38,-0.021492198
14/10/2009,31.04,0.0271037
13/10/2009,30.21,0.002319802
12/10/2009,30.14,0.020107916
09/10/2009,29.54,0.034438665
08/10/2009,28.54,-0.047888767
07/10/2009,29.94,0.004351471
06/10/2009,29.81,0.025137193
05/10/2009,29.07,0.015251595
02/10/2009,28.63,-0.004878058
01/10/2009,28.77,-0.064603691
30/09/2009,30.69,0.031780232
29/09/2009,29.73,-0.004363155
28/09/2009,29.86,0.024064879
25/09/2009,29.15,-0.011257155
24/09/2009,29.48,-0.037614686
23/09/2009,30.61,-0.005213436
22/09/2009,30.77,0.013414237
21/09/2009,30.36,0.01259546
18/09/2009,29.98,0.013770159
17/09/2009,29.57,-0.021412662
16/09/2009,30.21,0.014000229
15/09/2009,29.79,-0.007357893
14/09/2009,30.01,-0.005980084
11/09/2009,30.19,-0.011853942
10/09/2009,30.55,0.040412913
09/09/2009,29.34,-0.001362398
08/09/2009,29.38,0.031814578
04/09/2009,28.46,0.028873865
03/09/2009,27.65,0.005076153
02/09/2009,27.51,-0.00832584
01/09/2009,27.74,-0.025272746
31/08/2009,28.45,-0.011532541
28/08/2009,28.78,0.029263502
27/08/2009,27.95,0.005021531
26/08/2009,27.81,0.003963255
25/08/2009,27.7,-0.000360946
24/08/2009,27.71,-0.011125182
21/08/2009,28.02,0.006085575
20/08/2009,27.85,0.025824312
19/08/2009,27.14,0.01148799
18/08/2009,26.83,0.033734486
17/08/2009,25.94,-0.027753159
14/08/2009,26.67,-0.033188887
13/08/2009,27.57,0.022373939
12/08/2009,26.96,0.012315886
11/08/2009,26.63,-0.021913597
10/08/2009,27.22,-0.018923418
07/08/2009,27.74,-0.006109633
06/08/2009,27.91,-0.023722125
05/08/2009,28.58,-0.00279525
04/08/2009,28.66,0.0084093
03/08/2009,28.42,0.00670788
31/07/2009,28.23,0.004615666
30/07/2009,28.1,0.013254717
29/07/2009,27.73,-0.011117203
28/07/2009,28.04,0.012560725
27/07/2009,27.69,0.017854364
24/07/2009,27.2,-0.07026657
23/07/2009,29.18,0.019377769
22/07/2009,28.62,0.019048195
21/07/2009,28.08,0.001782214
20/07/2009,28.03,0.020180865
17/07/2009,27.47,0.018369363
16/07/2009,26.97,0.005204473
15/07/2009,26.83,0.053591085
14/07/2009,25.43,0.020258886
13/07/2009,24.92,0.026017728
10/07/2009,24.28,-0.001234822
09/07/2009,24.31,0.040290804
08/07/2009,23.35,-0.010225909
07/07/2009,23.59,-0.032529974
06/07/2009,24.37,-0.030311474
02/07/2009,25.12,0.001992429
01/07/2009,25.07,0.011231566
30/06/2009,24.79,-0.004828983
29/06/2009,24.91,0.011710209
26/06/2009,24.62,-0.012512777
25/06/2009,24.93,0.019850763
24/06/2009,24.44,0.009868501
23/06/2009,24.2,-0.017612579
22/06/2009,24.63,-0.034321006
19/06/2009,25.49,0.014621877
18/06/2009,25.12,-0.03289255
17/06/2009,25.96,0.021020626
16/06/2009,25.42,-0.025248962
15/06/2009,26.07,-0.008783711
12/06/2009,26.3,-0.023300566
11/06/2009,26.92,-0.022043508
10/06/2009,27.52,0.009859492
09/06/2009,27.25,0.053904136
08/06/2009,25.82,0.014040792
05/06/2009,25.46,-0.012102432
04/06/2009,25.77,0.008965174
03/06/2009,25.54,-0.027420138
02/06/2009,26.25,-0.010610179
01/06/2009,26.53,0.040382337
29/05/2009,25.48,0.012638399
28/05/2009,25.16,0.055990108
27/05/2009,23.79,0.03856519
26/05/2009,22.89,0.028358125
22/05/2009,22.25,0.009483024
21/05/2009,22.04,-0.022432524
20/05/2009,22.54,0.020166491
19/05/2009,22.09,0.016431223
18/05/2009,21.73,0.042299539
15/05/2009,20.83,-0.007175348
14/05/2009,20.98,0.021682372
13/05/2009,20.53,-0.041036292
12/05/2009,21.39,-0.023106388
11/05/2009,21.89,0.015654095
08/05/2009,21.55,-0.051989108
07/05/2009,22.7,-0.080381518
06/05/2009,24.6,0.01639381
05/05/2009,24.2,0.010801933
04/05/2009,23.94,0.037451185
01/05/2009,23.06,-0.005621636
30/04/2009,23.19,-0.015829208
29/04/2009,23.56,0.01669202
28/04/2009,23.17,-0.050904786
27/04/2009,24.38,0.006584386
24/04/2009,24.22,0.036581754
23/04/2009,23.35,0.032204698
22/04/2009,22.61,0.096992266
21/04/2009,20.52,-0.060051129
20/04/2009,21.79,-0.050994948
17/04/2009,22.93,-0.005653418
16/04/2009,23.06,0.036207045
15/04/2009,22.24,-0.018708786
14/04/2009,22.66,-0.005720588
13/04/2009,22.79,-0.016536495
09/04/2009,23.17,0.049092325
08/04/2009,22.06,0.047816024
07/04/2009,21.03,-0.027206181
06/04/2009,21.61,-0.020609843
03/04/2009,22.06,-0.010820665
02/04/2009,22.3,0.064359165
01/04/2009,20.91,0.04549574
31/03/2009,19.98,-0.003497381
30/03/2009,20.05,-0.02997031
27/03/2009,20.66,-0.011071112
26/03/2009,20.89,0.053588638
25/03/2009,19.8,-0.038637793
24/03/2009,20.58,-0.04326798
23/03/2009,21.49,0.102314645
20/03/2009,19.4,-0.014837827
19/03/2009,19.69,-0.01161336
18/03/2009,19.92,0.024391453
17/03/2009,19.44,0.058793737
16/03/2009,18.33,-0.041672696
13/03/2009,19.11,0.000523423
12/03/2009,19.1,0.048816343
11/03/2009,18.19,0.033541434
10/03/2009,17.59,0.083554647
09/03/2009,16.18,-0.047671168
06/03/2009,16.97,0.03905573
05/03/2009,16.32,-0.013994752
04/03/2009,16.55,0.046376162
03/03/2009,15.8,0.012739026
02/03/2009,15.6,-0.053054563
27/02/2009,16.45,0.017786424
26/02/2009,16.16,-0.038244418
25/02/2009,16.79,0.040102579
24/02/2009,16.13,0.049565418
23/02/2009,15.35,-0.069210003
20/02/2009,16.45,-0.010882816
19/02/2009,16.63,-0.060659993
18/02/2009,17.67,0.026958903
17/02/2009,17.2,-0.051002554
13/02/2009,18.1,0.017837708
12/02/2009,17.78,0.028524467
11/02/2009,17.28,-0.014363936
10/02/2009,17.53,-0.038057195
09/02/2009,18.21,0.007164539
06/02/2009,18.08,0.034321231
05/02/2009,17.47,0.0583376
04/02/2009,16.48,-0.017444051
03/02/2009,16.77,0.021700671
02/02/2009,16.41,0.034721405
30/01/2009,15.85,-0.095023359
29/01/2009,17.43,-0.049254499
28/01/2009,18.31,0.037278308
27/01/2009,17.64,0.014273722
26/01/2009,17.39,-0.004017222
23/01/2009,17.46,0.051715401
22/01/2009,16.58,-0.012586321
21/01/2009,16.79,0.058245085
20/01/2009,15.84,-0.078292926
16/01/2009,17.13,0.024225705
15/01/2009,16.72,0.034685558
14/01/2009,16.15,-0.032889688
13/01/2009,16.69,-0.000598982
12/01/2009,16.7,-0.01426897
09/01/2009,16.94,-0.03423601
08/01/2009,17.53,-0.016968733
07/01/2009,17.83,-0.051377419
06/01/2009,18.77,0.065497958
05/01/2009,17.58,
