Date,Close,MRK
24/12/2013,49.41,0.001012453
23/12/2013,49.36,0.000810701
20/12/2013,49.32,0.010804304
19/12/2013,48.79,-0.002252023
18/12/2013,48.9,0.020661892
17/12/2013,47.9,-0.003958751
16/12/2013,48.09,-0.00601225
13/12/2013,48.38,0.001240952
12/12/2013,48.32,-0.012953815
11/12/2013,48.95,-0.009758158
10/12/2013,49.43,-0.002626529
09/12/2013,49.56,0.003436082
06/12/2013,49.39,0.011812765
05/12/2013,48.81,-0.01019169
04/12/2013,49.31,-0.009084548
03/12/2013,49.76,-0.008405093
02/12/2013,50.18,0.006999329
29/11/2013,49.83,0
27/11/2013,49.83,0.005029686
26/11/2013,49.58,-0.001612253
25/11/2013,49.66,0.014604722
22/11/2013,48.94,0.006560089
21/11/2013,48.62,0.010129286
20/11/2013,48.13,0.001247401
19/11/2013,48.07,0.001248959
18/11/2013,48.01,-0.001248959
15/11/2013,48.07,0.00521432
14/11/2013,47.82,0.010088358
13/11/2013,47.34,-0.005267051
12/11/2013,47.59,0.012475053
11/11/2013,47,0.004264399
08/11/2013,46.8,0.021162526
07/11/2013,45.82,-0.003050776
06/11/2013,45.96,0.013140794
05/11/2013,45.36,-0.00790518
04/11/2013,45.72,0.010775255
01/11/2013,45.23,0.003100091
31/10/2013,45.09,-0.003321159
30/10/2013,45.24,-0.007487373
29/10/2013,45.58,0.005058847
28/10/2013,45.35,-0.025901981
25/10/2013,46.54,0.006899553
24/10/2013,46.22,-0.007329199
23/10/2013,46.56,0.00193486
22/10/2013,46.47,-0.0008604
21/10/2013,46.51,-0.002147767
18/10/2013,46.61,-0.010670182
17/10/2013,47.11,-0.001272805
16/10/2013,47.17,0.01280154
15/10/2013,46.57,-0.003857699
14/10/2013,46.75,-0.011484601
11/10/2013,47.29,-0.004220306
10/10/2013,47.49,0.004643318
09/10/2013,47.27,-0.010103222
08/10/2013,47.75,-0.002927647
07/10/2013,47.89,-0.00707452
04/10/2013,48.23,-0.002691792
03/10/2013,48.36,-0.000206761
02/10/2013,48.37,-0.007620261
01/10/2013,48.74,0.023457225
30/09/2013,47.61,-0.003773589
27/09/2013,47.79,0.00230439
26/09/2013,47.68,0.000209754
25/09/2013,47.67,0.002941179
24/09/2013,47.53,-0.003150932
23/09/2013,47.68,-0.0068973
20/09/2013,48.01,-0.005193738
19/09/2013,48.26,-0.002896754
18/09/2013,48.4,0.008090491
17/09/2013,48.01,-0.003742208
16/09/2013,48.19,0.008335118
13/09/2013,47.79,-0.001254705
12/09/2013,47.85,-0.006042314
11/09/2013,48.14,0.003329175
10/09/2013,47.98,0.005014637
09/09/2013,47.74,0.005250458
06/09/2013,47.49,-0.000421053
05/09/2013,47.51,-0.003571808
04/09/2013,47.68,0.009906288
03/09/2013,47.21,-0.001693122
30/08/2013,47.29,0.004025856
29/08/2013,47.1,0.000212337
28/08/2013,47.09,-0.000424628
27/08/2013,47.11,-0.010767548
26/08/2013,47.62,-0.00230729
23/08/2013,47.73,-0.001674692
22/08/2013,47.81,0.007347572
21/08/2013,47.46,-0.002104821
20/08/2013,47.56,-0.000420433
19/08/2013,47.58,-0.002518893
16/08/2013,47.7,-0.005644418
15/08/2013,47.97,-0.012430241
14/08/2013,48.57,0.0028866
13/08/2013,48.43,-0.000825593
12/08/2013,48.47,0.001651869
09/08/2013,48.39,-0.001651869
08/08/2013,48.47,-0.001649145
07/08/2013,48.55,0.002268276
06/08/2013,48.44,-0.001856245
05/08/2013,48.53,-0.000206037
02/08/2013,48.54,-0.000823723
01/08/2013,48.58,0.008475503
31/07/2013,48.17,0.002494285
30/07/2013,48.05,-0.00601724
29/07/2013,48.34,-0.003098216
26/07/2013,48.49,0.00662117
25/07/2013,48.17,0.008338593
24/07/2013,47.77,-0.003343786
23/07/2013,47.93,0.004391016
22/07/2013,47.72,-0.001465815
19/07/2013,47.79,0.008194184
18/07/2013,47.4,-0.015283455
17/07/2013,48.13,-0.002075551
16/07/2013,48.23,-0.00599485
15/07/2013,48.52,-0.000412116
12/07/2013,48.54,0.004749622
11/07/2013,48.31,0.007271248
10/07/2013,47.96,0.007114489
09/07/2013,47.62,0.004419664
08/07/2013,47.41,0.005287101
05/07/2013,47.16,0.013019072
03/07/2013,46.55,0
02/07/2013,46.55,0.00495317
01/07/2013,46.32,-0.002802632
28/06/2013,46.45,-0.017710908
27/06/2013,47.28,0.012557364
26/06/2013,46.69,0.009901071
25/06/2013,46.23,-0.003886015
24/06/2013,46.41,-0.012632648
21/06/2013,47,0.014789681
20/06/2013,46.31,-0.027054584
19/06/2013,47.58,-0.003566562
18/06/2013,47.75,-0.001046573
17/06/2013,47.8,-0.003133162
14/06/2013,47.95,0.001043297
13/06/2013,47.9,0.01366285
12/06/2013,47.25,-0.006539418
11/06/2013,47.56,-0.018746644
10/06/2013,48.46,0.005587185
07/06/2013,48.19,-0.008472
06/06/2013,48.6,-0.002671326
05/06/2013,48.73,-0.014464956
04/06/2013,49.44,0.020227475
03/06/2013,48.45,0.036788174
31/05/2013,46.7,-0.007891691
30/05/2013,47.07,0.004258043
29/05/2013,46.87,-0.015875029
28/05/2013,47.62,0.009706765
24/05/2013,47.16,-0.003598268
23/05/2013,47.33,0.013186069
22/05/2013,46.71,-0.013186069
21/05/2013,47.33,0.045826043
20/05/2013,45.21,-0.01710568
17/05/2013,45.99,-0.008228717
16/05/2013,46.37,-0.007733658
15/05/2013,46.73,0.001713429
14/05/2013,46.65,0.010342691
13/05/2013,46.17,0.004776388
10/05/2013,45.95,0.010061327
09/05/2013,45.49,0.011052279
08/05/2013,44.99,-0.006204319
07/05/2013,45.27,0.006426615
06/05/2013,44.98,-0.015223681
03/05/2013,45.67,-0.00131291
02/05/2013,45.73,0.000875082
01/05/2013,45.69,-0.028268146
30/04/2013,47,-0.01729636
29/04/2013,47.82,-0.001045041
26/04/2013,47.87,0.010922184
25/04/2013,47.35,-0.012591982
24/04/2013,47.95,-0.014081823
23/04/2013,48.63,0.014707671
22/04/2013,47.92,0.009013791
19/04/2013,47.49,0.019777359
18/04/2013,46.56,-0.004286333
17/04/2013,46.76,-0.004268039
16/04/2013,46.96,0.010704448
15/04/2013,46.46,-0.013893565
12/04/2013,47.11,-0.002120442
11/04/2013,47.21,0.007868196
10/04/2013,46.84,0.028805457
09/04/2013,45.51,0.000659413
08/04/2013,45.48,0.007725455
05/04/2013,45.13,-0.004201222
04/04/2013,45.32,-0.000882223
03/04/2013,45.36,0.009970172
02/04/2013,44.91,0.012547778
01/04/2013,44.35,0.00338792
28/03/2013,44.2,0.002265007
27/03/2013,44.1,-0.006554436
26/03/2013,44.39,0.015894976
25/03/2013,43.69,-0.004795077
22/03/2013,43.9,0.002508839
21/03/2013,43.79,-0.007507714
20/03/2013,44.12,0.009565092
19/03/2013,43.7,0.001603115
18/03/2013,43.63,-0.010488012
15/03/2013,44.09,-0.004074247
