Date,Close,MKC
28/10/2013,69.61,0.006630177
25/10/2013,69.15,0.007694021
24/10/2013,68.62,0.00058309
23/10/2013,68.58,0.001021227
22/10/2013,68.51,0.017522351
21/10/2013,67.32,-0.008873173
18/10/2013,67.92,-0.002059127
17/10/2013,68.06,0.00989303
16/10/2013,67.39,0.022813536
15/10/2013,65.87,-0.008616182
14/10/2013,66.44,0.002411092
11/10/2013,66.28,0.000150886
10/10/2013,66.27,0.024439891
09/10/2013,64.67,-0.005551286
08/10/2013,65.03,0.002155173
07/10/2013,64.89,0.003550756
04/10/2013,64.66,0.009166537
03/10/2013,64.07,-0.011175035
02/10/2013,64.79,-0.001388139
01/10/2013,64.88,0.002778208
30/09/2013,64.7,-0.010761057
27/09/2013,65.4,-0.017581538
26/09/2013,66.56,-0.022138933
25/09/2013,68.05,-0.007612392
24/09/2013,68.57,-0.002185156
23/09/2013,68.72,-0.002761028
20/09/2013,68.91,-0.004199557
19/09/2013,69.2,-0.004038079
18/09/2013,69.48,0.012163486
17/09/2013,68.64,-0.000582581
16/09/2013,68.68,0.013043345
13/09/2013,67.79,0.007254455
12/09/2013,67.3,-0.009906195
11/09/2013,67.97,0.009460529
10/09/2013,67.33,-0.012105256
09/09/2013,68.15,0.010769448
06/09/2013,67.42,0.000445071
05/09/2013,67.39,-0.004146311
04/09/2013,67.67,0.003108121
03/09/2013,67.46,-0.002812525
30/08/2013,67.65,0.000591454
29/08/2013,67.61,0.0077209
28/08/2013,67.09,-0.014501586
27/08/2013,68.07,-0.010231016
26/08/2013,68.77,-0.020010745
23/08/2013,70.16,-0.002135688
22/08/2013,70.31,0.006563951
21/08/2013,69.85,-0.011388023
20/08/2013,70.65,-0.000283046
19/08/2013,70.67,-0.000282965
16/08/2013,70.69,-0.002119693
15/08/2013,70.84,-0.017630231
14/08/2013,72.1,-0.015414563
13/08/2013,73.22,0.001640241
12/08/2013,73.1,0.004112412
09/08/2013,72.8,-0.004249201
08/08/2013,73.11,0.00755135
07/08/2013,72.56,-0.010692357
06/08/2013,73.34,0.011105893
05/08/2013,72.53,-0.00289117
02/08/2013,72.74,0.002753306
01/08/2013,72.54,0.012903405
31/07/2013,71.61,0.000139655
30/07/2013,71.6,-0.003485539
29/07/2013,71.85,-0.001390821
26/07/2013,71.95,-0.003607107
25/07/2013,72.21,0.008483466
24/07/2013,71.6,-0.011801595
23/07/2013,72.45,-0.000138017
22/07/2013,72.46,-0.0083832
19/07/2013,73.07,0.011285559
18/07/2013,72.25,0.002355714
17/07/2013,72.08,0.000416291
16/07/2013,72.05,-0.000971076
15/07/2013,72.12,0.006817418
12/07/2013,71.63,-0.00570754
11/07/2013,72.04,0.021750665
10/07/2013,70.49,0.002699057
09/07/2013,70.3,0.001993451
08/07/2013,70.16,0.006865016
05/07/2013,69.68,0.00734609
03/07/2013,69.17,-0.013355551
02/07/2013,70.1,-0.006257131
01/07/2013,70.54,0.002555005
28/06/2013,70.36,-0.003263572
27/06/2013,70.59,-0.020194207
26/06/2013,72.03,0.012011318
25/06/2013,71.17,-0.000421437
24/06/2013,71.2,-0.003365118
21/06/2013,71.44,0.020362695
20/06/2013,70,-0.028448616
19/06/2013,72.02,-0.01843497
18/06/2013,73.36,0.007662873
17/06/2013,72.8,0.007583628
14/06/2013,72.25,0.00166228
13/06/2013,72.13,0.010592434
12/06/2013,71.37,0.005197736
11/06/2013,71,0.003103402
10/06/2013,70.78,-0.001976006
07/06/2013,70.92,0.017352163
06/06/2013,69.7,0.012415346
05/06/2013,68.84,-0.009110033
04/06/2013,69.47,-0.000431748
03/06/2013,69.5,0.006061499
31/05/2013,69.08,-0.029806128
30/05/2013,71.17,-0.009926681
29/05/2013,71.88,-0.024869043
28/05/2013,73.69,-0.001898048
24/05/2013,73.83,0.001626678
23/05/2013,73.71,-0.003926618
22/05/2013,74,-0.004584072
21/05/2013,74.34,-0.000268998
20/05/2013,74.36,-0.004294156
17/05/2013,74.68,0.002278974
16/05/2013,74.51,-0.003349638
15/05/2013,74.76,0.000267559
14/05/2013,74.74,0.014419763
13/05/2013,73.67,0.008040929
10/05/2013,73.08,0.003426773
09/05/2013,72.83,-0.002194487
08/05/2013,72.99,-0.001916234
07/05/2013,73.13,0.01224477
06/05/2013,72.24,-0.006072334
03/05/2013,72.68,0.000137599
02/05/2013,72.67,0.012183454
01/05/2013,71.79,-0.002087248
30/04/2013,71.94,0.004178861
29/04/2013,71.64,0.006160759
26/04/2013,71.2,-0.007555654
25/04/2013,71.74,0.001953398
24/04/2013,71.6,-0.007097657
23/04/2013,72.11,0.004726169
22/04/2013,71.77,-0.007357568
19/04/2013,72.3,0.011686277
18/04/2013,71.46,0.000699937
17/04/2013,71.41,-0.006838349
16/04/2013,71.9,0.01909634
15/04/2013,70.54,-0.016589724
12/04/2013,71.72,0.00657483
11/04/2013,71.25,-0.003362761
10/04/2013,71.49,0.0084282
09/04/2013,70.89,-0.003098594
08/04/2013,71.11,0.00295754
05/04/2013,70.9,-0.010941335
04/04/2013,71.68,0.001116695
03/04/2013,71.6,-0.014145292
02/04/2013,72.62,-0.001238561
01/04/2013,72.71,-0.01148652
28/03/2013,73.55,0.012312057
27/03/2013,72.65,0.003308979
26/03/2013,72.41,0.008599221
25/03/2013,71.79,-0.005556342
22/03/2013,72.19,0.012966372
21/03/2013,71.26,-0.006295048
20/03/2013,71.71,0.009809496
19/03/2013,71.01,0.005790568
18/03/2013,70.6,-0.002122392
15/03/2013,70.75,-0.003668176
14/03/2013,71.01,0.009480085
13/03/2013,70.34,-0.000142157
12/03/2013,70.35,0.002846977
11/03/2013,70.15,-0.000712504
08/03/2013,70.2,0.000712504
07/03/2013,70.15,0.005431689
06/03/2013,69.77,-0.001861531
05/03/2013,69.9,0.009775811
04/03/2013,69.22,0.012063223
01/03/2013,68.39,0.016512243
28/02/2013,67.27,-0.000742997
27/02/2013,67.32,0.010602653
26/02/2013,66.61,0.018026694
25/02/2013,65.42,-0.011852441
22/02/2013,66.2,0.012923023
21/02/2013,65.35,0.000918555
20/02/2013,65.29,0.004297781
19/02/2013,65.01,0.004934474
15/02/2013,64.69,0.004648289
14/02/2013,64.39,0.004669996
13/02/2013,64.09,0
12/02/2013,64.09,0.002343202
11/02/2013,63.94,0.004860086
08/02/2013,63.63,0.004094494
07/02/2013,63.37,0.009831985
06/02/2013,62.75,-0.009989776
05/02/2013,63.38,0.009511803
04/02/2013,62.78,-0.009511803
01/02/2013,63.38,0.016384682
31/01/2013,62.35,0.000160398
30/01/2013,62.34,0.007567865
29/01/2013,61.87,0.010398144
28/01/2013,61.23,-0.010398144
25/01/2013,61.87,-0.008048981
24/01/2013,62.37,-0.065470026
23/01/2013,66.59,0.001352468
22/01/2013,66.5,-0.002253099
18/01/2013,66.65,0.00541599
17/01/2013,66.29,0.012905364
16/01/2013,65.44,0.001070255
15/01/2013,65.37,0.001071401
14/01/2013,65.3,0.003528423
11/01/2013,65.07,0.006011579
10/01/2013,64.68,-0.012139988
09/01/2013,65.47,0.006589557
08/01/2013,65.04,-0.000614817
07/01/2013,65.08,-0.002608764
04/01/2013,65.25,0.003684942
03/01/2013,65.01,-0.003378382
02/01/2013,65.23,0.026407251
31/12/2012,63.53,0.014108184
28/12/2012,62.64,-0.007475184
27/12/2012,63.11,-0.005530551
26/12/2012,63.46,-0.012216283
24/12/2012,64.24,0.002649834
21/12/2012,64.07,-0.011329368
20/12/2012,64.8,0.003710579
19/12/2012,64.56,-0.011856325
18/12/2012,65.33,-0.009900317
17/12/2012,65.98,0.023927522
14/12/2012,64.42,-0.004027891
13/12/2012,64.68,-0.001390498
12/12/2012,64.77,0.005418389
11/12/2012,64.42,0.003420933
10/12/2012,64.2,0
07/12/2012,64.2,0.001714865
06/12/2012,64.09,-0.002182046
05/12/2012,64.23,-0.004969726
04/12/2012,64.55,-0.001857298
03/12/2012,64.67,0.001702391
30/11/2012,64.56,-0.000619387
29/11/2012,64.6,0.000619387
28/11/2012,64.56,-0.003710579
27/11/2012,64.8,-0.004772544
26/11/2012,65.11,-0.019167
23/11/2012,66.37,0.014264278
21/11/2012,65.43,0.000305717
20/11/2012,65.41,0.013080128
19/11/2012,64.56,0.015768026
16/11/2012,63.55,0.001417211
15/11/2012,63.46,0.011569984
14/11/2012,62.73,-0.007464499
13/11/2012,63.2,0.012418564
12/11/2012,62.42,0.006751352
09/11/2012,62,0.002422286
08/11/2012,61.85,0.004050228
07/11/2012,61.6,-0.005342844
06/11/2012,61.93,0.009572556
05/11/2012,61.34,-0.00227976
02/11/2012,61.48,0.004564729
01/11/2012,61.2,-0.006839304
31/10/2012,61.62,0.00178673
26/10/2012,61.51,-0.006966411
25/10/2012,61.94,0.001292407
24/10/2012,61.86,0.007626812
23/10/2012,61.39,-0.004874888
22/10/2012,61.69,0.000810833
19/10/2012,61.64,-0.019280803
18/10/2012,62.84,0.001752011
17/10/2012,62.73,0.009610838
16/10/2012,62.13,0.00467856
15/10/2012,61.84,0.001294499
12/10/2012,61.76,-0.003878479
11/10/2012,62,0.002098976
10/10/2012,61.87,-0.004193555
09/10/2012,62.13,-0.00929196
08/10/2012,62.71,0.001116873
05/10/2012,62.64,-0.001116873
04/10/2012,62.71,-0.001274901
03/10/2012,62.79,-0.002703779
02/10/2012,62.96,0.006693252
01/10/2012,62.54,0.008027014
28/09/2012,62.04,0.004685363
27/09/2012,61.75,-0.018293193
26/09/2012,62.89,-0.004284021
25/09/2012,63.16,-0.005683628
24/09/2012,63.52,0.005683628
21/09/2012,63.16,-0.003319374
20/09/2012,63.37,0.001263225
19/09/2012,63.29,-0.004886132
18/09/2012,63.6,0.010431579
17/09/2012,62.94,-0.000794092
14/09/2012,62.99,-0.003644723
13/09/2012,63.22,0.013857035
12/09/2012,62.35,-0.010371054
11/09/2012,63,0.000317511
10/09/2012,62.98,-0.000317511
07/09/2012,63,-0.006486851
06/09/2012,63.41,0.016056302
05/09/2012,62.4,0.001443349
04/09/2012,62.31,0.014060838
31/08/2012,61.44,0.007843177
30/08/2012,60.96,-0.007191924
29/08/2012,61.4,0.000814664
28/08/2012,61.35,-0.000325945
27/08/2012,61.37,0.00440925
24/08/2012,61.1,0.010033804
23/08/2012,60.49,0.001654534
22/08/2012,60.39,0.001491425
21/08/2012,60.3,-0.001160189
20/08/2012,60.37,0.004149728
17/08/2012,60.12,0.004668231
16/08/2012,59.84,0.001170471
15/08/2012,59.77,-0.00033456
14/08/2012,59.79,-0.004006014
13/08/2012,60.03,-0.002163242
10/08/2012,60.16,0.003163242
09/08/2012,59.97,-0.003329452
08/08/2012,60.17,0.006168228
07/08/2012,59.8,-0.000501546
06/08/2012,59.83,-0.002670674
03/08/2012,59.99,-0.000999667
02/08/2012,60.05,-0.007465817
01/08/2012,60.5,-0.006261349
31/07/2012,60.88,-0.008016403
30/07/2012,61.37,0.00163079
27/07/2012,61.27,0.010665455
26/07/2012,60.62,0.016298382
25/07/2012,59.64,-0.003514942
24/07/2012,59.85,0
23/07/2012,59.85,-0.017063282
20/07/2012,60.88,-0.006385613
19/07/2012,61.27,0.006221369
18/07/2012,60.89,0.006260317
17/07/2012,60.51,0.002150716
16/07/2012,60.38,-0.00857525
13/07/2012,60.9,0.005598566
12/07/2012,60.56,-0.00477721
11/07/2012,60.85,-0.000164325
