Date,Close,LEG
24/01/2011,22.56,0.007563996
21/01/2011,22.39,-0.009777856
20/01/2011,22.61,-0.005293352
19/01/2011,22.73,-0.007014496
18/01/2011,22.89,-0.002617803
14/01/2011,22.95,0.000435825
13/01/2011,22.94,-0.003481292
12/01/2011,23.02,0.006100237
11/01/2011,22.88,0.003941323
10/01/2011,22.79,-0.003941323
07/01/2011,22.88,-0.006100237
06/01/2011,23.02,-0.005631377
05/01/2011,23.15,0.005197067
04/01/2011,23.03,-0.004765008
03/01/2011,23.14,0.016558113
31/12/2010,22.76,-0.008313327
30/12/2010,22.95,-0.005648505
29/12/2010,23.08,0.000433369
28/12/2010,23.07,-0.003461708
27/12/2010,23.15,0.007805764
23/12/2010,22.97,-0.005643601
22/12/2010,23.1,0.003034904
21/12/2010,23.03,0.00086881
20/12/2010,23.01,-0.009515643
17/12/2010,23.23,0.016493429
16/12/2010,22.85,0.018106037
15/12/2010,22.44,-0.003114574
14/12/2010,22.51,0.006686007
13/12/2010,22.36,0.008082666
10/12/2010,22.18,0.002256828
09/12/2010,22.13,0.005891701
08/12/2010,22,0.003186891
07/12/2010,21.93,0.005945593
06/12/2010,21.8,-0.00045861
03/12/2010,21.81,0.013850637
02/12/2010,21.51,0.013102668
01/12/2010,21.23,0.025281575
30/11/2010,20.7,0.007272759
29/11/2010,20.55,0.00097371
26/11/2010,20.53,-0.007279819
24/11/2010,20.68,0.021506205
23/11/2010,20.24,-0.006893183
22/11/2010,20.38,0.001964637
19/11/2010,20.34,0.008393039
18/11/2010,20.17,0.008464078
17/11/2010,20,0.008536331
16/11/2010,19.83,-0.016008346
15/11/2010,20.15,0.001489943
12/11/2010,20.12,-0.013820556
11/11/2010,20.4,0.000490316
10/11/2010,20.39,0.006889791
09/11/2010,20.25,-0.006889791
08/11/2010,20.39,-0.005380302
05/11/2010,20.5,-0.003894844
04/11/2010,20.58,0.0102565
03/11/2010,20.37,0.000982318
02/11/2010,20.35,0.018349139
01/11/2010,19.98,-0.019822255
29/10/2010,20.38,0.000981836
28/10/2010,20.36,-0.004410691
27/10/2010,20.45,0.000489117
26/10/2010,20.44,0.007365611
25/10/2010,20.29,-0.034870361
22/10/2010,21.01,-0.090060824
21/10/2010,22.99,0.004796172
20/10/2010,22.88,-0.024180798
19/10/2010,23.44,-0.016081599
18/10/2010,23.82,0.000839983
15/10/2010,23.8,0.000420256
14/10/2010,23.79,-0.012116296
13/10/2010,24.08,0.010016778
12/10/2010,23.84,0.000419551
11/10/2010,23.83,0.003362761
08/10/2010,23.75,0.006335818
07/10/2010,23.6,-0.000847099
06/10/2010,23.62,-0.003803089
05/10/2010,23.71,0.029099186
04/10/2010,23.03,0.000434311
01/10/2010,23.02,0.011358794
30/09/2010,22.76,-0.007877502
29/09/2010,22.94,-0.004783658
28/09/2010,23.05,0.016182291
27/09/2010,22.68,-0.005277057
24/09/2010,22.8,0.039361074
23/09/2010,21.92,-0.001367677
22/09/2010,21.95,-0.018059182
21/09/2010,22.35,0.002688174
20/09/2010,22.29,0.031444833
17/09/2010,21.6,0.006036703
16/09/2010,21.47,-0.007424628
15/09/2010,21.63,0.011625334
14/09/2010,21.38,-0.001402197
13/09/2010,21.41,0.00093458
10/09/2010,21.39,0.009394151
09/09/2010,21.19,0.010913513
08/09/2010,20.96,0.006701796
07/09/2010,20.82,-0.010511325
03/09/2010,21.04,0.022105657
02/09/2010,20.58,0.024097552
01/09/2010,20.09,0.046875622
31/08/2010,19.17,0.003134799
30/08/2010,19.11,-0.01917654
27/08/2010,19.48,0.024423142
26/08/2010,19.01,-0.020823241
25/08/2010,19.41,0.017671978
24/08/2010,19.07,-0.022298046
23/08/2010,19.5,-0.004094172
20/08/2010,19.58,-0.006109999
19/08/2010,19.7,-0.025063969
18/08/2010,20.2,0.006456442
17/08/2010,20.07,0.019623271
16/08/2010,19.68,0
13/08/2010,19.68,-0.01111684
12/08/2010,19.9,-0.012484557
11/08/2010,20.15,-0.035587475
10/08/2010,20.88,-0.026000046
09/08/2010,21.43,0.016941582
06/08/2010,21.07,-0.003316753
05/08/2010,21.14,-0.004719216
04/08/2010,21.24,0.017094433
03/08/2010,20.88,-0.015681006
02/08/2010,21.21,0.017598552
30/07/2010,20.84,0.003364579
29/07/2010,20.77,-0.001443349
28/07/2010,20.8,-0.028905116
27/07/2010,21.41,-0.031266915
26/07/2010,22.09,0.033136948
23/07/2010,21.37,0.00234247
22/07/2010,21.32,0.037271395
21/07/2010,20.54,0.004880439
20/07/2010,20.44,0.012306333
19/07/2010,20.19,0.009455159
16/07/2010,20,-0.03246719
15/07/2010,20.66,-0.004828595
14/07/2010,20.76,-0.007199455
13/07/2010,20.91,0.023223105
12/07/2010,20.43,-0.010226532
09/07/2010,20.64,0.010716128
08/07/2010,20.42,0.007372852
07/07/2010,20.27,0.047483667
06/07/2010,19.33,-0.009268861
02/07/2010,19.51,-0.006641148
01/07/2010,19.64,-0.02115948
30/06/2010,20.06,-0.018276626
29/06/2010,20.43,-0.046386513
28/06/2010,21.4,-0.002799815
25/06/2010,21.46,0.015023757
24/06/2010,21.14,-0.026606003
23/06/2010,21.71,-0.012359965
22/06/2010,21.98,-0.023826706
21/06/2010,22.51,0
18/06/2010,22.51,-0.003104904
17/06/2010,22.58,-0.022335065
16/06/2010,23.09,-0.008624461
15/06/2010,23.29,0.021263548
14/06/2010,22.8,0.002635048
11/06/2010,22.74,-0.009192448
10/06/2010,22.95,0.041366805
09/06/2010,22.02,0.004095569
08/06/2010,21.93,0.013312108
07/06/2010,21.64,-0.033177322
04/06/2010,22.37,-0.048428219
03/06/2010,23.48,0.000425985
02/06/2010,23.47,0.020228794
01/06/2010,23,-0.012100407
28/05/2010,23.28,-0.01068158
27/05/2010,23.53,0.046095117
26/05/2010,22.47,-0.002222717
25/05/2010,22.52,0.003113189
24/05/2010,22.45,-0.015469922
21/05/2010,22.8,0.011469027
20/05/2010,22.54,-0.045955203
19/05/2010,23.6,-0.009698579
18/05/2010,23.83,-0.014580554
17/05/2010,24.18,0.004144225
14/05/2010,24.08,-0.009506168
13/05/2010,24.31,-0.013077424
12/05/2010,24.63,0.020094996
11/05/2010,24.14,0.012085998
10/05/2010,23.85,0.070791433
07/05/2010,22.22,-0.033196232
06/05/2010,22.97,-0.037175825
05/05/2010,23.84,-0.021988025
04/05/2010,24.37,-0.026322637
03/05/2010,25.02,0.019778647
30/04/2010,24.53,-0.009736385
29/04/2010,24.77,0.015460031
28/04/2010,24.39,0.025328321
27/04/2010,23.78,-0.013366949
26/04/2010,24.1,0.005826067
23/04/2010,23.96,0.006700193
22/04/2010,23.8,0.028122859
21/04/2010,23.14,0.021844468
20/04/2010,22.64,0.023236077
19/04/2010,22.12,0.002262956
16/04/2010,22.07,-0.008572126
15/04/2010,22.26,0.005405419
14/04/2010,22.14,0.013642776
13/04/2010,21.84,0.00045798
12/04/2010,21.83,-0.003201466
09/04/2010,21.9,0.01009646
08/04/2010,21.68,0.006942865
07/04/2010,21.53,-0.011085564
06/04/2010,21.77,0.001839081
05/04/2010,21.73,0.001842469
01/04/2010,21.69,0.002307871
31/03/2010,21.64,-0.006448664
30/03/2010,21.78,0.011544806
29/03/2010,21.53,-0.003708859
26/03/2010,21.61,0
25/03/2010,21.61,0.004638227
24/03/2010,21.51,-0.009255041
23/03/2010,21.71,0.007861312
22/03/2010,21.54,0.00325506
19/03/2010,21.47,-0.011116372
18/03/2010,21.71,0.008325673
17/03/2010,21.53,0.006991406
16/03/2010,21.38,0.011288925
15/03/2010,21.14,-0.007070498
12/03/2010,21.29,0.001410106
11/03/2010,21.26,-0.013548444
10/03/2010,21.55,0.023950429
09/03/2010,21.04,0.011472401
08/03/2010,20.8,0.009176592
05/03/2010,20.61,0.016634434
04/03/2010,20.27,0.017919842
03/03/2010,19.91,0.019782537
02/03/2010,19.52,0.009781288
01/03/2010,19.33,0.019854362
26/02/2010,18.95,0.005291018
25/02/2010,18.85,-0.025145379
24/02/2010,19.33,0.006748014
23/02/2010,19.2,-0.013450798
22/02/2010,19.46,0.00257268
19/02/2010,19.41,-0.009230835
18/02/2010,19.59,0.005630934
17/02/2010,19.48,0.004630829
16/02/2010,19.39,0.031964995
12/02/2010,18.78,0.001598721
11/02/2010,18.75,0.012882626
10/02/2010,18.51,-0.008071069
09/02/2010,18.66,0.01620781
08/02/2010,18.36,-0.004889985
05/02/2010,18.45,-0.011317825
04/02/2010,18.66,-0.02592052
03/02/2010,19.15,-0.008320381
02/02/2010,19.31,0.022519936
01/02/2010,18.88,0.033390286
29/01/2010,18.26,-0.081473986
28/01/2010,19.81,-0.012042293
27/01/2010,20.05,-0.005967198
26/01/2010,20.17,-0.002970299
25/01/2010,20.23,0.010434877
22/01/2010,20.02,-0.016840418
21/01/2010,20.36,-0.030950246
20/01/2010,21,-0.007590169
19/01/2010,21.16,0.008066473
15/01/2010,20.99,0.013429458
14/01/2010,20.71,0.001449626
13/01/2010,20.68,0.012652237
12/01/2010,20.42,-0.032284182
11/01/2010,21.09,-0.004258346
08/01/2010,21.18,-0.000472032
07/01/2010,21.19,0.031642141
06/01/2010,20.53,0.011759077
05/01/2010,20.29,-0.010784418
04/01/2010,20.51,0.005377671
31/12/2009,20.4,-0.00781254
30/12/2009,20.56,-0.003398886
29/12/2009,20.63,0.007297527
28/12/2009,20.48,0.001465918
24/12/2009,20.45,0.00146807
23/12/2009,20.42,-0.002445587
22/12/2009,20.47,0.017246054
21/12/2009,20.12,0.007483198
18/12/2009,19.97,-0.002001001
17/12/2009,20.01,-0.007468295
16/12/2009,20.16,0.018018506
15/12/2009,19.8,-0.015037877
14/12/2009,20.1,-0.007434978
11/12/2009,20.25,0.021463265
10/12/2009,19.82,-0.007539619
09/12/2009,19.97,0.007035205
08/12/2009,19.83,-0.006534328
07/12/2009,19.96,-0.003500879
04/12/2009,20.03,0.014584116
03/12/2009,19.74,-0.015083242
02/12/2009,20.04,0.002998503
01/12/2009,19.98,0.026370696
30/11/2009,19.46,-0.005636705
27/11/2009,19.57,-0.021734492
25/11/2009,20,0.011060947
24/11/2009,19.78,0.00405269
23/11/2009,19.7,0.008666891
20/11/2009,19.53,-0.004597709
19/11/2009,19.62,-0.022676709
18/11/2009,20.07,-0.002488182
17/11/2009,20.12,0
16/11/2009,20.12,0.013510338
13/11/2009,19.85,0.008601116
12/11/2009,19.68,-0.007593051
11/11/2009,19.83,0.001009082
10/11/2009,19.81,0.012189079
09/11/2009,19.57,0.006664982
06/11/2009,19.44,-0.006153866
05/11/2009,19.56,0.013899838
04/11/2009,19.29,-0.007231436
03/11/2009,19.43,0.008268781
02/11/2009,19.27,-0.003108811
30/10/2009,19.33,-0.021495198
29/10/2009,19.75,0.014278672
28/10/2009,19.47,-0.055930702
27/10/2009,20.59,-0.008222537
26/10/2009,20.76,-0.002886005
23/10/2009,20.82,0.070125666
22/10/2009,19.41,0.007757991
21/10/2009,19.26,-0.004662013
20/10/2009,19.35,-0.031538728
19/10/2009,19.97,0.012090827
16/10/2009,19.73,-0.012591453
15/10/2009,19.98,0.008040244
14/10/2009,19.82,0.021418463
13/10/2009,19.4,0.017681168
12/10/2009,19.06,0.008959217
09/10/2009,18.89,0.004775812
08/10/2009,18.8,0.012309494
07/10/2009,18.57,-0.005906057
06/10/2009,18.68,0.012931215
05/10/2009,18.44,0.008714652
02/10/2009,18.28,-0.006543099
01/10/2009,18.4,-0.052922401
30/09/2009,19.4,-0.007190581
29/09/2009,19.54,0.009254565
28/09/2009,19.36,0.028820439
25/09/2009,18.81,-0.008470141
24/09/2009,18.97,-0.035727331
23/09/2009,19.66,-0.015144156
22/09/2009,19.96,0.013111635
21/09/2009,19.7,0.007131971
18/09/2009,19.56,0.051939289
17/09/2009,18.57,-0.010712475
16/09/2009,18.77,0.01232929
15/09/2009,18.54,-0.014458083
14/09/2009,18.81,0.009078834
11/09/2009,18.64,-0.018602716
10/09/2009,18.99,0.011652674
09/09/2009,18.77,0.013408621
08/09/2009,18.52,0.001621184
04/09/2009,18.49,0.019110601
03/09/2009,18.14,-0.015317586
02/09/2009,18.42,0.009271951
01/09/2009,18.25,0
31/08/2009,18.25,-0.01576548
28/08/2009,18.54,-0.007522873
27/08/2009,18.68,-0.011179249
26/08/2009,18.89,0
25/08/2009,18.89,0.010109158
24/08/2009,18.7,-0.009579637
21/08/2009,18.88,0.027384261
20/08/2009,18.37,0.007650311
19/08/2009,18.23,0.022747167
18/08/2009,17.82,0.026152713
17/08/2009,17.36,-0.002301497
14/08/2009,17.4,-0.024412226
13/08/2009,17.83,-0.013370673
12/08/2009,18.07,0.025786182
11/08/2009,17.61,-0.00904472
10/08/2009,17.77,-0.008963645
07/08/2009,17.93,0.019144729
06/08/2009,17.59,-0.007363386
05/08/2009,17.72,-0.002254792
04/08/2009,17.76,0.007346741
03/08/2009,17.63,0.01600949
31/07/2009,17.35,0.014514043
30/07/2009,17.1,0.014134511
29/07/2009,16.86,0.007142888
28/07/2009,16.74,0.015046928
27/07/2009,16.49,0.018978225
24/07/2009,16.18,-0.019584469
23/07/2009,16.5,0.034528708
22/07/2009,15.94,0.002512564
21/07/2009,15.9,-0.013121088
20/07/2009,16.11,0.021330796
17/07/2009,15.77,0.000634317
16/07/2009,15.76,0.019866081
15/07/2009,15.45,0.040956847
14/07/2009,14.83,0.013577941
13/07/2009,14.63,0.024914784
10/07/2009,14.27,0.002104526
09/07/2009,14.24,0.01058958
08/07/2009,14.09,0.00284293
07/07/2009,14.05,-0.028072019
06/07/2009,14.45,-0.007583628
02/07/2009,14.56,-0.029105269
01/07/2009,14.99,-0.015883855
30/06/2009,15.23,-0.013694378
29/06/2009,15.44,0.036271698
26/06/2009,14.89,-0.010023472
25/06/2009,15.04,0.032435276
24/06/2009,14.56,0.017319449
23/06/2009,14.31,-0.015256884
22/06/2009,14.53,-0.017735799
19/06/2009,14.79,0.006784287
18/06/2009,14.69,-0.01217877
17/06/2009,14.87,0.008780874
16/06/2009,14.74,-0.029413885
15/06/2009,15.18,-0.020861252
12/06/2009,15.5,-0.016000341
11/06/2009,15.75,-0.030021016
10/06/2009,16.23,-0.009199697
09/06/2009,16.38,0.007352974
08/06/2009,16.26,0.033774317
05/06/2009,15.72,0.017324784
04/06/2009,15.45,-0.00064704
03/06/2009,15.46,-0.010936101
02/06/2009,15.63,0.016774587
01/06/2009,15.37,0.045931534
29/05/2009,14.68,0.02552743
28/05/2009,14.31,-0.010427623
27/05/2009,14.46,-0.040656006
26/05/2009,15.06,0.05668981
22/05/2009,14.23,-0.005606181
21/05/2009,14.31,-0.036367644
20/05/2009,14.84,-0.005376357
19/05/2009,14.92,-0.023187524
18/05/2009,15.27,0.038723129
15/05/2009,14.69,0.004092775
14/05/2009,14.63,0.004796172
13/05/2009,14.56,-0.014996873
12/05/2009,14.78,-0.022081861
11/05/2009,15.11,-0.038940676
08/05/2009,15.71,0.040265179
07/05/2009,15.09,-0.005946499
06/05/2009,15.18,0.014598799
05/05/2009,14.96,-0.0086523
04/05/2009,15.09,0.039194206
01/05/2009,14.51,0.010391503
30/04/2009,14.36,-0.006247851
29/04/2009,14.45,0.016748472
28/04/2009,14.21,-0.004914015
27/04/2009,14.28,-0.043842638
24/04/2009,14.92,0.027864528
23/04/2009,14.51,-0.041180304
22/04/2009,15.12,0.024775288
21/04/2009,14.75,0.027493141
20/04/2009,14.35,-0.044300259
17/04/2009,15,0.031146729
16/04/2009,14.54,0.009675266
15/04/2009,14.4,0.054954961
14/04/2009,13.63,-0.040264245
13/04/2009,14.19,-0.002814921
09/04/2009,14.23,0.069093268
08/04/2009,13.28,0.009077218
07/04/2009,13.16,-0.032887867
06/04/2009,13.6,-0.050189745
03/04/2009,14.3,0.021202208
02/04/2009,14,0.052045457
01/04/2009,13.29,0.022832042
31/03/2009,12.99,0.013953715
30/03/2009,12.81,-0.07299215
27/03/2009,13.78,-0.018692133
26/03/2009,14.04,0.038480247
25/03/2009,13.51,0.030817922
24/03/2009,13.1,-0.009874748
23/03/2009,13.23,0.10259287
20/03/2009,11.94,-0.035380078
19/03/2009,12.37,-0.001615509
18/03/2009,12.39,0.036995588
17/03/2009,11.94,0.000837872
16/03/2009,11.93,-0.004182357
13/03/2009,11.98,0.010910725
12/03/2009,11.85,0.06088837
11/03/2009,11.15,0.000897263
10/03/2009,11.14,0.087174602
09/03/2009,10.21,-0.009746666
06/03/2009,10.31,-0.027739703
05/03/2009,10.6,-0.036131767
04/03/2009,10.99,0.026742027
03/03/2009,10.7,-0.007448824
02/03/2009,10.78,-0.058548912
27/02/2009,11.43,-0.029312443
26/02/2009,11.77,-0.019352729
25/02/2009,12,-0.019802627
24/02/2009,12.24,0.040856036
23/02/2009,11.75,-0.04248869
20/02/2009,12.26,-0.029733006
19/02/2009,12.63,0.014354313
18/02/2009,12.45,-0.0095924
17/02/2009,12.57,-0.021252276
13/02/2009,12.84,0.002339182
12/02/2009,12.81,-0.014723242
11/02/2009,13,0.002310359
10/02/2009,12.97,-0.060579267
09/02/2009,13.78,0.016831718
06/02/2009,13.55,0.060071269
05/02/2009,12.76,0.032659215
04/02/2009,12.35,-0.028733022
03/02/2009,12.71,0.036863148
02/02/2009,12.25,-0.019402387
30/01/2009,12.49,-0.053013192
29/01/2009,13.17,-0.056103272
28/01/2009,13.93,0.034322464
27/01/2009,13.46,0.023300566
26/01/2009,13.15,0.011472401
23/01/2009,13,-0.001537279
22/01/2009,13.02,-0.017510916
21/01/2009,13.25,0.025995348
20/01/2009,12.91,-0.065216061
16/01/2009,13.78,0.012413449
15/01/2009,13.61,-0.011687496
14/01/2009,13.77,-0.032860099
13/01/2009,14.23,-0.002807019
12/01/2009,14.27,-0.009068775
09/01/2009,14.4,-0.028749413
08/01/2009,14.82,-0.010070579
07/01/2009,14.97,-0.007984074
06/01/2009,15.09,-0.017734455
05/01/2009,15.36,
