Date,Close,DVN
28/01/2011,85.13,0.014553886
27/01/2011,83.9,-0.021927084
26/01/2011,85.76,0.014446196
25/01/2011,84.53,-0.013746325
24/01/2011,85.7,0.02588644
21/01/2011,83.51,0.014230824
20/01/2011,82.33,-0.001941513
19/01/2011,82.49,-0.018377792
18/01/2011,84.02,0.014747585
14/01/2011,82.79,0.010320009
13/01/2011,81.94,-0.000610016
12/01/2011,81.99,0.013878024
11/01/2011,80.86,0.032171661
10/01/2011,78.3,-0.002041338
07/01/2011,78.46,0.002935735
06/01/2011,78.23,-0.00598995
05/01/2011,78.7,0.006373508
04/01/2011,78.2,-0.006119346
03/01/2011,78.68,0.002162988
31/12/2010,78.51,0.003956358
30/12/2010,78.2,0.002560821
29/12/2010,78,0.005656996
28/12/2010,77.56,0.005429878
27/12/2010,77.14,-0.003106396
23/12/2010,77.38,0.017731886
22/12/2010,76.02,0.021540522
21/12/2010,74.4,0.005661155
20/12/2010,73.98,0.012103228
17/12/2010,73.09,-0.003550946
16/12/2010,73.35,0.002457004
15/12/2010,73.17,-0.005995385
14/12/2010,73.61,-0.003661269
13/12/2010,73.88,0.008017981
10/12/2010,73.29,0.007120392
09/12/2010,72.77,-0.005618377
08/12/2010,73.18,-0.006809232
07/12/2010,73.68,-0.003387308
06/12/2010,73.93,0.000270563
03/12/2010,73.91,0.006515565
02/12/2010,73.43,0.019527573
01/12/2010,72.01,0.020199873
30/11/2010,70.57,0.001559952
29/11/2010,70.46,-0.006789276
26/11/2010,70.94,-0.010935199
24/11/2010,71.72,0.011922436
23/11/2010,70.87,-0.021497199
22/11/2010,72.41,-0.01085101
19/11/2010,73.2,0.017501997
18/11/2010,71.93,0.02221064
17/11/2010,70.35,-0.0012785
16/11/2010,70.44,-0.013956666
15/11/2010,71.43,-0.014592713
12/11/2010,72.48,-0.003855692
11/11/2010,72.76,0.011890089
10/11/2010,71.9,0.014993625
09/11/2010,70.83,-0.010253619
08/11/2010,71.56,0.010959784
05/11/2010,70.78,0.016811908
04/11/2010,69.6,0.02002679
03/11/2010,68.22,0.034144204
02/11/2010,65.93,0.008989167
01/11/2010,65.34,0.004909491
29/10/2010,65.02,0.004470142
28/10/2010,64.73,0.000618143
27/10/2010,64.69,0.00154703
26/10/2010,64.59,-0.006635315
25/10/2010,65.02,-0.003224571
22/10/2010,65.23,-0.017325661
21/10/2010,66.37,-0.016289682
20/10/2010,67.46,0.008634861
19/10/2010,66.88,-0.029175489
18/10/2010,68.86,0.017580295
15/10/2010,67.66,0.002071313
14/10/2010,67.52,-0.001184133
13/10/2010,67.6,0.011306279
12/10/2010,66.84,-0.004478288
11/10/2010,67.14,0.005526114
08/10/2010,66.77,0.014178216
07/10/2010,65.83,-0.007114236
06/10/2010,66.3,0.013973496
05/10/2010,65.38,0.015879467
04/10/2010,64.35,-0.013889112
01/10/2010,65.25,0.007846798
30/09/2010,64.74,-0.001389211
29/09/2010,64.83,0.007431525
28/09/2010,64.35,0.005610113
27/09/2010,63.99,-0.001093323
24/09/2010,64.06,0.028822264
23/09/2010,62.24,-0.005128216
22/09/2010,62.56,-0.001916321
21/09/2010,62.68,-0.00398058
20/09/2010,62.93,0.015372601
17/09/2010,61.97,-0.00225661
16/09/2010,62.11,-0.000160992
15/09/2010,62.12,0.002256246
14/09/2010,61.98,0.004041716
13/09/2010,61.73,-0.012876405
10/09/2010,62.53,-0.00526359
09/09/2010,62.86,-0.003335189
08/09/2010,63.07,0.004290147
07/09/2010,62.8,-0.011399743
03/09/2010,63.52,0.009172925
02/09/2010,62.94,0.010220466
01/09/2010,62.3,0.032961052
31/08/2010,60.28,-0.003147001
30/08/2010,60.47,-0.011672964
27/08/2010,61.18,0.022981916
26/08/2010,59.79,-0.010812715
25/08/2010,60.44,-0.008566774
24/08/2010,60.96,-0.021261858
23/08/2010,62.27,0.002089865
20/08/2010,62.14,-0.013744822
19/08/2010,63,0.001270648
18/08/2010,62.92,-0.013889112
17/08/2010,63.8,0.005028295
16/08/2010,63.48,-0.003459667
13/08/2010,63.7,0.002829746
12/08/2010,63.52,-0.007215718
11/08/2010,63.98,-0.02454774
10/08/2010,65.57,0.005198788
09/08/2010,65.23,0.007385785
06/08/2010,64.75,-0.014260765
05/08/2010,65.68,0
04/08/2010,65.68,0.020612943
03/08/2010,64.34,-0.000932111
02/08/2010,64.4,0.030107089
30/07/2010,62.49,-0.000160013
29/07/2010,62.5,-0.002397125
28/07/2010,62.65,-0.012530896
27/07/2010,63.44,-0.013931508
26/07/2010,64.33,0.006080942
23/07/2010,63.94,0.002505482
22/07/2010,63.78,0.017556797
21/07/2010,62.67,-0.003186238
20/07/2010,62.87,0.028393583
19/07/2010,61.11,-0.000817862
16/07/2010,61.16,-0.035181526
15/07/2010,63.35,-0.005195635
14/07/2010,63.68,0.002988128
13/07/2010,63.49,-0.000157493
12/07/2010,63.5,0.002364999
09/07/2010,63.35,0.001579779
08/07/2010,63.25,0.012728891
07/07/2010,62.45,0.021363493
06/07/2010,61.13,0.006894315
02/07/2010,60.71,0.000494275
01/07/2010,60.68,-0.003947374
30/06/2010,60.92,-0.001804019
29/06/2010,61.03,-0.030339587
28/06/2010,62.91,-0.011694191
25/06/2010,63.65,-0.004858563
24/06/2010,63.96,-0.03079061
23/06/2010,65.96,-0.018178222
22/06/2010,67.17,-0.027024702
21/06/2010,69.01,-0.01310031
18/06/2010,69.92,0.006168874
17/06/2010,69.49,0.002593661
16/06/2010,69.31,-0.011761467
15/06/2010,70.13,0.035116783
14/06/2010,67.71,-0.006624003
11/06/2010,68.16,0.004853308
10/06/2010,67.83,0.049564458
09/06/2010,64.55,-0.006023649
08/06/2010,64.94,0.030170323
07/06/2010,63.01,-0.032784703
04/06/2010,65.11,-0.019468295
03/06/2010,66.39,0.020390238
02/06/2010,65.05,0.05400744
01/06/2010,61.63,-0.035387818
28/05/2010,63.85,0.007388228
27/05/2010,63.38,0.049982102
26/05/2010,60.29,-0.00957419
25/05/2010,60.87,-0.001969474
24/05/2010,60.99,-0.033535304
21/05/2010,63.07,0.025208046
20/05/2010,61.5,-0.048867591
19/05/2010,64.58,-0.002628935
18/05/2010,64.75,-0.009529737
17/05/2010,65.37,-0.010499982
14/05/2010,66.06,-0.023340377
13/05/2010,67.62,-0.028429643
12/05/2010,69.57,0.024739329
11/05/2010,67.87,0.000736974
10/05/2010,67.82,0.048952371
07/05/2010,64.58,-0.023263982
06/05/2010,66.1,-0.021106988
05/05/2010,67.51,0.017331974
04/05/2010,66.35,-0.026473884
03/05/2010,68.13,0.011811742
30/04/2010,67.33,-0.000297
29/04/2010,67.35,-0.00148368
28/04/2010,67.45,0.012982351
27/04/2010,66.58,-0.029013284
26/04/2010,68.54,-0.021648991
23/04/2010,70.04,0.03368495
22/04/2010,67.72,0.001921514
21/04/2010,67.59,0.002815025
20/04/2010,67.4,0.033338935
19/04/2010,65.19,0
16/04/2010,65.19,-0.021248333
15/04/2010,66.59,-0.008076622
14/04/2010,67.13,0.010181253
13/04/2010,66.45,-0.013007584
12/04/2010,67.32,0.000891663
09/04/2010,67.26,0.020123821
08/04/2010,65.92,0.001366224
07/04/2010,65.83,-0.009975899
06/04/2010,66.49,-0.010770486
05/04/2010,67.21,0.020746385
01/04/2010,65.83,0.021496298
31/03/2010,64.43,0.000310463
30/03/2010,64.41,-0.002481006
29/03/2010,64.57,0.021445605
26/03/2010,63.2,0.004281304
25/03/2010,62.93,-0.034208724
24/03/2010,65.12,0.002152191
23/03/2010,64.98,0.015196447
22/03/2010,64,-0.004832057
19/03/2010,64.31,-0.016654201
18/03/2010,65.39,-0.026857378
17/03/2010,67.17,-0.009187972
16/03/2010,67.79,-0.013771094
15/03/2010,68.73,-0.025852366
12/03/2010,70.53,-0.021183369
11/03/2010,72.04,0.002640908
10/03/2010,71.85,0.014015646
09/03/2010,70.85,0.016508131
08/03/2010,69.69,-0.003723866
05/03/2010,69.95,0.005734783
04/03/2010,69.55,-0.012715365
03/03/2010,70.44,0.003982936
02/03/2010,70.16,0.011179707
01/03/2010,69.38,0.007523184
26/02/2010,68.86,0.000726375
25/02/2010,68.81,0.006122468
24/02/2010,68.39,0.005130848
23/02/2010,68.04,-0.028685148
22/02/2010,70.02,-0.019797027
19/02/2010,71.42,0.017087191
18/02/2010,70.21,0.006000018
17/02/2010,69.79,0.009936002
16/02/2010,69.1,0.029668794
12/02/2010,67.08,-0.000447127
11/02/2010,67.11,0.010485417
10/02/2010,66.41,-0.013312589
09/02/2010,67.3,0.017386529
08/02/2010,66.14,-0.008880919
05/02/2010,66.73,-0.001946254
04/02/2010,66.86,-0.052869975
03/02/2010,70.49,-0.011705937
02/02/2010,71.32,0.022116013
01/02/2010,69.76,0.041712347
29/01/2010,66.91,-0.023777241
28/01/2010,68.52,-0.012040473
27/01/2010,69.35,-0.005894633
26/01/2010,69.76,-0.017196473
25/01/2010,70.97,0.023812346
22/01/2010,69.3,-0.030273043
21/01/2010,71.43,-0.008503571
20/01/2010,72.04,-0.021015814
19/01/2010,73.57,0.007367018
15/01/2010,73.03,-0.01278929
14/01/2010,73.97,-0.014761406
13/01/2010,75.07,0.011791641
12/01/2010,74.19,-0.011924842
11/01/2010,75.08,-0.013756831
08/01/2010,76.12,0.001972517
07/01/2010,75.97,-0.005905917
06/01/2010,76.42,-0.003005163
05/01/2010,76.65,0.00104425
04/01/2010,76.57,0.040919949
31/12/2009,73.5,-0.007860184
30/12/2009,74.08,-0.00161856
29/12/2009,74.2,0.001888575
28/12/2009,74.06,0.014142199
24/12/2009,73.02,0.011986091
23/12/2009,72.15,0.014800605
22/12/2009,71.09,0.006208571
21/12/2009,70.65,0.01554842
18/12/2009,69.56,0.01244049
17/12/2009,68.7,0.012155089
16/12/2009,67.87,0.022348964
15/12/2009,66.37,-0.006457933
14/12/2009,66.8,0.044540226
11/12/2009,63.89,-0.002345034
10/12/2009,64.04,0.009098102
09/12/2009,63.46,-0.005343404
08/12/2009,63.8,-0.030714661
07/12/2009,65.79,-0.0056082
04/12/2009,66.16,-0.001510346
03/12/2009,66.26,-0.019725684
02/12/2009,67.58,-0.01483467
01/12/2009,68.59,0.018243849
30/11/2009,67.35,-0.001928355
27/11/2009,67.48,-0.019372487
25/11/2009,68.8,0.01685639
24/11/2009,67.65,-0.004130409
23/11/2009,67.93,0.006350165
20/11/2009,67.5,-0.024439645
19/11/2009,69.17,-0.035365469
18/11/2009,71.66,0.014619321
17/11/2009,70.62,-0.005225632
16/11/2009,70.99,0.046124331
13/11/2009,67.79,0.007254455
12/11/2009,67.3,-0.023495941
11/11/2009,68.9,-0.012691258
10/11/2009,69.78,0.009792705
09/11/2009,69.1,0.015458963
06/11/2009,68.04,-0.012995729
05/11/2009,68.93,0.027354647
04/11/2009,67.07,0.009287065
03/11/2009,66.45,0.022370255
02/11/2009,64.98,0.004163781
30/10/2009,64.71,-0.047972999
29/10/2009,67.89,0.035838606
28/10/2009,65.5,-0.033626705
27/10/2009,67.74,0.013375144
26/10/2009,66.84,-0.020436073
23/10/2009,68.22,-0.030887143
22/10/2009,70.36,-0.007222293
21/10/2009,70.87,-0.015680008
20/10/2009,71.99,0.001111883
19/10/2009,71.91,0.008799554
16/10/2009,71.28,-0.005456467
15/10/2009,71.67,0.018731623
14/10/2009,70.34,0.004988252
13/10/2009,69.99,0.011929714
12/10/2009,69.16,0.011049836
09/10/2009,68.4,-0.009023493
08/10/2009,69.02,0.03719437
07/10/2009,66.5,0.000902663
06/10/2009,66.44,0.001506251
05/10/2009,66.34,0.02812781
02/10/2009,64.5,0.002794599
01/10/2009,64.32,-0.045735278
30/09/2009,67.33,-0.005037048
29/09/2009,67.67,-0.005158829
28/09/2009,68.02,0.01257506
25/09/2009,67.17,-0.010367391
24/09/2009,67.87,-0.029042262
23/09/2009,69.87,-0.019418086
22/09/2009,71.24,0.019418086
21/09/2009,69.87,-0.012657497
18/09/2009,70.76,-0.005496455
17/09/2009,71.15,-0.014788216
16/09/2009,72.21,0.052890791
15/09/2009,68.49,0.034309447
14/09/2009,66.18,0.008040702
11/09/2009,65.65,0.003356732
10/09/2009,65.43,0.02632546
09/09/2009,63.73,0.000941915
08/09/2009,63.67,0.030133807
04/09/2009,61.78,0.01451073
03/09/2009,60.89,-0.005404976
02/09/2009,61.22,0.02313388
01/09/2009,59.82,-0.025743996
31/08/2009,61.38,-0.019201881
28/08/2009,62.57,0.007056966
27/08/2009,62.13,-0.006417478
26/08/2009,62.53,-0.005581707
25/08/2009,62.88,-0.023730193
24/08/2009,64.39,0.000932256
21/08/2009,64.33,0.01298618
20/08/2009,63.5,0.012040703
19/08/2009,62.74,0.012348806
18/08/2009,61.97,0.008426561
17/08/2009,61.45,-0.020615966
14/08/2009,62.73,-0.031230471
13/08/2009,64.72,0.011499738
12/08/2009,63.98,-0.004211189
11/08/2009,64.25,-0.003263153
10/08/2009,64.46,0.010134959
07/08/2009,63.81,0.006919355
06/08/2009,63.37,0.001737345
05/08/2009,63.26,0.032615952
04/08/2009,61.23,0.013151595
03/08/2009,60.43,0.039492138
31/07/2009,58.09,0.014216606
30/07/2009,57.27,0.018326504
29/07/2009,56.23,-0.011141684
28/07/2009,56.86,-0.031677248
27/07/2009,58.69,0.003926595
24/07/2009,58.46,0.006177096
23/07/2009,58.1,0.026686855
22/07/2009,56.57,-0.004761494
21/07/2009,56.84,0.010434262
20/07/2009,56.25,0.010185025
17/07/2009,55.68,0.007028956
16/07/2009,55.29,0.016963471
15/07/2009,54.36,0.02930681
14/07/2009,52.79,0.017966844
13/07/2009,51.85,0.025391989
10/07/2009,50.55,-0.005917177
09/07/2009,50.85,0.019661044
08/07/2009,49.86,-0.001002305
07/07/2009,49.91,-0.027274418
06/07/2009,51.29,-0.017969762
02/07/2009,52.22,-0.053321111
01/07/2009,55.08,0.010585972
30/06/2009,54.5,-0.018002123
29/06/2009,55.49,0.001442741
26/06/2009,55.41,-0.025128294
25/06/2009,56.82,0.017935312
24/06/2009,55.81,-0.009806622
23/06/2009,56.36,0.000887548
22/06/2009,56.31,-0.057454351
19/06/2009,59.64,-0.029409025
18/06/2009,61.42,-0.002764005
17/06/2009,61.59,-0.016585196
16/06/2009,62.62,-0.016942848
15/06/2009,63.69,-0.028480489
12/06/2009,65.53,-0.010021341
11/06/2009,66.19,0.03756021
10/06/2009,63.75,-0.006254907
09/06/2009,64.15,0.00390473
08/06/2009,63.9,-0.012750911
05/06/2009,64.72,-0.01121622
04/06/2009,65.45,0.031507223
03/06/2009,63.42,-0.041843233
02/06/2009,66.13,-0.004827283
01/06/2009,66.45,0.049512773
29/05/2009,63.24,0.014815086
28/05/2009,62.31,0.032955674
27/05/2009,60.29,-0.018569263
26/05/2009,61.42,0.027566324
22/05/2009,59.75,-0.002507314
21/05/2009,59.9,-0.031388659
20/05/2009,61.81,-0.005485654
19/05/2009,62.15,0.010188493
18/05/2009,61.52,0.050335571
15/05/2009,58.5,-0.058268908
14/05/2009,62.01,-0.003541536
13/05/2009,62.23,-0.041393902
12/05/2009,64.86,0.023556194
11/05/2009,63.35,-0.007391714
08/05/2009,63.82,0.056071387
07/05/2009,60.34,-0.011042551
06/05/2009,61.01,0.113204123
05/05/2009,54.48,-0.048370525
04/05/2009,57.18,0.054630903
01/05/2009,54.14,0.04321835
30/04/2009,51.85,-0.013410163
29/04/2009,52.55,0.029939465
28/04/2009,51,0.001569859
27/04/2009,50.92,-0.027887167
24/04/2009,52.36,0.025925228
23/04/2009,51.02,0.024604416
22/04/2009,49.78,-0.004009628
21/04/2009,49.98,0.034191365
20/04/2009,48.3,-0.076692621
17/04/2009,52.15,0.043902798
16/04/2009,49.91,0
15/04/2009,49.91,0.003411945
14/04/2009,49.74,0.018874228
13/04/2009,48.81,-0.002046665
09/04/2009,48.91,0.040685699
08/04/2009,46.96,0.013722342
07/04/2009,46.32,-0.043719348
06/04/2009,48.39,-0.031729324
03/04/2009,49.95,0.031522691
02/04/2009,48.4,0.040477701
01/04/2009,46.48,0.03927235
31/03/2009,44.69,0.001567574
30/03/2009,44.62,-0.028065039
27/03/2009,45.89,-0.053665723
26/03/2009,48.42,-0.021049107
25/03/2009,49.45,-0.002827142
24/03/2009,49.59,-0.048223453
23/03/2009,52.04,0.089179892
20/03/2009,47.6,-0.02735355
19/03/2009,48.92,0.030720556
18/03/2009,47.44,-0.00021077
17/03/2009,47.45,0.023455233
16/03/2009,46.35,0.025788142
13/03/2009,45.17,0.023746636
12/03/2009,44.11,0.041899428
11/03/2009,42.3,0.046204856
10/03/2009,40.39,0.039131586
09/03/2009,38.84,-0.027426808
06/03/2009,39.92,-0.032046124
05/03/2009,41.22,-0.036211674
04/03/2009,42.74,0.044494304
03/03/2009,40.88,0.038399133
02/03/2009,39.34,-0.104419555
27/02/2009,43.67,-0.040611301
26/02/2009,45.48,0.004186411
25/02/2009,45.29,-0.030872017
24/02/2009,46.71,0.026245949
23/02/2009,45.5,-0.051194388
20/02/2009,47.89,-0.032055344
19/02/2009,49.45,0.009345862
18/02/2009,48.99,0.010671146
17/02/2009,48.47,-0.082531237
13/02/2009,52.64,0.016665456
12/02/2009,51.77,-0.016475468
11/02/2009,52.63,-0.065630458
10/02/2009,56.2,-0.054535364
09/02/2009,59.35,0.019566766
06/02/2009,58.2,-0.021754767
05/02/2009,59.48,0.02364659
04/02/2009,58.09,-0.063688186
03/02/2009,61.91,0.030171169
02/02/2009,60.07,-0.025151322
30/01/2009,61.6,-0.019929943
29/01/2009,62.84,-0.026538419
28/01/2009,64.53,0.043065068
27/01/2009,61.81,-0.012380575
26/01/2009,62.58,0.011895334
23/01/2009,61.84,0.0743319
22/01/2009,57.41,-0.034748896
21/01/2009,59.44,0.081277206
20/01/2009,54.8,-0.068408759
16/01/2009,58.68,-0.021078261
15/01/2009,59.93,-0.019334652
14/01/2009,61.1,-0.051514219
13/01/2009,64.33,0.018513237
12/01/2009,63.15,-0.037452905
09/01/2009,65.56,-0.015888963
08/01/2009,66.61,-0.012383597
07/01/2009,67.44,-0.042528722
06/01/2009,70.37,-0.008631111
05/01/2009,70.98,
