Date,Close,HST
20/01/2011,17.98,-0.008859416
19/01/2011,18.14,-0.022889283
18/01/2011,18.56,0.003778682
14/01/2011,18.49,0.004879381
13/01/2011,18.4,-0.002713706
12/01/2011,18.45,0.004889985
11/01/2011,18.36,0.002181026
10/01/2011,18.32,0.004376375
07/01/2011,18.24,-0.004376375
06/01/2011,18.32,-0.007071011
05/01/2011,18.45,0.020258016
04/01/2011,18.08,-0.01482322
03/01/2011,18.35,0.026506245
31/12/2010,17.87,0.003363232
30/12/2010,17.81,0.001685867
29/12/2010,17.78,-0.001124227
28/12/2010,17.8,-0.003365118
27/12/2010,17.86,0.016939987
23/12/2010,17.56,-0.011325149
22/12/2010,17.76,-0.00224972
21/12/2010,17.8,0.011299555
20/12/2010,17.6,0.020086759
17/12/2010,17.25,0.018724947
16/12/2010,16.93,0.011883681
15/12/2010,16.73,-0.017185608
14/12/2010,17.02,-0.012843142
13/12/2010,17.24,0.002904446
10/12/2010,17.19,0.015240623
09/12/2010,16.93,-0.001770434
08/12/2010,16.96,-0.010557283
07/12/2010,17.14,0.008201569
06/12/2010,17,0.006491613
03/12/2010,16.89,0
02/12/2010,16.89,0.014311514
01/12/2010,16.65,0.010262692
30/11/2010,16.48,0.001214329
29/11/2010,16.46,0.006093864
26/11/2010,16.36,-0.003660773
24/11/2010,16.42,0.028414512
23/11/2010,15.96,-0.007490672
22/11/2010,16.08,-0.001863933
19/11/2010,16.11,0.015639981
18/11/2010,15.86,0.026191213
17/11/2010,15.45,0.009102794
16/11/2010,15.31,-0.025154503
15/11/2010,15.7,-0.008877674
12/11/2010,15.84,-0.017522351
11/11/2010,16.12,0.001862776
10/11/2010,16.09,0.004360019
09/11/2010,16.02,-0.055249255
08/11/2010,16.93,-0.011160175
05/11/2010,17.12,0.014710474
04/11/2010,16.87,0.05357337
03/11/2010,15.99,-0.001874415
02/11/2010,16.02,0.006890099
01/11/2010,15.91,0.001257862
29/10/2010,15.89,-0.001257862
28/10/2010,15.91,0.000628733
27/10/2010,15.9,-0.012500163
26/10/2010,16.1,-0.002481391
25/10/2010,16.14,-0.004327673
22/10/2010,16.21,0.009919486
21/10/2010,16.05,-0.019130482
20/10/2010,16.36,0.022250609
19/10/2010,16,-0.019189694
18/10/2010,16.31,0.012338219
15/10/2010,16.11,0.00747667
14/10/2010,15.99,0.002504698
13/10/2010,15.95,0.008816178
12/10/2010,15.81,0.018513136
11/10/2010,15.52,-0.0051414
08/10/2010,15.6,0.021380795
07/10/2010,15.27,-0.011718884
06/10/2010,15.45,0.009102794
05/10/2010,15.31,0.037263127
04/10/2010,14.75,0.006802747
01/10/2010,14.65,0.011671949
30/09/2010,14.48,0.002073972
29/09/2010,14.45,-0.013063094
28/09/2010,14.64,0.024897552
27/09/2010,14.28,-0.019418086
24/09/2010,14.56,0.038506682
23/09/2010,14.01,-0.023281475
22/09/2010,14.34,-0.018653391
21/09/2010,14.61,-0.030335997
20/09/2010,15.06,0.040656006
17/09/2010,14.46,-0.004829261
16/09/2010,14.53,-0.010951513
15/09/2010,14.69,0.010263518
14/09/2010,14.54,-0.002747254
13/09/2010,14.58,0.025704784
10/09/2010,14.21,0.007771145
09/09/2010,14.1,0.000709471
08/09/2010,14.09,0.008553153
07/09/2010,13.97,-0.013508915
03/09/2010,14.16,0.022135856
02/09/2010,13.85,0.014545711
01/09/2010,13.65,0.036557596
31/08/2010,13.16,0.009160369
30/08/2010,13.04,-0.033927114
27/08/2010,13.49,0.019461692
26/08/2010,13.23,-0.00977819
25/08/2010,13.36,0.019652938
24/08/2010,13.1,-0.015903402
23/08/2010,13.31,-0.008975378
20/08/2010,13.43,-0.016248511
19/08/2010,13.65,-0.04441991
18/08/2010,14.27,0.01411456
17/08/2010,14.07,0.033975078
16/08/2010,13.6,-0.005865119
13/08/2010,13.68,-0.001460921
12/08/2010,13.7,-0.020946956
11/08/2010,13.99,-0.036495278
10/08/2010,14.51,-0.012328923
09/08/2010,14.69,0.010951513
06/08/2010,14.53,-0.021784388
05/08/2010,14.85,-0.015369497
04/08/2010,15.08,0.018066734
03/08/2010,14.81,0.000675448
02/08/2010,14.8,0.031574346
30/07/2010,14.34,0.001395674
29/07/2010,14.32,-0.009729055
28/07/2010,14.46,-0.004829261
27/07/2010,14.53,-0.008224858
26/07/2010,14.65,0.030494393
23/07/2010,14.21,0.018466434
22/07/2010,13.95,0.026881386
21/07/2010,13.58,-0.030459207
20/07/2010,14,0.031195856
19/07/2010,13.57,0.008882368
16/07/2010,13.45,-0.052853415
15/07/2010,14.18,-0.039410562
14/07/2010,14.75,0.001356852
13/07/2010,14.73,0.035940288
12/07/2010,14.21,0
09/07/2010,14.21,0.019901154
08/07/2010,13.93,0.017379148
07/07/2010,13.69,0.064879461
06/07/2010,12.83,-0.018533349
02/07/2010,13.07,-0.028659578
01/07/2010,13.45,-0.002227999
30/06/2010,13.48,-0.007391017
29/06/2010,13.58,-0.046051302
28/06/2010,14.22,-0.013966707
25/06/2010,14.42,0.025282245
24/06/2010,14.06,-0.052643733
23/06/2010,14.82,-0.004712227
22/06/2010,14.89,-0.031727711
21/06/2010,15.37,-0.00906742
18/06/2010,15.51,0.007117468
17/06/2010,15.4,0.003252035
16/06/2010,15.35,-0.008433394
15/06/2010,15.48,0.030166222
14/06/2010,15.02,0.01273049
11/06/2010,14.83,-0.000674082
10/06/2010,14.84,0.053992351
09/06/2010,14.06,0.016493741
08/06/2010,13.83,0.034574978
07/06/2010,13.36,-0.021474354
04/06/2010,13.65,-0.072746502
03/06/2010,14.68,-0.008141158
02/06/2010,14.8,0.044912557
01/06/2010,14.15,-0.007743791
28/05/2010,14.26,-0.032427815
27/05/2010,14.73,0.083499683
26/05/2010,13.55,-0.009548365
25/05/2010,13.68,0
24/05/2010,13.68,-0.028820439
21/05/2010,14.08,0.052490183
20/05/2010,13.36,-0.075657242
19/05/2010,14.41,-0.000693722
18/05/2010,14.42,-0.037432067
17/05/2010,14.97,0.005358352
14/05/2010,14.89,-0.076886417
13/05/2010,16.08,-0.01113184
12/05/2010,16.26,0.021131924
11/05/2010,15.92,-0.007509422
10/05/2010,16.04,0.084520716
07/05/2010,14.74,-0.041852671
06/05/2010,15.37,-0.035158623
05/05/2010,15.92,-0.027874211
04/05/2010,16.37,-0.034227298
03/05/2010,16.94,0.040969585
30/04/2010,16.26,-0.030883472
29/04/2010,16.77,0.047628049
28/04/2010,15.99,-0.011194147
27/04/2010,16.17,-0.037030027
26/04/2010,16.78,0.014406011
23/04/2010,16.54,0.01339034
22/04/2010,16.32,0.038093897
21/04/2010,15.71,0.03431868
20/04/2010,15.18,0.023326616
19/04/2010,14.83,0.01494593
16/04/2010,14.61,-0.028341978
15/04/2010,15.03,-0.030146451
14/04/2010,15.49,0.005827145
13/04/2010,15.4,0.027651531
12/04/2010,14.98,-0.009302393
09/04/2010,15.12,0.010638398
08/04/2010,14.96,0.002007361
07/04/2010,14.93,-0.029695353
06/04/2010,15.38,0.016388436
05/04/2010,15.13,0.0213769
01/04/2010,14.81,0.010862293
31/03/2010,14.65,-0.007480484
30/03/2010,14.76,0.009530365
29/03/2010,14.62,0.001368926
26/03/2010,14.6,0.004118057
25/03/2010,14.54,0.009675266
24/03/2010,14.4,0.031748698
23/03/2010,13.95,0.002871502
22/03/2010,13.91,0.026221459
19/03/2010,13.55,-0.009548365
18/03/2010,13.68,0.00292826
17/03/2010,13.64,0.021490268
16/03/2010,13.35,0.026567027
15/03/2010,13,-0.006899222
12/03/2010,13.09,0.021622464
11/03/2010,12.81,0.008624122
10/03/2010,12.7,0.011881328
09/03/2010,12.55,-0.003182182
08/03/2010,12.59,0.003979313
05/03/2010,12.54,0.039858875
04/03/2010,12.05,0.015893266
03/03/2010,11.86,0.011021731
02/03/2010,11.73,-0.00255428
01/03/2010,11.76,0.004260765
26/02/2010,11.71,0.005995735
25/02/2010,11.64,0.000859476
24/02/2010,11.63,0.008635632
23/02/2010,11.53,-0.01634445
22/02/2010,11.72,0.000853607
19/02/2010,11.71,0.0025652
18/02/2010,11.68,-0.011068653
17/02/2010,11.81,0.016218879
16/02/2010,11.62,0.030583423
12/02/2010,11.27,0.017002647
11/02/2010,11.08,0.021898685
10/02/2010,10.84,0.006478505
09/02/2010,10.77,-0.000928074
08/02/2010,10.78,-0.011070224
05/02/2010,10.9,0.019454064
04/02/2010,10.69,-0.059027573
03/02/2010,11.34,-0.002642009
02/02/2010,11.37,0.038552511
01/02/2010,10.94,0.031571796
29/01/2010,10.6,-0.0251527
28/01/2010,10.87,-0.009157573
27/01/2010,10.97,0.003652972
26/01/2010,10.93,-0.030633026
25/01/2010,11.27,0.017002647
22/01/2010,11.08,-0.048446285
21/01/2010,11.63,-0.05193797
20/01/2010,12.25,-0.01378214
19/01/2010,12.42,0.036069484
15/01/2010,11.98,-0.035264007
14/01/2010,12.41,-0.00482316
13/01/2010,12.47,0.040087167
12/01/2010,11.98,-0.032843675
11/01/2010,12.38,-0.008846057
08/01/2010,12.49,-0.009561826
07/01/2010,12.61,0.036338273
06/01/2010,12.16,0.005773212
05/01/2010,12.09,0.022585653
04/01/2010,11.82,0.012771566
31/12/2009,11.67,-0.031212994
30/12/2009,12.04,0.012536729
29/12/2009,11.89,-0.005870038
28/12/2009,11.96,-0.005004181
24/12/2009,12.02,0.021018008
23/12/2009,11.77,0
22/12/2009,11.77,0.008532475
21/12/2009,11.67,0.031334156
18/12/2009,11.31,0.021448543
17/12/2009,11.07,0.001808319
16/12/2009,11.05,0.027524673
15/12/2009,10.75,-0.02025852
14/12/2009,10.97,0.038090996
11/12/2009,10.56,0.02395898
10/12/2009,10.31,0.001941748
09/12/2009,10.29,0.001945526
08/12/2009,10.27,-0.021195398
07/12/2009,10.49,-0.042917034
04/12/2009,10.95,0.035319656
03/12/2009,10.57,-0.034405997
02/12/2009,10.94,0.033460371
01/12/2009,10.58,0.005687219
30/11/2009,10.52,0.044711043
27/11/2009,10.06,-0.024547133
25/11/2009,10.31,0.028531202
24/11/2009,10.02,-0.014859114
23/11/2009,10.17,0.010875045
20/11/2009,10.06,-0.009891277
19/11/2009,10.16,-0.037667418
18/11/2009,10.55,-0.015052025
17/11/2009,10.71,-0.02398639
16/11/2009,10.97,0.032425258
13/11/2009,10.62,-0.001881468
12/11/2009,10.64,-0.000939408
11/11/2009,10.65,0.012281685
10/11/2009,10.52,-0.004741593
09/11/2009,10.57,0.077680316
06/11/2009,9.78,-0.02623763
05/11/2009,10.04,0.020121403
04/11/2009,9.84,-0.040821995
03/11/2009,10.25,0.034742948
02/11/2009,9.9,-0.020990276
30/10/2009,10.11,-0.04165251
29/10/2009,10.54,0.085115642
28/10/2009,9.68,-0.053305731
27/10/2009,10.21,-0.01939925
26/10/2009,10.41,-0.015252917
23/10/2009,10.57,-0.025223196
22/10/2009,10.84,0.02050398
21/10/2009,10.62,-0.03333642
20/10/2009,10.98,-0.044530955
19/10/2009,11.48,0.025585869
16/10/2009,11.19,-0.048832718
15/10/2009,11.75,-0.031828482
14/10/2009,12.13,0.072650477
13/10/2009,11.28,-0.020184977
12/10/2009,11.51,0.006974745
09/10/2009,11.43,-0.010443959
08/10/2009,11.55,0.002600782
07/10/2009,11.52,0.004349724
06/10/2009,11.47,0.018478308
05/10/2009,11.26,0.051947898
02/10/2009,10.69,-0.034930022
01/10/2009,11.07,-0.061315175
30/09/2009,11.77,-0.005084757
29/09/2009,11.83,0.0101955
28/09/2009,11.71,0.059824344
25/09/2009,11.03,-0.002716163
24/09/2009,11.06,-0.051971184
23/09/2009,11.65,-0.016177449
22/09/2009,11.84,0.060941395
21/09/2009,11.14,-0.036143202
18/09/2009,11.55,-0.022261193
17/09/2009,11.81,0.029211699
16/09/2009,11.47,0.037304503
15/09/2009,11.05,0.012750628
14/09/2009,10.91,0.03355394
11/09/2009,10.55,0.016244982
10/09/2009,10.38,0.019455867
09/09/2009,10.18,0.017839918
08/09/2009,10,0.048140375
04/09/2009,9.53,0.021209703
03/09/2009,9.33,0.028262751
02/09/2009,9.07,-0.032540832
01/09/2009,9.37,-0.062067488
31/08/2009,9.97,-0.023787048
28/08/2009,10.21,0.008853968
27/08/2009,10.12,0.003960401
26/08/2009,10.08,-0.031252544
25/08/2009,10.4,-0.00192123
24/08/2009,10.42,-0.01523839
21/08/2009,10.58,0.033640846
20/08/2009,10.23,0.05629627
19/08/2009,9.67,-0.031554781
18/08/2009,9.98,0.042995363
17/08/2009,9.56,-0.083256078
14/08/2009,10.39,-0.002883231
13/08/2009,10.42,-0.000959233
12/08/2009,10.43,0.032150845
11/08/2009,10.1,-0.038839833
10/08/2009,10.5,-0.033711057
07/08/2009,10.86,0.088519294
06/08/2009,9.94,-0.040419499
05/08/2009,10.35,0.042433598
04/08/2009,9.92,0.080799042
03/08/2009,9.15,0.007679687
31/07/2009,9.08,0.005521825
30/07/2009,9.03,0.042993046
29/07/2009,8.65,-0.012636584
28/07/2009,8.76,-0.027028672
27/07/2009,9,0.045462374
24/07/2009,8.6,-0.009259325
23/07/2009,8.68,0.075349437
22/07/2009,8.05,-0.037786336
21/07/2009,8.36,-0.024809306
20/07/2009,8.57,0.065083205
17/07/2009,8.03,-0.036678928
16/07/2009,8.33,-0.019025544
15/07/2009,8.49,0.066975725
14/07/2009,7.94,0.043765028
13/07/2009,7.6,0.021277398
10/07/2009,7.44,-0.00402415
09/07/2009,7.47,0.023020651
08/07/2009,7.3,-0.054643839
07/07/2009,7.71,-0.043153904
06/07/2009,8.05,0.0588405
02/07/2009,7.59,-0.074860559
01/07/2009,8.18,-0.02534837
30/06/2009,8.39,0.020470311
29/06/2009,8.22,0.015941478
26/06/2009,8.09,0.012437971
25/06/2009,7.99,0.038269976
24/06/2009,7.69,0.030365369
23/06/2009,7.46,0.029934208
22/06/2009,7.24,-0.056390777
19/06/2009,7.66,-0.027046079
18/06/2009,7.87,-0.02509542
17/06/2009,8.07,-0.051912681
16/06/2009,8.5,0.013025643
15/06/2009,8.39,-0.089986684
12/06/2009,9.18,0.02761081
11/06/2009,8.93,-0.021053409
10/06/2009,9.12,-0.061656081
09/06/2009,9.7,0.018731037
08/06/2009,9.52,-0.004192878
05/06/2009,9.56,-0.013506699
04/06/2009,9.69,0.034649135
03/06/2009,9.36,-0.023232301
02/06/2009,9.58,-0.003126631
01/06/2009,9.61,0.02422446
29/05/2009,9.38,0.044694087
28/05/2009,8.97,0.040961358
27/05/2009,8.61,-0.045410753
26/05/2009,9.01,0.094200917
22/05/2009,8.2,-0.02528732
21/05/2009,8.41,0.005963047
20/05/2009,8.36,-0.004773279
19/05/2009,8.4,-0.025853379
18/05/2009,8.62,0.116768469
15/05/2009,7.67,-0.065597282
14/05/2009,8.19,0.06820825
13/05/2009,7.65,-0.099460794
12/05/2009,8.45,-0.043988573
11/05/2009,8.83,-0.079432712
08/05/2009,9.56,0.121057218
07/05/2009,8.47,-0.108425471
06/05/2009,9.44,0.07819061
05/05/2009,8.73,0.040917455
04/05/2009,8.38,0.105625732
01/05/2009,7.54,-0.019698601
30/04/2009,7.69,0.019698601
29/04/2009,7.54,0.058719938
28/04/2009,7.11,0.06839028
27/04/2009,6.64,-0.16101177
24/04/2009,7.8,0.09402895
23/04/2009,7.1,0.155090088
22/04/2009,6.08,-0.051293294
21/04/2009,6.4,0.142500063
20/04/2009,5.55,-0.15183139
17/04/2009,6.46,-0.006172859
16/04/2009,6.5,0.103652573
15/04/2009,5.86,0.067044503
14/04/2009,5.48,-0.021661497
13/04/2009,5.6,0.018018506
09/04/2009,5.5,0.167880873
08/04/2009,4.65,0.035014518
07/04/2009,4.49,-0.131301737
06/04/2009,5.12,0.021718524
03/04/2009,5.01,0.123036331
02/04/2009,4.43,0.12486221
01/04/2009,3.91,-0.00255428
31/03/2009,3.92,0.052367986
30/03/2009,3.72,-0.133195315
27/03/2009,4.25,-0.123778101
26/03/2009,4.81,0.016771882
25/03/2009,4.73,0.076876478
24/03/2009,4.38,-0.091567194
23/03/2009,4.8,0.238891908
20/03/2009,3.78,-0.145038999
19/03/2009,4.37,-0.132672901
18/03/2009,4.99,0.062003327
17/03/2009,4.69,0.141789583
16/03/2009,4.07,-0.13322422
13/03/2009,4.65,-0.035906708
12/03/2009,4.82,0.137689403
11/03/2009,4.2,-0.014184635
10/03/2009,4.26,0.17390636
09/03/2009,3.58,0.011236073
06/03/2009,3.54,0.040351296
05/03/2009,3.4,-0.070951736
04/03/2009,3.65,0.041964199
03/03/2009,3.5,0.026050677
02/03/2009,3.41,-0.081620528
27/02/2009,3.7,-0.034531984
26/02/2009,3.83,-0.07298836
25/02/2009,4.12,-0.038099846
24/02/2009,4.28,0.111088206
23/02/2009,3.83,-0.080243531
20/02/2009,4.15,0.072441151
19/02/2009,3.86,-0.062755845
18/02/2009,4.11,-0.021661497
17/02/2009,4.2,-0.041964199
13/02/2009,4.38,-0.076876478
12/02/2009,4.73,0.00849262
11/02/2009,4.69,-0.029413885
10/02/2009,4.83,-0.142548586
09/02/2009,5.57,0.014466798
06/02/2009,5.49,0.075650425
05/02/2009,5.09,-0.009775249
04/02/2009,5.14,-0.06039571
03/02/2009,5.46,-0.001829827
02/02/2009,5.47,0.016590242
30/01/2009,5.38,-0.068249101
29/01/2009,5.76,-0.080042708
28/01/2009,6.24,0.05942342
27/01/2009,5.88,-0.013513719
26/01/2009,5.96,0.011814483
23/01/2009,5.89,0.025796787
22/01/2009,5.74,-0.09150186
21/01/2009,6.29,0.119772294
20/01/2009,5.58,-0.193312311
16/01/2009,6.77,0.065622318
15/01/2009,6.34,0.025560497
14/01/2009,6.18,-0.064235077
13/01/2009,6.59,-0.016554178
12/01/2009,6.7,-0.074747427
09/01/2009,7.22,-0.05654265
08/01/2009,7.64,0.021164811
07/01/2009,7.48,-0.07963127
06/01/2009,8.1,0.090384061
05/01/2009,7.4,
