Date,Close,ALL
26/01/2011,31.68,-0.003466208
25/01/2011,31.79,0.016172859
24/01/2011,31.28,-0.002235351
21/01/2011,31.35,0.00159617
20/01/2011,31.3,0.023271897
19/01/2011,30.58,-0.011380386
18/01/2011,30.93,0.007138252
14/01/2011,30.71,0.000977358
13/01/2011,30.68,-0.004228336
12/01/2011,30.81,-0.010332672
11/01/2011,31.13,0.004507413
10/01/2011,30.99,-0.009633986
07/01/2011,31.29,-0.006688988
06/01/2011,31.5,-0.011363759
05/01/2011,31.86,-0.001568136
04/01/2011,31.91,-0.009978256
03/01/2011,32.23,0.010918842
31/12/2010,31.88,0.002512564
30/12/2010,31.8,-0.003453151
29/12/2010,31.91,-0.002816463
28/12/2010,32,-0.002808552
27/12/2010,32.09,0.004685312
23/12/2010,31.94,-0.00093882
22/12/2010,31.97,0.003132835
21/12/2010,31.87,0.016769892
20/12/2010,31.34,0.000957702
17/12/2010,31.31,0.002558364
16/12/2010,31.23,0.015164027
15/12/2010,30.76,-0.006157854
14/12/2010,30.95,-0.002903696
13/12/2010,31.04,0.00322685
10/12/2010,30.94,0.013667639
09/12/2010,30.52,0.001311476
08/12/2010,30.48,0.000984737
07/12/2010,30.45,0.009237941
06/12/2010,30.17,-0.004629638
03/12/2010,30.31,0
02/12/2010,30.31,0.011948367
01/12/2010,29.95,0.028447567
30/11/2010,29.11,-0.008551446
29/11/2010,29.36,0.001022321
26/11/2010,29.33,-0.015897511
24/11/2010,29.8,0.008763116
23/11/2010,29.54,-0.015452105
22/11/2010,30,-0.01093994
19/11/2010,30.33,0.003633365
18/11/2010,30.22,0.012319117
17/11/2010,29.85,0.000335065
16/11/2010,29.84,-0.020892818
15/11/2010,30.47,0.00956314
12/11/2010,30.18,-0.014800468
11/11/2010,30.63,-0.013940897
10/11/2010,31.06,0.025433389
09/11/2010,30.28,-0.02446705
08/11/2010,31.03,-0.007704693
05/11/2010,31.27,0.002882308
04/11/2010,31.18,0.039579982
03/11/2010,29.97,-0.01128081
02/11/2010,30.31,0.004298238
01/11/2010,30.18,-0.010219308
29/10/2010,30.49,0.001969797
28/10/2010,30.43,-0.065195551
27/10/2010,32.48,-0.00583271
26/10/2010,32.67,-0.013378126
25/10/2010,33.11,0.009711761
22/10/2010,32.79,0.00703905
21/10/2010,32.56,-0.001227747
20/10/2010,32.6,0.012345836
19/10/2010,32.2,-0.011118089
18/10/2010,32.56,0.004000621
15/10/2010,32.43,-0.007373305
14/10/2010,32.67,-0.008230499
13/10/2010,32.94,0.01283244
12/10/2010,32.52,0.002771364
11/10/2010,32.43,0.000308404
08/10/2010,32.42,0.006809064
07/10/2010,32.2,0.002487563
06/10/2010,32.12,-0.008062059
05/10/2010,32.38,0.021224267
04/10/2010,31.7,0.004109378
01/10/2010,31.57,0.000633714
30/09/2010,31.55,0
29/09/2010,31.55,-0.019149855
28/09/2010,32.16,0.023915551
27/09/2010,31.4,-0.006349228
24/09/2010,31.6,0.037071126
23/09/2010,30.45,-0.016610055
22/09/2010,30.96,-0.011880056
21/09/2010,31.33,-0.005728851
20/09/2010,31.51,0.016640384
17/09/2010,30.99,0.004527821
16/09/2010,30.85,0.011737989
15/09/2010,30.49,0.007241638
14/09/2010,30.27,-0.000660502
13/09/2010,30.29,0.013962993
10/09/2010,29.87,0.014160722
09/09/2010,29.45,0.011955736
08/09/2010,29.1,0.013841051
07/09/2010,28.7,-0.024777592
03/09/2010,29.42,0.027568941
02/09/2010,28.62,-0.001745506
01/09/2010,28.67,0.038035507
31/08/2010,27.6,0.012395346
30/08/2010,27.26,-0.026426877
27/08/2010,27.99,0.020939393
26/08/2010,27.41,-0.014847276
25/08/2010,27.82,0.010842173
24/08/2010,27.52,-0.014072034
23/08/2010,27.91,0.005749207
20/08/2010,27.75,-0.010396222
19/08/2010,28.04,-0.011347639
18/08/2010,28.36,0.004240289
17/08/2010,28.24,0.010680059
16/08/2010,27.94,-0.005710223
13/08/2010,28.1,-0.00426137
12/08/2010,28.22,0
11/08/2010,28.22,-0.041643769
10/08/2010,29.42,-0.007112646
09/08/2010,29.63,0.022181425
06/08/2010,28.98,-0.014728816
05/08/2010,29.41,0.027578446
04/08/2010,28.61,0.002099371
03/08/2010,28.55,-0.009759576
02/08/2010,28.83,0.020677099
30/07/2010,28.24,-0.000354045
29/07/2010,28.25,0
28/07/2010,28.25,-0.012662849
27/07/2010,28.61,0.009834993
26/07/2010,28.33,0.001766473
23/07/2010,28.28,0.007809766
22/07/2010,28.06,0.02270777
21/07/2010,27.43,-0.030163867
20/07/2010,28.27,0.013174483
19/07/2010,27.9,0.002512113
16/07/2010,27.83,-0.037034738
15/07/2010,28.88,-0.004146516
14/07/2010,29,-0.010974047
13/07/2010,29.32,0.007188119
12/07/2010,29.11,-0.011272536
09/07/2010,29.44,0.007843177
08/07/2010,29.21,0.013788567
07/07/2010,28.81,0.031021169
06/07/2010,27.93,-0.012453461
02/07/2010,28.28,-0.003882129
01/07/2010,28.39,-0.011904903
30/06/2010,28.73,-0.009698725
29/06/2010,29.01,-0.033556784
28/06/2010,30,-0.02729086
25/06/2010,30.83,0.041727908
24/06/2010,29.57,-0.02932566
23/06/2010,30.45,-0.003278691
22/06/2010,30.55,0.009207563
21/06/2010,30.27,-0.008880177
18/06/2010,30.54,0.015841915
17/06/2010,30.06,-0.005308573
16/06/2010,30.22,-0.014781021
15/06/2010,30.67,0.023755654
14/06/2010,29.95,-0.001001168
11/06/2010,29.98,0.006022099
10/06/2010,29.8,0.032398401
09/06/2010,28.85,-0.013769581
08/06/2010,29.25,0.020028294
07/06/2010,28.67,-0.009373441
04/06/2010,28.94,-0.041623332
03/06/2010,30.17,-0.001655904
02/06/2010,30.22,0.01870462
01/06/2010,29.66,-0.032180584
28/05/2010,30.63,-0.004560268
27/05/2010,30.77,0.041133494
26/05/2010,29.53,-0.017123131
25/05/2010,30.04,0.006680052
24/05/2010,29.84,-0.023187524
21/05/2010,30.54,0.015509303
20/05/2010,30.07,-0.04264275
19/05/2010,31.38,0
18/05/2010,31.38,-0.019252607
17/05/2010,31.99,0.003758226
14/05/2010,31.87,-0.021419413
13/05/2010,32.56,-0.01675081
12/05/2010,33.11,0.010932389
11/05/2010,32.75,-0.017254855
10/05/2010,33.32,0.046691528
07/05/2010,31.8,-0.008142857
06/05/2010,32.06,-0.019460074
05/05/2010,32.69,0.018836438
04/05/2010,32.08,-0.029486166
03/05/2010,33.04,0.011261723
30/04/2010,32.67,-0.018198864
29/04/2010,33.27,-0.014916744
28/04/2010,33.77,0.014916744
27/04/2010,33.27,-0.044961297
26/04/2010,34.8,-0.011144565
23/04/2010,35.19,0.000568505
22/04/2010,35.17,0.007993191
21/04/2010,34.89,-0.015358664
20/04/2010,35.43,0.035625715
19/04/2010,34.19,0.009994204
16/04/2010,33.85,-0.013206355
15/04/2010,34.3,-0.000874253
14/04/2010,34.33,0.037695515
13/04/2010,33.06,0.000605144
12/04/2010,33.04,0.002120892
09/04/2010,32.97,-0.003935225
08/04/2010,33.1,0.01001982
07/04/2010,32.77,0.004587866
06/04/2010,32.62,-0.000306513
05/04/2010,32.63,0.004299761
01/04/2010,32.49,0.00555557
31/03/2010,32.31,0.007767633
30/03/2010,32.06,-0.006218926
29/03/2010,32.26,0.00186162
26/03/2010,32.2,0.020075957
25/03/2010,31.56,0.007314391
24/03/2010,31.33,-0.003504863
23/03/2010,31.44,0.011516442
22/03/2010,31.08,-0.005774799
19/03/2010,31.26,-0.003831422
18/03/2010,31.38,0.003511576
17/03/2010,31.27,0.008027014
16/03/2010,31.02,0.002905571
15/03/2010,30.93,-0.017308124
12/03/2010,31.47,-0.00980245
11/03/2010,31.78,0.005680041
10/03/2010,31.6,-0.008508008
09/03/2010,31.87,-0.003758226
08/03/2010,31.99,-0.004678006
05/03/2010,32.14,0.006242218
04/03/2010,31.94,-0.001564211
03/03/2010,31.99,-0.000937354
02/03/2010,32.02,0.014153405
01/03/2010,31.57,0.010187926
26/02/2010,31.25,-0.001598721
25/02/2010,31.3,0.000639182
24/02/2010,31.28,0.003202052
23/02/2010,31.18,-0.00734945
22/02/2010,31.41,0.006067398
19/02/2010,31.22,-0.000960461
18/02/2010,31.25,0.018082508
17/02/2010,30.69,0.005554662
16/02/2010,30.52,0.032975511
12/02/2010,29.53,0.004071943
11/02/2010,29.41,0.027928035
10/02/2010,28.6,-0.004535155
09/02/2010,28.73,0.012962171
08/02/2010,28.36,-0.019207854
05/02/2010,28.91,0.007638926
04/02/2010,28.69,-0.038965969
03/02/2010,29.83,-0.022867608
02/02/2010,30.52,0.018852882
01/02/2010,29.95,0.000668003
29/01/2010,29.93,-0.000668003
28/01/2010,29.95,-0.010958104
27/01/2010,30.28,0
26/01/2010,30.28,-0.002309089
25/01/2010,30.35,0.012266025
22/01/2010,29.98,-0.027957749
21/01/2010,30.83,-0.012570673
20/01/2010,31.22,-0.005430456
19/01/2010,31.39,0.015409615
15/01/2010,30.91,-0.023342387
14/01/2010,31.64,0.005705245
13/01/2010,31.46,0.008940034
12/01/2010,31.18,-0.000961693
11/01/2010,31.21,0
08/01/2010,31.21,0.004174031
07/01/2010,31.08,0.005161302
06/01/2010,30.92,0.000323468
05/01/2010,30.91,0.016308254
04/01/2010,30.41,0.012241675
31/12/2009,30.04,-0.01617998
30/12/2009,30.53,0.006572485
29/12/2009,30.33,-0.000659196
28/12/2009,30.35,0.003961709
24/12/2009,30.23,0.003977466
23/12/2009,30.11,0.0167452
22/12/2009,29.61,0.008138397
21/12/2009,29.37,0.018904155
18/12/2009,28.82,0.017854491
17/12/2009,28.31,-0.014378645
16/12/2009,28.72,0.010852548
15/12/2009,28.41,-0.007713923
14/12/2009,28.63,0
11/12/2009,28.63,0.02582843
10/12/2009,27.9,0.005751274
09/12/2009,27.74,0.000360555
08/12/2009,27.73,-0.019639981
07/12/2009,28.28,-0.011251877
04/12/2009,28.6,0.015149136
03/12/2009,28.17,-0.010944505
02/12/2009,28.48,-0.001403509
01/12/2009,28.52,0.0038644
30/11/2009,28.41,0.004940024
27/11/2009,28.27,-0.028937002
25/11/2009,29.1,0.003787231
24/11/2009,28.99,-0.013022802
23/11/2009,29.37,0.008548522
20/11/2009,29.12,0.00862223
19/11/2009,28.87,-0.011708123
18/11/2009,29.21,0.000342407
17/11/2009,29.2,-0.005805036
16/11/2009,29.37,0.015786189
13/11/2009,28.91,0.001731003
12/11/2009,28.86,-0.01717665
11/11/2009,29.36,0.002728515
10/11/2009,29.28,-0.0078245
09/11/2009,29.51,0.01985007
06/11/2009,28.93,-0.004139364
05/11/2009,29.05,-0.019431326
04/11/2009,29.62,-0.004043132
03/11/2009,29.74,0.003368141
02/11/2009,29.64,0.002364467
30/10/2009,29.57,-0.03912966
29/10/2009,30.75,0.048643833
28/10/2009,29.29,-0.019608471
27/10/2009,29.87,-0.015612342
26/10/2009,30.34,-0.037520572
23/10/2009,31.5,-0.022289418
22/10/2009,32.21,0.041197207
21/10/2009,30.91,-0.021760859
20/10/2009,31.59,-0.013520093
19/10/2009,32.02,0.010990847
16/10/2009,31.67,-0.01504259
15/10/2009,32.15,0.009375069
14/10/2009,31.85,0.026405224
13/10/2009,31.02,-0.020421897
12/10/2009,31.66,-0.008178718
09/10/2009,31.92,0.013880349
08/10/2009,31.48,0.003181676
07/10/2009,31.38,0.006073217
06/10/2009,31.19,0.001925546
05/10/2009,31.13,0.01195684
02/10/2009,30.76,0.011772536
01/10/2009,30.4,-0.007210782
30/09/2009,30.62,-0.010396455
29/09/2009,30.94,0.000646621
28/09/2009,30.92,0.059634653
25/09/2009,29.13,-0.000686342
24/09/2009,29.15,-0.020710297
23/09/2009,29.76,-0.015338747
22/09/2009,30.22,-0.002313668
21/09/2009,30.29,-0.01148872
18/09/2009,30.64,0.010169023
17/09/2009,30.33,0.016287546
16/09/2009,29.84,0.032700461
15/09/2009,28.88,-0.003801629
14/09/2009,28.99,0.002417546
11/09/2009,28.92,-0.010662182
10/09/2009,29.23,0.015514878
09/09/2009,28.78,-0.00173581
08/09/2009,28.83,-0.000693481
04/09/2009,28.85,0.012907906
03/09/2009,28.48,0.014857012
02/09/2009,28.06,-0.004267432
01/09/2009,28.18,-0.042041974
31/08/2009,29.39,0.004433085
28/08/2009,29.26,0.002737852
27/08/2009,29.18,0.002401785
26/08/2009,29.11,0.00516619
25/08/2009,28.96,0.009715552
24/08/2009,28.68,0.001744897
21/08/2009,28.63,0.033383782
20/08/2009,27.69,0.006158324
19/08/2009,27.52,0.000727008
18/08/2009,27.5,0.001091505
17/08/2009,27.47,-0.038562436
14/08/2009,28.55,-0.013222183
13/08/2009,28.93,0.017785996
12/08/2009,28.42,0.060932551
11/08/2009,26.74,-0.019259855
10/08/2009,27.26,-0.019255817
07/08/2009,27.79,0.018889047
06/08/2009,27.27,-0.034598045
05/08/2009,28.23,0.00212766
04/08/2009,28.17,0.029175489
03/08/2009,27.36,0.016584128
31/07/2009,26.91,0.019891817
30/07/2009,26.38,0.01143741
29/07/2009,26.08,-0.008780358
28/07/2009,26.31,-0.019198783
27/07/2009,26.82,0.015783868
24/07/2009,26.4,0.017192401
23/07/2009,25.95,0.034499697
22/07/2009,25.07,0.015678713
21/07/2009,24.68,0.017989038
20/07/2009,24.24,0
17/07/2009,24.24,-0.010668956
16/07/2009,24.5,-0.014586969
15/07/2009,24.86,0.035623009
14/07/2009,23.99,-0.027545421
13/07/2009,24.66,0.066216056
10/07/2009,23.08,-0.012058716
09/07/2009,23.36,-0.0025652
08/07/2009,23.42,-0.018193859
07/07/2009,23.85,-0.035019026
06/07/2009,24.7,0.026668247
02/07/2009,24.05,-0.041536916
01/07/2009,25.07,0.02708878
30/06/2009,24.4,-0.008163311
29/06/2009,24.6,0.01804807
26/06/2009,24.16,-0.00413053
25/06/2009,24.26,0.01830334
24/06/2009,23.82,0.014376569
23/06/2009,23.48,0.015018519
22/06/2009,23.13,-0.039835776
19/06/2009,24.07,0.00960141
18/06/2009,23.84,0.024629695
17/06/2009,23.26,-0.016627968
16/06/2009,23.65,-0.029168735
15/06/2009,24.35,-0.020325903
12/06/2009,24.85,-0.000804505
11/06/2009,24.87,-0.003211564
10/06/2009,24.95,-0.020234771
09/06/2009,25.46,0.003147131
08/06/2009,25.38,0.013087635
05/06/2009,25.05,-0.029500664
04/06/2009,25.8,0.003494471
03/06/2009,25.71,-0.024967688
02/06/2009,26.36,0.008381001
01/06/2009,26.14,0.015809082
29/05/2009,25.73,0.005455976
28/05/2009,25.59,0.028941564
27/05/2009,24.86,-0.059346061
26/05/2009,26.38,0.004178544
22/05/2009,26.27,0.000380735
21/05/2009,26.26,0.018447871
20/05/2009,25.78,-0.027545735
19/05/2009,26.5,0.024834132
18/05/2009,25.85,0.061834251
15/05/2009,24.3,-0.038349805
14/05/2009,25.25,0.041234621
13/05/2009,24.23,-0.041234621
12/05/2009,25.25,0.022427852
11/05/2009,24.69,-0.056303001
08/05/2009,26.12,-0.055114468
07/05/2009,27.6,0.067441281
06/05/2009,25.8,0.103209515
05/05/2009,23.27,-0.005998304
04/05/2009,23.41,0.013330664
01/05/2009,23.1,-0.009907469
30/04/2009,23.33,0.017730194
29/04/2009,22.92,0.030117422
28/04/2009,22.24,0.000449741
27/04/2009,22.23,-0.00359228
24/04/2009,22.31,0
23/04/2009,22.31,0.029567767
22/04/2009,21.66,-0.07083789
21/04/2009,23.25,0.091832363
20/04/2009,21.21,-0.09911759
17/04/2009,23.42,-0.024463472
16/04/2009,24,-0.015709294
15/04/2009,24.38,0.061753232
14/04/2009,22.92,-0.054755879
13/04/2009,24.21,0.049968057
09/04/2009,23.03,0.070606977
08/04/2009,21.46,0.057542238
07/04/2009,20.26,-0.013725706
06/04/2009,20.54,-0.034453168
03/04/2009,21.26,0.010401985
02/04/2009,21.04,0.047697605
01/04/2009,20.06,0.046425067
31/03/2009,19.15,0.032911675
30/03/2009,18.53,-0.096143861
27/03/2009,20.4,0.000980873
26/03/2009,20.38,0.018821754
25/03/2009,20,0.003004509
24/03/2009,19.94,-0.061273417
23/03/2009,21.2,0.13137738
20/03/2009,18.59,-0.008569951
19/03/2009,18.75,-0.046883586
18/03/2009,19.65,0.091044482
17/03/2009,17.94,0.07282246
16/03/2009,16.68,-0.008358258
13/03/2009,16.82,0.011360361
12/03/2009,16.63,0.074894627
11/03/2009,15.43,-0.010957248
10/03/2009,15.6,0.099678682
09/03/2009,14.12,-0.029998762
06/03/2009,14.55,0.013841051
05/03/2009,14.35,-0.118789111
04/03/2009,16.16,0.037835534
03/03/2009,15.56,-0.048300388
02/03/2009,16.33,-0.030159101
27/02/2009,16.83,-0.092984786
26/02/2009,18.47,0.049954892
25/02/2009,17.57,-0.059116907
24/02/2009,18.64,0.092684874
23/02/2009,16.99,-0.081897282
20/02/2009,18.44,0.019715863
19/02/2009,18.08,-0.087840679
18/02/2009,19.74,0.030866648
17/02/2009,19.14,-0.10363489
13/02/2009,21.23,-0.014032036
12/02/2009,21.53,-0.011085564
11/02/2009,21.77,0.058158671
10/02/2009,20.54,-0.083108933
09/02/2009,22.32,-0.016881787
06/02/2009,22.7,0.050597965
05/02/2009,21.58,-0.001389211
04/02/2009,21.61,-0.012416807
03/02/2009,21.88,0.045823819
02/02/2009,20.9,-0.036179657
30/01/2009,21.67,-0.081071606
29/01/2009,23.5,-0.232124379
28/01/2009,29.64,0.085172803
27/01/2009,27.22,0.047780388
26/01/2009,25.95,-0.02586679
23/01/2009,26.63,0.007917101
22/01/2009,26.42,-0.063070753
21/01/2009,28.14,0.077942333
20/01/2009,26.03,-0.100083459
16/01/2009,28.77,0.019302231
15/01/2009,28.22,0.002838895
14/01/2009,28.14,-0.051257757
13/01/2009,29.62,-0.006394099
12/01/2009,29.81,-0.008351477
09/01/2009,30.06,-0.0275608
08/01/2009,30.9,0.026563293
07/01/2009,30.09,-0.059666252
06/01/2009,31.94,-0.019532477
05/01/2009,32.57,
