Date,Close,MON
26/01/2011,73.54,0.018666477
25/01/2011,72.18,0.014794408
24/01/2011,71.12,0.014303154
21/01/2011,70.11,0.006295628
20/01/2011,69.67,-0.02158255
19/01/2011,71.19,-0.047190212
18/01/2011,74.63,0.004027932
14/01/2011,74.33,-0.006035831
13/01/2011,74.78,-0.001870408
12/01/2011,74.92,0.032558492
11/01/2011,72.52,0.015984773
10/01/2011,71.37,-0.005867578
07/01/2011,71.79,0.014027443
06/01/2011,70.79,0.023728958
05/01/2011,69.13,0.000868307
04/01/2011,69.07,0.003045025
03/01/2011,68.86,-0.011263657
31/12/2010,69.64,-0.001148106
30/12/2010,69.72,0.011540809
29/12/2010,68.92,0.026613347
28/12/2010,67.11,0.005978197
27/12/2010,66.71,0.001650289
23/12/2010,66.6,0.002254792
22/12/2010,66.45,0.002259888
21/12/2010,66.3,0.017037224
20/12/2010,65.18,0.008938263
17/12/2010,64.6,0.025079684
16/12/2010,63,0.040160837
15/12/2010,60.52,-0.002310613
14/12/2010,60.66,-0.005753283
13/12/2010,61.01,0.000983929
10/12/2010,60.95,-0.000820008
09/12/2010,61,-0.004416463
08/12/2010,61.27,-0.009098357
07/12/2010,61.83,-0.010777873
06/12/2010,62.5,-0.005106937
03/12/2010,62.82,0.007509822
02/12/2010,62.35,0.009993636
01/12/2010,61.73,0.029759697
30/11/2010,59.92,0.00938974
29/11/2010,59.36,-0.002859788
26/11/2010,59.53,-0.01019479
24/11/2010,60.14,0.013897252
23/11/2010,59.31,-0.009898579
22/11/2010,59.9,0.007540882
19/11/2010,59.45,-0.00302318
18/11/2010,59.63,0.006393023
17/11/2010,59.25,-0.0013493
16/11/2010,59.33,-0.024310221
15/11/2010,60.79,-0.022125516
12/11/2010,62.15,-0.024005604
11/11/2010,63.66,0.016471706
10/11/2010,62.62,-0.002392536
09/11/2010,62.77,0.007515827
08/11/2010,62.3,0.000481657
05/11/2010,62.27,-0.008793725
04/11/2010,62.82,0.053625139
03/11/2010,59.54,0.007248241
02/11/2010,59.11,0.003389259
01/11/2010,58.91,-0.008620015
29/10/2010,59.42,0.012361515
28/10/2010,58.69,-0.026233218
27/10/2010,60.25,0.021304169
26/10/2010,58.98,0.004588333
25/10/2010,58.71,0.02693068
22/10/2010,57.15,-0.013037994
21/10/2010,57.9,0.001728609
20/10/2010,57.8,0.008688152
19/10/2010,57.3,0.009116473
18/10/2010,56.78,0
15/10/2010,56.78,0.047980348
14/10/2010,54.12,-0.010477074
13/10/2010,54.69,0.045640987
12/10/2010,52.25,0.019714593
11/10/2010,51.23,0.007051939
08/10/2010,50.87,0.040928481
07/10/2010,48.83,0.003693069
06/10/2010,48.65,-0.003078504
05/10/2010,48.8,0.021332485
04/10/2010,47.77,-0.010205233
01/10/2010,48.26,0.006861447
30/09/2010,47.93,-0.001459398
29/09/2010,48,-0.015504187
28/09/2010,48.75,-0.084906599
27/09/2010,53.07,-0.042606721
24/09/2010,55.38,0.030247013
23/09/2010,53.73,-0.009078339
22/09/2010,54.22,-0.00221076
21/09/2010,54.34,-0.021842878
20/09/2010,55.54,-0.01234694
17/09/2010,56.23,-0.018326504
16/09/2010,57.27,-0.003312127
15/09/2010,57.46,-0.009181528
14/09/2010,57.99,0.002417128
13/09/2010,57.85,0.010775217
10/09/2010,57.23,0.010362787
09/09/2010,56.64,0.018532248
08/09/2010,55.6,0.004687227
07/09/2010,55.34,-0.008098667
03/09/2010,55.79,0.026150028
02/09/2010,54.35,0.006645769
01/09/2010,53.99,0.025132606
31/08/2010,52.65,-0.059898142
30/08/2010,55.9,-0.011737641
27/08/2010,56.56,0.022529113
26/08/2010,55.3,-0.010075652
25/08/2010,55.86,-0.001252348
24/08/2010,55.93,-0.024548694
23/08/2010,57.32,-0.007127366
20/08/2010,57.73,0.009747684
19/08/2010,57.17,-0.030999555
18/08/2010,58.97,-0.003216798
17/08/2010,59.16,0.024988464
16/08/2010,57.7,0.007131085
13/08/2010,57.29,0.001921902
12/08/2010,57.18,0.00719617
11/08/2010,56.77,-0.035473916
10/08/2010,58.82,-0.012502275
09/08/2010,59.56,-0.017310685
06/08/2010,60.6,-0.011158632
05/08/2010,61.28,0.030822655
04/08/2010,59.42,0.007093426
03/08/2010,59,-0.01011813
02/08/2010,59.6,0.029974996
30/07/2010,57.84,-0.001209503
29/07/2010,57.91,0.005367514
28/07/2010,57.6,0.004175371
27/07/2010,57.36,0.000697593
26/07/2010,57.32,-0.018152456
23/07/2010,58.37,0.029733565
22/07/2010,56.66,-0.015933104
21/07/2010,57.57,-0.000694565
20/07/2010,57.61,0.032101522
19/07/2010,55.79,-0.007322115
16/07/2010,56.2,0.003029495
15/07/2010,56.03,0.026769549
14/07/2010,54.55,0.044610095
13/07/2010,52.17,0.018768085
12/07/2010,51.2,-0.000195293
09/07/2010,51.21,0.070584228
08/07/2010,47.72,0.008417558
07/07/2010,47.32,0.047607432
06/07/2010,45.12,-0.030986551
02/07/2010,46.54,0.010584395
01/07/2010,46.05,-0.003684842
30/06/2010,46.22,-0.023942999
29/06/2010,47.34,-0.009670035
28/06/2010,47.8,-0.00978461
25/06/2010,48.27,-0.015214109
24/06/2010,49.01,-0.009139903
23/06/2010,49.46,-0.002423265
22/06/2010,49.58,-0.007635159
21/06/2010,49.96,-0.008570057
18/06/2010,50.39,0.002185359
17/06/2010,50.28,-0.008910068
16/06/2010,50.73,-0.010783361
15/06/2010,51.28,0.025477827
14/06/2010,49.99,-0.024502313
11/06/2010,51.23,0.011188653
10/06/2010,50.66,0.034745939
09/06/2010,48.93,-0.029798863
08/06/2010,50.41,0.01781294
07/06/2010,49.52,0.01014825
04/06/2010,49.02,-0.029942958
03/06/2010,50.51,0.002775577
02/06/2010,50.37,0.03228039
01/06/2010,48.77,-0.042157989
28/05/2010,50.87,0.011864881
27/05/2010,50.27,-0.046447676
26/05/2010,52.66,-0.035444859
25/05/2010,54.56,0.011614104
24/05/2010,53.93,-0.018736772
21/05/2010,54.95,0.017810073
20/05/2010,53.98,-0.042791155
19/05/2010,56.34,0.037617455
18/05/2010,54.26,-0.022235288
17/05/2010,55.48,0.015805579
14/05/2010,54.61,-0.016886466
13/05/2010,55.54,-0.022960873
12/05/2010,56.83,-0.012068358
11/05/2010,57.52,-0.028112924
10/05/2010,59.16,0.001183932
07/05/2010,59.09,0.003730082
06/05/2010,58.87,-0.035214319
05/05/2010,60.98,-0.008003309
04/05/2010,61.47,-0.030441312
03/05/2010,63.37,0.004903909
30/04/2010,63.06,0.012928119
29/04/2010,62.25,-0.014195948
28/04/2010,63.14,-0.003793871
27/04/2010,63.38,-0.026776195
26/04/2010,65.1,-0.008565363
23/04/2010,65.66,0.001524158
22/04/2010,65.56,-0.012279393
21/04/2010,66.37,-0.007654822
20/04/2010,66.88,0.001945671
19/04/2010,66.75,0.030729525
16/04/2010,64.73,-0.013808136
15/04/2010,65.63,-0.001522534
14/04/2010,65.73,-0.030269017
13/04/2010,67.75,-0.018282045
12/04/2010,69,0.002176279
09/04/2010,68.85,-0.000145233
08/04/2010,68.86,0.011245098
07/04/2010,68.09,-0.02480365
06/04/2010,69.8,-0.009127274
05/04/2010,70.44,-0.005521356
01/04/2010,70.83,-0.008295302
31/03/2010,71.42,0.000140027
30/03/2010,71.41,0.004913325
29/03/2010,71.06,-0.000562746
26/03/2010,71.1,-0.002107482
25/03/2010,71.25,-0.025770337
24/03/2010,73.11,0.002053811
23/03/2010,72.96,0.003982701
22/03/2010,72.67,0.006488599
19/03/2010,72.2,0.002357347
18/03/2010,72.03,-0.003188027
17/03/2010,72.26,0.002494112
16/03/2010,72.08,0.003474397
15/03/2010,71.83,-0.007213237
12/03/2010,72.35,0.010280724
11/03/2010,71.61,0.007006755
10/03/2010,71.11,-0.002387809
09/03/2010,71.28,-0.010328075
08/03/2010,72.02,-0.006642704
05/03/2010,72.5,-0.022503507
04/03/2010,74.15,0.012211821
03/03/2010,73.25,0.020411686
02/03/2010,71.77,0.007412103
01/03/2010,71.24,0.008316349
26/02/2010,70.65,-0.007473771
25/02/2010,71.18,-0.039393608
24/02/2010,74.04,-0.024811197
23/02/2010,75.9,-0.011657739
22/02/2010,76.79,-0.012424128
19/02/2010,77.75,-0.00102841
18/02/2010,77.83,-0.003463096
17/02/2010,78.1,0.010425476
16/02/2010,77.29,0.019202471
12/02/2010,75.82,0.000791661
11/02/2010,75.76,0.00251107
10/02/2010,75.57,-0.001982947
09/02/2010,75.72,0.020143414
08/02/2010,74.21,-0.033524173
05/02/2010,76.74,0.016555364
04/02/2010,75.48,-0.026926212
03/02/2010,77.54,0.003358742
02/02/2010,77.28,-0.000388123
01/02/2010,77.31,0.018670168
29/01/2010,75.88,-0.019058141
28/01/2010,77.34,-0.006058671
27/01/2010,77.81,-0.000899223
26/01/2010,77.88,-0.000256772
25/01/2010,77.9,0.000128378
22/01/2010,77.89,-0.024476525
21/01/2010,79.82,-0.019846843
20/01/2010,81.42,-0.004044867
19/01/2010,81.75,0.007243295
15/01/2010,81.16,-0.019884766
14/01/2010,82.79,-0.013914102
13/01/2010,83.95,0.007652794
12/01/2010,83.31,-0.020200307
11/01/2010,85.01,-0.01910812
08/01/2010,86.65,0.007994944
07/01/2010,85.96,-0.003599841
06/01/2010,86.27,0.01165922
05/01/2010,85.27,0.021814736
04/01/2010,83.43,0.020342147
31/12/2009,81.75,-0.010464929
30/12/2009,82.61,0.003516647
29/12/2009,82.32,-0.00363769
28/12/2009,82.62,0.002909093
24/12/2009,82.38,0.005111366
23/12/2009,81.96,0.00747049
22/12/2009,81.35,0.004682118
21/12/2009,80.97,0.005573115
18/12/2009,80.52,-0.002728515
17/12/2009,80.74,-0.015363173
16/12/2009,81.99,0.002320045
15/12/2009,81.8,-0.015767458
14/12/2009,83.1,0.003133665
11/12/2009,82.84,-0.006737273
10/12/2009,83.4,0.000239837
09/12/2009,83.38,0.01425317
08/12/2009,82.2,-0.014972509
07/12/2009,83.44,0
04/12/2009,83.44,0.016555269
03/12/2009,82.07,-0.017633307
02/12/2009,83.53,0.012286351
01/12/2009,82.51,0.021561536
30/11/2009,80.75,0.01560094
27/11/2009,79.5,-0.017085905
25/11/2009,80.87,0.009192611
24/11/2009,80.13,0.002999627
23/11/2009,79.89,-0.002375447
20/11/2009,80.08,0.006388998
19/11/2009,79.57,-0.005139466
18/11/2009,79.98,0.033694625
17/11/2009,77.33,0.030193945
16/11/2009,75.03,0.019514784
13/11/2009,73.58,-0.010410423
12/11/2009,74.35,-0.007370218
11/11/2009,74.9,0.01669398
10/11/2009,73.66,0.050964669
09/11/2009,70,0.012361808
06/11/2009,69.14,-0.004617613
05/11/2009,69.46,0.009692662
04/11/2009,68.79,0.013169637
03/11/2009,67.89,-0.00572815
02/11/2009,68.28,0.016241314
30/10/2009,67.18,-0.038974502
29/10/2009,69.85,-0.010396733
28/10/2009,70.58,-0.009728663
27/10/2009,71.27,0.008171361
26/10/2009,70.69,-0.062245967
23/10/2009,75.23,0.000664849
22/10/2009,75.18,0.010294897
21/10/2009,74.41,-0.014409856
20/10/2009,75.49,-0.017855273
19/10/2009,76.85,0.00065083
16/10/2009,76.8,-0.019726031
15/10/2009,78.33,0.009492118
14/10/2009,77.59,0.014540046
13/10/2009,76.47,0.002487726
12/10/2009,76.28,0.006708345
09/10/2009,75.77,0.010614402
08/10/2009,74.97,0.008573395
07/10/2009,74.33,-0.017338391
06/10/2009,75.63,0.010366919
05/10/2009,74.85,-0.001068234
02/10/2009,74.93,-0.002399361
01/10/2009,75.11,-0.030033075
30/09/2009,77.4,0.002198798
29/09/2009,77.23,0.002852699
28/09/2009,77.01,0.010836323
25/09/2009,76.18,-0.009276868
24/09/2009,76.89,-0.006869316
23/09/2009,77.42,-0.017921627
22/09/2009,78.82,-0.001901262
21/09/2009,78.97,-0.011958101
18/09/2009,79.92,0.003760817
17/09/2009,79.62,0.004027189
16/09/2009,79.3,-0.006160055
15/09/2009,79.79,0.021664241
14/09/2009,78.08,0.000640574
11/09/2009,78.03,-0.016144761
10/09/2009,79.3,-0.051368954
09/09/2009,83.48,0.000958773
08/09/2009,83.4,0.014006508
04/09/2009,82.24,0.008180254
03/09/2009,81.57,0.001472212
02/09/2009,81.45,-0.005997937
01/09/2009,81.94,-0.023399934
31/08/2009,83.88,0.010546598
28/08/2009,83,-0.019330037
27/08/2009,84.62,0.00759197
26/08/2009,83.98,0.004176368
25/08/2009,83.63,-0.000956137
24/08/2009,83.71,-0.000835871
21/08/2009,83.78,0.015638476
20/08/2009,82.48,0.008400853
19/08/2009,81.79,0.010323307
18/08/2009,80.95,0.011555077
17/08/2009,80.02,-0.015131133
14/08/2009,81.24,-0.033766141
13/08/2009,84.03,0.018860551
12/08/2009,82.46,-0.015045117
11/08/2009,83.71,0.002751362
10/08/2009,83.48,0.001798454
07/08/2009,83.33,-0.006578578
06/08/2009,83.88,-0.007719295
05/08/2009,84.53,0.006051635
04/08/2009,84.02,-0.025847304
03/08/2009,86.22,0.02608537
31/07/2009,84,-0.00510599
30/07/2009,84.43,0.019615508
29/07/2009,82.79,-0.005781059
28/07/2009,83.27,-0.007537273
27/07/2009,83.9,-0.003094136
24/07/2009,84.16,0.001426873
23/07/2009,84.04,0.055032836
22/07/2009,79.54,-0.006766095
21/07/2009,80.08,0.044951388
20/07/2009,76.56,0.015134855
17/07/2009,75.41,-0.00436653
16/07/2009,75.74,-0.009461306
15/07/2009,76.46,0.023287636
14/07/2009,74.7,0.015514645
13/07/2009,73.55,0.030508267
10/07/2009,71.34,-0.016956626
09/07/2009,72.56,0.012202037
08/07/2009,71.68,-0.013028597
07/07/2009,72.62,-0.008774391
06/07/2009,73.26,0.017904348
02/07/2009,71.96,-0.017085012
01/07/2009,73.2,-0.015453744
30/06/2009,74.34,-0.024712298
29/06/2009,76.2,0.012545559
26/06/2009,75.25,-0.005433716
25/06/2009,75.66,-0.006586771
24/06/2009,76.16,-0.040401738
23/06/2009,79.3,0.014992023
22/06/2009,78.12,-0.032864147
19/06/2009,80.73,-0.019260854
18/06/2009,82.3,0.014934786
17/06/2009,81.08,-0.006638008
16/06/2009,81.62,-0.040223923
15/06/2009,84.97,-0.018308482
12/06/2009,86.54,-0.003575758
11/06/2009,86.85,0.011580905
10/06/2009,85.85,0.00912714
09/06/2009,85.07,0.027167166
08/06/2009,82.79,0.009831966
05/06/2009,81.98,-0.011159747
04/06/2009,82.9,0.017032042
03/06/2009,81.5,-0.014616582
02/06/2009,82.7,0.014862011
01/06/2009,81.48,-0.008189253
29/05/2009,82.15,0.039098992
28/05/2009,79,-0.011077656
27/05/2009,79.88,-0.065062608
26/05/2009,85.25,-0.015827166
22/05/2009,86.61,-0.030474217
21/05/2009,89.29,-0.028049542
20/05/2009,91.83,0.024583722
19/05/2009,89.6,-0.006895812
18/05/2009,90.22,0.002997172
15/05/2009,89.95,-0.000888988
14/05/2009,90.03,-0.009507036
13/05/2009,90.89,0.00895182
12/05/2009,90.08,0.046816093
11/05/2009,85.96,-0.005337059
08/05/2009,86.42,0.004406826
07/05/2009,86.04,-0.034497995
06/05/2009,89.06,-0.008831313
05/05/2009,89.85,0.009505243
04/05/2009,89,0.043048254
01/05/2009,85.25,0.004231815
30/04/2009,84.89,0.025532286
29/04/2009,82.75,0.02137486
28/04/2009,81,-0.002466092
27/04/2009,81.2,0.000985707
24/04/2009,81.12,0.035254231
23/04/2009,78.31,-0.01016398
22/04/2009,79.11,-0.004917733
21/04/2009,79.5,0.013805551
20/04/2009,78.41,-0.033238151
17/04/2009,81.06,-0.001971901
16/04/2009,81.22,-0.013331085
15/04/2009,82.31,0.009276278
14/04/2009,81.55,-0.018467297
13/04/2009,83.07,0.003255564
09/04/2009,82.8,0.031904547
08/04/2009,80.2,0.029996554
07/04/2009,77.83,-0.016565109
06/04/2009,79.13,-0.026561821
03/04/2009,81.26,-0.001844225
02/04/2009,81.41,-0.004045363
01/04/2009,81.74,-0.016501224
31/03/2009,83.1,0.004099849
30/03/2009,82.76,-0.041189254
27/03/2009,86.24,-0.016103408
26/03/2009,87.64,0.053192813
25/03/2009,83.1,-0.004083109
24/03/2009,83.44,-0.01722849
23/03/2009,84.89,0.054964209
20/03/2009,80.35,-0.020083223
19/03/2009,81.98,-0.024698563
18/03/2009,84.03,0.011490252
17/03/2009,83.07,0.004101333
16/03/2009,82.73,0.044743004
13/03/2009,79.11,-0.032092306
12/03/2009,81.69,0.005523859
11/03/2009,81.24,0.045067412
10/03/2009,77.66,0.062840247
09/03/2009,72.93,0.017706923
06/03/2009,71.65,-0.005289545
05/03/2009,72.03,-0.024004993
04/03/2009,73.78,0.024282694
03/03/2009,72.01,0.003617144
02/03/2009,71.75,-0.061091822
27/02/2009,76.27,-0.004317401
26/02/2009,76.6,0.005760686
25/02/2009,76.16,-0.01615039
24/02/2009,77.4,0.035506688
23/02/2009,74.7,-0.064538521
20/02/2009,79.68,0.010217686
19/02/2009,78.87,0.021531012
18/02/2009,77.19,0.012908452
17/02/2009,76.2,-0.041262842
13/02/2009,79.41,-0.016733657
12/02/2009,80.75,0.007707646
11/02/2009,80.13,-0.00894527
10/02/2009,80.85,-0.03416538
09/02/2009,83.66,-0.003579529
06/02/2009,83.96,0.019604934
05/02/2009,82.33,0.040654998
04/02/2009,79.05,0.028225094
03/02/2009,76.85,0.013097764
02/02/2009,75.85,-0.002764797
30/01/2009,76.06,-0.026979587
29/01/2009,78.14,-0.005360574
28/01/2009,78.56,-0.001272103
27/01/2009,78.66,-0.007472646
26/01/2009,79.25,0.00429945
23/01/2009,78.91,0.004063498
22/01/2009,78.59,0.003696862
21/01/2009,78.3,0.031789897
20/01/2009,75.85,-0.048382007
16/01/2009,79.61,0.014805712
15/01/2009,78.44,0.02753001
14/01/2009,76.31,-0.025871317
13/01/2009,78.31,0.003325662
12/01/2009,78.05,-0.038826411
09/01/2009,81.14,-0.023146362
08/01/2009,83.04,-0.036883613
07/01/2009,86.16,0.159464992
06/01/2009,73.46,-0.012446048
05/01/2009,74.38,
