Date,Close,GIS
24/01/2011,36.38,-0.002744992
21/01/2011,36.48,-0.017391743
20/01/2011,37.12,0.032861664
19/01/2011,35.92,0.001950676
18/01/2011,35.85,0.001395674
14/01/2011,35.8,-0.014695953
13/01/2011,36.33,-0.009042396
12/01/2011,36.66,0.016502025
11/01/2011,36.06,0.00611963
10/01/2011,35.84,0.00615731
07/01/2011,35.62,-0.009499932
06/01/2011,35.96,-0.01818733
05/01/2011,36.62,0.025724002
04/01/2011,35.69,0.005337841
03/01/2011,35.5,-0.002532003
31/12/2010,35.59,0.002532003
30/12/2010,35.5,0.002256064
29/12/2010,35.42,-0.004788067
28/12/2010,35.59,-0.002525608
27/12/2010,35.68,-0.001680202
23/12/2010,35.74,0.003644012
22/12/2010,35.61,0.005067578
21/12/2010,35.43,-0.023983302
20/12/2010,36.29,-0.002476952
17/12/2010,36.38,-0.005755806
16/12/2010,36.59,0.005755806
15/12/2010,36.38,-0.001647899
14/12/2010,36.44,0.012703844
13/12/2010,35.98,0.00781254
10/12/2010,35.7,0.000840689
09/12/2010,35.67,0.00675108
08/12/2010,35.43,0.011068653
07/12/2010,35.04,-0.005407726
06/12/2010,35.23,-0.010728505
03/12/2010,35.61,-0.001403115
02/12/2010,35.66,0.00056101
01/12/2010,35.64,0.008736141
30/11/2010,35.33,-0.003390792
29/11/2010,35.45,0.009637263
26/11/2010,35.11,-0.003695811
24/11/2010,35.24,0.007119495
23/11/2010,34.99,-0.008820658
22/11/2010,35.3,0.005396974
19/11/2010,35.11,-0.00568022
18/11/2010,35.31,0.005965079
17/11/2010,35.1,-0.013301455
16/11/2010,35.57,-0.008119882
15/11/2010,35.86,-0.013296595
12/11/2010,36.34,-0.006855916
11/11/2010,36.59,0.013482114
10/11/2010,36.1,-0.001937181
09/11/2010,36.17,-0.014819152
08/11/2010,36.71,0.004915357
05/11/2010,36.53,0.001369676
04/11/2010,36.48,-0.006829695
03/11/2010,36.73,-0.004617691
02/11/2010,36.9,-0.006483005
01/11/2010,37.14,-0.011245098
29/10/2010,37.56,0.003200003
28/10/2010,37.44,0.007237667
27/10/2010,37.17,-0.005901305
26/10/2010,37.39,-0.002937644
25/10/2010,37.5,0.005347606
22/10/2010,37.3,0.004837419
21/10/2010,37.12,-0.001346076
20/10/2010,37.17,0.001615509
19/10/2010,37.11,-0.008051573
18/10/2010,37.41,0.003481059
15/10/2010,37.28,0.000805045
14/10/2010,37.25,-0.006155513
13/10/2010,37.48,0.016680505
12/10/2010,36.86,0.007625309
11/10/2010,36.58,-0.010875583
08/10/2010,36.98,-0.005393756
07/10/2010,37.18,-0.003222344
06/10/2010,37.3,0.002147075
05/10/2010,37.22,0.006198645
04/10/2010,36.99,0.001081958
01/10/2010,36.95,0.011158096
30/09/2010,36.54,-0.008990661
29/09/2010,36.87,-0.002438035
28/09/2010,36.96,0.005970167
27/09/2010,36.74,-0.013517373
24/09/2010,37.24,0.029983167
23/09/2010,36.14,-0.013467292
22/09/2010,36.63,0.026557577
21/09/2010,35.67,-0.013920047
20/09/2010,36.17,0
17/09/2010,36.17,-0.015636034
16/09/2010,36.74,0.003271541
15/09/2010,36.62,0.004104534
14/09/2010,36.47,-0.004650535
13/09/2010,36.64,-0.014899368
10/09/2010,37.19,0.01462648
09/09/2010,36.65,0.008494365
08/09/2010,36.34,0.010789979
07/09/2010,35.95,-0.003055134
03/09/2010,36.06,-0.003045828
02/09/2010,36.17,0.003045828
01/09/2010,36.06,-0.002769318
31/08/2010,36.16,0.013923923
30/08/2010,35.66,-0.009489326
27/08/2010,36,0.022188805
26/08/2010,35.21,-0.001135396
25/08/2010,35.25,-0.007348818
24/08/2010,35.51,0.002820081
23/08/2010,35.41,0.007654183
20/08/2010,35.14,0.000284616
19/08/2010,35.13,-0.0079388
18/08/2010,35.41,0.000847577
17/08/2010,35.38,0.00652207
16/08/2010,35.15,0.008284578
13/08/2010,34.86,0.012411763
12/08/2010,34.43,0.018171661
11/08/2010,33.81,-0.0050155
10/08/2010,33.98,0.008274279
09/08/2010,33.7,0.003865026
06/08/2010,33.57,-0.008306188
05/08/2010,33.85,-0.02249255
04/08/2010,34.62,0.018659434
03/08/2010,33.98,-0.010829902
02/08/2010,34.35,0.004376375
30/07/2010,34.2,0.002048881
29/07/2010,34.13,-0.037664363
28/07/2010,35.44,-0.012617579
27/07/2010,35.89,0.012617579
26/07/2010,35.44,-0.002254792
23/07/2010,35.52,0.00451468
22/07/2010,35.36,0.009376401
21/07/2010,35.03,-0.009376401
20/07/2010,35.36,-0.000848057
19/07/2010,35.39,-0.004229528
16/07/2010,35.54,-0.014802672
15/07/2010,36.07,-0.004977886
14/07/2010,36.25,-0.003579792
13/07/2010,36.38,0.004407721
12/07/2010,36.22,0.001934504
09/07/2010,36.15,-0.015644617
08/07/2010,36.72,0.007654493
07/07/2010,36.44,0.017439888
06/07/2010,35.81,0.010950552
02/07/2010,35.42,-0.000846621
01/07/2010,35.45,-0.001972665
30/06/2010,35.52,-0.038115633
29/06/2010,36.9,-0.013459153
28/06/2010,37.4,0.001605566
25/06/2010,37.34,-0.006140721
24/06/2010,37.57,-0.007160885
23/06/2010,37.84,0.003441433
22/06/2010,37.71,-0.006344193
21/06/2010,37.95,-0.015427159
18/06/2010,38.54,-0.010068499
17/06/2010,38.93,0.015532282
16/06/2010,38.33,0.004183013
15/06/2010,38.17,0.002098086
14/06/2010,38.09,0.011353257
11/06/2010,37.66,-0.006880154
10/06/2010,37.92,0.011137744
09/06/2010,37.5,-0.695012107
08/06/2010,75.14,0.007882999
07/06/2010,74.55,0.016909432
04/06/2010,73.3,-0.019454815
03/06/2010,74.74,0.005904472
02/06/2010,74.3,0.031444833
01/06/2010,72,0.010752041
28/05/2010,71.23,-0.002383791
27/05/2010,71.4,0.01268516
26/05/2010,70.5,-0.005234503
25/05/2010,70.87,-0.009828779
24/05/2010,71.57,-0.002093657
21/05/2010,71.72,0.002792518
20/05/2010,71.52,-0.027988316
19/05/2010,73.55,-0.002173028
18/05/2010,73.71,-0.002709662
17/05/2010,73.91,0.015956697
14/05/2010,72.74,-0.009441132
13/05/2010,73.43,-0.00108888
12/05/2010,73.51,0.016320735
11/05/2010,72.32,0.005407292
10/05/2010,71.93,0.031923615
07/05/2010,69.67,-0.017641658
06/05/2010,70.91,-0.022864512
05/05/2010,72.55,0.013460274
04/05/2010,71.58,0.001537924
03/05/2010,71.47,0.004346918
30/04/2010,71.16,-0.000421496
29/04/2010,71.19,0.01258056
28/04/2010,70.3,0.011876794
27/04/2010,69.47,-0.016276773
26/04/2010,70.61,-0.000283206
23/04/2010,70.63,0.00326172
22/04/2010,70.4,-0.00326172
21/04/2010,70.63,0.001984128
20/04/2010,70.49,0.00255682
19/04/2010,70.31,0.001565725
16/04/2010,70.2,-0.005823466
15/04/2010,70.61,-0.003675435
14/04/2010,70.87,0.002684565
13/04/2010,70.68,0.004537728
12/04/2010,70.36,-0.006516527
09/04/2010,70.82,0.009363099
08/04/2010,70.16,0.000427686
07/04/2010,70.13,-0.005403881
06/04/2010,70.51,-0.004669269
05/04/2010,70.84,-0.007593905
01/04/2010,71.38,0.00829997
31/03/2010,70.79,-0.005353634
30/03/2010,71.17,0.004365282
29/03/2010,70.86,0.005377118
26/03/2010,70.48,-0.009461343
25/03/2010,71.15,-0.014372675
24/03/2010,72.18,-0.019074335
23/03/2010,73.57,0.008051903
22/03/2010,72.98,-0.004920732
19/03/2010,73.34,-0.004082194
18/03/2010,73.64,0.006402855
17/03/2010,73.17,-0.001365747
16/03/2010,73.27,0.009737442
15/03/2010,72.56,0.002621957
12/03/2010,72.37,-0.003448517
11/03/2010,72.62,0.005108039
10/03/2010,72.25,0.002494458
09/03/2010,72.07,-0.001109416
08/03/2010,72.15,-0.007456538
05/03/2010,72.69,0.004273805
04/03/2010,72.38,-0.007981328
03/03/2010,72.96,0.003569961
02/03/2010,72.7,0.003444716
01/03/2010,72.45,0.006091671
26/02/2010,72.01,0.00445373
25/02/2010,71.69,-0.003203122
24/02/2010,71.92,0.000556328
23/02/2010,71.88,-0.005687745
22/02/2010,72.29,-0.000967854
19/02/2010,72.36,0.004570962
18/02/2010,72.03,0.014825446
17/02/2010,70.97,0.004943862
16/02/2010,70.62,0.016130533
12/02/2010,69.49,0.000863807
11/02/2010,69.43,-0.000575954
10/02/2010,69.47,0.000287936
09/02/2010,69.45,0.012606122
08/02/2010,68.58,-0.00072881
05/02/2010,68.63,-0.005376748
04/02/2010,69,-0.02207342
03/02/2010,70.54,-0.006922398
02/02/2010,71.03,0
01/02/2010,71.03,-0.003934247
29/01/2010,71.31,-0.008934863
28/01/2010,71.95,0.005994302
27/01/2010,71.52,0.007860793
26/01/2010,70.96,0.002681156
25/01/2010,70.77,-0.002681156
22/01/2010,70.96,-0.002252253
21/01/2010,71.12,-0.004349358
20/01/2010,71.43,-0.006697388
19/01/2010,71.91,0.008098341
15/01/2010,71.33,-0.004336581
14/01/2010,71.64,0
13/01/2010,71.64,0.004476784
12/01/2010,71.32,0.007459045
11/01/2010,70.79,0.000989329
08/01/2010,70.72,-0.008167909
07/01/2010,71.3,0.009016685
06/01/2010,70.66,0.005961693
05/01/2010,70.24,-0.009352484
04/01/2010,70.9,0.0012702
31/12/2009,70.81,-0.014023508
30/12/2009,71.81,-0.001808696
29/12/2009,71.94,0.001947962
28/12/2009,71.8,0.011909072
24/12/2009,70.95,0.000281928
23/12/2009,70.93,0.000564095
22/12/2009,70.89,0.018364813
21/12/2009,69.6,0.009382963
18/12/2009,68.95,-0.001304443
17/12/2009,69.04,0.010922704
16/12/2009,68.29,-0.007295043
15/12/2009,68.79,-0.002033111
14/12/2009,68.93,-0.001884195
11/12/2009,69.06,0.004789907
10/12/2009,68.73,0.00189325
09/12/2009,68.6,-0.00189325
08/12/2009,68.73,-0.003920719
07/12/2009,69,0.001015008
04/12/2009,68.93,0.01079357
03/12/2009,68.19,-0.005411348
02/12/2009,68.56,-0.001748762
01/12/2009,68.68,0.009950331
30/11/2009,68,-0.001469508
27/11/2009,68.1,-0.009063065
25/11/2009,68.72,-0.00435604
24/11/2009,69.02,0.009901071
23/11/2009,68.34,0.005870284
20/11/2009,67.94,0.006349228
19/11/2009,67.51,0.000296296
18/11/2009,67.49,-0.001184659
17/11/2009,67.57,-0.002365116
16/11/2009,67.73,0.00192123
13/11/2009,67.6,0.004744967
12/11/2009,67.28,0.004916944
11/11/2009,66.95,-0.003280647
10/11/2009,67.17,0.006721961
09/11/2009,66.72,0.005259611
06/11/2009,66.37,0.001809682
05/11/2009,66.25,0.020279722
04/11/2009,64.92,-0.001692959
03/11/2009,65.03,-0.011010969
02/11/2009,65.75,-0.002582215
30/10/2009,65.92,-0.011763067
29/10/2009,66.7,0.027511424
28/10/2009,64.89,-0.00874574
27/10/2009,65.46,0.006898165
26/10/2009,65.01,0.000923361
23/10/2009,64.95,-0.009195467
22/10/2009,65.55,0.001832341
21/10/2009,65.43,-0.013812165
20/10/2009,66.34,0.000301523
19/10/2009,66.32,0.004836769
16/10/2009,66,0.010815857
15/10/2009,65.29,0.007224687
14/10/2009,64.82,0.000308594
13/10/2009,64.8,0.001698973
12/10/2009,64.69,0.003716901
09/10/2009,64.45,-0.003716901
08/10/2009,64.69,0.000618525
07/10/2009,64.65,-0.003859518
06/10/2009,64.9,0.014589736
05/10/2009,63.96,0.001095033
02/10/2009,63.89,0.006280441
01/10/2009,63.49,-0.013920613
30/09/2009,64.38,0.012661365
29/09/2009,63.57,-0.01467859
28/09/2009,64.51,0.019092912
25/09/2009,63.29,-0.002524855
24/09/2009,63.45,-0.005500996
23/09/2009,63.8,0.04537125
22/09/2009,60.97,0.005097438
21/09/2009,60.66,0.005786575
18/09/2009,60.31,0.004153865
17/09/2009,60.06,-0.002826505
16/09/2009,60.23,-0.001161537
15/09/2009,60.3,-0.004632702
14/09/2009,60.58,0
11/09/2009,60.58,-0.005268369
10/09/2009,60.9,0.005928871
09/09/2009,60.54,0.000495663
08/09/2009,60.51,0.033610961
04/09/2009,58.51,-0.001707651
03/09/2009,58.61,-0.002385823
02/09/2009,58.75,-0.007799294
01/09/2009,59.21,-0.00874396
31/08/2009,59.73,0.012805567
28/08/2009,58.97,-0.005074436
27/08/2009,59.27,-0.005887812
26/08/2009,59.62,0.006394099
25/08/2009,59.24,-0.001349528
24/08/2009,59.32,-0.004876828
21/08/2009,59.61,0.017430004
20/08/2009,58.58,0.005820938
19/08/2009,58.24,0.010008712
18/08/2009,57.66,0.002604846
17/08/2009,57.51,-0.004164504
14/08/2009,57.75,0.005730675
13/08/2009,57.42,-0.007287903
12/08/2009,57.84,-0.006032941
11/08/2009,58.19,0.000859624
10/08/2009,58.14,0.010547344
07/08/2009,57.53,-0.005374027
06/08/2009,57.84,-0.002762433
05/08/2009,58,-0.004301082
04/08/2009,58.25,0
03/08/2009,58.25,-0.011266763
31/07/2009,58.91,-0.005754924
30/07/2009,59.25,0.002873322
29/07/2009,59.08,0
28/07/2009,59.08,0.00203321
27/07/2009,58.96,-0.00203321
24/07/2009,59.08,-0.00135318
23/07/2009,59.16,0.006954485
22/07/2009,58.75,0.003922577
21/07/2009,58.52,-0.003922577
20/07/2009,58.75,-0.001020755
17/07/2009,58.81,-0.013008039
16/07/2009,59.58,-0.002514459
15/07/2009,59.73,0.00874396
14/07/2009,59.21,0.002028741
13/07/2009,59.09,0.012259646
10/07/2009,58.37,-0.005296894
09/07/2009,58.68,-0.00306279
08/07/2009,58.86,-0.017347803
07/07/2009,59.89,-0.008479559
06/07/2009,60.4,0.031962351
02/07/2009,58.5,0.005485101
01/07/2009,58.18,0.037832883
30/06/2009,56.02,0.003218311
29/06/2009,55.84,0.010079279
26/06/2009,55.28,-0.012047255
25/06/2009,55.95,0.015671761
24/06/2009,55.08,0.002362993
23/06/2009,54.95,-0.005987499
22/06/2009,55.28,0.010181906
19/06/2009,54.72,-0.013613061
18/06/2009,55.47,0.016174819
17/06/2009,54.58,0.017745382
16/06/2009,53.62,-0.00780238
15/06/2009,54.04,-0.016153068
12/06/2009,54.92,0.003831073
11/06/2009,54.71,0.003295499
10/06/2009,54.53,0.002203048
09/06/2009,54.41,0.003498116
08/06/2009,54.22,0.038733926
05/06/2009,52.16,0.003649289
04/06/2009,51.97,-0.014138562
03/06/2009,52.71,0.002089071
02/06/2009,52.6,0.027562697
01/06/2009,51.17,-0.000195408
29/05/2009,51.18,-0.000585995
28/05/2009,51.21,0.004697601
27/05/2009,50.97,-0.031668991
26/05/2009,52.61,-0.000760023
22/05/2009,52.65,0.004568826
21/05/2009,52.41,-0.000190785
20/05/2009,52.42,0.005164016
19/05/2009,52.15,-0.010111695
18/05/2009,52.68,0.001329661
15/05/2009,52.61,-0.015278992
14/05/2009,53.42,-0.000748503
13/05/2009,53.46,-0.003547758
12/05/2009,53.65,0.013889112
11/05/2009,52.91,-0.009218389
08/05/2009,53.4,-0.001310003
07/05/2009,53.47,0.030572969
06/05/2009,51.86,-0.005768138
05/05/2009,52.16,-0.005544417
04/05/2009,52.45,0.038283117
01/05/2009,50.48,-0.004151434
30/04/2009,50.69,-0.001773924
29/04/2009,50.78,0.014679891
28/04/2009,50.04,0.017742401
27/04/2009,49.16,0.008785428
24/04/2009,48.73,-0.019106272
23/04/2009,49.67,0.0036305
22/04/2009,49.49,-0.023168602
21/04/2009,50.65,0.014317206
20/04/2009,49.93,0.000801443
17/04/2009,49.89,-0.007189965
16/04/2009,50.25,0.007390426
15/04/2009,49.88,0.007849492
14/04/2009,49.49,-0.017625131
13/04/2009,50.37,-0.009287687
09/04/2009,50.84,0.000590261
08/04/2009,50.81,0
07/04/2009,50.81,0
06/04/2009,50.81,-0.000983574
03/04/2009,50.86,-0.003140953
02/04/2009,51.02,0.004321358
01/04/2009,50.8,0.018276234
31/03/2009,49.88,-0.007589411
30/03/2009,50.26,-0.01167059
27/03/2009,50.85,0.032986499
26/03/2009,49.2,-0.006684923
25/03/2009,49.53,-0.005436437
24/03/2009,49.8,0.002010051
23/03/2009,49.7,0.051187401
20/03/2009,47.22,-0.001481325
19/03/2009,47.29,-0.007163958
18/03/2009,47.63,-0.11920503
17/03/2009,53.66,0.004857099
16/03/2009,53.4,0.015094626
13/03/2009,52.6,0.011472401
12/03/2009,52,0.050686191
11/03/2009,49.43,-0.015258276
10/03/2009,50.19,0.010012098
09/03/2009,49.69,-0.025237306
06/03/2009,50.96,0.019218026
05/03/2009,49.99,-0.027036674
04/03/2009,51.36,-0.015264522
03/03/2009,52.15,-0.003254526
02/03/2009,52.32,-0.003053437
27/02/2009,52.48,-0.007025568
26/02/2009,52.85,-0.036232482
25/02/2009,54.8,-0.012692827
24/02/2009,55.5,0.017815414
23/02/2009,54.52,-0.009492587
20/02/2009,55.04,-0.012278955
19/02/2009,55.72,0.004316553
18/02/2009,55.48,-0.015559645
17/02/2009,56.35,-0.008658063
13/02/2009,56.84,-0.016921468
12/02/2009,57.81,0.008512168
11/02/2009,57.32,-0.001220469
10/02/2009,57.39,-0.024271783
09/02/2009,58.8,-0.000680041
06/02/2009,58.84,-0.004578219
05/02/2009,59.11,0.000676934
04/02/2009,59.07,-0.023920184
03/02/2009,60.5,0.020202707
02/02/2009,59.29,0.002364067
30/01/2009,59.15,-0.015933251
29/01/2009,60.1,-0.003488086
28/01/2009,60.31,-0.001987743
27/01/2009,60.43,0.017023108
26/01/2009,59.41,0.001516045
23/01/2009,59.32,-0.009729988
22/01/2009,59.9,0.003847124
21/01/2009,59.67,-0.002009041
20/01/2009,59.79,-0.013126383
16/01/2009,60.58,0.025580263
15/01/2009,59.05,0.00509339
14/01/2009,58.75,-0.011507996
13/01/2009,59.43,-0.007376396
12/01/2009,59.87,0.029493663
09/01/2009,58.13,-0.006515798
08/01/2009,58.51,-0.005624216
07/01/2009,58.84,-0.011490495
06/01/2009,59.52,-0.021277398
05/01/2009,60.8,
