Date,Close,GCI
24/01/2011,14.86,0.013550343
21/01/2011,14.66,0.007531703
20/01/2011,14.55,0.004132237
19/01/2011,14.49,-0.019816159
18/01/2011,14.78,-0.006743114
14/01/2011,14.88,0.00809721
13/01/2011,14.76,-0.002706362
12/01/2011,14.8,0.002029084
11/01/2011,14.77,-0.005401769
10/01/2011,14.85,-0.016032408
07/01/2011,15.09,-0.009234894
06/01/2011,15.23,-0.005239043
05/01/2011,15.31,0.011165962
04/01/2011,15.14,-0.01832512
03/01/2011,15.42,0.021633095
31/12/2010,15.09,0.005982072
30/12/2010,15,-0.015216966
29/12/2010,15.23,0.003947374
28/12/2010,15.17,-0.011144003
27/12/2010,15.34,-0.00584987
23/12/2010,15.43,-0.003235202
22/12/2010,15.48,0.019570096
21/12/2010,15.18,-0.008527438
20/12/2010,15.31,-0.011042658
17/12/2010,15.48,-0.006439172
16/12/2010,15.58,0.019443257
15/12/2010,15.28,-0.009768883
14/12/2010,15.43,-0.007746972
13/12/2010,15.55,-0.008962928
10/12/2010,15.69,0.01024993
09/12/2010,15.53,-0.015969678
08/12/2010,15.78,0.026976588
07/12/2010,15.36,0.027055428
06/12/2010,14.95,0.020270964
03/12/2010,14.65,0.03755657
02/12/2010,14.11,0.036078949
01/12/2010,13.61,0.037429519
30/11/2010,13.11,-0.010622255
29/11/2010,13.25,0.028321832
26/11/2010,12.88,-0.003100778
24/11/2010,12.92,0.027463476
23/11/2010,12.57,-0.025914289
22/11/2010,12.9,0.013265899
19/11/2010,12.73,-0.003920036
18/11/2010,12.78,0.034225386
17/11/2010,12.35,-0.007261024
16/11/2010,12.44,-0.018319907
15/11/2010,12.67,0
12/11/2010,12.67,-0.017214823
11/11/2010,12.89,0.029923492
10/11/2010,12.51,-0.011128891
09/11/2010,12.65,-0.014908083
08/11/2010,12.84,0.030041785
05/11/2010,12.46,-0.017502436
04/11/2010,12.68,0.052622419
03/11/2010,12.03,-0.00166113
02/11/2010,12.05,0.024360717
01/11/2010,11.76,-0.007623925
29/10/2010,11.85,-0.002528446
28/10/2010,11.88,-0.006711435
27/10/2010,11.96,-0.026404174
26/10/2010,12.28,0.010642753
25/10/2010,12.15,-0.002466092
22/10/2010,12.18,-0.013860801
21/10/2010,12.35,0.004056801
20/10/2010,12.3,0.013917539
19/10/2010,12.13,-0.027644037
18/10/2010,12.47,-0.030018052
15/10/2010,12.85,-0.092121515
14/10/2010,14.09,0.00213144
13/10/2010,14.06,0.020841574
12/10/2010,13.77,-0.000725953
11/10/2010,13.78,0.013148473
08/10/2010,13.6,0.077166945
07/10/2010,12.59,0.011182225
06/10/2010,12.45,-0.011976191
05/10/2010,12.6,0.02491089
04/10/2010,12.29,-0.024116924
01/10/2010,12.59,0.029010898
30/09/2010,12.23,-0.011382237
29/09/2010,12.37,-0.010454458
28/09/2010,12.5,0.012072581
27/09/2010,12.35,0.000810045
24/09/2010,12.34,0.021294826
23/09/2010,12.08,-0.02291426
22/09/2010,12.36,-0.063476064
21/09/2010,13.17,-0.02474817
20/09/2010,13.5,0.022472856
17/09/2010,13.2,-0.007547206
16/09/2010,13.3,-0.007490672
15/09/2010,13.4,-0.004467617
14/09/2010,13.46,-0.011816977
13/09/2010,13.62,0.023775265
10/09/2010,13.3,0.006033201
09/09/2010,13.22,0.008355537
08/09/2010,13.11,-0.003806628
07/09/2010,13.16,-0.048211042
03/09/2010,13.81,0.024185862
02/09/2010,13.48,0.054891828
01/09/2010,12.76,0.053936613
31/08/2010,12.09,-0.006595242
30/08/2010,12.17,-0.027554417
27/08/2010,12.51,0.026733062
26/08/2010,12.18,-0.025133062
25/08/2010,12.49,0.041689731
24/08/2010,11.98,-0.017377351
23/08/2010,12.19,-0.010608015
20/08/2010,12.32,-0.017699577
19/08/2010,12.54,-0.022862643
18/08/2010,12.83,0.007824766
17/08/2010,12.73,0.010264599
16/08/2010,12.6,-0.004750603
13/08/2010,12.66,-0.009434032
12/08/2010,12.78,-0.007794272
11/08/2010,12.88,-0.031336152
10/08/2010,13.29,-0.014936797
09/08/2010,13.49,0.025526912
06/08/2010,13.15,-0.012093874
05/08/2010,13.31,-0.007485065
04/08/2010,13.41,0.015026579
03/08/2010,13.21,-0.035691521
02/08/2010,13.69,0.03796511
30/07/2010,13.18,-0.005297023
29/07/2010,13.25,-0.047891288
28/07/2010,13.9,-0.023463572
27/07/2010,14.23,-0.020174597
26/07/2010,14.52,0.032193123
23/07/2010,14.06,0.042126781
22/07/2010,13.48,0.001484781
21/07/2010,13.46,-0.047869908
20/07/2010,14.12,0.009249443
19/07/2010,13.99,0.035653103
16/07/2010,13.5,-0.112667091
15/07/2010,15.11,0.02275868
14/07/2010,14.77,0.002711866
13/07/2010,14.73,0.007495776
12/07/2010,14.62,-0.014935783
09/07/2010,14.84,0.023867481
08/07/2010,14.49,0.023037668
07/07/2010,14.16,0.0755214
06/07/2010,13.13,0
02/07/2010,13.13,-0.01736548
01/07/2010,13.36,-0.007457156
30/06/2010,13.46,-0.042188074
29/06/2010,14.04,-0.062800901
28/06/2010,14.95,0.00469327
25/06/2010,14.88,-0.00402415
24/06/2010,14.94,-0.061018276
23/06/2010,15.88,-0.028555634
22/06/2010,16.34,-0.01337406
21/06/2010,16.56,-0.005420067
18/06/2010,16.65,0.014519311
17/06/2010,16.41,-0.003649639
16/06/2010,16.47,-0.008464379
15/06/2010,16.61,0.051261608
14/06/2010,15.78,-0.016342287
11/06/2010,16.04,0.039420234
10/06/2010,15.42,0.059449891
09/06/2010,14.53,0.000688468
08/06/2010,14.52,0.015967017
07/06/2010,14.29,0.039976772
04/06/2010,13.73,-0.078416645
03/06/2010,14.85,0.003372684
02/06/2010,14.8,0.017723709
01/06/2010,14.54,-0.066513873
28/05/2010,15.54,-0.020382871
27/05/2010,15.86,0.061768087
26/05/2010,14.91,0.014184635
25/05/2010,14.7,0.004089985
24/05/2010,14.64,0.004106782
21/05/2010,14.58,-0.020367303
20/05/2010,14.88,-0.027834799
19/05/2010,15.3,-0.01685069
18/05/2010,15.56,-0.039690249
17/05/2010,16.19,0.026918683
14/05/2010,15.76,-0.042242305
13/05/2010,16.44,-0.037605147
12/05/2010,17.07,0.028522433
11/05/2010,16.59,0.033714502
10/05/2010,16.04,0.063707611
07/05/2010,15.05,-0.034610049
06/05/2010,15.58,-0.044563382
05/05/2010,16.29,-0.017645727
04/05/2010,16.58,-0.04193115
03/05/2010,17.29,0.015739177
30/04/2010,17.02,-0.027811758
29/04/2010,17.5,0.005730675
28/04/2010,17.4,-0.009153382
27/04/2010,17.56,-0.061294369
26/04/2010,18.67,0.021110392
23/04/2010,18.28,0
22/04/2010,18.28,-0.007629465
21/04/2010,18.42,-0.000542741
20/04/2010,18.43,0.034219674
19/04/2010,17.81,-0.012831417
16/04/2010,18.04,-0.00552793
15/04/2010,18.14,0.008859416
14/04/2010,17.98,0.013438052
13/04/2010,17.74,-0.020642295
12/04/2010,18.11,0.01782777
09/04/2010,17.79,0
08/04/2010,17.79,0.015293416
07/04/2010,17.52,0.010327114
06/04/2010,17.34,0.005783706
05/04/2010,17.24,0.031823546
01/04/2010,16.7,0.010836951
31/03/2010,16.52,-0.020372184
30/03/2010,16.86,0.008338345
29/03/2010,16.72,0.010823918
26/03/2010,16.54,0.002421309
25/03/2010,16.5,-0.003025721
24/03/2010,16.55,-0.010219506
23/03/2010,16.72,0.018105504
22/03/2010,16.42,0.022168396
19/03/2010,16.06,-0.020949626
18/03/2010,16.4,-0.022906366
17/03/2010,16.78,0.021687597
16/03/2010,16.42,0.022168396
15/03/2010,16.06,0.010012599
12/03/2010,15.9,-0.024232313
11/03/2010,16.29,0.012975159
10/03/2010,16.08,0.001244555
09/03/2010,16.06,-0.006207345
08/03/2010,16.16,-0.006783868
05/03/2010,16.27,0.012368741
04/03/2010,16.07,0
03/03/2010,16.07,0.007495351
02/03/2010,15.95,0.001254705
01/03/2010,15.93,0.050203592
26/02/2010,15.15,-0.011158632
25/02/2010,15.32,0.021108963
24/02/2010,15,0.01342302
23/02/2010,14.8,-0.010752792
22/02/2010,14.96,-0.025083823
19/02/2010,15.34,0.004573677
18/02/2010,15.27,0.021178819
17/02/2010,14.95,0.010084119
16/02/2010,14.8,0.035067189
12/02/2010,14.29,0.00561405
11/02/2010,14.21,0.021337936
10/02/2010,13.91,-0.004304167
09/02/2010,13.97,0.020977261
08/02/2010,13.68,0.01102547
05/02/2010,13.53,-0.009562412
04/02/2010,13.66,-0.067234372
03/02/2010,14.61,-0.031663137
02/02/2010,15.08,0.003986716
01/02/2010,15.02,-0.072537403
29/01/2010,16.15,-0.005557285
28/01/2010,16.24,0.006176672
27/01/2010,16.14,0.018762276
26/01/2010,15.84,-0.012547216
25/01/2010,16.04,0.039420234
22/01/2010,15.42,-0.018632084
21/01/2010,15.71,-0.01578814
20/01/2010,15.96,-0.021692825
19/01/2010,16.31,0.012959145
15/01/2010,16.1,-0.007425777
14/01/2010,16.22,-0.014080429
13/01/2010,16.45,0.003044142
12/01/2010,16.4,-0.050530809
11/01/2010,17.25,0.028817048
08/01/2010,16.76,-0.007134394
07/01/2010,16.88,0.027020557
06/01/2010,16.43,0.011631597
05/01/2010,16.24,0.056361861
04/01/2010,15.35,0.033115609
31/12/2009,14.85,-0.011382781
30/12/2009,15.02,-0.002659576
29/12/2009,15.06,-0.011224945
28/12/2009,15.23,-0.025924978
24/12/2009,15.63,0.013526776
23/12/2009,15.42,0.067742958
22/12/2009,14.41,0.026724516
21/12/2009,14.03,0.003570157
18/12/2009,13.98,-0.012086887
17/12/2009,14.15,0.017825784
16/12/2009,13.9,0
15/12/2009,13.9,0.005048694
14/12/2009,13.83,0.04965822
11/12/2009,13.16,0.024616628
10/12/2009,12.84,0.067658648
09/12/2009,12,0.016807118
08/12/2009,11.8,0.06205573
07/12/2009,11.09,0.074871252
04/12/2009,10.29,0.043701095
03/12/2009,9.85,-0.002028398
02/12/2009,9.87,-0.01408474
01/12/2009,10.01,0.012060448
30/11/2009,9.89,-0.042559614
27/11/2009,10.32,-0.028655256
25/11/2009,10.62,0.016137037
24/11/2009,10.45,-0.001912046
23/11/2009,10.47,0.008633147
20/11/2009,10.38,-0.047964059
19/11/2009,10.89,-0.051889994
18/11/2009,11.47,0.005244767
17/11/2009,11.41,-0.007856871
16/11/2009,11.5,0.062800901
13/11/2009,10.8,0.00464038
12/11/2009,10.75,-0.043683014
11/11/2009,11.23,0.00984348
10/11/2009,11.12,-0.003590668
09/11/2009,11.16,0.05905775
06/11/2009,10.52,-0.015094626
05/11/2009,10.68,0.051884835
04/11/2009,10.14,-0.038689545
03/11/2009,10.54,0.076885143
02/11/2009,9.76,-0.006128722
30/10/2009,9.82,-0.111654314
29/10/2009,10.98,0.05426963
28/10/2009,10.4,-0.106609735
27/10/2009,11.57,-0.059556382
26/10/2009,12.28,-0.073758912
23/10/2009,13.22,-0.053031571
22/10/2009,13.94,0.012996573
21/10/2009,13.76,0.00583092
20/10/2009,13.68,-0.027398974
19/10/2009,14.06,0.078384529
16/10/2009,13,-0.014509609
15/10/2009,13.19,-0.021748139
14/10/2009,13.48,0.024785347
13/10/2009,13.15,-0.006820792
12/10/2009,13.24,-0.026827242
09/10/2009,13.6,0.000735565
08/10/2009,13.59,0.044384871
07/10/2009,13,0.008497541
06/10/2009,12.89,0.02116896
05/10/2009,12.62,0.063799228
02/10/2009,11.84,-0.02584554
01/10/2009,12.15,-0.029199155
30/09/2009,12.51,0.06352651
29/09/2009,11.74,0.162418724
28/09/2009,9.98,0.062003327
25/09/2009,9.38,0.002134473
24/09/2009,9.36,-0.058107631
23/09/2009,9.92,-0.021935077
22/09/2009,10.14,0.040246881
21/09/2009,9.74,-0.007161156
18/09/2009,9.81,0.007161156
17/09/2009,9.74,-0.025343475
16/09/2009,9.99,0.097715473
15/09/2009,9.06,0.042847591
14/09/2009,8.68,0.037563102
11/09/2009,8.36,-0.014252023
10/09/2009,8.48,0.044612582
09/09/2009,8.11,0.018668868
08/09/2009,7.96,-0.018668868
04/09/2009,8.11,0.019925939
03/09/2009,7.95,0
02/09/2009,7.95,-0.04187804
01/09/2009,8.29,-0.041352614
31/08/2009,8.64,-0.052970128
28/08/2009,9.11,0.038035905
27/08/2009,8.77,0.011468016
26/08/2009,8.67,0.037607252
25/08/2009,8.35,0.02179263
24/08/2009,8.17,0.00122474
21/08/2009,8.16,0.022305758
20/08/2009,7.98,0.026668247
19/08/2009,7.77,-0.014057739
18/08/2009,7.88,0.02051354
17/08/2009,7.72,-0.056654545
14/08/2009,8.17,0.008604847
13/08/2009,8.1,0.022472856
12/08/2009,7.92,0.033379222
11/08/2009,7.66,-0.05954894
10/08/2009,8.13,0.049159236
07/08/2009,7.74,0.05579136
06/08/2009,7.32,-0.036221263
05/08/2009,7.59,0.014598799
04/08/2009,7.48,-0.060939137
03/08/2009,7.95,0.12726178
31/07/2009,7,0.051293294
30/07/2009,6.65,0.06043667
29/07/2009,6.26,-0.034540325
28/07/2009,6.48,-0.006153866
27/07/2009,6.52,0.117016458
24/07/2009,5.8,0.020906685
23/07/2009,5.68,0.078723156
22/07/2009,5.25,0.0588405
21/07/2009,4.95,-0.020000667
20/07/2009,5.05,0.054947697
17/07/2009,4.78,0.047117923
16/07/2009,4.56,0.013245227
15/07/2009,4.5,0.254175661
14/07/2009,3.49,0.049936953
13/07/2009,3.32,0.039943866
10/07/2009,3.19,0
09/07/2009,3.19,0.00313972
08/07/2009,3.18,-0.006269613
07/07/2009,3.2,-0.036813973
06/07/2009,3.32,0.006042314
02/07/2009,3.3,-0.103540679
01/07/2009,3.66,0.024897552
30/06/2009,3.57,-0.051853362
29/06/2009,3.76,0.008010724
26/06/2009,3.73,0.016216572
25/06/2009,3.67,0.038893791
24/06/2009,3.53,0
23/06/2009,3.53,0.005681833
22/06/2009,3.51,-0.022536165
19/06/2009,3.59,-0.027474256
18/06/2009,3.69,-0.04244669
17/06/2009,3.85,-0.035718083
16/06/2009,3.99,-0.027195743
15/06/2009,4.1,-0.028848154
12/06/2009,4.22,-0.014117882
11/06/2009,4.28,-0.004662013
10/06/2009,4.3,-0.013857035
09/06/2009,4.36,0.013857035
08/06/2009,4.3,0.018779895
05/06/2009,4.22,-0.004728141
04/06/2009,4.24,0.026285862
03/06/2009,4.13,-0.120738041
02/06/2009,4.66,-0.084325369
01/06/2009,5.07,0.060994513
29/05/2009,4.77,-0.039059436
28/05/2009,4.96,-0.016000341
27/05/2009,5.04,0.003976148
26/05/2009,5.02,0.09610731
22/05/2009,4.56,0.019934215
21/05/2009,4.47,-0.0501741
20/05/2009,4.7,0.030239885
19/05/2009,4.56,0
18/05/2009,4.56,0.044850566
15/05/2009,4.36,-0.011402632
14/05/2009,4.41,0.032260862
13/05/2009,4.27,-0.143725161
12/05/2009,4.93,-0.081757573
11/05/2009,5.35,-0.02400854
08/05/2009,5.48,0.136664554
07/05/2009,4.78,-0.112656014
06/05/2009,5.35,0.081757573
05/05/2009,4.93,0.097950579
04/05/2009,4.47,0.0226254
01/05/2009,4.37,0.111225635
30/04/2009,3.91,0.025908185
29/04/2009,3.81,0.113853758
28/04/2009,3.4,-0.020379162
27/04/2009,3.47,0.005780363
24/04/2009,3.45,0.097341226
23/04/2009,3.13,-0.009539023
22/04/2009,3.16,0.022400937
21/04/2009,3.09,-0.031849826
20/04/2009,3.19,-0.164398041
17/04/2009,3.76,0.043485112
16/04/2009,3.6,0.031032109
15/04/2009,3.49,0.065111751
14/04/2009,3.27,-0.216392989
13/04/2009,4.06,0.079427134
09/04/2009,3.75,0.332214646
08/04/2009,2.69,0
07/04/2009,2.69,-0.022059718
06/04/2009,2.75,0.075507553
03/04/2009,2.55,0.048202102
02/04/2009,2.43,0.05933944
01/04/2009,2.29,0.040094457
31/03/2009,2.2,-0.026907453
30/03/2009,2.26,-0.128541086
27/03/2009,2.57,0.023623146
26/03/2009,2.51,0.061621134
25/03/2009,2.36,0.017094433
24/03/2009,2.32,-0.012848142
23/03/2009,2.35,0.093609499
20/03/2009,2.14,-0.050124387
19/03/2009,2.25,-0.089231134
18/03/2009,2.46,0.008163311
17/03/2009,2.44,0.016529302
16/03/2009,2.4,0.114662908
13/03/2009,2.14,-0.013921339
12/03/2009,2.17,0.086592529
11/03/2009,1.99,0
10/03/2009,1.99,0.020305266
09/03/2009,1.95,-0.120627988
06/03/2009,2.2,0.041769413
05/03/2009,2.11,-0.116202008
04/03/2009,2.37,0.065382759
03/03/2009,2.22,-0.27407642
02/03/2009,2.92,-0.103989714
27/02/2009,3.24,-0.096992266
26/02/2009,3.57,-0.049190244
25/02/2009,3.75,-0.084341148
24/02/2009,4.08,0.108633841
23/02/2009,3.66,-0.010869672
20/02/2009,3.7,-0.042334364
19/02/2009,3.86,-0.05051579
18/02/2009,4.06,0.009901071
17/02/2009,4.02,-0.041418831
13/02/2009,4.19,-0.080226278
12/02/2009,4.54,-0.010953012
11/02/2009,4.59,0.004366819
10/02/2009,4.57,-0.0594655
09/02/2009,4.85,-0.012295237
06/02/2009,4.91,0.022658024
05/02/2009,4.8,0.0104713
04/02/2009,4.75,-0.043261123
03/02/2009,4.96,-0.068186095
02/02/2009,5.31,-0.083080245
30/01/2009,5.77,-0.178849331
29/01/2009,6.9,-0.060454104
28/01/2009,7.33,0.040367346
27/01/2009,7.04,0.022989518
26/01/2009,6.88,0.00875918
23/01/2009,6.82,0.007358385
22/01/2009,6.77,-0.079474429
21/01/2009,7.33,0.043212298
20/01/2009,7.02,-0.078068373
16/01/2009,7.59,0.014598799
15/01/2009,7.48,-0.041890942
14/01/2009,7.8,-0.034029749
13/01/2009,8.07,0.008711941
12/01/2009,8,-0.071157194
09/01/2009,8.59,-0.004645769
08/01/2009,8.63,-0.009227286
07/01/2009,8.71,-0.065542609
06/01/2009,9.3,0.043963123
05/01/2009,8.9,
