Date,Close,SBUX
27/01/2011,33.03,-0.001210288
26/01/2011,33.07,-0.017386529
25/01/2011,33.65,0.004766169
24/01/2011,33.49,0.008697011
21/01/2011,33.2,0.000602591
20/01/2011,33.18,0.005136739
19/01/2011,33.01,0.000302984
18/01/2011,33,0.009132484
14/01/2011,32.7,0.008908061
13/01/2011,32.41,0.006500565
12/01/2011,32.2,-0.00186162
11/01/2011,32.26,-0.01568539
10/01/2011,32.77,-0.000305111
07/01/2011,32.78,0.025333452
06/01/2011,31.96,-0.0121289
05/01/2011,32.35,-0.004010494
04/01/2011,32.48,-0.023430252
03/01/2011,33.25,0.034264594
31/12/2010,32.13,-0.008676844
30/12/2010,32.41,-0.003080717
29/12/2010,32.51,0.003698001
28/12/2010,32.39,-0.002466853
27/12/2010,32.47,-0.004915524
23/12/2010,32.63,-0.009151986
22/12/2010,32.93,0.002127984
21/12/2010,32.86,-0.002127984
20/12/2010,32.93,0.004260506
17/12/2010,32.79,0.006118098
16/12/2010,32.59,0.022340364
15/12/2010,31.87,-0.00750238
14/12/2010,32.11,0.003744154
13/12/2010,31.99,-0.018582139
10/12/2010,32.59,0.00584707
09/12/2010,32.4,-0.00554018
08/12/2010,32.58,-0.00611997
07/12/2010,32.78,0.001832062
06/12/2010,32.72,0
03/12/2010,32.72,-0.001221747
02/12/2010,32.76,0.032891578
01/12/2010,31.7,0.035316672
30/11/2010,30.6,-0.006189953
29/11/2010,30.79,-0.011303204
26/11/2010,31.14,-0.010859257
24/11/2010,31.48,0.034909815
23/11/2010,30.4,-0.01534223
22/11/2010,30.87,0.003569694
19/11/2010,30.76,0.005868944
18/11/2010,30.58,0.019482208
17/11/2010,29.99,0.005014217
16/11/2010,29.84,-0.031340187
15/11/2010,30.79,0.019679218
12/11/2010,30.19,-0.018053994
11/11/2010,30.74,0.008822145
10/11/2010,30.47,0.00989454
09/11/2010,30.17,-0.015131868
08/11/2010,30.63,-0.007804918
05/11/2010,30.87,0.036955707
04/11/2010,29.75,0.022090958
03/11/2010,29.1,0.00758886
02/11/2010,28.88,0.002426765
01/11/2010,28.81,0.008715412
29/10/2010,28.56,0.011621895
28/10/2010,28.23,-0.001062135
27/10/2010,28.26,-0.009508788
26/10/2010,28.53,0.004919195
25/10/2010,28.39,-0.003516178
22/10/2010,28.49,0.043032814
21/10/2010,27.29,-0.005845833
20/10/2010,27.45,0.01357072
19/10/2010,27.08,-0.009921081
18/10/2010,27.35,-0.006922964
15/10/2010,27.54,0.004002188
14/10/2010,27.43,0.006216879
13/10/2010,27.26,0.004411772
12/10/2010,27.14,0.043296806
11/10/2010,25.99,-0.003073379
08/10/2010,26.07,0
07/10/2010,26.07,-0.001150086
06/10/2010,26.1,-0.005730675
05/10/2010,26.25,0.021564178
04/10/2010,25.69,-0.009684368
01/10/2010,25.94,0.015148862
30/09/2010,25.55,-0.009737175
29/09/2010,25.8,-0.013092216
28/09/2010,26.14,-0.000382482
27/09/2010,26.15,0.000765111
24/09/2010,26.13,0.026368337
23/09/2010,25.45,-0.018684857
22/09/2010,25.93,-0.008830927
21/09/2010,26.16,-0.004576667
20/09/2010,26.28,0.028953962
17/09/2010,25.53,-0.007803395
16/09/2010,25.73,-0.000777001
15/09/2010,25.75,-0.00116437
14/09/2010,25.78,0.00116437
13/09/2010,25.75,0.013685453
10/09/2010,25.4,0.022696575
09/09/2010,24.83,0.002015723
08/09/2010,24.78,-0.003625382
07/09/2010,24.87,-0.008009654
03/09/2010,25.07,0.016489414
02/09/2010,24.66,0.040551688
01/09/2010,23.68,0.030006538
31/08/2010,22.98,-0.01939298
30/08/2010,23.43,-0.001705757
27/08/2010,23.47,0.008558033
26/08/2010,23.27,-0.003860181
25/08/2010,23.36,0.023387814
24/08/2010,22.82,-0.036993466
23/08/2010,23.68,-0.015504187
20/08/2010,24.05,0.000415887
19/08/2010,24.04,-0.018954008
18/08/2010,24.5,0.008196767
17/08/2010,24.3,0.019950786
16/08/2010,23.82,-0.007111513
13/08/2010,23.99,-0.019402053
12/08/2010,24.46,-0.008143367
11/08/2010,24.66,-0.029566676
10/08/2010,25.4,-0.010184185
09/08/2010,25.66,0.012943895
06/08/2010,25.33,0.005939435
05/08/2010,25.18,0
04/08/2010,25.18,0.018437396
03/08/2010,24.72,0.001619434
02/08/2010,24.68,-0.006864554
30/07/2010,24.85,0.001207973
29/07/2010,24.82,-0.006825965
28/07/2010,24.99,-0.007574284
27/07/2010,25.18,-0.008305367
26/07/2010,25.39,0.000393933
23/07/2010,25.38,0.009103566
22/07/2010,25.15,-0.000794913
21/07/2010,25.17,-0.023558216
20/07/2010,25.77,0.010924806
19/07/2010,25.49,0.005507488
16/07/2010,25.35,-0.030305349
15/07/2010,26.13,0.004987542
14/07/2010,26,0.002310359
13/07/2010,25.94,0.026168257
12/07/2010,25.27,-0.001186474
09/07/2010,25.3,0.018349139
08/07/2010,24.84,0.017872125
07/07/2010,24.4,0.032912781
06/07/2010,23.61,-0.030861498
02/07/2010,24.35,-0.012650648
01/07/2010,24.66,0.014706147
30/06/2010,24.3,-0.028799395
29/06/2010,25.01,-0.053709406
28/06/2010,26.39,-0.015789802
25/06/2010,26.81,0.005235614
24/06/2010,26.67,-0.024079697
23/06/2010,27.32,0.003299728
22/06/2010,27.23,-0.028599234
21/06/2010,28.02,-0.0024951
18/06/2010,28.09,0.003923672
17/06/2010,27.98,-0.000357334
16/06/2010,27.99,0.002145924
15/06/2010,27.93,0.01697098
14/06/2010,27.46,0.011353354
11/06/2010,27.15,0.006281196
10/06/2010,26.98,0.025146756
09/06/2010,26.31,0.017638494
08/06/2010,25.85,0.01206475
07/06/2010,25.54,-0.02360334
04/06/2010,26.15,-0.026789001
03/06/2010,26.86,0.010479138
02/06/2010,26.58,0.033668061
01/06/2010,25.7,-0.007365802
28/05/2010,25.89,-0.005008679
27/05/2010,26.02,0.051657453
26/05/2010,24.71,-0.008462674
25/05/2010,24.92,-0.006001218
24/05/2010,25.07,-0.008737149
21/05/2010,25.29,0.007541215
20/05/2010,25.1,-0.042509812
19/05/2010,26.19,-0.014781395
18/05/2010,26.58,-0.012338911
17/05/2010,26.91,0.014975944
14/05/2010,26.51,-0.034479783
13/05/2010,27.44,-0.014831164
12/05/2010,27.85,0.042169401
11/05/2010,26.7,-0.012653686
10/05/2010,27.04,0.060601508
07/05/2010,25.45,-0.006267157
06/05/2010,25.61,-0.023539578
05/05/2010,26.22,0.007272759
04/05/2010,26.03,-0.04323169
03/05/2010,27.18,0.045154397
30/04/2010,25.98,-0.023584205
29/04/2010,26.6,0.014388737
28/04/2010,26.22,-0.01175369
27/04/2010,26.53,-0.031901815
26/04/2010,27.39,0.004757557
23/04/2010,27.26,0.000366905
22/04/2010,27.25,0.070698125
21/04/2010,25.39,0.005133279
20/04/2010,25.26,0.014354313
19/04/2010,24.9,-0.00240674
16/04/2010,24.96,-0.006787808
15/04/2010,25.13,0.011607094
14/04/2010,24.84,0.004438176
13/04/2010,24.73,0.009752211
12/04/2010,24.49,-0.009347762
09/04/2010,24.72,-0.004439967
08/04/2010,24.83,-0.00321673
07/04/2010,24.91,0.012522886
06/04/2010,24.6,-0.000406421
05/04/2010,24.61,0.015148703
01/04/2010,24.24,-0.001236859
31/03/2010,24.27,-0.011878084
30/03/2010,24.56,-0.002033761
29/03/2010,24.61,0.000813008
26/03/2010,24.59,0.015574085
25/03/2010,24.21,-0.04364329
24/03/2010,25.29,-0.004733737
23/03/2010,25.41,0.00671276
22/03/2010,25.24,0.010754933
19/03/2010,24.97,-0.002000401
18/03/2010,25.02,-0.021353124
17/03/2010,25.56,0.010619569
16/03/2010,25.29,0.035006592
15/03/2010,24.42,0.005749502
12/03/2010,24.28,0.000411946
11/03/2010,24.27,0.001649485
10/03/2010,24.23,0.025497724
09/03/2010,23.62,0.012782449
08/03/2010,23.32,-0.002141787
05/03/2010,23.37,0.019443257
04/03/2010,22.92,-0.006089623
03/03/2010,23.06,-0.011640571
02/03/2010,23.33,0.001716002
01/03/2010,23.29,0.016450587
26/02/2010,22.91,0.000436586
25/02/2010,22.9,-0.007829531
24/02/2010,23.08,0.017482963
23/02/2010,22.68,-0.009653432
22/02/2010,22.9,-0.019888247
19/02/2010,23.36,0.004290011
18/02/2010,23.26,0.004740367
17/02/2010,23.15,0.011731614
16/02/2010,22.88,0.01231326
12/02/2010,22.6,0.00177148
11/02/2010,22.56,0.008457651
10/02/2010,22.37,0.008079039
09/02/2010,22.19,0.012698583
08/02/2010,21.91,0.009630893
05/02/2010,21.7,-0.00505632
04/02/2010,21.81,-0.028030768
03/02/2010,22.43,-0.000891266
02/02/2010,22.45,0.009847886
01/02/2010,22.23,0.019991579
29/01/2010,21.79,-0.013221072
28/01/2010,22.08,-0.014835066
27/01/2010,22.41,-0.005784221
26/01/2010,22.54,0.00623055
25/01/2010,22.4,-0.022512538
22/01/2010,22.91,-0.033057314
21/01/2010,23.68,0.016606726
20/01/2010,23.29,-0.012374811
19/01/2010,23.58,0.013233918
15/01/2010,23.27,-0.011960843
14/01/2010,23.55,0.007244864
13/01/2010,23.38,0.024243612
12/01/2010,22.82,-0.016945876
11/01/2010,23.21,-0.003011403
08/01/2010,23.28,-0.003430535
07/01/2010,23.36,-0.0025652
06/01/2010,23.42,-0.007232535
05/01/2010,23.59,0.023157124
04/01/2010,23.05,-0.000433745
31/12/2009,23.06,-0.010782938
30/12/2009,23.31,-0.00854341
29/12/2009,23.51,-0.012679798
28/12/2009,23.81,0.006319802
24/12/2009,23.66,-0.003375531
23/12/2009,23.74,0.000842815
22/12/2009,23.72,0.024755852
21/12/2009,23.14,-0.023068088
18/12/2009,23.68,0.062288801
17/12/2009,22.25,-0.008503072
16/12/2009,22.44,-0.012840557
15/12/2009,22.73,-0.004827747
14/12/2009,22.84,0.019452426
11/12/2009,22.4,0.00402595
10/12/2009,22.31,0.046327936
09/12/2009,21.3,0.00376294
08/12/2009,21.22,-0.008446789
07/12/2009,21.4,-0.009302393
04/12/2009,21.6,0.022472856
03/12/2009,21.12,-0.026169718
02/12/2009,21.68,-0.002303618
01/12/2009,21.73,-0.007792843
30/11/2009,21.9,0.021694827
27/11/2009,21.43,-0.018035171
25/11/2009,21.82,0.022712448
24/11/2009,21.33,-0.013041638
23/11/2009,21.61,0.009298068
20/11/2009,21.41,-0.005589209
19/11/2009,21.53,-0.008786184
18/11/2009,21.72,-0.01235431
17/11/2009,21.99,-0.003178209
16/11/2009,22.06,0.012773896
13/11/2009,21.78,0.004601941
12/11/2009,21.68,-0.001382807
11/11/2009,21.71,0.013914881
10/11/2009,21.41,0.014585062
09/11/2009,21.1,-0.000947418
06/11/2009,21.12,0.069601823
05/11/2009,19.7,0.025187659
04/11/2009,19.21,-0.010872486
03/11/2009,19.42,0.002061856
02/11/2009,19.38,0.020855813
30/10/2009,18.98,-0.028053788
29/10/2009,19.52,0.040779304
28/10/2009,18.74,-0.018504361
27/10/2009,19.09,-0.049064516
26/10/2009,20.05,-0.010912807
23/10/2009,20.27,-0.019057503
22/10/2009,20.66,0.015610073
21/10/2009,20.34,-0.00929784
20/10/2009,20.53,-0.019773974
19/10/2009,20.94,0.014430265
16/10/2009,20.64,-0.003868477
15/10/2009,20.72,0.008725213
14/10/2009,20.54,0.017186772
13/10/2009,20.19,-0.008384759
12/10/2009,20.36,0.005911347
09/10/2009,20.24,-0.011299555
08/10/2009,20.47,0.003425499
07/10/2009,20.4,-0.00635233
06/10/2009,20.53,0.023159448
05/10/2009,20.06,0.016080749
02/10/2009,19.74,-0.011584113
01/10/2009,19.97,-0.033484172
30/09/2009,20.65,0.013161292
29/09/2009,20.38,-0.011707451
28/09/2009,20.62,0.039065536
25/09/2009,19.83,0.033849385
24/09/2009,19.17,-0.026764336
23/09/2009,19.69,-0.038849507
22/09/2009,20.47,-0.009722974
21/09/2009,20.67,-0.004344685
18/09/2009,20.76,0.033303763
17/09/2009,20.08,0.011520288
16/09/2009,19.85,0.003027248
15/09/2009,19.79,-0.014547535
14/09/2009,20.08,0.009507202
11/09/2009,19.89,-0.004014055
10/09/2009,19.97,-0.005991031
09/09/2009,20.09,0.0453119
08/09/2009,19.2,0.009419222
04/09/2009,19.02,0.017502436
03/09/2009,18.69,0.006979894
02/09/2009,18.56,0
01/09/2009,18.56,-0.022903797
31/08/2009,18.99,-0.017745768
28/08/2009,19.33,-0.005674506
27/08/2009,19.44,0.00464038
26/08/2009,19.35,-0.007722046
25/08/2009,19.5,0.01342302
24/08/2009,19.24,-0.024134676
21/08/2009,19.71,0.025174718
20/08/2009,19.22,0.005216496
19/08/2009,19.12,0.005769751
18/08/2009,19.01,0.020728885
17/08/2009,18.62,-0.026498636
14/08/2009,19.12,-0.026833395
13/08/2009,19.64,0.021096743
12/08/2009,19.23,0.019428282
11/08/2009,18.86,-0.017867002
10/08/2009,19.2,0.008893598
07/08/2009,19.03,0.039115621
06/08/2009,18.3,-0.010869672
05/08/2009,18.5,-0.010752792
04/08/2009,18.7,0.023263153
03/08/2009,18.27,0.031695731
31/07/2009,17.7,0.003962643
30/07/2009,17.63,0.027020902
29/07/2009,17.16,-0.011587615
28/07/2009,17.36,0.003462208
27/07/2009,17.3,0.004635003
24/07/2009,17.22,-0.002320187
23/07/2009,17.26,-0.007503643
22/07/2009,17.39,0.168728338
21/07/2009,14.69,-0.015535605
20/07/2009,14.92,0.032700461
17/07/2009,14.44,0.002079723
16/07/2009,14.41,-0.000693722
15/07/2009,14.42,0.021732366
14/07/2009,14.11,0.00426137
13/07/2009,14.05,0.04364329
10/07/2009,13.45,-0.014027546
09/07/2009,13.64,0.044985096
08/07/2009,13.04,0.005382558
07/07/2009,12.97,-0.032615709
06/07/2009,13.4,0.000746547
02/07/2009,13.39,-0.04454917
01/07/2009,14,0.007888173
30/06/2009,13.89,-0.052588352
29/06/2009,14.64,0.007542031
26/06/2009,14.53,-0.02111076
25/06/2009,14.84,0.043380296
24/06/2009,14.21,0.003524854
23/06/2009,14.16,0.032295595
22/06/2009,13.71,-0.037929412
19/06/2009,14.24,0.00917114
18/06/2009,14.11,-0.013375771
17/06/2009,14.3,0.021202208
16/06/2009,14,-0.008534902
15/06/2009,14.12,-0.029998762
12/06/2009,14.55,0.020132579
11/06/2009,14.26,-0.043902798
10/06/2009,14.9,-0.019934215
09/06/2009,15.2,0.015247229
08/06/2009,14.97,-0.007984074
05/06/2009,15.09,-0.005287521
04/06/2009,15.17,-0.008533035
03/06/2009,15.3,0.031875209
02/06/2009,14.82,-0.006724975
01/06/2009,14.92,0.036169074
29/05/2009,14.39,0.048408027
28/05/2009,13.71,0.022870787
27/05/2009,13.4,-0.007434978
26/05/2009,13.5,0.037740328
22/05/2009,13,-0.032541653
21/05/2009,13.43,-0.008895537
20/05/2009,13.55,0.009640416
19/05/2009,13.42,0.002237972
18/05/2009,13.39,0.034184871
15/05/2009,12.94,0.016361877
14/05/2009,12.73,-0.001569859
13/05/2009,12.75,-0.033169257
12/05/2009,13.18,-0.020278577
11/05/2009,13.45,-0.015492748
08/05/2009,13.66,-0.025299506
07/05/2009,14.01,-0.000713521
06/05/2009,14.02,-0.014164543
05/05/2009,14.22,-0.001405482
04/05/2009,14.24,0.031386314
01/05/2009,13.8,-0.046717625
30/04/2009,14.46,0.054720577
29/04/2009,13.69,0.013975954
28/04/2009,13.5,0.022472856
27/04/2009,13.2,-0.023213322
24/04/2009,13.51,0.011164984
23/04/2009,13.36,0.060952146
22/04/2009,12.57,0.062366392
21/04/2009,11.81,0.037968322
20/04/2009,11.37,-0.058915884
17/04/2009,12.06,0.038027396
16/04/2009,11.61,-0.004297385
15/04/2009,11.66,-0.017850028
14/04/2009,11.87,-0.011725427
13/04/2009,12.01,0.000832986
09/04/2009,12,0.043429558
08/04/2009,11.49,0.02645657
07/04/2009,11.19,-0.020345682
06/04/2009,11.42,-0.023367571
03/04/2009,11.69,-0.011059236
02/04/2009,11.82,0.056561399
01/04/2009,11.17,0.005386009
31/03/2009,11.11,-0.013411019
30/03/2009,11.26,-0.044297299
27/03/2009,11.77,-0.051335774
26/03/2009,12.39,0.104553739
25/03/2009,11.16,-0.014235116
24/03/2009,11.32,-0.063323119
23/03/2009,12.06,0.077558234
20/03/2009,11.16,-0.0378067
19/03/2009,11.59,0.007795622
18/03/2009,11.5,0.031804801
17/03/2009,11.14,0.032849669
16/03/2009,10.78,0.020619287
13/03/2009,10.56,0.047512572
12/03/2009,10.07,0.088185669
11/03/2009,9.22,0.009809343
10/03/2009,9.13,0.098931186
09/03/2009,8.27,-0.010823918
06/03/2009,8.36,-0.023641763
05/03/2009,8.56,-0.031054824
04/03/2009,8.83,0.028721101
03/03/2009,8.58,-0.021902893
02/03/2009,8.77,-0.042417073
27/02/2009,9.15,0.014309545
26/02/2009,9.02,-0.043390755
25/02/2009,9.42,-0.011609629
24/02/2009,9.53,0.039598539
23/02/2009,9.16,-0.044831413
20/02/2009,9.58,0.006282743
19/02/2009,9.52,-0.013563067
18/02/2009,9.65,0
17/02/2009,9.65,-0.048543403
13/02/2009,10.13,-0.004923693
12/02/2009,10.18,0.018840418
11/02/2009,9.99,0.009049836
10/02/2009,9.9,-0.079576399
09/02/2009,10.72,0.016933613
06/02/2009,10.54,0.039676225
05/02/2009,10.13,0.036184852
04/02/2009,9.77,-0.006122468
03/02/2009,9.83,0.040482954
02/02/2009,9.44,0
30/01/2009,9.44,-0.022001935
29/01/2009,9.65,0
28/01/2009,9.65,0.053204036
27/01/2009,9.15,0.016529302
26/01/2009,9,-0.008849615
23/01/2009,9.08,-0.004395611
22/01/2009,9.12,0.007705046
21/01/2009,9.05,0.017837708
20/01/2009,8.89,-0.062145334
16/01/2009,9.46,0.019210836
15/01/2009,9.28,0.026202372
14/01/2009,9.04,-0.035853922
13/01/2009,9.37,-0.023207793
12/01/2009,9.59,-0.018595577
09/01/2009,9.77,-0.037171532
08/01/2009,10.14,0.014903406
07/01/2009,9.99,-0.022761992
06/01/2009,10.22,0.029793663
05/01/2009,9.92,
