Date,Close,RSG
21/01/2011,30.24,-0.004618946
20/01/2011,30.38,0
19/01/2011,30.38,0.003297069
18/01/2011,30.28,0.014302589
14/01/2011,29.85,0.018597324
13/01/2011,29.3,-0.004427046
12/01/2011,29.43,0.006476927
11/01/2011,29.24,-0.000683761
10/01/2011,29.26,-0.012565966
07/01/2011,29.63,-0.005385405
06/01/2011,29.79,0.006398405
05/01/2011,29.6,-0.010418511
04/01/2011,29.91,-0.004669788
03/01/2011,30.05,0.006342869
31/12/2010,29.86,-0.002675587
30/12/2010,29.94,-0.005661964
29/12/2010,30.11,-0.001659201
28/12/2010,30.16,0.002988546
27/12/2010,30.07,-0.002988546
23/12/2010,30.16,0.004652717
22/12/2010,30.02,0.001333334
21/12/2010,29.98,-0.011936481
20/12/2010,30.34,-0.002304528
17/12/2010,30.41,0.01591018
16/12/2010,29.93,-0.001669171
15/12/2010,29.98,-0.001666389
14/12/2010,30.03,-0.01257462
13/12/2010,30.41,0.01591018
10/12/2010,29.93,0.01007396
09/12/2010,29.63,0.028064812
08/12/2010,28.81,0.012574389
07/12/2010,28.45,-0.011879944
06/12/2010,28.79,0
03/12/2010,28.79,-0.018582778
02/12/2010,29.33,0.024155764
01/12/2010,28.63,0.017263067
30/11/2010,28.14,-0.007082183
29/11/2010,28.34,0.002473063
26/11/2010,28.27,-0.011255835
24/11/2010,28.59,0.020852496
23/11/2010,28,-0.005698021
22/11/2010,28.16,-0.000355051
19/11/2010,28.17,-0.004604223
18/11/2010,28.3,0.009229742
17/11/2010,28.04,0.005722476
16/11/2010,27.88,-0.016011728
15/11/2010,28.33,0.002120142
12/11/2010,28.27,0.00354359
11/11/2010,28.17,-0.017244841
10/11/2010,28.66,0.002445416
09/11/2010,28.59,0.004908846
08/11/2010,28.45,-0.020526029
05/11/2010,29.04,-0.030855135
04/11/2010,29.95,0.003679549
03/11/2010,29.84,-0.001674201
02/11/2010,29.89,0.014830066
01/11/2010,29.45,-0.012149998
29/10/2010,29.81,-0.020913625
28/10/2010,30.44,0.011897034
27/10/2010,30.08,-0.018772163
26/10/2010,30.65,-0.005531168
25/10/2010,30.82,0.003575495
22/10/2010,30.71,-0.002926356
21/10/2010,30.8,0.015707129
20/10/2010,30.32,0.007947062
19/10/2010,30.08,-0.007287213
18/10/2010,30.3,-0.014417026
15/10/2010,30.74,-0.01003407
14/10/2010,31.05,-0.02606632
13/10/2010,31.87,0.022850883
12/10/2010,31.15,-0.00288508
11/10/2010,31.24,0.00064041
08/10/2010,31.22,0.003851096
07/10/2010,31.1,-0.003210276
06/10/2010,31.2,0.004819286
05/10/2010,31.05,0.028088065
04/10/2010,30.19,-0.012181221
01/10/2010,30.56,0.002293203
30/09/2010,30.49,0.001969797
29/09/2010,30.43,0.008912421
28/09/2010,30.16,0.008992567
27/09/2010,29.89,-0.02118583
24/09/2010,30.53,0.005583854
23/09/2010,30.36,-0.027932963
22/09/2010,31.22,-0.013995139
21/09/2010,31.66,0.001896934
20/09/2010,31.6,0.012418564
17/09/2010,31.21,0.008365557
16/09/2010,30.95,0.00356045
15/09/2010,30.84,0.001622587
14/09/2010,30.79,0.002601627
13/09/2010,30.71,0.003588325
10/09/2010,30.6,0.005571045
09/09/2010,30.43,0.011236073
08/09/2010,30.09,-0.010578611
07/09/2010,30.41,-0.023721665
03/09/2010,31.14,0.011628038
02/09/2010,30.78,0.016708005
01/09/2010,30.27,0.028142561
31/08/2010,29.43,-0.013164747
30/08/2010,29.82,-0.014316875
27/08/2010,30.25,0.020371384
26/08/2010,29.64,-0.004376375
25/08/2010,29.77,-0.00602815
24/08/2010,29.95,-0.00366606
23/08/2010,30.06,-0.014859114
20/08/2010,30.51,0.013197156
19/08/2010,30.11,0.003659961
18/08/2010,30,-0.005319161
17/08/2010,30.16,0.016717206
16/08/2010,29.66,0.008804662
13/08/2010,29.4,-0.001019888
12/08/2010,29.43,-0.017180817
11/08/2010,29.94,-0.043783537
10/08/2010,31.28,-0.015543533
09/08/2010,31.77,0.004100305
06/08/2010,31.64,-0.006301218
05/08/2010,31.84,-0.017126372
04/08/2010,32.39,0.002472953
03/08/2010,32.31,-0.004939806
02/08/2010,32.47,0.018965282
30/07/2010,31.86,-0.003759403
29/07/2010,31.98,-0.004368182
28/07/2010,32.12,-0.004039154
27/07/2010,32.25,-0.012326812
26/07/2010,32.65,0.018235709
23/07/2010,32.06,0.009716422
22/07/2010,31.75,0.020684906
21/07/2010,31.1,0.021121825
20/07/2010,30.45,0.010896591
19/07/2010,30.12,0.00465891
16/07/2010,29.98,-0.025034245
15/07/2010,30.74,0.009807205
14/07/2010,30.44,-0.014674974
13/07/2010,30.89,0.009759349
12/07/2010,30.59,-0.000326851
09/07/2010,30.6,0.002290202
08/07/2010,30.53,0.013520404
07/07/2010,30.12,0.022835109
06/07/2010,29.44,0.006132898
02/07/2010,29.26,-0.0091853
01/07/2010,29.53,-0.006749941
30/06/2010,29.73,0.005734541
29/06/2010,29.56,-0.044010411
28/06/2010,30.89,-0.002586487
25/06/2010,30.97,0.02055202
24/06/2010,30.34,-0.009512947
23/06/2010,30.63,0.000979912
22/06/2010,30.6,-0.022298549
21/06/2010,31.29,-0.007323707
18/06/2010,31.52,-0.000634317
17/06/2010,31.54,0.007638484
16/06/2010,31.3,0.00031954
15/06/2010,31.29,0.014486009
14/06/2010,30.84,0.005527571
11/06/2010,30.67,0.000652316
10/06/2010,30.65,0.034858301
09/06/2010,29.6,0.02254964
08/06/2010,28.94,0.030523331
07/06/2010,28.07,-0.015553513
04/06/2010,28.51,-0.049608256
03/06/2010,29.96,0.00938974
02/06/2010,29.68,0.021454935
01/06/2010,29.05,-0.00240674
28/05/2010,29.12,-0.00445435
27/05/2010,29.25,0.032311305
26/05/2010,28.32,-0.004931324
25/05/2010,28.46,0.006698421
24/05/2010,28.27,-0.013352271
21/05/2010,28.65,0.014059986
20/05/2010,28.25,-0.040241295
19/05/2010,29.41,-0.011494379
18/05/2010,29.75,-0.001343635
17/05/2010,29.79,0.007074309
14/05/2010,29.58,-0.017426714
13/05/2010,30.1,-0.008600781
12/05/2010,30.36,0.01226196
11/05/2010,29.99,-0.000333389
10/05/2010,30,0.035627178
07/05/2010,28.95,-0.004480449
06/05/2010,29.08,-0.029478672
05/05/2010,29.95,-0.006323869
04/05/2010,30.14,-0.046670816
03/05/2010,31.58,0.01756953
30/04/2010,31.03,0.028106425
29/04/2010,30.17,0.01233966
28/04/2010,29.8,0.006058585
27/04/2010,29.62,-0.032223349
26/04/2010,30.59,0.010516035
23/04/2010,30.27,-0.000330306
22/04/2010,30.28,-0.005270104
21/04/2010,30.44,-0.001641228
20/04/2010,30.49,0.006581136
19/04/2010,30.29,-0.002966872
16/04/2010,30.38,-0.010152371
15/04/2010,30.69,0.018747466
14/04/2010,30.12,0.005994024
13/04/2010,29.94,-0.001668614
12/04/2010,29.99,0.001334668
09/04/2010,29.95,0.005356558
08/04/2010,29.79,0.003699348
07/04/2010,29.68,-0.002355714
06/04/2010,29.75,0.012174652
05/04/2010,29.39,0.007170937
01/04/2010,29.18,0.005498296
31/03/2010,29.02,-0.003783324
30/03/2010,29.13,-0.003084835
29/03/2010,29.22,0.008592595
26/03/2010,28.97,0.007275279
25/03/2010,28.76,-0.00277778
24/03/2010,28.84,-0.001386002
23/03/2010,28.88,0.011492378
22/03/2010,28.55,0
19/03/2010,28.55,-0.010453057
18/03/2010,28.85,0.000346681
17/03/2010,28.84,0
16/03/2010,28.84,-0.006910878
15/03/2010,29.04,0.011428696
12/03/2010,28.71,-0.003129893
11/03/2010,28.8,0.002781643
10/03/2010,28.72,-0.009702086
09/03/2010,29,-0.008241805
08/03/2010,29.24,-0.009191554
05/03/2010,29.51,0.015022474
04/03/2010,29.07,-0.005488865
03/03/2010,29.23,-0.002733176
02/03/2010,29.31,0.01443324
01/03/2010,28.89,0.026303463
26/02/2010,28.14,0
25/02/2010,28.14,0.002846977
24/02/2010,28.06,0.014357748
23/02/2010,27.66,-0.012217184
22/02/2010,28,-0.002853069
19/02/2010,28.08,0.01615544
18/02/2010,27.63,0.007629465
17/02/2010,27.42,0.014695342
16/02/2010,27.02,0.037327614
12/02/2010,26.03,-0.007272759
11/02/2010,26.22,0.012665685
10/02/2010,25.89,0.000772798
09/02/2010,25.87,0.0097107
08/02/2010,25.62,-0.002339182
05/02/2010,25.68,-0.009302393
04/02/2010,25.92,-0.031519602
03/02/2010,26.75,-0.010042859
02/02/2010,27.02,0.000740467
01/02/2010,27,0.007808182
29/01/2010,26.79,-0.004097603
28/01/2010,26.9,-0.005190965
27/01/2010,27.04,0.003333954
26/01/2010,26.95,-0.017654008
25/01/2010,27.43,-0.005453567
22/01/2010,27.58,-0.022231106
21/01/2010,28.2,-0.003893121
20/01/2010,28.31,-0.009841907
19/01/2010,28.59,0.007372335
15/01/2010,28.38,-0.029168735
14/01/2010,29.22,-0.002051283
13/01/2010,29.28,0.013755375
12/01/2010,28.88,-0.001384083
11/01/2010,28.92,-0.000345722
08/01/2010,28.93,0.001383605
07/01/2010,28.89,-0.001729207
06/01/2010,28.94,0.007630977
05/01/2010,28.72,0.001393728
04/01/2010,28.68,0.012984917
31/12/2009,28.31,-0.008091513
30/12/2009,28.54,-0.003846831
29/12/2009,28.65,0.003846831
28/12/2009,28.54,0.001402525
24/12/2009,28.5,0.002107482
23/12/2009,28.44,0.012739026
22/12/2009,28.08,-0.000356062
21/12/2009,28.09,0.009299066
18/12/2009,27.83,-0.005017932
17/12/2009,27.97,-0.02924288
16/12/2009,28.8,-0.010706371
15/12/2009,29.11,-0.013647431
14/12/2009,29.51,-0.002031145
11/12/2009,29.57,0.009514173
10/12/2009,29.29,0.015829649
09/12/2009,28.83,-0.003116886
08/12/2009,28.92,-0.00654836
07/12/2009,29.11,0.011401056
04/12/2009,28.78,0.0108298
03/12/2009,28.47,-0.006302542
02/12/2009,28.65,0.002796227
01/12/2009,28.57,0.013035238
30/11/2009,28.2,0.006046613
27/11/2009,28.03,-0.012409307
25/11/2009,28.38,0.005299429
24/11/2009,28.23,0.013193274
23/11/2009,27.86,0.016648955
20/11/2009,27.4,-0.00437
19/11/2009,27.52,-0.020500628
18/11/2009,28.09,-0.008860593
17/11/2009,28.34,0.013141727
16/11/2009,27.97,0.016219494
13/11/2009,27.52,0.017226008
12/11/2009,27.05,-0.019403867
11/11/2009,27.58,0.003996372
10/11/2009,27.47,-0.000363967
09/11/2009,27.48,0.030294153
06/11/2009,26.66,-0.00933365
05/11/2009,26.91,0.018755238
04/11/2009,26.41,0.012957498
03/11/2009,26.07,-0.002298852
02/11/2009,26.13,0.008455085
30/10/2009,25.91,-0.01683928
29/10/2009,26.35,0.002279636
28/10/2009,26.29,-0.021821784
27/10/2009,26.87,0.006346857
26/10/2009,26.7,-0.003738322
23/10/2009,26.8,-0.033391471
22/10/2009,27.71,-0.002162942
21/10/2009,27.77,-0.004670388
20/10/2009,27.9,-0.000716589
19/10/2009,27.92,0.010079279
16/10/2009,27.64,0.002173127
15/10/2009,27.58,0.021254006
14/10/2009,27,0.011922645
13/10/2009,26.68,0.002251408
12/10/2009,26.62,-0.013062324
09/10/2009,26.97,0.007069797
08/10/2009,26.78,0.017706245
07/10/2009,26.31,0.004953335
06/10/2009,26.18,0.014621269
05/10/2009,25.8,0.001163467
02/10/2009,25.77,-0.001550989
01/10/2009,25.81,-0.029020746
30/09/2009,26.57,-0.006751714
29/09/2009,26.75,-0.007077698
28/09/2009,26.94,0.023663076
25/09/2009,26.31,-0.009833665
24/09/2009,26.57,-0.008245924
23/09/2009,26.79,-0.004469281
22/09/2009,26.91,0.0029773
21/09/2009,26.83,-0.017366038
18/09/2009,27.3,0.009199697
17/09/2009,27.05,-0.001846723
16/09/2009,27.1,0.014121379
15/09/2009,26.72,0.001123385
14/09/2009,26.69,0.011303813
11/09/2009,26.39,-0.006421174
10/09/2009,26.56,0.000753296
09/09/2009,26.54,0.007944055
08/09/2009,26.33,0.014152082
04/09/2009,25.96,0.010455081
03/09/2009,25.69,0.010172232
02/09/2009,25.43,-0.003140953
01/09/2009,25.51,-0.003912368
31/08/2009,25.61,-0.004674726
28/08/2009,25.73,-0.009669385
27/08/2009,25.98,0.005403332
26/08/2009,25.84,0.005043658
25/08/2009,25.71,-0.007362947
24/08/2009,25.9,-0.004622504
21/08/2009,26.02,0.032815444
20/08/2009,25.18,0
19/08/2009,25.18,0.001589825
18/08/2009,25.14,-0.000795229
17/08/2009,25.16,-0.003174606
14/08/2009,25.24,-0.012207279
13/08/2009,25.55,0.003528724
12/08/2009,25.46,0.021437899
11/08/2009,24.92,-0.007197152
10/08/2009,25.1,0.003592101
07/08/2009,25.01,0.022236615
06/08/2009,24.46,-0.021436615
05/08/2009,24.99,0.006020488
04/08/2009,24.84,-0.019928918
03/08/2009,25.34,-0.048527041
31/07/2009,26.6,0.012483612
30/07/2009,26.27,-0.004178544
29/07/2009,26.38,-0.007929058
28/07/2009,26.59,0.003013185
27/07/2009,26.51,0.000754717
24/07/2009,26.49,-0.000754717
23/07/2009,26.51,0.007953081
22/07/2009,26.3,-0.003416211
21/07/2009,26.39,-0.00037886
20/07/2009,26.4,0.007604599
17/07/2009,26.2,0.009973232
16/07/2009,25.94,0.0100737
15/07/2009,25.68,0.026036974
14/07/2009,25.02,0.017742401
13/07/2009,24.58,0.024296027
10/07/2009,23.99,0.012162029
09/07/2009,23.7,-0.006309169
08/07/2009,23.85,0.018620936
07/07/2009,23.41,-0.022387419
06/07/2009,23.94,0.010497682
02/07/2009,23.69,-0.024188002
01/07/2009,24.27,-0.005751865
30/06/2009,24.41,0.004928141
29/06/2009,24.29,0.014931841
26/06/2009,23.93,-0.008737314
25/06/2009,24.14,0.040149064
24/06/2009,23.19,0.02709956
23/06/2009,22.57,-0.010577445
22/06/2009,22.81,-0.029375762
19/06/2009,23.49,0.002130834
18/06/2009,23.44,0.017212129
17/06/2009,23.04,0.025941222
16/06/2009,22.45,-0.01634673
15/06/2009,22.82,-0.028937454
12/06/2009,23.49,0.008550715
11/06/2009,23.29,0.028305831
10/06/2009,22.64,-0.000883002
09/06/2009,22.66,0.007975231
08/06/2009,22.48,-0.022868191
05/06/2009,23,0.013129291
04/06/2009,22.7,-0.003518034
03/06/2009,22.78,-0.018269321
02/06/2009,23.2,-0.017518072
01/06/2009,23.61,0.035348508
29/05/2009,22.79,0.024429374
28/05/2009,22.24,0.033839534
27/05/2009,21.5,-0.037430202
26/05/2009,22.32,0.035571466
22/05/2009,21.54,0.00046436
21/05/2009,21.53,-0.024771909
20/05/2009,22.07,-0.009021261
19/05/2009,22.27,-0.017801983
18/05/2009,22.67,0.022302441
15/05/2009,22.17,-0.018767307
14/05/2009,22.59,0.021025154
13/05/2009,22.12,-0.038577162
12/05/2009,22.99,-0.018531019
11/05/2009,23.42,-0.014833923
08/05/2009,23.77,0.038598273
07/05/2009,22.87,-0.012600645
06/05/2009,23.16,0.004760883
05/05/2009,23.05,0.01266116
04/05/2009,22.76,0.00352113
01/05/2009,22.68,0.076961041
30/04/2009,21,0.013905762
29/04/2009,20.71,0.058664931
28/04/2009,19.53,-0.007651147
27/04/2009,19.68,0.008675737
24/04/2009,19.51,0.000512689
23/04/2009,19.5,-0.004604766
22/04/2009,19.59,-0.016202886
21/04/2009,19.91,0.021320605
20/04/2009,19.49,-0.047102895
17/04/2009,20.43,0.032333083
16/04/2009,19.78,0.00914176
15/04/2009,19.6,-0.008636071
14/04/2009,19.77,-0.002021224
13/04/2009,19.81,0.018854062
09/04/2009,19.44,0.038274659
08/04/2009,18.71,0.003211994
07/04/2009,18.65,-0.003211994
06/04/2009,18.71,0.028736052
03/04/2009,18.18,0.00939493
02/04/2009,18.01,0.06479767
01/04/2009,16.88,-0.015868684
31/03/2009,17.15,0.019429519
30/03/2009,16.82,-0.041915332
27/03/2009,17.54,-0.003414915
26/03/2009,17.6,0.008559253
25/03/2009,17.45,0.006900545
24/03/2009,17.33,-0.013753798
23/03/2009,17.57,0.034745823
20/03/2009,16.97,-0.033606871
19/03/2009,17.55,0.001710864
18/03/2009,17.52,0.021344912
17/03/2009,17.15,0
16/03/2009,17.15,-0.002329646
13/03/2009,17.19,0.027722212
12/03/2009,16.72,0.053436107
11/03/2009,15.85,-0.006289329
10/03/2009,15.95,-0.009360443
09/03/2009,16.1,-0.022721272
06/03/2009,16.47,-0.049743825
05/03/2009,17.31,-0.07402544
04/03/2009,18.64,-0.018602716
03/03/2009,18.99,0.013252248
02/03/2009,18.74,-0.060059455
27/02/2009,19.9,-0.093023419
26/02/2009,21.84,-0.039062205
25/02/2009,22.71,-0.000880282
24/02/2009,22.73,-0.001758242
23/02/2009,22.77,-0.04466178
20/02/2009,23.81,-0.001259182
19/02/2009,23.84,0.003361348
18/02/2009,23.76,0.005486403
17/02/2009,23.63,-0.019694749
13/02/2009,24.1,-0.020128016
12/02/2009,24.59,0.033074532
11/02/2009,23.79,0.008866429
10/02/2009,23.58,-0.039905544
09/02/2009,24.54,0.004083305
06/02/2009,24.44,-0.002043737
05/02/2009,24.49,-0.013384909
04/02/2009,24.82,-0.011616393
03/02/2009,25.11,-0.006351748
02/02/2009,25.27,-0.023079452
30/01/2009,25.86,-0.014206421
29/01/2009,26.23,-0.014007422
28/01/2009,26.6,0.011722577
27/01/2009,26.29,0.013017029
26/01/2009,25.95,0.019063016
23/01/2009,25.46,-0.014428014
22/01/2009,25.83,-0.003092387
21/01/2009,25.91,0.030168791
20/01/2009,25.14,-0.015785647
16/01/2009,25.54,0.037499408
15/01/2009,24.6,0.073795326
14/01/2009,22.85,-0.044927342
13/01/2009,23.9,-0.015362561
12/01/2009,24.27,-0.038792743
09/01/2009,25.23,-0.014558589
08/01/2009,25.6,0.012578782
07/01/2009,25.28,-0.02191011
06/01/2009,25.84,0.008940779
05/01/2009,25.61,
