Date,Close,LUV
21/01/2011,12.57,-0.017350593
20/01/2011,12.79,-0.003122563
19/01/2011,12.83,-0.019298167
18/01/2011,13.08,-0.012158204
14/01/2011,13.24,0.011393971
13/01/2011,13.09,-0.005333346
12/01/2011,13.16,0.006862398
11/01/2011,13.07,-0.017444508
10/01/2011,13.3,0.000752163
07/01/2011,13.29,0.009829947
06/01/2011,13.16,-0.011333707
05/01/2011,13.31,-0.000751033
04/01/2011,13.32,0.006024115
03/01/2011,13.24,0.019832839
31/12/2010,12.98,0.000770713
30/12/2010,12.97,-0.006915126
29/12/2010,13.06,-0.001530222
28/12/2010,13.08,0.006904515
27/12/2010,12.99,0.003856542
23/12/2010,12.94,-0.011525291
22/12/2010,13.09,-0.00076365
21/12/2010,13.1,0.012288941
20/12/2010,12.94,0.000773096
17/12/2010,12.93,0.022683804
16/12/2010,12.64,0.003169575
15/12/2010,12.6,-0.021978907
14/12/2010,12.88,0.003110422
13/12/2010,12.84,-0.004662013
10/12/2010,12.9,0.0038835
09/12/2010,12.85,0.00233736
08/12/2010,12.82,-0.010089337
07/12/2010,12.95,-0.004622504
06/12/2010,13.01,-0.014498537
03/12/2010,13.2,-0.006042314
02/12/2010,13.28,-0.010486987
01/12/2010,13.42,0.007479466
30/11/2010,13.32,-0.017119882
29/11/2010,13.55,0.001477105
26/11/2010,13.53,-0.016129382
24/11/2010,13.75,0.024292693
23/11/2010,13.42,-0.016260521
22/11/2010,13.64,0.005145179
19/11/2010,13.57,0.000737191
18/11/2010,13.56,0.01860865
17/11/2010,13.31,0.000751597
16/11/2010,13.3,-0.015666117
15/11/2010,13.51,-0.003694131
12/11/2010,13.56,-0.009541357
11/11/2010,13.69,0
10/11/2010,13.69,-0.017379148
09/11/2010,13.93,-0.023413627
08/11/2010,14.26,0.004920924
05/11/2010,14.19,-0.003517415
04/11/2010,14.24,0.00917114
03/11/2010,14.11,0.002128415
02/11/2010,14.08,0.015027116
01/11/2010,13.87,0.007962402
29/10/2010,13.76,0
28/10/2010,13.76,0
27/10/2010,13.76,0.013904359
26/10/2010,13.57,0.002213206
25/10/2010,13.54,0.005183277
22/10/2010,13.47,-0.01107431
21/10/2010,13.62,0.034357375
20/10/2010,13.16,0.036367644
19/10/2010,12.69,-0.025672355
18/10/2010,13.02,0.005390849
15/10/2010,12.95,0.006974069
14/10/2010,12.86,-0.00851728
13/10/2010,12.97,-0.001540832
12/10/2010,12.99,0.010058112
11/10/2010,12.86,-0.013899838
08/10/2010,13.04,0.012345836
07/10/2010,12.88,-0.004647568
06/10/2010,12.94,-0.006163348
05/10/2010,13.02,0.015480185
04/10/2010,12.82,-0.009316838
01/10/2010,12.94,-0.009996239
30/09/2010,13.07,-0.009139439
29/09/2010,13.19,-0.003783584
28/09/2010,13.24,-0.008273834
27/09/2010,13.35,0.083544462
24/09/2010,12.28,0.033957714
23/09/2010,11.87,-0.017536984
22/09/2010,12.08,-0.006600684
21/09/2010,12.16,-0.00082203
20/09/2010,12.17,0.028335229
17/09/2010,11.83,-0.0100926
16/09/2010,11.95,0.012631747
15/09/2010,11.8,0.025752496
14/09/2010,11.5,0.001740644
13/09/2010,11.48,-0.003478264
10/09/2010,11.52,0.003478264
09/09/2010,11.48,-0.002609832
08/09/2010,11.51,0.006100237
07/09/2010,11.44,-0.011299555
03/09/2010,11.57,0.003463207
02/09/2010,11.53,0.002605299
01/09/2010,11.5,0.039916607
31/08/2010,11.05,0.00544466
30/08/2010,10.99,-0.012658397
27/08/2010,11.13,0.028247892
26/08/2010,10.82,-0.011029524
25/08/2010,10.94,-0.006378154
24/08/2010,11.01,-0.003626477
23/08/2010,11.05,-0.0197139
20/08/2010,11.27,0.00623055
19/08/2010,11.2,-0.029905483
18/08/2010,11.54,0.003472226
17/08/2010,11.5,0.014010737
16/08/2010,11.34,-0.005277057
13/08/2010,11.4,-0.002628122
12/08/2010,11.43,0
11/08/2010,11.43,-0.040296922
10/08/2010,11.9,-0.019967386
09/08/2010,12.14,0.015774507
06/08/2010,11.95,-0.009162913
05/08/2010,12.06,-0.007434978
04/08/2010,12.15,0.006606135
03/08/2010,12.07,-0.019688905
02/08/2010,12.31,0.02134728
30/07/2010,12.05,0.003325024
29/07/2010,12.01,0
28/07/2010,12.01,0.000832986
27/07/2010,12,-0.005816385
26/07/2010,12.07,0.020930023
23/07/2010,11.82,0.011059236
22/07/2010,11.69,0.027755468
21/07/2010,11.37,-0.008756623
20/07/2010,11.47,-0.002612104
19/07/2010,11.5,-0.022356907
16/07/2010,11.76,-0.022699588
15/07/2010,12.03,-0.002490661
14/07/2010,12.06,-0.003311261
13/07/2010,12.1,0.020034059
12/07/2010,11.86,0.023028736
09/07/2010,11.59,0.01390118
08/07/2010,11.43,0.0123241
07/07/2010,11.29,0.060237186
06/07/2010,10.63,-0.011225562
02/07/2010,10.75,-0.022080014
01/07/2010,10.99,-0.010859835
30/06/2010,11.11,0
29/06/2010,11.11,-0.044021192
28/06/2010,11.61,-0.002580647
25/06/2010,11.64,-0.003430535
24/06/2010,11.68,-0.013605652
23/06/2010,11.84,-0.002530579
22/06/2010,11.87,-0.027421743
21/06/2010,12.2,-0.004905979
18/06/2010,12.26,-0.008932256
17/06/2010,12.37,0.022895522
16/06/2010,12.09,-0.021277398
15/06/2010,12.35,0.025421623
14/06/2010,12.04,-0.002488595
11/06/2010,12.07,0.001658375
10/06/2010,12.05,0.01758103
09/06/2010,11.84,-0.004214081
08/06/2010,11.89,0.01953353
07/06/2010,11.66,-0.030407748
04/06/2010,12.02,-0.047918221
03/06/2010,12.61,-0.000792707
02/06/2010,12.62,0.033846905
01/06/2010,12.2,-0.019481136
28/05/2010,12.44,-0.015949301
27/05/2010,12.64,0.027267126
26/05/2010,12.3,0.011447386
25/05/2010,12.16,0.025824009
24/05/2010,11.85,-0.005050516
21/05/2010,11.91,0.020356937
20/05/2010,11.67,-0.050950476
19/05/2010,12.28,-0.028894466
18/05/2010,12.64,-0.019585428
17/05/2010,12.89,0.008570368
14/05/2010,12.78,-0.008570368
13/05/2010,12.89,-0.019209196
12/05/2010,13.14,0.021539294
11/05/2010,12.86,-0.007745972
10/05/2010,12.96,0.044977995
07/05/2010,12.39,-0.015218556
06/05/2010,12.58,-0.03514614
05/05/2010,13.03,0.001536099
04/05/2010,13.01,-0.029536414
03/05/2010,13.4,0.016554178
30/04/2010,13.18,-0.018045602
29/04/2010,13.42,0.014259153
28/04/2010,13.23,0.003786449
27/04/2010,13.18,-0.029160945
26/04/2010,13.57,-0.028334623
23/04/2010,13.96,0.037960762
22/04/2010,13.44,-0.010362787
21/04/2010,13.58,-0.011713165
20/04/2010,13.74,-0.000727537
19/04/2010,13.75,0.027277769
16/04/2010,13.38,-0.011887213
15/04/2010,13.54,0.002958582
14/04/2010,13.5,0.011922645
13/04/2010,13.34,-0.000749344
12/04/2010,13.35,0.00375235
09/04/2010,13.3,-0.007490672
08/04/2010,13.4,0.007490672
07/04/2010,13.3,-0.011215071
06/04/2010,13.45,0.02179718
05/04/2010,13.16,-0.003792193
01/04/2010,13.21,-0.000756716
31/03/2010,13.22,0.009882255
30/03/2010,13.09,-0.006851949
29/03/2010,13.18,0.009912395
26/03/2010,13.05,-0.001531394
25/03/2010,13.07,0.00537017
24/03/2010,13,-0.002305034
23/03/2010,13.03,0.007704198
22/03/2010,12.93,0.009324077
19/03/2010,12.81,-0.019328008
18/03/2010,13.06,0.002299733
17/03/2010,13.03,-0.011446138
16/03/2010,13.18,0.013751172
15/03/2010,13,0
12/03/2010,13,0.012384059
11/03/2010,12.84,0.001558847
10/03/2010,12.82,0.010980502
09/03/2010,12.68,0.010305283
08/03/2010,12.55,-0.010305283
05/03/2010,12.68,0.006329135
04/03/2010,12.6,0.003976148
03/03/2010,12.55,-0.006354271
02/03/2010,12.63,-0.006314149
01/03/2010,12.71,0.010280834
26/02/2010,12.58,0.011995346
25/02/2010,12.43,-0.000804182
24/02/2010,12.44,0.003220615
23/02/2010,12.4,-0.008032172
22/02/2010,12.5,0.005615739
19/02/2010,12.43,-0.000804182
18/02/2010,12.44,0.012131164
17/02/2010,12.29,-0.012934699
16/02/2010,12.45,0.033486183
12/02/2010,12.04,0.013378126
11/02/2010,11.88,0.029037053
10/02/2010,11.54,-0.009486919
09/02/2010,11.65,0.034938051
08/02/2010,11.25,-0.00354925
05/02/2010,11.29,0.023298545
04/02/2010,11.03,-0.039116098
03/02/2010,11.47,-0.006950506
02/02/2010,11.55,-0.001730104
01/02/2010,11.57,0.020961466
29/01/2010,11.33,-0.010535655
28/01/2010,11.45,0.005253953
27/01/2010,11.39,-0.019131018
26/01/2010,11.61,0.025295723
25/01/2010,11.32,-0.031306905
22/01/2010,11.68,0
21/01/2010,11.68,0.030423902
20/01/2010,11.33,0.002651349
19/01/2010,11.3,0.00177148
15/01/2010,11.28,-0.015831465
14/01/2010,11.46,-0.006089623
13/01/2010,11.53,0.017498259
12/01/2010,11.33,-0.011408636
11/01/2010,11.46,0.011408636
08/01/2010,11.33,-0.022688582
07/01/2010,11.59,0.014776453
06/01/2010,11.42,-0.030187717
05/01/2010,11.77,0.051427454
04/01/2010,11.18,-0.02211501
31/12/2009,11.43,0.004384049
30/12/2009,11.38,-0.004384049
29/12/2009,11.43,-0.001748252
28/12/2009,11.45,-0.008695707
24/12/2009,11.55,-0.005181359
23/12/2009,11.61,0.013877066
22/12/2009,11.45,0.01230244
21/12/2009,11.31,0.006208446
18/12/2009,11.24,-0.004438534
17/12/2009,11.29,0.0080036
16/12/2009,11.2,0.041008024
15/12/2009,10.75,-0.014774045
14/12/2009,10.91,0.000917011
11/12/2009,10.9,0.064416204
10/12/2009,10.22,-0.000977995
09/12/2009,10.23,0.012789156
08/12/2009,10.1,0
07/12/2009,10.1,-0.012789156
04/12/2009,10.23,0.072980703
03/12/2009,9.51,0.010570923
02/12/2009,9.41,0.00639661
01/12/2009,9.35,0.016172859
30/11/2009,9.2,0.023090636
27/11/2009,8.99,-0.012161565
25/11/2009,9.1,0.017738824
24/11/2009,8.94,-0.022124796
23/11/2009,9.14,0.015435808
20/11/2009,9,0.010050336
19/11/2009,8.91,-0.017798023
18/11/2009,9.07,-0.009873915
17/11/2009,9.16,-0.018388836
16/11/2009,9.33,0.018388836
13/11/2009,9.16,0.012081421
12/11/2009,9.05,-0.041131339
11/11/2009,9.43,0.052242564
10/11/2009,8.95,-0.012215588
09/11/2009,9.06,0.046309799
06/11/2009,8.65,0.034100894
05/11/2009,8.36,0.019324273
04/11/2009,8.2,-0.009708814
03/11/2009,8.28,-0.001207001
02/11/2009,8.29,-0.013181737
30/10/2009,8.4,-0.008298803
29/10/2009,8.47,-0.002358492
28/10/2009,8.49,-0.018670321
27/10/2009,8.65,-0.017192401
26/10/2009,8.8,-0.004535155
23/10/2009,8.84,-0.012366656
22/10/2009,8.95,0.011236073
21/10/2009,8.85,-0.04528659
20/10/2009,9.26,0.007588112
19/10/2009,9.19,-0.006507615
16/10/2009,9.25,-0.023505356
15/10/2009,9.47,-0.058448207
14/10/2009,10.04,0.046899522
13/10/2009,9.58,0.004184107
12/10/2009,9.54,-0.007310738
09/10/2009,9.61,-0.011381395
08/10/2009,9.72,0.054982134
07/10/2009,9.2,0.004357305
06/10/2009,9.16,0.008771986
05/10/2009,9.08,-0.013129291
02/10/2009,9.2,0.023090636
01/10/2009,8.99,-0.06565025
30/09/2009,9.6,-0.00623055
29/09/2009,9.66,-0.012345836
28/09/2009,9.78,0.013381569
25/09/2009,9.65,0.016719303
24/09/2009,9.49,-0.019823289
23/09/2009,9.68,0.018770103
22/09/2009,9.5,-0.028024667
21/09/2009,9.77,0.009254565
18/09/2009,9.68,-0.002063984
17/09/2009,9.7,-0.018386626
16/09/2009,9.88,0.018386626
15/09/2009,9.7,0.0166324
14/09/2009,9.54,0.021187233
11/09/2009,9.34,0.009682701
10/09/2009,9.25,0.048736112
09/09/2009,8.81,0.018328119
08/09/2009,8.65,0.005797118
04/09/2009,8.6,0.022340729
03/09/2009,8.41,0.03386055
02/09/2009,8.13,0.013622502
01/09/2009,8.02,-0.019753729
31/08/2009,8.18,-0.039549792
28/08/2009,8.51,0.007075501
27/08/2009,8.45,-0.017595762
26/08/2009,8.6,-0.009259325
25/08/2009,8.68,0.02449102
24/08/2009,8.47,-0.02449102
21/08/2009,8.68,0.022132528
20/08/2009,8.49,0.003539827
19/08/2009,8.46,-0.041672696
18/08/2009,8.82,0.013698844
17/08/2009,8.7,-0.042751167
14/08/2009,9.08,-0.017467693
13/08/2009,9.24,0.025206814
12/08/2009,9.01,0.01116083
11/08/2009,8.91,0.004499445
10/08/2009,8.87,-0.026697915
07/08/2009,9.11,-0.004381168
06/08/2009,9.15,0.013201512
05/08/2009,9.03,0.03493313
04/08/2009,8.72,0.042160811
03/08/2009,8.36,0.062944895
31/07/2009,7.85,0.015404669
30/07/2009,7.73,0.007792247
29/07/2009,7.67,0.02108115
28/07/2009,7.51,0.012056409
27/07/2009,7.42,-0.004034975
24/07/2009,7.45,0.043902798
23/07/2009,7.13,0.029895465
22/07/2009,6.92,0.007251663
21/07/2009,6.87,-0.060710242
20/07/2009,7.3,0.03911113
17/07/2009,7.02,-0.007097262
16/07/2009,7.07,0
15/07/2009,7.07,0.036001008
14/07/2009,6.82,0.00293686
13/07/2009,6.8,0.031369264
10/07/2009,6.59,0.013751172
09/07/2009,6.5,-0.016781477
08/07/2009,6.61,0.019863143
07/07/2009,6.48,-0.018349139
06/07/2009,6.6,0.015267472
02/07/2009,6.5,-0.045120435
01/07/2009,6.8,0.010347469
30/06/2009,6.73,0.008955284
29/06/2009,6.67,0.016629257
26/06/2009,6.56,-0.009104767
25/06/2009,6.62,0.047959693
24/06/2009,6.31,0.009554213
23/06/2009,6.25,-0.017446914
22/06/2009,6.36,-0.043083586
19/06/2009,6.64,0
18/06/2009,6.64,0.003016594
17/06/2009,6.62,0.029120832
16/06/2009,6.43,-0.007745972
15/06/2009,6.48,-0.019863143
12/06/2009,6.61,-0.00452831
11/06/2009,6.64,-0.001504891
10/06/2009,6.65,-0.023775265
09/06/2009,6.81,-0.001467352
08/06/2009,6.82,-0.010211613
05/06/2009,6.89,0.004363643
04/06/2009,6.86,-0.015907783
03/06/2009,6.97,-0.009992945
02/06/2009,7.04,0.022989518
01/06/2009,6.88,0.020558727
29/05/2009,6.74,0.010440065
28/05/2009,6.67,0.010550211
27/05/2009,6.6,-0.045899989
26/05/2009,6.91,0.030862111
22/05/2009,6.7,-0.008915364
21/05/2009,6.76,-0.024836923
20/05/2009,6.93,-0.021414095
19/05/2009,7.08,-0.005633818
18/05/2009,7.12,0.03283664
15/05/2009,6.89,-0.008670575
14/05/2009,6.95,0.007220248
13/05/2009,6.9,-0.032789823
12/05/2009,7.13,-0.004198747
11/05/2009,7.16,-0.027549952
08/05/2009,7.36,0.01920498
07/05/2009,7.22,-0.040711185
06/05/2009,7.52,0.009352106
05/05/2009,7.45,0.009440394
04/05/2009,7.38,0.044328587
01/05/2009,7.06,0.011396135
30/04/2009,6.98,-0.031032109
29/04/2009,7.2,0.035339366
28/04/2009,6.95,0.010123008
27/04/2009,6.88,-0.098212939
24/04/2009,7.59,0.021305733
23/04/2009,7.43,-0.00536914
22/04/2009,7.47,-0.008000043
21/04/2009,7.53,0.071557341
20/04/2009,7.01,-0.026743325
17/04/2009,7.2,0.013986242
16/04/2009,7.1,-0.073302819
15/04/2009,7.64,0.049641312
14/04/2009,7.27,-0.010944022
13/04/2009,7.35,-0.004073325
09/04/2009,7.38,0.051435938
08/04/2009,7.01,0.037795196
07/04/2009,6.75,-0.083796338
06/04/2009,7.34,0.067631401
03/04/2009,6.86,-0.027320175
02/04/2009,7.05,0.092053079
01/04/2009,6.43,0.015674302
31/03/2009,6.33,0.025601398
30/03/2009,6.17,-0.009677495
27/03/2009,6.23,-0.034703798
26/03/2009,6.45,0.049255389
25/03/2009,6.14,0.036488293
24/03/2009,5.92,-0.020067563
23/03/2009,6.04,0.075637414
20/03/2009,5.6,-0.029905483
19/03/2009,5.77,-0.018884681
18/03/2009,5.88,0.0102565
17/03/2009,5.82,0.052922401
16/03/2009,5.52,-0.035590945
13/03/2009,5.72,0.022989518
12/03/2009,5.59,0.025363678
11/03/2009,5.45,-0.001833181
10/03/2009,5.46,0.054576101
09/03/2009,5.17,0.007767029
06/03/2009,5.13,0.023669744
05/03/2009,5.01,-0.041061487
04/03/2009,5.22,-0.001913876
03/03/2009,5.23,-0.053966582
02/03/2009,5.52,-0.064878137
27/02/2009,5.89,-0.038306099
26/02/2009,6.12,0.008203491
25/02/2009,6.07,-0.079155227
24/02/2009,6.57,0.018433702
23/02/2009,6.45,-0.010794245
20/02/2009,6.52,-0.024243612
19/02/2009,6.68,-0.001495887
18/02/2009,6.69,-0.038127785
17/02/2009,6.95,-0.047761886
13/02/2009,7.29,-0.00547197
12/02/2009,7.33,0.01789449
11/02/2009,7.2,0
10/02/2009,7.2,0.002781643
09/02/2009,7.18,-0.020676133
06/02/2009,7.33,0.061904431
05/02/2009,6.89,0.038466281
04/02/2009,6.63,-0.028254668
03/02/2009,6.82,0.010316967
02/02/2009,6.75,-0.040644201
30/01/2009,7.03,-0.030814763
29/01/2009,7.25,-0.055010515
28/01/2009,7.66,0.044036468
27/01/2009,7.33,-0.072352388
26/01/2009,7.88,-0.015113638
23/01/2009,8,-0.203960732
22/01/2009,9.81,0.157554359
21/01/2009,8.38,0.029057734
20/01/2009,8.14,-0.056134138
16/01/2009,8.61,0.03908135
15/01/2009,8.28,0.035652209
14/01/2009,7.99,-0.042872457
13/01/2009,8.34,-0.033021868
12/01/2009,8.62,0.006984895
09/01/2009,8.56,-0.049012658
08/01/2009,8.99,0.005577259
07/01/2009,8.94,-0.022124796
06/01/2009,9.14,0.051638857
05/01/2009,8.68,
