Date,Close,LMT
26/01/2011,78.39,-0.008637168
25/01/2011,79.07,0.013240168
24/01/2011,78.03,-0.015135424
21/01/2011,79.22,-0.001261511
20/01/2011,79.32,0.021149979
19/01/2011,77.66,0.014526844
18/01/2011,76.54,0.027014355
14/01/2011,74.5,0.008898535
13/01/2011,73.84,-0.005402498
12/01/2011,74.24,0.007978946
11/01/2011,73.65,0.000814996
10/01/2011,73.59,-0.000543404
07/01/2011,73.63,0.006130392
06/01/2011,73.18,0.017367769
05/01/2011,71.92,0.022640354
04/01/2011,70.31,0.006277664
03/01/2011,69.87,-0.000572328
31/12/2010,69.91,0.017605072
30/12/2010,68.69,-0.006385162
29/12/2010,69.13,-0.00648838
28/12/2010,69.58,0.003887974
27/12/2010,69.31,0.000866051
23/12/2010,69.25,-0.001443002
22/12/2010,69.35,-0.006467863
21/12/2010,69.8,0.00215131
20/12/2010,69.65,-0.006012042
17/12/2010,70.07,-0.004272294
16/12/2010,70.37,0.009279815
15/12/2010,69.72,-0.004293695
14/12/2010,70.02,0.020196878
13/12/2010,68.62,-0.003200934
10/12/2010,68.84,0.007728803
09/12/2010,68.31,-0.006129616
08/12/2010,68.73,-0.010421284
07/12/2010,69.45,0.009694064
06/12/2010,68.78,-0.005798799
03/12/2010,69.18,-0.008922206
02/12/2010,69.8,0.005747142
01/12/2010,69.4,0.0197911
30/11/2010,68.04,-0.002348797
29/11/2010,68.2,-0.00875918
26/11/2010,68.8,-0.005218916
24/11/2010,69.16,0.012220111
23/11/2010,68.32,-0.004672906
22/11/2010,68.64,-0.011443596
19/11/2010,69.43,0.004040993
18/11/2010,69.15,0.008714652
17/11/2010,68.55,-0.00189463
16/11/2010,68.68,-0.009996461
15/11/2010,69.37,-0.00172836
12/11/2010,69.49,-0.00888258
11/11/2010,70.11,-0.025488953
10/11/2010,71.92,-0.008721589
09/11/2010,72.55,-0.010148195
08/11/2010,73.29,0.000272926
05/11/2010,73.27,0.018040839
04/11/2010,71.96,0.014416934
03/11/2010,70.93,-0.009960102
02/11/2010,71.64,0.002375796
01/11/2010,71.47,0.002521716
29/10/2010,71.29,0.003794538
28/10/2010,71.02,0.001832148
27/10/2010,70.89,-0.012755096
26/10/2010,71.8,0.00544656
25/10/2010,71.41,-0.00516797
22/10/2010,71.78,-0.000835538
21/10/2010,71.84,0.028377707
20/10/2010,69.83,0.005168712
19/10/2010,69.47,-0.008171503
18/10/2010,70.04,0.000285592
15/10/2010,70.02,-0.002567396
14/10/2010,70.2,-0.01302028
13/10/2010,71.12,0.008046913
12/10/2010,70.55,0.000992697
11/10/2010,70.48,0.005406188
08/10/2010,70.1,-0.007532189
07/10/2010,70.63,-0.00381545
06/10/2010,70.9,0.004240289
05/10/2010,70.6,0.017863998
04/10/2010,69.35,-0.003742088
01/10/2010,69.61,-0.023707548
30/09/2010,71.28,-0.00852139
29/09/2010,71.89,-0.00803551
28/09/2010,72.47,0.001242665
27/09/2010,72.38,-0.010308661
24/09/2010,73.13,0.020166429
23/09/2010,71.67,-0.001812226
22/09/2010,71.8,0.002091322
21/09/2010,71.65,0.013206149
20/09/2010,70.71,0.013669585
17/09/2010,69.75,0.017937701
16/09/2010,68.51,0.000437988
15/09/2010,68.48,0
14/09/2010,68.48,-0.014065337
13/09/2010,69.45,-0.013302063
10/09/2010,70.38,0.014454634
09/09/2010,69.37,0.007379039
08/09/2010,68.86,-0.010545421
07/09/2010,69.59,-0.016107539
03/09/2010,70.72,0.005672165
02/09/2010,70.32,0.005561512
01/09/2010,69.93,0.005880261
31/08/2010,69.52,-0.01001869
30/08/2010,70.22,-0.028775935
27/08/2010,72.27,0.010152371
26/08/2010,71.54,-0.001815516
25/08/2010,71.67,0.005877431
24/08/2010,71.25,-0.017115843
23/08/2010,72.48,-0.009884759
20/08/2010,73.2,0.001640689
19/08/2010,73.08,-0.00790518
18/08/2010,73.66,0.016977407
17/08/2010,72.42,0.006650066
16/08/2010,71.94,-0.010784012
13/08/2010,72.72,0.003305788
12/08/2010,72.48,-0.008791265
11/08/2010,73.12,-0.026052631
10/08/2010,75.05,-0.007301725
09/08/2010,75.6,0.007035272
06/08/2010,75.07,0.000532978
05/08/2010,75.03,0.000133289
04/08/2010,75.02,-0.005450329
03/08/2010,75.43,-0.006211611
02/08/2010,75.9,0.009930568
30/07/2010,75.15,0.002664892
29/07/2010,74.95,-0.00386178
28/07/2010,75.24,0.004929728
27/07/2010,74.87,-0.000133556
26/07/2010,74.88,0.012497643
23/07/2010,73.95,-0.004048589
22/07/2010,74.25,0.007977867
21/07/2010,73.66,-0.003252917
20/07/2010,73.9,-0.002027713
19/07/2010,74.05,0.001621841
16/07/2010,73.93,-0.026956529
15/07/2010,75.95,0.005942573
14/07/2010,75.5,-0.000397272
13/07/2010,75.53,0.010514504
12/07/2010,74.74,-0.00666758
09/07/2010,75.24,-0.012022075
08/07/2010,76.15,0.009765187
07/07/2010,75.41,0.014425253
06/07/2010,74.33,-0.001478793
02/07/2010,74.44,-0.000268637
01/07/2010,74.46,-0.000537057
30/06/2010,74.5,-0.008686991
29/06/2010,75.15,-0.031823546
28/06/2010,77.58,-0.006039985
25/06/2010,78.05,-0.000896459
24/06/2010,78.12,-0.019898001
23/06/2010,79.69,-0.002130994
22/06/2010,79.86,-0.00262615
21/06/2010,80.07,-0.0077134
18/06/2010,80.69,-0.003217028
17/06/2010,80.95,-0.003083567
16/06/2010,81.2,0.004443355
15/06/2010,80.84,0.014578789
14/06/2010,79.67,0.011614826
11/06/2010,78.75,0.003561892
10/06/2010,78.47,0.0145051
09/06/2010,77.34,0.004405864
08/06/2010,77,0.008870395
07/06/2010,76.32,-0.013922546
04/06/2010,77.39,-0.029537475
03/06/2010,79.71,-0.001128456
02/06/2010,79.8,0.007926065
01/06/2010,79.17,-0.009428695
28/05/2010,79.92,-0.007976114
27/05/2010,80.56,0.010356322
26/05/2010,79.73,-0.00836825
25/05/2010,80.4,0.007490672
24/05/2010,79.8,-0.016899011
21/05/2010,81.16,0.045499625
20/05/2010,77.55,-0.037334295
19/05/2010,80.5,-0.00619197
18/05/2010,81,-0.003819856
17/05/2010,81.31,0.006415815
14/05/2010,80.79,-0.019125261
13/05/2010,82.35,-0.01278975
12/05/2010,83.41,0.003723504
11/05/2010,83.1,-0.006238024
10/05/2010,83.62,0.028505781
07/05/2010,81.27,-0.019254799
06/05/2010,82.85,-0.023735386
05/05/2010,84.84,-0.006578971
04/05/2010,85.4,-0.015684318
03/05/2010,86.75,0.021674118
30/04/2010,84.89,-0.017284093
29/04/2010,86.37,0.016459836
28/04/2010,84.96,0.005429023
27/04/2010,84.5,-0.018641726
26/04/2010,86.09,-0.009594895
23/04/2010,86.92,0.002880352
22/04/2010,86.67,0.004857747
21/04/2010,86.25,0.014951803
20/04/2010,84.97,0.009103332
19/04/2010,84.2,0.014474803
16/04/2010,82.99,-0.002767585
15/04/2010,83.22,0.007356965
14/04/2010,82.61,0.000121058
13/04/2010,82.6,-0.003866607
12/04/2010,82.92,0.001569006
09/04/2010,82.79,0.007273641
08/04/2010,82.19,0
07/04/2010,82.19,-0.004007048
06/04/2010,82.52,-0.015869532
05/04/2010,83.84,-0.000476985
01/04/2010,83.88,0.007899502
31/03/2010,83.22,-0.01039995
30/03/2010,84.09,-0.00864371
29/03/2010,84.82,0.006861496
26/03/2010,84.24,0.008464019
25/03/2010,83.53,-0.004181357
24/03/2010,83.88,-0.01067246
23/03/2010,84.78,-0.010909839
22/03/2010,85.71,-0.013788527
19/03/2010,86.9,0.011108654
18/03/2010,85.94,0.012646539
17/03/2010,84.86,0.002832194
16/03/2010,84.62,0.005926294
15/03/2010,84.12,0.012319993
12/03/2010,83.09,0.000722369
11/03/2010,83.03,0.005434468
10/03/2010,82.58,0.004368939
09/03/2010,82.22,0.013838933
08/03/2010,81.09,-0.002217296
05/03/2010,81.27,0.024917198
04/03/2010,79.27,0.005312433
03/03/2010,78.85,-0.00455524
02/03/2010,79.21,0.004428425
01/03/2010,78.86,0.014046968
26/02/2010,77.76,0.009951617
25/02/2010,76.99,-0.007376287
24/02/2010,77.56,0.008545954
23/02/2010,76.9,-0.000520021
22/02/2010,76.94,-0.003503085
19/02/2010,77.21,-0.001552996
18/02/2010,77.33,0.01249203
17/02/2010,76.37,0.00446195
16/02/2010,76.03,0.005936301
12/02/2010,75.58,-0.010136334
11/02/2010,76.35,0.016374326
10/02/2010,75.11,-0.00451648
09/02/2010,75.45,0.012268456
08/02/2010,74.53,-0.015840597
05/02/2010,75.72,-0.003691014
04/02/2010,76,-0.009037981
03/02/2010,76.69,0.0018272
02/02/2010,76.55,0.021923752
01/02/2010,74.89,0.004952825
29/01/2010,74.52,-0.021637534
28/01/2010,76.15,-0.012787231
27/01/2010,77.13,0.00454812
26/01/2010,76.78,0.000260518
25/01/2010,76.76,0.015491973
22/01/2010,75.58,-0.01835395
21/01/2010,76.98,-0.014572442
20/01/2010,78.11,-0.002557219
19/01/2010,78.31,0.019991638
15/01/2010,76.76,-0.001041667
14/01/2010,76.84,-0.000520427
13/01/2010,76.88,0.012038879
12/01/2010,75.96,-0.00013164
11/01/2010,75.97,0.004749976
08/01/2010,75.61,0.015998208
07/01/2010,74.41,-0.02783111
06/01/2010,76.51,-0.014790098
05/01/2010,77.65,0.01035608
04/01/2010,76.85,0.019711545
31/12/2009,75.35,-0.010167117
30/12/2009,76.12,-0.007069018
29/12/2009,76.66,0.0126019
28/12/2009,75.7,0.007824455
24/12/2009,75.11,-0.001596382
23/12/2009,75.23,-0.005567353
22/12/2009,75.65,-0.008162236
21/12/2009,76.27,-0.000917371
18/12/2009,76.34,0.003411629
17/12/2009,76.08,-0.017976256
16/12/2009,77.46,-0.001934611
15/12/2009,77.61,-0.002702183
14/12/2009,77.82,0.013454278
11/12/2009,76.78,0.010474042
10/12/2009,75.98,0.007662873
09/12/2009,75.4,-0.029533049
08/12/2009,77.66,-0.012921564
07/12/2009,78.67,0.005864372
04/12/2009,78.21,0.009506752
03/12/2009,77.47,-0.009250997
02/12/2009,78.19,-0.009419622
01/12/2009,78.93,0.021773401
30/11/2009,77.23,0.001684702
27/11/2009,77.1,-0.019268419
25/11/2009,78.6,0.013319869
24/11/2009,77.56,0.00361664
23/11/2009,77.28,0.015386925
20/11/2009,76.1,0.01083377
19/11/2009,75.28,-0.001062135
18/11/2009,75.36,-0.012527361
17/11/2009,76.31,-0.008741657
16/11/2009,76.98,0.011891679
13/11/2009,76.07,0.026238437
12/11/2009,74.1,-0.013138679
11/11/2009,75.08,0.006413705
10/11/2009,74.6,-0.013183492
09/11/2009,75.59,0.024371854
06/11/2009,73.77,0.012412353
05/11/2009,72.86,0.034346528
04/11/2009,70.4,0.014306396
03/11/2009,69.4,0.007666198
02/11/2009,68.87,0.001162284
30/10/2009,68.79,-0.010124472
29/10/2009,69.49,0.016980308
28/10/2009,68.32,-0.02443554
27/10/2009,70.01,-0.020639692
26/10/2009,71.47,-0.010023751
23/10/2009,72.19,0.008485827
22/10/2009,71.58,0.02718944
21/10/2009,69.66,-0.032900956
20/10/2009,71.99,-0.067148323
19/10/2009,76.99,0.020337905
16/10/2009,75.44,0.007584362
15/10/2009,74.87,-0.00373284
14/10/2009,75.15,0.014070584
13/10/2009,74.1,-0.004309191
12/10/2009,74.42,-0.018637387
09/10/2009,75.82,0.037902669
08/10/2009,73,-0.014010975
07/10/2009,74.03,-0.028628545
06/10/2009,76.18,0.01574419
05/10/2009,74.99,-0.005054547
02/10/2009,75.37,-0.016318299
01/10/2009,76.61,-0.019006326
30/09/2009,78.08,-0.012346622
29/09/2009,79.05,0.008256636
28/09/2009,78.4,0.006526352
25/09/2009,77.89,0.012141715
24/09/2009,76.95,-0.024137775
23/09/2009,78.83,-0.009217819
22/09/2009,79.56,0.004030232
21/09/2009,79.24,-0.010544913
18/09/2009,80.08,0.006514681
17/09/2009,79.56,0.043675064
16/09/2009,76.16,0.00605823
15/09/2009,75.7,0.001454161
14/09/2009,75.59,-0.000661244
11/09/2009,75.64,0.027883844
10/09/2009,73.56,0.00586272
09/09/2009,73.13,-0.014121076
08/09/2009,74.17,-0.01485474
04/09/2009,75.28,0.005327663
03/09/2009,74.88,0.004282662
02/09/2009,74.56,-0.013852113
01/09/2009,75.6,0.008234872
31/08/2009,74.98,0.000400187
28/08/2009,74.95,-0.007841093
27/08/2009,75.54,0.012789943
26/08/2009,74.58,0.002013288
25/08/2009,74.43,-0.003754866
24/08/2009,74.71,-0.002806926
21/08/2009,74.92,0.00401231
20/08/2009,74.62,0.011863175
19/08/2009,73.74,-0.004870139
18/08/2009,74.1,0.001891126
17/08/2009,73.96,-0.008482043
14/08/2009,74.59,-0.010800825
13/08/2009,75.4,-0.003310165
12/08/2009,75.65,0.005833239
11/08/2009,75.21,-0.012026842
10/08/2009,76.12,-0.008372629
07/08/2009,76.76,0.013905511
06/08/2009,75.7,0.018398066
05/08/2009,74.32,-0.015355132
04/08/2009,75.47,-0.003703218
03/08/2009,75.75,0.013155462
31/07/2009,74.76,0.001472459
30/07/2009,74.65,-0.000803428
29/07/2009,74.71,-0.00480706
28/07/2009,75.07,0.00695097
27/07/2009,74.55,0.006324451
24/07/2009,74.08,-0.016998335
23/07/2009,75.35,-0.01187349
22/07/2009,76.25,0.014797469
21/07/2009,75.13,-0.088839865
20/07/2009,82.11,0.012500163
17/07/2009,81.09,-0.017117425
16/07/2009,82.49,0.015146253
15/07/2009,81.25,0.000738734
14/07/2009,81.19,0.014765452
13/07/2009,80,0.02647232
10/07/2009,77.91,-0.004737828
09/07/2009,78.28,-0.001531785
08/07/2009,78.4,0.005115101
07/07/2009,78,-0.031548358
06/07/2009,80.5,0.012248622
02/07/2009,79.52,-0.013986242
01/07/2009,80.64,-0.000124
30/06/2009,80.65,-0.017088129
29/06/2009,82.04,0.013128218
26/06/2009,80.97,-0.001974091
25/06/2009,81.13,0.020044244
24/06/2009,79.52,-0.022752271
23/06/2009,81.35,-0.001596758
22/06/2009,81.48,-0.013046579
19/06/2009,82.55,-0.011322694
18/06/2009,83.49,0.017398047
17/06/2009,82.05,0.002929332
16/06/2009,81.81,-0.003173056
15/06/2009,82.07,-0.008493135
12/06/2009,82.77,0.006667095
11/06/2009,82.22,-0.008598297
10/06/2009,82.93,-0.012938961
09/06/2009,84.01,-0.021665748
08/06/2009,85.85,-0.003720502
05/06/2009,86.17,0.019570555
04/06/2009,84.5,0.015023533
03/06/2009,83.24,-0.013483887
02/06/2009,84.37,0.002492139
01/06/2009,84.16,0.006317442
29/05/2009,83.63,0.007682189
28/05/2009,82.99,0.014687404
27/05/2009,81.78,-0.017935527
26/05/2009,83.26,0.022101689
22/05/2009,81.44,-0.000491039
21/05/2009,81.48,-0.012198248
20/05/2009,82.48,0.023801884
19/05/2009,80.54,-0.000124154
18/05/2009,80.55,0.007726858
15/05/2009,79.93,-0.011691675
14/05/2009,80.87,0.004213141
13/05/2009,80.53,-0.013322018
12/05/2009,81.61,0.015559711
11/05/2009,80.35,-0.025921235
08/05/2009,82.46,0.034294714
07/05/2009,79.68,-0.009990093
06/05/2009,80.48,0.009990093
05/05/2009,79.68,-0.008249016
04/05/2009,80.34,-0.015439077
01/05/2009,81.59,0.038225988
30/04/2009,78.53,-0.006979281
29/04/2009,79.08,0.024967688
28/04/2009,77.13,-0.011985452
27/04/2009,78.06,0.012633918
24/04/2009,77.08,-0.003626008
23/04/2009,77.36,0.03298374
22/04/2009,74.85,-0.015773407
21/04/2009,76.04,0.004085134
20/04/2009,75.73,-0.015851514
17/04/2009,76.94,-0.008283765
16/04/2009,77.58,0.042795023
15/04/2009,74.33,0.019288835
14/04/2009,72.91,-0.011997417
13/04/2009,73.79,0.006389798
09/04/2009,73.32,0.008492038
08/04/2009,72.7,-0.014881837
07/04/2009,73.79,0.006935501
06/04/2009,73.28,0.084978906
03/04/2009,67.31,-0.027258429
02/04/2009,69.17,0.0231072
01/04/2009,67.59,-0.02108115
31/03/2009,69.03,0.000289771
30/03/2009,69.01,-0.032364362
27/03/2009,71.28,-0.019312861
26/03/2009,72.67,0.059386913
25/03/2009,68.48,0.005711372
24/03/2009,68.09,-0.015303075
23/03/2009,69.14,0.019866268
20/03/2009,67.78,-0.006470611
19/03/2009,68.22,0.020436073
18/03/2009,66.84,0.017811792
17/03/2009,65.66,0.016120715
16/03/2009,64.61,0.054222008
13/03/2009,61.2,0.00294551
12/03/2009,61.02,0.047660026
11/03/2009,58.18,-0.014165268
10/03/2009,59.01,0.013134517
09/03/2009,58.24,-0.01041943
06/03/2009,58.85,-0.017851602
05/03/2009,59.91,-0.033484172
04/03/2009,61.95,0.042875487
03/03/2009,59.35,-0.010225552
02/03/2009,59.96,-0.051201562
27/02/2009,63.11,-0.088212261
26/02/2009,68.93,-0.021953676
25/02/2009,70.46,-0.054948259
24/02/2009,74.44,0.00768664
23/02/2009,73.87,-0.05119176
20/02/2009,77.75,0.007617363
19/02/2009,77.16,0.001686232
18/02/2009,77.03,0.018209713
17/02/2009,75.64,-0.036731142
13/02/2009,78.47,0.013988037
12/02/2009,77.38,-0.001420547
11/02/2009,77.49,-0.006431718
10/02/2009,77.99,-0.044022407
09/02/2009,81.5,0.026482557
06/02/2009,79.37,-0.027953867
05/02/2009,81.62,0.006884709
04/02/2009,81.06,0.014413768
03/02/2009,79.9,0.009052111
02/02/2009,79.18,-0.035483192
30/01/2009,82.04,-0.012958098
29/01/2009,83.11,0.006518613
28/01/2009,82.57,0.001090579
27/01/2009,82.48,-0.000484848
26/01/2009,82.52,0.018838478
23/01/2009,80.98,-0.04938978
22/01/2009,85.08,0.061190426
21/01/2009,80.03,0.017648258
20/01/2009,78.63,-0.04391526
16/01/2009,82.16,0.033163148
15/01/2009,79.48,0.008592421
14/01/2009,78.8,-0.018233765
13/01/2009,80.25,0.007379184
12/01/2009,79.66,-0.013714216
09/01/2009,80.76,-0.000618927
08/01/2009,80.81,-0.012543204
07/01/2009,81.83,-0.027362642
06/01/2009,84.1,0.002977079
05/01/2009,83.85,
