Date,Close,GWW
26/01/2011,132.18,-0.002870743
25/01/2011,132.56,-0.048588977
24/01/2011,139.16,0.028055908
21/01/2011,135.31,0.000813279
20/01/2011,135.2,-0.006487784
19/01/2011,136.08,-0.008196767
18/01/2011,137.2,0.009520394
14/01/2011,135.9,0.008275502
13/01/2011,134.78,0.002377062
12/01/2011,134.46,0.006865699
11/01/2011,133.54,0.006611594
10/01/2011,132.66,0.000452386
07/01/2011,132.6,-0.007962184
06/01/2011,133.66,-0.036869859
05/01/2011,138.68,-0.003958121
04/01/2011,139.23,-0.002224057
03/01/2011,139.54,0.010300829
31/12/2010,138.11,-0.00130246
30/12/2010,138.29,0.002461629
29/12/2010,137.95,-0.000434846
28/12/2010,138.01,-0.004626626
27/12/2010,138.65,0.004191969
23/12/2010,138.07,0.000434657
22/12/2010,138.01,-0.003544179
21/12/2010,138.5,0.008702013
20/12/2010,137.3,0.008117343
17/12/2010,136.19,-0.004469036
16/12/2010,136.8,0.010434366
15/12/2010,135.38,0.004070913
14/12/2010,134.83,0.007892818
13/12/2010,133.77,0.000747831
10/12/2010,133.67,0.009924147
09/12/2010,132.35,0.001663642
08/12/2010,132.13,-0.00377701
07/12/2010,132.63,0.005140234
06/12/2010,131.95,0.002732035
03/12/2010,131.59,0.003273076
02/12/2010,131.16,0.030107138
01/12/2010,127.27,0.018557234
30/11/2010,124.93,-0.001040042
29/11/2010,125.06,-0.005502187
26/11/2010,125.75,-0.007526278
24/11/2010,126.7,0.021056768
23/11/2010,124.06,-0.015119683
22/11/2010,125.95,0.001350654
19/11/2010,125.78,0.004302453
18/11/2010,125.24,0.003038787
17/11/2010,124.86,0.002646459
16/11/2010,124.53,-0.006722714
15/11/2010,125.37,-0.001036393
12/11/2010,125.5,-0.009516329
11/11/2010,126.7,0.002607976
10/11/2010,126.37,0.004361798
09/11/2010,125.82,-0.009570965
08/11/2010,127.03,-0.009090259
05/11/2010,128.19,0.014536853
04/11/2010,126.34,0.013707578
03/11/2010,124.62,-0.004563476
02/11/2010,125.19,0.00657159
01/11/2010,124.37,0.002737522
29/10/2010,124.03,0.023906821
28/10/2010,121.1,-0.002638959
27/10/2010,121.42,-0.002796284
26/10/2010,121.76,-0.007853444
25/10/2010,122.72,0.000896751
22/10/2010,122.61,-0.009820312
21/10/2010,123.82,0.008760601
20/10/2010,122.74,0.012956311
19/10/2010,121.16,-0.008383381
18/10/2010,122.18,0.007063684
15/10/2010,121.32,-0.00263418
14/10/2010,121.64,-0.029724804
13/10/2010,125.31,0.012931388
12/10/2010,123.7,0.00453736
11/10/2010,123.14,0.001137564
08/10/2010,123,0.008245281
07/10/2010,121.99,-0.005151068
06/10/2010,122.62,0.007613315
05/10/2010,121.69,0.0286758
04/10/2010,118.25,-0.007414306
01/10/2010,119.13,0.000167898
30/09/2010,119.11,-0.003770902
29/09/2010,119.56,-0.008826771
28/09/2010,120.62,0.010584755
27/09/2010,119.35,-0.011579121
24/09/2010,120.74,0.02516067
23/09/2010,117.74,-0.006012127
22/09/2010,118.45,-0.010831795
21/09/2010,119.74,-0.010550461
20/09/2010,121.01,0.018936958
17/09/2010,118.74,0.016901332
16/09/2010,116.75,-0.012173989
15/09/2010,118.18,0.015520052
14/09/2010,116.36,-0.001717328
13/09/2010,116.56,0.01582462
10/09/2010,114.73,0.014751343
09/09/2010,113.05,0.020735393
08/09/2010,110.73,0.003347056
07/09/2010,110.36,-0.009648842
03/09/2010,111.43,0.005308871
02/09/2010,110.84,0.011341591
01/09/2010,109.59,0.035290132
31/08/2010,105.79,-0.004809288
30/08/2010,106.3,-0.013269983
27/08/2010,107.72,0.018079271
26/08/2010,105.79,-0.000661469
25/08/2010,105.86,-0.004618075
24/08/2010,106.35,-0.023510817
23/08/2010,108.88,0.011082492
20/08/2010,107.68,-0.003985361
19/08/2010,108.11,-0.028001282
18/08/2010,111.18,-0.00053952
17/08/2010,111.24,0.018325833
16/08/2010,109.22,-0.004020473
13/08/2010,109.66,-0.009800441
12/08/2010,110.74,0.008069313
11/08/2010,109.85,-0.03162921
10/08/2010,113.38,-0.014187119
09/08/2010,115,0.008470557
06/08/2010,114.03,-0.000526039
05/08/2010,114.09,-0.011763304
04/08/2010,115.44,0.016595717
03/08/2010,113.54,-0.005445775
02/08/2010,114.16,0.01901282
30/07/2010,112.01,0.006808232
29/07/2010,111.25,0.004233668
28/07/2010,110.78,0.002892788
27/07/2010,110.46,-0.004426185
26/07/2010,110.95,0.012151038
23/07/2010,109.61,0.011192777
22/07/2010,108.39,0.026077463
21/07/2010,105.6,-0.002836881
20/07/2010,105.9,0.010536905
19/07/2010,104.79,-0.001811508
16/07/2010,104.98,-0.018030412
15/07/2010,106.89,0.029816109
14/07/2010,103.75,-0.016632003
13/07/2010,105.49,0.016342888
12/07/2010,103.78,0.007641378
09/07/2010,102.99,0.01388368
08/07/2010,101.57,0.017379652
07/07/2010,99.82,0.023106014
06/07/2010,97.54,-0.006438119
02/07/2010,98.17,-0.005890734
01/07/2010,98.75,-0.007063602
30/06/2010,99.45,-0.005915101
29/06/2010,100.04,-0.037955034
28/06/2010,103.91,0.00511362
25/06/2010,103.38,0.0045567
24/06/2010,102.91,-0.022388636
23/06/2010,105.24,0.003331274
22/06/2010,104.89,-0.027921908
21/06/2010,107.86,-0.003701651
18/06/2010,108.26,0.004072571
17/06/2010,107.82,0.001113586
16/06/2010,107.7,0.0020448
15/06/2010,107.48,0.026778896
14/06/2010,104.64,0.003638108
11/06/2010,104.26,0.004421809
10/06/2010,103.8,0.043515085
09/06/2010,99.38,0.00474054
08/06/2010,98.91,0.016514137
07/06/2010,97.29,-0.019340994
04/06/2010,99.19,-0.043017385
03/06/2010,103.55,0.004355197
02/06/2010,103.1,0.028331621
01/06/2010,100.22,-0.015151055
28/05/2010,101.75,-0.015505699
27/05/2010,103.34,0.031455316
26/05/2010,100.14,-0.010924729
25/05/2010,101.24,0.003760519
24/05/2010,100.86,-0.018760065
21/05/2010,102.77,0.025924275
20/05/2010,100.14,-0.046533633
19/05/2010,104.91,-0.020193175
18/05/2010,107.05,-0.011701471
17/05/2010,108.31,0.005926492
14/05/2010,107.67,-0.011359036
13/05/2010,108.9,-0.013408328
12/05/2010,110.37,0.000362483
11/05/2010,110.33,-0.003438295
10/05/2010,110.71,0.053525412
07/05/2010,104.94,-0.014756227
06/05/2010,106.5,-0.019526422
05/05/2010,108.6,-0.00468514
04/05/2010,109.11,-0.028550137
03/05/2010,112.27,0.015529238
30/04/2010,110.54,-0.007570332
29/04/2010,111.38,0.026842975
28/04/2010,108.43,0.002585651
27/04/2010,108.15,-0.018777744
26/04/2010,110.2,-0.006512324
23/04/2010,110.92,0.002437154
22/04/2010,110.65,0.02804436
21/04/2010,107.59,0.00074384
20/04/2010,107.51,0.016506049
19/04/2010,105.75,0.007784357
16/04/2010,104.93,-0.026798651
15/04/2010,107.78,-0.030788528
14/04/2010,111.15,-0.039601277
13/04/2010,115.64,0.012267957
12/04/2010,114.23,-0.004716166
09/04/2010,114.77,0.00524156
08/04/2010,114.17,0.002192118
07/04/2010,113.92,0.010767027
06/04/2010,112.7,0.004535558
05/04/2010,112.19,0.023995378
01/04/2010,109.53,0.012956763
31/03/2010,108.12,-0.010488642
30/03/2010,109.26,-0.001920176
29/03/2010,109.47,0.003844046
26/03/2010,109.05,0.002754823
25/03/2010,108.75,-0.001194688
24/03/2010,108.88,-0.004215935
23/03/2010,109.34,0.008634204
22/03/2010,108.4,0.007779258
19/03/2010,107.56,-0.007502467
18/03/2010,108.37,0.00018457
17/03/2010,108.35,0.005552999
16/03/2010,107.75,0.005770679
15/03/2010,107.13,-0.006512863
12/03/2010,107.83,-0.007759854
11/03/2010,108.67,0.005444073
10/03/2010,108.08,0.004822862
09/03/2010,107.56,0.008496386
08/03/2010,106.65,-0.002247823
05/03/2010,106.89,0.02070115
04/03/2010,104.7,0.001529345
03/03/2010,104.54,0.009225512
02/03/2010,103.58,-0.006063833
01/03/2010,104.21,0.024872554
26/02/2010,101.65,-0.008229693
25/02/2010,102.49,-0.009902994
24/02/2010,103.51,0.006493844
23/02/2010,102.84,-0.007748973
22/02/2010,103.64,-0.004812792
19/02/2010,104.14,-0.001247541
18/02/2010,104.27,0.015755968
17/02/2010,102.64,0.005862827
16/02/2010,102.04,0.011730629
12/02/2010,100.85,0.000396707
11/02/2010,100.81,0.01157351
10/02/2010,99.65,-0.006102765
09/02/2010,100.26,0.016999856
08/02/2010,98.57,-0.007680685
05/02/2010,99.33,0.001511259
04/02/2010,99.18,-0.030582209
03/02/2010,102.26,-0.001270462
02/02/2010,102.39,0.024219046
01/02/2010,99.94,0.006625865
29/01/2010,99.28,-0.014797311
28/01/2010,100.76,0.006371985
27/01/2010,100.12,0.007016166
26/01/2010,99.42,-0.01517298
25/01/2010,100.94,0.02051816
22/01/2010,98.89,-0.006852793
21/01/2010,99.57,-0.012971645
20/01/2010,100.87,-0.004648641
19/01/2010,101.34,0.012911094
15/01/2010,100.04,-0.003492495
14/01/2010,100.39,-0.001592516
13/01/2010,100.55,0.004385535
12/01/2010,100.11,-0.000399481
11/01/2010,100.15,0.004202528
08/01/2010,99.73,0.011699579
07/01/2010,98.57,0.009377298
06/01/2010,97.65,0.003796239
05/01/2010,97.28,0.000411269
04/01/2010,97.24,0.004225286
31/12/2009,96.83,-0.009149383
30/12/2009,97.72,-0.004696282
29/12/2009,98.18,0.001019056
28/12/2009,98.08,-0.002342279
24/12/2009,98.31,0.00581486
23/12/2009,97.74,0.002253407
22/12/2009,97.52,-0.002662572
21/12/2009,97.78,0.01069309
18/12/2009,96.74,-0.004229208
17/12/2009,97.15,-0.008711303
16/12/2009,98,-0.005900923
15/12/2009,98.58,0.001319596
14/12/2009,98.45,0.00641975
11/12/2009,97.82,0.00061356
10/12/2009,97.76,0.000306921
09/12/2009,97.73,0.002253638
08/12/2009,97.51,-0.010203129
07/12/2009,98.51,-0.004860769
04/12/2009,98.99,0.013322005
03/12/2009,97.68,-0.009070126
02/12/2009,98.57,0.003455288
01/12/2009,98.23,0.005410109
30/11/2009,97.7,0.002459522
27/11/2009,97.46,-0.011933438
25/11/2009,98.63,-0.00131719
24/11/2009,98.76,0.005686449
23/11/2009,98.2,0.010647111
20/11/2009,97.16,0.001338895
19/11/2009,97.03,-0.012495042
18/11/2009,98.25,-0.031853655
17/11/2009,101.43,0.003357696
16/11/2009,101.09,0.015954073
13/11/2009,99.49,0.009188735
12/11/2009,98.58,-0.002431612
11/11/2009,98.82,0.001113755
10/11/2009,98.71,0.00212971
09/11/2009,98.5,0.017822862
06/11/2009,96.76,0.004765367
05/11/2009,96.3,0.018022282
04/11/2009,94.58,-0.004430854
03/11/2009,95,0.004008021
02/11/2009,94.62,0.009450561
30/10/2009,93.73,-0.021008954
29/10/2009,95.72,0.026894157
28/10/2009,93.18,-0.013749217
27/10/2009,94.47,-0.018043078
26/10/2009,96.19,-0.00797312
23/10/2009,96.96,-0.0085238
22/10/2009,97.79,0.019307812
21/10/2009,95.92,0.002923368
20/10/2009,95.64,-0.000522657
19/10/2009,95.69,0.007868687
16/10/2009,94.94,-0.005043087
15/10/2009,95.42,0.023004142
14/10/2009,93.25,-0.01130317
13/10/2009,94.31,0.012483491
12/10/2009,93.14,0.026105463
09/10/2009,90.74,0.015325119
08/10/2009,89.36,0.012159573
07/10/2009,88.28,-0.003843984
06/10/2009,88.62,0.00975175
05/10/2009,87.76,0.023869683
02/10/2009,85.69,-0.008135796
01/10/2009,86.39,-0.033801226
30/09/2009,89.36,-0.004243446
29/09/2009,89.74,0.003795918
28/09/2009,89.4,0.022968708
25/09/2009,87.37,-0.015220648
24/09/2009,88.71,-0.00774806
23/09/2009,89.4,-0.016309232
22/09/2009,90.87,0.009175898
21/09/2009,90.04,-0.00961599
18/09/2009,90.91,0.010393725
17/09/2009,89.97,-0.009072866
16/09/2009,90.79,0.017331841
15/09/2009,89.23,-0.000784182
14/09/2009,89.3,0.007418265
11/09/2009,88.64,-0.015226447
10/09/2009,90,0.012297528
09/09/2009,88.9,-0.006838208
08/09/2009,89.51,0.007738501
04/09/2009,88.82,0.018751615
03/09/2009,87.17,0.011190057
02/09/2009,86.2,-0.000927644
01/09/2009,86.28,-0.013698056
31/08/2009,87.47,-0.008877818
28/08/2009,88.25,-0.009248882
27/08/2009,89.07,0.001573034
26/08/2009,88.93,-0.004375884
25/08/2009,89.32,0.005050799
24/08/2009,88.87,-0.01063304
21/08/2009,89.82,0.016161968
20/08/2009,88.38,0.014703633
19/08/2009,87.09,-0.00103288
18/08/2009,87.18,0.014209215
17/08/2009,85.95,-0.008803486
14/08/2009,86.71,-0.008840978
13/08/2009,87.48,-0.00125664
12/08/2009,87.59,-0.012818507
11/08/2009,88.72,-0.000676056
10/08/2009,88.78,-0.024478303
07/08/2009,90.98,0.021553995
06/08/2009,89.04,-0.000898069
05/08/2009,89.12,-0.013817915
04/08/2009,90.36,-0.008375628
03/08/2009,91.12,0.013368149
31/07/2009,89.91,-0.002887608
30/07/2009,90.17,0.015422746
29/07/2009,88.79,0.003949675
28/07/2009,88.44,-0.005750058
27/07/2009,88.95,-0.001460428
24/07/2009,89.08,0.004613229
23/07/2009,88.67,0.019818416
22/07/2009,86.93,-0.004247266
21/07/2009,87.3,-0.005483221
20/07/2009,87.78,0.037372343
17/07/2009,84.56,0.009744581
16/07/2009,83.74,0.008996642
15/07/2009,82.99,0.004952598
14/07/2009,82.58,0.017591463
13/07/2009,81.14,0.032822688
10/07/2009,78.52,0.002678061
09/07/2009,78.31,-0.010543127
08/07/2009,79.14,-0.014924714
07/07/2009,80.33,-0.018011837
06/07/2009,81.79,0.020754297
02/07/2009,80.11,-0.022586582
01/07/2009,81.94,0.000732511
30/06/2009,81.88,-0.011414817
29/06/2009,82.82,0.000362297
26/06/2009,82.79,0.000966767
25/06/2009,82.71,0.026338265
24/06/2009,80.56,0.03190888
23/06/2009,78.03,-0.004220225
22/06/2009,78.36,-0.031900231
19/06/2009,80.9,-0.018371613
18/06/2009,82.4,-0.000485319
17/06/2009,82.44,0.015648241
16/06/2009,81.16,-0.013219287
15/06/2009,82.24,-0.01891053
12/06/2009,83.81,-0.003692019
11/06/2009,84.12,0.001070473
10/06/2009,84.03,-0.003445207
09/06/2009,84.32,-0.001303704
08/06/2009,84.43,0.01720267
05/06/2009,82.99,-0.004568414
04/06/2009,83.37,0.006618954
03/06/2009,82.82,-0.009732729
02/06/2009,83.63,0.008405429
01/06/2009,82.93,0.050703243
29/05/2009,78.83,0.007384806
28/05/2009,78.25,0.010276263
27/05/2009,77.45,-0.014866351
26/05/2009,78.61,0.037456591
22/05/2009,75.72,0.002247638
21/05/2009,75.55,-0.018491118
20/05/2009,76.96,-0.026162046
19/05/2009,79,-0.014826255
18/05/2009,80.18,0.031290158
15/05/2009,77.71,0.004772663
14/05/2009,77.34,-0.002711603
13/05/2009,77.55,-0.03172855
12/05/2009,80.05,0.017389551
11/05/2009,78.67,-0.026591307
08/05/2009,80.79,0.006457243
07/05/2009,80.27,-0.033083145
06/05/2009,82.97,-0.004929376
05/05/2009,83.38,-0.008122357
04/05/2009,84.06,0.015223548
01/05/2009,82.79,-0.013079925
30/04/2009,83.88,0.009823968
29/04/2009,83.06,0.019082925
28/04/2009,81.49,0.006154623
27/04/2009,80.99,-0.013490516
24/04/2009,82.09,0.036345086
23/04/2009,79.16,-0.003530899
22/04/2009,79.44,0.021889395
21/04/2009,77.72,0.004901338
20/04/2009,77.34,-0.026790734
17/04/2009,79.44,-0.01114113
16/04/2009,80.33,0.009254693
15/04/2009,79.59,-0.004638053
14/04/2009,79.96,0.034609052
13/04/2009,77.24,0.003112036
09/04/2009,77,0.058289688
08/04/2009,72.64,0.005106629
07/04/2009,72.27,-0.035210597
06/04/2009,74.86,-0.005063302
03/04/2009,75.24,0.007202912
02/04/2009,74.7,0.040013531
01/04/2009,71.77,0.022403191
31/03/2009,70.18,-0.005400042
30/03/2009,70.56,-0.015887856
27/03/2009,71.69,-0.026293758
26/03/2009,73.6,0.037515646
25/03/2009,70.89,0.009638629
24/03/2009,70.21,-0.003412487
23/03/2009,70.45,0.054548372
20/03/2009,66.71,-0.014140297
19/03/2009,67.66,0.001479071
18/03/2009,67.56,0.016265374
17/03/2009,66.47,0.032724633
16/03/2009,64.33,-0.023353343
13/03/2009,65.85,-0.008919857
12/03/2009,66.44,0.034140323
11/03/2009,64.21,-0.014840279
10/03/2009,65.17,0.060078124
09/03/2009,61.37,-0.00130272
06/03/2009,61.45,-0.004222156
05/03/2009,61.71,-0.042667641
04/03/2009,64.4,0.008577051
03/03/2009,63.85,-0.003127446
02/03/2009,64.05,-0.032412022
27/02/2009,66.16,-0.009177827
26/02/2009,66.77,-0.013241285
25/02/2009,67.66,-0.012776442
24/02/2009,68.53,0.03882972
23/02/2009,65.92,-0.041889386
20/02/2009,68.74,-0.005368167
19/02/2009,69.11,-0.026980439
18/02/2009,71,-0.025997155
17/02/2009,72.87,-0.017682724
13/02/2009,74.17,0.005949984
12/02/2009,73.73,0.030992082
11/02/2009,71.48,-0.008775041
10/02/2009,72.11,-0.043420197
09/02/2009,75.31,0.001062841
06/02/2009,75.23,0.028995356
05/02/2009,73.08,0.012946056
04/02/2009,72.14,-0.028155475
03/02/2009,74.2,0.022350344
02/02/2009,72.56,-0.005360469
30/01/2009,72.95,-0.015776201
29/01/2009,74.11,-0.015664019
28/01/2009,75.28,0.023793044
27/01/2009,73.51,0.032490589
26/01/2009,71.16,-0.009232126
23/01/2009,71.82,0.00881063
22/01/2009,71.19,-0.020989025
21/01/2009,72.7,0.000687995
20/01/2009,72.65,-0.051898755
16/01/2009,76.52,0.012757456
15/01/2009,75.55,0.02086474
14/01/2009,73.99,-0.029825137
13/01/2009,76.23,0.005261093
12/01/2009,75.83,-0.009188828
09/01/2009,76.53,-0.011820622
08/01/2009,77.44,-0.000774493
07/01/2009,77.5,-0.012948069
06/01/2009,78.51,-0.003813887
05/01/2009,78.81,
