Date,Close,PRGO
26/01/2011,73.68,0.002990352
25/01/2011,73.46,0.037164565
24/01/2011,70.78,0.008228164
21/01/2011,70.2,-0.013863569
20/01/2011,71.18,0.071776415
19/01/2011,66.25,-0.008267616
18/01/2011,66.8,-0.00388466
14/01/2011,67.06,0.01351169
13/01/2011,66.16,0.00015116
12/01/2011,66.15,-0.010227191
11/01/2011,66.83,0.008565685
10/01/2011,66.26,0.005447955
07/01/2011,65.9,-0.002122178
06/01/2011,66.04,0.044431114
05/01/2011,63.17,-0.001581778
04/01/2011,63.27,-0.006930253
03/01/2011,63.71,0.005982386
31/12/2010,63.33,-0.000473597
30/12/2010,63.36,-0.026784535
29/12/2010,65.08,0.003077873
28/12/2010,64.88,-0.007982849
27/12/2010,65.4,-0.007464426
23/12/2010,65.89,0.005631245
22/12/2010,65.52,-0.005631245
21/12/2010,65.89,-0.008764033
20/12/2010,66.47,-0.008389562
17/12/2010,67.03,-0.014367425
16/12/2010,68,0.025468649
15/12/2010,66.29,0.006204151
14/12/2010,65.88,-0.008163311
13/12/2010,66.42,0.005434796
10/12/2010,66.06,-0.009041653
09/12/2010,66.66,0.012529411
08/12/2010,65.83,0.019790475
07/12/2010,64.54,0.003570046
06/12/2010,64.31,0.002958812
03/12/2010,64.12,0.020005393
02/12/2010,62.85,0.027748191
01/12/2010,61.13,0.014666161
30/11/2010,60.24,-0.012701202
29/11/2010,61.01,-0.022847952
26/11/2010,62.42,-0.010993499
24/11/2010,63.11,0.017422322
23/11/2010,62.02,-0.014883847
22/11/2010,62.95,0.034422078
19/11/2010,60.82,-0.001314492
18/11/2010,60.9,0.020236219
17/11/2010,59.68,0.003188725
16/11/2010,59.49,-0.009868776
15/11/2010,60.08,0.016953826
12/11/2010,59.07,-0.021106311
11/11/2010,60.33,0
10/11/2010,60.33,0.00982768
09/11/2010,59.74,-0.069349911
08/11/2010,64.03,0.00187588
05/11/2010,63.91,-0.006083788
04/11/2010,64.3,0.008590447
03/11/2010,63.75,-0.039522327
02/11/2010,66.32,-0.009753247
01/11/2010,66.97,0.016409853
29/10/2010,65.88,-0.010268891
28/10/2010,66.56,0.000450823
27/10/2010,66.53,0.002257167
26/10/2010,66.38,0.002715343
25/10/2010,66.2,0.018293193
22/10/2010,65,0.004935235
21/10/2010,64.68,0.003407158
20/10/2010,64.46,0.012174335
19/10/2010,63.68,-0.015426874
18/10/2010,64.67,-0.005551286
15/10/2010,65.03,-0.00964121
14/10/2010,65.66,-0.013613884
13/10/2010,66.56,-0.00165128
12/10/2010,66.67,0.016636802
11/10/2010,65.57,-0.013030487
08/10/2010,66.43,0.009376959
07/10/2010,65.81,0.000912131
06/10/2010,65.75,0.000456378
05/10/2010,65.72,0.023711657
04/10/2010,64.18,-0.004508364
01/10/2010,64.47,0.003885311
30/09/2010,64.22,-0.004505562
29/09/2010,64.51,-0.014619019
28/09/2010,65.46,-0.005940159
27/09/2010,65.85,-0.01192557
24/09/2010,66.64,0.036834607
23/09/2010,64.23,-0.004504862
22/09/2010,64.52,0.015305624
21/09/2010,63.54,0.006631952
20/09/2010,63.12,0.018710068
17/09/2010,61.95,-0.020609404
16/09/2010,63.24,-0.018642351
15/09/2010,64.43,0.035867657
14/09/2010,62.16,0.029053782
13/09/2010,60.38,0.024816834
10/09/2010,58.9,0.000169794
09/09/2010,58.89,-0.000169794
08/09/2010,58.9,0.015225681
07/09/2010,58.01,-0.004300342
03/09/2010,58.26,0.006198367
02/09/2010,57.9,-0.001553197
01/09/2010,57.99,0.017043891
31/08/2010,57.01,-0.010643039
30/08/2010,57.62,-0.008812152
27/08/2010,58.13,0.012463378
26/08/2010,57.41,-0.001218557
25/08/2010,57.48,-0.000347887
24/08/2010,57.5,-0.008830462
23/08/2010,58.01,-0.003269945
20/08/2010,58.2,-0.010596578
19/08/2010,58.82,0.000340078
18/08/2010,58.8,-0.003395589
17/08/2010,59,0.004246291
16/08/2010,58.75,-0.003228824
13/08/2010,58.94,-0.004570469
12/08/2010,59.21,0.038916757
11/08/2010,56.95,-0.035024713
10/08/2010,58.98,0.000678426
09/08/2010,58.94,0.014870798
06/08/2010,58.07,0.003104521
05/08/2010,57.89,-0.00568428
04/08/2010,58.22,0.010532775
03/08/2010,57.61,0.015569282
02/08/2010,56.72,0.012596636
30/07/2010,56.01,0.013661906
29/07/2010,55.25,-0.016336419
28/07/2010,56.16,-0.027745415
27/07/2010,57.74,-0.007075705
26/07/2010,58.15,0.034465057
23/07/2010,56.18,0.003030575
22/07/2010,56.01,0.01601762
21/07/2010,55.12,-0.008310798
20/07/2010,55.58,0.005412245
19/07/2010,55.28,-0.035714909
16/07/2010,57.29,-0.026015766
15/07/2010,58.8,0.029162622
14/07/2010,57.11,-0.004019228
13/07/2010,57.34,0.008054675
12/07/2010,56.88,-0.020360923
09/07/2010,58.05,0.00951976
08/07/2010,57.5,0.018606821
07/07/2010,56.44,-0.010925219
06/07/2010,57.06,-0.003324297
02/07/2010,57.25,-0.004183377
01/07/2010,57.49,-0.027112162
30/06/2010,59.07,-0.002367265
29/06/2010,59.21,-0.001518859
28/06/2010,59.3,0.001856697
25/06/2010,59.19,0.024109914
24/06/2010,57.78,-0.013238395
23/06/2010,58.55,-0.0101955
22/06/2010,59.15,-0.013767847
21/06/2010,59.97,0.020212917
18/06/2010,58.77,-0.010999349
17/06/2010,59.42,0.0032027
16/06/2010,59.23,-0.015911901
15/06/2010,60.18,0.00700353
14/06/2010,59.76,-0.002339964
11/06/2010,59.9,0.00518873
10/06/2010,59.59,0.02119981
09/06/2010,58.34,0.011550857
08/06/2010,57.67,0.03260488
07/06/2010,55.82,-0.020568101
04/06/2010,56.98,-0.033140762
03/06/2010,58.9,0.024230071
02/06/2010,57.49,0.017016462
01/06/2010,56.52,-0.049868005
28/05/2010,59.41,-0.013874021
27/05/2010,60.24,0.03617092
26/05/2010,58.1,0.035029851
25/05/2010,56.1,-0.016616964
24/05/2010,57.04,-0.026811257
21/05/2010,58.59,0.044319884
20/05/2010,56.05,-0.039357944
19/05/2010,58.3,-0.003595586
18/05/2010,58.51,-0.024646757
17/05/2010,59.97,-0.008964203
14/05/2010,60.51,-0.031557596
13/05/2010,62.45,-0.029970697
12/05/2010,64.35,0.014399998
11/05/2010,63.43,0.023125183
10/05/2010,61.98,0.073810154
07/05/2010,57.57,-0.030113482
06/05/2010,59.33,-0.038682509
05/05/2010,61.67,-0.004691427
04/05/2010,61.96,-0.014580087
03/05/2010,62.87,0.027902786
30/04/2010,61.14,-0.037401037
29/04/2010,63.47,0.072352173
28/04/2010,59.04,-0.00641569
27/04/2010,59.42,-0.013705713
26/04/2010,60.24,-0.005628222
23/04/2010,60.58,0.011789261
22/04/2010,59.87,0.013452364
21/04/2010,59.07,-0.015621381
20/04/2010,60,0.008872579
19/04/2010,59.47,-0.014688964
16/04/2010,60.35,-0.026650805
15/04/2010,61.98,0.016101836
14/04/2010,60.99,0.00361367
13/04/2010,60.77,0.01425281
12/04/2010,59.91,0.015305992
09/04/2010,59,0
08/04/2010,59,-0.009782503
07/04/2010,59.58,-0.018458993
06/04/2010,60.69,-0.005258845
05/04/2010,61.01,0.032145328
01/04/2010,59.08,0.006112073
31/03/2010,58.72,0.000681431
30/03/2010,58.68,0.007870015
29/03/2010,58.22,0.024868684
26/03/2010,56.79,0.004588783
25/03/2010,56.53,-0.022217305
24/03/2010,57.8,0.010434877
23/03/2010,57.2,0.112182489
22/03/2010,51.13,0.014777138
19/03/2010,50.38,0.003778467
18/03/2010,50.19,0.002593518
17/03/2010,50.06,-0.028747796
16/03/2010,51.52,0.011321612
15/03/2010,50.94,0.005117114
12/03/2010,50.68,-0.001774274
11/03/2010,50.77,0.013284621
10/03/2010,50.1,0.015488593
09/03/2010,49.33,-0.016286677
08/03/2010,50.14,-0.011698359
05/03/2010,50.73,-0.010783361
04/03/2010,51.28,-0.018547672
03/03/2010,52.24,-0.008387392
02/03/2010,52.68,0.0292779
01/03/2010,51.16,0.031572165
26/02/2010,49.57,-0.001612578
25/02/2010,49.65,0.019114043
24/02/2010,48.71,-0.005323518
23/02/2010,48.97,-0.004685758
22/02/2010,49.2,-0.013726497
19/02/2010,49.88,0.013726497
18/02/2010,49.2,0.022195732
17/02/2010,48.12,-0.007247159
16/02/2010,48.47,-0.001649145
12/02/2010,48.55,0.031170811
11/02/2010,47.06,0.026920975
10/02/2010,45.81,-0.011071425
09/02/2010,46.32,0.012600645
08/02/2010,45.74,0.009886931
05/02/2010,45.29,-0.010761057
04/02/2010,45.78,-0.010646488
03/02/2010,46.27,0.007593051
02/02/2010,45.92,0.038175963
01/02/2010,44.2,-0.001808319
29/01/2010,44.28,0.017082752
28/01/2010,43.53,0.011088125
27/01/2010,43.05,0.012858155
26/01/2010,42.5,0.021884794
25/01/2010,41.58,-0.023295563
22/01/2010,42.56,0.00023499
21/01/2010,42.55,-0.005390849
20/01/2010,42.78,-0.005361943
19/01/2010,43.01,0.020197962
15/01/2010,42.15,0.000474608
14/01/2010,42.13,0.005235614
13/01/2010,41.91,0.019273061
12/01/2010,41.11,0.041470871
11/01/2010,39.44,0.043000668
08/01/2010,37.78,-0.005543105
07/01/2010,37.99,-0.008126929
06/01/2010,38.3,-0.012712585
05/01/2010,38.79,-0.039428913
04/01/2010,40.35,0.012970998
31/12/2009,39.83,0.00352113
30/12/2009,39.69,0.010638398
29/12/2009,39.27,-0.005586607
28/12/2009,39.49,0.000253261
24/12/2009,39.48,0.011207453
23/12/2009,39.04,-0.005619427
22/12/2009,39.26,0.012559437
21/12/2009,38.77,0.016907673
18/12/2009,38.12,-0.006536825
17/12/2009,38.37,-0.013461244
16/12/2009,38.89,-0.008449673
15/12/2009,39.22,-0.017440098
14/12/2009,39.91,0.007797801
11/12/2009,39.6,-0.016777657
10/12/2009,40.27,0.019306103
09/12/2009,39.5,-0.002275889
08/12/2009,39.59,-0.001766562
07/12/2009,39.66,0.004295648
04/12/2009,39.49,0.002281659
03/12/2009,39.4,-0.010854581
02/12/2009,39.83,-0.025041596
01/12/2009,40.84,0.01728865
30/11/2009,40.14,-0.013363228
27/11/2009,40.68,0.002707694
25/11/2009,40.57,0.015900956
24/11/2009,39.93,0.00451808
23/11/2009,39.75,0.011130902
20/11/2009,39.31,0.003567792
19/11/2009,39.17,-0.003822148
18/11/2009,39.32,-0.010624942
17/11/2009,39.74,-0.006521217
16/11/2009,40,-0.004738754
13/11/2009,40.19,0.012267021
12/11/2009,39.7,-0.005776733
11/11/2009,39.93,0.011587031
10/11/2009,39.47,-0.003793152
09/11/2009,39.62,0.011167629
06/11/2009,39.18,0.011293755
05/11/2009,38.74,0.02429904
04/11/2009,37.81,-0.012092682
03/11/2009,38.27,0.004452017
02/11/2009,38.1,0.024174374
30/10/2009,37.19,0.009455697
29/10/2009,36.84,0.012839952
28/10/2009,36.37,-0.014467292
27/10/2009,36.9,0.005707313
26/10/2009,36.69,-0.002178057
23/10/2009,36.77,0.010663122
22/10/2009,36.38,-0.018249179
21/10/2009,37.05,-0.02610697
20/10/2009,38.03,-0.014358686
19/10/2009,38.58,0.030795959
16/10/2009,37.41,-0.011692932
15/10/2009,37.85,0.003440522
14/10/2009,37.72,0.016843066
13/10/2009,37.09,0.024564554
12/10/2009,36.19,0.004153405
09/10/2009,36.04,0.003335189
08/10/2009,35.92,0.023093113
07/10/2009,35.1,0.006287531
06/10/2009,34.88,0.025553074
05/10/2009,34,0.009159467
02/10/2009,33.69,-0.006508899
01/10/2009,33.91,-0.002356408
30/09/2009,33.99,0.013625803
29/09/2009,33.53,0.036754327
28/09/2009,32.32,0.023795738
25/09/2009,31.56,-0.013220211
24/09/2009,31.98,-0.006855745
23/09/2009,32.2,-0.010810916
22/09/2009,32.55,0.002152853
21/09/2009,32.48,0.018645661
18/09/2009,31.88,-0.010298109
17/09/2009,32.21,0.001242622
16/09/2009,32.17,0.030936811
15/09/2009,31.19,0.006110326
14/09/2009,31,-0.00643089
11/09/2009,31.2,0.006108362
10/09/2009,31.01,0.006470421
09/09/2009,30.81,0.01471336
08/09/2009,30.36,0.021305733
04/09/2009,29.72,0.020051649
03/09/2009,29.13,-0.005136118
02/09/2009,29.28,-0.000341472
01/09/2009,29.29,-0.007821839
31/08/2009,29.52,-0.00809721
28/08/2009,29.76,0.005390849
27/08/2009,29.6,0
26/08/2009,29.6,-0.015421023
25/08/2009,30.06,0.021180822
24/08/2009,29.43,0.014718732
21/08/2009,29,0.01144455
20/08/2009,28.67,0.018659228
19/08/2009,28.14,0.009282466
18/08/2009,27.88,0.050764853
17/08/2009,26.5,0
14/08/2009,26.5,-0.010137125
13/08/2009,26.77,0.009005689
12/08/2009,26.53,0.001131435
11/08/2009,26.5,-0.00938974
10/08/2009,26.75,-0.000747384
07/08/2009,26.77,-0.004472613
06/08/2009,26.89,-0.018788543
05/08/2009,27.4,-0.021661497
04/08/2009,28,-0.001070855
03/08/2009,28.03,0.032266711
31/07/2009,27.14,-0.008073438
30/07/2009,27.36,-0.013072082
29/07/2009,27.72,-0.003960401
28/07/2009,27.83,-0.01639381
27/07/2009,28.29,-0.000706714
24/07/2009,28.31,0.001413927
23/07/2009,28.27,0.012099792
22/07/2009,27.93,-0.012807005
21/07/2009,28.29,-0.000353419
20/07/2009,28.3,0.013160425
17/07/2009,27.93,0.005385043
16/07/2009,27.78,0.001080497
15/07/2009,27.75,0.004333701
14/07/2009,27.63,0.012748306
13/07/2009,27.28,0.024115433
10/07/2009,26.63,-0.017495328
09/07/2009,27.1,-0.009182801
08/07/2009,27.35,0.004397222
07/07/2009,27.23,-0.018556108
06/07/2009,27.74,0.002526621
02/07/2009,27.67,-0.013996281
01/07/2009,28.06,0.010028737
30/06/2009,27.78,-0.012875714
29/06/2009,28.14,0.012515808
26/06/2009,27.79,0.02256282
25/06/2009,27.17,0.023460395
24/06/2009,26.54,0.017867801
23/06/2009,26.07,0.010023214
22/06/2009,25.81,-0.038012939
19/06/2009,26.81,-0.001490869
18/06/2009,26.85,0.011989653
17/06/2009,26.53,0.022104559
16/06/2009,25.95,0.003474236
15/06/2009,25.86,-0.022936785
12/06/2009,26.46,0.00758729
11/06/2009,26.26,0.021945058
10/06/2009,25.69,-0.003885009
09/06/2009,25.79,-0.018060049
08/06/2009,26.26,-0.004938282
05/06/2009,26.39,-0.001136149
04/06/2009,26.42,0.001515152
03/06/2009,26.38,-0.013180383
02/06/2009,26.73,-0.010050336
01/06/2009,27,0.005198675
29/05/2009,26.86,0.000744879
28/05/2009,26.84,-0.019554211
27/05/2009,27.37,0.010282867
26/05/2009,27.09,0.006295151
22/05/2009,26.92,0.008205939
21/05/2009,26.7,-0.015239098
20/05/2009,27.11,0.001107215
19/05/2009,27.08,0.011140108
18/05/2009,26.78,0.00787258
15/05/2009,26.57,-0.004880806
14/05/2009,26.7,-0.002618292
13/05/2009,26.77,-0.006330313
12/05/2009,26.94,-0.002224695
11/05/2009,27,-0.005908437
08/05/2009,27.16,0.010362787
07/05/2009,26.88,0.066922312
06/05/2009,25.14,-0.02823717
05/05/2009,25.86,-0.019908774
04/05/2009,26.38,0.021456762
01/05/2009,25.82,-0.003865486
30/04/2009,25.92,-0.013412732
29/04/2009,26.27,0.03367843
28/04/2009,25.4,-0.016787433
27/04/2009,25.83,0.01639381
24/04/2009,25.41,0.028339554
23/04/2009,24.7,0.035019026
22/04/2009,23.85,0.005887317
21/04/2009,23.71,-0.008399881
20/04/2009,23.91,-0.019876431
17/04/2009,24.39,0.008233888
16/04/2009,24.19,0.027663122
15/04/2009,23.53,-0.002970509
14/04/2009,23.6,-0.036201165
13/04/2009,24.47,0.00532679
09/04/2009,24.34,0.009909247
08/04/2009,24.1,0.01547177
07/04/2009,23.73,-0.005044147
06/04/2009,23.85,0.003359936
03/04/2009,23.77,-0.016274092
02/04/2009,24.16,-0.023722994
01/04/2009,24.74,-0.003631233
31/03/2009,24.83,0.00040282
30/03/2009,24.82,-0.008425326
27/03/2009,25.03,-0.00199561
26/03/2009,25.08,0.057017698
25/03/2009,23.69,0.031735082
24/03/2009,22.95,-0.01642215
23/03/2009,23.33,0.051451224
20/03/2009,22.16,-0.014781904
19/03/2009,22.49,-0.035382595
18/03/2009,23.3,0.002578429
17/03/2009,23.24,0.031915277
16/03/2009,22.51,0.022917202
13/03/2009,22,0.005469476
12/03/2009,21.88,0.068079212
11/03/2009,20.44,0.044518479
10/03/2009,19.55,0.015983841
09/03/2009,19.24,-0.005184045
06/03/2009,19.34,0.006744513
05/03/2009,19.21,-0.032269125
04/03/2009,19.84,0.030189041
03/03/2009,19.25,0.018878379
02/03/2009,18.89,-0.061589497
27/02/2009,20.09,-0.013350013
26/02/2009,20.36,-0.030473942
25/02/2009,20.99,0.021671929
24/02/2009,20.54,-0.041950861
23/02/2009,21.42,-0.046074284
20/02/2009,22.43,-0.026398365
19/02/2009,23.03,-0.022328107
18/02/2009,23.55,-0.016007081
17/02/2009,23.93,-0.012045836
13/02/2009,24.22,-0.008223731
12/02/2009,24.42,0.016932058
11/02/2009,24.01,0.013417392
10/02/2009,23.69,-0.017573674
09/02/2009,24.11,-0.014412438
06/02/2009,24.46,0.024835714
05/02/2009,23.86,0.02203479
04/02/2009,23.34,0.017286515
03/02/2009,22.94,-0.237512361
02/02/2009,29.09,-0.008898074
30/01/2009,29.35,-0.01488022
29/01/2009,29.79,-0.000335627
28/01/2009,29.8,0.011135597
27/01/2009,29.47,0.005444042
26/01/2009,29.31,0.012358551
23/01/2009,28.95,0.00207469
22/01/2009,28.89,-0.011015602
21/01/2009,29.21,0.007215286
20/01/2009,29,-0.016416237
16/01/2009,29.48,-0.001017122
15/01/2009,29.51,0.008507793
14/01/2009,29.26,-0.017279779
13/01/2009,29.77,0.016255014
12/01/2009,29.29,0.00068306
09/01/2009,29.27,0.010647533
08/01/2009,28.96,-0.001725031
07/01/2009,29.01,-0.030886555
06/01/2009,29.92,-0.035460051
05/01/2009,31,
