Date,Close,GME
25/01/2011,21.06,-0.001423488
24/01/2011,21.09,0.009049836
21/01/2011,20.9,-0.005249356
20/01/2011,21.01,0.026526754
19/01/2011,20.46,0.00440853
18/01/2011,20.37,0
14/01/2011,20.37,-0.011227846
13/01/2011,20.6,-0.003392298
12/01/2011,20.67,0.023495941
11/01/2011,20.19,-0.024946268
10/01/2011,20.7,-0.003375938
07/01/2011,20.77,0.006763311
06/01/2011,20.63,-0.059283584
05/01/2011,21.89,-0.027485398
04/01/2011,22.5,-0.018058187
03/01/2011,22.91,0.00131033
31/12/2010,22.88,-0.00305477
30/12/2010,22.95,0.019358282
29/12/2010,22.51,-0.000444148
28/12/2010,22.52,0.012061795
27/12/2010,22.25,0.001349224
23/12/2010,22.22,0.023680524
22/12/2010,21.7,0.002768807
21/12/2010,21.64,0.017716081
20/12/2010,21.26,-0.019101443
17/12/2010,21.67,-0.001844168
16/12/2010,21.71,0.006933238
15/12/2010,21.56,-0.008314136
14/12/2010,21.74,-0.00824558
13/12/2010,21.92,-0.014493007
10/12/2010,22.24,0.027349015
09/12/2010,21.64,0.014897855
08/12/2010,21.32,-0.005612737
07/12/2010,21.44,0.008901441
06/12/2010,21.25,-0.003757637
03/12/2010,21.33,0.008474627
02/12/2010,21.15,0.042497945
01/12/2010,20.27,0.017417708
30/11/2010,19.92,-0.009990093
29/11/2010,20.12,-0.018710541
26/11/2010,20.5,0.007343974
24/11/2010,20.35,0.00690338
23/11/2010,20.21,-0.008376496
22/11/2010,20.38,0.012839683
19/11/2010,20.12,-0.013820556
18/11/2010,20.4,-0.028987537
17/11/2010,21,0.007168489
16/11/2010,20.85,0.006254531
15/11/2010,20.72,-0.005294838
12/11/2010,20.83,-0.012878785
11/11/2010,21.1,0.046565153
10/11/2010,20.14,-0.002479545
09/11/2010,20.19,-0.016699799
08/11/2010,20.53,0.026655083
05/11/2010,19.99,0.002003005
04/11/2010,19.95,0.020253857
03/11/2010,19.55,-0.001533351
02/11/2010,19.58,0.013885541
01/11/2010,19.31,-0.017454242
29/10/2010,19.65,0.012288941
28/10/2010,19.41,0.001546791
27/10/2010,19.38,-0.00103146
26/10/2010,19.4,0.008801506
25/10/2010,19.23,0.005213776
22/10/2010,19.13,0.004715754
21/10/2010,19.04,0.004210533
20/10/2010,18.96,0.028894466
19/10/2010,18.42,0.00817666
18/10/2010,18.27,-0.002732989
15/10/2010,18.32,-0.026926775
14/10/2010,18.82,-0.022590927
13/10/2010,19.25,-0.028170877
12/10/2010,19.8,-0.028381293
11/10/2010,20.37,0.014338935
08/10/2010,20.08,0.008000043
07/10/2010,19.92,-0.014453279
06/10/2010,20.21,-0.001483313
05/10/2010,20.24,0.017443752
04/10/2010,19.89,-0.005515181
01/10/2010,20,0.014606152
30/09/2010,19.71,0.000507485
29/09/2010,19.7,-0.009095565
28/09/2010,19.88,0.003022672
27/09/2010,19.82,-0.005032723
24/09/2010,19.92,0.019260606
23/09/2010,19.54,0.002049181
22/09/2010,19.5,0.001026167
21/09/2010,19.48,-0.004098366
20/09/2010,19.56,0.009761187
17/09/2010,19.37,-0.001547589
16/09/2010,19.4,0.042649264
15/09/2010,18.59,-0.001075269
14/09/2010,18.61,-0.002147075
13/09/2010,18.65,0.021681066
10/09/2010,18.25,-0.007098037
09/09/2010,18.38,-0.010284258
08/09/2010,18.57,-0.009646377
07/09/2010,18.75,-0.013771404
03/09/2010,19.01,0.027194424
02/09/2010,18.5,0.011963166
01/09/2010,18.28,0.019332278
31/08/2010,17.93,0.003351958
30/08/2010,17.87,-0.025415733
27/08/2010,18.33,-0.000545405
26/08/2010,18.34,-0.004352564
25/08/2010,18.42,0.004352564
24/08/2010,18.34,-0.004352564
23/08/2010,18.42,-0.020951612
20/08/2010,18.81,-0.013203255
19/08/2010,19.06,-0.08543616
18/08/2010,20.76,0.036296284
17/08/2010,20.02,0.009535831
16/08/2010,19.83,0.013198161
13/08/2010,19.57,-0.00712834
12/08/2010,19.71,-0.007581537
11/08/2010,19.86,-0.033179572
10/08/2010,20.53,-0.020728628
09/08/2010,20.96,-0.000476985
06/08/2010,20.97,-0.007600987
05/08/2010,21.13,-0.006133541
04/08/2010,21.26,0.028627909
03/08/2010,20.66,-0.021547398
02/08/2010,21.11,0.051517708
30/07/2010,20.05,0.01558212
29/07/2010,19.74,-0.013585115
28/07/2010,20.01,-0.013896005
27/07/2010,20.29,-0.029142422
26/07/2010,20.89,0.018845689
23/07/2010,20.5,0.025192738
22/07/2010,19.99,0.016646034
21/07/2010,19.66,-0.007095823
20/07/2010,19.8,0.020408872
19/07/2010,19.4,0.023469135
16/07/2010,18.95,-0.029635649
15/07/2010,19.52,0.000512426
14/07/2010,19.51,0
13/07/2010,19.51,0.009786326
12/07/2010,19.32,0.015124147
09/07/2010,19.03,0.009503767
08/07/2010,18.85,0.005319161
07/07/2010,18.75,0.018843088
06/07/2010,18.4,0.007090294
02/07/2010,18.27,-0.042856049
01/07/2010,19.07,0.014791606
30/06/2010,18.79,0.025331454
29/06/2010,18.32,-0.023200393
28/06/2010,18.75,0.012882626
25/06/2010,18.51,0.007592227
24/06/2010,18.37,-0.027913782
23/06/2010,18.89,0.003181339
22/06/2010,18.83,-0.001591935
21/06/2010,18.86,-0.0183877
18/06/2010,19.21,-0.007778105
17/06/2010,19.36,-0.014359221
16/06/2010,19.64,-0.053048372
15/06/2010,20.71,-0.054956302
14/06/2010,21.88,0.010105736
11/06/2010,21.66,0.020051966
10/06/2010,21.23,0.011369142
09/06/2010,20.99,0
08/06/2010,20.99,-0.007120847
07/06/2010,21.14,-0.029365895
04/06/2010,21.77,-0.040950604
03/06/2010,22.68,0.024549325
02/06/2010,22.13,0.012275671
01/06/2010,21.86,-0.041663361
28/05/2010,22.79,-0.008302429
27/05/2010,22.98,0.059157031
26/05/2010,21.66,-0.011475912
25/05/2010,21.91,0.029175489
24/05/2010,21.28,-0.000939408
21/05/2010,21.3,0.032445594
20/05/2010,20.62,-0.031036151
19/05/2010,21.27,-0.006560473
18/05/2010,21.41,-0.028547058
17/05/2010,22.03,0.008204239
14/05/2010,21.85,-0.037282557
13/05/2010,22.68,-0.020079243
12/05/2010,23.14,0.00868061
11/05/2010,22.94,-0.015571249
10/05/2010,23.3,0.031388802
07/05/2010,22.58,-0.026225279
06/05/2010,23.18,-0.05579136
05/05/2010,24.51,-0.009340169
04/05/2010,24.74,-0.016038836
03/05/2010,25.14,0.033572415
30/04/2010,24.31,-0.027587957
29/04/2010,24.99,0.010863112
28/04/2010,24.72,0.007308193
27/04/2010,24.54,-0.036804154
26/04/2010,25.46,0.009471263
23/04/2010,25.22,0.007562225
22/04/2010,25.03,-0.004385098
21/04/2010,25.14,-0.010288971
20/04/2010,25.4,0.003944778
19/04/2010,25.3,0.019557598
16/04/2010,24.81,0.015844329
15/04/2010,24.42,0.019434145
14/04/2010,23.95,0.012182465
13/04/2010,23.66,0.008062849
12/04/2010,23.47,0.007269649
09/04/2010,23.3,0.007755317
08/04/2010,23.12,0.019214565
07/04/2010,22.68,0.007523824
06/04/2010,22.51,-0.005758598
05/04/2010,22.64,0.010657294
01/04/2010,22.4,0.022117805
31/03/2010,21.91,0.004116173
30/03/2010,21.82,0.002294105
29/03/2010,21.77,-0.010509578
26/03/2010,22,0.010050336
25/03/2010,21.78,0.003219134
24/03/2010,21.71,-0.022319305
23/03/2010,22.2,0.027398974
22/03/2010,21.6,0.022946453
19/03/2010,21.11,-0.002365745
18/03/2010,21.16,0.063404948
17/03/2010,19.86,0.022919261
16/03/2010,19.41,0.000515331
15/03/2010,19.4,0.009842089
12/03/2010,19.21,-0.007261443
11/03/2010,19.35,0.056884853
10/03/2010,18.28,0.012108018
09/03/2010,18.06,-0.022448246
08/03/2010,18.47,0.021341439
05/03/2010,18.08,0.016169853
04/03/2010,17.79,-0.003367007
03/03/2010,17.85,0.020374219
02/03/2010,17.49,0
01/03/2010,17.49,0.016719905
26/02/2010,17.2,-0.017862762
25/02/2010,17.51,-0.074271131
24/02/2010,18.86,-0.000530082
23/02/2010,18.87,-0.011067307
22/02/2010,19.08,-0.01198243
19/02/2010,19.31,-0.005680366
18/02/2010,19.42,0.007235174
17/02/2010,19.28,0.015155764
16/02/2010,18.99,-0.009434032
12/02/2010,19.17,-0.009862525
11/02/2010,19.36,0.009862525
10/02/2010,19.17,0.018426423
09/02/2010,18.82,-0.045190758
08/02/2010,19.69,-0.023093396
05/02/2010,20.15,0.002484473
04/02/2010,20.1,-0.020192757
03/02/2010,20.51,0.013745921
02/02/2010,20.23,0.014940517
01/02/2010,19.93,0.008060497
29/01/2010,19.77,-0.004542021
28/01/2010,19.86,-0.004020106
27/01/2010,19.94,0.015159462
26/01/2010,19.64,-0.014657831
25/01/2010,19.93,-0.005005015
22/01/2010,20.03,-0.019283663
21/01/2010,20.42,-0.004397759
20/01/2010,20.51,-0.014521068
19/01/2010,20.81,0.015008754
15/01/2010,20.5,0
14/01/2010,20.5,-0.014047216
13/01/2010,20.79,0.000962464
12/01/2010,20.77,0.021904015
11/01/2010,20.32,0.001477469
08/01/2010,20.29,-0.008343607
07/01/2010,20.46,-0.160831289
06/01/2010,24.03,0.021451927
05/01/2010,23.52,0.026714212
04/01/2010,22.9,0.042825456
31/12/2009,21.94,-0.010428569
30/12/2009,22.17,0
29/12/2009,22.17,-0.003152446
28/12/2009,22.24,0.010395574
24/12/2009,22.01,0
23/12/2009,22.01,-0.009495889
22/12/2009,22.22,-0.017841686
21/12/2009,22.62,0.006208446
18/12/2009,22.48,-0.007533827
17/12/2009,22.65,0.009314771
16/12/2009,22.44,0.005810072
15/12/2009,22.31,0.001345593
14/12/2009,22.28,0.02545592
11/12/2009,21.72,0.025176155
10/12/2009,21.18,0.017143277
09/12/2009,20.82,-0.025137676
08/12/2009,21.35,-0.026803823
07/12/2009,21.93,0.02774103
04/12/2009,21.33,-0.000937207
03/12/2009,21.35,-0.024064095
02/12/2009,21.87,-0.086249008
01/12/2009,23.84,-0.023628042
30/11/2009,24.41,-0.036601713
27/11/2009,25.32,-0.010997754
25/11/2009,25.6,0.012578782
24/11/2009,25.28,-0.01491979
23/11/2009,25.66,0.006647141
20/11/2009,25.49,0.039613101
19/11/2009,24.5,0.016876301
18/11/2009,24.09,0.004993768
17/11/2009,23.97,-0.017780084
16/11/2009,24.4,0.029530114
13/11/2009,23.69,-0.038506103
12/11/2009,24.62,0.007747235
11/11/2009,24.43,-0.030238143
10/11/2009,25.18,-0.012628424
09/11/2009,25.5,0.03471324
06/11/2009,24.63,0.018025888
05/11/2009,24.19,0.018777935
04/11/2009,23.74,-0.01005876
03/11/2009,23.98,-0.008719175
02/11/2009,24.19,-0.004125418
30/10/2009,24.29,-0.010647111
29/10/2009,24.55,0.013120319
28/10/2009,24.23,-0.015154908
27/10/2009,24.6,0.021364822
26/10/2009,24.08,-0.028251623
23/10/2009,24.77,-0.018796794
22/10/2009,25.24,-0.003954137
21/10/2009,25.34,-0.012159397
20/10/2009,25.65,-0.09335896
19/10/2009,28.16,0.015387672
16/10/2009,27.73,-0.003958976
15/10/2009,27.84,-0.011428696
14/10/2009,28.16,0.0295517
13/10/2009,27.34,0.01771264
12/10/2009,26.86,-0.003716095
09/10/2009,26.96,-0.015093237
08/10/2009,27.37,0.042162559
07/10/2009,26.24,-0.014377849
06/10/2009,26.62,0.022413094
05/10/2009,26.03,0.01353724
02/10/2009,25.68,-0.013152994
01/10/2009,26.02,-0.017146543
30/09/2009,26.47,-0.012016667
29/09/2009,26.79,0.021887666
28/09/2009,26.21,0.0065072
25/09/2009,26.04,-0.007269977
24/09/2009,26.23,-0.016260521
23/09/2009,26.66,0.015879351
22/09/2009,26.24,-0.00152323
21/09/2009,26.28,-0.01922049
18/09/2009,26.79,0.037654192
17/09/2009,25.8,-0.000774893
16/09/2009,25.82,0.018765211
15/09/2009,25.34,-0.009817475
14/09/2009,25.59,0.035398407
11/09/2009,24.7,-0.012872261
10/09/2009,25.02,-0.001198322
09/09/2009,25.05,0.00480193
08/09/2009,24.93,0.035521187
04/09/2009,24.06,0.004582387
03/09/2009,23.95,0.020671481
02/09/2009,23.46,0.005985482
01/09/2009,23.32,-0.020374219
31/08/2009,23.8,0.013962571
28/08/2009,23.47,0.019359607
27/08/2009,23.02,0.020184977
26/08/2009,22.56,0.005779078
25/08/2009,22.43,-0.005779078
24/08/2009,22.56,-0.02495205
21/08/2009,23.13,-0.012032805
20/08/2009,23.41,-0.072886747
19/08/2009,25.18,0.025745589
18/08/2009,24.54,-0.022164921
17/08/2009,25.09,-0.052408655
14/08/2009,26.44,0.004169041
13/08/2009,26.33,0.026555341
12/08/2009,25.64,0.037350388
11/08/2009,24.7,0.022104871
10/08/2009,24.16,-0.040557059
07/08/2009,25.16,0.025766321
06/08/2009,24.52,0.015204731
05/08/2009,24.15,-0.011118089
04/08/2009,24.42,0.06601381
03/08/2009,22.86,0.043358747
31/07/2009,21.89,0.018907642
30/07/2009,21.48,-0.017993565
29/07/2009,21.87,-0.041644701
28/07/2009,22.8,-0.031515667
27/07/2009,23.53,-0.026008177
24/07/2009,24.15,0.010405921
23/07/2009,23.9,0.011784648
22/07/2009,23.62,0.030083919
21/07/2009,22.92,0.025631098
20/07/2009,22.34,0.017156177
17/07/2009,21.96,-0.00861488
16/07/2009,22.15,0.023294043
15/07/2009,21.64,0.000462214
14/07/2009,21.63,0.02813125
13/07/2009,21.03,0.028456224
10/07/2009,20.44,-0.012156726
09/07/2009,20.69,-0.012010714
08/07/2009,20.94,0.023189445
07/07/2009,20.46,-0.027953627
06/07/2009,21.04,-0.00142484
02/07/2009,21.07,-0.063885721
01/07/2009,22.46,0.020239054
30/06/2009,22.01,-0.007243128
29/06/2009,22.17,0
26/06/2009,22.17,-0.001802614
25/06/2009,22.21,0.017257467
24/06/2009,21.83,-0.001373312
23/06/2009,21.86,-0.004564134
22/06/2009,21.96,-0.04409532
19/06/2009,22.95,0.006557401
18/06/2009,22.8,-0.019114396
17/06/2009,23.24,0.010815593
16/06/2009,22.99,-0.029149085
15/06/2009,23.67,-0.018832948
12/06/2009,24.12,-0.020111493
11/06/2009,24.61,-0.013720958
10/06/2009,24.95,-0.002002003
09/06/2009,25,0.027165668
08/06/2009,24.33,0.018250195
05/06/2009,23.89,-0.023170255
04/06/2009,24.45,0.011518021
03/06/2009,24.17,-0.006186862
02/06/2009,24.32,-0.059075435
01/06/2009,25.8,0.03350067
29/05/2009,24.95,0.058597619
28/05/2009,23.53,0.066779307
27/05/2009,22.01,-0.059528262
26/05/2009,23.36,0.035290092
22/05/2009,22.55,0.007567363
21/05/2009,22.38,-0.167844313
20/05/2009,26.47,0.024862631
19/05/2009,25.82,-0.017658808
18/05/2009,26.28,-0.007203823
15/05/2009,26.47,0.019069991
14/05/2009,25.97,0.012008666
13/05/2009,25.66,-0.02273263
12/05/2009,26.25,-0.015498326
11/05/2009,26.66,0.020080235
08/05/2009,26.13,-0.029413885
07/05/2009,26.91,-0.02205161
06/05/2009,27.51,-0.055844898
05/05/2009,29.09,-0.0085573
04/05/2009,29.34,0
01/05/2009,29.34,-0.02756477
30/04/2009,30.16,0.002323652
29/04/2009,30.09,0.014056456
28/04/2009,29.67,-0.026934297
27/04/2009,30.48,-0.026866805
24/04/2009,31.31,0.026210852
23/04/2009,30.5,0.021206892
22/04/2009,29.86,0.002011399
21/04/2009,29.8,0.048119248
20/04/2009,28.4,-0.015027366
17/04/2009,28.83,-0.029730534
16/04/2009,29.7,-0.071458964
15/04/2009,31.9,0.012935975
14/04/2009,31.49,-0.02508755
13/04/2009,32.29,-0.004017932
09/04/2009,32.42,0.066308542
08/04/2009,30.34,0.0365874
07/04/2009,29.25,0.0217738
06/04/2009,28.62,-0.039731253
03/04/2009,29.78,-0.010688144
02/04/2009,30.1,0.065203194
01/04/2009,28.2,0.006403437
31/03/2009,28.02,0.034492437
30/03/2009,27.07,-0.027688472
27/03/2009,27.83,0.059973558
26/03/2009,26.21,-0.023752295
25/03/2009,26.84,-0.007793693
24/03/2009,27.05,0.016024192
23/03/2009,26.62,0.06880506
20/03/2009,24.85,-0.022678513
19/03/2009,25.42,0.023483666
18/03/2009,24.83,-0.004821223
17/03/2009,24.95,0.021880938
16/03/2009,24.41,-0.049940475
13/03/2009,25.66,0.010184185
12/03/2009,25.4,0.005527057
11/03/2009,25.26,0.001981376
10/03/2009,25.21,0.096103831
09/03/2009,22.9,0.022969208
06/03/2009,22.38,-0.04712914
05/03/2009,23.46,-0.151589859
04/03/2009,27.3,0.049559691
03/03/2009,25.98,-0.004225088
02/03/2009,26.09,-0.031317406
27/02/2009,26.92,-0.002967361
26/02/2009,27,-0.047378233
25/02/2009,28.31,0.034133006
24/02/2009,27.36,0.042559614
23/02/2009,26.22,-0.017391743
20/02/2009,26.68,0.001875821
19/02/2009,26.63,0.068376142
18/02/2009,24.87,-0.006013247
17/02/2009,25.02,-0.047990484
13/02/2009,26.25,-0.027800438
12/02/2009,26.99,0.017944407
11/02/2009,26.51,-0.014604266
10/02/2009,26.9,-0.019146388
09/02/2009,27.42,-0.021288915
06/02/2009,28.01,0.032658926
05/02/2009,27.11,0.042190815
04/02/2009,25.99,0.014338552
03/02/2009,25.62,0.006264703
02/02/2009,25.46,0.027071717
30/01/2009,24.78,-0.06029223
29/01/2009,26.32,-0.066862945
28/01/2009,28.14,0.064965051
27/01/2009,26.37,-0.007179324
26/01/2009,26.56,0.028644311
23/01/2009,25.81,0.059051857
22/01/2009,24.33,-0.004101728
21/01/2009,24.43,0.058146116
20/01/2009,23.05,-0.06832743
16/01/2009,24.68,0.035047908
15/01/2009,23.83,0.016928039
14/01/2009,23.43,-0.050353886
13/01/2009,24.64,-0.03313015
12/01/2009,25.47,-0.025582791
09/01/2009,26.13,0.021273283
08/01/2009,25.58,0.12341851
07/01/2009,22.61,-0.039458837
06/01/2009,23.52,-0.013094168
05/01/2009,23.83,
