Date,Close,wMT
25/01/2011,57.26,0.02135815
24/01/2011,56.05,0.005725548
21/01/2011,55.73,-0.004654502
20/01/2011,55.99,0.017294612
19/01/2011,55.03,-0.001996915
18/01/2011,55.14,0.006002747
14/01/2011,54.81,0.000364964
13/01/2011,54.79,-0.001094491
12/01/2011,54.85,0.010262139
11/01/2011,54.29,0.010368543
10/01/2011,53.73,-0.006492927
07/01/2011,54.08,0.0022214
06/01/2011,53.96,-0.008304929
05/01/2011,54.41,-0.006594638
04/01/2011,54.77,0.003841585
03/01/2011,54.56,0.011614104
31/12/2010,53.93,-0.002592594
30/12/2010,54.07,-0.000184928
29/12/2010,54.08,0.006306829
28/12/2010,53.74,0.003168393
27/12/2010,53.57,-0.000559858
23/12/2010,53.6,0.005425137
22/12/2010,53.31,-0.006357538
21/12/2010,53.65,-0.002234222
20/12/2010,53.77,-0.01183227
17/12/2010,54.41,-0.004035222
16/12/2010,54.63,0.007348922
15/12/2010,54.23,-0.004048589
14/12/2010,54.45,0.004417456
13/12/2010,54.21,-0.001290442
10/12/2010,54.28,-0.001104769
09/12/2010,54.34,-0.002756595
08/12/2010,54.49,-0.010951013
07/12/2010,55.09,0.010951013
06/12/2010,54.49,-0.002382917
03/12/2010,54.62,-0.002377253
02/12/2010,54.75,0.000913659
01/12/2010,54.7,0.011214384
30/11/2010,54.09,0.004446922
29/11/2010,53.85,0.0020448
26/11/2010,53.74,-0.005011611
24/11/2010,54.01,0.006315028
23/11/2010,53.67,-0.013142253
22/11/2010,54.38,-0.000183874
19/11/2010,54.39,0.007566706
18/11/2010,53.98,0.003897917
17/11/2010,53.77,-0.009071616
16/11/2010,54.26,0.005729616
15/11/2010,53.95,-0.003330869
12/11/2010,54.13,-0.003872043
11/11/2010,54.34,-0.003123567
10/11/2010,54.51,-0.009857692
09/11/2010,55.05,0.002546382
08/11/2010,54.91,-0.005267472
05/11/2010,55.2,-0.002894358
04/11/2010,55.36,0.00816183
03/11/2010,54.91,0.002187786
02/11/2010,54.79,0.008799324
01/11/2010,54.31,0.002581122
29/10/2010,54.17,0.001662818
28/10/2010,54.08,0.003890695
27/10/2010,53.87,-0.012727277
26/10/2010,54.56,0.011243322
25/10/2010,53.95,-0.002036849
22/10/2010,54.06,0.000555093
21/10/2010,54.03,0.010418699
20/10/2010,53.47,0.002809254
19/10/2010,53.32,-0.008218201
18/10/2010,53.76,0.007655718
15/10/2010,53.35,0.001876173
14/10/2010,53.25,-0.010647341
13/10/2010,53.82,-0.001856321
12/10/2010,53.92,-0.01271555
11/10/2010,54.61,0.003669056
08/10/2010,54.41,0.000919371
07/10/2010,54.36,-0.003672424
06/10/2010,54.56,0.010316967
05/10/2010,54,0.007994837
04/10/2010,53.57,0.003927808
01/10/2010,53.36,-0.002994014
30/09/2010,53.52,0.003181438
29/09/2010,53.35,-0.008771168
28/09/2010,53.82,0.006337393
27/09/2010,53.48,-0.01115668
24/09/2010,54.08,0.007982963
23/09/2010,53.65,-0.003163676
22/09/2010,53.82,0.004655935
21/09/2010,53.57,0.000560172
20/09/2010,53.54,0.009948463
17/09/2010,53.01,-0.00263753
16/09/2010,53.15,0.005471196
15/09/2010,52.86,0.003790755
14/09/2010,52.66,0.008582107
13/09/2010,52.21,0.004607418
10/09/2010,51.97,0.001155179
09/09/2010,51.91,0.001542318
08/09/2010,51.83,-0.000578648
07/09/2010,51.86,-0.003464874
03/09/2010,52.04,0.005395003
02/09/2010,51.76,0.010878118
01/09/2010,51.2,0.020920439
31/08/2010,50.14,-0.008143853
30/08/2010,50.55,-0.008862687
27/08/2010,51,0.000588408
26/08/2010,50.97,-0.011314986
25/08/2010,51.55,0.004861458
24/08/2010,51.3,0.003123782
23/08/2010,51.14,0.018153616
20/08/2010,50.22,0.003191068
19/08/2010,50.06,-0.015854474
18/08/2010,50.86,-0.003140953
17/08/2010,51.02,0.012028145
16/08/2010,50.41,0.000198393
13/08/2010,50.4,-0.000595061
12/08/2010,50.43,-0.011631477
11/08/2010,51.02,-0.023247851
10/08/2010,52.22,0.003068664
09/08/2010,52.06,0.005199819
06/08/2010,51.79,0.003287886
05/08/2010,51.62,0.000387522
04/08/2010,51.6,0.006025871
03/08/2010,51.29,-0.002336905
02/08/2010,51.41,0.004288506
30/07/2010,51.19,0.002542789
29/07/2010,51.06,-0.001369997
28/07/2010,51.13,0.003330398
27/07/2010,50.96,-0.003330398
26/07/2010,51.13,-0.010505933
23/07/2010,51.67,0.015800582
22/07/2010,50.86,0.010078141
21/07/2010,50.35,-0.0104713
20/07/2010,50.88,0.027093291
19/07/2010,49.52,-0.003024501
16/07/2010,49.67,-0.014788439
15/07/2010,50.41,0.001190949
14/07/2010,50.35,-0.003766483
13/07/2010,50.54,0.008344972
12/07/2010,50.12,0.013862603
09/07/2010,49.43,0.005070491
08/07/2010,49.18,0.005300726
07/07/2010,48.92,0.007180254
06/07/2010,48.57,0.011805045
02/07/2010,48,-0.007058364
01/07/2010,48.34,0.005601093
30/06/2010,48.07,-0.017119115
29/06/2010,48.9,-0.013608416
28/06/2010,49.57,0.015655499
25/06/2010,48.8,-0.024892513
24/06/2010,50.03,-0.01547036
23/06/2010,50.81,0.00256183
22/06/2010,50.68,-0.006686357
21/06/2010,51.02,-0.010334498
18/06/2010,51.55,0.002719504
17/06/2010,51.41,0.008399307
16/06/2010,50.98,-0.012863167
15/06/2010,51.64,0.007776089
14/06/2010,51.24,0.007443717
11/06/2010,50.86,-0.007053321
10/06/2010,51.22,0.004500546
09/06/2010,50.99,0.004126959
08/06/2010,50.78,0.000788022
07/06/2010,50.74,0.006723379
04/06/2010,50.4,-0.025853379
03/06/2010,51.72,0
02/06/2010,51.72,0.01558878
01/06/2010,50.92,0.007095024
28/05/2010,50.56,-0.002765161
27/05/2010,50.7,0.013502985
26/05/2010,50.02,-0.005184458
25/05/2010,50.28,-0.014218249
24/05/2010,51,-0.007228712
21/05/2010,51.37,0.001363592
20/05/2010,51.3,-0.033355594
19/05/2010,53.04,-0.012552858
18/05/2010,53.71,0.01841465
17/05/2010,52.73,0.011635801
14/05/2010,52.12,-0.005357839
13/05/2010,52.4,-0.001525553
12/05/2010,52.48,0.00038117
11/05/2010,52.46,-0.002284845
10/05/2010,52.58,0.003429228
07/05/2010,52.4,-0.015715556
06/05/2010,53.23,-0.028520452
05/05/2010,54.77,0.01378825
04/05/2010,54.02,0.005196745
03/05/2010,53.74,0.001862545
30/04/2010,53.64,-0.001117943
29/04/2010,53.7,0.001677384
28/04/2010,53.61,-0.007988895
27/04/2010,54.04,0
26/04/2010,54.04,-0.009026496
23/04/2010,54.53,0.00073381
22/04/2010,54.49,0.000367107
21/04/2010,54.47,-0.000917515
20/04/2010,54.52,0.002387293
19/04/2010,54.39,0.005161302
16/04/2010,54.11,-0.000369549
15/04/2010,54.13,-0.009377654
14/04/2010,54.64,-0.001463058
13/04/2010,54.72,-0.005467482
12/04/2010,55.02,-0.000908348
09/04/2010,55.07,-0.005613414
08/04/2010,55.38,0.001807338
07/04/2010,55.28,-0.004512236
06/04/2010,55.53,0.000720591
05/04/2010,55.49,0
01/04/2010,55.49,-0.001980377
31/03/2010,55.6,-0.005560054
30/03/2010,55.91,0.003045233
29/03/2010,55.74,0.004134837
26/03/2010,55.51,-0.001799856
25/03/2010,55.61,0.000539617
24/03/2010,55.58,-0.005562049
23/03/2010,55.89,0.004842624
22/03/2010,55.62,0.005046874
19/03/2010,55.34,-0.010783713
18/03/2010,55.94,0.00035759
17/03/2010,55.92,-0.001251005
16/03/2010,55.99,0.010232564
15/03/2010,55.42,0.027810062
12/03/2010,53.9,-0.001297859
11/03/2010,53.97,0.006319724
10/03/2010,53.63,-0.007985928
09/03/2010,54.06,-0.001663433
08/03/2010,54.15,0.000184689
05/03/2010,54.14,0.003330253
04/03/2010,53.96,0.005575186
03/03/2010,53.66,0.001305361
02/03/2010,53.59,-0.005767994
01/03/2010,53.9,-0.003149025
26/02/2010,54.07,-0.00147847
25/02/2010,54.15,0.004256507
24/02/2010,53.92,0.005579334
23/02/2010,53.62,-0.0039088
22/02/2010,53.83,0.006336212
19/02/2010,53.49,0.000373972
18/02/2010,53.47,-0.010973792
17/02/2010,54.06,0.00929202
16/02/2010,53.56,0.012399182
12/02/2010,52.9,-0.003396871
11/02/2010,53.08,-0.003009784
10/02/2010,53.24,-0.000187811
09/02/2010,53.25,0.006027519
08/02/2010,52.93,-0.009776352
05/02/2010,53.45,0.009020922
04/02/2010,52.97,-0.024245873
03/02/2010,54.27,0.014476868
02/02/2010,53.49,0.000186968
01/02/2010,53.48,0.000935366
29/01/2010,53.43,0.01546617
28/01/2010,52.61,-0.01490453
27/01/2010,53.4,-0.003924872
26/01/2010,53.61,0.013710422
25/01/2010,52.88,-0.001134001
22/01/2010,52.94,0.000377858
21/01/2010,52.92,-0.017606748
20/01/2010,53.86,-0.00315136
19/01/2010,54.03,0.006498955
15/01/2010,53.68,-0.009824901
14/01/2010,54.21,-0.014649594
13/01/2010,55.01,0.005102982
12/01/2010,54.73,0.009546612
11/01/2010,54.21,0.016366369
08/01/2010,53.33,-0.005050043
07/01/2010,53.6,0.000559858
06/01/2010,53.57,-0.002237555
05/01/2010,53.69,-0.010007496
04/01/2010,54.23,0.014487623
31/12/2009,53.45,-0.015777589
30/12/2009,54.3,0.003505215
29/12/2009,54.11,0.002405404
28/12/2009,53.98,0.00706454
24/12/2009,53.6,0.005237573
23/12/2009,53.32,-0.000375023
22/12/2009,53.34,-0.001124227
21/12/2009,53.4,0.010353034
18/12/2009,52.85,0.001704384
17/12/2009,52.76,-0.010558167
16/12/2009,53.32,-0.012302112
15/12/2009,53.98,-0.001665896
14/12/2009,54.07,-0.010669711
11/12/2009,54.65,-0.000731663
10/12/2009,54.69,0.011401374
09/12/2009,54.07,-0.006268457
08/12/2009,54.41,-0.009511687
07/12/2009,54.93,0.012641004
04/12/2009,54.24,-0.003680534
03/12/2009,54.44,-0.002385103
02/12/2009,54.57,-0.003293087
01/12/2009,54.75,0.003659656
30/11/2009,54.55,-0.00146547
27/11/2009,54.63,-0.006022466
25/11/2009,54.96,0.002003461
24/11/2009,54.85,0.003104175
23/11/2009,54.68,0.007342177
20/11/2009,54.28,-0.004778542
19/11/2009,54.54,0.007176404
18/11/2009,54.15,0.009090128
17/11/2009,53.66,0.009361611
16/11/2009,53.16,-0.000752163
13/11/2009,53.2,-0.000751597
12/11/2009,53.24,0.005084278
11/11/2009,52.97,0.012538158
10/11/2009,52.31,0.005943839
09/11/2009,52,0.014528101
06/11/2009,51.25,-0.000585195
05/11/2009,51.28,0.017706542
04/11/2009,50.38,0.009573268
03/11/2009,49.9,-0.007586381
02/11/2009,50.28,0.012004946
30/10/2009,49.68,-0.014388737
29/10/2009,50.4,0.009970172
28/10/2009,49.9,0.000601383
27/10/2009,49.87,0.000601745
26/10/2009,49.84,-0.011966637
23/10/2009,50.44,-0.000792707
22/10/2009,50.48,-0.002967068
21/10/2009,50.63,-0.020913496
20/10/2009,51.7,-0.003668312
19/10/2009,51.89,0.012996013
16/10/2009,51.22,0.005285321
15/10/2009,50.95,0.015028956
14/10/2009,50.19,-0.002984186
13/10/2009,50.34,0.014607563
12/10/2009,49.61,-0.007230399
09/10/2009,49.97,0.004613387
08/10/2009,49.74,0.005038809
07/10/2009,49.49,0.000202081
06/10/2009,49.48,0.008524509
05/10/2009,49.06,-0.000407581
02/10/2009,49.08,0.001631322
01/10/2009,49,-0.00183505
30/09/2009,49.09,-0.002847846
29/09/2009,49.23,-0.005469476
28/09/2009,49.5,0.000606244
25/09/2009,49.47,-0.024559485
24/09/2009,50.7,0.005934736
23/09/2009,50.4,-0.01163836
22/09/2009,50.99,0.001570167
21/09/2009,50.91,0.015838779
18/09/2009,50.11,0.002997904
17/09/2009,49.96,-0.0016
16/09/2009,50.04,0.002200661
15/09/2009,49.93,-0.008972246
14/09/2009,50.38,-0.006726039
11/09/2009,50.72,-0.006093385
10/09/2009,51.03,-0.001566478
09/09/2009,51.11,-0.005658
08/09/2009,51.4,-0.005432687
04/09/2009,51.68,-0.001160317
03/09/2009,51.74,0.015975403
02/09/2009,50.92,-0.000981451
01/09/2009,50.97,0.001963866
31/08/2009,50.87,-0.00509805
28/08/2009,51.13,-0.002149068
27/08/2009,51.24,-0.010869672
26/08/2009,51.8,0.002512807
25/08/2009,51.67,0.002325132
24/08/2009,51.55,0.003692551
21/08/2009,51.36,-0.006791527
20/08/2009,51.71,0.000773844
19/08/2009,51.67,0.006017683
18/08/2009,51.36,-0.004080449
17/08/2009,51.57,-0.004256972
14/08/2009,51.79,-0.001736279
13/08/2009,51.88,0.026762023
12/08/2009,50.51,0.009348651
11/08/2009,50.04,0.006415419
10/08/2009,49.72,0.008686046
07/08/2009,49.29,0.006309169
06/08/2009,48.98,-0.004481572
05/08/2009,49.2,-0.013124873
04/08/2009,49.85,0.000200622
03/08/2009,49.84,-0.000802246
31/07/2009,49.88,-0.002002805
30/07/2009,49.98,0.012279973
29/07/2009,49.37,0.009156641
28/07/2009,48.92,-0.001021555
27/07/2009,48.97,0.000612808
24/07/2009,48.94,0.003684753
23/07/2009,48.76,-0.008373377
22/07/2009,49.17,0.006324616
21/07/2009,48.86,0.000819001
20/07/2009,48.82,0.006782474
17/07/2009,48.49,-0.000412371
16/07/2009,48.51,-0.000824232
15/07/2009,48.55,0.008688511
14/07/2009,48.13,0.006252626
13/07/2009,47.83,0.005450747
10/07/2009,47.57,-0.01066398
09/07/2009,48.08,-0.006013497
08/07/2009,48.37,0.011017677
07/07/2009,47.84,0.002301979
06/07/2009,47.73,-0.001256282
02/07/2009,47.79,-0.012063374
01/07/2009,48.37,-0.001446132
30/06/2009,48.44,-0.006584386
29/06/2009,48.76,0.00266968
26/06/2009,48.63,-0.010636222
25/06/2009,49.15,0.013106884
24/06/2009,48.51,0.00330374
23/06/2009,48.35,-0.004951527
22/06/2009,48.59,0.008681328
19/06/2009,48.17,-0.010531847
18/06/2009,48.68,0.002468121
17/06/2009,48.56,0.006404319
16/06/2009,48.25,-0.004342888
15/06/2009,48.46,-0.028079159
12/06/2009,49.84,0.010488196
11/06/2009,49.32,-0.014892608
10/06/2009,50.06,-0.010926899
09/06/2009,50.61,-0.003944
08/06/2009,50.81,-0.005104055
05/06/2009,51.07,0.003923882
04/06/2009,50.87,-0.00019656
03/06/2009,50.88,0.018847895
02/06/2009,49.93,-0.013131904
01/06/2009,50.59,0.01694449
29/05/2009,49.74,0.003827178
28/05/2009,49.55,0.004652582
27/05/2009,49.32,-0.013693327
26/05/2009,50,0.015113638
22/05/2009,49.25,0.002846688
21/05/2009,49.11,0.003467622
20/05/2009,48.94,-0.008545322
19/05/2009,49.36,-0.011281344
18/05/2009,49.92,0.036100586
15/05/2009,48.15,-0.019537897
14/05/2009,49.1,-0.018763791
13/05/2009,50.03,-0.017240098
12/05/2009,50.9,0.005318638
11/05/2009,50.63,0.009725193
08/05/2009,50.14,0.004998511
07/05/2009,49.89,0.007645912
06/05/2009,49.51,-0.019006274
05/05/2009,50.46,-0.007502503
04/05/2009,50.84,0.015660941
01/05/2009,50.05,-0.006968669
30/04/2009,50.4,-0.000991572
29/04/2009,50.45,0.040037697
28/04/2009,48.47,-0.000824912
27/04/2009,48.51,0.013280959
24/04/2009,47.87,-0.020470062
23/04/2009,48.86,-0.002044572
22/04/2009,48.96,-0.017613574
21/04/2009,49.83,0.011301836
20/04/2009,49.27,-0.01869965
17/04/2009,50.2,-0.01148755
16/04/2009,50.78,-0.009993225
15/04/2009,51.29,0.003319991
14/04/2009,51.12,-0.007988352
13/04/2009,51.53,0.017027518
09/04/2009,50.66,-0.037769571
08/04/2009,52.61,0.004190482
07/04/2009,52.39,-0.019656653
06/04/2009,53.43,-0.006901081
03/04/2009,53.8,0.002978409
02/04/2009,53.64,0.015405152
01/04/2009,52.82,0.013724958
31/03/2009,52.1,0.006547299
30/03/2009,51.76,-0.015527965
27/03/2009,52.57,-0.003607713
26/03/2009,52.76,0.020682468
25/03/2009,51.68,0.011677828
24/03/2009,51.08,-0.007800352
23/03/2009,51.48,0.037404182
20/03/2009,49.59,-0.007233305
19/03/2009,49.95,-0.009762006
18/03/2009,50.44,0.008761506
17/03/2009,50,0.024292693
16/03/2009,48.8,-0.007960038
13/03/2009,49.19,0.005095293
12/03/2009,48.94,0.030707807
11/03/2009,47.46,-0.025175573
10/03/2009,48.67,0.024122609
09/03/2009,47.51,-0.029041659
06/03/2009,48.91,-0.017028589
05/03/2009,49.75,0.025652872
04/03/2009,48.49,0.023157392
03/03/2009,47.38,-0.013833798
02/03/2009,48.04,-0.024672304
27/02/2009,49.24,0.020310474
26/02/2009,48.25,-0.019701027
25/02/2009,49.21,-0.016126131
24/02/2009,50.01,0.022854671
23/02/2009,48.88,-0.023054611
20/02/2009,50.02,-0.008559821
19/02/2009,50.45,0.008959741
18/02/2009,50,0.035834453
17/02/2009,48.24,0.036091287
13/02/2009,46.53,-0.033808417
12/02/2009,48.13,-0.002075551
11/02/2009,48.23,0.010630637
10/02/2009,47.72,-0.032167722
09/02/2009,49.28,-0.00707717
06/02/2009,49.63,0.021795343
05/02/2009,48.56,0.045069746
04/02/2009,46.42,-0.029504422
03/02/2009,47.81,0.026278266
02/02/2009,46.57,-0.011740982
30/01/2009,47.12,-0.015582543
29/01/2009,47.86,-0.018014774
28/01/2009,48.73,-0.001230517
27/01/2009,48.79,0.003901843
26/01/2009,48.6,0.005157309
23/01/2009,48.35,-0.010697489
22/01/2009,48.87,-0.005509656
21/01/2009,49.14,-0.028487383
20/01/2009,50.56,-0.019585428
16/01/2009,51.56,0.004081242
15/01/2009,51.35,-0.004081242
14/01/2009,51.56,-0.010802574
13/01/2009,52.12,0.014105151
12/01/2009,51.39,-0.003690399
09/01/2009,51.58,0.003885009
08/01/2009,51.38,-0.07785449
07/01/2009,55.54,-0.008605288
06/01/2009,56.02,-0.008885788
05/01/2009,56.52,
