Date,Close,PAYX
24/01/2011,33.13,0.016126928
21/01/2011,32.6,0.005228368
20/01/2011,32.43,0.001234187
19/01/2011,32.39,-0.006462555
18/01/2011,32.6,0.008935509
14/01/2011,32.31,0.006832325
13/01/2011,32.09,-0.005593551
12/01/2011,32.27,0.009027299
11/01/2011,31.98,-0.000625195
10/01/2011,32,0.004070774
07/01/2011,31.87,-0.000313725
06/01/2011,31.88,0.010722272
05/01/2011,31.54,0.025366587
04/01/2011,30.75,-0.020599377
03/01/2011,31.39,0.015409615
31/12/2010,30.91,-0.001939238
30/12/2010,30.97,0.00226281
29/12/2010,30.9,0.002592354
28/12/2010,30.82,0.003575495
27/12/2010,30.71,-0.003250978
23/12/2010,30.81,-0.007759496
22/12/2010,31.05,0.01231383
21/12/2010,30.67,-0.000325998
20/12/2010,30.68,-0.011021181
17/12/2010,31.02,0.007767029
16/12/2010,30.78,0.016708005
15/12/2010,30.27,-0.009207563
14/12/2010,30.55,0.001638002
13/12/2010,30.5,0.004930166
10/12/2010,30.35,0.010932691
09/12/2010,30.02,-0.016190673
08/12/2010,30.51,0.012533146
07/12/2010,30.13,0.021809286
06/12/2010,29.48,-0.006761351
03/12/2010,29.68,0.002699057
02/12/2010,29.6,0.009845607
01/12/2010,29.31,0.026622143
30/11/2010,28.54,-0.005590511
29/11/2010,28.7,0.0013947
26/11/2010,28.66,-0.005220127
24/11/2010,28.81,0.021400571
23/11/2010,28.2,-0.010231171
22/11/2010,28.49,0.0042209
19/11/2010,28.37,0.007074667
18/11/2010,28.17,0.012861914
17/11/2010,27.81,0.007579896
16/11/2010,27.6,-0.015102768
15/11/2010,28.02,0.009682701
12/11/2010,27.75,-0.000720461
11/11/2010,27.77,0.000720461
10/11/2010,27.75,-0.000720461
09/11/2010,27.77,-0.00359454
08/11/2010,27.87,-0.011771136
05/11/2010,28.2,-0.002479194
04/11/2010,28.27,0.004964549
03/11/2010,28.13,0.003918082
02/11/2010,28.02,0.011847204
01/11/2010,27.69,-0.001804078
29/10/2010,27.74,0.001443002
28/10/2010,27.7,-0.003603608
27/10/2010,27.8,-0.00966537
26/10/2010,28.07,0.001069328
25/10/2010,28.04,0.001427552
22/10/2010,28,0.002861232
21/10/2010,27.92,0.005747142
20/10/2010,27.76,0.013418152
19/10/2010,27.39,-0.008724156
18/10/2010,27.63,0.000724113
15/10/2010,27.61,0.000362253
14/10/2010,27.6,-0.001086366
13/10/2010,27.63,0.012748306
12/10/2010,27.28,-0.00438918
11/10/2010,27.4,-0.002915454
08/10/2010,27.48,-0.003632405
07/10/2010,27.58,0.002904868
06/10/2010,27.5,-0.003267384
05/10/2010,27.59,0.013501391
04/10/2010,27.22,-0.001468429
01/10/2010,27.26,-0.008401876
30/09/2010,27.49,0.008768781
29/09/2010,27.25,0.002940098
28/09/2010,27.17,0.008872517
27/09/2010,26.93,-0.0110784
24/09/2010,27.23,0.036653318
23/09/2010,26.25,-0.009478744
22/09/2010,26.5,0.005676458
21/09/2010,26.35,-0.01169604
20/09/2010,26.66,0.026992705
17/09/2010,25.95,0.003087613
16/09/2010,25.87,0
15/09/2010,25.87,0.000773395
14/09/2010,25.85,-0.00501641
13/09/2010,25.98,0.00501641
10/09/2010,25.85,0.002323781
09/09/2010,25.79,0.001163919
08/09/2010,25.76,0.002331909
07/09/2010,25.7,-0.021936612
03/09/2010,26.27,0.010331066
02/09/2010,26,0.019418086
01/09/2010,25.5,0.024212336
31/08/2010,24.89,-0.004009628
30/08/2010,24.99,-0.015091629
27/08/2010,25.37,0.005930043
26/08/2010,25.22,0.000793336
25/08/2010,25.2,0.00916889
24/08/2010,24.97,-0.016286358
23/08/2010,25.38,0
20/08/2010,25.38,0.004739345
19/08/2010,25.26,-0.008671714
18/08/2010,25.48,0
17/08/2010,25.48,0.018218326
16/08/2010,25.02,0.002000401
13/08/2010,24.97,0.007638228
12/08/2010,24.78,-0.007638228
11/08/2010,24.97,-0.025307796
10/08/2010,25.61,-0.005451727
09/08/2010,25.75,0.007405998
06/08/2010,25.56,-0.009733384
05/08/2010,25.81,-0.003866981
04/08/2010,25.91,-0.001542615
03/08/2010,25.95,-0.006529695
02/08/2010,26.12,0.004989456
30/07/2010,25.99,-0.004989456
29/07/2010,26.12,-0.030539602
28/07/2010,26.93,-0.005554541
27/07/2010,27.08,0.005554541
26/07/2010,26.93,0.010827061
23/07/2010,26.64,0.012084739
22/07/2010,26.32,0.020730109
21/07/2010,25.78,-0.020730109
20/07/2010,26.32,0.011079387
19/07/2010,26.03,0.013926724
16/07/2010,25.67,-0.032199025
15/07/2010,26.51,0.005674311
14/07/2010,26.36,0.011446138
13/07/2010,26.06,0.011966945
12/07/2010,25.75,-0.020373567
09/07/2010,26.28,0.00152323
08/07/2010,26.24,0.008419491
07/07/2010,26.02,0.033610041
06/07/2010,25.16,-0.012245857
02/07/2010,25.47,-0.02021056
01/07/2010,25.99,0.000769823
30/06/2010,25.97,-0.001154512
29/06/2010,26,-0.022814678
28/06/2010,26.6,0.003389195
25/06/2010,26.51,-0.01013332
24/06/2010,26.78,-0.023617334
23/06/2010,27.42,-0.011242185
22/06/2010,27.73,-0.015032495
21/06/2010,28.15,-0.006373959
18/06/2010,28.33,-0.011929966
17/06/2010,28.67,-0.007298034
16/06/2010,28.88,-0.003111498
15/06/2010,28.97,0.02587557
14/06/2010,28.23,-0.004594459
11/06/2010,28.36,-0.008077305
10/06/2010,28.59,0.022639807
09/06/2010,27.95,0.001432152
08/06/2010,27.91,0.0104449
07/06/2010,27.62,-0.012592359
04/06/2010,27.97,-0.038574207
03/06/2010,29.07,0.007250161
02/06/2010,28.86,0.022425607
01/06/2010,28.22,-0.011275666
28/05/2010,28.54,-0.009068775
27/05/2010,28.8,0.015748357
26/05/2010,28.35,-0.015748357
25/05/2010,28.8,-0.006575556
24/05/2010,28.99,-0.015742967
21/05/2010,29.45,0.018160513
20/05/2010,28.92,-0.023240964
19/05/2010,29.6,-0.005054771
18/05/2010,29.75,-0.008034861
17/05/2010,29.99,0.017830582
14/05/2010,29.46,-0.021491761
13/05/2010,30.1,-0.016147986
12/05/2010,30.59,0.011176974
11/05/2010,30.25,-0.004288313
10/05/2010,30.38,0.048214293
07/05/2010,28.95,-0.01030937
06/05/2010,29.25,-0.030636969
05/05/2010,30.16,-0.00924099
04/05/2010,30.44,-0.016615466
03/05/2010,30.95,0.012353863
30/04/2010,30.57,-0.010413371
29/04/2010,30.89,-0.007418192
28/04/2010,31.12,-0.004168677
27/04/2010,31.25,-0.01618826
26/04/2010,31.76,0.00126024
23/04/2010,31.72,0.006007923
22/04/2010,31.53,0.004131581
21/04/2010,31.4,0.000637146
20/04/2010,31.38,0.009606222
19/04/2010,31.08,0.008400696
16/04/2010,30.82,-0.012895085
15/04/2010,31.22,-0.005430456
14/04/2010,31.39,0.007996204
13/04/2010,31.14,0.000963855
12/04/2010,31.11,-0.003529604
09/04/2010,31.22,0.010302731
08/04/2010,30.9,0.008123522
07/04/2010,30.65,-0.010709173
06/04/2010,30.98,-0.003222691
05/04/2010,31.08,0.011650617
01/04/2010,30.72,0
31/03/2010,30.72,-0.011006909
30/03/2010,31.06,-0.004176713
29/03/2010,31.19,-0.000641026
26/03/2010,31.21,0.004495833
25/03/2010,31.07,-0.040062131
24/03/2010,32.34,-0.012903405
23/03/2010,32.76,0.008275909
22/03/2010,32.49,0.009898008
19/03/2010,32.17,-0.009282245
18/03/2010,32.47,0.001232666
17/03/2010,32.43,0.004326336
16/03/2010,32.29,-0.004634644
15/03/2010,32.44,0.009602056
12/03/2010,32.13,0.007811319
11/03/2010,31.88,0.002827079
10/03/2010,31.79,0.009164229
09/03/2010,31.5,0.00796817
08/03/2010,31.25,0.004168677
05/03/2010,31.12,0.025713378
04/03/2010,30.33,-0.000988631
03/03/2010,30.36,0.01226196
02/03/2010,29.99,-0.009953632
01/03/2010,30.29,0.011622246
26/02/2010,29.94,0.004686985
25/02/2010,29.8,-0.016969298
24/02/2010,30.31,0.0072848
23/02/2010,30.09,-0.006624734
22/02/2010,30.29,0.001982816
19/02/2010,30.23,0.002318266
18/02/2010,30.16,0.002656044
17/02/2010,30.08,0.007005867
16/02/2010,29.87,0.011447936
12/02/2010,29.53,0.003392134
11/02/2010,29.43,0.01196391
10/02/2010,29.08,-0.001031105
09/02/2010,29.11,0.008625204
08/02/2010,28.86,-0.002768168
05/02/2010,28.94,-0.001381216
04/02/2010,28.98,-0.01710613
03/02/2010,29.48,-0.001017122
02/02/2010,29.51,0.006459312
01/02/2010,29.32,0.011318934
29/01/2010,28.99,0.004147949
28/01/2010,28.87,-0.017511177
27/01/2010,29.38,0.000340426
26/01/2010,29.37,-0.004416518
25/01/2010,29.5,-0.004734537
22/01/2010,29.64,-0.019710008
21/01/2010,30.23,-0.007251185
20/01/2010,30.45,0.00065703
19/01/2010,30.43,-0.007856014
15/01/2010,30.67,-0.021929289
14/01/2010,31.35,-0.009839787
13/01/2010,31.66,0.000631912
12/01/2010,31.64,-0.003470582
11/01/2010,31.75,0.006002229
08/01/2010,31.56,0.000633914
07/01/2010,31.54,0.015657773
06/01/2010,31.05,0.008084118
05/01/2010,30.8,-0.00064914
04/01/2010,30.82,0.005857485
31/12/2009,30.64,-0.008449839
30/12/2009,30.9,-0.001939865
29/12/2009,30.96,-0.001291156
28/12/2009,31,-0.000967274
24/12/2009,31.03,0.005817728
23/12/2009,30.85,-0.003559298
22/12/2009,30.96,0
21/12/2009,30.96,0.001292825
18/12/2009,30.92,0.001618385
17/12/2009,30.87,-0.020202707
16/12/2009,31.5,-0.010107477
15/12/2009,31.82,-0.00564088
14/12/2009,32,0.005012542
11/12/2009,31.84,0
10/12/2009,31.84,0.00440668
09/12/2009,31.7,-0.003778342
08/12/2009,31.82,-0.021145066
07/12/2009,32.5,0.004626068
04/12/2009,32.35,0.018721296
03/12/2009,31.75,-0.01065173
02/12/2009,32.09,0.01128185
01/12/2009,31.73,0.012048339
30/11/2009,31.35,0.000638162
27/11/2009,31.33,-0.011425069
25/11/2009,31.69,0.002211342
24/11/2009,31.62,-0.002211342
23/11/2009,31.69,0.020402365
20/11/2009,31.05,0.003225809
19/11/2009,30.95,-0.011564536
18/11/2009,31.31,-0.007952961
17/11/2009,31.56,0.002855785
16/11/2009,31.47,0.014402553
13/11/2009,31.02,0.000644953
12/11/2009,31,0.000968211
11/11/2009,30.97,0.000969149
10/11/2009,30.94,-0.000323154
09/11/2009,30.95,0.01891772
06/11/2009,30.37,0.000329327
05/11/2009,30.36,0.041014152
04/11/2009,29.14,0.018006027
03/11/2009,28.62,0.007364578
02/11/2009,28.41,0
30/10/2009,28.41,-0.009110084
29/10/2009,28.67,-0.01282291
28/10/2009,29.04,-0.003780723
27/10/2009,29.15,-0.001713796
26/10/2009,29.2,0.023563114
23/10/2009,28.52,-0.013927802
22/10/2009,28.92,0.011476391
21/10/2009,28.59,0.001049869
20/10/2009,28.56,-0.009062453
19/10/2009,28.82,0.002431823
16/10/2009,28.75,-0.00589563
15/10/2009,28.92,-0.003796381
14/10/2009,29.03,0.017373613
13/10/2009,28.53,-0.003848177
12/10/2009,28.64,-0.002092781
09/10/2009,28.7,-0.002783579
08/10/2009,28.78,0.004876359
07/10/2009,28.64,0.00209717
06/10/2009,28.58,0.010198787
05/10/2009,28.29,0.008163311
02/10/2009,28.06,-0.011339597
01/10/2009,28.38,-0.023333812
30/09/2009,29.05,0.00690849
29/09/2009,28.85,-0.015136168
28/09/2009,29.29,0.017565459
25/09/2009,28.78,-0.01208787
24/09/2009,29.13,-0.063508124
23/09/2009,31.04,0.011014041
22/09/2009,30.7,0.027408022
21/09/2009,29.87,0.006381214
18/09/2009,29.68,-0.002019523
17/09/2009,29.74,0.010138647
16/09/2009,29.44,0.023021116
15/09/2009,28.77,-0.004508418
14/09/2009,28.9,0.011484379
11/09/2009,28.57,0.005264094
10/09/2009,28.42,0.004584737
09/09/2009,28.29,0.010661082
08/09/2009,27.99,-0.001784759
04/09/2009,28.04,0.011117203
03/09/2009,27.73,0.008692557
02/09/2009,27.49,0
01/09/2009,27.49,-0.028686083
31/08/2009,28.29,-0.004584737
28/08/2009,28.42,0
27/08/2009,28.42,0.004938282
26/08/2009,28.28,-0.005641764
25/08/2009,28.44,-0.002808991
24/08/2009,28.52,0.00421645
21/08/2009,28.4,0.014184635
20/08/2009,28,0.006449324
19/08/2009,27.82,0.00938974
18/08/2009,27.56,0.008014615
17/08/2009,27.34,-0.02456771
14/08/2009,28.02,-0.008174917
13/08/2009,28.25,0.013901489
12/08/2009,27.86,0.017379148
11/08/2009,27.38,-0.007278053
10/08/2009,27.58,-0.007945148
07/08/2009,27.8,0.058513542
06/08/2009,26.22,-0.008355537
05/08/2009,26.44,-0.010534334
04/08/2009,26.72,0.008267616
03/08/2009,26.5,0
31/07/2009,26.5,0.005297023
30/07/2009,26.36,-0.022877428
29/07/2009,26.97,0.012686737
28/07/2009,26.63,0.00451638
27/07/2009,26.51,0.01176261
24/07/2009,26.2,0.004207312
23/07/2009,26.09,0.02052347
22/07/2009,25.56,-0.003125003
21/07/2009,25.64,0.001561281
20/07/2009,25.6,0.009419222
17/07/2009,25.36,0.0003944
16/07/2009,25.35,0.001974334
15/07/2009,25.3,0.026433257
14/07/2009,24.64,0.000812018
13/07/2009,24.62,0.015142503
10/07/2009,24.25,0.001650846
09/07/2009,24.21,-0.007407441
08/07/2009,24.39,0.004932192
07/07/2009,24.27,-0.032430892
06/07/2009,25.07,0.009619313
02/07/2009,24.83,-0.030149051
01/07/2009,25.59,0.015357656
30/06/2009,25.2,-0.007117468
29/06/2009,25.38,-0.003539827
26/06/2009,25.47,0.01622834
25/06/2009,25.06,-0.063765078
24/06/2009,26.71,0.021571319
23/06/2009,26.14,-0.010654591
22/06/2009,26.42,-0.010916728
19/06/2009,26.71,-0.00336386
18/06/2009,26.8,-0.003352583
17/06/2009,26.89,-0.007040978
16/06/2009,27.08,-0.006624978
15/06/2009,27.26,-0.011307799
12/06/2009,27.57,-0.026840044
11/06/2009,28.32,0.016735302
10/06/2009,27.85,0.007207238
09/06/2009,27.65,0.003260282
08/06/2009,27.56,-0.003983348
05/06/2009,27.67,0.007982626
04/06/2009,27.45,0
03/06/2009,27.45,-0.028373245
02/06/2009,28.24,-0.00776018
01/06/2009,28.46,0.040148761
29/05/2009,27.34,0.006237408
28/05/2009,27.17,0.008872517
27/05/2009,26.93,-0.020581395
26/05/2009,27.49,0.032159489
22/05/2009,26.62,0.002256488
21/05/2009,26.56,-0.027846611
20/05/2009,27.31,-0.000732064
19/05/2009,27.33,-0.009830773
18/05/2009,27.6,0.032403424
15/05/2009,26.72,-0.001495887
14/05/2009,26.76,-0.002239643
13/05/2009,26.82,-0.031562253
12/05/2009,27.68,0.003981906
11/05/2009,27.57,-0.010822616
08/05/2009,27.87,0.03023359
07/05/2009,27.04,-0.030592335
06/05/2009,27.88,0.008283858
05/05/2009,27.65,0.013838531
04/05/2009,27.27,0.01254629
01/05/2009,26.93,-0.002966261
30/04/2009,27.01,-0.015794635
29/04/2009,27.44,0.017276666
28/04/2009,26.97,0.005577259
27/04/2009,26.82,-0.023582522
24/04/2009,27.46,0.018747103
23/04/2009,26.95,-0.009233676
22/04/2009,27.2,-0.004035962
21/04/2009,27.31,0.023713597
20/04/2009,26.67,-0.027368572
17/04/2009,27.41,-0.005457536
16/04/2009,27.56,0.029457211
15/04/2009,26.76,0.00562115
14/04/2009,26.61,-0.015660275
13/04/2009,27.03,0.000740192
09/04/2009,27.01,0.017554139
08/04/2009,26.54,0.014039312
07/04/2009,26.17,-0.027884248
06/04/2009,26.91,-0.015852867
03/04/2009,27.34,0.026312431
02/04/2009,26.63,0.036325921
01/04/2009,25.68,0.000389484
31/03/2009,25.67,0.019272966
30/03/2009,25.18,-0.006728701
27/03/2009,25.35,-0.02069174
26/03/2009,25.88,0.091376659
25/03/2009,23.62,-0.02838254
24/03/2009,24.3,0.002059733
23/03/2009,24.25,0.051618904
20/03/2009,23.03,-0.005197067
19/03/2009,23.15,-0.004310352
18/03/2009,23.25,0.003446794
17/03/2009,23.17,0.03379738
16/03/2009,22.4,-0.015504187
13/03/2009,22.75,0.019530137
12/03/2009,22.31,0.038378397
11/03/2009,21.47,-0.010194713
10/03/2009,21.69,0.059846916
09/03/2009,20.43,-0.024656797
06/03/2009,20.94,-0.005239355
05/03/2009,21.05,-0.021617383
04/03/2009,21.51,0.027334407
03/03/2009,20.93,0.010566861
02/03/2009,20.71,-0.063149338
27/02/2009,22.06,-0.038243878
26/02/2009,22.92,-0.02923682
25/02/2009,23.6,-0.013050069
24/02/2009,23.91,0.027561634
23/02/2009,23.26,-0.030067901
20/02/2009,23.97,0.00376176
19/02/2009,23.88,-0.028891816
18/02/2009,24.58,0.023462694
17/02/2009,24.01,-0.041604695
13/02/2009,25.03,-0.014674069
12/02/2009,25.4,0.000787712
11/02/2009,25.38,0.008308653
10/02/2009,25.17,-0.052623359
09/02/2009,26.53,-0.014964739
06/02/2009,26.93,0.034759827
05/02/2009,26.01,0.026886482
04/02/2009,25.32,-0.007083855
03/02/2009,25.5,0.041639322
02/02/2009,24.46,0.006974387
30/01/2009,24.29,-0.02279301
29/01/2009,24.85,-0.017155817
28/01/2009,25.28,0.002772828
27/01/2009,25.21,-0.004353856
26/01/2009,25.32,0.036601713
23/01/2009,24.41,-0.009378254
22/01/2009,24.64,-0.018496707
21/01/2009,25.1,0.016874647
20/01/2009,24.68,-0.02993638
16/01/2009,25.43,0.021463463
15/01/2009,24.89,0.01212626
14/01/2009,24.59,-0.034375887
13/01/2009,25.45,0.012653391
12/01/2009,25.13,-0.007137223
09/01/2009,25.31,-0.033796186
08/01/2009,26.18,0.003827023
07/01/2009,26.08,-0.012195273
06/01/2009,26.4,-0.000757289
05/01/2009,26.42,
