Date,Close,COG
28/01/2011,39.77,-0.018435998
27/01/2011,40.51,-0.004433505
26/01/2011,40.69,0.028669544
25/01/2011,39.54,-0.012316355
24/01/2011,40.03,0.023762493
21/01/2011,39.09,0.020155721
20/01/2011,38.31,-0.001825532
19/01/2011,38.38,-0.02190527
18/01/2011,39.23,0.016707753
14/01/2011,38.58,0.016464504
13/01/2011,37.95,-0.009180392
12/01/2011,38.3,-0.001043841
11/01/2011,38.34,0.019489687
10/01/2011,37.6,0.00292982
07/01/2011,37.49,0.001601709
06/01/2011,37.43,-0.001868411
05/01/2011,37.5,-0.000533191
04/01/2011,37.52,-0.024744616
03/01/2011,38.46,0.01598776
31/12/2010,37.85,0.004236173
30/12/2010,37.69,0.009061896
29/12/2010,37.35,0.014291736
28/12/2010,36.82,0.005719749
27/12/2010,36.61,-0.008702802
23/12/2010,36.93,0.004613931
22/12/2010,36.76,-0.005966928
21/12/2010,36.98,0.004064496
20/12/2010,36.83,0.005445154
17/12/2010,36.63,0.017348638
16/12/2010,36,-0.003881347
15/12/2010,36.14,-0.002211167
14/12/2010,36.22,-0.019954195
13/12/2010,36.95,0.04398441
10/12/2010,35.36,-0.015156058
09/12/2010,35.9,-0.00583254
08/12/2010,36.11,-0.03108211
07/12/2010,37.25,-0.003216299
06/12/2010,37.37,-0.008526564
03/12/2010,37.69,0.020099833
02/12/2010,36.94,0.025776036
01/12/2010,36,0.029028387
30/11/2010,34.97,0.002576952
29/11/2010,34.88,-0.003720136
26/11/2010,35.01,-0.006264257
24/11/2010,35.23,0.012280606
23/11/2010,34.8,-0.030841318
22/11/2010,35.89,0.001673174
19/11/2010,35.83,0.040147741
18/11/2010,34.42,0.031280213
17/11/2010,33.36,-0.003590668
16/11/2010,33.48,-0.023030247
15/11/2010,34.26,-0.003205598
12/11/2010,34.37,-0.025565086
11/11/2010,35.26,0.015433287
10/11/2010,34.72,0.025672355
09/11/2010,33.84,0.039173433
08/11/2010,32.54,0.010193138
05/11/2010,32.21,0.010925659
04/11/2010,31.86,0.026396826
03/11/2010,31.03,0.015917179
02/11/2010,30.54,0.012520757
01/11/2010,30.16,0.039910606
29/10/2010,28.98,0.024804765
28/10/2010,28.27,-0.014398844
27/10/2010,28.68,0.000697593
26/10/2010,28.66,-0.075900801
25/10/2010,30.92,0.001294499
22/10/2010,30.88,0.014679761
21/10/2010,30.43,-0.000985384
20/10/2010,30.46,0.018555867
19/10/2010,29.9,-0.037740328
18/10/2010,31.05,0.017216602
15/10/2010,30.52,-0.006206128
14/10/2010,30.71,-0.014867759
13/10/2010,31.17,0.01649722
12/10/2010,30.66,-0.0279806
11/10/2010,31.53,-0.016045649
08/10/2010,32.04,0.022089885
07/10/2010,31.34,-0.006044237
06/10/2010,31.53,0.026025565
05/10/2010,30.72,0.031412733
04/10/2010,29.77,-0.026190789
01/10/2010,30.56,0.014834622
30/09/2010,30.11,-0.002984582
29/09/2010,30.2,0.05059643
28/09/2010,28.71,0.010856349
27/09/2010,28.4,-0.010159485
24/09/2010,28.69,0.024701326
23/09/2010,27.99,0.020209999
22/09/2010,27.43,-0.021281236
21/09/2010,28.02,0.012569747
20/09/2010,27.67,0.024882367
17/09/2010,26.99,-0.030288759
16/09/2010,27.82,-0.035314404
15/09/2010,28.82,-0.017200286
14/09/2010,29.32,0.000682361
13/09/2010,29.3,0.006162293
10/09/2010,29.12,0.023277063
09/09/2010,28.45,-0.005608146
08/09/2010,28.61,0.001049135
07/09/2010,28.58,-0.024197517
03/09/2010,29.28,0.013063094
02/09/2010,28.9,0.004160894
01/09/2010,28.78,0.033206866
31/08/2010,27.84,-0.012138671
30/08/2010,28.18,-0.017936124
27/08/2010,28.69,0.027205352
26/08/2010,27.92,-0.001789229
25/08/2010,27.97,-0.025067509
24/08/2010,28.68,-0.028867984
23/08/2010,29.52,0.008163311
20/08/2010,29.28,-0.010531777
19/08/2010,29.59,-0.018748457
18/08/2010,30.15,-0.005292768
17/08/2010,30.31,0.004298238
16/08/2010,30.18,-0.016757415
13/08/2010,30.69,-0.002603321
12/08/2010,30.77,-0.006478805
11/08/2010,30.97,-0.039568384
10/08/2010,32.22,-0.003408214
09/08/2010,32.33,0.01495821
06/08/2010,31.85,-0.020202707
05/08/2010,32.5,-0.00796817
04/08/2010,32.76,0.015070253
03/08/2010,32.27,0.030839448
02/08/2010,31.29,0.026555965
30/07/2010,30.47,-0.001967214
29/07/2010,30.53,0.017179147
28/07/2010,30.01,-0.014555335
27/07/2010,30.45,-0.040230687
26/07/2010,31.7,-0.00440668
23/07/2010,31.84,-0.028790102
22/07/2010,32.77,0.000915891
21/07/2010,32.74,-0.014554532
20/07/2010,33.22,0.040232664
19/07/2010,31.91,0.001254312
16/07/2010,31.87,-0.044492689
15/07/2010,33.32,-0.005387622
14/07/2010,33.5,0
13/07/2010,33.5,0.010201109
12/07/2010,33.16,-0.009902557
09/07/2010,33.49,-0.003576755
08/07/2010,33.61,0.038518788
07/07/2010,32.34,0.036207324
06/07/2010,31.19,0.008370944
02/07/2010,30.93,-0.011252329
01/07/2010,31.28,-0.001277955
30/06/2010,31.32,-0.008267138
29/06/2010,31.58,-0.055133284
28/06/2010,33.37,0.013273196
25/06/2010,32.93,0.013451747
24/06/2010,32.49,-0.012844213
23/06/2010,32.91,-0.008170722
22/06/2010,33.18,-0.079346959
21/06/2010,35.92,-0.014098368
18/06/2010,36.43,-0.026278093
17/06/2010,37.4,-0.021688234
16/06/2010,38.22,-0.004958904
15/06/2010,38.41,0.037129696
14/06/2010,37.01,0
11/06/2010,37.01,0.017718877
10/06/2010,36.36,0.061828592
09/06/2010,34.18,-0.009028749
08/06/2010,34.49,-0.001448646
07/06/2010,34.54,-0.012372478
04/06/2010,34.97,-0.061011433
03/06/2010,37.17,0.051052609
02/06/2010,35.32,0.070065279
01/06/2010,32.93,-0.052067365
28/05/2010,34.69,-0.003453241
27/05/2010,34.81,0.071437685
26/05/2010,32.41,0.028479471
25/05/2010,31.5,0.037850224
24/05/2010,30.33,-0.033395874
21/05/2010,31.36,0.019968457
20/05/2010,30.74,-0.067299832
19/05/2010,32.88,-0.000608088
18/05/2010,32.9,-0.003337888
17/05/2010,33.01,-0.024537437
14/05/2010,33.83,-0.010877661
13/05/2010,34.2,-0.00291971
12/05/2010,34.3,0.034706138
11/05/2010,33.13,-0.016464973
10/05/2010,33.68,0.054925335
07/05/2010,31.88,-0.028449661
06/05/2010,32.8,-0.059188871
05/05/2010,34.8,-0.045500688
04/05/2010,36.42,-0.022802291
03/05/2010,37.26,0.03079682
30/04/2010,36.13,0.010573276
29/04/2010,35.75,-0.066546992
28/04/2010,38.21,0.017423883
27/04/2010,37.55,-0.04885357
26/04/2010,39.43,-0.011849376
23/04/2010,39.9,0.010328849
22/04/2010,39.49,0.012998781
21/04/2010,38.98,-0.000512952
20/04/2010,39,0.010827639
19/04/2010,38.58,-0.009544765
16/04/2010,38.95,-0.036303457
15/04/2010,40.39,-0.002966628
14/04/2010,40.51,0.001729463
13/04/2010,40.44,0.020232987
12/04/2010,39.63,-0.008292547
09/04/2010,39.96,0.040081945
08/04/2010,38.39,0.005485191
07/04/2010,38.18,-0.020993385
06/04/2010,38.99,0.003597126
05/04/2010,38.85,0.028987537
01/04/2010,37.74,0.025222695
31/03/2010,36.8,0.004357305
30/03/2010,36.64,-0.013284728
29/03/2010,37.13,0.019856494
26/03/2010,36.4,-0.014996873
25/03/2010,36.95,-0.032484219
24/03/2010,38.17,-0.001832221
23/03/2010,38.24,0.01820871
22/03/2010,37.55,-0.015590222
19/03/2010,38.14,-0.035543273
18/03/2010,39.52,-0.051773948
17/03/2010,41.62,0.01111391
16/03/2010,41.16,0.008049806
15/03/2010,40.83,-0.024913612
12/03/2010,41.86,0.014437209
11/03/2010,41.26,-0.011326787
10/03/2010,41.73,0.019601354
09/03/2010,40.92,-0.011420365
08/03/2010,41.39,0.000483325
05/03/2010,41.37,0.027694455
04/03/2010,40.24,-0.015290064
03/03/2010,40.86,0.002205073
02/03/2010,40.77,0
01/03/2010,40.77,0.015573173
26/02/2010,40.14,-0.00719874
25/02/2010,40.43,0.006700608
24/02/2010,40.16,0.011016636
23/02/2010,39.72,-0.034882943
22/02/2010,41.13,-0.004608862
19/02/2010,41.32,0.009239064
18/02/2010,40.94,0.013525351
17/02/2010,40.39,-0.010834876
16/02/2010,40.83,0.033116433
12/02/2010,39.5,0.01171391
11/02/2010,39.04,0.018614808
10/02/2010,38.32,-0.001564537
09/02/2010,38.38,0.018937967
08/02/2010,37.66,-0.020760173
05/02/2010,38.45,0.000520291
04/02/2010,38.43,-0.051228239
03/02/2010,40.45,-0.013017499
02/02/2010,40.98,0.025705815
01/02/2010,39.94,0.042712029
29/01/2010,38.27,-0.018895347
28/01/2010,39,-0.019048195
27/01/2010,39.75,-0.03849476
26/01/2010,41.31,-0.024155186
25/01/2010,42.32,0.008781355
22/01/2010,41.95,-0.024489098
21/01/2010,42.99,-0.00626089
20/01/2010,43.26,-0.013318222
19/01/2010,43.84,0.019579112
15/01/2010,42.99,-0.018894571
14/01/2010,43.81,-0.001140641
13/01/2010,43.86,0.016552102
12/01/2010,43.14,-0.026308277
11/01/2010,44.29,-0.0260739
08/01/2010,45.46,-0.00219732
07/01/2010,45.56,-0.008958871
06/01/2010,45.97,-0.004341227
05/01/2010,46.17,-0.001298701
04/01/2010,46.23,0.058801172
31/12/2009,43.59,-0.016382619
30/12/2009,44.31,-0.005401769
29/12/2009,44.55,-0.02307624
28/12/2009,45.59,-0.003066143
24/12/2009,45.73,0.007462721
23/12/2009,45.39,0.009296216
22/12/2009,44.97,0.013432035
21/12/2009,44.37,0.02049252
18/12/2009,43.47,0.016935795
17/12/2009,42.74,0.014375174
16/12/2009,42.13,0.015789802
15/12/2009,41.47,0.010423073
14/12/2009,41.04,0.068053463
11/12/2009,38.34,0.0264286
10/12/2009,37.34,0.019743711
09/12/2009,36.61,-0.013565048
08/12/2009,37.11,-0.036771766
07/12/2009,38.5,0.012020004
04/12/2009,38.04,0.009508788
03/12/2009,37.68,-0.026451719
02/12/2009,38.69,-0.014115466
01/12/2009,39.24,0.024246739
30/11/2009,38.3,0.003138078
27/11/2009,38.18,-0.036012122
25/11/2009,39.58,0.037847225
24/11/2009,38.11,-0.003928249
23/11/2009,38.26,0.001046025
20/11/2009,38.22,-0.015061308
19/11/2009,38.8,-0.030209176
18/11/2009,39.99,-0.010942661
17/11/2009,40.43,-0.010334738
16/11/2009,40.85,0.024533507
13/11/2009,39.86,0.008313437
12/11/2009,39.53,-0.031377076
11/11/2009,40.79,-0.006110248
10/11/2009,41.04,-0.007525221
09/11/2009,41.35,0.031444497
06/11/2009,40.07,-0.012893806
05/11/2009,40.59,0.018901334
04/11/2009,39.83,0.004781688
03/11/2009,39.64,0.017303231
02/11/2009,38.96,0.012656762
30/10/2009,38.47,-0.066129405
29/10/2009,41.1,0.031136689
28/10/2009,39.84,-0.053987954
27/10/2009,42.05,0.093148428
26/10/2009,38.31,-0.015283292
23/10/2009,38.9,-0.02161559
22/10/2009,39.75,-0.016219944
21/10/2009,40.4,0.018991076
20/10/2009,39.64,-0.004279428
19/10/2009,39.81,0.006046882
16/10/2009,39.57,-0.007302059
15/10/2009,39.86,0.019250848
14/10/2009,39.1,0.026170687
13/10/2009,38.09,0.008436644
12/10/2009,37.77,0.026560918
09/10/2009,36.78,-0.010547765
08/10/2009,37.17,0.038112906
07/10/2009,35.78,-0.00945765
06/10/2009,36.12,0.03292826
05/10/2009,34.95,0.020816016
02/10/2009,34.23,0.002632735
01/10/2009,34.14,-0.046080552
30/09/2009,35.75,0.000279759
29/09/2009,35.74,0.004486827
28/09/2009,35.58,0.054582625
25/09/2009,33.69,-0.06798316
24/09/2009,36.06,-0.022485181
23/09/2009,36.88,-0.040908759
22/09/2009,38.42,0.029584831
21/09/2009,37.3,-0.011727213
18/09/2009,37.74,-0.01629471
17/09/2009,38.36,-0.02242651
16/09/2009,39.23,0.026606245
15/09/2009,38.2,0.024646802
14/09/2009,37.27,0.000536769
11/09/2009,37.25,-0.011742862
10/09/2009,37.69,0.031534752
09/09/2009,36.52,0.009353576
08/09/2009,36.18,0.034588011
04/09/2009,34.95,0.015861904
03/09/2009,34.4,-0.006952519
02/09/2009,34.64,-0.002018746
01/09/2009,34.71,-0.015437699
31/08/2009,35.25,-0.027421976
28/08/2009,36.23,-0.00468127
27/08/2009,36.4,-0.007662873
26/08/2009,36.68,-0.000545108
25/08/2009,36.7,-0.027148556
24/08/2009,37.71,0.001592357
21/08/2009,37.65,0.043426091
20/08/2009,36.05,0.016219595
19/08/2009,35.47,0.021947582
18/08/2009,34.7,0.023324673
17/08/2009,33.9,-0.034786116
14/08/2009,35.1,-0.031134193
13/08/2009,36.21,0.011666799
12/08/2009,35.79,0.016054422
11/08/2009,35.22,-0.013816659
10/08/2009,35.71,0.007307509
07/08/2009,35.45,0.011632987
06/08/2009,35.04,-0.004839867
05/08/2009,35.21,-0.031313713
04/08/2009,36.33,-0.013125701
03/08/2009,36.81,0.046714081
31/07/2009,35.13,0.000569476
30/07/2009,35.11,0.023923896
29/07/2009,34.28,-0.029887282
28/07/2009,35.32,-0.008457902
27/07/2009,35.62,-0.016980227
24/07/2009,36.23,-0.024268403
23/07/2009,37.12,0.050839677
22/07/2009,35.28,0.006825965
21/07/2009,35.04,0.00773532
20/07/2009,34.77,0.026225279
17/07/2009,33.87,0.007706025
16/07/2009,33.61,0.03481508
15/07/2009,32.46,0.037349391
14/07/2009,31.27,0.034155215
13/07/2009,30.22,0.02479189
10/07/2009,29.48,0.000339271
09/07/2009,29.47,0.051882828
08/07/2009,27.98,-0.00356761
07/07/2009,28.08,-0.026358932
06/07/2009,28.83,-0.051709441
02/07/2009,30.36,-0.037179003
01/07/2009,31.51,0.027998611
30/06/2009,30.64,0.001960144
29/06/2009,30.58,-0.002612673
26/06/2009,30.66,-0.002931121
25/06/2009,30.75,0.036090658
24/06/2009,29.66,0.011870582
23/06/2009,29.31,-0.007816522
22/06/2009,29.54,-0.074349746
19/06/2009,31.82,-0.005953331
18/06/2009,32.01,-0.016114387
17/06/2009,32.53,-0.007350722
16/06/2009,32.77,-0.056072822
15/06/2009,34.66,-0.026478415
12/06/2009,35.59,-0.016994419
11/06/2009,36.2,-0.013172529
10/06/2009,36.68,0.017879723
09/06/2009,36.03,0.026720757
08/06/2009,35.08,-0.014433532
05/06/2009,35.59,-0.007557769
04/06/2009,35.86,0.054733614
03/06/2009,33.95,-0.071601151
02/06/2009,36.47,-0.011721546
01/06/2009,36.9,0.049156085
29/05/2009,35.13,0.026537467
28/05/2009,34.21,0.072737293
27/05/2009,31.81,0.013609958
26/05/2009,31.38,0.049650955
22/05/2009,29.86,-0.009333401
21/05/2009,30.14,-0.057692814
20/05/2009,31.93,-0.017694083
19/05/2009,32.5,-0.009493258
18/05/2009,32.81,0.062569517
15/05/2009,30.82,-0.020870881
14/05/2009,31.47,0.020870881
13/05/2009,30.82,-0.05092009
12/05/2009,32.43,-0.020751431
11/05/2009,33.11,-0.043150902
08/05/2009,34.57,0.061130969
07/05/2009,32.52,-0.051247168
06/05/2009,34.23,0.029047685
05/05/2009,33.25,-0.027585911
04/05/2009,34.18,0.065592324
01/05/2009,32.01,0.05853761
30/04/2009,30.19,-0.033548171
29/04/2009,31.22,0.080683528
28/04/2009,28.8,0.023538765
27/04/2009,28.13,-0.009200348
24/04/2009,28.39,0.02280113
23/04/2009,27.75,0.04119744
22/04/2009,26.63,-0.015648605
21/04/2009,27.05,0.025460005
20/04/2009,26.37,-0.099541571
17/04/2009,29.13,0.02961373
16/04/2009,28.28,0.025063969
15/04/2009,27.58,-0.012252406
14/04/2009,27.92,-0.001789229
13/04/2009,27.97,-0.020174105
09/04/2009,28.54,0.05472928
08/04/2009,27.02,0.029292368
07/04/2009,26.24,-0.037401517
06/04/2009,27.24,0.000734484
03/04/2009,27.22,0.060188457
02/04/2009,25.63,0.050000416
01/04/2009,24.38,0.033788407
31/03/2009,23.57,-0.015993607
30/03/2009,23.95,-0.050875671
27/03/2009,25.2,-0.051809034
26/03/2009,26.54,-0.026400492
25/03/2009,27.25,-0.020701665
24/03/2009,27.82,0.011205612
23/03/2009,27.51,0.090089372
20/03/2009,25.14,-0.049661096
19/03/2009,26.42,0.076264841
18/03/2009,24.48,0.002863573
17/03/2009,24.41,0.06429275
16/03/2009,22.89,0.014078543
13/03/2009,22.57,-0.024508885
12/03/2009,23.13,0.067511664
11/03/2009,21.62,-0.016059074
10/03/2009,21.97,0.053763823
09/03/2009,20.82,0.008683123
06/03/2009,20.64,0.015133313
05/03/2009,20.33,-0.020930431
04/03/2009,20.76,0.059030277
03/03/2009,19.57,0.075878337
02/03/2009,18.14,-0.115943786
27/02/2009,20.37,-0.006361656
26/02/2009,20.5,-0.008742163
25/02/2009,20.68,-0.013925795
24/02/2009,20.97,0.034938051
23/02/2009,20.25,-0.057103543
20/02/2009,21.44,-0.035284302
19/02/2009,22.21,-0.004492371
18/02/2009,22.31,-0.065910283
17/02/2009,23.83,-0.08638172
13/02/2009,25.98,-0.093278584
12/02/2009,28.52,0.00421645
11/02/2009,28.4,-0.041722997
10/02/2009,29.61,-0.038103003
09/02/2009,30.76,0.036753019
06/02/2009,29.65,0.035356351
05/02/2009,28.62,0.043197864
04/02/2009,27.41,0.017667003
03/02/2009,26.93,0.016851176
02/02/2009,26.48,-0.037432571
30/01/2009,27.49,-0.037834634
29/01/2009,28.55,-0.011838578
28/01/2009,28.89,0.042063101
27/01/2009,27.7,0.000361076
26/01/2009,27.69,0.038282187
23/01/2009,26.65,0.065514607
22/01/2009,24.96,-0.014714921
21/01/2009,25.33,0.10128933
20/01/2009,22.89,-0.090173694
16/01/2009,25.05,0.003198723
15/01/2009,24.97,0.019410233
14/01/2009,24.49,-0.061368946
13/01/2009,26.04,0.017823021
12/01/2009,25.58,-0.032310503
09/01/2009,26.42,-0.051993276
08/01/2009,27.83,0.012656108
07/01/2009,27.48,-0.074315894
06/01/2009,29.6,0.009163478
05/01/2009,29.33,
