Date,Close,REGN
27/01/2011,34.87,0.01153748
26/01/2011,34.47,0.023482147
25/01/2011,33.67,0.00894994
24/01/2011,33.37,0.002700677
21/01/2011,33.28,-0.016095728
20/01/2011,33.82,0.015494946
19/01/2011,33.3,-0.062001522
18/01/2011,35.43,0.026599595
14/01/2011,34.5,0.049921238
13/01/2011,32.82,0.006419096
12/01/2011,32.61,-0.016423727
11/01/2011,33.15,0
10/01/2011,33.15,-0.028254668
07/01/2011,34.1,-0.006139473
06/01/2011,34.31,0.030179805
05/01/2011,33.29,0.000901578
04/01/2011,33.26,-0.01669687
03/01/2011,33.82,0.029709612
31/12/2010,32.83,-0.016614187
30/12/2010,33.38,0.001799101
29/12/2010,33.32,-0.005387622
28/12/2010,33.5,-0.005655619
27/12/2010,33.69,0.005655619
23/12/2010,33.5,0.000895924
22/12/2010,33.47,-0.005363541
21/12/2010,33.65,0.017688964
20/12/2010,33.06,0
17/12/2010,33.06,0.031651129
16/12/2010,32.03,0.009725567
15/12/2010,31.72,0.035620644
14/12/2010,30.61,-0.00163212
13/12/2010,30.66,0.015116949
10/12/2010,30.2,0.003316753
09/12/2010,30.1,0.000332281
08/12/2010,30.09,-0.00761467
07/12/2010,30.32,0.005954368
06/12/2010,30.14,0.005322701
03/12/2010,29.98,0.016818425
02/12/2010,29.48,-0.000339156
01/12/2010,29.49,0.022981632
30/11/2010,28.82,0.004869575
29/11/2010,28.68,-0.005216496
26/11/2010,28.83,-0.018557234
24/11/2010,29.37,-0.020890248
23/11/2010,29.99,0.015457297
22/11/2010,29.53,0.179818765
19/11/2010,24.67,-0.012087174
18/11/2010,24.97,0.018593907
17/11/2010,24.51,-0.006912001
16/11/2010,24.68,0.007728328
15/11/2010,24.49,-0.03214419
12/11/2010,25.29,-0.019965431
11/11/2010,25.8,0.004272681
10/11/2010,25.69,-0.005821868
09/11/2010,25.84,-0.010011635
08/11/2010,26.1,-0.016340854
05/11/2010,26.53,-0.011989653
04/11/2010,26.85,0.012366656
03/11/2010,26.52,-0.00338792
02/11/2010,26.61,0.023190547
01/11/2010,26,-0.004221845
29/10/2010,26.11,-0.032035903
28/10/2010,26.96,-0.002223046
27/10/2010,27.02,0.004451046
26/10/2010,26.9,-0.028583844
25/10/2010,27.68,0.011262608
22/10/2010,27.37,0.008070477
21/10/2010,27.15,0.005169879
20/10/2010,27.01,-0.014335846
19/10/2010,27.4,-0.030550444
18/10/2010,28.25,0.007461395
15/10/2010,28.04,-0.007461395
14/10/2010,28.25,0.003901406
13/10/2010,28.14,0.006417134
12/10/2010,27.96,0.000715564
11/10/2010,27.94,-0.008553153
08/10/2010,28.18,0.007122537
07/10/2010,27.98,-0.041993574
06/10/2010,29.18,0.025335383
05/10/2010,28.45,0.006346989
04/10/2010,28.27,0.057137606
01/10/2010,26.7,-0.025879448
30/09/2010,27.4,0.031513266
29/09/2010,26.55,-0.004134567
28/09/2010,26.66,0.014356121
27/09/2010,26.28,-0.017352378
24/09/2010,26.74,0.03578608
23/09/2010,25.8,0.000775494
22/09/2010,25.78,-0.015778661
21/09/2010,26.19,-0.000381752
20/09/2010,26.2,-0.011385322
17/09/2010,26.5,0.019048195
16/09/2010,26,0.012384059
15/09/2010,25.68,0.00077912
14/09/2010,25.66,0.000779727
13/09/2010,25.64,0.019295736
10/09/2010,25.15,0.022111454
09/09/2010,24.6,0.007343974
08/09/2010,24.42,0.001229256
07/09/2010,24.39,-0.007759892
03/09/2010,24.58,0.018891732
02/09/2010,24.12,0.070415347
01/09/2010,22.48,0.022493076
31/08/2010,21.98,0.003189795
30/08/2010,21.91,-0.038939804
27/08/2010,22.78,0.042139807
26/08/2010,21.84,-0.028437935
25/08/2010,22.47,0.01569891
24/08/2010,22.12,-0.013025111
23/08/2010,22.41,-0.022938809
20/08/2010,22.93,-0.00174292
19/08/2010,22.97,-0.042614032
18/08/2010,23.97,-0.02309381
17/08/2010,24.53,0.036111
16/08/2010,23.66,0.0042355
13/08/2010,23.56,-0.010975205
12/08/2010,23.82,0.00420699
11/08/2010,23.72,-0.032762623
10/08/2010,24.51,-0.008126822
09/08/2010,24.71,-0.005649733
06/08/2010,24.85,-0.010010094
05/08/2010,25.1,-0.015025985
04/08/2010,25.48,0.019018006
03/08/2010,25,0
02/08/2010,25,0.0329365
30/07/2010,24.19,0.015833664
29/07/2010,23.81,-0.015420185
28/07/2010,24.18,-0.017627019
27/07/2010,24.61,-0.02369113
26/07/2010,25.2,0.048373584
23/07/2010,24.01,0.049081752
22/07/2010,22.86,0.023457593
21/07/2010,22.33,-0.011576265
20/07/2010,22.59,0.010233682
19/07/2010,22.36,-0.005352377
16/07/2010,22.48,-0.037114061
15/07/2010,23.33,0.011640571
14/07/2010,23.06,-0.001300109
13/07/2010,23.09,0.029000275
12/07/2010,22.43,-0.034614628
09/07/2010,23.22,0.040427298
08/07/2010,22.3,0.028196502
07/07/2010,21.68,0.014870162
06/07/2010,21.36,-0.011636156
02/07/2010,21.61,0.038684069
01/07/2010,20.79,-0.071011036
30/06/2010,22.32,-0.029141135
29/06/2010,22.98,-0.054616747
28/06/2010,24.27,-0.010655839
25/06/2010,24.53,0.002448981
24/06/2010,24.47,-0.037301297
23/06/2010,25.4,0.011483001
22/06/2010,25.11,-0.022056822
21/06/2010,25.67,-0.016995388
18/06/2010,26.11,-0.016711365
17/06/2010,26.55,-0.0197657
16/06/2010,27.08,-0.013206355
15/06/2010,27.44,0.030714718
14/06/2010,26.61,0.007165786
11/06/2010,26.42,0.010654591
10/06/2010,26.14,0.042992162
09/06/2010,25.04,-0.056670187
08/06/2010,26.5,-0.019802627
07/06/2010,27.03,-0.042019945
04/06/2010,28.19,-0.068212148
03/06/2010,30.18,-0.003307975
02/06/2010,30.28,0.090500102
01/06/2010,27.66,-0.03236989
28/05/2010,28.57,0.023730527
27/05/2010,27.9,0.018448706
26/05/2010,27.39,0.023269748
25/05/2010,26.76,-0.023269748
24/05/2010,27.39,0.009169329
21/05/2010,27.14,-0.002208319
20/05/2010,27.2,-0.029344616
19/05/2010,28.01,-0.000356952
18/05/2010,28.02,-0.017336362
17/05/2010,28.51,0.04080738
14/05/2010,27.37,-0.037293673
13/05/2010,28.41,0.023865781
12/05/2010,27.74,0.083412956
11/05/2010,25.52,0.034685558
10/05/2010,24.65,0.044378005
07/05/2010,23.58,-0.075137371
06/05/2010,25.42,-0.055101925
05/05/2010,26.86,-0.035835644
04/05/2010,27.84,0.013015368
03/05/2010,27.48,0.073604236
30/04/2010,25.53,-0.055982635
29/04/2010,27,0.092277745
28/04/2010,24.62,0.007747235
27/04/2010,24.43,-0.016643372
26/04/2010,24.84,0.002822014
23/04/2010,24.77,0.00851414
22/04/2010,24.56,0.005307218
21/04/2010,24.43,-0.029046011
20/04/2010,25.15,-0.014996335
19/04/2010,25.53,-0.033509779
16/04/2010,26.4,0.007222993
15/04/2010,26.21,-0.006844133
14/04/2010,26.39,0.038629755
13/04/2010,25.39,-0.006673234
12/04/2010,25.56,-0.008570368
09/04/2010,25.78,-0.009650721
08/04/2010,26.03,-0.010699376
07/04/2010,26.31,-0.012464751
06/04/2010,26.64,-0.009712441
05/04/2010,26.9,0.011967233
01/04/2010,26.58,0.00339175
31/03/2010,26.49,-0.016844868
30/03/2010,26.94,0.005210283
29/03/2010,26.8,0.021498094
26/03/2010,26.23,-0.012502531
25/03/2010,26.56,0.044657151
24/03/2010,25.4,-0.012519725
23/03/2010,25.72,0.054326457
22/03/2010,24.36,0.024518161
19/03/2010,23.77,-0.037974022
18/03/2010,24.69,0.004465199
17/03/2010,24.58,-0.007296344
16/03/2010,24.76,-0.000807428
15/03/2010,24.78,0.003638573
12/03/2010,24.69,-0.032280149
11/03/2010,25.5,-0.010920545
10/03/2010,25.78,0.005055426
09/03/2010,25.65,0.007042283
08/03/2010,25.47,-0.001569243
05/03/2010,25.51,0.027823734
04/03/2010,24.81,-0.006828707
03/03/2010,24.98,-0.009165237
02/03/2010,25.21,-0.006326632
01/03/2010,25.37,0.036528243
26/02/2010,24.46,0.004918043
25/02/2010,24.34,-0.020736665
24/02/2010,24.85,0.008080852
23/02/2010,24.65,-0.035077331
22/02/2010,25.53,-0.029334407
19/02/2010,26.29,-0.013975676
18/02/2010,26.66,-0.133250033
17/02/2010,30.46,0.058124467
16/02/2010,28.74,-0.01827322
12/02/2010,29.27,0.052966965
11/02/2010,27.76,0.043813376
10/02/2010,26.57,0.011735891
09/02/2010,26.26,0.018835844
08/02/2010,25.77,0.001553398
05/02/2010,25.73,0.003894086
04/02/2010,25.63,-0.111389903
03/02/2010,28.65,0.022948933
02/02/2010,28,0.05468249
01/02/2010,26.51,-0.005642294
29/01/2010,26.66,0.010179164
28/01/2010,26.39,-0.02396221
27/01/2010,27.03,0.028139167
26/01/2010,26.28,0.004959003
25/01/2010,26.15,0.006907165
22/01/2010,25.97,-0.006524683
21/01/2010,26.14,0.022046919
20/01/2010,25.57,-0.015907222
19/01/2010,25.98,0.084285723
15/01/2010,23.88,-0.030517832
14/01/2010,24.62,-0.00121778
13/01/2010,24.65,0.005695703
12/01/2010,24.51,-0.01337406
11/01/2010,24.84,0.019102389
08/01/2010,24.37,-0.008173319
07/01/2010,24.57,-0.006086446
06/01/2010,24.72,-0.015255214
05/01/2010,25.1,0.018902634
04/01/2010,24.63,0.018439367
31/12/2009,24.18,-0.022895522
30/12/2009,24.74,0.012609482
29/12/2009,24.43,0.001228753
28/12/2009,24.4,0.050430854
24/12/2009,23.2,0.009963262
23/12/2009,22.97,0.019785213
22/12/2009,22.52,0.025636664
21/12/2009,21.95,0.024909037
18/12/2009,21.41,0.036142783
17/12/2009,20.65,-0.006275666
16/12/2009,20.78,0.027318772
15/12/2009,20.22,0.033696927
14/12/2009,19.55,0.03064379
11/12/2009,18.96,0.011137744
10/12/2009,18.75,-0.012718772
09/12/2009,18.99,0.00316456
08/12/2009,18.93,-0.015723594
07/12/2009,19.23,-0.004669269
04/12/2009,19.32,0.01670185
03/12/2009,19,-0.015147848
02/12/2009,19.29,0.018310739
01/12/2009,18.94,0.031646513
30/11/2009,18.35,0.014270275
27/11/2009,18.09,-0.013725167
25/11/2009,18.34,-0.017297729
24/11/2009,18.66,0.004296462
23/11/2009,18.58,0.006479504
20/11/2009,18.46,-0.011311728
19/11/2009,18.67,-0.037323649
18/11/2009,19.38,-0.027984528
17/11/2009,19.93,0.010592785
16/11/2009,19.72,0.060085974
13/11/2009,18.57,-0.022365149
12/11/2009,18.99,0.002108593
11/11/2009,18.95,0.181793991
10/11/2009,15.8,0.007623925
09/11/2009,15.68,-0.001911437
06/11/2009,15.71,0.014748584
05/11/2009,15.48,0.028170877
04/11/2009,15.05,-0.058707601
03/11/2009,15.96,0.036367644
02/11/2009,15.39,-0.019942765
30/10/2009,15.7,-0.033816622
29/10/2009,16.24,-0.018304355
28/10/2009,16.54,-0.039127694
27/10/2009,17.2,-0.016719905
26/10/2009,17.49,-0.00570127
23/10/2009,17.59,-0.030788886
22/10/2009,18.14,0.006637193
21/10/2009,18.02,-0.008839837
20/10/2009,18.18,-0.028736052
19/10/2009,18.71,-0.005861994
16/10/2009,18.82,-0.015291624
15/10/2009,19.11,0.001571092
14/10/2009,19.08,0.010007985
13/10/2009,18.89,0.000529521
12/10/2009,18.88,0.025209165
09/10/2009,18.41,0.001630878
08/10/2009,18.38,-0.021529357
07/10/2009,18.78,-0.010593319
06/10/2009,18.98,0.031035129
05/10/2009,18.4,-0.011885607
02/10/2009,18.62,-0.006957481
01/10/2009,18.75,-0.028911343
30/09/2009,19.3,-0.017463207
29/09/2009,19.64,-0.035021088
28/09/2009,20.34,0.001968505
25/09/2009,20.3,-0.019512814
24/09/2009,20.7,-0.012004946
23/09/2009,20.95,-0.009973961
22/09/2009,21.16,-0.021043564
21/09/2009,21.61,0.015388506
18/09/2009,21.28,-0.010285271
17/09/2009,21.5,0.00372787
16/09/2009,21.42,0.007027436
15/09/2009,21.27,-0.005625894
14/09/2009,21.39,-0.022649454
11/09/2009,21.88,-0.005014827
10/09/2009,21.99,-0.000909091
09/09/2009,22.01,0
08/09/2009,22.01,-0.010845113
04/09/2009,22.25,-0.001796139
03/09/2009,22.29,-0.012040279
02/09/2009,22.56,-0.024086998
01/09/2009,23.11,0.016579786
31/08/2009,22.73,0.017754572
28/08/2009,22.33,-0.019512814
27/08/2009,22.77,-0.007874056
26/08/2009,22.95,0.016253378
25/08/2009,22.58,0.026022105
24/08/2009,22,-0.009950331
21/08/2009,22.22,0.002252761
20/08/2009,22.17,0.005881039
19/08/2009,22.04,0.009573814
18/08/2009,21.83,0.016628559
17/08/2009,21.47,-0.029373383
14/08/2009,22.11,-0.018373808
13/08/2009,22.52,-0.008841791
12/08/2009,22.72,0.009730285
11/08/2009,22.5,0.006241661
10/08/2009,22.36,0.022615166
07/08/2009,21.86,0.018933837
06/08/2009,21.45,-0.013889112
05/08/2009,21.75,-0.002754823
04/08/2009,21.81,0.021316841
03/08/2009,21.35,-0.00607053
31/07/2009,21.48,-0.018450708
30/07/2009,21.88,0.022182056
29/07/2009,21.4,-0.014382062
28/07/2009,21.71,0.035157124
27/07/2009,20.96,0.010069613
24/07/2009,20.75,0.055996793
23/07/2009,19.62,0.087845753
22/07/2009,17.97,-0.003333336
21/07/2009,18.03,0.01960298
20/07/2009,17.68,0.003399437
17/07/2009,17.62,0.004550634
16/07/2009,17.54,0.016671843
15/07/2009,17.25,0.034801507
14/07/2009,16.66,0.00060042
13/07/2009,16.65,0.021858794
10/07/2009,16.29,-0.002452484
09/07/2009,16.33,-0.017001017
08/07/2009,16.61,-0.016124566
07/07/2009,16.88,-0.008259634
06/07/2009,17.02,-0.001761081
02/07/2009,17.05,-0.061969241
01/07/2009,18.14,0.012202037
30/06/2009,17.92,0.00447428
29/06/2009,17.84,-0.016676318
26/06/2009,18.14,0.029652522
25/06/2009,17.61,0.029973425
24/06/2009,17.09,0.007046418
23/06/2009,16.97,-0.014043531
22/06/2009,17.21,-0.056480284
19/06/2009,18.21,0.050108991
18/06/2009,17.32,0.043664753
17/06/2009,16.58,0.058365415
16/06/2009,15.64,0.020672571
15/06/2009,15.32,-0.065680167
12/06/2009,16.36,0.017885151
11/06/2009,16.07,-0.00496587
10/06/2009,16.15,0.008082108
09/06/2009,16.02,0.006261761
08/06/2009,15.92,-0.027263151
05/06/2009,16.36,0
04/06/2009,16.36,0.00551641
03/06/2009,16.27,0.025522705
02/06/2009,15.86,0.017170533
01/06/2009,15.59,0.020739564
29/05/2009,15.27,0.035325232
28/05/2009,14.74,0.01091416
27/05/2009,14.58,-0.003423488
26/05/2009,14.63,0.044731426
22/05/2009,13.99,-0.010664872
21/05/2009,14.14,-0.044943616
20/05/2009,14.79,-0.000675904
19/05/2009,14.8,-0.005390849
18/05/2009,14.88,0.018311804
15/05/2009,14.61,-0.032988518
14/05/2009,15.1,0.006644543
13/05/2009,15,-0.058897641
12/05/2009,15.91,-0.021145066
11/05/2009,16.25,0.025554522
08/05/2009,15.84,0.045198138
07/05/2009,15.14,0.017322219
06/05/2009,14.88,-0.017322219
05/05/2009,15.14,0.012628948
04/05/2009,14.95,0.076426067
01/05/2009,13.85,0.043533248
30/04/2009,13.26,-0.016455121
29/04/2009,13.48,0.048641807
28/04/2009,12.84,0.014117882
27/04/2009,12.66,-0.021875872
24/04/2009,12.94,0.04182069
23/04/2009,12.41,-0.005624764
22/04/2009,12.48,-0.034649135
21/04/2009,12.92,0.010112883
20/04/2009,12.79,-0.027758143
17/04/2009,13.15,-0.018832948
16/04/2009,13.4,0.007490672
15/04/2009,13.3,0.00301205
14/04/2009,13.26,-0.01348335
13/04/2009,13.44,-0.03652707
09/04/2009,13.94,0.043995365
08/04/2009,13.34,0.014345282
07/04/2009,13.15,-0.03291247
06/04/2009,13.59,0.042847591
03/04/2009,13.02,-0.033235687
02/04/2009,13.46,0.022540398
01/04/2009,13.16,-0.051825068
31/03/2009,13.86,-0.022825527
30/03/2009,14.18,-0.014005831
27/03/2009,14.38,-0.050841176
26/03/2009,15.13,0.062733586
25/03/2009,14.21,0.031453629
24/03/2009,13.77,-0.018705581
23/03/2009,14.03,0.042218788
20/03/2009,13.45,-0.016955806
19/03/2009,13.68,-0.054759502
18/03/2009,14.45,0.016748472
17/03/2009,14.21,0.055710607
16/03/2009,13.44,-0.042962559
13/03/2009,14.03,0.05118076
12/03/2009,13.33,0.100952474
11/03/2009,12.05,-0.044632154
10/03/2009,12.6,0.016000341
09/03/2009,12.4,-0.021540522
06/03/2009,12.67,-0.008644455
05/03/2009,12.78,-0.088314648
04/03/2009,13.96,0.01080313
03/03/2009,13.81,0.0197447
02/03/2009,13.54,-0.051108639
27/02/2009,14.25,-0.077610603
26/02/2009,15.4,-0.113444634
25/02/2009,17.25,-0.008083185
24/02/2009,17.39,0.013897155
23/02/2009,17.15,-0.056672387
20/02/2009,18.15,-0.008230499
19/02/2009,18.3,-0.010869672
18/02/2009,18.5,-0.027720325
17/02/2009,19.02,0.002632273
13/02/2009,18.97,0.030508119
12/02/2009,18.4,0.016991365
11/02/2009,18.09,-0.008805781
10/02/2009,18.25,-0.05230648
09/02/2009,19.23,-0.035252693
06/02/2009,19.92,0.040989345
05/02/2009,19.12,0.017410094
04/02/2009,18.79,-0.007951274
03/02/2009,18.94,0.042605527
02/02/2009,18.15,0.03761319
30/01/2009,17.48,0.019059197
29/01/2009,17.15,-0.024194729
28/01/2009,17.57,0.030042698
27/01/2009,17.05,0.056089467
26/01/2009,16.12,0.034714751
23/01/2009,15.57,0.016839776
22/01/2009,15.31,-0.068775125
21/01/2009,16.4,0.064213371
20/01/2009,15.38,-0.121100745
16/01/2009,17.36,0.020367303
15/01/2009,17.01,0.00826451
14/01/2009,16.87,-0.05982232
13/01/2009,17.91,0.024874092
12/01/2009,17.47,-0.000572246
09/01/2009,17.48,-0.044750196
08/01/2009,18.28,0.016547537
07/01/2009,17.98,-0.053071468
06/01/2009,18.96,-0.006309169
05/01/2009,19.08,
