Date,Close,HUM
25/01/2011,57.99,0.003281806
24/01/2011,57.8,-0.003626634
21/01/2011,58.01,0.003626634
20/01/2011,57.8,-0.009641948
19/01/2011,58.36,-0.015809934
18/01/2011,59.29,-0.001011463
14/01/2011,59.35,0.034104925
13/01/2011,57.36,0.007524753
12/01/2011,56.93,-0.00682716
11/01/2011,57.32,0.026696538
10/01/2011,55.81,-0.018111291
07/01/2011,56.83,-0.00403899
06/01/2011,57.06,0.036043152
05/01/2011,55.04,-0.004712715
04/01/2011,55.3,0.003623192
03/01/2011,55.1,0.006555013
31/12/2010,54.74,0.002743988
30/12/2010,54.59,-0.001464397
29/12/2010,54.67,-0.002375081
28/12/2010,54.8,-0.00437
27/12/2010,55.04,-0.00706077
23/12/2010,55.43,-0.007548562
22/12/2010,55.85,0.018979332
21/12/2010,54.8,-0.000729661
20/12/2010,54.84,-0.009437457
17/12/2010,55.36,0.005797118
16/12/2010,55.04,0.008392678
15/12/2010,54.58,-0.026219746
14/12/2010,56.03,-0.009061091
13/12/2010,56.54,0.000530739
10/12/2010,56.51,0.007638371
09/12/2010,56.08,-0.006221689
08/12/2010,56.43,0.005686882
07/12/2010,56.11,-0.005332398
06/12/2010,56.41,-0.011106328
03/12/2010,57.04,-0.007510296
02/12/2010,57.47,0.006634103
01/12/2010,57.09,0.018563249
30/11/2010,56.04,-0.006403437
29/11/2010,56.4,-0.006891095
26/11/2010,56.79,-0.00316456
24/11/2010,56.97,0.001405235
23/11/2010,56.89,-0.025168386
22/11/2010,58.34,0.040400703
19/11/2010,56.03,-0.013825105
18/11/2010,56.81,-0.021592342
17/11/2010,58.05,0.008476826
16/11/2010,57.56,-0.017053208
15/11/2010,58.55,-0.011040452
12/11/2010,59.2,-0.012922895
11/11/2010,59.97,0.005350289
10/11/2010,59.65,0.008924872
09/11/2010,59.12,-0.008421812
08/11/2010,59.62,0.00100688
05/11/2010,59.56,0.005049666
04/11/2010,59.26,-0.005217549
03/11/2010,59.57,-0.01780265
02/11/2010,60.64,0.032855788
01/11/2010,58.68,0.006668401
29/10/2010,58.29,0.007749974
28/10/2010,57.84,0.008159059
27/10/2010,57.37,0.00279281
26/10/2010,57.21,-0.004360345
25/10/2010,57.46,0.00856424
22/10/2010,56.97,0.01236328
21/10/2010,56.27,0.005167049
20/10/2010,55.98,0.033790681
19/10/2010,54.12,-0.02391716
18/10/2010,55.43,0.010701109
15/10/2010,54.84,0.009711483
14/10/2010,54.31,0.009434905
13/10/2010,53.8,0.030190972
12/10/2010,52.2,0.017586693
11/10/2010,51.29,0.008615679
08/10/2010,50.85,0.019059541
07/10/2010,49.89,0.006031381
06/10/2010,49.59,-0.018184136
05/10/2010,50.5,0.024252116
04/10/2010,49.29,-0.016898411
01/10/2010,50.13,-0.002191891
30/09/2010,50.24,0.001992429
29/09/2010,50.14,-0.008934836
28/09/2010,50.59,0.011131103
27/09/2010,50.03,-0.004387721
24/09/2010,50.25,0.005387622
23/09/2010,49.98,-0.005188597
22/09/2010,50.24,-0.015014111
21/09/2010,51,0.000392234
20/09/2010,50.98,0.012037639
17/09/2010,50.37,-0.02102032
16/09/2010,51.44,-0.006781001
15/09/2010,51.79,-0.005199819
14/09/2010,52.06,-0.01031922
13/09/2010,52.6,-0.003416211
10/09/2010,52.78,0.017970279
09/09/2010,51.84,0.01928193
08/09/2010,50.85,-0.000589797
07/09/2010,50.88,-0.003923112
03/09/2010,51.08,0.025177264
02/09/2010,49.81,0.005233506
01/09/2010,49.55,0.036165848
31/08/2010,47.79,-0.003967845
30/08/2010,47.98,-0.019810801
27/08/2010,48.94,0.012749504
26/08/2010,48.32,-0.00721727
25/08/2010,48.67,0.020341092
24/08/2010,47.69,-0.016842066
23/08/2010,48.5,-0.000206164
20/08/2010,48.51,-0.006165248
19/08/2010,48.81,-0.02648492
18/08/2010,50.12,0.009019001
17/08/2010,49.67,0.013580831
16/08/2010,49,-0.006712117
13/08/2010,49.33,0.000405515
12/08/2010,49.31,0.007736195
11/08/2010,48.93,-0.03514065
10/08/2010,50.68,-0.000591774
09/08/2010,50.71,0.001973945
06/08/2010,50.61,0.01272636
05/08/2010,49.97,0.005015559
04/08/2010,49.72,0.01683439
03/08/2010,48.89,0.00327802
02/08/2010,48.73,0.035721814
30/07/2010,47.02,0.018242807
29/07/2010,46.17,0.009357048
28/07/2010,45.74,-0.019270922
27/07/2010,46.63,-0.005986762
26/07/2010,46.91,0.019154788
23/07/2010,46.02,-0.006713615
22/07/2010,46.33,0.013472607
21/07/2010,45.71,-0.01713522
20/07/2010,46.5,-0.000430015
19/07/2010,46.52,0.018659687
16/07/2010,45.66,-0.025728368
15/07/2010,46.85,-0.000640137
14/07/2010,46.88,0.011154127
13/07/2010,46.36,0.009536266
12/07/2010,45.92,-0.006079046
09/07/2010,46.2,0.005643601
08/07/2010,45.94,0.012044381
07/07/2010,45.39,0.020701908
06/07/2010,44.46,0.002702704
02/07/2010,44.34,-0.005622414
01/07/2010,44.59,-0.023932009
30/06/2010,45.67,-0.006547383
29/06/2010,45.97,-0.04446122
28/06/2010,48.06,-0.000831947
25/06/2010,48.1,0.003749223
24/06/2010,47.92,-0.014913284
23/06/2010,48.64,0.004739834
22/06/2010,48.41,-0.017405989
21/06/2010,49.26,0.000203025
18/06/2010,49.25,-0.004861261
17/06/2010,49.49,0.013425751
16/06/2010,48.83,-0.003067173
15/06/2010,48.98,0.018129874
14/06/2010,48.1,0.003123376
11/06/2010,47.95,0.014282957
10/06/2010,47.27,0.009138306
09/06/2010,46.84,0.004493428
08/06/2010,46.63,0.000858185
07/06/2010,46.59,-0.01702531
04/06/2010,47.39,-0.017569998
03/06/2010,48.23,0.016726294
02/06/2010,47.43,0.04110315
01/06/2010,45.52,-0.011575973
28/05/2010,46.05,0.00741067
27/05/2010,45.71,0.025929431
26/05/2010,44.54,0.007436654
25/05/2010,44.21,-0.013480321
24/05/2010,44.81,0.002234139
21/05/2010,44.71,0.008309986
20/05/2010,44.34,-0.04195802
19/05/2010,46.24,0.000865426
18/05/2010,46.2,0.00673257
17/05/2010,45.89,0.003055437
14/05/2010,45.75,-0.001092299
13/05/2010,45.8,-0.00413989
12/05/2010,45.99,0.008516265
11/05/2010,45.6,-0.007646132
10/05/2010,45.95,0.03544114
07/05/2010,44.35,-0.027575685
06/05/2010,45.59,-0.021268163
05/05/2010,46.57,0.015581358
04/05/2010,45.85,-0.01106182
03/05/2010,46.36,0.01390118
30/04/2010,45.72,-0.031646167
29/04/2010,47.19,0.03230255
28/04/2010,45.69,0.047510615
27/04/2010,43.57,0.000229542
26/04/2010,43.56,-0.044232151
23/04/2010,45.53,0.023331799
22/04/2010,44.48,0.000674688
21/04/2010,44.45,-0.016068188
20/04/2010,45.17,0.011354903
19/04/2010,44.66,0.016480788
16/04/2010,43.93,-0.001592176
15/04/2010,44,0
14/04/2010,44,-0.001816531
13/04/2010,44.08,-0.009707718
12/04/2010,44.51,-0.013833331
09/04/2010,45.13,-0.025810707
08/04/2010,46.31,-0.003879315
07/04/2010,46.49,-0.028415822
06/04/2010,47.83,0.015167765
05/04/2010,47.11,0.004041269
01/04/2010,46.92,0.003202052
31/03/2010,46.77,-0.012113632
30/03/2010,47.34,-0.001899336
29/03/2010,47.43,0.004861047
26/03/2010,47.2,-0.014095111
25/03/2010,47.87,-0.000626501
24/03/2010,47.9,-0.023112874
23/03/2010,49.02,-0.0061013
22/03/2010,49.32,-0.013693327
19/03/2010,50,-0.001798382
18/03/2010,50.09,0.037840153
17/03/2010,48.23,0.011049836
16/03/2010,47.7,0.004201687
15/03/2010,47.5,-0.009846104
12/03/2010,47.97,-0.021244483
11/03/2010,49,0.013974744
10/03/2010,48.32,0.007895325
09/03/2010,47.94,-0.000208572
08/03/2010,47.95,-0.003954631
05/03/2010,48.14,0.021415893
04/03/2010,47.12,-0.007821623
03/03/2010,47.49,0
02/03/2010,47.49,0.000210593
01/03/2010,47.48,0.003164226
26/02/2010,47.33,0.004234603
25/02/2010,47.13,0.004678869
24/02/2010,46.91,0.00192041
23/02/2010,46.82,-0.022178541
22/02/2010,47.87,0.054078827
19/02/2010,45.35,-0.018569622
18/02/2010,46.2,-0.009478744
17/02/2010,46.64,0.013599778
16/02/2010,46.01,0.001304915
12/02/2010,45.95,-0.018756613
11/02/2010,46.82,-0.005962539
10/02/2010,47.1,-0.017259953
09/02/2010,47.92,0.024718698
08/02/2010,46.75,-0.005758787
05/02/2010,47.02,-0.003185054
04/02/2010,47.17,-0.037653954
03/02/2010,48.98,-0.026593026
02/02/2010,50.3,0.032120729
01/02/2010,48.71,0.001849379
29/01/2010,48.62,-0.003490405
28/01/2010,48.79,-0.004703004
27/01/2010,49.02,0.015418128
26/01/2010,48.27,-0.026373807
25/01/2010,49.56,-0.028641576
22/01/2010,51,-0.014985198
21/01/2010,51.77,0.009705045
20/01/2010,51.27,-0.01298342
19/01/2010,51.94,0.068319244
15/01/2010,48.51,0.010152371
14/01/2010,48.02,0.020831895
13/01/2010,47.03,0.018238892
12/01/2010,46.18,-0.016536402
11/01/2010,46.95,-0.01185701
08/01/2010,47.51,-0.012757676
07/01/2010,48.12,0.045491372
06/01/2010,45.98,0.006983878
05/01/2010,45.66,-0.000437924
04/01/2010,45.68,0.039974062
31/12/2009,43.89,-0.011102414
30/12/2009,44.38,-0.011648877
29/12/2009,44.9,-0.011514742
28/12/2009,45.42,-0.000440238
24/12/2009,45.44,-0.006799017
23/12/2009,45.75,0.01054723
22/12/2009,45.27,0.005093578
21/12/2009,45.04,0.034100628
18/12/2009,43.53,0.001149293
17/12/2009,43.48,-0.00824558
16/12/2009,43.84,0.015864225
15/12/2009,43.15,0.017062468
14/12/2009,42.42,0.013767129
11/12/2009,41.84,-0.004768726
10/12/2009,42.04,0.0279806
09/12/2009,40.88,0.009092089
08/12/2009,40.51,-0.002465484
07/12/2009,40.61,0.007414765
04/12/2009,40.31,-0.005442864
03/12/2009,40.53,-0.048402369
02/12/2009,42.54,0.001882353
01/12/2009,42.46,0.022628094
30/11/2009,41.51,-0.005285933
27/11/2009,41.73,-0.008827446
25/11/2009,42.1,0.005717024
24/11/2009,41.86,0.009119334
23/11/2009,41.48,0.025391989
20/11/2009,40.44,-0.009597711
19/11/2009,40.83,-0.002934705
18/11/2009,40.95,-0.003899591
17/11/2009,41.11,-0.005821021
16/11/2009,41.35,0.0060643
13/11/2009,41.1,0.00732604
12/11/2009,40.8,-0.022058827
11/11/2009,41.71,-0.002394637
10/11/2009,41.81,0.007201183
09/11/2009,41.51,0.025867719
06/11/2009,40.45,0.013439724
05/11/2009,39.91,0.026918842
04/11/2009,38.85,0.030844055
03/11/2009,37.67,0.017675875
02/11/2009,37.01,-0.015283848
30/10/2009,37.58,-0.0301425
29/10/2009,38.73,0.054382846
28/10/2009,36.68,-0.021308965
27/10/2009,37.47,0.034205289
26/10/2009,36.21,-0.036071707
23/10/2009,37.54,-0.006637486
22/10/2009,37.79,0.019506297
21/10/2009,37.06,-0.026100017
20/10/2009,38.04,0.024212969
19/10/2009,37.13,0.004859621
16/10/2009,36.95,-0.008354718
15/10/2009,37.26,-0.020191972
14/10/2009,38.02,0.009248315
13/10/2009,37.67,-0.01135026
12/10/2009,38.1,0.021489088
09/10/2009,37.29,0.037709386
08/10/2009,35.91,-0.053935304
07/10/2009,37.9,0.017030747
06/10/2009,37.26,0.002956594
05/10/2009,37.15,0.012732124
02/10/2009,36.68,-0.016225342
01/10/2009,37.28,-0.000536337
30/09/2009,37.3,-0.01911901
29/09/2009,38.02,-0.000262985
28/09/2009,38.03,0.011371272
25/09/2009,37.6,-0.015569651
24/09/2009,38.19,-0.021500634
23/09/2009,39.02,-0.012479469
22/09/2009,39.51,-0.006056037
21/09/2009,39.75,-0.003515825
18/09/2009,39.89,-0.007990055
17/09/2009,40.21,-0.011374999
16/09/2009,40.67,0.04758607
15/09/2009,38.78,-0.017129397
14/09/2009,39.45,-0.001013428
11/09/2009,39.49,-0.001265342
10/09/2009,39.54,0.037886247
09/09/2009,38.07,0.037467588
08/09/2009,36.67,-0.030085535
04/09/2009,37.79,0.017349961
03/09/2009,37.14,0.001077586
02/09/2009,37.1,0.049167594
01/09/2009,35.32,-0.010701313
31/08/2009,35.7,-0.014736816
28/08/2009,36.23,-0.021570802
27/08/2009,37.02,0.023781359
26/08/2009,36.15,-0.027555965
25/08/2009,37.16,0.006208685
24/08/2009,36.93,0.024117365
21/08/2009,36.05,0.010596864
20/08/2009,35.67,0.021250268
19/08/2009,34.92,-0.002288331
18/08/2009,35,-0.015029349
17/08/2009,35.53,0.023925949
14/08/2009,34.69,-0.00632186
13/08/2009,34.91,0.032312519
12/08/2009,33.8,-0.00971596
11/08/2009,34.13,-0.007879801
10/08/2009,34.4,0.026511126
07/08/2009,33.5,0.018376779
06/08/2009,32.89,0.005182148
05/08/2009,32.72,-0.023558927
04/08/2009,33.5,-0.007731231
03/08/2009,33.76,0.027324925
31/07/2009,32.85,-0.007279377
30/07/2009,33.09,0.01032816
29/07/2009,32.75,-0.006695095
28/07/2009,32.97,0.059999249
27/07/2009,31.05,-0.015340665
24/07/2009,31.53,0.030920338
23/07/2009,30.57,0.039704965
22/07/2009,29.38,-0.002040123
21/07/2009,29.44,0.013335811
20/07/2009,29.05,0.002412546
17/07/2009,28.98,-0.013027267
16/07/2009,29.36,0.029027608
15/07/2009,28.52,0.008450755
14/07/2009,28.28,-0.078518317
13/07/2009,30.59,0.007547206
10/07/2009,30.36,-0.027612604
09/07/2009,31.21,0.012250314
08/07/2009,30.83,-0.036622466
07/07/2009,31.98,0.033060862
06/07/2009,30.94,-0.007727018
02/07/2009,31.18,-0.042078421
01/07/2009,32.52,0.008027212
30/06/2009,32.26,0.027338702
29/06/2009,31.39,-0.010142718
26/06/2009,31.71,0.0050585
25/06/2009,31.55,0.03351909
24/06/2009,30.51,0.023210591
23/06/2009,29.81,0.002350967
22/06/2009,29.74,-0.060347674
19/06/2009,31.59,0.03053427
18/06/2009,30.64,0.078032111
17/06/2009,28.34,0.002119393
16/06/2009,28.28,0.002832863
15/06/2009,28.2,-0.042012775
12/06/2009,29.41,0.010596578
11/06/2009,29.1,-0.011955736
10/06/2009,29.45,0.008525201
09/06/2009,29.2,-0.024024163
08/06/2009,29.91,-0.034503176
05/06/2009,30.96,-0.001613684
04/06/2009,31.01,0.000322529
03/06/2009,31,-0.036114156
02/06/2009,32.14,-0.00031109
01/06/2009,32.15,0.025836346
29/05/2009,31.33,-0.000957091
28/05/2009,31.36,0.006077102
27/05/2009,31.17,0.001284109
26/05/2009,31.13,0.022743021
22/05/2009,30.43,-0.010786181
21/05/2009,30.76,-0.01612418
20/05/2009,31.26,0.004167341
19/05/2009,31.13,-0.009272648
18/05/2009,31.42,-0.005079376
15/05/2009,31.58,-0.006627766
14/05/2009,31.79,0.035866797
13/05/2009,30.67,-0.01263584
12/05/2009,31.06,-0.000643708
11/05/2009,31.08,-0.048361072
08/05/2009,32.62,0.049648902
07/05/2009,31.04,0.04177552
06/05/2009,29.77,0.004376375
05/05/2009,29.64,0.026668247
04/05/2009,28.86,-0.002076844
01/05/2009,28.92,0.004852696
30/04/2009,28.78,-0.00173581
29/04/2009,28.83,-0.005534431
28/04/2009,28.99,-0.008928631
27/04/2009,29.25,0.066797481
24/04/2009,27.36,-0.003648308
23/04/2009,27.46,-0.038576212
22/04/2009,28.54,0.011275666
21/04/2009,28.22,-0.014074828
20/04/2009,28.62,-0.01146443
17/04/2009,28.95,0.011813897
16/04/2009,28.61,-0.034018054
15/04/2009,29.6,0.018067647
14/04/2009,29.07,-0.020092622
13/04/2009,29.66,0.026650023
09/04/2009,28.88,0.052241404
08/04/2009,27.41,-0.018435368
07/04/2009,27.92,0.059394183
06/04/2009,26.31,0.032840502
03/04/2009,25.46,-0.058728273
02/04/2009,27,0.041207871
01/04/2009,25.91,-0.006539742
31/03/2009,26.08,0.036708534
30/03/2009,25.14,0.003187254
27/03/2009,25.06,-0.058886104
26/03/2009,26.58,0.051729016
25/03/2009,25.24,0.025683595
24/03/2009,24.6,-0.037107788
23/03/2009,25.53,0.044042346
20/03/2009,24.43,-0.042474333
19/03/2009,25.49,-0.033561491
18/03/2009,26.36,0.053772205
17/03/2009,24.98,0.036278688
16/03/2009,24.09,-0.030255783
13/03/2009,24.83,0.073953085
12/03/2009,23.06,0.104108529
11/03/2009,20.78,-0.039165185
10/03/2009,21.61,0.078925023
09/03/2009,19.97,0.021767501
06/03/2009,19.54,0.040203796
05/03/2009,18.77,-0.111786283
04/03/2009,20.99,0.046814984
03/03/2009,20.03,0.001498876
02/03/2009,20,-0.16847615
27/02/2009,23.67,0.001268231
26/02/2009,23.64,-0.216693011
25/02/2009,29.36,-0.065899992
24/02/2009,31.36,0.017044954
23/02/2009,30.83,-0.273800899
20/02/2009,40.54,-0.009574149
19/02/2009,40.93,-0.017678145
18/02/2009,41.66,-0.008842213
17/02/2009,42.03,-0.016985546
13/02/2009,42.75,-0.027683429
12/02/2009,43.95,0.010061827
11/02/2009,43.51,-0.001148501
10/02/2009,43.56,-0.050144793
09/02/2009,45.8,0.027671937
06/02/2009,44.55,-0.002689981
05/02/2009,44.67,0.06306211
04/02/2009,41.94,-0.014204784
03/02/2009,42.54,0.058320625
02/02/2009,40.13,0.056381829
30/01/2009,37.93,-0.045356911
29/01/2009,39.69,-0.041456714
28/01/2009,41.37,0.060790819
27/01/2009,38.93,0.054095763
26/01/2009,36.88,-0.007294372
23/01/2009,37.15,0.050797561
22/01/2009,35.31,0.04488954
21/01/2009,33.76,0.054478707
20/01/2009,31.97,-0.040158653
16/01/2009,33.28,0.050218467
15/01/2009,31.65,-0.024654081
14/01/2009,32.44,-0.057209789
13/01/2009,34.35,-0.025295974
12/01/2009,35.23,-0.046042519
09/01/2009,36.89,0.006527083
08/01/2009,36.65,-0.00109081
07/01/2009,36.69,-0.034292136
06/01/2009,37.97,-0.003942705
05/01/2009,38.12,
