Date,Close,SPLS
20/01/2011,23.25,0.015604998
19/01/2011,22.89,-0.012158204
18/01/2011,23.17,-0.009450242
14/01/2011,23.39,0.006433649
13/01/2011,23.24,-0.010699867
12/01/2011,23.49,0.026311632
11/01/2011,22.88,-0.009569451
10/01/2011,23.1,-0.014611347
07/01/2011,23.44,0.001280683
06/01/2011,23.41,-0.011467529
05/01/2011,23.68,0.031312874
04/01/2011,22.95,-0.017279048
03/01/2011,23.35,0.025153104
31/12/2010,22.77,-0.004819286
30/12/2010,22.88,-0.001746725
29/12/2010,22.92,0.006566012
28/12/2010,22.77,-0.004819286
27/12/2010,22.88,0.003502631
23/12/2010,22.8,0.010138945
22/12/2010,22.57,0.012932176
21/12/2010,22.28,-0.00893661
20/12/2010,22.48,-0.002221729
17/12/2010,22.53,-0.008837883
16/12/2010,22.73,0.011504552
15/12/2010,22.47,0.021593282
14/12/2010,21.99,-0.01040498
13/12/2010,22.22,0.003155288
10/12/2010,22.15,-0.002705141
09/12/2010,22.21,-0.0049405
08/12/2010,22.32,-0.010695289
07/12/2010,22.56,0.007563996
06/12/2010,22.39,-0.011545421
03/12/2010,22.65,-0.010103315
02/12/2010,22.88,0.026125019
01/12/2010,22.29,0.012641252
30/11/2010,22.01,0.003641333
29/11/2010,21.93,-0.003186891
26/11/2010,22,-0.013544225
24/11/2010,22.3,0.033746932
23/11/2010,21.56,0.003252035
22/11/2010,21.49,0.002795901
19/11/2010,21.43,0.04583141
18/11/2010,20.47,0.018738221
17/11/2010,20.09,0.000996016
16/11/2010,20.07,-0.004970189
15/11/2010,20.17,-0.005438827
12/11/2010,20.28,-0.016141216
11/11/2010,20.61,0
10/11/2010,20.61,0.007793512
09/11/2010,20.45,-0.000488878
08/11/2010,20.46,-0.016000341
05/11/2010,20.79,0.002407899
04/11/2010,20.74,0.016529302
03/11/2010,20.4,0.004914015
02/11/2010,20.3,0.003948672
01/11/2010,20.22,-0.014727807
29/10/2010,20.52,-0.004861458
28/10/2010,20.62,0.010726578
27/10/2010,20.4,-0.00781254
26/10/2010,20.56,-0.021174997
25/10/2010,21,0.019231362
22/10/2010,20.6,0.002916871
21/10/2010,20.54,0.013232244
20/10/2010,20.27,0.013409687
19/10/2010,20,-0.030044121
18/10/2010,20.61,-0.009657246
15/10/2010,20.81,0.003369438
14/10/2010,20.74,-0.001926783
13/10/2010,20.78,0.003857285
12/10/2010,20.7,-0.004338402
11/10/2010,20.79,0.010152371
08/10/2010,20.58,-0.000971345
07/10/2010,20.6,-0.015892461
06/10/2010,20.93,-0.004290829
05/10/2010,21.02,0.015823874
04/10/2010,20.69,-0.001448926
01/10/2010,20.72,-0.009606222
30/09/2010,20.92,0.01299032
29/09/2010,20.65,-0.008198744
28/09/2010,20.82,0.012566623
27/09/2010,20.56,-0.00145808
24/09/2010,20.59,0.028073747
23/09/2010,20.02,0.010544913
22/09/2010,19.81,0
21/09/2010,19.81,0.006583969
20/09/2010,19.68,0.009701378
17/09/2010,19.49,0.005144044
16/09/2010,19.39,-0.016368652
15/09/2010,19.71,0.002540006
14/09/2010,19.66,0.005610828
13/09/2010,19.55,0.005642487
10/09/2010,19.44,0.019216379
09/09/2010,19.07,0.00157439
08/09/2010,19.04,0.019624072
07/09/2010,18.67,-0.024862428
03/09/2010,19.14,0.021120109
02/09/2010,18.74,0.017766282
01/09/2010,18.41,0.035382353
31/08/2010,17.77,0.007342592
30/08/2010,17.64,-0.022422464
27/08/2010,18.04,0.007790802
26/08/2010,17.9,-0.017170181
25/08/2010,18.21,0.003300333
24/08/2010,18.15,-0.021259999
23/08/2010,18.54,-0.020817405
20/08/2010,18.93,-0.000528123
19/08/2010,18.94,-0.036801251
18/08/2010,19.65,0.010230268
17/08/2010,19.45,0.018158735
16/08/2010,19.1,-0.000523423
13/08/2010,19.11,-0.010929071
12/08/2010,19.32,-0.004132237
11/08/2010,19.4,-0.03245721
10/08/2010,20.04,-0.000498878
09/08/2010,20.05,-0.005967198
06/08/2010,20.17,-0.001486252
05/08/2010,20.2,0.002974717
04/08/2010,20.14,0.009980123
03/08/2010,19.94,-0.045584957
02/08/2010,20.87,0.026215093
30/07/2010,20.33,0.023893621
29/07/2010,19.85,-0.006527766
28/07/2010,19.98,-0.009464579
27/07/2010,20.17,-0.006917024
26/07/2010,20.31,0.015381102
23/07/2010,20,-0.003992021
22/07/2010,20.08,0.034966826
21/07/2010,19.39,-0.019913857
20/07/2010,19.78,0.009652094
19/07/2010,19.59,0.014396136
16/07/2010,19.31,-0.04999779
15/07/2010,20.3,0.014388737
14/07/2010,20.01,-0.011428696
13/07/2010,20.24,0.030601836
12/07/2010,19.63,-0.002035624
09/07/2010,19.67,0.013821566
08/07/2010,19.4,-0.001545197
07/07/2010,19.43,0.016083356
06/07/2010,19.12,-0.003654402
02/07/2010,19.19,-0.004160172
01/07/2010,19.27,0.011482381
30/06/2010,19.05,-0.012519725
29/06/2010,19.29,-0.029120832
28/06/2010,19.86,-0.01151452
25/06/2010,20.09,-0.000995025
24/06/2010,20.11,-0.020670027
23/06/2010,20.53,-0.017861928
22/06/2010,20.9,-0.033407012
21/06/2010,21.61,-0.016976778
18/06/2010,21.98,0.002277387
17/06/2010,21.93,-0.025659747
16/06/2010,22.5,0.016581155
15/06/2010,22.13,0.018700659
14/06/2010,21.72,-0.000460299
11/06/2010,21.73,-0.007336117
10/06/2010,21.89,0.038654405
09/06/2010,21.06,-0.006153866
08/06/2010,21.19,0.025329909
07/06/2010,20.66,-0.022967517
04/06/2010,21.14,-0.040329915
03/06/2010,22.01,0.014184635
02/06/2010,21.7,0.015324191
01/06/2010,21.37,-0.006994666
28/05/2010,21.52,-0.012927235
27/05/2010,21.8,0.033585246
26/05/2010,21.08,-0.016467086
25/05/2010,21.43,0.007024145
24/05/2010,21.28,-0.011215071
21/05/2010,21.52,0.00652683
20/05/2010,21.38,-0.007455766
19/05/2010,21.54,-0.018855468
18/05/2010,21.95,-0.011325149
17/05/2010,22.2,0.003610112
14/05/2010,22.12,-0.005859832
13/05/2010,22.25,-0.036191064
12/05/2010,23.07,0.030365369
11/05/2010,22.38,-0.007123806
10/05/2010,22.54,0.039824267
07/05/2010,21.66,-0.010105736
06/05/2010,21.88,-0.058148174
05/05/2010,23.19,-0.003013996
04/05/2010,23.26,-0.020004923
03/05/2010,23.73,0.008038969
30/04/2010,23.54,-0.018101947
29/04/2010,23.97,0.01725269
28/04/2010,23.56,-0.007189712
27/04/2010,23.73,-0.046520016
26/04/2010,24.86,0.010107222
23/04/2010,24.61,0.007340979
22/04/2010,24.43,0.004924097
21/04/2010,24.31,0.012417378
20/04/2010,24.01,-0.007055435
19/04/2010,24.18,-0.003303058
16/04/2010,24.26,-0.009027554
15/04/2010,24.48,0.004093334
14/04/2010,24.38,0.022817833
13/04/2010,23.83,-0.015407342
12/04/2010,24.2,-0.004123717
09/04/2010,24.3,0.004537026
08/04/2010,24.19,-0.008643808
07/04/2010,24.4,0.016112722
06/04/2010,24.01,-0.001664586
05/04/2010,24.05,0.014659948
01/04/2010,23.7,0.012311767
31/03/2010,23.41,-0.008083431
30/03/2010,23.6,-0.006335818
29/03/2010,23.75,-0.000841751
26/03/2010,23.77,0.00972318
25/03/2010,23.54,-0.000849257
24/03/2010,23.56,-0.021000352
23/03/2010,24.06,-0.002490661
22/03/2010,24.12,0.015458841
19/03/2010,23.75,0
18/03/2010,23.75,0.001263956
17/03/2010,23.72,0.003801483
16/03/2010,23.63,0.00935381
15/03/2010,23.41,-0.000427077
12/03/2010,23.42,0.012027636
11/03/2010,23.14,0.00780915
10/03/2010,22.96,0.002180075
09/03/2010,22.91,0.007008351
08/03/2010,22.75,-0.023458938
05/03/2010,23.29,0.014706147
04/03/2010,22.95,0.01713951
03/03/2010,22.56,-0.030126705
02/03/2010,23.25,-0.106392241
01/03/2010,25.86,0.003874472
26/02/2010,25.76,-0.006577698
25/02/2010,25.93,0.009298788
24/02/2010,25.69,0.010959014
23/02/2010,25.41,-0.005103053
22/02/2010,25.54,-0.005466628
19/02/2010,25.68,0.016094557
18/02/2010,25.27,0.008744094
17/02/2010,25.05,0.010836951
16/02/2010,24.78,0.024511031
12/02/2010,24.18,0.002484473
11/02/2010,24.12,0.015879983
10/02/2010,23.74,-0.005879899
09/02/2010,23.88,0.029320137
08/02/2010,23.19,-0.012001859
05/02/2010,23.47,0.006411648
04/02/2010,23.32,-0.022053481
03/02/2010,23.84,-0.006688988
02/02/2010,24,0.021053409
01/02/2010,23.5,0.001703578
29/01/2010,23.46,-0.010600057
28/01/2010,23.71,0.000421852
27/01/2010,23.7,-0.007147392
26/01/2010,23.87,-0.006264376
25/01/2010,24.02,-0.003739876
22/01/2010,24.11,-0.020526172
21/01/2010,24.61,-0.008093933
20/01/2010,24.81,-0.022714665
19/01/2010,25.38,0.010695289
15/01/2010,25.11,0.004390348
14/01/2010,25,-0.013113639
13/01/2010,25.33,0.012713719
12/01/2010,25.01,-0.017439998
11/01/2010,25.45,-0.000785546
08/01/2010,25.47,0.022633486
07/01/2010,24.9,0.012934699
06/01/2010,24.58,0.002443993
05/01/2010,24.52,0.000815994
04/01/2010,24.5,-0.003666739
31/12/2009,24.59,-0.015735648
30/12/2009,24.98,-0.00080032
29/12/2009,25,-0.00039992
28/12/2009,25.01,0.002802805
24/12/2009,24.94,-0.002002805
23/12/2009,24.99,0.007632092
22/12/2009,24.8,0.01790121
21/12/2009,24.36,-0.009397413
18/12/2009,24.59,0.001220753
17/12/2009,24.56,0.007766236
16/12/2009,24.37,0.007827022
15/12/2009,24.18,-0.011104371
14/12/2009,24.45,-0.000408914
11/12/2009,24.46,0.011513285
10/12/2009,24.18,0.011647386
09/12/2009,23.9,-0.014125702
08/12/2009,24.24,-0.004527688
07/12/2009,24.35,-0.000410593
04/12/2009,24.36,0.03000225
03/12/2009,23.64,-0.013028131
02/12/2009,23.95,-0.02025281
01/12/2009,24.44,0.046909773
30/11/2009,23.32,0
27/11/2009,23.32,-0.00768906
25/11/2009,23.5,0.011986445
24/11/2009,23.22,0.000861698
23/11/2009,23.2,0.020906685
20/11/2009,22.72,0.003085742
19/11/2009,22.65,-0.01359372
18/11/2009,22.96,0.007431728
17/11/2009,22.79,-0.009172373
16/11/2009,23,0.025986928
13/11/2009,22.41,0.011218426
12/11/2009,22.16,-0.004502484
11/11/2009,22.26,-0.002243663
10/11/2009,22.31,-0.008480301
09/11/2009,22.5,0.012072581
06/11/2009,22.23,0.002251746
05/11/2009,22.18,0.024647528
04/11/2009,21.64,-0.011486458
03/11/2009,21.89,0.00182899
02/11/2009,21.85,0.006888661
30/10/2009,21.7,-0.025928221
29/10/2009,22.27,0.01721057
28/10/2009,21.89,-0.024369437
27/10/2009,22.43,-0.010643116
26/10/2009,22.67,0.003092558
23/10/2009,22.6,-0.018413497
22/10/2009,23.02,0.010919523
21/10/2009,22.77,-0.009180392
20/10/2009,22.98,-0.020672571
19/10/2009,23.46,0.010713623
16/10/2009,23.21,-0.007297736
15/10/2009,23.38,0.002998503
14/10/2009,23.31,0.007751977
13/10/2009,23.13,-0.003021802
12/10/2009,23.2,0.002589557
09/10/2009,23.14,-0.001727116
08/10/2009,23.18,0.003024414
07/10/2009,23.11,0.001732352
06/10/2009,23.07,0.011772536
05/10/2009,22.8,0.011469027
02/10/2009,22.54,-0.005309747
01/10/2009,22.66,-0.024412721
30/09/2009,23.22,-0.001721171
29/09/2009,23.26,0.000860215
28/09/2009,23.24,0.019553089
25/09/2009,22.79,0.003516487
24/09/2009,22.71,-0.003516487
23/09/2009,22.79,-0.017830435
22/09/2009,23.2,-0.001292268
21/09/2009,23.23,-0.002579537
18/09/2009,23.29,0.020825048
17/09/2009,22.81,-0.006554535
16/09/2009,22.96,0.003053437
15/09/2009,22.89,-0.003488883
14/09/2009,22.97,0.029602338
11/09/2009,22.3,-0.013363228
10/09/2009,22.6,0.00576882
09/09/2009,22.47,0.024325524
08/09/2009,21.93,0.02399746
04/09/2009,21.41,0.002806363
03/09/2009,21.35,0.012252745
02/09/2009,21.09,-0.013189075
01/09/2009,21.37,-0.011168101
31/08/2009,21.61,-0.016976778
28/08/2009,21.98,0.001365809
27/08/2009,21.95,-0.000910747
26/08/2009,21.97,0.008226737
25/08/2009,21.79,-0.018190588
24/08/2009,22.19,-0.013429029
21/08/2009,22.49,0.036219441
20/08/2009,21.69,0.006011579
19/08/2009,21.56,0.001392435
18/08/2009,21.53,0.016862226
17/08/2009,21.17,-0.030700085
14/08/2009,21.83,-0.018607299
13/08/2009,22.24,-0.011178297
12/08/2009,22.49,0.014781904
11/08/2009,22.16,-0.006297817
10/08/2009,22.3,-0.028731258
07/08/2009,22.95,0.030077455
06/08/2009,22.27,0.053493619
05/08/2009,21.11,-0.008490617
04/08/2009,21.29,-0.010745256
03/08/2009,21.52,0.02350837
31/07/2009,21.02,0.003335719
30/07/2009,20.95,-0.002859868
29/07/2009,21.01,0.001428912
28/07/2009,20.98,-0.0202885
27/07/2009,21.41,-0.006053569
24/07/2009,21.54,-0.002318573
23/07/2009,21.59,0.018229063
22/07/2009,21.2,0.009002667
21/07/2009,21.01,-0.001902045
20/07/2009,21.05,0.02794016
17/07/2009,20.47,-0.002439621
16/07/2009,20.52,0.019188781
15/07/2009,20.13,0.00498009
14/07/2009,20.03,0
13/07/2009,20.03,0.03247368
10/07/2009,19.39,0.004134373
09/07/2009,19.31,-0.00361851
08/07/2009,19.38,0.027198329
07/07/2009,18.86,-0.018908126
06/07/2009,19.22,0.002083334
02/07/2009,19.18,-0.047846276
01/07/2009,20.12,-0.00297767
30/06/2009,20.18,-0.016708005
29/06/2009,20.52,-0.003891055
26/06/2009,20.6,0
25/06/2009,20.6,0.028059926
24/06/2009,20.03,0.016612514
23/06/2009,19.7,-0.013612512
22/06/2009,19.97,-0.01786648
19/06/2009,20.33,0.001476742
18/06/2009,20.3,-0.000984737
17/06/2009,20.32,0.000492247
16/06/2009,20.31,-0.024800688
15/06/2009,20.82,-0.014779768
12/06/2009,21.13,0.028319627
11/06/2009,20.54,-0.006792845
10/06/2009,20.68,-0.01344881
09/06/2009,20.96,0.026101047
08/06/2009,20.42,0.009348162
05/06/2009,20.23,-0.013258235
04/06/2009,20.5,-0.031687721
03/06/2009,21.16,-0.028420268
02/06/2009,21.77,0.005527421
01/06/2009,21.65,0.056533694
29/05/2009,20.46,0.021739987
28/05/2009,20.02,0.00450564
27/05/2009,19.93,-0.02281845
26/05/2009,20.39,0.051319107
22/05/2009,19.37,0.01456084
21/05/2009,19.09,-0.028912701
20/05/2009,19.65,-0.032050816
19/05/2009,20.29,0.004940722
18/05/2009,20.19,0.050798122
15/05/2009,19.19,-0.020119327
14/05/2009,19.58,0.018557234
13/05/2009,19.22,-0.042776379
12/05/2009,20.06,0.012540922
11/05/2009,19.81,-0.004532871
08/05/2009,19.9,-0.005512417
07/05/2009,20.01,-0.00697214
06/05/2009,20.15,-0.022086787
05/05/2009,20.6,-0.012062872
04/05/2009,20.85,0.035639603
01/05/2009,20.12,-0.024547133
30/04/2009,20.62,0.000970403
29/04/2009,20.6,-0.031536297
28/04/2009,21.26,-0.009363364
27/04/2009,21.46,-0.020752416
24/04/2009,21.91,0.032941972
23/04/2009,21.2,0.011385322
22/04/2009,20.96,0.000477213
21/04/2009,20.95,0.036951214
20/04/2009,20.19,-0.030246208
17/04/2009,20.81,-0.009564874
16/04/2009,21.01,0.030444487
15/04/2009,20.38,0.013336824
14/04/2009,20.11,-0.024073872
13/04/2009,20.6,-0.020658914
09/04/2009,21.03,0.092603433
08/04/2009,19.17,0.040452562
07/04/2009,18.41,-0.047729101
06/04/2009,19.31,-0.005680366
03/04/2009,19.42,-0.012282652
02/04/2009,19.66,0.065692119
01/04/2009,18.41,0.016429723
31/03/2009,18.11,-0.003857817
30/03/2009,18.18,-0.021225287
27/03/2009,18.57,-0.021838418
26/03/2009,18.98,0.039220713
25/03/2009,18.25,0.02890696
24/03/2009,17.73,-0.017333395
23/03/2009,18.04,0.058790108
20/03/2009,17.01,-0.009362269
19/03/2009,17.17,0.012306045
18/03/2009,16.96,0.030532153
17/03/2009,16.45,0.039682826
16/03/2009,15.81,-0.024368591
13/03/2009,16.2,-0.007380107
12/03/2009,16.32,0.053488685
11/03/2009,15.47,-0.017302578
10/03/2009,15.74,0.073131028
09/03/2009,14.63,-0.012228413
06/03/2009,14.81,0.006095515
05/03/2009,14.72,-0.052277864
04/03/2009,15.51,0.026790233
03/03/2009,15.1,-0.012504276
02/03/2009,15.29,-0.042259809
27/02/2009,15.95,0.021547095
26/02/2009,15.61,-0.00447428
25/02/2009,15.68,-0.016445658
24/02/2009,15.94,0.03901998
23/02/2009,15.33,-0.027028672
20/02/2009,15.75,0.025724891
19/02/2009,15.35,-0.007140569
18/02/2009,15.46,0.023561299
17/02/2009,15.1,-0.041510499
13/02/2009,15.74,-0.01262643
12/02/2009,15.94,0
11/02/2009,15.94,0.024771035
10/02/2009,15.55,-0.067748797
09/02/2009,16.64,-0.00778214
06/02/2009,16.77,0.023530497
05/02/2009,16.38,0.032260862
04/02/2009,15.86,-0.023061165
03/02/2009,16.23,0.033837815
02/02/2009,15.69,-0.015808107
30/01/2009,15.94,-0.036950016
29/01/2009,16.54,-0.07790108
28/01/2009,17.88,0.03935495
27/01/2009,17.19,-0.005221944
26/01/2009,17.28,0.041352614
23/01/2009,16.58,-0.006612588
22/01/2009,16.69,0.012662213
21/01/2009,16.48,0.003038592
20/01/2009,16.43,-0.060230717
16/01/2009,17.45,0.00057323
15/01/2009,17.44,0.017935106
14/01/2009,17.13,-0.051760202
13/01/2009,18.04,-0.025719612
12/01/2009,18.51,0.011410067
09/01/2009,18.3,-0.009788006
08/01/2009,18.48,0.023543381
07/01/2009,18.05,-0.034307748
06/01/2009,18.68,0.008062393
05/01/2009,18.53,
