Date,Close,PPL
27/09/2013,30.34,-0.004275619
26/09/2013,30.47,-0.000656168
25/09/2013,30.49,-0.008816384
24/09/2013,30.76,0.004235224
23/09/2013,30.63,0.017122578
20/09/2013,30.11,-0.018753634
19/09/2013,30.68,-0.008438869
18/09/2013,30.94,0.02387685
17/09/2013,30.21,0.009645842
16/09/2013,29.92,-0.002670229
13/09/2013,30,0.002002003
12/09/2013,29.94,-0.007321164
11/09/2013,30.16,-0.005950431
10/09/2013,30.34,0.002309851
09/09/2013,30.27,0.006629126
06/09/2013,30.07,-0.013542734
05/09/2013,30.48,-0.007843177
04/09/2013,30.72,0.003587155
03/09/2013,30.61,-0.002935902
30/08/2013,30.7,-0.003576658
29/08/2013,30.81,-0.007437383
28/08/2013,31.04,0.009386701
27/08/2013,30.75,0.003910073
26/08/2013,30.63,-0.008128804
23/08/2013,30.88,0.010416761
22/08/2013,30.56,0.005907467
21/08/2013,30.38,-0.012105497
20/08/2013,30.75,0.006525309
19/08/2013,30.55,0
16/08/2013,30.55,-0.01074404
15/08/2013,30.88,-0.013189833
14/08/2013,31.29,-0.00541834
13/08/2013,31.46,-0.008545708
12/08/2013,31.73,-0.005343404
09/08/2013,31.9,0.001568628
08/08/2013,31.85,-0.000627746
07/08/2013,31.87,0.006611074
06/08/2013,31.66,-0.0109943
05/08/2013,32.01,0.002502347
02/08/2013,31.93,-0.001564701
01/08/2013,31.98,0.006588259
31/07/2013,31.77,0.001259843
30/07/2013,31.73,0.001261432
29/07/2013,31.69,0.011425069
26/07/2013,31.33,0.00223678
25/07/2013,31.26,0.003204104
24/07/2013,31.16,-0.014338305
23/07/2013,31.61,0.002216945
22/07/2013,31.54,-0.000317007
19/07/2013,31.55,-0.000316907
18/07/2013,31.56,0.01532597
17/07/2013,31.08,0.007103679
16/07/2013,30.86,-0.00097166
15/07/2013,30.89,0.014346513
12/07/2013,30.45,0.001314492
