Date,Close,COL
26/01/2011,64.27,-0.001399363
25/01/2011,64.36,0.011878852
24/01/2011,63.6,-0.001728066
21/01/2011,63.71,0.013749723
20/01/2011,62.84,-0.006661404
19/01/2011,63.26,-0.002526051
18/01/2011,63.42,0.019906701
14/01/2011,62.17,0.00354496
13/01/2011,61.95,0.018080141
12/01/2011,60.84,0.010242944
11/01/2011,60.22,0.000332171
10/01/2011,60.2,0.001662511
07/01/2011,60.1,0.011210692
06/01/2011,59.43,0.008109522
05/01/2011,58.95,0.006125593
04/01/2011,58.59,-0.001023542
03/01/2011,58.65,0.006671824
31/12/2010,58.26,0.002061856
30/12/2010,58.14,0.000172013
29/12/2010,58.13,-0.002405499
28/12/2010,58.27,0.004989258
27/12/2010,57.98,-0.005675482
23/12/2010,58.31,-0.000171482
22/12/2010,58.32,0.00619197
21/12/2010,57.96,0.004669269
20/12/2010,57.69,-0.011032692
17/12/2010,58.33,0.003090662
16/12/2010,58.15,0.010545521
15/12/2010,57.54,-0.012092046
14/12/2010,58.24,0.005337019
13/12/2010,57.93,-0.004478134
10/12/2010,58.19,0.004996134
09/12/2010,57.9,-0.005855019
08/12/2010,58.24,0.000343466
07/12/2010,58.22,-0.001373155
06/12/2010,58.3,0.002748198
03/12/2010,58.14,-0.003434069
02/12/2010,58.34,0.016766446
01/12/2010,57.37,0.023098973
30/11/2010,56.06,-0.006046613
29/11/2010,56.4,-0.000177289
26/11/2010,56.41,-0.006889878
24/11/2010,56.8,0.028573372
23/11/2010,55.2,0.005996202
22/11/2010,54.87,-0.015910659
19/11/2010,55.75,0.001795333
18/11/2010,55.65,0.012294496
17/11/2010,54.97,-0.003450471
16/11/2010,55.16,-0.009562545
15/11/2010,55.69,-0.005015235
12/11/2010,55.97,-0.025054239
11/11/2010,57.39,-0.011606886
10/11/2010,58.06,-0.028859582
09/11/2010,59.76,-0.009327183
08/11/2010,60.32,0.00066335
05/11/2010,60.28,-0.005294519
04/11/2010,60.6,0.012119348
03/11/2010,59.87,0.002676034
02/11/2010,59.71,0.001173021
01/11/2010,59.64,-0.014482151
29/10/2010,60.51,-0.007737301
28/10/2010,60.98,0
27/10/2010,60.98,-0.003110932
26/10/2010,61.17,0.000490557
25/10/2010,61.14,-0.004080639
22/10/2010,61.39,0.003917093
21/10/2010,61.15,0.012837569
20/10/2010,60.37,0.01602973
19/10/2010,59.41,-0.018346078
18/10/2010,60.51,0.005468569
15/10/2010,60.18,-0.000664452
14/10/2010,60.22,-0.003150131
13/10/2010,60.41,0.017197185
12/10/2010,59.38,0.002698147
11/10/2010,59.22,-0.004548909
08/10/2010,59.49,0.009797376
07/10/2010,58.91,-0.007272759
06/10/2010,59.34,0.002362073
05/10/2010,59.2,0.025837694
04/10/2010,57.69,-0.014113832
01/10/2010,58.51,0.004453587
30/09/2010,58.25,0.004128683
29/09/2010,58.01,0.000517286
28/09/2010,57.98,0.010402313
27/09/2010,57.38,-0.005214682
24/09/2010,57.68,0.017312665
23/09/2010,56.69,-0.015924739
22/09/2010,57.6,-0.008987271
21/09/2010,58.12,-0.016382619
20/09/2010,59.08,0.01140535
17/09/2010,58.41,0.008597027
16/09/2010,57.91,0.001555345
15/09/2010,57.82,-0.001728011
14/09/2010,57.92,-0.020675662
13/09/2010,59.13,0.00985732
10/09/2010,58.55,0.022802854
09/09/2010,57.23,-0.007138535
08/09/2010,57.64,0.006265248
07/09/2010,57.28,-0.008691172
03/09/2010,57.78,0.010963305
02/09/2010,57.15,0.01409715
01/09/2010,56.35,0.043895331
31/08/2010,53.93,-0.018372738
30/08/2010,54.93,-0.016072581
27/08/2010,55.82,0.030004978
26/08/2010,54.17,0.011511453
25/08/2010,53.55,0.010323883
24/08/2010,53,-0.023495394
23/08/2010,54.26,-0.018804753
20/08/2010,55.29,-0.001265251
19/08/2010,55.36,-0.020737247
18/08/2010,56.52,0.002834871
17/08/2010,56.36,0.025336006
16/08/2010,54.95,-0.009238359
13/08/2010,55.46,0.002708316
12/08/2010,55.31,-0.011862109
11/08/2010,55.97,-0.041472132
10/08/2010,58.34,-0.008193969
09/08/2010,58.82,0.005968131
06/08/2010,58.47,-0.002903255
05/08/2010,58.64,-0.002044294
04/08/2010,58.76,0.011984393
03/08/2010,58.06,-0.005153765
02/08/2010,58.36,0.020776371
30/07/2010,57.16,0.002627662
29/07/2010,57.01,-0.002627662
28/07/2010,57.16,-0.003667166
27/07/2010,57.37,-0.008331935
26/07/2010,57.85,0.019021601
23/07/2010,56.76,0.016341394
22/07/2010,55.84,0.028887466
21/07/2010,54.25,-0.00643089
20/07/2010,54.6,0.00643089
19/07/2010,54.25,0.001660364
16/07/2010,54.16,-0.034479917
15/07/2010,56.06,-0.001247883
14/07/2010,56.13,0.00589656
13/07/2010,55.8,0.02577743
12/07/2010,54.38,-0.009334743
09/07/2010,54.89,-0.003092317
08/07/2010,55.06,0.016480871
07/07/2010,54.16,0.031129459
06/07/2010,52.5,0.000381025
02/07/2010,52.48,-0.003803732
01/07/2010,52.68,-0.008505864
30/06/2010,53.13,-0.009739729
29/06/2010,53.65,-0.05299734
28/06/2010,56.57,0.005850562
25/06/2010,56.24,-0.00726374
24/06/2010,56.65,-0.015762148
23/06/2010,57.55,0.002435631
22/06/2010,57.41,-0.01606946
21/06/2010,58.34,-0.003934656
18/06/2010,58.57,0.005135239
17/06/2010,58.27,-0.011262918
16/06/2010,58.93,0.001188556
15/06/2010,58.86,0.033163661
14/06/2010,56.94,-0.005080155
11/06/2010,57.23,0.011599427
10/06/2010,56.57,0.03160615
09/06/2010,54.81,-0.004005832
08/06/2010,55.03,0.009677789
07/06/2010,54.5,-0.02786502
04/06/2010,56.04,-0.046544349
03/06/2010,58.71,0.001363559
02/06/2010,58.63,0.025567121
01/06/2010,57.15,-0.020608574
28/05/2010,58.34,-0.017501084
27/05/2010,59.37,0.030266481
26/05/2010,57.6,0.000347283
25/05/2010,57.58,-0.00675035
24/05/2010,57.97,-0.016594342
21/05/2010,58.94,0.047069555
20/05/2010,56.23,-0.05467544
19/05/2010,59.39,-0.022476598
18/05/2010,60.74,-0.015681471
17/05/2010,61.7,0.00162206
14/05/2010,61.6,-0.032580333
13/05/2010,63.64,-0.02222141
12/05/2010,65.07,0.020180753
11/05/2010,63.77,0.002983905
10/05/2010,63.58,0.055457513
07/05/2010,60.15,-0.024469568
06/05/2010,61.64,-0.039289348
05/05/2010,64.11,-0.008387747
04/05/2010,64.65,-0.029716472
03/05/2010,66.6,0.024317308
30/04/2010,65,-0.019350036
29/04/2010,66.27,0.020273539
28/04/2010,64.94,0.00154107
27/04/2010,64.84,-0.02377436
26/04/2010,66.4,0.007558615
23/04/2010,65.9,-0.02901355
22/04/2010,67.84,0.027648776
21/04/2010,65.99,0.020979255
20/04/2010,64.62,0.010735226
19/04/2010,63.93,-0.004214476
16/04/2010,64.2,-0.007139562
15/04/2010,64.66,0.006049813
14/04/2010,64.27,0.007339769
13/04/2010,63.8,-0.00625002
12/04/2010,64.2,0.010805837
09/04/2010,63.51,0.00822139
08/04/2010,62.99,0.008129478
07/04/2010,62.48,-0.00892294
06/04/2010,63.04,0.004451518
05/04/2010,62.76,-0.001751175
01/04/2010,62.87,0.004463581
31/03/2010,62.59,-0.008590571
30/03/2010,63.13,-0.004267769
29/03/2010,63.4,0.006646646
26/03/2010,62.98,0.004934351
25/03/2010,62.67,0.002076512
24/03/2010,62.54,-0.004944583
23/03/2010,62.85,0.004145414
22/03/2010,62.59,-0.006052902
19/03/2010,62.97,0.029165041
18/03/2010,61.16,0.007714441
17/03/2010,60.69,0.002805051
16/03/2010,60.52,0.003641785
15/03/2010,60.3,-0.010393561
12/03/2010,60.93,-0.004584911
11/03/2010,61.21,0.0050774
10/03/2010,60.9,0.004938282
09/03/2010,60.6,0.018486662
08/03/2010,59.49,-0.009202776
05/03/2010,60.04,0.0051766
04/03/2010,59.73,0.012636003
03/03/2010,58.98,0.00390725
02/03/2010,58.75,0.006146511
01/03/2010,58.39,0.03680541
26/02/2010,56.28,0.025554747
25/02/2010,54.86,-0.001275162
24/02/2010,54.93,0.011351275
23/02/2010,54.31,-0.012806615
22/02/2010,55.01,-0.008327347
19/02/2010,55.47,0.004155006
18/02/2010,55.24,0.017347281
17/02/2010,54.29,0.002951487
16/02/2010,54.13,0.019965212
12/02/2010,53.06,-0.009192448
11/02/2010,53.55,0.012212458
10/02/2010,52.9,-0.007532992
09/02/2010,53.3,0.020279289
08/02/2010,52.23,-0.012935314
05/02/2010,52.91,-0.003772878
04/02/2010,53.11,-0.030412134
03/02/2010,54.75,-0.002371615
02/02/2010,54.88,0.01542447
01/02/2010,54.04,0.015854104
29/01/2010,53.19,-0.002065922
28/01/2010,53.3,-0.006358727
27/01/2010,53.64,0.008988825
26/01/2010,53.16,-0.006562318
25/01/2010,53.51,-0.00317194
22/01/2010,53.68,-0.014609599
21/01/2010,54.47,-0.02841563
20/01/2010,56.04,-0.01311843
19/01/2010,56.78,0.00140994
15/01/2010,56.7,-0.006504374
14/01/2010,57.07,0.004742259
13/01/2010,56.8,0.004234304
12/01/2010,56.56,-0.007749246
11/01/2010,57,-0.006818804
08/01/2010,57.39,0.009805717
07/01/2010,56.83,0.00724065
06/01/2010,56.42,0.001064019
05/01/2010,56.36,0.000177447
04/01/2010,56.35,0.017724929
31/12/2009,55.36,-0.015770936
30/12/2009,56.24,0.001423488
29/12/2009,56.16,0.003031656
28/12/2009,55.99,0.004654502
24/12/2009,55.73,0.002875114
23/12/2009,55.57,-0.010383194
22/12/2009,56.15,0.006790591
21/12/2009,55.77,-0.003937013
18/12/2009,55.99,0.001608723
17/12/2009,55.9,-0.006419423
16/12/2009,56.26,-0.006555077
15/12/2009,56.63,0.005844345
14/12/2009,56.3,0.009099893
11/12/2009,55.79,0.006293287
10/12/2009,55.44,0.001263424
09/12/2009,55.37,-0.004504918
08/12/2009,55.62,-0.004484715
07/12/2009,55.87,0.021163854
04/12/2009,54.7,-0.001826485
03/12/2009,54.8,-0.002187387
02/12/2009,54.92,0.008962108
01/12/2009,54.43,0.017981762
30/11/2009,53.46,-0.004479291
27/11/2009,53.7,-0.0147877
25/11/2009,54.5,0.009031487
24/11/2009,54.01,-0.002219346
23/11/2009,54.13,0.019588351
20/11/2009,53.08,0.014039312
19/11/2009,52.34,-0.018925622
18/11/2009,53.34,-0.007657148
17/11/2009,53.75,0.000558295
16/11/2009,53.72,0.015004032
13/11/2009,52.92,0.015808347
12/11/2009,52.09,-0.009743128
11/11/2009,52.6,0.007442072
10/11/2009,52.21,-0.012183665
09/11/2009,52.85,0.025681749
06/11/2009,51.51,-0.006193169
05/11/2009,51.83,0.043373643
04/11/2009,49.63,0.007889188
03/11/2009,49.24,-0.030796275
02/11/2009,50.78,0.007908305
30/10/2009,50.38,-0.023151907
29/10/2009,51.56,0.025934656
28/10/2009,50.24,-0.013836947
27/10/2009,50.94,-0.002352942
26/10/2009,51.06,-0.009356793
23/10/2009,51.54,-0.008885513
22/10/2009,52,0.012968342
21/10/2009,51.33,-0.003694705
20/10/2009,51.52,-0.025865988
19/10/2009,52.87,0.012370507
16/10/2009,52.22,0.003260768
15/10/2009,52.05,-0.004409094
14/10/2009,52.28,0.019703168
13/10/2009,51.26,0.00078064
12/10/2009,51.22,0.004500546
09/10/2009,50.99,0.009656199
08/10/2009,50.5,0.011952334
07/10/2009,49.9,-0.001801983
06/10/2009,49.99,0.023887776
05/10/2009,48.81,0.013614072
02/10/2009,48.15,-0.01749916
01/10/2009,49,-0.036076056
30/09/2009,50.8,0.003352069
29/09/2009,50.63,0.003363343
28/09/2009,50.46,0.022445832
25/09/2009,49.34,-0.00907905
24/09/2009,49.79,-0.01178011
23/09/2009,50.38,-0.014972699
22/09/2009,51.14,0.008641059
21/09/2009,50.7,-0.007858587
18/09/2009,51.1,0.010228256
17/09/2009,50.58,0.037056193
16/09/2009,48.74,0.002465079
15/09/2009,48.62,0.002058885
14/09/2009,48.52,-0.001029972
11/09/2009,48.57,0.011805045
10/09/2009,48,0.014690715
09/09/2009,47.3,0.006788316
08/09/2009,46.98,0.015660515
04/09/2009,46.25,0.022743163
03/09/2009,45.21,-0.005514517
02/09/2009,45.46,-0.005265479
01/09/2009,45.7,-0.007412286
31/08/2009,46.04,-0.005631377
28/08/2009,46.3,-0.004955305
27/08/2009,46.53,0.033657023
26/08/2009,44.99,-0.001554692
25/08/2009,45.06,0.006680052
24/08/2009,44.76,0.008075414
21/08/2009,44.4,0.027167519
20/08/2009,43.21,0.014217697
19/08/2009,42.6,-0.008880638
18/08/2009,42.98,0.00677019
17/08/2009,42.69,-0.024755457
14/08/2009,43.76,-0.010909199
13/08/2009,44.24,-0.024119079
12/08/2009,45.32,0.032061932
11/08/2009,43.89,-0.01492565
10/08/2009,44.55,-0.01514843
07/08/2009,45.23,0.025527584
06/08/2009,44.09,0.010029717
05/08/2009,43.65,-0.002745369
04/08/2009,43.77,0.01102699
03/08/2009,43.29,0.02550144
31/07/2009,42.2,-0.007554332
30/07/2009,42.52,0.054616133
29/07/2009,40.26,0.016276809
28/07/2009,39.61,0.000505051
27/07/2009,39.59,-0.02863385
24/07/2009,40.74,-0.026881386
23/07/2009,41.85,-0.000477783
22/07/2009,41.87,-0.000954882
21/07/2009,41.91,0.012002064
20/07/2009,41.41,0.011414817
17/07/2009,40.94,-0.008997021
16/07/2009,41.31,0.004366819
15/07/2009,41.13,0.011001211
14/07/2009,40.68,0.017607398
13/07/2009,39.97,0.029451227
10/07/2009,38.81,0
09/07/2009,38.81,-0.007188734
08/07/2009,39.09,0.017288522
07/07/2009,38.42,-0.048517452
06/07/2009,40.33,0.003228613
02/07/2009,40.2,-0.044992391
01/07/2009,42.05,0.007639092
30/06/2009,41.73,-0.011199926
29/06/2009,42.2,0.0155227
26/06/2009,41.55,-0.015048654
25/06/2009,42.18,0.013846008
24/06/2009,41.6,-0.007424295
23/06/2009,41.91,-0.012331197
22/06/2009,42.43,-0.029263584
19/06/2009,43.69,-0.002286238
18/06/2009,43.79,0.001142466
17/06/2009,43.74,0.005272219
16/06/2009,43.51,-0.011426084
15/06/2009,44.01,-0.028890152
12/06/2009,45.3,0.014004897
11/06/2009,44.67,-0.019728003
10/06/2009,45.56,-0.008306059
09/06/2009,45.94,-0.011040268
08/06/2009,46.45,-0.034489825
05/06/2009,48.08,0.008144558
04/06/2009,47.69,0.045911109
03/06/2009,45.55,-0.015899279
02/06/2009,46.28,0.028491956
01/06/2009,44.98,0.058597997
29/05/2009,42.42,0.002123895
28/05/2009,42.33,0.023181824
27/05/2009,41.36,-0.005064523
26/05/2009,41.57,0.028054041
22/05/2009,40.42,0.015960439
21/05/2009,39.78,-0.02507268
20/05/2009,40.79,-0.000980152
19/05/2009,40.83,0.018040771
18/05/2009,40.1,0.048017396
15/05/2009,38.22,0.016886945
14/05/2009,37.58,-0.000266064
13/05/2009,37.59,-0.027291119
12/05/2009,38.63,-0.006965074
11/05/2009,38.9,-0.02613367
08/05/2009,39.93,0.050858417
07/05/2009,37.95,-0.021635146
06/05/2009,38.78,0.004134373
05/05/2009,38.62,0.009365313
04/05/2009,38.26,-0.001827915
01/05/2009,38.33,-0.000521648
30/04/2009,38.35,-0.013725452
29/04/2009,38.88,0.041486653
28/04/2009,37.3,0.001072961
27/04/2009,37.26,0.019512814
24/04/2009,36.54,-0.004096687
23/04/2009,36.69,0.01344512
22/04/2009,36.2,0.002489284
21/04/2009,36.11,0.015629679
20/04/2009,35.55,-0.024726916
17/04/2009,36.44,0.018837122
16/04/2009,35.76,0.042851457
15/04/2009,34.26,0.007617968
14/04/2009,34,-0.004402061
13/04/2009,34.15,-0.029146487
09/04/2009,35.16,0.04181794
08/04/2009,33.72,0.009834679
07/04/2009,33.39,-0.022213263
06/04/2009,34.14,0.015051192
03/04/2009,33.63,-0.024380705
02/04/2009,34.46,0.041777665
01/04/2009,33.05,0.012483036
31/03/2009,32.64,0.007071513
30/03/2009,32.41,-0.046716344
27/03/2009,33.96,-0.031592252
26/03/2009,35.05,0.039574556
25/03/2009,33.69,0.017063728
24/03/2009,33.12,-0.004819286
23/03/2009,33.28,0.057830302
20/03/2009,31.41,-0.017358807
19/03/2009,31.96,-0.023501391
18/03/2009,32.72,0.028834737
17/03/2009,31.79,0.023230957
16/03/2009,31.06,0.021807211
13/03/2009,30.39,-0.010800301
12/03/2009,30.72,0.017071984
11/03/2009,30.2,0.012327326
10/03/2009,29.83,0.068681632
09/03/2009,27.85,-0.017794064
06/03/2009,28.35,0.013494523
05/03/2009,27.97,-0.057654854
04/03/2009,29.63,0.029801829
03/03/2009,28.76,-0.008655065
02/03/2009,29.01,-0.072777497
27/02/2009,31.2,-0.032479601
26/02/2009,32.23,-0.029049589
25/02/2009,33.18,-0.040460265
24/02/2009,34.55,0.01958268
23/02/2009,33.88,-0.033950744
20/02/2009,35.05,-0.022009918
19/02/2009,35.83,0.000279135
18/02/2009,35.82,0.003916089
17/02/2009,35.68,-0.040642606
13/02/2009,37.16,0.020938902
12/02/2009,36.39,-0.010388284
11/02/2009,36.77,-0.008665096
10/02/2009,37.09,-0.049957811
09/02/2009,38.99,0.002310952
06/02/2009,38.9,0.020517536
05/02/2009,38.11,0.0124094
04/02/2009,37.64,-0.033954685
03/02/2009,38.94,0.101828553
02/02/2009,35.17,-0.068936003
30/01/2009,37.68,-0.000530645
29/01/2009,37.7,-0.05395553
28/01/2009,39.79,0.041041923
27/01/2009,38.19,0.014240747
26/01/2009,37.65,0.020392443
23/01/2009,36.89,0.001084893
22/01/2009,36.85,-0.001355932
21/01/2009,36.9,0.035023571
20/01/2009,35.63,-0.044732386
16/01/2009,37.26,0.020608105
15/01/2009,36.5,0.008253142
14/01/2009,36.2,-0.021588487
13/01/2009,36.99,-0.048545538
12/01/2009,38.83,-0.005393618
09/01/2009,39.04,-0.01171391
08/01/2009,39.5,-0.020050797
07/01/2009,40.3,-0.040126964
06/01/2009,41.95,0.02071365
05/01/2009,41.09,
