Date,Close,ADM
26/01/2011,33.42,0.002396646
25/01/2011,33.34,-0.002396646
24/01/2011,33.42,-0.000897263
21/01/2011,33.45,0.001795333
20/01/2011,33.39,-0.016043125
19/01/2011,33.93,0.006208446
18/01/2011,33.72,0.006247231
14/01/2011,33.51,0.008390819
13/01/2011,33.23,0.020368541
12/01/2011,32.56,0.010807578
11/01/2011,32.21,0.003732508
10/01/2011,32.09,0.004372274
07/01/2011,31.95,0.008171007
06/01/2011,31.69,0.037618967
05/01/2011,30.52,0.004597709
04/01/2011,30.38,-0.000658111
03/01/2011,30.4,0.010582109
31/12/2010,30.08,0.006002019
30/12/2010,29.9,0.005029348
29/12/2010,29.75,-0.001007895
28/12/2010,29.78,-0.010355863
27/12/2010,30.09,-0.003980105
23/12/2010,30.21,-0.012500163
22/12/2010,30.59,0.014488235
21/12/2010,30.15,-0.003311261
20/12/2010,30.25,0.007299302
17/12/2010,30.03,-0.010599636
16/12/2010,30.35,0.004292561
15/12/2010,30.22,-0.011188007
14/12/2010,30.56,-0.004244904
13/12/2010,30.69,-0.012305855
10/12/2010,31.07,0.02048519
09/12/2010,30.44,0.016228208
08/12/2010,29.95,-0.007318729
07/12/2010,30.17,0.00066313
06/12/2010,30.15,-0.007928684
03/12/2010,30.39,0.008924204
02/12/2010,30.12,0.02113818
01/12/2010,29.49,0.01710028
30/11/2010,28.99,0.003801629
29/11/2010,28.88,-0.011361802
26/11/2010,29.21,-0.009200951
24/11/2010,29.48,0.013317595
23/11/2010,29.09,-0.019741962
22/11/2010,29.67,0.000337098
19/11/2010,29.66,-0.00437343
18/11/2010,29.79,0.009104767
17/11/2010,29.52,-0.002030458
16/11/2010,29.58,-0.020412286
15/11/2010,30.19,-0.001324065
12/11/2010,30.23,-0.014776168
11/11/2010,30.68,-0.003254152
10/11/2010,30.78,-0.002271622
09/11/2010,30.85,-0.01096078
08/11/2010,31.19,-0.005116736
05/11/2010,31.35,-0.006676229
04/11/2010,31.56,0.016291688
03/11/2010,31.05,-0.004498722
02/11/2010,31.19,-0.068158923
01/11/2010,33.39,0.002098637
29/10/2010,33.32,-0.003893969
28/10/2010,33.45,0.006899682
27/10/2010,33.22,-0.004505189
26/10/2010,33.37,-0.010137236
25/10/2010,33.71,0.005055773
22/10/2010,33.54,0.003285056
21/10/2010,33.43,0
20/10/2010,33.43,0.014158995
19/10/2010,32.96,-0.018635947
18/10/2010,33.58,0.009274562
15/10/2010,33.27,-0.000300526
14/10/2010,33.28,0.001804512
13/10/2010,33.22,0.015471263
12/10/2010,32.71,0.0045963
11/10/2010,32.56,-0.009171571
08/10/2010,32.86,0.003964024
07/10/2010,32.73,0.013224858
06/10/2010,32.3,-0.002473718
05/10/2010,32.38,0.024067422
04/10/2010,31.61,-0.009759246
01/10/2010,31.92,0
30/09/2010,31.92,-0.020158847
29/09/2010,32.57,-0.009777041
28/09/2010,32.89,0.00763013
27/09/2010,32.64,0.011400524
24/09/2010,32.27,-0.02267254
23/09/2010,33.01,-0.011445908
22/09/2010,33.39,0.016304709
21/09/2010,32.85,-0.003039516
20/09/2010,32.95,0.017450313
17/09/2010,32.38,-0.025310087
16/09/2010,33.21,0.020380934
15/09/2010,32.54,0.011746657
14/09/2010,32.16,-0.016039826
13/09/2010,32.68,-0.001223242
10/09/2010,32.72,0.02694913
09/09/2010,31.85,-0.003134799
08/09/2010,31.95,0.01768281
07/09/2010,31.39,-0.019246532
03/09/2010,32,0.014479321
02/09/2010,31.54,0.006042314
01/09/2010,31.35,0.017374954
31/08/2010,30.81,0.008474627
30/08/2010,30.55,0.000654879
27/08/2010,30.53,0.018512925
26/08/2010,29.97,-0.004660461
25/08/2010,30.11,0.007667982
24/08/2010,29.88,-0.014947961
23/08/2010,30.33,-0.006244885
20/08/2010,30.52,0.009547398
19/08/2010,30.23,-0.015753526
18/08/2010,30.71,-0.002276794
17/08/2010,30.78,0.024335302
16/08/2010,30.04,-0.000332834
13/08/2010,30.05,-0.018137348
12/08/2010,30.6,0.025150234
11/08/2010,29.84,-0.02645657
10/08/2010,30.64,0.000326424
09/08/2010,30.63,0.014800468
06/08/2010,30.18,-0.002316731
05/08/2010,30.25,0.055739877
04/08/2010,28.61,0.004203159
03/08/2010,28.49,0.00598488
02/08/2010,28.32,0.034486176
30/07/2010,27.36,0.013245227
29/07/2010,27,-0.02415046
28/07/2010,27.66,-0.006486509
27/07/2010,27.84,0.001437815
26/07/2010,27.8,0.006133882
23/07/2010,27.63,0.006535971
22/07/2010,27.45,0.013201512
21/07/2010,27.09,-0.010648164
20/07/2010,27.38,0.02215748
19/07/2010,26.78,0.001494769
16/07/2010,26.74,-0.004849851
15/07/2010,26.87,-0.001115864
14/07/2010,26.9,-0.002969564
13/07/2010,26.98,0.01118163
12/07/2010,26.68,-0.001498128
09/07/2010,26.72,0.000374322
08/07/2010,26.71,0.013949331
07/07/2010,26.34,0.021489699
06/07/2010,25.78,0.010920545
02/07/2010,25.5,-0.010144449
01/07/2010,25.76,-0.002326484
30/06/2010,25.82,-0.007331694
29/06/2010,26.01,-0.024308071
28/06/2010,26.65,0.011700454
25/06/2010,26.34,-0.004545462
24/06/2010,26.46,-0.019832268
23/06/2010,26.99,0.012677276
22/06/2010,26.65,-0.018956152
21/06/2010,27.16,-0.001103956
18/06/2010,27.19,-0.011700316
17/06/2010,27.51,0.026894235
16/06/2010,26.78,0.002617313
15/06/2010,26.71,0.040494456
14/06/2010,25.65,0.00038994
11/06/2010,25.64,0.009798236
10/06/2010,25.39,0.018283498
09/06/2010,24.93,0.001605781
08/06/2010,24.89,0.015384919
07/06/2010,24.51,-0.012971402
04/06/2010,24.83,-0.027801632
03/06/2010,25.53,-0.001174398
02/06/2010,25.56,0.022152805
01/06/2010,25,-0.010742097
28/05/2010,25.27,-0.006311658
27/05/2010,25.43,0.022267322
26/05/2010,24.87,0.006859014
25/05/2010,24.7,-0.00886745
24/05/2010,24.92,-0.019472103
21/05/2010,25.41,0.001181335
20/05/2010,25.38,-0.049577876
19/05/2010,26.67,-0.001498689
18/05/2010,26.71,-0.017075396
17/05/2010,27.17,0.014831566
14/05/2010,26.77,-0.014095189
13/05/2010,27.15,-0.012808958
12/05/2010,27.5,0.017608672
11/05/2010,27.02,0.015290248
10/05/2010,26.61,0.025500906
07/05/2010,25.94,0.009295187
06/05/2010,25.7,-0.028765166
05/05/2010,26.45,0.00873368
04/05/2010,26.22,-0.055631696
03/05/2010,27.72,-0.00790518
30/04/2010,27.94,-0.006421713
29/04/2010,28.12,0.003919478
28/04/2010,28.01,0.004652003
27/04/2010,27.88,-0.019887019
26/04/2010,28.44,-0.002107482
23/04/2010,28.5,0.001404495
22/04/2010,28.46,-0.010833585
21/04/2010,28.77,-0.00520022
20/04/2010,28.92,0.02308602
19/04/2010,28.26,0.00035392
16/04/2010,28.25,-0.003180777
15/04/2010,28.34,0.001059135
14/04/2010,28.31,0.004602593
13/04/2010,28.18,-0.006719742
12/04/2010,28.37,0.003884872
09/04/2010,28.26,0.007102303
08/04/2010,28.06,-0.006748383
07/04/2010,28.25,0.000708215
06/04/2010,28.23,-0.00811435
05/04/2010,28.46,-0.022582165
01/04/2010,29.11,0.007240163
31/03/2010,28.9,-0.001037524
30/03/2010,28.93,-0.003450659
29/03/2010,29.03,0.021236655
26/03/2010,28.42,0.005645745
25/03/2010,28.26,-0.00845671
24/03/2010,28.5,-0.02836579
23/03/2010,29.32,-0.000341006
22/03/2010,29.33,0.00821641
19/03/2010,29.09,-0.005143162
18/03/2010,29.24,0.004799461
17/03/2010,29.1,0.017681168
16/03/2010,28.59,-0.000699301
15/03/2010,28.61,-0.001746115
12/03/2010,28.66,-0.026851871
11/03/2010,29.44,-0.026811257
10/03/2010,30.24,-0.008888947
09/03/2010,30.51,-0.001964637
08/03/2010,30.57,-0.001634254
05/03/2010,30.62,0.020456009
04/03/2010,30,0.007360354
03/03/2010,29.78,-0.002347813
02/03/2010,29.85,0.006385503
01/03/2010,29.66,0.010166133
26/02/2010,29.36,-0.003739593
25/02/2010,29.47,-0.003387537
24/02/2010,29.57,-0.001689475
23/02/2010,29.62,-0.006394099
22/02/2010,29.81,-0.004685417
19/02/2010,29.95,-0.000667557
18/02/2010,29.97,0.003007521
17/02/2010,29.88,0.013477293
16/02/2010,29.48,-0.009789108
12/02/2010,29.77,-0.008695707
11/02/2010,30.03,0.001332889
10/02/2010,29.99,0.00267112
09/02/2010,29.91,0.000668896
08/02/2010,29.89,-0.023802777
05/02/2010,30.61,0.018131369
04/02/2010,30.06,-0.036581479
03/02/2010,31.18,-0.014329174
02/02/2010,31.63,0.047589494
01/02/2010,30.16,0.006319662
29/01/2010,29.97,0.000667557
28/01/2010,29.95,0.006700193
27/01/2010,29.75,0.00404177
26/01/2010,29.63,-0.004713813
25/01/2010,29.77,-0.023241418
22/01/2010,30.47,0.00098506
21/01/2010,30.44,-0.014998651
20/01/2010,30.9,0.011718884
19/01/2010,30.54,0
15/01/2010,30.54,-0.006527438
14/01/2010,30.74,0.002605865
13/01/2010,30.66,0.004249067
12/01/2010,30.53,-0.01075104
11/01/2010,30.86,0.000648298
08/01/2010,30.84,-0.012566623
07/01/2010,31.23,-0.010511325
06/01/2010,31.56,-0.002531647
05/01/2010,31.64,0.005387432
04/01/2010,31.47,0.005097176
31/12/2009,31.31,-0.01332507
30/12/2009,31.73,0.005055303
29/12/2009,31.57,-0.001898735
28/12/2009,31.63,0.001898735
24/12/2009,31.57,0.007631198
23/12/2009,31.33,0.017061415
22/12/2009,30.8,0.000324728
21/12/2009,30.79,0.007825276
18/12/2009,30.55,0.000327386
17/12/2009,30.54,-0.022662025
16/12/2009,31.24,0.01939298
15/12/2009,30.64,0.013471536
14/12/2009,30.23,-0.008563952
11/12/2009,30.49,-0.000655738
10/12/2009,30.51,0.000983768
09/12/2009,30.48,-0.010768582
08/12/2009,30.81,-0.008081505
07/12/2009,31.06,-0.016919797
04/12/2009,31.59,0.007945378
03/12/2009,31.34,-0.008261884
02/12/2009,31.6,-0.001896934
01/12/2009,31.66,0.027214742
30/11/2009,30.81,0.00520665
27/11/2009,30.65,-0.024175231
25/11/2009,31.4,0.004468568
24/11/2009,31.26,-0.018698057
23/11/2009,31.85,0.00724755
20/11/2009,31.62,0.001582529
19/11/2009,31.57,-0.01102547
18/11/2009,31.92,-0.00873368
17/11/2009,32.2,0.008420446
16/11/2009,31.93,-0.018001728
13/11/2009,32.51,0.008029691
12/11/2009,32.25,0.002794599
11/11/2009,32.16,-0.013895545
10/11/2009,32.61,0.004610428
09/11/2009,32.46,0.002158829
06/11/2009,32.39,-0.001234187
05/11/2009,32.43,0.006806957
04/11/2009,32.21,0.009357523
03/11/2009,31.91,0.044537234
02/11/2009,30.52,0.013192803
30/10/2009,30.12,-0.026213821
29/10/2009,30.92,0.044304766
28/10/2009,29.58,-0.017426714
27/10/2009,30.1,-0.009259325
26/10/2009,30.38,-0.009174376
23/10/2009,30.66,-0.013605652
22/10/2009,31.08,-0.008649742
21/10/2009,31.35,0.023887514
20/10/2009,30.61,-0.002610116
19/10/2009,30.69,0.023072876
16/10/2009,29.99,0.011064656
15/10/2009,29.66,-0.008393536
14/10/2009,29.91,-0.001336452
13/10/2009,29.95,0.003344485
12/10/2009,29.85,0.003691899
09/10/2009,29.74,0.000672721
08/10/2009,29.72,0.007429957
07/10/2009,29.5,0.001017467
06/10/2009,29.47,0.024387264
05/10/2009,28.76,0.011540607
02/10/2009,28.43,-0.015011628
01/10/2009,28.86,-0.012396853
30/09/2009,29.22,0.035531428
29/09/2009,28.2,0.018250641
28/09/2009,27.69,0.013818402
25/09/2009,27.31,-0.023879572
24/09/2009,27.97,-0.019473088
23/09/2009,28.52,-0.013236
22/09/2009,28.9,0.001731602
21/09/2009,28.85,-0.00931523
18/09/2009,29.12,0.01348335
17/09/2009,28.73,-0.023732842
16/09/2009,29.42,0.008876808
15/09/2009,29.16,0.017644464
14/09/2009,28.65,-0.012831804
11/09/2009,29.02,0.000344649
10/09/2009,29.01,0.010743475
09/09/2009,28.7,-0.001392758
08/09/2009,28.74,-0.005897675
04/09/2009,28.91,0.031269015
03/09/2009,28.02,0.016553095
02/09/2009,27.56,-0.016909919
01/09/2009,28.03,-0.028141146
31/08/2009,28.83,0.007310738
28/08/2009,28.62,0.014429249
27/08/2009,28.21,0.011049836
26/08/2009,27.9,0.005751274
25/08/2009,27.74,-0.023161556
24/08/2009,28.39,-0.009814309
21/08/2009,28.67,0.024718773
20/08/2009,27.97,0.010422376
19/08/2009,27.68,0.008343963
18/08/2009,27.45,0.014679163
17/08/2009,27.05,-0.029863836
14/08/2009,27.87,-0.011416464
13/08/2009,28.19,0.007477336
12/08/2009,27.98,-0.018063179
11/08/2009,28.49,-0.006646867
10/08/2009,28.68,-0.000697107
07/08/2009,28.7,0.0013947
06/08/2009,28.66,-0.00348311
05/08/2009,28.76,-0.001737016
04/08/2009,28.81,-0.053391058
03/08/2009,30.39,0.008924204
31/07/2009,30.12,-0.003314554
30/07/2009,30.22,-0.016735419
29/07/2009,30.73,-0.012611323
28/07/2009,31.12,-0.026008443
27/07/2009,31.94,0.049745536
24/07/2009,30.39,-0.011125769
23/07/2009,30.73,0.041866579
22/07/2009,29.47,0.007151401
21/07/2009,29.26,0.009270453
20/07/2009,28.99,0.012495824
17/07/2009,28.63,0.005604218
16/07/2009,28.47,0.018791547
15/07/2009,27.94,0.024638928
14/07/2009,27.26,0.006624978
13/07/2009,27.08,0.015631133
10/07/2009,26.66,-0.013783046
09/07/2009,27.03,0.018294331
08/07/2009,26.54,-0.025666278
07/07/2009,27.23,0.017784833
06/07/2009,26.75,0.007881444
02/07/2009,26.54,-0.037349507
01/07/2009,27.55,0.028720678
30/06/2009,26.77,-0.017771664
29/06/2009,27.25,0.020764558
26/06/2009,26.69,-0.010806887
25/06/2009,26.98,0.017951118
24/06/2009,26.5,0.018663654
23/06/2009,26.01,-0.028053394
22/06/2009,26.75,-0.01961936
19/06/2009,27.28,0.000733407
18/06/2009,27.26,0.025637666
17/06/2009,26.57,-0.020119904
16/06/2009,27.11,-0.028724025
15/06/2009,27.9,-0.028618805
12/06/2009,28.71,-0.009015318
11/06/2009,28.97,0.005885425
10/06/2009,28.8,0.01928193
09/06/2009,28.25,0.01210841
08/06/2009,27.91,0
05/06/2009,27.91,-0.016699624
04/06/2009,28.38,0.020648651
03/06/2009,27.8,-0.019943681
02/06/2009,28.36,-0.001057269
01/06/2009,28.39,0.031123957
29/05/2009,27.52,0.012063754
28/05/2009,27.19,0.018185693
27/05/2009,26.7,-0.011913767
26/05/2009,27.02,-0.005536091
22/05/2009,27.17,0.049802822
21/05/2009,25.85,-0.025588564
20/05/2009,26.52,0.029464538
19/05/2009,25.75,0.03236273
18/05/2009,24.93,-0.009580912
15/05/2009,25.17,-0.001587932
14/05/2009,25.21,0.014382989
13/05/2009,24.85,-0.040999041
12/05/2009,25.89,0.008144315
11/05/2009,25.68,-0.049012658
08/05/2009,26.97,0.077050033
07/05/2009,24.97,0.029670943
06/05/2009,24.24,0.016639319
05/05/2009,23.84,-0.093248874
04/05/2009,26.17,0.025543184
01/05/2009,25.51,0.035511411
30/04/2009,24.62,0.005702663
29/04/2009,24.48,0.011503824
28/04/2009,24.2,0
27/04/2009,24.2,0.017928352
24/04/2009,23.77,0.001684211
23/04/2009,23.73,-0.051335434
22/04/2009,24.98,0.013298604
21/04/2009,24.65,0.00121778
20/04/2009,24.62,-0.06143664
17/04/2009,26.18,0.003827023
16/04/2009,26.08,0.007311943
15/04/2009,25.89,0.014002563
14/04/2009,25.53,-0.052643733
13/04/2009,26.91,0.040187364
09/04/2009,25.85,0.002711603
08/04/2009,25.78,0.004665638
07/04/2009,25.66,-0.112312135
06/04/2009,28.71,-0.006596101
03/04/2009,28.9,0.008339173
02/04/2009,28.66,0.010875392
01/04/2009,28.35,0.020310693
31/03/2009,27.78,0.014503517
30/03/2009,27.38,-0.041143345
27/03/2009,28.53,-0.014268556
26/03/2009,28.94,0.00554402
25/03/2009,28.78,-0.007615129
24/03/2009,29,-0.005502077
23/03/2009,29.16,0.060796104
20/03/2009,27.44,-0.025190249
19/03/2009,28.14,-0.012712036
18/03/2009,28.5,-0.002453129
17/03/2009,28.57,0.015165165
16/03/2009,28.14,0.011796383
13/03/2009,27.81,-0.004305712
12/03/2009,27.93,0.017335212
11/03/2009,27.45,-0.001819837
10/03/2009,27.5,0.062649398
09/03/2009,25.83,-0.005020285
06/03/2009,25.96,0.001927897
05/03/2009,25.91,-0.019492305
04/03/2009,26.42,0.036227468
03/03/2009,25.48,0.009463793
02/03/2009,25.24,-0.054734277
27/02/2009,26.66,-0.016738349
26/02/2009,27.11,-0.01573683
25/02/2009,27.54,-0.015850476
24/02/2009,27.98,0.022042446
23/02/2009,27.37,-0.011262608
20/02/2009,27.68,-0.005763705
19/02/2009,27.84,0.010834342
18/02/2009,27.54,0.017582871
17/02/2009,27.06,-0.053950515
13/02/2009,28.56,0.000700525
12/02/2009,28.54,0.019459309
11/02/2009,27.99,-0.018758292
10/02/2009,28.52,-0.017724182
09/02/2009,29.03,0.050151752
06/02/2009,27.61,0.035013711
05/02/2009,26.66,0.042918464
04/02/2009,25.54,-0.079379877
03/02/2009,27.65,0.005439723
02/02/2009,27.5,0.004373185
30/01/2009,27.38,-0.001824485
29/01/2009,27.43,-0.023776336
28/01/2009,28.09,0.010737397
27/01/2009,27.79,0.010490239
26/01/2009,27.5,0.020945098
23/01/2009,26.93,0.002602716
22/01/2009,26.86,-0.009633272
21/01/2009,27.12,0.076607121
20/01/2009,25.12,-0.019708955
16/01/2009,25.62,0.012568901
15/01/2009,25.3,0.042387778
14/01/2009,24.25,-0.139492969
13/01/2009,27.88,0.035783299
12/01/2009,26.9,-0.038648631
09/01/2009,27.96,0.007178782
08/01/2009,27.76,-0.020678099
07/01/2009,28.34,0.001765849
06/01/2009,28.29,-0.027542267
05/01/2009,29.08,
