Date,Close,WMB
25/01/2011,26.35,-0.007184754
24/01/2011,26.54,0.005289019
21/01/2011,26.4,0.010662706
20/01/2011,26.12,0.003451585
19/01/2011,26.03,-0.00841627
18/01/2011,26.25,-0.00796817
14/01/2011,26.46,-0.002265007
13/01/2011,26.52,0.024042372
12/01/2011,25.89,0.02028942
11/01/2011,25.37,0.024741885
10/01/2011,24.75,-0.006845205
07/01/2011,24.92,0.015773836
06/01/2011,24.53,-0.002036246
05/01/2011,24.58,0.001628665
04/01/2011,24.54,-0.007308193
03/01/2011,24.72,0
31/12/2010,24.72,0.002430135
30/12/2010,24.66,-0.003642991
29/12/2010,24.75,0.005266368
28/12/2010,24.62,-0.000406091
27/12/2010,24.63,0.000406091
23/12/2010,24.62,-0.000812018
22/12/2010,24.64,0.003659284
21/12/2010,24.55,0.004899969
20/12/2010,24.43,0.021933426
17/12/2010,23.9,0.010515344
16/12/2010,23.65,-0.000845309
15/12/2010,23.67,-0.0117599
14/12/2010,23.95,-0.007901892
13/12/2010,24.14,0.006650066
10/12/2010,23.98,0.002087248
09/12/2010,23.93,0.018558103
08/12/2010,23.49,-0.005942293
07/12/2010,23.63,-0.012615811
06/12/2010,23.93,0.008814328
03/12/2010,23.72,-0.002105707
02/12/2010,23.77,0.018684195
01/12/2010,23.33,0.02254105
30/11/2010,22.81,-0.002189622
29/11/2010,22.86,-0.001748252
26/11/2010,22.9,-0.016028067
24/11/2010,23.27,0.013847041
23/11/2010,22.95,-0.019845345
22/11/2010,23.41,-0.004262581
19/11/2010,23.51,0.000851064
18/11/2010,23.49,0.014148146
17/11/2010,23.16,0.020061728
16/11/2010,22.7,-0.005710536
15/11/2010,22.83,-0.009590309
12/11/2010,23.05,-0.024004582
11/11/2010,23.61,0.038864995
10/11/2010,22.71,-0.01051258
09/11/2010,22.95,0.01536803
08/11/2010,22.6,0.011571113
05/11/2010,22.34,0.004936066
04/11/2010,22.23,0.036650918
03/11/2010,21.43,-0.006511651
02/11/2010,21.57,0.01824612
01/11/2010,21.18,-0.015460603
29/10/2010,21.51,0.016878038
28/10/2010,21.15,0.02102323
27/10/2010,20.71,0.01312291
26/10/2010,20.44,-0.01890049
25/10/2010,20.83,-0.007651879
22/10/2010,20.99,-0.009483238
21/10/2010,21.19,-0.008926533
20/10/2010,21.38,0.017457391
19/10/2010,21.01,-0.023519428
18/10/2010,21.51,0.012631747
15/10/2010,21.24,-0.002351283
14/10/2010,21.29,-0.011209832
13/10/2010,21.53,0.093407671
12/10/2010,19.61,-0.005086481
11/10/2010,19.71,-0.000507228
08/10/2010,19.72,0.02049252
07/10/2010,19.32,0
06/10/2010,19.32,0.002591346
05/10/2010,19.27,0.013058425
04/10/2010,19.02,-0.01823442
01/10/2010,19.37,0.013513719
30/09/2010,19.11,0.00261986
29/09/2010,19.06,0.008959217
28/09/2010,18.89,0.008506165
27/09/2010,18.73,-0.006386397
24/09/2010,18.85,0.018742182
23/09/2010,18.5,-0.008075414
22/09/2010,18.65,-0.008542497
21/09/2010,18.81,-0.002654634
20/09/2010,18.86,0.024692613
17/09/2010,18.4,-0.002171554
16/09/2010,18.44,-0.035166117
15/09/2010,19.1,-0.012487155
14/09/2010,19.34,-0.017427402
13/09/2010,19.68,0.021572485
10/09/2010,19.26,-0.001037883
09/09/2010,19.28,0.003637312
08/09/2010,19.21,0.010991998
07/09/2010,19,-0.01670185
03/09/2010,19.32,0.009883045
02/09/2010,19.13,0.014214506
01/09/2010,18.86,0.039475252
31/08/2010,18.13,-0.002203858
30/08/2010,18.17,-0.018539244
27/08/2010,18.51,0.019089753
26/08/2010,18.16,0
25/08/2010,18.16,0.003862074
24/08/2010,18.09,-0.021870746
23/08/2010,18.49,-0.008616101
20/08/2010,18.65,-0.013315776
19/08/2010,18.9,-0.025079684
18/08/2010,19.38,-0.015869286
17/08/2010,19.69,0.012778094
16/08/2010,19.44,0
13/08/2010,19.44,-0.000514271
12/08/2010,19.45,-0.008702384
11/08/2010,19.62,-0.042899346
10/08/2010,20.48,-0.014060838
09/08/2010,20.77,-0.003364579
06/08/2010,20.84,0.00192123
05/08/2010,20.8,0.015016024
04/08/2010,20.49,0.011288463
03/08/2010,20.26,0.003461066
02/08/2010,20.19,0.039399035
30/07/2010,19.41,0.014008011
29/07/2010,19.14,-0.016066684
28/07/2010,19.45,-0.014799964
27/07/2010,19.74,-0.004548909
26/07/2010,19.83,0.008609828
23/07/2010,19.66,0.007146534
22/07/2010,19.52,0.026474424
21/07/2010,19.01,-0.011506403
20/07/2010,19.23,0.025277807
19/07/2010,18.75,0.004275795
16/07/2010,18.67,-0.032150332
15/07/2010,19.28,-0.000518538
14/07/2010,19.29,-0.009287992
13/07/2010,19.47,0.012923416
12/07/2010,19.22,0.00469362
09/07/2010,19.13,0.001569448
08/07/2010,19.1,0.016895861
07/07/2010,18.78,0.051910042
06/07/2010,17.83,0.009014146
02/07/2010,17.67,-0.012932427
01/07/2010,17.9,-0.021006853
30/06/2010,18.28,-0.012503561
29/06/2010,18.51,-0.048507137
28/06/2010,19.43,-0.019873266
25/06/2010,19.82,0.001514769
24/06/2010,19.79,-0.018027529
23/06/2010,20.15,-0.005937672
22/06/2010,20.27,-0.04391538
21/06/2010,21.18,-0.011267725
18/06/2010,21.42,0.016474837
17/06/2010,21.07,0.008101069
16/06/2010,20.9,-0.008575565
15/06/2010,21.08,0.055596959
14/06/2010,19.94,-0.004004009
11/06/2010,20.02,0.003001503
10/06/2010,19.96,0.040383714
09/06/2010,19.17,-0.003125003
08/06/2010,19.23,0.02261469
07/06/2010,18.8,-0.023134575
04/06/2010,19.24,-0.044225759
03/06/2010,20.11,0.03131569
02/06/2010,19.49,0.031268832
01/06/2010,18.89,-0.04452081
28/05/2010,19.75,-0.018560854
27/05/2010,20.12,0.042646056
26/05/2010,19.28,0.007810506
25/05/2010,19.13,0.006292627
24/05/2010,19.01,-0.02030791
21/05/2010,19.4,0.015061308
20/05/2010,19.11,-0.055470846
19/05/2010,20.2,-0.031191612
18/05/2010,20.84,-0.014292764
17/05/2010,21.14,-0.023376474
14/05/2010,21.64,-0.027798555
13/05/2010,22.25,-0.007165279
12/05/2010,22.41,0.027138708
11/05/2010,21.81,0.015246311
10/05/2010,21.48,0.055024642
07/05/2010,20.33,-0.034802932
06/05/2010,21.05,-0.054092224
05/05/2010,22.22,-0.048747302
04/05/2010,23.33,-0.033715794
03/05/2010,24.13,0.021785529
30/04/2010,23.61,-0.00675393
29/04/2010,23.77,0.003793471
28/04/2010,23.68,0.006354607
27/04/2010,23.53,-0.038762928
26/04/2010,24.46,-0.001633987
23/04/2010,24.5,0.031511728
22/04/2010,23.74,0.002530579
21/04/2010,23.68,-0.010084119
20/04/2010,23.92,0.010929071
19/04/2010,23.66,0.003811142
16/04/2010,23.57,-0.027616818
15/04/2010,24.23,0.001238902
14/04/2010,24.2,0.009132484
13/04/2010,23.98,-0.009958589
12/04/2010,24.22,0.004137366
09/04/2010,24.12,0.00790847
08/04/2010,23.93,0.008392831
07/04/2010,23.73,-0.01464155
06/04/2010,24.08,0.010436329
05/04/2010,23.83,0.019064335
01/04/2010,23.38,0.012048339
31/03/2010,23.1,-0.001297859
30/03/2010,23.13,0.006506204
29/03/2010,22.98,0.010059127
26/03/2010,22.75,0.002200221
25/03/2010,22.7,-0.007461084
24/03/2010,22.87,0.001750547
23/03/2010,22.83,0.014115806
22/03/2010,22.51,-0.0008881
19/03/2010,22.53,-0.01278959
18/03/2010,22.82,-0.012195273
17/03/2010,23.1,-0.000432807
16/03/2010,23.11,0.0179005
15/03/2010,22.7,-0.007898242
12/03/2010,22.88,0.00306413
11/03/2010,22.81,0.003953442
10/03/2010,22.72,-0.003514942
09/03/2010,22.8,-0.002628122
08/03/2010,22.86,-0.011741818
05/03/2010,23.13,0.02539541
04/03/2010,22.55,-0.001772265
03/03/2010,22.59,0.013817915
02/03/2010,22.28,0.009923401
01/03/2010,22.06,0.023854342
26/02/2010,21.54,-0.008782123
25/02/2010,21.73,0.00600048
24/02/2010,21.6,0.017749182
23/02/2010,21.22,-0.016822827
22/02/2010,21.58,-0.03012551
19/02/2010,22.24,0.003603608
18/02/2010,22.16,-0.010325569
17/02/2010,22.39,0.000893655
16/02/2010,22.37,0.033177322
12/02/2010,21.64,-0.002307871
11/02/2010,21.69,0.025211419
10/02/2010,21.15,0.004264399
09/02/2010,21.06,0.026950621
08/02/2010,20.5,0.011776387
05/02/2010,20.26,-0.010311901
04/02/2010,20.47,-0.056506842
03/02/2010,21.66,-0.013755375
02/02/2010,21.96,0.021634906
01/02/2010,21.49,0.030713494
29/01/2010,20.84,-0.040438044
28/01/2010,21.7,-0.012820688
27/01/2010,21.98,-0.009508788
26/01/2010,22.19,-0.022282562
25/01/2010,22.69,0.025442122
22/01/2010,22.12,-0.022352294
21/01/2010,22.62,-0.022728251
20/01/2010,23.14,0.001730104
19/01/2010,23.1,0.077844548
15/01/2010,21.37,-0.015324191
14/01/2010,21.7,-0.00597291
13/01/2010,21.83,0.00091659
12/01/2010,21.81,-0.029812506
11/01/2010,22.47,-0.0062112
08/01/2010,22.61,0.007992938
07/01/2010,22.43,-0.007107982
06/01/2010,22.59,0.031934353
05/01/2010,21.88,0.012416807
04/01/2010,21.61,0.024831447
31/12/2009,21.08,-0.010382349
30/12/2009,21.3,-0.000469373
29/12/2009,21.31,0.002819551
28/12/2009,21.25,-0.005631174
24/12/2009,21.37,0.006101873
23/12/2009,21.24,0.006613156
22/12/2009,21.1,0.006180196
21/12/2009,20.97,0.013925795
18/12/2009,20.68,0.003390655
17/12/2009,20.61,-0.007733243
16/12/2009,20.77,0.008704117
15/12/2009,20.59,0.013199898
14/12/2009,20.32,0.036586391
11/12/2009,19.59,-0.001020408
10/12/2009,19.61,0.01386415
09/12/2009,19.34,-0.005157309
08/12/2009,19.44,-0.015314235
07/12/2009,19.74,-0.000506457
04/12/2009,19.75,-0.010075652
03/12/2009,19.95,-0.011462872
02/12/2009,20.18,0
01/12/2009,20.18,0.014474922
30/11/2009,19.89,-0.004014055
27/11/2009,19.97,-0.027656084
25/11/2009,20.53,0.011759077
24/11/2009,20.29,0.011400371
23/11/2009,20.06,0.010523775
20/11/2009,19.85,0.001512478
19/11/2009,19.82,-0.028353056
18/11/2009,20.39,-0.006842646
17/11/2009,20.53,-0.006312233
16/11/2009,20.66,0.02997031
13/11/2009,20.05,0.010529052
12/11/2009,19.84,-0.015504187
11/11/2009,20.15,-0.000992064
10/11/2009,20.17,-0.000495663
09/11/2009,20.18,0.030694234
06/11/2009,19.57,-0.005096851
05/11/2009,19.67,0.022623073
04/11/2009,19.23,0.009404458
03/11/2009,19.05,0.030378035
02/11/2009,18.48,-0.019823848
30/10/2009,18.85,-0.034926667
29/10/2009,19.52,0.067274501
28/10/2009,18.25,-0.036054484
27/10/2009,18.92,0.002646204
26/10/2009,18.87,-0.013684424
23/10/2009,19.13,-0.033918976
22/10/2009,19.79,-0.002523342
21/10/2009,19.84,-0.001007557
20/10/2009,19.86,-0.013006687
19/10/2009,20.12,0.008986581
16/10/2009,19.94,-0.014438887
15/10/2009,20.23,0.023001014
14/10/2009,19.77,0.005071005
13/10/2009,19.67,0.008680167
12/10/2009,19.5,0.005656996
09/10/2009,19.39,-0.001545994
08/10/2009,19.42,0.050697234
07/10/2009,18.46,0.009251767
06/10/2009,18.29,0.035618679
05/10/2009,17.65,0.044014053
02/10/2009,16.89,0
01/10/2009,16.89,-0.056401598
30/09/2009,17.87,-0.016648553
29/09/2009,18.17,0.009400125
28/09/2009,18,0.015113638
25/09/2009,17.73,-0.014557928
24/09/2009,17.99,-0.022534617
23/09/2009,18.4,-0.031035129
22/09/2009,18.98,0.029948762
21/09/2009,18.42,0.002718132
18/09/2009,18.37,-0.010289828
17/09/2009,18.56,-0.013911407
16/09/2009,18.82,0.004793618
15/09/2009,18.73,0.023225457
14/09/2009,18.3,0.005479466
11/09/2009,18.2,0.029553308
10/09/2009,17.67,0.031620916
09/09/2009,17.12,-0.010459131
08/09/2009,17.3,0.032308243
04/09/2009,16.75,0.021726866
03/09/2009,16.39,0.014751343
02/09/2009,16.15,0.002479852
01/09/2009,16.11,-0.020277192
31/08/2009,16.44,-0.021661497
28/08/2009,16.8,-0.015357656
27/08/2009,17.06,-0.01223435
26/08/2009,17.27,-0.004621614
25/08/2009,17.35,-0.004026465
24/08/2009,17.42,0.002298852
21/08/2009,17.38,0.024462489
20/08/2009,16.96,0.022057526
19/08/2009,16.59,0.017021688
18/08/2009,16.31,0.01171768
17/08/2009,16.12,-0.043102271
14/08/2009,16.83,-0.020582908
13/08/2009,17.18,0.000582242
12/08/2009,17.17,0.022975974
11/08/2009,16.78,-0.02646435
10/08/2009,17.23,0.017564854
07/08/2009,16.93,0.034247865
06/08/2009,16.36,-0.040137163
05/08/2009,17.03,-0.022068259
04/08/2009,17.41,0.002876045
03/08/2009,17.36,0.039358972
31/07/2009,16.69,-0.00179587
30/07/2009,16.72,0.027282686
29/07/2009,16.27,-0.020682002
28/07/2009,16.61,-0.017900239
27/07/2009,16.91,0.023333395
24/07/2009,16.52,0.009732437
23/07/2009,16.36,0.032932457
22/07/2009,15.83,-0.021869038
21/07/2009,16.18,0.006199648
20/07/2009,16.08,0.025190249
17/07/2009,15.68,-0.001911437
16/07/2009,15.71,0.028407333
15/07/2009,15.27,0.038723129
14/07/2009,14.69,0.013018341
13/07/2009,14.5,0.015288693
10/07/2009,14.28,-0.00139958
09/07/2009,14.3,0.030531303
08/07/2009,13.87,0.002888089
07/07/2009,13.83,-0.052124475
06/07/2009,14.57,-0.004109595
02/07/2009,14.63,-0.049993749
01/07/2009,15.38,-0.01484377
30/06/2009,15.61,-0.001920001
29/06/2009,15.64,0.023286951
26/06/2009,15.28,-0.018801202
25/06/2009,15.57,0.043313857
24/06/2009,14.91,0.015546106
23/06/2009,14.68,0.012337374
22/06/2009,14.5,-0.064754015
19/06/2009,15.47,-0.026157791
18/06/2009,15.88,0.006951055
17/06/2009,15.77,-0.026901841
16/06/2009,16.2,-0.029798495
15/06/2009,16.69,-0.036474632
12/06/2009,17.31,-0.018884681
11/06/2009,17.64,0.034018847
10/06/2009,17.05,0.005292573
09/06/2009,16.96,-0.002943776
08/06/2009,17.01,-0.002348797
05/06/2009,17.05,-0.014556298
04/06/2009,17.3,0.02339288
03/06/2009,16.9,-0.038309966
02/06/2009,17.56,-0.014697834
01/06/2009,17.82,0.060133721
29/05/2009,16.78,0.032094792
28/05/2009,16.25,0.046607932
27/05/2009,15.51,-0.045992358
26/05/2009,16.24,0.026202372
22/05/2009,15.82,0.012722818
21/05/2009,15.62,-0.037076191
20/05/2009,16.21,0.012414809
19/05/2009,16.01,0.006265685
18/05/2009,15.91,0.055569851
15/05/2009,15.05,-0.026878052
14/05/2009,15.46,0.034883432
13/05/2009,14.93,-0.025786553
12/05/2009,15.32,-0.0097435
11/05/2009,15.47,-0.043636389
08/05/2009,16.16,0.057304027
07/05/2009,15.26,-0.002617803
06/05/2009,15.3,0.037287942
05/05/2009,14.74,-0.028754907
04/05/2009,15.17,0.048625379
01/05/2009,14.45,0.024519617
30/04/2009,14.1,0.034635497
29/04/2009,13.62,0.035878288
28/04/2009,13.14,-0.021085118
27/04/2009,13.42,-0.025746181
24/04/2009,13.77,0.028731258
23/04/2009,13.38,0.01203022
22/04/2009,13.22,-0.006784798
21/04/2009,13.31,0.047701351
20/04/2009,12.69,-0.096097892
17/04/2009,13.97,0.050653029
16/04/2009,13.28,0.022849433
15/04/2009,12.98,0.00851069
14/04/2009,12.87,0.007017573
13/04/2009,12.78,-0.007017573
09/04/2009,12.87,0.042053003
08/04/2009,12.34,0.064430477
07/04/2009,11.57,-0.048090244
06/04/2009,12.14,-0.027621577
03/04/2009,12.48,0.024332101
02/04/2009,12.18,0.054842928
01/04/2009,11.53,0.013094906
31/03/2009,11.38,0.027618682
30/03/2009,11.07,-0.04244669
27/03/2009,11.55,-0.042379223
26/03/2009,12.05,-0.000829531
25/03/2009,12.06,0.008326443
24/03/2009,11.96,-0.071776063
23/03/2009,12.85,0.090341997
20/03/2009,11.74,-0.031029743
19/03/2009,12.11,0.049079223
18/03/2009,11.53,0.012216557
17/03/2009,11.39,0.02129628
16/03/2009,11.15,0.016275224
13/03/2009,10.97,-0.022533626
12/03/2009,11.22,0.03353282
11/03/2009,10.85,-0.010087202
10/03/2009,10.96,0.091667189
09/03/2009,10,0.017146159
06/03/2009,9.83,-0.001016777
05/03/2009,9.84,-0.058230558
04/03/2009,10.43,0.036119104
03/03/2009,10.06,0.004982571
02/03/2009,10.01,-0.121218132
27/02/2009,11.3,-0.027925026
26/02/2009,11.62,-0.029675768
25/02/2009,11.97,0.015151805
24/02/2009,11.79,0.0821654
23/02/2009,10.86,-0.065056343
20/02/2009,11.59,-0.075585987
19/02/2009,12.5,-0.102556588
18/02/2009,13.85,-0.022135856
17/02/2009,14.16,-0.081345639
13/02/2009,15.36,0.0104713
12/02/2009,15.2,0.00395518
11/02/2009,15.14,0.008623602
10/02/2009,15.01,-0.039835499
09/02/2009,15.62,-0.00892294
06/02/2009,15.76,0.050759106
05/02/2009,14.98,0.048556547
04/02/2009,14.27,0.028431197
03/02/2009,13.87,0.017454989
02/02/2009,13.63,-0.037441378
30/01/2009,14.15,-0.005637788
29/01/2009,14.23,-0.040625208
28/01/2009,14.82,0.05620626
27/01/2009,14.01,0.023105721
26/01/2009,13.69,-0.001459854
23/01/2009,13.71,0.034882943
22/01/2009,13.24,-0.049365455
21/01/2009,13.91,0.073057813
20/01/2009,12.93,-0.079507137
16/01/2009,14,-0.013480162
15/01/2009,14.19,-0.012605209
14/01/2009,14.37,-0.055494617
13/01/2009,15.19,0.007267954
12/01/2009,15.08,-0.049169024
09/01/2009,15.84,-0.017522351
08/01/2009,16.12,0.015630203
07/01/2009,15.87,-0.027347882
06/01/2009,16.31,0.044507502
05/01/2009,15.6,
