Date,Close,F
21/01/2011,17.95,0.009515885
20/01/2011,17.78,-0.006726483
19/01/2011,17.9,-0.043722811
18/01/2011,18.7,0.002677378
14/01/2011,18.65,-0.001607287
13/01/2011,18.68,-0.001604707
12/01/2011,18.71,0.023250574
11/01/2011,18.28,-0.001639793
10/01/2011,18.31,0.002186988
07/01/2011,18.27,0.002740479
06/01/2011,18.22,0.018277994
05/01/2011,17.89,0.028921778
04/01/2011,17.38,0.007507976
03/01/2011,17.25,0.027028672
31/12/2010,16.79,0.005973733
30/12/2010,16.69,-0.002991327
29/12/2010,16.74,0.00059755
28/12/2010,16.73,-0.008333382
27/12/2010,16.87,0.005349196
23/12/2010,16.78,-0.012437235
22/12/2010,16.99,0
21/12/2010,16.99,0.008274279
20/12/2010,16.85,0.00297177
17/12/2010,16.8,0.001787311
16/12/2010,16.77,0.013205474
15/12/2010,16.55,0.007885998
14/12/2010,16.42,-0.00304044
13/12/2010,16.47,-0.015662971
10/12/2010,16.73,-0.00179158
09/12/2010,16.76,0.004185357
08/12/2010,16.69,0.007819589
07/12/2010,16.56,-0.005420067
06/12/2010,16.65,-0.00896867
03/12/2010,16.8,0.001191185
02/12/2010,16.78,0.019254506
01/12/2010,16.46,0.032101522
30/11/2010,15.94,-0.007500035
29/11/2010,16.06,-0.002487563
26/11/2010,16.1,0.009360443
24/11/2010,15.95,0.015798117
23/11/2010,15.7,-0.03135053
22/11/2010,16.2,-0.004926118
19/11/2010,16.28,0.009876623
18/11/2010,16.12,-0.03414966
17/11/2010,16.68,0.010244139
16/11/2010,16.51,-0.029247086
15/11/2010,17,0.042048236
12/11/2010,16.3,-0.018839816
11/11/2010,16.61,-0.00120337
10/11/2010,16.63,0.034254113
09/11/2010,16.07,-0.020936725
08/11/2010,16.41,0.012262569
05/11/2010,16.21,0.02182812
04/11/2010,15.86,0.043821444
03/11/2010,15.18,0.050669399
02/11/2010,14.43,0.013956961
01/11/2010,14.23,0.007052215
29/10/2010,14.13,-0.006349228
28/10/2010,14.22,-0.000702988
27/10/2010,14.23,-0.009094152
26/10/2010,14.36,0.01473194
25/10/2010,14.15,0.014235116
22/10/2010,13.95,0.010086541
21/10/2010,13.81,0.012386315
20/10/2010,13.64,0.023739987
19/10/2010,13.32,-0.04118229
18/10/2010,13.88,0.005780363
15/10/2010,13.8,-0.007939414
14/10/2010,13.91,0.019601354
13/10/2010,13.64,-0.010211613
12/10/2010,13.78,0
11/10/2010,13.78,0.008746411
08/10/2010,13.66,0.025205189
07/10/2010,13.32,0.006024115
06/10/2010,13.24,0.017524258
05/10/2010,13.01,0.013152994
04/10/2010,12.84,0.046223368
01/10/2010,12.26,0.001632653
30/09/2010,12.24,-0.00732604
29/09/2010,12.33,-0.015292048
28/09/2010,12.52,0.003200003
27/09/2010,12.48,-0.006389798
24/09/2010,12.56,0.020105221
23/09/2010,12.31,-0.005670327
22/09/2010,12.38,-0.013638398
21/09/2010,12.55,-0.001592357
20/09/2010,12.57,0.006384698
17/09/2010,12.49,0.004011237
16/09/2010,12.44,0.046902879
15/09/2010,11.87,-0.009224384
14/09/2010,11.98,-0.000834376
13/09/2010,11.99,0.016821254
10/09/2010,11.79,0.003398474
09/09/2010,11.75,-0.004246291
08/09/2010,11.8,0
07/09/2010,11.8,-0.022623504
03/09/2010,12.07,0.030279857
02/09/2010,11.71,0.008576382
01/09/2010,11.61,0.027949418
31/08/2010,11.29,-0.005300366
30/08/2010,11.35,-0.018333119
27/08/2010,11.56,0.03431925
26/08/2010,11.17,-0.01333946
25/08/2010,11.32,0.007092228
24/08/2010,11.24,-0.032387951
23/08/2010,11.61,-0.013687126
20/08/2010,11.77,-0.010143789
19/08/2010,11.89,-0.025738241
18/08/2010,12.2,0.003284075
17/08/2010,12.16,0.014078907
16/08/2010,11.99,-0.013256201
13/08/2010,12.15,-0.009828089
12/08/2010,12.27,-0.01134534
11/08/2010,12.41,-0.040273899
10/08/2010,12.92,-0.010011635
09/08/2010,13.05,0.000766577
06/08/2010,13.04,0.004611845
05/08/2010,12.98,-0.009965586
04/08/2010,13.11,0.015373093
03/08/2010,12.91,-0.019179721
02/08/2010,13.16,0.030083256
30/07/2010,12.77,-0.015540328
29/07/2010,12.97,0.004636793
28/07/2010,12.91,-0.009252186
27/07/2010,13.03,0.006931102
26/07/2010,12.94,0.017147731
23/07/2010,12.72,0.050796893
22/07/2010,12.09,0.045693228
21/07/2010,11.55,-0.017167804
20/07/2010,11.75,0.02324685
19/07/2010,11.48,0.012270093
16/07/2010,11.34,-0.044835095
15/07/2010,11.86,0.004224763
14/07/2010,11.81,0.012782449
13/07/2010,11.66,0.049219073
12/07/2010,11.1,0.022780028
09/07/2010,10.85,0.021426064
08/07/2010,10.62,0.002828856
07/07/2010,10.59,0.041451717
06/07/2010,10.16,-0.011741818
02/07/2010,10.28,-0.02781954
01/07/2010,10.57,0.047466537
30/06/2010,10.08,0.020040751
29/06/2010,9.88,-0.054173757
28/06/2010,10.43,-0.030219486
25/06/2010,10.75,-0.002786811
24/06/2010,10.78,-0.022926268
23/06/2010,11.03,-0.017079067
22/06/2010,11.22,-0.027254434
21/06/2010,11.53,0.006089623
18/06/2010,11.46,-0.00174368
17/06/2010,11.48,-0.012981576
16/06/2010,11.63,-0.006000875
15/06/2010,11.7,0.020726131
14/06/2010,11.46,0.005249356
11/06/2010,11.4,0.000877578
10/06/2010,11.39,0.030305349
09/06/2010,11.05,-0.015267472
08/06/2010,11.22,0.011654099
07/06/2010,11.09,-0.036303234
04/06/2010,11.5,-0.039220713
03/06/2010,11.96,0.009239881
02/06/2010,11.85,0.037837704
01/06/2010,11.41,-0.027659499
28/05/2010,11.73,-0.021923306
27/05/2010,11.99,0.051337192
26/05/2010,11.39,0.033023974
25/05/2010,11.02,0.000907853
24/05/2010,11.01,-0.022452672
21/05/2010,11.26,0.041710489
20/05/2010,10.8,-0.067139303
19/05/2010,11.55,0
18/05/2010,11.55,-0.034045841
17/05/2010,11.95,-0.013300279
14/05/2010,12.11,-0.025276519
13/05/2010,12.42,-0.020717873
12/05/2010,12.68,0.029614009
11/05/2010,12.31,0.01308277
10/05/2010,12.15,0.054112947
07/05/2010,11.51,-0.023186955
06/05/2010,11.78,-0.04644284
05/05/2010,12.34,-0.040497793
04/05/2010,12.85,-0.034420224
03/05/2010,13.3,0.021277398
30/04/2010,13.02,-0.042111485
29/04/2010,13.58,0.02460057
28/04/2010,13.25,-0.023863921
27/04/2010,13.57,-0.063524743
26/04/2010,14.46,0.017440275
23/04/2010,14.21,0.000703978
22/04/2010,14.2,0.004941768
21/04/2010,14.13,0.015692191
20/04/2010,13.91,0.022538213
19/04/2010,13.6,0.013323661
16/04/2010,13.42,-0.025019701
15/04/2010,13.76,0.030249448
14/04/2010,13.35,0.042852769
13/04/2010,12.79,0.001564946
12/04/2010,12.77,0.003923112
09/04/2010,12.72,0.007100622
08/04/2010,12.63,0.003966685
07/04/2010,12.58,-0.009493742
06/04/2010,12.7,-0.005496677
05/04/2010,12.77,0.011023734
01/04/2010,12.63,0.004761914
31/03/2010,12.57,-0.054946121
30/03/2010,13.28,-0.02160233
29/03/2010,13.57,-0.02114552
26/03/2010,13.86,0.004338402
25/03/2010,13.8,-0.007220248
24/03/2010,13.9,0
23/03/2010,13.9,-0.006453949
22/03/2010,13.99,0.051330916
19/03/2010,13.29,-0.032571347
18/03/2010,13.73,-0.026591578
17/03/2010,14.1,0.044226127
16/03/2010,13.49,0.006693963
15/03/2010,13.4,0.004487666
12/03/2010,13.34,0.032764836
11/03/2010,12.91,0.006995753
10/03/2010,12.82,0.001561281
09/03/2010,12.8,-0.010105022
08/03/2010,12.93,-0.005399165
05/03/2010,13,0.016285742
04/03/2010,12.79,0.007849334
03/03/2010,12.69,0.037740328
02/03/2010,12.22,-0.015428645
01/03/2010,12.41,0.055500785
26/02/2010,11.74,-0.003401364
25/02/2010,11.78,0.004253516
24/02/2010,11.73,0.011144565
23/02/2010,11.6,0.034198861
22/02/2010,11.21,-0.007111141
19/02/2010,11.29,-0.007940051
18/02/2010,11.38,-0.009619663
17/02/2010,11.49,0.014906019
16/02/2010,11.32,0.017825784
12/02/2010,11.12,-0.005381179
11/02/2010,11.18,0.021700671
10/02/2010,10.94,-0.019013701
09/02/2010,11.15,0.016275224
08/02/2010,10.97,0.005484474
05/02/2010,10.91,-0.013655196
04/02/2010,11.06,-0.051112446
03/02/2010,11.64,0.021711665
02/02/2010,11.39,0.023990489
01/02/2010,11.12,0.025502293
29/01/2010,10.84,-0.051247168
28/01/2010,11.41,-0.012195273
27/01/2010,11.55,0.031664915
26/01/2010,11.19,0.014401689
25/01/2010,11.03,0.047340626
22/01/2010,10.52,-0.06084826
21/01/2010,11.18,-0.029089755
20/01/2010,11.51,-0.020637018
19/01/2010,11.75,0.012848142
15/01/2010,11.6,-0.013698844
14/01/2010,11.76,0.006825965
13/01/2010,11.68,-0.016136231
12/01/2010,11.87,-0.020017349
11/01/2010,12.11,0.035297782
08/01/2010,11.69,0.002569595
07/01/2010,11.66,0.025185873
06/01/2010,11.37,0.036726026
05/01/2010,10.96,0.064052021
04/01/2010,10.28,0.027615167
31/12/2009,10,0.0010005
30/12/2009,9.99,-0.01194044
29/12/2009,10.11,-0.008862687
28/12/2009,10.2,0.006886402
24/12/2009,10.13,0.004948056
23/12/2009,10.08,0.018018506
22/12/2009,9.9,0.023506448
21/12/2009,9.67,-0.001033592
18/12/2009,9.68,0.030416608
17/12/2009,9.39,-0.010593319
16/12/2009,9.49,0.010593319
15/12/2009,9.39,0.033571101
14/12/2009,9.08,0.008849615
11/12/2009,9,-0.00554018
10/12/2009,9.05,0.021217993
09/12/2009,8.86,0.004524895
08/12/2009,8.82,-0.010152371
07/12/2009,8.91,-0.003361348
04/12/2009,8.94,0
03/12/2009,8.94,-0.007799482
02/12/2009,9.01,0.014533515
01/12/2009,8.88,-0.001125493
30/11/2009,8.89,0.01816168
27/11/2009,8.73,-0.00912207
25/11/2009,8.81,0
24/11/2009,8.81,0.00912207
23/11/2009,8.73,0.010362787
20/11/2009,8.64,-0.010362787
19/11/2009,8.73,-0.023770219
18/11/2009,8.94,-0.004464293
17/11/2009,8.98,0.030528091
16/11/2009,8.71,0.035050317
13/11/2009,8.41,0.02528732
12/11/2009,8.2,-0.015729302
11/11/2009,8.33,0.010863112
10/11/2009,8.24,0.007308193
09/11/2009,8.18,0.053999307
06/11/2009,7.75,0.039478811
05/11/2009,7.45,0.024457741
04/11/2009,7.27,-0.023114557
03/11/2009,7.44,-0.018642351
02/11/2009,7.58,0.079603051
30/10/2009,7,-0.041964199
29/10/2009,7.3,0.047694874
28/10/2009,6.96,-0.051796042
27/10/2009,7.33,-0.018919483
26/10/2009,7.47,-0.021192846
23/10/2009,7.63,-0.016894489
22/10/2009,7.76,-0.002574004
21/10/2009,7.78,0.009038151
20/10/2009,7.71,0.01832512
19/10/2009,7.57,0.02001401
16/10/2009,7.42,-0.031832927
15/10/2009,7.66,0
14/10/2009,7.66,0.005235614
13/10/2009,7.62,0
12/10/2009,7.62,0.067868644
09/10/2009,7.12,-0.008391658
08/10/2009,7.18,0.006988149
07/10/2009,7.13,-0.001401542
06/10/2009,7.14,0.01268516
05/10/2009,7.05,0.030239885
02/10/2009,6.84,-0.018827493
01/10/2009,6.97,-0.033853727
30/09/2009,7.21,-0.032745081
29/09/2009,7.45,-0.005354765
28/09/2009,7.49,0.027065252
25/09/2009,7.29,-0.00547197
24/09/2009,7.33,-0.004084417
23/09/2009,7.36,0.048722232
22/09/2009,7.01,0.026013027
21/09/2009,6.83,-0.015977101
18/09/2009,6.94,0.002886005
17/09/2009,6.92,-0.032696587
16/09/2009,7.15,-0.006968669
15/09/2009,7.2,-0.026046709
14/09/2009,7.39,0.008152219
11/09/2009,7.33,-0.014895333
10/09/2009,7.44,0.006743114
09/09/2009,7.39,0.012253387
08/09/2009,7.3,-0.017651511
04/09/2009,7.43,-0.006706933
03/09/2009,7.48,0.062046086
02/09/2009,7.03,-0.029434501
01/09/2009,7.24,-0.048527041
31/08/2009,7.6,-0.016960615
28/08/2009,7.73,0.007792247
27/08/2009,7.67,0.007853444
26/08/2009,7.61,0.00263158
25/08/2009,7.59,0.024001152
24/08/2009,7.41,-0.043571248
21/08/2009,7.74,0.00778214
20/08/2009,7.68,0.003913899
19/08/2009,7.65,0.001308045
18/08/2009,7.64,0.035979897
17/08/2009,7.37,-0.060544804
14/08/2009,7.83,-0.008900249
13/08/2009,7.9,0.025642431
12/08/2009,7.7,-0.014184635
11/08/2009,7.81,0.0115906
10/08/2009,7.72,-0.036876397
07/08/2009,8.01,-0.007462721
06/08/2009,8.07,-0.044828826
05/08/2009,8.44,0.016726794
04/08/2009,8.3,-0.003607941
03/08/2009,8.33,0.040421914
31/07/2009,8,0.079313807
30/07/2009,7.39,0.03722001
29/07/2009,7.12,-0.002805051
28/07/2009,7.14,-0.018043515
27/07/2009,7.27,0.06977919
24/07/2009,6.78,-0.029071815
23/07/2009,6.98,0.089880819
22/07/2009,6.38,0.028618805
21/07/2009,6.2,0.001614205
20/07/2009,6.19,0.008110345
17/07/2009,6.14,0.001629992
16/07/2009,6.13,0.013136478
15/07/2009,6.05,0.035327475
14/07/2009,5.84,0.026020549
13/07/2009,5.69,-0.005258557
10/07/2009,5.72,0.015859363
09/07/2009,5.63,0.051012881
08/07/2009,5.35,-0.033091255
07/07/2009,5.53,-0.039012039
06/07/2009,5.75,-0.024056143
02/07/2009,5.89,-0.003389834
01/07/2009,5.91,-0.026712774
30/06/2009,6.07,0.048954922
29/06/2009,5.78,0.029852963
26/06/2009,5.61,-0.012400513
25/06/2009,5.68,0.008841791
24/06/2009,5.63,0.017921627
23/06/2009,5.53,0.027499441
22/06/2009,5.38,-0.061280431
19/06/2009,5.72,0.007017573
18/06/2009,5.68,-0.005267791
17/06/2009,5.71,0.007029906
16/06/2009,5.67,-0.044835095
15/06/2009,5.93,-0.02990256
12/06/2009,6.11,0.021506205
11/06/2009,5.98,-0.034514519
10/06/2009,6.19,-0.011245098
09/06/2009,6.26,-0.018987912
08/06/2009,6.38,0.00313972
05/06/2009,6.36,0
04/06/2009,6.36,0.028710106
03/06/2009,6.18,-0.036540999
02/06/2009,6.41,0.044664521
01/06/2009,6.13,0.063994895
29/05/2009,5.75,0.033601747
28/05/2009,5.56,0.040372455
27/05/2009,5.34,-0.011173301
26/05/2009,5.4,0.026267927
22/05/2009,5.26,-0.013220211
21/05/2009,5.33,-0.014897855
20/05/2009,5.41,-0.039860349
19/05/2009,5.63,0.02336135
18/05/2009,5.5,0.001819837
15/05/2009,5.49,0.061991676
14/05/2009,5.16,0.039530839
13/05/2009,4.96,-0.010030174
12/05/2009,5.01,-0.193568781
11/05/2009,6.08,-0.025975486
08/05/2009,6.24,0.029270382
07/05/2009,6.06,-0.032470385
06/05/2009,6.26,0.067738524
05/05/2009,5.85,-0.005115101
04/05/2009,5.88,0.032846514
01/05/2009,5.69,-0.04971032
30/04/2009,5.98,0.092804959
29/04/2009,5.45,0.048881911
28/04/2009,5.19,0.015534293
27/04/2009,5.11,0.021761492
24/04/2009,5,0.107585211
23/04/2009,4.49,0.047899692
22/04/2009,4.28,0.118951943
21/04/2009,3.8,0.029374609
20/04/2009,3.69,-0.080667903
17/04/2009,4,-0.039220713
16/04/2009,4.16,0.029270382
15/04/2009,4.04,-0.062370331
14/04/2009,4.3,0.009345862
13/04/2009,4.26,0.004705891
09/04/2009,4.24,0.07084769
08/04/2009,3.95,0.123813843
07/04/2009,3.49,-0.077173265
06/04/2009,3.77,0.148420005
03/04/2009,3.25,0.110501915
02/04/2009,2.91,0.060195161
01/04/2009,2.74,0.040974074
31/03/2009,2.63,-0.048246834
30/03/2009,2.76,-0.028573372
27/03/2009,2.84,-0.034605529
26/03/2009,2.94,0.059562261
25/03/2009,2.77,-0.031974305
24/03/2009,2.86,-0.013889112
23/03/2009,2.9,0.053109825
20/03/2009,2.75,0.091318159
19/03/2009,2.51,0.016064603
18/03/2009,2.47,0.080042708
17/03/2009,2.28,0.082238098
16/03/2009,2.1,-0.041964199
13/03/2009,2.19,0.041964199
12/03/2009,2.1,0.068992871
11/03/2009,1.96,0.057758834
10/03/2009,1.85,0.061300526
09/03/2009,1.74,0.023256862
06/03/2009,1.7,-0.062698594
05/03/2009,1.81,-0.032611586
04/03/2009,1.87,0.032611586
03/03/2009,1.81,-0.037944932
02/03/2009,1.88,-0.061875404
27/02/2009,2,0.010050336
26/02/2009,1.98,-0.015037877
25/02/2009,2.01,0.004987542
24/02/2009,2,0.145025772
23/02/2009,1.73,0.090696561
20/02/2009,1.58,-0.031155168
19/02/2009,1.63,-0.024243612
18/02/2009,1.67,-0.011904903
17/02/2009,1.69,-0.04058528
13/02/2009,1.76,-0.016901811
12/02/2009,1.79,-0.032970019
11/02/2009,1.85,0.016349138
10/02/2009,1.82,-0.043017385
09/02/2009,1.9,-0.020834087
06/02/2009,1.94,0.00516797
05/02/2009,1.93,-0.01030937
04/02/2009,1.95,-0.005115101
03/02/2009,1.96,0.041672696
02/02/2009,1.88,0.005333346
30/01/2009,1.87,-0.041890942
29/01/2009,1.95,-0.04020642
28/01/2009,2.03,0.03000225
27/01/2009,1.97,0.01534557
26/01/2009,1.94,0.074901308
23/01/2009,1.8,-0.074901308
22/01/2009,1.94,-0.074476093
21/01/2009,2.09,-0.018957914
20/01/2009,2.13,-0.027779564
16/01/2009,2.19,-0.018100042
15/01/2009,2.23,-0.013363228
14/01/2009,2.26,-0.092893747
13/01/2009,2.48,-0.062520357
12/01/2009,2.64,0.003795071
09/01/2009,2.63,-0.022557347
08/01/2009,2.69,0
07/01/2009,2.69,-0.025689486
06/01/2009,2.76,0.067441281
05/01/2009,2.58,
