Date,Close,BDX
25/01/2011,84.61,0.011291497
24/01/2011,83.66,0.005513618
21/01/2011,83.2,0.00132299
20/01/2011,83.09,0.00108375
19/01/2011,83,-0.011618984
18/01/2011,83.97,0.01523999
14/01/2011,82.7,-0.005186046
13/01/2011,83.13,-0.006116227
12/01/2011,83.64,-0.004056801
11/01/2011,83.98,0.011015437
10/01/2011,83.06,-0.002044622
07/01/2011,83.23,-0.000240269
06/01/2011,83.25,-0.001440404
05/01/2011,83.37,0.000239923
04/01/2011,83.35,-0.016421121
03/01/2011,84.73,0.002481537
31/12/2010,84.52,-0.007308768
30/12/2010,85.14,0.001881026
29/12/2010,84.98,-0.003992959
28/12/2010,85.32,0.014283428
27/12/2010,84.11,-0.006281502
23/12/2010,84.64,0.003076561
22/12/2010,84.38,0.006778075
21/12/2010,83.81,-0.000477156
20/12/2010,83.85,-0.01608931
17/12/2010,85.21,0.005059132
16/12/2010,84.78,0.020737247
15/12/2010,83.04,-0.004205979
14/12/2010,83.39,0.011700272
13/12/2010,82.42,0.004743092
10/12/2010,82.03,0.006972932
09/12/2010,81.46,0.005045854
08/12/2010,81.05,-0.004063294
07/12/2010,81.38,0.006533957
06/12/2010,80.85,-0.008375465
03/12/2010,81.53,0.009489257
02/12/2010,80.76,0.011707694
01/12/2010,79.82,0.023963112
30/11/2010,77.93,-0.001538659
29/11/2010,78.05,-0.001408361
26/11/2010,78.16,0.000511902
24/11/2010,78.12,0.019126972
23/11/2010,76.64,-0.012705992
22/11/2010,77.62,-0.002830312
19/11/2010,77.84,0.001928889
18/11/2010,77.69,0.011782359
17/11/2010,76.78,0.002216573
16/11/2010,76.61,-0.010129957
15/11/2010,77.39,0.001551791
12/11/2010,77.27,-0.012858606
11/11/2010,78.27,0.001150527
10/11/2010,78.18,0.005129532
09/11/2010,77.78,0.002832498
08/11/2010,77.56,0.000257898
05/11/2010,77.54,-0.009114897
04/11/2010,78.25,0.035246512
03/11/2010,75.54,0.002120329
02/11/2010,75.38,0.001194664
01/11/2010,75.29,-0.003050198
29/10/2010,75.52,-0.011454276
28/10/2010,76.39,0.003146718
27/10/2010,76.15,-0.007587687
26/10/2010,76.73,-0.002343141
25/10/2010,76.91,0.006653211
22/10/2010,76.4,-0.007822726
21/10/2010,77,0.001299545
20/10/2010,76.9,0.007177845
19/10/2010,76.35,-0.006136991
18/10/2010,76.82,0.009022618
15/10/2010,76.13,0.000656987
14/10/2010,76.08,0.000788955
13/10/2010,76.02,0.006201775
12/10/2010,75.55,0.008373811
11/10/2010,74.92,0.002271665
08/10/2010,74.75,0.003081667
07/10/2010,74.52,-0.008152401
06/10/2010,75.13,0.00346667
05/10/2010,74.87,0.016157616
04/10/2010,73.67,-0.008515291
01/10/2010,74.3,0.002695419
30/09/2010,74.1,-0.000944223
29/09/2010,74.17,-0.008725473
28/09/2010,74.82,0.008051573
27/09/2010,74.22,-0.000808081
24/09/2010,74.28,0.01587658
23/09/2010,73.11,-0.005048104
22/09/2010,73.48,-0.003125215
21/09/2010,73.71,0.001765226
20/09/2010,73.58,0.001359989
17/09/2010,73.48,0.009984354
16/09/2010,72.75,0.002752927
15/09/2010,72.55,0.01332058
14/09/2010,71.59,0.00560304
13/09/2010,71.19,-0.001123122
10/09/2010,71.27,0.006192842
09/09/2010,70.83,0.01593886
08/09/2010,69.71,-0.001719937
07/09/2010,69.83,-0.011249674
03/09/2010,70.62,0.004968425
02/09/2010,70.27,0.010730484
01/09/2010,69.52,0.019316554
31/08/2010,68.19,-0.015569612
30/08/2010,69.26,-0.006619682
27/08/2010,69.72,0.012847524
26/08/2010,68.83,-0.013421083
25/08/2010,69.76,0.006615873
24/08/2010,69.3,-0.024375806
23/08/2010,71.01,0.002679266
20/08/2010,70.82,-0.006895123
19/08/2010,71.31,-0.014202411
18/08/2010,72.33,0.004850678
17/08/2010,71.98,0.018933319
16/08/2010,70.63,-0.004661355
13/08/2010,70.96,-0.001408253
12/08/2010,71.06,-0.000562746
11/08/2010,71.1,-0.017980831
10/08/2010,72.39,0.007070106
09/08/2010,71.88,0.002786293
06/08/2010,71.68,0.00097704
05/08/2010,71.61,0.00588237
04/08/2010,71.19,0.010307186
03/08/2010,70.46,0.00085191
02/08/2010,70.4,0.022989518
30/07/2010,68.8,0.01848373
29/07/2010,67.54,-0.011628894
28/07/2010,68.33,0.000878477
27/07/2010,68.27,-0.004092975
26/07/2010,68.55,0.024513927
23/07/2010,66.89,-0.007595539
22/07/2010,67.4,0.007147142
21/07/2010,66.92,-0.017919769
20/07/2010,68.13,0.001027976
19/07/2010,68.06,0.004565209
16/07/2010,67.75,-0.023485873
15/07/2010,69.36,-0.003310546
14/07/2010,69.59,0.001006398
13/07/2010,69.52,0.006349228
12/07/2010,69.08,-0.005485794
09/07/2010,69.46,-0.007172603
08/07/2010,69.96,-0.004563613
07/07/2010,70.28,0.030335997
06/07/2010,68.18,0.003084835
02/07/2010,67.97,0.010054794
01/07/2010,67.29,-0.00489216
30/06/2010,67.62,0.002517215
29/06/2010,67.45,-0.025036078
28/06/2010,69.16,0.001591781
25/06/2010,69.05,-0.005344131
24/06/2010,69.42,-0.009034262
23/06/2010,70.05,-0.01572159
22/06/2010,71.16,-0.004486827
21/06/2010,71.48,0.002240897
18/06/2010,71.32,-0.008377597
17/06/2010,71.92,-0.001805932
16/06/2010,72.05,0.013132349
15/06/2010,71.11,0.013022123
14/06/2010,70.19,0.007149015
11/06/2010,69.69,-0.001003944
10/06/2010,69.76,0.016185324
09/06/2010,68.64,-0.004070956
08/06/2010,68.92,-0.005354184
07/06/2010,69.29,-0.011336851
04/06/2010,70.08,-0.032430722
03/06/2010,72.39,-0.000138131
02/06/2010,72.4,0.023619294
01/06/2010,70.71,-0.008309322
28/05/2010,71.3,-0.012682213
27/05/2010,72.21,0.021698899
26/05/2010,70.66,-0.010978295
25/05/2010,71.44,0.00154094
24/05/2010,71.33,-0.002240583
21/05/2010,71.49,-0.002235574
20/05/2010,71.65,-0.028616618
19/05/2010,73.73,-0.00770118
18/05/2010,74.3,0.00702326
17/05/2010,73.78,0.007072935
14/05/2010,73.26,-0.016381602
13/05/2010,74.47,-0.008424199
12/05/2010,75.1,0.004671346
11/05/2010,74.75,-0.010910167
10/05/2010,75.57,0.025599468
07/05/2010,73.66,-0.016426921
06/05/2010,74.88,-0.009701717
05/05/2010,75.61,0.002250911
04/05/2010,75.44,-0.010286257
03/05/2010,76.22,-0.001966053
30/04/2010,76.37,-0.003007128
29/04/2010,76.6,-0.001304632
28/04/2010,76.7,0.008642191
27/04/2010,76.04,-0.004723179
26/04/2010,76.4,-0.014940193
23/04/2010,77.55,0.003617108
22/04/2010,77.27,-0.016556882
21/04/2010,78.56,-0.013904914
20/04/2010,79.66,0.015178637
19/04/2010,78.46,0.009219015
16/04/2010,77.74,-0.003979722
15/04/2010,78.05,-0.005621581
14/04/2010,78.49,-0.002926025
13/04/2010,78.72,-0.0035506
12/04/2010,79,0.00113989
09/04/2010,78.91,0.003554657
08/04/2010,78.63,0.001654681
07/04/2010,78.5,0.000892118
06/04/2010,78.43,-0.001019498
05/04/2010,78.51,-0.00571539
01/04/2010,78.96,0.002917118
31/03/2010,78.73,-0.004056286
30/03/2010,79.05,0.000632711
29/03/2010,79,0.006221847
26/03/2010,78.51,-0.004574922
25/03/2010,78.87,-0.001773499
24/03/2010,79.01,-0.008820622
23/03/2010,79.71,-0.005380057
22/03/2010,80.14,0.01306223
19/03/2010,79.1,-0.003659541
18/03/2010,79.39,0.001891194
17/03/2010,79.24,0.002653695
16/03/2010,79.03,0.000379675
15/03/2010,79,0.008006651
12/03/2010,78.37,-0.00114774
11/03/2010,78.46,-0.00584574
10/03/2010,78.92,0.005718295
09/03/2010,78.47,0.006648791
08/03/2010,77.95,-0.008304104
05/03/2010,78.6,0.001273075
04/03/2010,78.5,-0.002290369
03/03/2010,78.68,-0.005829442
02/03/2010,79.14,0.001517451
01/03/2010,79.02,0.014660215
26/02/2010,77.87,-0.0083126
25/02/2010,78.52,-0.003813402
24/02/2010,78.82,0.012126002
23/02/2010,77.87,0.004762833
22/02/2010,77.5,-0.000515996
19/02/2010,77.54,-0.005401942
18/02/2010,77.96,0.007726023
17/02/2010,77.36,0.005833944
16/02/2010,76.91,0.014010049
12/02/2010,75.84,0.008208705
11/02/2010,75.22,0.007740597
10/02/2010,74.64,-0.008272229
09/02/2010,75.26,0.007736466
08/02/2010,74.68,-0.002808052
05/02/2010,74.89,0.002406418
04/02/2010,74.71,-0.025505182
03/02/2010,76.64,-0.004945995
02/02/2010,77.02,0.017154876
01/02/2010,75.71,0.004500934
29/01/2010,75.37,-0.014619951
28/01/2010,76.48,0.006295928
27/01/2010,76,0.005673961
26/01/2010,75.57,-0.002775027
25/01/2010,75.78,0.009280194
22/01/2010,75.08,-0.014150868
21/01/2010,76.15,-0.008369344
20/01/2010,76.79,-0.006490158
19/01/2010,77.29,0.013022713
15/01/2010,76.29,-0.009782899
14/01/2010,77.04,-0.005953169
13/01/2010,77.5,0.003231021
12/01/2010,77.25,-0.014904554
11/01/2010,78.41,0.006397156
08/01/2010,77.91,0.003471556
07/01/2010,77.64,-0.000257566
06/01/2010,77.66,-0.002700445
05/01/2010,77.87,-0.00933093
04/01/2010,78.6,-0.003302429
31/12/2009,78.86,-0.010469979
30/12/2009,79.69,-0.000376388
29/12/2009,79.72,0.002009041
28/12/2009,79.56,0.004408901
24/12/2009,79.21,0.000757767
23/12/2009,79.15,0.009775994
22/12/2009,78.38,0.028338572
21/12/2009,76.19,0.017610518
18/12/2009,74.86,-0.008248018
17/12/2009,75.48,-0.021754232
16/12/2009,77.14,-0.006589597
15/12/2009,77.65,0.001159719
14/12/2009,77.56,0.001419264
11/12/2009,77.45,-0.002707757
10/12/2009,77.66,0.008794676
09/12/2009,76.98,-0.005053461
08/12/2009,77.37,-0.008109718
07/12/2009,78,-0.00064082
04/12/2009,78.05,0.009526334
03/12/2009,77.31,0.010532572
02/12/2009,76.5,0.006557401
01/12/2009,76,0.015915455
30/11/2009,74.8,0.001070091
27/11/2009,74.72,-0.010782134
25/11/2009,75.53,-0.001323102
24/11/2009,75.63,0.005037126
23/11/2009,75.25,0.020813104
20/11/2009,73.7,0.003261759
19/11/2009,73.46,-0.001496294
18/11/2009,73.57,-0.00325689
17/11/2009,73.81,0.00707005
16/11/2009,73.29,0.007807724
13/11/2009,72.72,0.007176404
12/11/2009,72.2,-0.008550597
11/11/2009,72.82,0.013131711
10/11/2009,71.87,0.003205354
09/11/2009,71.64,0.015473652
06/11/2009,70.54,0.0242497
05/11/2009,68.85,0.004950505
04/11/2009,68.51,-0.020228981
03/11/2009,69.91,0.013827096
02/11/2009,68.95,0.008593746
30/10/2009,68.36,0.004251271
29/10/2009,68.07,0.02183201
28/10/2009,66.6,-0.012533736
27/10/2009,67.44,-0.000889284
26/10/2009,67.5,0
23/10/2009,67.5,-0.00796817
22/10/2009,68.04,0.00826451
21/10/2009,67.48,-0.000592593
20/10/2009,67.52,-0.020232328
19/10/2009,68.9,-0.005211361
16/10/2009,69.26,0.013225976
15/10/2009,68.35,-0.003067711
14/10/2009,68.56,-0.003639809
13/10/2009,68.81,0.002910787
12/10/2009,68.61,-0.00203844
09/10/2009,68.75,0.004227103
08/10/2009,68.46,0.010868076
07/10/2009,67.72,0.002365465
06/10/2009,67.56,0.004450386
05/10/2009,67.26,-0.00059453
02/10/2009,67.3,-0.014603106
01/10/2009,68.29,-0.021154078
30/09/2009,69.75,-0.008849615
29/09/2009,70.37,-0.001845674
28/09/2009,70.5,0.028778965
25/09/2009,68.5,-0.003061004
24/09/2009,68.71,-0.009127191
23/09/2009,69.34,-0.01261123
22/09/2009,70.22,-0.004546754
21/09/2009,70.54,0.003977278
18/09/2009,70.26,0.004421946
17/09/2009,69.95,-0.006838608
16/09/2009,70.43,-0.000993401
15/09/2009,70.5,-0.003681159
14/09/2009,70.76,-0.008163311
11/09/2009,71.34,0.005481776
10/09/2009,70.95,0.00849262
09/09/2009,70.35,0.01677098
08/09/2009,69.18,-0.016059995
04/09/2009,70.3,0.018665294
03/09/2009,69,0.009611258
02/09/2009,68.34,0.000878349
01/09/2009,68.28,-0.019434984
31/08/2009,69.62,-0.012702661
28/08/2009,70.51,0.008688894
27/08/2009,69.9,0.001001932
26/08/2009,69.83,0.013117305
25/08/2009,68.92,0.003779624
24/08/2009,68.66,-0.002763437
21/08/2009,68.85,0.016253378
20/08/2009,67.74,0.031186935
19/08/2009,65.66,0.000152311
18/08/2009,65.65,-0.009852296
17/08/2009,66.3,-0.001356546
14/08/2009,66.39,0.009078592
13/08/2009,65.79,-0.022246521
12/08/2009,67.27,0.01905963
11/08/2009,66,0.004403621
10/08/2009,65.71,0.019826977
07/08/2009,64.42,0.01045496
06/08/2009,63.75,-0.0218766
05/08/2009,65.16,-0.005967426
04/08/2009,65.55,0.000915751
03/08/2009,65.49,0.005205156
31/07/2009,65.15,-0.033804335
30/07/2009,67.39,-0.088148387
29/07/2009,73.6,0.021284703
28/07/2009,72.05,-0.003463807
27/07/2009,72.3,0.007775657
24/07/2009,71.74,0.00447053
23/07/2009,71.42,0.021369242
22/07/2009,69.91,-0.001000786
21/07/2009,69.98,0.004583222
20/07/2009,69.66,0.002443408
17/07/2009,69.49,-0.019946523
16/07/2009,70.89,0.00084674
15/07/2009,70.83,0.015651999
14/07/2009,69.73,0.009365388
13/07/2009,69.08,0.01973604
10/07/2009,67.73,-0.006181945
09/07/2009,68.15,-0.007601264
08/07/2009,68.67,-0.010718527
07/07/2009,69.41,-0.013167501
06/07/2009,70.33,0.01836757
02/07/2009,69.05,-0.023614693
01/07/2009,70.7,-0.008590997
30/06/2009,71.31,-0.005593638
29/06/2009,71.71,0.010795759
26/06/2009,70.94,0.000422982
25/06/2009,70.91,0.034577722
24/06/2009,68.5,0.003656311
23/06/2009,68.25,0.000293083
22/06/2009,68.23,-0.013393707
19/06/2009,69.15,-0.002311138
18/06/2009,69.31,0.018052608
17/06/2009,68.07,0.016441161
16/06/2009,66.96,-0.002535612
15/06/2009,67.13,-0.018010525
12/06/2009,68.35,0.001024665
11/06/2009,68.28,0.010156855
10/06/2009,67.59,-0.00619471
09/06/2009,68.01,0.011386445
08/06/2009,67.24,-0.001189061
05/06/2009,67.32,-0.002966481
04/06/2009,67.52,-0.020812711
03/06/2009,68.94,0.001887478
02/06/2009,68.81,0.01169433
01/06/2009,68.01,0.004864038
29/05/2009,67.68,0.010098096
28/05/2009,67,-0.001938419
27/05/2009,67.13,0
26/05/2009,67.13,0.018492596
22/05/2009,65.9,0.01328974
21/05/2009,65.03,-0.000461219
20/05/2009,65.06,0.007560014
19/05/2009,64.57,-0.00555986
18/05/2009,64.93,-0.003536017
15/05/2009,65.16,-0.011140901
14/05/2009,65.89,0.008535336
13/05/2009,65.33,0.019319046
12/05/2009,64.08,0.024325951
11/05/2009,62.54,-0.004467142
08/05/2009,62.82,0.019611624
07/05/2009,61.6,0.002275314
06/05/2009,61.46,-0.011325149
05/05/2009,62.16,0.020971264
04/05/2009,60.87,-0.005079896
01/05/2009,61.18,0.011507607
30/04/2009,60.48,-0.007248796
29/04/2009,60.92,-0.020150178
28/04/2009,62.16,-0.042981823
27/04/2009,64.89,0.038007087
24/04/2009,62.47,-0.024665282
23/04/2009,64.03,-0.044893034
22/04/2009,66.97,-0.010989122
21/04/2009,67.71,-0.010285133
20/04/2009,68.41,0.001902115
17/04/2009,68.28,0.005580863
16/04/2009,67.9,0.006204777
15/04/2009,67.48,-0.012078509
14/04/2009,68.3,0.015492748
13/04/2009,67.25,0.00014871
09/04/2009,67.24,0.012270093
08/04/2009,66.42,0.015628874
07/04/2009,65.39,-0.001069927
06/04/2009,65.46,-0.007760824
03/04/2009,65.97,-0.012502987
02/04/2009,66.8,0.006006024
01/04/2009,66.4,-0.012571252
31/03/2009,67.24,0.012872502
30/03/2009,66.38,-0.027048759
27/03/2009,68.2,0.028707259
26/03/2009,66.27,-0.002110341
25/03/2009,66.41,0.005435617
24/03/2009,66.05,-0.005586185
23/03/2009,66.42,0.028248309
20/03/2009,64.57,0.010430545
19/03/2009,63.9,-0.028844446
18/03/2009,65.77,0.001673895
17/03/2009,65.66,0.009026299
16/03/2009,65.07,-0.00168906
13/03/2009,65.18,0.019051145
12/03/2009,63.95,0.037926789
11/03/2009,61.57,-0.019461812
10/03/2009,62.78,0.007033277
09/03/2009,62.34,-0.028620817
06/03/2009,64.15,0.003122563
05/03/2009,63.95,-0.016439576
04/03/2009,65.01,0.005552999
03/03/2009,64.65,0.014646569
02/03/2009,63.71,0.02898292
27/02/2009,61.89,-0.050565933
26/02/2009,65.1,-0.038127122
25/02/2009,67.63,-0.014823784
24/02/2009,68.64,-0.000145677
23/02/2009,68.65,-0.013887103
20/02/2009,69.61,-0.002439201
19/02/2009,69.78,0.003589122
18/02/2009,69.53,-0.000862565
17/02/2009,69.59,-0.014975677
13/02/2009,70.64,-0.008878925
12/02/2009,71.27,0.005346102
11/02/2009,70.89,0.00282526
10/02/2009,70.69,-0.029686523
09/02/2009,72.82,-0.017289928
06/02/2009,74.09,0.00054003
05/02/2009,74.05,0.002433749
04/02/2009,73.87,0.00094806
03/02/2009,73.8,0.013368089
02/02/2009,72.82,0.002061998
30/01/2009,72.67,0.018611648
29/01/2009,71.33,0.018107724
28/01/2009,70.05,-0.056880796
27/01/2009,74.15,0.022641447
26/01/2009,72.49,0.014730672
23/01/2009,71.43,-0.030606194
22/01/2009,73.65,0.018776677
21/01/2009,72.28,0.018431128
20/01/2009,70.96,-0.021746048
16/01/2009,72.52,0.016265042
15/01/2009,71.35,0.004635816
14/01/2009,71.02,-0.014259993
13/01/2009,72.04,0.014541643
12/01/2009,71,-0.003935906
09/01/2009,71.28,0.030916345
08/01/2009,69.11,0.021204275
07/01/2009,67.66,-0.010585221
06/01/2009,68.38,-0.010619054
05/01/2009,69.11,
