Date,Close,ICE
22/08/2013,185.51,0.020971981
21/08/2013,181.66,-0.00893279
20/08/2013,183.29,0.00893279
19/08/2013,181.66,-0.000715367
16/08/2013,181.79,0.007952767
15/08/2013,180.35,-0.009656579
14/08/2013,182.1,-0.004930166
13/08/2013,183,-0.000764735
12/08/2013,183.14,-0.009672411
09/08/2013,184.92,-0.012093996
08/08/2013,187.17,0.011715525
07/08/2013,184.99,-0.009843817
06/08/2013,186.82,0.006336272
05/08/2013,185.64,-0.014970339
02/08/2013,188.44,0.014108827
01/08/2013,185.8,0.018194663
31/07/2013,182.45,0.015409987
30/07/2013,179.66,0.007879117
29/07/2013,178.25,0.005456656
26/07/2013,177.28,-0.007698181
25/07/2013,178.65,0.010522563
24/07/2013,176.78,-0.009626556
23/07/2013,178.49,0.007366412
22/07/2013,177.18,-0.010163773
19/07/2013,178.99,-0.013760412
18/07/2013,181.47,0.002482828
17/07/2013,181.02,-0.002978655
16/07/2013,181.56,-0.001650983
15/07/2013,181.86,0.006564998
12/07/2013,180.67,0.008002266
11/07/2013,179.23,-0.000223152
10/07/2013,179.27,0.022109073
09/07/2013,175.35,-0.011510347
08/07/2013,177.38,0.001975114
05/07/2013,177.03,0.012104828
03/07/2013,174.9,0.00228964
02/07/2013,174.5,-0.019971162
01/07/2013,178.02,0.001461578
28/06/2013,177.76,-0.01063185
27/06/2013,179.66,-0.001334965
26/06/2013,179.9,0.026929688
25/06/2013,175.12,0.018325874
24/06/2013,171.94,-0.003599423
21/06/2013,172.56,-0.005259672
20/06/2013,173.47,-0.030542792
19/06/2013,178.85,-0.023321128
18/06/2013,183.07,0.023209308
17/06/2013,178.87,0.032501014
14/06/2013,173.15,-0.012853795
13/06/2013,175.39,0.019168813
12/06/2013,172.06,0.005361318
11/06/2013,171.14,-0.022761077
10/06/2013,175.08,0.002172795
07/06/2013,174.7,0.03198877
06/06/2013,169.2,0.026106141
05/06/2013,164.84,0.000485437
04/06/2013,164.76,-0.026591578
03/06/2013,169.2,-0.011809426
31/05/2013,171.21,-0.03574165
30/05/2013,177.44,0.03574165
29/05/2013,171.21,0.009978951
28/05/2013,169.51,0.010973803
24/05/2013,167.66,-0.003750563
23/05/2013,168.29,-0.007282232
22/05/2013,169.52,-0.023149047
21/05/2013,173.49,-0.014704885
20/05/2013,176.06,-0.007638592
17/05/2013,177.41,0.019293203
16/05/2013,174.02,-0.004529435
15/05/2013,174.81,-0.006272831
14/05/2013,175.91,0.020967537
13/05/2013,172.26,0.00092926
10/05/2013,172.1,0.00518483
09/05/2013,171.21,-0.002624903
08/05/2013,171.66,0.003150712
07/05/2013,171.12,-0.003267214
06/05/2013,171.68,-0.00197847
03/05/2013,172.02,0.002677689
02/05/2013,171.56,0.029577455
01/05/2013,166.56,0.022034944
30/04/2013,162.93,0.006403568
29/04/2013,161.89,0.014810476
26/04/2013,159.51,-0.00050141
25/04/2013,159.59,0.00754768
24/04/2013,158.39,0.006333545
23/04/2013,157.39,0.013561265
22/04/2013,155.27,0.005748441
19/04/2013,154.38,0.012842838
18/04/2013,152.41,-0.01018352
17/04/2013,153.97,-0.00995226
16/04/2013,155.51,0.008719014
15/04/2013,154.16,-0.025869031
12/04/2013,158.2,-0.000758246
11/04/2013,158.32,0.00354341
10/04/2013,157.76,0.017327245
09/04/2013,155.05,-0.005916036
08/04/2013,155.97,0.005851542
05/04/2013,155.06,-0.013070406
04/04/2013,157.1,0.001720129
03/04/2013,156.83,-0.02921888
02/04/2013,161.48,0.008645139
01/04/2013,160.09,-0.018443399
28/03/2013,163.07,0.020193947
27/03/2013,159.81,-0.010952876
26/03/2013,161.57,-0.00265785
25/03/2013,162,-0.001911752
22/03/2013,162.31,0.00537453
21/03/2013,161.44,-0.000990589
20/03/2013,161.6,0.012390806
19/03/2013,159.61,-0.001502536
18/03/2013,159.85,-0.007044258
15/03/2013,160.98,-0.008412768
14/03/2013,162.34,0.018213402
13/03/2013,159.41,0.005724906
12/03/2013,158.5,-0.004657905
11/03/2013,159.24,0.004027189
08/03/2013,158.6,-0.000882334
07/03/2013,158.74,-0.010091282
06/03/2013,160.35,0.011415076
05/03/2013,158.53,0.012440656
04/03/2013,156.57,0.016550592
01/03/2013,154,-0.005310549
28/02/2013,154.82,-0.001742442
27/02/2013,155.09,0.014679401
26/02/2013,152.83,0.015230227
25/02/2013,150.52,-0.035631828
22/02/2013,155.98,0.019093813
21/02/2013,153.03,-0.010983051
20/02/2013,154.72,-0.006635126
19/02/2013,155.75,-0.004548229
15/02/2013,156.46,0.006026046
14/02/2013,155.52,0.024144602
13/02/2013,151.81,0.007272279
12/02/2013,150.71,0.005856142
11/02/2013,149.83,0.005555012
08/02/2013,149,0.000335627
07/02/2013,148.95,0.025360845
06/02/2013,145.22,0.011636092
05/02/2013,143.54,0.015516161
04/02/2013,141.33,0.003189117
01/02/2013,140.88,0.015234712
31/01/2013,138.75,-0.001080497
30/01/2013,138.9,0.015892356
29/01/2013,136.71,0.011032769
28/01/2013,135.21,0.00288857
25/01/2013,134.82,0.004013383
24/01/2013,134.28,0.005376357
23/01/2013,133.56,-0.004109544
22/01/2013,134.11,0.005833101
18/01/2013,133.33,0.016028165
17/01/2013,131.21,0.024144024
16/01/2013,128.08,-0.00397398
15/01/2013,128.59,-0.007206261
14/01/2013,129.52,0.001236094
11/01/2013,129.36,0.010568951
10/01/2013,128,0.003051526
09/01/2013,127.61,0.003375332
08/01/2013,127.18,0.002125232
07/01/2013,126.91,-0.02097461
04/01/2013,129.6,0.020895817
03/01/2013,126.92,0.015883434
02/01/2013,124.92,0.0089254
31/12/2012,123.81,0.001212268
28/12/2012,123.66,-0.004518323
27/12/2012,124.22,-0.00625955
26/12/2012,125,-0.000319949
24/12/2012,125.04,-0.009630382
21/12/2012,126.25,-0.030039317
20/12/2012,130.1,0.013854175
19/12/2012,128.31,0.002106496
18/12/2012,128.04,0.001563233
17/12/2012,127.84,-0.000469227
14/12/2012,127.9,-0.01026767
13/12/2012,129.22,-0.003707713
12/12/2012,129.7,0.004481887
11/12/2012,129.12,-0.014455119
10/12/2012,131,0.002139692
07/12/2012,130.72,-0.003207824
06/12/2012,131.14,0.007347347
05/12/2012,130.18,-0.005133521
04/12/2012,130.85,-0.008750294
03/12/2012,132,-0.001135718
30/11/2012,132.15,-0.000453926
29/11/2012,132.21,0.009194244
28/11/2012,131,0.007893669
27/11/2012,129.97,-0.006442234
26/11/2012,130.81,-0.002900765
23/11/2012,131.19,0.005120182
21/11/2012,130.52,0.004992522
20/11/2012,129.87,-0.001231243
19/11/2012,130.03,0.018864822
16/11/2012,127.6,0.006762627
15/11/2012,126.74,-0.00942366
14/11/2012,127.94,-0.003121588
13/11/2012,128.34,-0.017073303
12/11/2012,130.55,0.001916811
09/11/2012,130.3,-0.000613779
08/11/2012,130.38,-0.009085766
07/11/2012,131.57,-0.014187846
06/11/2012,133.45,0.001274697
05/11/2012,133.28,0.026226276
02/11/2012,129.83,-0.010801806
01/11/2012,131.24,0.001830385
31/10/2012,131,-0.001449331
26/10/2012,131.19,0.005273427
25/10/2012,130.5,0.000229911
24/10/2012,130.47,0.000690052
23/10/2012,130.38,-0.009009758
22/10/2012,131.56,0.010391292
19/10/2012,130.2,-0.002071586
18/10/2012,130.47,-0.002373207
17/10/2012,130.78,-0.004881779
16/10/2012,131.42,0.018508381
15/10/2012,129.01,-0.005642527
12/10/2012,129.74,0.004635361
11/10/2012,129.14,0.003568385
10/10/2012,128.68,-0.007741175
09/10/2012,129.68,-0.005920134
08/10/2012,130.45,-0.004207312
05/10/2012,131,-0.007680354
04/10/2012,132.01,0.003870826
03/10/2012,131.5,0.007786893
02/10/2012,130.48,-0.01097572
01/10/2012,131.92,-0.011231415
28/09/2012,133.41,-0.012884185
27/09/2012,135.14,0.003483937
26/09/2012,134.67,-0.004001784
25/09/2012,135.21,-0.014246092
24/09/2012,137.15,-0.003057661
21/09/2012,137.57,-0.00167048
20/09/2012,137.8,-0.002970909
19/09/2012,138.21,-0.015507526
18/09/2012,140.37,-0.000213698
17/09/2012,140.4,0.002210418
14/09/2012,140.09,0.023399638
13/09/2012,136.85,0.006598264
12/09/2012,135.95,0.001472212
11/09/2012,135.75,-0.000368256
10/09/2012,135.8,-0.009746166
07/09/2012,137.13,0.001532567
06/09/2012,136.92,0.010130014
05/09/2012,135.54,-0.007643724
04/09/2012,136.58,-0.00087822
31/08/2012,136.7,0.002563634
30/08/2012,136.35,-0.006651828
29/08/2012,137.26,-0.008054319
28/08/2012,138.37,0.00507174
27/08/2012,137.67,0.004148931
24/08/2012,137.1,0.010042968
23/08/2012,135.73,-0.001987267
22/08/2012,136,0.011908865
21/08/2012,134.39,-0.009110837
20/08/2012,135.62,0.002066726
17/08/2012,135.34,-0.002140459
16/08/2012,135.63,0.021086353
15/08/2012,132.8,0.001658
14/08/2012,132.58,-0.008636605
13/08/2012,133.73,0.003520735
10/08/2012,133.26,0.002328989
09/08/2012,132.95,0.005279047
08/08/2012,132.25,0.001361986
07/08/2012,132.07,0.000530162
06/08/2012,132,-0.001892148
03/08/2012,132.25,0.027132259
02/08/2012,128.71,-0.00534657
01/08/2012,129.4,-0.013966922
31/07/2012,131.22,-0.008574625
30/07/2012,132.35,-0.014253805
27/07/2012,134.25,0.011386744
26/07/2012,132.73,0.015794998
25/07/2012,130.65,-0.014060653
24/07/2012,132.5,0.010088454
23/07/2012,131.17,0.000610082
20/07/2012,131.09,-0.020237797
19/07/2012,133.77,-0.014103559
18/07/2012,135.67,-0.003531753
17/07/2012,136.15,0.015917419
16/07/2012,134,-0.023745677
13/07/2012,137.22,0.021956235
12/07/2012,134.24,0.003731626
11/07/2012,133.74,0.017042868
10/07/2012,131.48,-0.010064787
09/07/2012,132.81,-0.003682692
06/07/2012,133.3,-0.010744768
05/07/2012,134.74,-0.001186768
03/07/2012,134.9,-0.006796716
02/07/2012,135.82,-0.001177336
