Date,Close,SCHW
25/01/2011,18.08,-0.011548107
24/01/2011,18.29,0.00548247
21/01/2011,18.19,-0.006575366
20/01/2011,18.31,0
19/01/2011,18.31,-0.030126001
18/01/2011,18.87,0.002122017
14/01/2011,18.83,0.014981554
13/01/2011,18.55,0.021248416
12/01/2011,18.16,0.013862157
11/01/2011,17.91,-0.002230899
10/01/2011,17.95,0.003348217
07/01/2011,17.89,-0.004461803
06/01/2011,17.97,-0.006102654
05/01/2011,18.08,0.048734856
04/01/2011,17.22,-0.016129382
03/01/2011,17.5,0.022537793
31/12/2010,17.11,-0.002335086
30/12/2010,17.15,-0.008130126
29/12/2010,17.29,-0.006341907
28/12/2010,17.4,-0.001148765
27/12/2010,17.42,0.023229848
23/12/2010,17.02,-0.003519065
22/12/2010,17.08,0.007640355
21/12/2010,16.95,0.007104826
20/12/2010,16.83,0.001189061
17/12/2010,16.81,-0.011239397
16/12/2010,17,0.012429873
15/12/2010,16.79,0.002982406
14/12/2010,16.74,-0.001790511
13/12/2010,16.77,0.002985968
10/12/2010,16.72,-0.00536834
09/12/2010,16.81,0
08/12/2010,16.81,0.032651026
07/12/2010,16.27,0.003694585
06/12/2010,16.21,0.004947444
03/12/2010,16.13,-0.001858161
02/12/2010,16.16,0.029515486
01/12/2010,15.69,0.042975363
30/11/2010,15.03,0
29/11/2010,15.03,-0.001329787
26/11/2010,15.05,-0.009917437
24/11/2010,15.2,0.019934215
23/11/2010,14.9,-0.004686985
22/11/2010,14.97,-0.007321164
19/11/2010,15.08,-0.006609409
18/11/2010,15.18,0.009265453
17/11/2010,15.04,-0.000664673
16/11/2010,15.05,-0.006622541
15/11/2010,15.15,-0.000659848
12/11/2010,15.16,0.003303604
11/11/2010,15.11,-0.017711188
10/11/2010,15.38,-0.009705673
09/11/2010,15.53,-0.016603191
08/11/2010,15.79,-0.019442444
05/11/2010,16.1,0.016280886
04/11/2010,15.84,0.022343732
03/11/2010,15.49,0.006476707
02/11/2010,15.39,-0.002595719
01/11/2010,15.43,0.001297017
29/10/2010,15.41,-0.001944895
28/10/2010,15.44,-0.00516797
27/10/2010,15.52,0.030751524
26/10/2010,15.05,0.00332779
25/10/2010,15,0.001334223
22/10/2010,14.98,0.006697949
21/10/2010,14.88,0
20/10/2010,14.88,0.005390849
19/10/2010,14.8,-0.012756131
18/10/2010,14.99,0.032545245
15/10/2010,14.51,0.029372741
14/10/2010,14.09,0.001420455
13/10/2010,14.07,0.002846977
12/10/2010,14.03,0.003570157
11/10/2010,13.98,-0.015614228
08/10/2010,14.2,0.003527341
07/10/2010,14.15,-0.007042283
06/10/2010,14.25,-0.007689657
05/10/2010,14.36,0.023961682
04/10/2010,14.02,-0.007815315
01/10/2010,14.13,0.016411357
30/09/2010,13.9,-0.003590668
29/09/2010,13.95,-0.017057983
28/09/2010,14.19,0.018492703
27/09/2010,13.93,-0.002867385
24/09/2010,13.97,0.036447183
23/09/2010,13.47,-0.011808255
22/09/2010,13.63,-0.021053409
21/09/2010,13.92,-0.004301082
20/09/2010,13.98,0.018044517
17/09/2010,13.73,0.004379569
16/09/2010,13.67,-0.018123004
15/09/2010,13.92,0.005041422
14/09/2010,13.85,-0.012199649
13/09/2010,14.02,0.025281231
10/09/2010,13.67,0.01103358
09/09/2010,13.52,-0.015413149
08/09/2010,13.73,0.010248992
07/09/2010,13.59,-0.019672766
03/09/2010,13.86,0.006514681
02/09/2010,13.77,0.016844045
01/09/2010,13.54,0.05933299
31/08/2010,12.76,-0.004691174
30/08/2010,12.82,-0.030724383
27/08/2010,13.22,0.005309076
26/08/2010,13.15,-0.025526912
25/08/2010,13.49,-0.019817162
24/08/2010,13.76,-0.025117933
23/08/2010,14.11,-0.001416431
20/08/2010,14.13,0.009242867
19/08/2010,14,-0.024692613
18/08/2010,14.35,-0.00486619
17/08/2010,14.42,0.011859225
16/08/2010,14.25,-0.018770103
13/08/2010,14.52,-0.015716073
12/08/2010,14.75,0.006120386
11/08/2010,14.66,-0.037487656
10/08/2010,15.22,-0.013703314
09/08/2010,15.43,0.009768883
06/08/2010,15.28,-0.009768883
05/08/2010,15.43,0.001946157
04/08/2010,15.4,0.033006296
03/08/2010,14.9,-0.006688988
02/08/2010,15,0.014098924
30/07/2010,14.79,-0.016762042
29/07/2010,15.04,0.002663117
28/07/2010,15,-0.015873349
27/07/2010,15.24,-0.005888143
26/07/2010,15.33,0.00720134
23/07/2010,15.22,0.006591982
22/07/2010,15.12,0.028170877
21/07/2010,14.7,-0.025521869
20/07/2010,15.08,-0.005950431
19/07/2010,15.17,0.001979545
16/07/2010,15.14,0.039749254
15/07/2010,14.55,0.003442344
14/07/2010,14.5,-0.006187713
13/07/2010,14.59,0.011720231
12/07/2010,14.42,0.012561226
09/07/2010,14.24,0.00917114
08/07/2010,14.11,-0.00917114
07/07/2010,14.24,0.007754709
06/07/2010,14.13,0.013537791
02/07/2010,13.94,0
01/07/2010,13.94,-0.017070116
30/06/2010,14.18,0
29/06/2010,14.18,-0.054883457
28/06/2010,14.98,0.002673798
25/06/2010,14.94,0.021651725
24/06/2010,14.62,-0.018299392
23/06/2010,14.89,0
22/06/2010,14.89,-0.026509173
21/06/2010,15.29,-0.010409983
18/06/2010,15.45,0.003241494
17/06/2010,15.4,-0.024375806
16/06/2010,15.78,-0.010715514
15/06/2010,15.95,0.006289329
14/06/2010,15.85,-0.029221849
11/06/2010,16.32,0.012330612
10/06/2010,16.12,0.023855494
09/06/2010,15.74,-0.017008284
08/06/2010,16.01,0.008782992
07/06/2010,15.87,-0.027347882
04/06/2010,16.31,-0.023630303
03/06/2010,16.7,0.015083242
02/06/2010,16.45,0.030239885
01/06/2010,15.96,-0.023530497
28/05/2010,16.34,-0.025379006
27/05/2010,16.76,0.033983853
26/05/2010,16.2,-0.011660151
25/05/2010,16.39,0.010426344
24/05/2010,16.22,-0.027365648
21/05/2010,16.67,0.027365648
20/05/2010,16.22,-0.052833415
19/05/2010,17.1,0.008220833
18/05/2010,16.96,-0.024462489
17/05/2010,17.38,0.029783223
14/05/2010,16.87,-0.036663984
13/05/2010,17.5,-0.010233176
12/05/2010,17.68,0.002265007
11/05/2010,17.64,-0.027398974
10/05/2010,18.13,0.051496526
07/05/2010,17.22,-0.056448393
06/05/2010,18.22,-0.031868751
05/05/2010,18.81,-0.005302239
04/05/2010,18.91,-0.033795782
03/05/2010,19.56,0.013899838
30/04/2010,19.29,0.001037344
29/04/2010,19.27,0.015163689
28/04/2010,18.98,0.005282632
27/04/2010,18.88,-0.034360486
26/04/2010,19.54,-0.017250555
23/04/2010,19.88,0.014184635
22/04/2010,19.6,0.005628053
21/04/2010,19.49,0.010314687
20/04/2010,19.29,0.011994929
19/04/2010,19.06,0.005260401
16/04/2010,18.96,-0.017773599
15/04/2010,19.3,-0.002587324
14/04/2010,19.35,-0.013347221
13/04/2010,19.61,0.003064354
12/04/2010,19.55,0.016503727
09/04/2010,19.23,0.005736652
08/04/2010,19.12,-0.007814575
07/04/2010,19.27,0.001558037
06/04/2010,19.24,0.018888285
05/04/2010,18.88,0.013866889
01/04/2010,18.62,-0.00375235
31/03/2010,18.69,-0.003205131
30/03/2010,18.75,0.001067236
29/03/2010,18.73,-0.001600427
26/03/2010,18.76,0.002134473
25/03/2010,18.72,0.014528101
24/03/2010,18.45,-0.003786859
23/03/2010,18.52,-0.001079331
22/03/2010,18.54,-0.002155173
19/03/2010,18.58,-0.01123908
18/03/2010,18.79,0.016094768
17/03/2010,18.49,0.001082251
16/03/2010,18.47,0.01253081
15/03/2010,18.24,-0.010362787
12/03/2010,18.43,-0.035708563
11/03/2010,19.1,0.002096437
10/03/2010,19.06,0.004733114
09/03/2010,18.97,-0.003683245
08/03/2010,19.04,0.004210533
05/03/2010,18.96,0.028351725
04/03/2010,18.43,0.016963471
03/03/2010,18.12,-0.007696575
02/03/2010,18.26,0.000547795
01/03/2010,18.25,-0.003282279
26/02/2010,18.31,0.002734484
25/02/2010,18.26,-0.009266897
24/02/2010,18.43,0.001085776
23/02/2010,18.41,-0.016164145
22/02/2010,18.71,-0.001068376
19/02/2010,18.73,0.050366419
18/02/2010,17.81,0.00393812
17/02/2010,17.74,-0.00393812
16/02/2010,17.81,0.011293175
12/02/2010,17.61,-0.003967135
11/02/2010,17.68,-0.010689272
10/02/2010,17.87,0.020922448
09/02/2010,17.5,-0.012493064
08/02/2010,17.72,-0.019559159
05/02/2010,18.07,0.026922546
04/02/2010,17.59,-0.032441324
03/02/2010,18.17,-0.003296706
02/02/2010,18.23,-0.011453629
01/02/2010,18.44,0.008167756
29/01/2010,18.29,-0.007082568
28/01/2010,18.42,-0.017223246
27/01/2010,18.74,0.005887092
26/01/2010,18.63,-0.017558312
25/01/2010,18.96,0.007411363
22/01/2010,18.82,-0.017382581
21/01/2010,19.15,0.006811659
20/01/2010,19.02,-0.01409577
19/01/2010,19.29,0.015147848
15/01/2010,19,-0.00942909
14/01/2010,19.18,0.004179734
13/01/2010,19.1,0.000523697
12/01/2010,19.09,-0.001047121
11/01/2010,19.11,-0.002613014
08/01/2010,19.16,-0.006762054
07/01/2010,19.29,-0.003622255
06/01/2010,19.36,-0.018424267
05/01/2010,19.72,-0.003037977
04/01/2010,19.78,0.049751192
31/12/2009,18.82,-0.011621895
30/12/2009,19.04,0.00896867
29/12/2009,18.87,-0.00686562
28/12/2009,19,-0.002628122
24/12/2009,19.05,-0.002621233
23/12/2009,19.1,0.002096437
22/12/2009,19.06,0.026583171
21/12/2009,18.56,0.020686639
18/12/2009,18.18,0.017758513
17/12/2009,17.86,-0.011689529
16/12/2009,18.07,0.040660598
15/12/2009,17.35,-0.02279301
14/12/2009,17.75,-0.037594256
11/12/2009,18.43,0.002716655
10/12/2009,18.38,-0.012435954
09/12/2009,18.61,0.020630482
08/12/2009,18.23,-0.003285874
07/12/2009,18.29,-0.014115327
04/12/2009,18.55,0.036787019
03/12/2009,17.88,-0.018837122
02/12/2009,18.22,0.009374207
01/12/2009,18.05,-0.015393377
30/11/2009,18.33,0.032717085
27/11/2009,17.74,-0.028890898
25/11/2009,18.26,0.006042314
24/11/2009,18.15,-0.002751033
23/11/2009,18.2,-0.002743486
20/11/2009,18.25,-0.003282279
19/11/2009,18.31,-0.022679158
18/11/2009,18.73,-0.003198297
17/11/2009,18.79,0.005871381
16/11/2009,18.68,0.023288353
13/11/2009,18.25,0.012128043
12/11/2009,18.03,-0.003874901
11/11/2009,18.1,0.025742888
10/11/2009,17.64,-0.010713381
09/11/2009,17.83,0.04005112
06/11/2009,17.13,-0.008718451
05/11/2009,17.28,0.019872074
04/11/2009,16.94,-0.017554576
03/11/2009,17.24,-0.008087855
02/11/2009,17.38,0.002304148
30/10/2009,17.34,-0.036800077
29/10/2009,17.99,0.025902349
28/10/2009,17.53,-0.010780246
27/10/2009,17.72,-0.002254792
26/10/2009,17.76,-0.010084119
23/10/2009,17.94,-0.008879082
22/10/2009,18.1,0.004429686
21/10/2009,18.02,-0.020868412
20/10/2009,18.4,-0.007040376
19/10/2009,18.53,0.017420147
16/10/2009,18.21,-0.008203491
15/10/2009,18.36,-0.048893904
14/10/2009,19.28,0.015682496
13/10/2009,18.98,-0.015163689
12/10/2009,19.27,-0.011352031
09/10/2009,19.49,0.021785094
08/10/2009,19.07,-0.006793859
07/10/2009,19.2,-0.002081166
06/10/2009,19.24,0.041385216
05/10/2009,18.46,-0.014520287
02/10/2009,18.73,0.010195956
01/10/2009,18.54,-0.032372155
30/09/2009,19.15,-0.006246767
29/09/2009,19.27,0.009384845
28/09/2009,19.09,0.034100267
25/09/2009,18.45,-0.007559431
24/09/2009,18.59,-0.013358467
23/09/2009,18.84,0.01067246
22/09/2009,18.64,0.032718295
21/09/2009,18.04,0.024124592
18/09/2009,17.61,-0.007355054
17/09/2009,17.74,-0.026697915
16/09/2009,18.22,0.020516384
15/09/2009,17.85,-0.028715391
14/09/2009,18.37,0.023686043
11/09/2009,17.94,-0.023141529
10/09/2009,18.36,-0.006514681
09/09/2009,18.48,0
08/09/2009,18.48,0.020777128
04/09/2009,18.1,0.011111225
03/09/2009,17.9,0.020316726
02/09/2009,17.54,-0.001139601
01/09/2009,17.56,-0.02807596
31/08/2009,18.06,0.018441428
28/08/2009,17.73,-0.006185007
27/08/2009,17.84,-0.000560381
26/08/2009,17.85,-0.01390843
25/08/2009,18.1,0.012788609
24/08/2009,17.87,-0.00780383
21/08/2009,18.01,0.021892539
20/08/2009,17.62,-0.007350895
19/08/2009,17.75,0.006216465
18/08/2009,17.64,0.014273722
17/08/2009,17.39,-0.048817547
14/08/2009,18.26,-0.018986195
13/08/2009,18.61,-0.007494682
12/08/2009,18.75,0.005883943
11/08/2009,18.64,-0.026992906
10/08/2009,19.15,-0.015544354
07/08/2009,19.45,0.051158004
06/08/2009,18.48,0.042559614
05/08/2009,17.71,-0.001692525
04/08/2009,17.74,-0.017877571
03/08/2009,18.06,0.010576219
31/07/2009,17.87,0.002801907
30/07/2009,17.82,0.051825068
29/07/2009,16.92,-0.004128582
28/07/2009,16.99,-0.000588408
27/07/2009,17,0.023810649
24/07/2009,16.6,-0.037249355
23/07/2009,17.23,0.012262927
22/07/2009,17.02,-0.000587372
21/07/2009,17.03,-0.007604599
20/07/2009,17.16,0.004672906
17/07/2009,17.08,-0.032827595
16/07/2009,17.65,-0.024623516
15/07/2009,18.09,0.036592881
14/07/2009,17.44,0.004597709
13/07/2009,17.36,0.052628165
10/07/2009,16.47,-0.008464379
09/07/2009,16.61,0.003014775
08/07/2009,16.56,0.004236012
07/07/2009,16.49,-0.031634987
06/07/2009,17.02,0.014201422
02/07/2009,16.78,-0.02646435
01/07/2009,17.23,-0.017831936
30/06/2009,17.54,-0.020316726
29/06/2009,17.9,0.005040616
26/06/2009,17.81,0.00393812
25/06/2009,17.74,0.016482328
24/06/2009,17.45,0.015593732
23/06/2009,17.18,0.00642338
22/06/2009,17.07,-0.048594871
19/06/2009,17.92,0.026004857
18/06/2009,17.46,-0.001716739
17/06/2009,17.49,-0.000571592
16/06/2009,17.5,-0.019242246
15/06/2009,17.84,-0.013363228
12/06/2009,18.08,0.017857617
11/06/2009,17.76,-0.00896867
10/06/2009,17.92,-0.020983652
09/06/2009,18.3,0.012094705
08/06/2009,18.08,-0.002209946
05/06/2009,18.12,-0.018589928
04/06/2009,18.46,0.01528414
03/06/2009,18.18,-0.003294896
02/06/2009,18.24,-0.007646132
01/06/2009,18.38,0.043364215
29/05/2009,17.6,0.025900728
28/05/2009,17.15,0.028987537
27/05/2009,16.66,-0.059988871
26/05/2009,17.69,0.041552429
22/05/2009,16.97,0.010663608
21/05/2009,16.79,-0.037982947
20/05/2009,17.44,-0.018745224
19/05/2009,17.77,-0.012860116
18/05/2009,18,0.062466595
15/05/2009,16.91,-0.010003025
14/05/2009,17.08,0.001757985
13/05/2009,17.05,-0.049209012
12/05/2009,17.91,0.001117319
11/05/2009,17.89,-0.046418379
08/05/2009,18.74,0.047536948
07/05/2009,17.87,-0.057096234
06/05/2009,18.92,0.01813383
05/05/2009,18.58,-0.008040783
04/05/2009,18.73,0.036426968
01/05/2009,18.06,-0.022989518
30/04/2009,18.48,-0.006472515
29/04/2009,18.6,0.056399688
28/04/2009,17.58,-0.010186845
27/04/2009,17.76,-0.00449439
24/04/2009,17.84,-0.012256421
23/04/2009,18.06,0.035506688
22/04/2009,17.43,-0.023810649
21/04/2009,17.85,0.067193771
20/04/2009,16.69,-0.053657185
17/04/2009,17.61,0.003412973
16/04/2009,17.55,-0.028091735
15/04/2009,18.05,0.098306354
14/04/2009,16.36,-0.066218039
13/04/2009,17.48,0.029610291
09/04/2009,16.97,0.093838076
08/04/2009,15.45,0.009102794
07/04/2009,15.31,-0.034032177
06/04/2009,15.84,-0.032912005
03/04/2009,16.37,0.032912005
02/04/2009,15.84,0.023635722
01/04/2009,15.47,-0.001937359
31/03/2009,15.5,0.074306503
30/03/2009,14.39,-0.051467011
27/03/2009,15.15,-0.053962995
26/03/2009,15.99,0.046073408
25/03/2009,15.27,0.040085527
24/03/2009,14.67,-0.058898927
23/03/2009,15.56,0.126578025
20/03/2009,13.71,0.005852248
19/03/2009,13.63,-0.109022182
18/03/2009,15.2,0.057545486
17/03/2009,14.35,0.042711118
16/03/2009,13.75,-0.024426502
13/03/2009,14.09,0.014296169
12/03/2009,13.89,0.052468628
11/03/2009,13.18,0.034739117
10/03/2009,12.73,0.113862999
09/03/2009,11.36,0
06/03/2009,11.36,0.001762115
05/03/2009,11.34,-0.049881363
04/03/2009,11.92,-0.019934215
03/03/2009,12.16,0.010748347
02/03/2009,12.03,-0.054985555
27/02/2009,12.71,-0.016387413
26/02/2009,12.92,-0.001546791
25/02/2009,12.94,-0.027440746
24/02/2009,13.3,0.093732478
23/02/2009,12.11,-0.0709178
20/02/2009,13,0.015504187
19/02/2009,12.8,0
18/02/2009,12.8,0.010997754
17/02/2009,12.66,-0.031106707
13/02/2009,13.06,-0.024954036
12/02/2009,13.39,0.019608471
11/02/2009,13.13,-0.015117446
10/02/2009,13.33,-0.073732808
09/02/2009,14.35,-0.013841051
06/02/2009,14.55,0.070466711
05/02/2009,13.56,0.014110891
04/02/2009,13.37,0.03811437
03/02/2009,12.87,0.030771659
02/02/2009,12.48,-0.085206865
30/01/2009,13.59,-0.002939018
29/01/2009,13.63,-0.157812346
28/01/2009,15.96,0.100083459
27/01/2009,14.44,0.023827336
26/01/2009,14.1,-0.038265538
23/01/2009,14.65,0.03897501
22/01/2009,14.09,-0.031438146
21/01/2009,14.54,0.059507639
20/01/2009,13.7,-0.079930405
16/01/2009,14.84,-0.003363609
15/01/2009,14.89,-0.006026131
14/01/2009,14.98,-0.052027337
13/01/2009,15.78,0.038105999
12/01/2009,15.19,-0.017618727
09/01/2009,15.46,-0.043664007
08/01/2009,16.15,0.0062112
07/01/2009,16.05,-0.035499444
06/01/2009,16.63,0.062656149
05/01/2009,15.62,
