Date,Close,PCLN
07/02/2011,437.2,0.008660449
04/02/2011,433.43,-0.005889
03/02/2011,435.99,-0.002748576
02/02/2011,437.19,-0.001691197
01/02/2011,437.93,0.021721669
31/01/2011,428.52,0.007519097
28/01/2011,425.31,-0.027435195
27/01/2011,437.14,0.033590802
26/01/2011,422.7,-0.014467818
25/01/2011,428.86,0.01186888
24/01/2011,423.8,-0.004238292
21/01/2011,425.6,0.003247749
20/01/2011,424.22,-0.018242842
19/01/2011,432.03,-0.020345743
18/01/2011,440.91,0.006644694
14/01/2011,437.99,-0.003464391
13/01/2011,439.51,0.012063093
12/01/2011,434.24,0.007002166
11/01/2011,431.21,-0.021451435
10/01/2011,440.56,-6.80928E-05
07/01/2011,440.59,0.007449545
06/01/2011,437.32,0.008542742
05/01/2011,433.6,0.05747863
04/01/2011,409.38,-0.016017401
03/01/2011,415.99,0.040322308
31/12/2010,399.55,-0.011744058
30/12/2010,404.27,-0.003530999
29/12/2010,405.7,0.002220852
28/12/2010,404.8,-0.008462119
27/12/2010,408.24,-0.012052299
23/12/2010,413.19,-0.007186295
22/12/2010,416.17,0.022280645
21/12/2010,407,0.004111635
20/12/2010,405.33,0.011638282
17/12/2010,400.64,0.000898966
16/12/2010,400.28,0.003503682
15/12/2010,398.88,-0.003403747
14/12/2010,400.24,-0.028958982
13/12/2010,412,-0.019159931
10/12/2010,419.97,0.011543379
09/12/2010,415.15,-0.002117472
08/12/2010,416.03,0.007479286
07/12/2010,412.93,-0.010191754
06/12/2010,417.16,0.007338202
03/12/2010,414.11,0.027219891
02/12/2010,402.99,-0.000272922
01/12/2010,403.1,0.022706865
30/11/2010,394.05,-0.026569404
29/11/2010,404.66,-0.015229654
26/11/2010,410.87,-0.000900123
24/11/2010,411.24,0.008277526
23/11/2010,407.85,-0.030354752
22/11/2010,420.42,0.026097552
19/11/2010,409.59,-0.002584611
18/11/2010,410.65,0.014644639
17/11/2010,404.68,0.014135214
16/11/2010,399,-0.020907722
15/11/2010,407.43,-0.018240693
12/11/2010,414.93,-0.011120546
11/11/2010,419.57,0.001192407
10/11/2010,419.07,-0.003763164
09/11/2010,420.65,0.079302065
08/11/2010,388.58,-0.000746029
05/11/2010,388.87,0.022758105
04/11/2010,380.12,0.000342056
03/11/2010,379.99,-0.003153002
02/11/2010,381.19,0.018935195
01/11/2010,374.04,-0.007378338
29/10/2010,376.81,0.0248001
28/10/2010,367.58,-0.013296056
27/10/2010,372.5,-0.005194539
26/10/2010,374.44,0.006725912
25/10/2010,371.93,0.022926368
22/10/2010,363.5,0.056010113
21/10/2010,343.7,-0.0111969
20/10/2010,347.57,0.005944497
19/10/2010,345.51,-0.023597131
18/10/2010,353.76,-0.002371677
15/10/2010,354.6,0.015746566
14/10/2010,349.06,0.023244055
13/10/2010,341.04,0.014353042
12/10/2010,336.18,0.0114581
11/10/2010,332.35,-0.025400549
08/10/2010,340.9,0.029893854
07/10/2010,330.86,-0.0055158
06/10/2010,332.69,-0.036159363
05/10/2010,344.94,0.039320446
04/10/2010,331.64,-0.018463166
01/10/2010,337.82,-0.030665805
30/09/2010,348.34,0.000603041
29/09/2010,348.13,-0.005157161
28/09/2010,349.93,0.013725057
27/09/2010,345.16,0.002581844
24/09/2010,344.27,0.020750007
23/09/2010,337.2,-0.002813358
22/09/2010,338.15,-0.008451543
21/09/2010,341.02,-0.018708424
20/09/2010,347.46,0.036668284
17/09/2010,334.95,0.007702374
16/09/2010,332.38,0.000963217
15/09/2010,332.06,-0.008128053
14/09/2010,334.77,0.013442396
13/09/2010,330.3,0.021884721
10/09/2010,323.15,-0.00200943
09/09/2010,323.8,-0.015232377
08/09/2010,328.77,0.053798579
07/09/2010,311.55,-0.007355326
03/09/2010,313.85,0.008222336
02/09/2010,311.28,0.01436639
01/09/2010,306.84,0.051355046
31/08/2010,291.48,0.006194527
30/08/2010,289.68,-0.027242219
27/08/2010,297.68,0.040761809
26/08/2010,285.79,-0.03137904
25/08/2010,294.9,0.01056768
24/08/2010,291.8,-0.027113658
23/08/2010,299.82,-0.008436066
20/08/2010,302.36,0.009604115
19/08/2010,299.47,0.006163141
18/08/2010,297.63,-0.019761122
17/08/2010,303.57,0.030265314
16/08/2010,294.52,-0.009024752
13/08/2010,297.19,-0.008076587
12/08/2010,299.6,0.035675603
11/08/2010,289.1,-0.016841131
10/08/2010,294.01,0.004363098
09/08/2010,292.73,-0.008571773
06/08/2010,295.25,0.008776761
05/08/2010,292.67,0.039623979
04/08/2010,281.3,0.198433598
03/08/2010,230.67,0.014365491
02/08/2010,227.38,0.013192453
30/07/2010,224.4,0.000936267
29/07/2010,224.19,0.000535404
28/07/2010,224.07,0.000178532
27/07/2010,224.03,-0.033015861
26/07/2010,231.55,0.012647119
23/07/2010,228.64,0.003154024
22/07/2010,227.92,0.042529093
21/07/2010,218.43,-0.014588847
20/07/2010,221.64,0.007199651
19/07/2010,220.05,0.008396891
16/07/2010,218.21,-0.01996346
15/07/2010,222.61,0.03315675
14/07/2010,215.35,-0.004494181
13/07/2010,216.32,0.058638799
12/07/2010,204,-0.000441079
09/07/2010,204.09,0.023850202
08/07/2010,199.28,0.043852056
07/07/2010,190.73,0.049603162
06/07/2010,181.5,0.028444822
02/07/2010,176.41,-0.031360677
01/07/2010,182.03,0.030624029
30/06/2010,176.54,-0.021019186
29/06/2010,180.29,-0.041502888
28/06/2010,187.93,-0.021373734
25/06/2010,191.99,0.036493044
24/06/2010,185.11,-0.016820624
23/06/2010,188.25,-0.003711563
22/06/2010,188.95,-0.001586463
21/06/2010,189.25,-0.020087509
18/06/2010,193.09,-0.011175602
17/06/2010,195.26,-0.005872307
16/06/2010,196.41,0.055694962
15/06/2010,185.77,0.008813012
14/06/2010,184.14,0.00124983
11/06/2010,183.91,0.014624388
10/06/2010,181.24,0.033951021
09/06/2010,175.19,-0.008752045
08/06/2010,176.73,0.001925692
07/06/2010,176.39,-0.012115213
04/06/2010,178.54,-0.036137577
03/06/2010,185.11,-0.025178692
02/06/2010,189.83,0.025719057
01/06/2010,185.01,-0.032700896
28/05/2010,191.16,-0.033083403
27/05/2010,197.59,0.026513694
26/05/2010,192.42,-0.005286904
25/05/2010,193.44,0.001552072
24/05/2010,193.14,0.009886131
21/05/2010,191.24,0.055032152
20/05/2010,181,-0.049105821
19/05/2010,190.11,-0.014361685
18/05/2010,192.86,-0.037102548
17/05/2010,200.15,-0.039816243
14/05/2010,208.28,-0.021892272
13/05/2010,212.89,-0.023168852
12/05/2010,217.88,-0.007726636
11/05/2010,219.57,-0.128789329
10/05/2010,249.75,0.102628182
07/05/2010,225.39,-0.033635311
06/05/2010,233.1,-0.057839816
05/05/2010,246.98,-0.045085304
04/05/2010,258.37,-0.040616067
03/05/2010,269.08,0.026473408
30/04/2010,262.05,-0.04093647
29/04/2010,273,0.041967339
28/04/2010,261.78,-0.009580365
27/04/2010,264.3,-0.022669583
26/04/2010,270.36,0.032555595
23/04/2010,261.7,0.013038396
22/04/2010,258.31,0.020178216
21/04/2010,253.15,-0.008378784
20/04/2010,255.28,0.03062722
19/04/2010,247.58,-0.028980613
16/04/2010,254.86,-0.038939977
15/04/2010,264.98,-0.001056126
14/04/2010,265.26,0.029302483
13/04/2010,257.6,-0.010157861
12/04/2010,260.23,0.002847689
09/04/2010,259.49,0.000693909
08/04/2010,259.31,-0.001926337
07/04/2010,259.81,-0.006866025
06/04/2010,261.6,0.015214545
05/04/2010,257.65,0.00252599
01/04/2010,257,0.00781254
31/03/2010,255,-0.003874836
30/03/2010,255.99,0.001250831
29/03/2010,255.67,0.01402205
26/03/2010,252.11,-0.011515685
25/03/2010,255.03,0.045032968
24/03/2010,243.8,-0.002498926
23/03/2010,244.41,0.005703399
22/03/2010,243.02,0.016638352
19/03/2010,239.01,-0.015773852
18/03/2010,242.81,-0.000452927
17/03/2010,242.92,0.004579877
16/03/2010,241.81,0.012274688
15/03/2010,238.86,-0.000209306
12/03/2010,238.91,-0.013718206
11/03/2010,242.21,0.00504968
10/03/2010,240.99,0.011099171
09/03/2010,238.33,-0.007732374
08/03/2010,240.18,0.020357365
05/03/2010,235.34,0.009477935
04/03/2010,233.12,-0.01151546
03/03/2010,235.82,-0.023137925
02/03/2010,241.34,0.011669716
01/03/2010,238.54,0.050865343
26/02/2010,226.71,0.012606141
25/02/2010,223.87,-0.005123761
24/02/2010,225.02,-0.000311035
23/02/2010,225.09,-0.017527311
22/02/2010,229.07,-0.00652687
19/02/2010,230.57,-0.010269334
18/02/2010,232.95,0.090142188
17/02/2010,212.87,0.007828752
16/02/2010,211.21,0.016373072
12/02/2010,207.78,-0.005375841
11/02/2010,208.9,0.012039635
10/02/2010,206.4,0.004954112
09/02/2010,205.38,0.02344935
08/02/2010,200.62,0.018411909
05/02/2010,196.96,-0.015366703
04/02/2010,200.01,-0.04171555
03/02/2010,208.53,0.019906215
02/02/2010,204.42,0.001076795
01/02/2010,204.2,0.044307084
29/01/2010,195.35,-0.031889461
28/01/2010,201.68,-0.028545438
27/01/2010,207.52,0.014953187
26/01/2010,204.44,0.007857043
25/01/2010,202.84,-0.006682415
22/01/2010,204.2,-0.018630463
21/01/2010,208.04,0.008350477
20/01/2010,206.31,-0.011517922
19/01/2010,208.7,-0.000335353
15/01/2010,208.77,0
14/01/2010,208.77,-0.026143735
13/01/2010,214.3,0.00149435
12/01/2010,213.98,-0.022778134
11/01/2010,218.91,0.012410529
08/01/2010,216.21,0.000370079
07/01/2010,216.13,-0.013556881
06/01/2010,219.08,-0.033572851
05/01/2010,226.56,0.011542346
04/01/2010,223.96,0.025093434
31/12/2009,218.41,-0.023529433
30/12/2009,223.61,-0.004729196
29/12/2009,224.67,-0.020136831
28/12/2009,229.24,0.005423861
24/12/2009,228,-0.004376375
23/12/2009,229,0.038686358
22/12/2009,220.31,0.004914238
21/12/2009,219.23,0.013039072
18/12/2009,216.39,0.004214237
17/12/2009,215.48,-0.027554492
16/12/2009,221.5,0.014506518
15/12/2009,218.31,-0.014325915
14/12/2009,221.46,0.003437673
11/12/2009,220.7,-0.004611011
10/12/2009,221.72,0.018113634
09/12/2009,217.74,0.007745544
08/12/2009,216.06,-0.000277662
07/12/2009,216.12,-0.021061121
04/12/2009,220.72,0.00322193
03/12/2009,220.01,0.009040332
02/12/2009,218.03,0.014925305
01/12/2009,214.8,0.003170757
30/11/2009,214.12,0.02798942
27/11/2009,208.21,-0.022275386
25/11/2009,212.9,0.009533321
24/11/2009,210.88,-0.004778021
23/11/2009,211.89,0.014929908
20/11/2009,208.75,0.005331553
19/11/2009,207.64,-0.009776748
18/11/2009,209.68,0.001861709
17/11/2009,209.29,0.0151653
16/11/2009,206.14,0.020634447
13/11/2009,201.93,0.023956242
12/11/2009,197.15,0.001776876
11/11/2009,196.8,-0.03700986
10/11/2009,204.22,0.161695474
09/11/2009,173.73,0.010007893
06/11/2009,172,0.023470975
05/11/2009,168.01,0.014931468
04/11/2009,165.52,0.006181463
03/11/2009,164.5,0.011740382
02/11/2009,162.58,0.029905153
30/10/2009,157.79,-0.030151156
29/10/2009,162.62,-0.011311992
28/10/2009,164.47,-0.044650008
27/10/2009,171.98,-0.040007615
26/10/2009,179,0.010445425
23/10/2009,177.14,0.011982993
22/10/2009,175.03,-0.005526607
21/10/2009,176,-0.000397648
20/10/2009,176.07,0.01793693
19/10/2009,172.94,0.028266703
16/10/2009,168.12,-0.022118549
15/10/2009,171.88,0.00250488
14/10/2009,171.45,0.008493242
13/10/2009,170,-0.005572679
12/10/2009,170.95,0.000234014
09/10/2009,170.91,-0.003504472
08/10/2009,171.51,-0.014356252
07/10/2009,173.99,0.016574325
06/10/2009,171.13,0.020604679
05/10/2009,167.64,0.026352305
02/10/2009,163.28,0.009043711
01/10/2009,161.81,-0.024480055
30/09/2009,165.82,-0.00709095
29/09/2009,167,0.012472671
28/09/2009,164.93,0.017492801
25/09/2009,162.07,0.01523235
24/09/2009,159.62,-0.012823083
23/09/2009,161.68,-0.017595402
22/09/2009,164.55,-0.003033983
21/09/2009,165.05,0.007724394
18/09/2009,163.78,-0.013463725
17/09/2009,166,-0.013403743
16/09/2009,168.24,0.031028022
15/09/2009,163.1,-0.000122617
14/09/2009,163.12,0.001349611
11/09/2009,162.9,0.004429686
10/09/2009,162.18,0.011535012
09/09/2009,160.32,0.016857866
08/09/2009,157.64,0.024725917
04/09/2009,153.79,0.014144693
03/09/2009,151.63,0.005289968
02/09/2009,150.83,0.010798665
01/09/2009,149.21,-0.031468014
31/08/2009,153.98,-0.016041574
28/08/2009,156.47,0.000703257
27/08/2009,156.36,0.034152992
26/08/2009,151.11,-0.007975523
25/08/2009,152.32,0.013949256
24/08/2009,150.21,-0.022057055
21/08/2009,153.56,0.004503483
20/08/2009,152.87,0.03997196
19/08/2009,146.88,0.001771721
18/08/2009,146.62,0.012145482
17/08/2009,144.85,-0.026635545
14/08/2009,148.76,-0.012093823
13/08/2009,150.57,0.012900817
12/08/2009,148.64,-0.033605491
11/08/2009,153.72,0.02289875
10/08/2009,150.24,0.134596923
07/08/2009,131.32,0.01079519
06/08/2009,129.91,-0.019136786
05/08/2009,132.42,0.017444739
04/08/2009,130.13,-0.027288891
03/08/2009,133.73,0.031215749
31/07/2009,129.62,0.020892559
30/07/2009,126.94,0.035195424
29/07/2009,122.55,-0.013213016
28/07/2009,124.18,0.011826788
27/07/2009,122.72,-0.005444733
24/07/2009,123.39,0.002921843
23/07/2009,123.03,0.017878121
22/07/2009,120.85,0.009394424
21/07/2009,119.72,0.006788779
20/07/2009,118.91,0.024087296
17/07/2009,116.08,-0.009602269
16/07/2009,117.2,0.014524771
15/07/2009,115.51,0.045971873
14/07/2009,110.32,0.011487044
13/07/2009,109.06,0.022720874
10/07/2009,106.61,0.001971739
09/07/2009,106.4,0.025221418
08/07/2009,103.75,-0.020322218
07/07/2009,105.88,-0.01982485
06/07/2009,108,-0.0189853
02/07/2009,110.07,-0.022902793
01/07/2009,112.62,0.009546399
30/06/2009,111.55,-0.027411088
29/06/2009,114.65,-0.002352225
26/06/2009,114.92,0.010409016
25/06/2009,113.73,0.02998886
24/06/2009,110.37,0.034942481
23/06/2009,106.58,-0.001968412
22/06/2009,106.79,-0.052622124
19/06/2009,112.56,0.02164334
18/06/2009,110.15,0.001362707
17/06/2009,110,0.005926619
16/06/2009,109.35,-0.015426803
15/06/2009,111.05,-0.037643603
12/06/2009,115.31,-0.002598304
11/06/2009,115.61,-0.00172846
10/06/2009,115.81,-0.018733707
09/06/2009,118,0.014683549
08/06/2009,116.28,-0.000343938
05/06/2009,116.32,-0.000429756
04/06/2009,116.37,0.004996564
03/06/2009,115.79,0.00346051
02/06/2009,115.39,0.009491124
01/06/2009,114.3,0.037346705
29/05/2009,110.11,0.021387754
28/05/2009,107.78,0.027752122
27/05/2009,104.83,-0.004283477
26/05/2009,105.28,0.039030762
22/05/2009,101.25,0.007932615
21/05/2009,100.45,-0.023514291
20/05/2009,102.84,-0.011120358
19/05/2009,103.99,0.023251206
18/05/2009,101.6,0.019279142
15/05/2009,99.66,-0.000802407
14/05/2009,99.74,-0.012850702
13/05/2009,101.03,-0.06884109
12/05/2009,108.23,-0.005987766
11/05/2009,108.88,0.037238843
08/05/2009,104.9,0.03986916
07/05/2009,100.8,-0.023918019
06/05/2009,103.24,-0.020041904
05/05/2009,105.33,0.057946165
04/05/2009,99.4,0.034283224
01/05/2009,96.05,-0.010769494
30/04/2009,97.09,0.02186676
29/04/2009,94.99,0.014954937
28/04/2009,93.58,0.023680622
27/04/2009,91.39,-0.050877408
24/04/2009,96.16,0.017096226
23/04/2009,94.53,-0.002007927
22/04/2009,94.72,0.001267695
21/04/2009,94.6,0.034411998
20/04/2009,91.4,0.000766158
17/04/2009,91.33,0.014891897
16/04/2009,89.98,0.016358908
15/04/2009,88.52,-0.00518311
14/04/2009,88.98,-0.014725835
13/04/2009,90.3,0.003772333
09/04/2009,89.96,0.032308243
08/04/2009,87.1,0.0031047
07/04/2009,86.83,-0.026031592
06/04/2009,89.12,0.005513375
03/04/2009,88.63,0.028960989
02/04/2009,86.1,0.062542837
01/04/2009,80.88,0.026307417
31/03/2009,78.78,-0.017490223
30/03/2009,80.17,-0.015471563
27/03/2009,81.42,-0.030957732
26/03/2009,83.98,0.048552041
25/03/2009,80,0.007528266
24/03/2009,79.4,-0.033561443
23/03/2009,82.11,0.051479198
20/03/2009,77.99,-0.007027436
19/03/2009,78.54,-0.012777706
18/03/2009,79.55,-0.020283157
17/03/2009,81.18,0.010276819
16/03/2009,80.35,0.025333764
13/03/2009,78.34,0.003068271
12/03/2009,78.1,0.028046502
11/03/2009,75.94,-0.067956429
10/03/2009,81.28,0.036586391
09/03/2009,78.36,-0.064610303
06/03/2009,83.59,0.014702603
05/03/2009,82.37,-0.007137271
04/03/2009,82.96,0.00374374
03/03/2009,82.65,-0.004105294
02/03/2009,82.99,-0.022282721
27/02/2009,84.86,-0.003529
26/02/2009,85.16,-0.017691337
25/02/2009,86.68,0.021338185
24/02/2009,84.85,0.035386001
23/02/2009,81.9,-0.02233718
20/02/2009,83.75,0.043811533
19/02/2009,80.16,0.153693366
18/02/2009,68.74,-0.001889398
17/02/2009,68.87,-0.053570357
13/02/2009,72.66,0.006212486
12/02/2009,72.21,0.003329175
11/02/2009,71.97,0.001947149
10/02/2009,71.83,-0.029898003
09/02/2009,74.01,-0.006196141
06/02/2009,74.47,0.024467715
05/02/2009,72.67,0.026634775
04/02/2009,70.76,0.013230152
03/02/2009,69.83,0.019229972
02/02/2009,68.5,0.020798744
30/01/2009,67.09,-0.008312353
29/01/2009,67.65,-0.023664557
28/01/2009,69.27,0.029594894
27/01/2009,67.25,0.003873664
26/01/2009,66.99,-0.028403057
23/01/2009,68.92,0.022746597
22/01/2009,67.37,-0.00930789
21/01/2009,68,0.029247086
20/01/2009,66.04,-0.07424857
16/01/2009,71.13,0.003238755
15/01/2009,70.9,0.026439554
14/01/2009,69.05,-0.027144524
13/01/2009,70.95,-0.016910472
12/01/2009,72.16,-0.041265355
09/01/2009,75.2,-0.024433108
08/01/2009,77.06,0.026030127
07/01/2009,75.08,-0.046071908
06/01/2009,78.62,0.047138006
05/01/2009,75,
