Date,Close,WHR
27/01/2011,91.28,0.027995607
26/01/2011,88.76,0.011216341
25/01/2011,87.77,0.002395484
24/01/2011,87.56,-0.010113148
21/01/2011,88.45,0.021253085
20/01/2011,86.59,0.007185937
19/01/2011,85.97,-0.01454991
18/01/2011,87.23,-0.011512067
14/01/2011,88.24,0.008764498
13/01/2011,87.47,-0.025063403
12/01/2011,89.69,0.021411681
11/01/2011,87.79,-0.001252206
10/01/2011,87.9,0.004675304
07/01/2011,87.49,-0.004220137
06/01/2011,87.86,-0.021506205
05/01/2011,89.77,0.006706184
04/01/2011,89.17,-0.014473644
03/01/2011,90.47,0.018293873
31/12/2010,88.83,-0.011083237
30/12/2010,89.82,-0.002002003
29/12/2010,90,-0.003438526
28/12/2010,90.31,-0.000221435
27/12/2010,90.33,0.005216728
23/12/2010,89.86,-0.000667483
22/12/2010,89.92,0.011408244
21/12/2010,88.9,0.003380285
20/12/2010,88.6,-0.016566307
17/12/2010,90.08,0.0062361
16/12/2010,89.52,0.026143061
15/12/2010,87.21,-0.008449468
14/12/2010,87.95,0.02731686
13/12/2010,85.58,-0.00186785
10/12/2010,85.74,0.000583328
09/12/2010,85.69,0.025650009
08/12/2010,83.52,-0.012138671
07/12/2010,84.54,0.009388624
06/12/2010,83.75,0.045059817
03/12/2010,80.06,0.015736461
02/12/2010,78.81,0.058928941
01/12/2010,74.3,0.017651511
30/11/2010,73,-0.028760505
29/11/2010,75.13,0.001731833
26/11/2010,75,-0.00968627
24/11/2010,75.73,0.018928851
23/11/2010,74.31,-0.017739712
22/11/2010,75.64,-0.012872895
19/11/2010,76.62,0.00615306
18/11/2010,76.15,0.023652445
17/11/2010,74.37,0.002423265
16/11/2010,74.19,-0.012989804
15/11/2010,75.16,0.013798866
12/11/2010,74.13,-0.026622097
11/11/2010,76.13,-0.019640353
10/11/2010,77.64,0.015445826
09/11/2010,76.45,-0.026079454
08/11/2010,78.47,-0.020184866
05/11/2010,80.07,0.003377748
04/11/2010,79.8,0.02976183
03/11/2010,77.46,0.003103183
02/11/2010,77.22,0.025576842
01/11/2010,75.27,-0.007412344
29/10/2010,75.83,-0.015311429
28/10/2010,77,-0.051137438
27/10/2010,81.04,-0.042045333
26/10/2010,84.52,-0.003425268
25/10/2010,84.81,-0.008804424
22/10/2010,85.56,0.000116884
21/10/2010,85.55,0.00539148
20/10/2010,85.09,-0.005975763
19/10/2010,85.6,-0.001867414
18/10/2010,85.76,0.016103786
15/10/2010,84.39,-0.000710732
14/10/2010,84.45,-0.025717373
13/10/2010,86.65,0.027851086
12/10/2010,84.27,0.014462692
11/10/2010,83.06,0.003497561
08/10/2010,82.77,0.027063428
07/10/2010,80.56,-0.016618835
06/10/2010,81.91,-0.013580905
05/10/2010,83.03,0.037800549
04/10/2010,79.95,-0.003122076
01/10/2010,80.2,-0.009431691
30/09/2010,80.96,0.002597243
29/09/2010,80.75,0.022543221
28/09/2010,78.95,0.015702116
27/09/2010,77.72,-0.018358496
24/09/2010,79.16,0.042449771
23/09/2010,75.87,-0.009314597
22/09/2010,76.58,-0.02438044
21/09/2010,78.47,-0.017809122
20/09/2010,79.88,0.06986062
17/09/2010,74.49,0.026113275
16/09/2010,72.57,-0.002752169
15/09/2010,72.77,0.006203066
14/09/2010,72.32,0.009726352
13/09/2010,71.62,-0.019906657
10/09/2010,73.06,-0.036817271
09/09/2010,75.8,-0.021792472
08/09/2010,77.47,0.019420617
07/09/2010,75.98,-0.041506151
03/09/2010,79.2,0.024541109
02/09/2010,77.28,-0.008632406
01/09/2010,77.95,0.049842674
31/08/2010,74.16,-0.002827713
30/08/2010,74.37,-0.016139063
27/08/2010,75.58,0.014258353
26/08/2010,74.51,-0.022165616
25/08/2010,76.18,0.013080718
24/08/2010,75.19,-0.032965706
23/08/2010,77.71,0.001674287
20/08/2010,77.58,-0.005527362
19/08/2010,78.01,-0.02493958
18/08/2010,79.98,0.006900473
17/08/2010,79.43,0.028606216
16/08/2010,77.19,0.00584683
13/08/2010,76.74,-0.017951021
12/08/2010,78.13,-0.014485641
11/08/2010,79.27,-0.042964267
10/08/2010,82.75,-0.039336904
09/08/2010,86.07,0.013451282
06/08/2010,84.92,-0.004816456
05/08/2010,85.33,-0.00619197
04/08/2010,85.86,0.009008543
03/08/2010,85.09,-0.019320899
02/08/2010,86.75,0.04058187
30/07/2010,83.3,-0.009676917
29/07/2010,84.11,-0.002019123
28/07/2010,84.28,-0.022293543
27/07/2010,86.18,-0.022942048
26/07/2010,88.18,0.025381782
23/07/2010,85.97,-0.002671779
22/07/2010,86.2,0.000348088
21/07/2010,86.17,-0.0289378
20/07/2010,88.7,-0.029547857
19/07/2010,91.36,0.010452865
16/07/2010,90.41,-0.042974306
15/07/2010,94.38,-0.013680104
14/07/2010,95.68,0.011351814
13/07/2010,94.6,0.042761859
12/07/2010,90.64,-0.019123131
09/07/2010,92.39,0.022992035
08/07/2010,90.29,0.001662695
07/07/2010,90.14,0.077116367
06/07/2010,83.45,-0.007758917
02/07/2010,84.1,-0.014753882
01/07/2010,85.35,-0.028528816
30/06/2010,87.82,-0.023853516
29/06/2010,89.94,-0.061448361
28/06/2010,95.64,-0.010505063
25/06/2010,96.65,0.024721066
24/06/2010,94.29,-0.035628768
23/06/2010,97.71,-0.002351138
22/06/2010,97.94,-0.05550638
21/06/2010,103.53,0.02118289
18/06/2010,101.36,-0.004920785
17/06/2010,101.86,-0.009186032
16/06/2010,102.8,0.003117695
15/06/2010,102.48,0.04235599
14/06/2010,98.23,-0.000101797
11/06/2010,98.24,-0.015454073
10/06/2010,99.77,0.049411787
09/06/2010,94.96,0.009097704
08/06/2010,94.1,0.01877234
07/06/2010,92.35,-0.035109989
04/06/2010,95.65,-0.057291994
03/06/2010,101.29,-0.021970322
02/06/2010,103.54,0.045040202
01/06/2010,98.98,-0.053694934
28/05/2010,104.44,-0.002104257
27/05/2010,104.66,0.055597151
26/05/2010,99,-0.000403959
25/05/2010,99.04,0.01710836
24/05/2010,97.36,-0.01710836
21/05/2010,99.04,0.061312712
20/05/2010,93.15,-0.067151851
19/05/2010,99.62,-0.047537001
18/05/2010,104.47,-0.034341773
17/05/2010,108.12,0.013314288
14/05/2010,106.69,-0.018940312
13/05/2010,108.73,-0.024349345
12/05/2010,111.41,0.056973634
11/05/2010,105.24,-0.01321522
10/05/2010,106.64,0.083063645
07/05/2010,98.14,-0.047362612
06/05/2010,102.9,-0.012650451
05/05/2010,104.21,-0.046223368
04/05/2010,109.14,-0.023274766
03/05/2010,111.71,0.025751718
30/04/2010,108.87,-0.017211188
29/04/2010,110.76,0.000722543
28/04/2010,110.68,0.027015058
27/04/2010,107.73,-0.042613761
26/04/2010,112.42,0.095114504
23/04/2010,102.22,0.010819423
22/04/2010,101.12,0.023514015
21/04/2010,98.77,0.027508663
20/04/2010,96.09,0.026254869
19/04/2010,93.6,0.002031978
16/04/2010,93.41,0.002036115
15/04/2010,93.22,0.003869308
14/04/2010,92.86,0.007892359
13/04/2010,92.13,-0.024764089
12/04/2010,94.44,0.012037429
09/04/2010,93.31,0.013486745
08/04/2010,92.06,0.032568977
07/04/2010,89.11,-0.026248808
06/04/2010,91.48,0.008122095
05/04/2010,90.74,0.033278518
01/04/2010,87.77,0.005942196
31/03/2010,87.25,-0.019858809
30/03/2010,89,-0.012061795
29/03/2010,90.08,0.000777389
26/03/2010,90.01,0.009824797
25/03/2010,89.13,-0.000112189
24/03/2010,89.14,-0.007710828
23/03/2010,89.83,0.015481575
22/03/2010,88.45,0.024839599
19/03/2010,86.28,-0.029914321
18/03/2010,88.9,0.003267424
17/03/2010,88.61,0.006112765
16/03/2010,88.07,0.020418236
15/03/2010,86.29,0.00336642
12/03/2010,86,-0.006143878
11/03/2010,86.53,-0.004727051
10/03/2010,86.94,-0.003559336
09/03/2010,87.25,0.004364813
08/03/2010,86.87,0.002304945
05/03/2010,86.67,0.013591427
04/03/2010,85.5,-0.013822161
03/03/2010,86.69,0.003582369
02/03/2010,86.38,0.00568876
01/03/2010,85.89,0.020347659
26/02/2010,84.16,0.006556619
25/02/2010,83.61,0.000717875
24/02/2010,83.55,0.007568967
23/02/2010,82.92,-0.019111905
22/02/2010,84.52,-0.001773155
19/02/2010,84.67,0.001300006
18/02/2010,84.56,0.017898103
17/02/2010,83.06,0.009070631
16/02/2010,82.31,0.013946886
12/02/2010,81.17,0.010278092
11/02/2010,80.34,0.034184871
10/02/2010,77.64,-0.003086422
09/02/2010,77.88,0.029580631
08/02/2010,75.61,-0.006722493
05/02/2010,76.12,-0.032442264
04/02/2010,78.63,-0.042941075
03/02/2010,82.08,-0.001825818
02/02/2010,82.23,0.077997696
01/02/2010,76.06,0.011637264
29/01/2010,75.18,-0.006628687
28/01/2010,75.68,-0.00263922
27/01/2010,75.88,-0.00289512
26/01/2010,76.1,-0.008114166
25/01/2010,76.72,-0.011018324
22/01/2010,77.57,-0.016112881
21/01/2010,78.83,-0.031590117
20/01/2010,81.36,-0.015610073
19/01/2010,82.64,0.004122717
15/01/2010,82.3,-0.010515598
14/01/2010,83.17,0.00120308
13/01/2010,83.07,0.008705169
12/01/2010,82.35,-0.020076409
11/01/2010,84.02,-0.006406476
08/01/2010,84.56,0.02103328
07/01/2010,82.8,0.02123844
06/01/2010,81.06,-0.008843094
05/01/2010,81.78,-0.00207659
04/01/2010,81.95,0.015866516
31/12/2009,80.66,-0.013178342
30/12/2009,81.73,-0.00536914
29/12/2009,82.17,-0.005582539
28/12/2009,82.63,-0.003865206
24/12/2009,82.95,0.000844238
23/12/2009,82.88,-0.009247649
22/12/2009,83.65,0.001196172
21/12/2009,83.55,0.034830603
18/12/2009,80.69,0.019143531
17/12/2009,79.16,0.021193184
16/12/2009,77.5,0.000645369
15/12/2009,77.45,0.013649871
14/12/2009,76.4,0.02129851
11/12/2009,74.79,-0.010904363
10/12/2009,75.61,-0.001189611
09/12/2009,75.7,-0.013514606
08/12/2009,76.73,-0.018209323
07/12/2009,78.14,-0.005742375
04/12/2009,78.59,0.019400621
03/12/2009,77.08,-0.026248226
02/12/2009,79.13,0.027676334
01/12/2009,76.97,0.037190814
30/11/2009,74.16,-0.005915586
27/11/2009,74.6,-0.011329678
25/11/2009,75.45,0.024961038
24/11/2009,73.59,0.030071231
23/11/2009,71.41,0.024811651
20/11/2009,69.66,-0.015102153
19/11/2009,70.72,-0.036923001
18/11/2009,73.38,-0.029275624
17/11/2009,75.56,-0.005016512
16/11/2009,75.94,0.022371106
13/11/2009,74.26,0.012875424
12/11/2009,73.31,-0.015162061
11/11/2009,74.43,0.007146258
10/11/2009,73.9,0.004883352
09/11/2009,73.54,0.037688029
06/11/2009,70.82,-0.041894562
05/11/2009,73.85,0.026620672
04/11/2009,71.91,-0.033906187
03/11/2009,74.39,0.040183672
02/11/2009,71.46,-0.001817547
30/10/2009,71.59,-0.044530711
29/10/2009,74.85,0.042437639
28/10/2009,71.74,-0.041769413
27/10/2009,74.8,-0.037522439
26/10/2009,77.66,0.006848014
23/10/2009,77.13,0.047662834
22/10/2009,73.54,0.02352726
21/10/2009,71.83,-0.016157225
20/10/2009,73,-0.010357138
19/10/2009,73.76,0.014062625
16/10/2009,72.73,-0.009169981
15/10/2009,73.4,0.007384144
14/10/2009,72.86,0.014237575
13/10/2009,71.83,0.006284498
12/10/2009,71.38,0.012405008
09/10/2009,70.5,0.012704475
08/10/2009,69.61,0.021343823
07/10/2009,68.14,0.005149721
06/10/2009,67.79,-0.017401916
05/10/2009,68.98,0.036313953
02/10/2009,66.52,-0.008979408
01/10/2009,67.12,-0.041441588
30/09/2009,69.96,-0.004848149
29/09/2009,70.3,0.006421713
28/09/2009,69.85,0.029492949
25/09/2009,67.82,-0.017249368
24/09/2009,69,-0.012672981
23/09/2009,69.88,-0.025850723
22/09/2009,71.71,0.009527885
21/09/2009,71.03,-0.027631053
18/09/2009,73.02,0.017127491
17/09/2009,71.78,-0.00666484
16/09/2009,72.26,0.054751713
15/09/2009,68.41,0.020975658
14/09/2009,66.99,0.016404913
11/09/2009,65.9,-0.021170373
10/09/2009,67.31,0.008804056
09/09/2009,66.72,0.036634133
08/09/2009,64.32,0.004050481
04/09/2009,64.06,0.029304386
03/09/2009,62.21,0.01784024
02/09/2009,61.11,-0.01784024
01/09/2009,62.21,-0.031643203
31/08/2009,64.21,-0.02916106
28/08/2009,66.11,0.024034835
27/08/2009,64.54,0.036608695
26/08/2009,62.22,-0.016576726
25/08/2009,63.26,-0.011317317
24/08/2009,63.98,-0.001717811
21/08/2009,64.09,0.047122029
20/08/2009,61.14,0.060164718
19/08/2009,57.57,-0.000347343
18/08/2009,57.59,0.036785757
17/08/2009,55.51,-0.041290269
14/08/2009,57.85,-0.025093064
13/08/2009,59.32,-0.002189106
12/08/2009,59.45,0.014400927
11/08/2009,58.6,-0.006124551
10/08/2009,58.96,-0.04672044
07/08/2009,61.78,0.066072015
06/08/2009,57.83,0.009730746
05/08/2009,57.27,-0.00661332
04/08/2009,57.65,0.014853921
03/08/2009,56.8,-0.005092644
31/07/2009,57.09,0.032398704
30/07/2009,55.27,0.014763779
29/07/2009,54.46,-0.011864701
28/07/2009,55.11,-0.013696376
27/07/2009,55.87,0.020067563
24/07/2009,54.76,0.002559884
23/07/2009,54.62,0.073488498
22/07/2009,50.75,-0.104493145
21/07/2009,56.34,0.019355443
20/07/2009,55.26,0.021584888
17/07/2009,54.08,-0.005899722
16/07/2009,54.4,0.086944534
15/07/2009,49.87,0.051430503
14/07/2009,47.37,0.045786447
13/07/2009,45.25,0.036686909
10/07/2009,43.62,0.023896277
09/07/2009,42.59,0.015856444
08/07/2009,41.92,0.004303138
07/07/2009,41.74,-0.014508519
06/07/2009,42.35,-0.027252181
02/07/2009,43.52,-0.028764298
01/07/2009,44.79,0.051070055
30/06/2009,42.56,-0.026890818
29/06/2009,43.72,0.031365099
26/06/2009,42.37,0.0014171
25/06/2009,42.31,0.011409679
24/06/2009,41.83,0.007438547
23/06/2009,41.52,-0.008871896
22/06/2009,41.89,-0.034259568
19/06/2009,43.35,-0.000230654
18/06/2009,43.36,-0.000461148
17/06/2009,43.38,0.015331311
16/06/2009,42.72,0.001639921
15/06/2009,42.65,-0.025007091
12/06/2009,43.73,0.020095375
11/06/2009,42.86,-0.00697515
10/06/2009,43.16,-0.015860578
09/06/2009,43.85,0.014702769
08/06/2009,43.21,-0.01584237
05/06/2009,43.9,0.000911577
04/06/2009,43.86,0.015625318
03/06/2009,43.18,-0.00646355
02/06/2009,43.46,0.011571525
01/06/2009,42.96,0.019272042
29/05/2009,42.14,0.039695434
28/05/2009,40.5,-0.015921953
27/05/2009,41.15,-0.045370565
26/05/2009,43.06,0.038830636
22/05/2009,41.42,0.006782972
21/05/2009,41.14,-0.035342742
20/05/2009,42.62,-0.002577623
19/05/2009,42.73,-0.017169795
18/05/2009,43.47,0.034877731
15/05/2009,41.98,-0.009011206
14/05/2009,42.36,0.039730758
13/05/2009,40.71,-0.066057264
12/05/2009,43.49,-0.05393409
11/05/2009,45.9,-0.081349044
08/05/2009,49.79,0.074617936
07/05/2009,46.21,-0.041540196
06/05/2009,48.17,0.006665303
05/05/2009,47.85,-0.040546094
04/05/2009,49.83,0.082805904
01/05/2009,45.87,0.015599569
30/04/2009,45.16,0.018775697
29/04/2009,44.32,0.076401631
28/04/2009,41.06,-0.062084831
27/04/2009,43.69,0.070154321
24/04/2009,40.73,0.098753371
23/04/2009,36.9,-0.023303586
22/04/2009,37.77,0.059731454
21/04/2009,35.58,0.020443642
20/04/2009,34.86,-0.085982927
17/04/2009,37.99,0.040832962
16/04/2009,36.47,0.035159872
15/04/2009,35.21,0.051876433
14/04/2009,33.43,-0.03063568
13/04/2009,34.47,-0.024359995
09/04/2009,35.32,0.114779341
08/04/2009,31.49,-0.016690672
07/04/2009,32.02,-0.068493059
06/04/2009,34.29,-0.029029197
03/04/2009,35.3,0.015991203
02/04/2009,34.74,0.119727931
01/04/2009,30.82,0.040727363
31/03/2009,29.59,0.017041994
30/03/2009,29.09,-0.110845617
27/03/2009,32.5,-0.034772967
26/03/2009,33.65,0.074954141
25/03/2009,31.22,0.075834194
24/03/2009,28.94,-0.008943988
23/03/2009,29.2,0.12689981
20/03/2009,25.72,-0.068733636
19/03/2009,27.55,-0.00217549
18/03/2009,27.61,0.082248447
17/03/2009,25.43,0.011867228
16/03/2009,25.13,-0.009899111
13/03/2009,25.38,-0.023365549
12/03/2009,25.98,0.062334127
11/03/2009,24.41,0.05472746
10/03/2009,23.11,0.175507955
09/03/2009,19.39,-0.040429963
06/03/2009,20.19,-0.015237454
05/03/2009,20.5,-0.060567231
04/03/2009,21.78,0.061055155
03/03/2009,20.49,-0.0679186
02/03/2009,21.93,-0.013587166
27/02/2009,22.23,-0.058531989
26/02/2009,23.57,-0.006765353
25/02/2009,23.73,-0.062877851
24/02/2009,25.27,0.04285215
23/02/2009,24.21,-0.080900218
20/02/2009,26.25,0.003816799
19/02/2009,26.15,-0.101029928
18/02/2009,28.93,-0.047587855
17/02/2009,30.34,-0.047628049
13/02/2009,31.82,-0.038531504
12/02/2009,33.07,-0.013217375
11/02/2009,33.51,-0.020381742
10/02/2009,34.2,-0.082199624
09/02/2009,37.13,0.020131257
06/02/2009,36.39,0.026452886
05/02/2009,35.44,0.041774762
04/02/2009,33.99,-0.018076294
03/02/2009,34.61,0.038585261
02/02/2009,33.3,-0.003896303
30/01/2009,33.43,-0.031505624
29/01/2009,34.5,-0.137364616
28/01/2009,39.58,0.064706971
27/01/2009,37.1,-0.002691792
26/01/2009,37.2,0.023664915
23/01/2009,36.33,0.006628028
22/01/2009,36.09,-0.038325114
21/01/2009,37.5,0.045834536
20/01/2009,35.82,-0.106365036
16/01/2009,39.84,0.013901399
15/01/2009,39.29,-0.032798033
14/01/2009,40.6,-0.054870632
13/01/2009,42.89,0.001399907
12/01/2009,42.83,-0.038250398
09/01/2009,44.5,-0.040084644
08/01/2009,46.32,0.028911343
07/01/2009,45,-0.080862884
06/01/2009,48.79,0.048933646
05/01/2009,46.46,
