Date,Close,MDLZ
24/01/2011,31.43,0.002548584
21/01/2011,31.35,0.003835096
20/01/2011,31.23,0.001602308
19/01/2011,31.18,0.004178055
18/01/2011,31.05,-0.009296429
14/01/2011,31.34,-0.003185731
13/01/2011,31.44,-0.001906578
12/01/2011,31.5,0.006688988
11/01/2011,31.29,0.002560001
10/01/2011,31.21,0.000641026
07/01/2011,31.19,-0.002561641
06/01/2011,31.27,-0.008280302
05/01/2011,31.53,-0.002217647
04/01/2011,31.6,-0.00221274
03/01/2011,31.67,0.005064905
31/12/2010,31.51,0
30/12/2010,31.51,-0.00158554
29/12/2010,31.56,-0.009460809
28/12/2010,31.86,0.007877778
27/12/2010,31.61,-0.008505328
23/12/2010,31.88,0
22/12/2010,31.88,0.001255493
21/12/2010,31.84,0.003460755
20/12/2010,31.73,-0.006283401
17/12/2010,31.93,0.009123864
16/12/2010,31.64,0.005069719
15/12/2010,31.48,0.002863053
14/12/2010,31.39,0.016380646
13/12/2010,30.88,0.004218731
10/12/2010,30.75,-0.01099623
09/12/2010,31.09,0.001931746
08/12/2010,31.03,0.012648134
07/12/2010,30.64,0.01148872
06/12/2010,30.29,-0.000989936
03/12/2010,30.32,-0.003621403
02/12/2010,30.43,-0.006550957
01/12/2010,30.63,0.012483736
30/11/2010,30.25,0.001985441
29/11/2010,30.19,-0.003636969
26/11/2010,30.3,-0.007889587
24/11/2010,30.54,0.010202491
23/11/2010,30.23,-0.010529877
22/11/2010,30.55,0.003607153
19/11/2010,30.44,-0.009156375
18/11/2010,30.72,0.007515147
17/11/2010,30.49,0.004931787
16/11/2010,30.34,-0.014722988
15/11/2010,30.79,0.005536572
12/11/2010,30.62,0.005239043
11/11/2010,30.46,-0.001312336
10/11/2010,30.5,-0.003926707
09/11/2010,30.62,-0.016197309
08/11/2010,31.12,0.001286174
05/11/2010,31.08,-0.022587249
04/11/2010,31.79,0.006944472
03/11/2010,31.57,-0.008516058
02/11/2010,31.84,0.0018862
01/11/2010,31.78,-0.015300845
29/10/2010,32.27,0.004036646
28/10/2010,32.14,0.004365458
27/10/2010,32,-0.010259689
26/10/2010,32.33,-0.004320994
25/10/2010,32.47,0.017710576
22/10/2010,31.9,0.002510987
21/10/2010,31.82,0.000628733
20/10/2010,31.8,0.011067307
19/10/2010,31.45,-0.006655071
18/10/2010,31.66,0.000315906
15/10/2010,31.65,-0.004728141
14/10/2010,31.8,0.009796255
13/10/2010,31.49,0.01085579
12/10/2010,31.15,0.00353755
11/10/2010,31.04,0.003550109
08/10/2010,30.93,-0.008370944
07/10/2010,31.19,-0.003520567
06/10/2010,31.3,0.000639182
05/10/2010,31.28,0.010929071
04/10/2010,30.94,-0.008688711
01/10/2010,31.21,0.011277709
30/09/2010,30.86,-0.011277709
29/09/2010,31.21,-0.008613867
28/09/2010,31.48,-0.010113866
27/09/2010,31.8,-0.004705891
24/09/2010,31.95,0.021513009
23/09/2010,31.27,-0.001278364
22/09/2010,31.31,-0.009852296
21/09/2010,31.62,0.001582529
20/09/2010,31.57,0.006993035
17/09/2010,31.35,-0.001593626
16/09/2010,31.4,-0.006032722
15/09/2010,31.59,0.017241806
14/09/2010,31.05,0.003225809
13/09/2010,30.95,0.005507871
10/09/2010,30.78,0.00130039
09/09/2010,30.74,0.005218538
08/09/2010,30.58,0.007549683
07/09/2010,30.35,-0.007549683
03/09/2010,30.58,0.007549683
02/09/2010,30.35,-0.00098798
01/09/2010,30.38,0.015591625
31/08/2010,29.91,0.007045827
30/08/2010,29.7,-0.010050336
27/08/2010,30,0.019522666
26/08/2010,29.42,-0.005761751
25/08/2010,29.59,0.010190306
24/08/2010,29.29,0.004791248
23/08/2010,29.15,0.001716739
20/08/2010,29.1,-0.001030397
19/08/2010,29.13,-0.007183202
18/08/2010,29.34,0.002730377
17/08/2010,29.26,-0.006472515
16/08/2010,29.45,-0.001696353
13/08/2010,29.5,0
12/08/2010,29.5,-0.002708194
11/08/2010,29.58,-0.023058666
10/08/2010,30.27,-0.003956484
09/08/2010,30.39,0.000987654
06/08/2010,30.36,0.023326616
05/08/2010,29.66,-0.003029795
04/08/2010,29.75,0.015924443
03/08/2010,29.28,-0.007146534
02/08/2010,29.49,0.009540106
30/07/2010,29.21,0.003429359
29/07/2010,29.11,-0.020738462
28/07/2010,29.72,-0.00536914
27/07/2010,29.88,0.00536914
26/07/2010,29.72,0.003370411
23/07/2010,29.62,0.01154512
22/07/2010,29.28,0.015141377
21/07/2010,28.84,-0.012747804
20/07/2010,29.21,0.013094605
19/07/2010,28.83,0.000693963
16/07/2010,28.81,-0.017547328
15/07/2010,29.32,0
14/07/2010,29.32,-0.002724797
13/07/2010,29.4,0.013698844
12/07/2010,29,0.000344887
09/07/2010,28.99,-0.001378835
08/07/2010,29.03,0.008301673
07/07/2010,28.79,0.018934647
06/07/2010,28.25,0.015338271
02/07/2010,27.82,-0.006449324
01/07/2010,28,0
30/06/2010,28,-0.015592095
29/06/2010,28.44,-0.017428116
28/06/2010,28.94,-0.013386162
25/06/2010,29.33,-0.004761914
24/06/2010,29.47,-0.00237248
23/06/2010,29.54,0.006112073
22/06/2010,29.36,-0.019562175
21/06/2010,29.94,-0.00233528
18/06/2010,30.01,0.001000167
17/06/2010,29.98,0.008373856
16/06/2010,29.73,0.000672948
15/06/2010,29.71,0.010829209
14/06/2010,29.39,0.003066964
11/06/2010,29.3,-0.002726655
10/06/2010,29.38,0.017164857
09/06/2010,28.88,0.008344972
08/06/2010,28.64,0.011236073
07/06/2010,28.32,-0.006686634
04/06/2010,28.51,-0.026649786
03/06/2010,29.28,-0.008502007
02/06/2010,29.53,0.021565101
01/06/2010,28.9,0.010434877
28/05/2010,28.6,-0.01595594
27/05/2010,29.06,0.022973513
26/05/2010,28.4,0.001056896
25/05/2010,28.37,-0.01954687
24/05/2010,28.93,-0.02593117
21/05/2010,29.69,0.019041718
20/05/2010,29.13,-0.039049054
19/05/2010,30.29,0.008620743
18/05/2010,30.03,-0.017167804
17/05/2010,30.55,0.017167804
14/05/2010,30.03,-0.009280809
13/05/2010,30.31,-0.002964917
12/05/2010,30.4,0.000987329
11/05/2010,30.37,-0.004926927
10/05/2010,30.52,0.014854209
07/05/2010,30.07,0.029016881
06/05/2010,29.21,-0.018318016
05/05/2010,29.75,0.006068798
04/05/2010,29.57,-0.011098147
03/05/2010,29.9,0.010084119
30/04/2010,29.6,-0.010418511
29/04/2010,29.91,0.005363741
28/04/2010,29.75,0.008438869
27/04/2010,29.5,-0.019802627
26/04/2010,30.09,0
23/04/2010,30.09,-0.003317853
22/04/2010,30.19,-0.001985441
21/04/2010,30.25,-0.00658981
20/04/2010,30.45,-0.011103968
19/04/2010,30.79,0.004231088
16/04/2010,30.66,-0.01328385
15/04/2010,31.07,0.006133998
14/04/2010,30.88,0.007476063
13/04/2010,30.65,0.010165688
12/04/2010,30.34,0.003301423
09/04/2010,30.24,0.003644198
08/04/2010,30.13,0.001993356
07/04/2010,30.07,-0.000332502
06/04/2010,30.08,-0.004312496
05/04/2010,30.21,-0.004293979
01/04/2010,30.34,0.003301423
31/03/2010,30.24,-0.008561132
30/03/2010,30.5,-0.001310616
29/03/2010,30.54,-0.002942621
26/03/2010,30.63,-0.005534769
25/03/2010,30.8,0.002600782
24/03/2010,30.72,-0.00195122
23/03/2010,30.78,0.034708491
22/03/2010,29.73,0.003369275
19/03/2010,29.63,-0.006727237
18/03/2010,29.83,0.004367553
17/03/2010,29.7,0.000336757
16/03/2010,29.69,0.004388193
15/03/2010,29.56,0.003728186
12/03/2010,29.45,0.001019195
11/03/2010,29.42,0.001360544
10/03/2010,29.38,0.005118592
09/03/2010,29.23,0.002054795
08/03/2010,29.17,-0.005810989
05/03/2010,29.34,0.00890112
04/03/2010,29.08,0.003789841
03/03/2010,28.97,0.002073256
02/03/2010,28.91,0.006593812
01/03/2010,28.72,0.010148819
26/02/2010,28.43,-0.013277623
25/02/2010,28.81,-0.008295934
24/02/2010,29.05,-0.002750088
23/02/2010,29.13,0.006198367
22/02/2010,28.95,0.001036807
19/02/2010,28.92,0.003810848
18/02/2010,28.81,0.00626743
17/02/2010,28.63,-0.011805693
16/02/2010,28.97,-0.004133661
12/02/2010,29.09,0.00344353
11/02/2010,28.99,0.002071824
10/02/2010,28.93,0.001037524
09/02/2010,28.9,0.018861893
08/02/2010,28.36,-0.002816903
05/02/2010,28.44,0.001759634
04/02/2010,28.39,-0.003165116
03/02/2010,28.48,-0.000702001
02/02/2010,28.5,0.015559013
01/02/2010,28.06,0.014357748
29/01/2010,27.66,-0.013644736
28/01/2010,28.04,-0.010994968
27/01/2010,28.35,0.021030895
26/01/2010,27.76,0.002524798
25/01/2010,27.69,-0.006479504
22/01/2010,27.87,-0.013188571
21/01/2010,28.24,-0.018941289
20/01/2010,28.78,-0.021654051
19/01/2010,29.41,-0.005763705
15/01/2010,29.58,0.015673234
14/01/2010,29.12,-0.003770356
13/01/2010,29.23,-0.002050582
12/01/2010,29.29,0.016870774
11/01/2010,28.8,-0.004503732
08/01/2010,28.93,0.001037524
07/01/2010,28.9,-0.002419217
06/01/2010,28.97,0.006927634
05/01/2010,28.77,0.047695873
04/01/2010,27.43,0.009155896
31/12/2009,27.18,-0.011340893
30/12/2009,27.49,0.001456134
29/12/2009,27.45,-0.001092299
28/12/2009,27.48,-0.002906979
24/12/2009,27.56,0.007283353
23/12/2009,27.36,0.002561758
22/12/2009,27.29,0.011053908
21/12/2009,26.99,-0.000740741
18/12/2009,27.01,0.004824652
17/12/2009,26.88,-0.009994531
16/12/2009,27.15,0.011856382
15/12/2009,26.83,-0.005204473
14/12/2009,26.97,0.006696454
11/12/2009,26.79,0.004114463
10/12/2009,26.68,-0.001123806
09/12/2009,26.71,0.001873712
08/12/2009,26.66,-0.000749906
07/12/2009,26.68,0.004131461
04/12/2009,26.57,0.005661461
03/12/2009,26.42,-0.007165786
02/12/2009,26.61,0.004142352
01/12/2009,26.5,-0.00301432
30/11/2009,26.58,-0.002254792
27/11/2009,26.64,-0.005988042
25/11/2009,26.8,-0.01555011
24/11/2009,27.22,-0.004398834
23/11/2009,27.34,0.006237408
20/11/2009,27.17,0.007388286
19/11/2009,26.97,-0.010695289
18/11/2009,27.26,-0.013843573
17/11/2009,27.64,0.00036186
16/11/2009,27.63,0.026404174
13/11/2009,26.91,0.002604653
12/11/2009,26.84,0.000745434
11/11/2009,26.82,0.00074599
10/11/2009,26.8,0.010125719
09/11/2009,26.53,-0.009379172
06/11/2009,26.78,-0.00929202
05/11/2009,27.03,0.013408022
04/11/2009,26.67,-0.032100155
03/11/2009,27.54,-0.003624506
02/11/2009,27.64,0.004350986
30/10/2009,27.52,-0.001089523
29/10/2009,27.55,0.022019238
28/10/2009,26.95,0.008196767
27/10/2009,26.73,0.001122965
26/10/2009,26.7,-0.01302344
23/10/2009,27.05,-0.002215658
22/10/2009,27.11,-0.011370011
21/10/2009,27.42,0.006953367
20/10/2009,27.23,0.000734754
19/10/2009,27.21,0.006637193
16/10/2009,27.03,0.01490896
15/10/2009,26.63,0.012849761
14/10/2009,26.29,0.01147679
13/10/2009,25.99,-0.00766581
12/10/2009,26.19,0.008435633
09/10/2009,25.97,-0.005376357
08/10/2009,26.11,0.002300615
07/10/2009,26.05,-0.001534331
06/10/2009,26.09,0.002686626
05/10/2009,26.02,0.002693863
02/10/2009,25.95,-0.001540239
01/10/2009,25.99,-0.010715755
30/09/2009,26.27,0.009562131
29/09/2009,26.02,-0.005748243
28/09/2009,26.17,-0.013662452
25/09/2009,26.53,0.005670021
24/09/2009,26.38,0.003797954
23/09/2009,26.28,-0.00795911
22/09/2009,26.49,-0.00976717
21/09/2009,26.75,0.000747943
18/09/2009,26.73,0.007887365
17/09/2009,26.52,0.009471562
16/09/2009,26.27,0.007258867
15/09/2009,26.08,-0.001149646
14/09/2009,26.11,0.000383068
11/09/2009,26.1,-0.003442344
10/09/2009,26.19,-0.024888162
09/09/2009,26.85,0.015009663
08/09/2009,26.45,-0.060513418
04/09/2009,28.1,0.003922273
03/09/2009,27.99,-0.000714286
02/09/2009,28.01,-0.002139801
01/09/2009,28.07,-0.00992564
31/08/2009,28.35,0.000352796
28/08/2009,28.34,-0.002818888
27/08/2009,28.42,-0.00140647
26/08/2009,28.46,-0.004907125
25/08/2009,28.6,0.007017573
24/08/2009,28.4,-0.014333404
21/08/2009,28.81,0.016095519
20/08/2009,28.35,-0.009828089
19/08/2009,28.63,0.024395765
18/08/2009,27.94,0.00538311
17/08/2009,27.79,-0.011093333
14/08/2009,28.1,-0.008857454
13/08/2009,28.35,-0.005277057
12/08/2009,28.5,0.001404495
11/08/2009,28.46,-0.005955526
10/08/2009,28.63,-0.002442004
07/08/2009,28.7,0.011917421
06/08/2009,28.36,0.001058388
05/08/2009,28.33,-0.00035292
04/08/2009,28.34,0.004952256
03/08/2009,28.2,-0.004952256
31/07/2009,28.34,-0.008082982
30/07/2009,28.57,0.001050604
29/07/2009,28.54,0.002455711
28/07/2009,28.47,0.007403524
27/07/2009,28.26,0.00496631
24/07/2009,28.12,-0.008851182
23/07/2009,28.37,0.015988971
22/07/2009,27.92,0.012252406
21/07/2009,27.58,-0.0007249
20/07/2009,27.6,0.006178468
17/07/2009,27.43,-0.010877555
16/07/2009,27.73,0.00723854
15/07/2009,27.53,0.019439453
14/07/2009,27,0.00445435
13/07/2009,26.88,0.030213779
10/07/2009,26.08,0.010794245
09/07/2009,25.8,0.0038835
08/07/2009,25.7,-0.001943635
07/07/2009,25.75,-0.026443388
06/07/2009,26.44,0.018321123
02/07/2009,25.96,-0.024730193
01/07/2009,26.61,0.04890291
30/06/2009,25.34,-0.009426621
29/06/2009,25.58,0.000782167
26/06/2009,25.56,-0.015913396
25/06/2009,25.97,0.008895824
24/06/2009,25.74,0.004282662
23/06/2009,25.63,0.014937385
22/06/2009,25.25,-0.006316642
19/06/2009,25.41,-0.017167804
18/06/2009,25.85,0.038246333
17/06/2009,24.88,0.00281747
16/06/2009,24.81,-0.017975319
15/06/2009,25.26,-0.026564062
12/06/2009,25.94,-0.000385431
11/06/2009,25.95,0.003861009
10/06/2009,25.85,-0.013830416
09/06/2009,26.21,-0.014394188
08/06/2009,26.59,-0.001503195
05/06/2009,26.63,-0.015278851
04/06/2009,27.04,0.008542299
03/06/2009,26.81,-0.007061914
02/06/2009,27,0.01342302
01/06/2009,26.64,0.020095463
29/05/2009,26.11,0.011168997
28/05/2009,25.82,0.014040792
27/05/2009,25.46,-0.01558878
26/05/2009,25.86,0.01558878
22/05/2009,25.46,0.021036696
21/05/2009,24.93,0.003214145
20/05/2009,24.85,-0.008415197
19/05/2009,25.06,0
18/05/2009,25.06,0.010429296
15/05/2009,24.8,-0.012024193
14/05/2009,25.1,0.00840173
13/05/2009,24.89,-0.020676681
12/05/2009,25.41,0.008298803
11/05/2009,25.2,-0.013010237
08/05/2009,25.53,0.019379685
07/05/2009,25.04,0.001598721
06/05/2009,25,-0.008761506
05/05/2009,25.22,0.038808427
04/05/2009,24.26,0.032254105
01/05/2009,23.49,0.003838776
30/04/2009,23.4,0.005571045
29/04/2009,23.27,0.020404441
28/04/2009,22.8,0.018592833
27/04/2009,22.38,0.005376357
24/04/2009,22.26,-0.000449135
23/04/2009,22.27,-0.007604599
22/04/2009,22.44,-0.013720065
21/04/2009,22.75,0.012384059
20/04/2009,22.47,-0.008861378
17/04/2009,22.67,0.000882613
16/04/2009,22.65,-0.009666156
15/04/2009,22.87,0.02031872
14/04/2009,22.41,-0.002228661
13/04/2009,22.46,0.004909628
09/04/2009,22.35,0.013513719
08/04/2009,22.05,-0.018423347
07/04/2009,22.46,-0.006213957
06/04/2009,22.6,-0.01754431
03/04/2009,23,0.001305199
02/04/2009,22.97,0.00698998
01/04/2009,22.81,0.023060889
31/03/2009,22.29,0.020394997
30/03/2009,21.84,-0.046956983
27/03/2009,22.89,-0.007832938
26/03/2009,23.07,0.000867303
25/03/2009,23.05,-0.005192569
24/03/2009,23.17,0.000863558
23/03/2009,23.15,0.044608853
20/03/2009,22.14,-0.000902935
19/03/2009,22.16,-0.005849286
18/03/2009,22.29,-0.044744306
17/03/2009,23.31,0.019056445
16/03/2009,22.87,0.014978254
13/03/2009,22.53,0.012056409
12/03/2009,22.26,0.043145747
11/03/2009,21.32,-0.02226437
10/03/2009,21.8,0.026494694
09/03/2009,21.23,-0.018203536
06/03/2009,21.62,0.029096374
05/03/2009,21,-0.044244702
04/03/2009,21.95,0.000455685
03/03/2009,21.94,-0.008170722
02/03/2009,22.12,-0.029400781
27/02/2009,22.78,-0.00394305
26/02/2009,22.87,-0.041538834
25/02/2009,23.84,0.005046268
24/02/2009,23.72,0.032565003
23/02/2009,22.96,-0.023672291
20/02/2009,23.51,-0.034284294
19/02/2009,24.33,0.0004111
18/02/2009,24.32,-0.016313575
17/02/2009,24.72,-0.019231362
13/02/2009,25.2,-0.010657294
12/02/2009,25.47,0.014235116
11/02/2009,25.11,0.005190668
10/02/2009,24.98,-0.035394965
09/02/2009,25.88,-0.017618227
06/02/2009,26.34,0.012992158
05/02/2009,26,-0.004221845
04/02/2009,26.11,-0.095971498
03/02/2009,28.74,0.017550468
02/02/2009,28.24,0.006750781
30/01/2009,28.05,-0.042916057
29/01/2009,29.28,-0.009855645
28/01/2009,29.57,0.014305421
27/01/2009,29.15,0.01034492
26/01/2009,28.85,0.006258713
23/01/2009,28.67,-0.008336276
22/01/2009,28.91,0.020266242
21/01/2009,28.33,0.003890367
20/01/2009,28.22,-0.014773396
16/01/2009,28.64,0.020102952
15/01/2009,28.07,0.002854087
14/01/2009,27.99,-0.029222287
13/01/2009,28.82,0.010113425
12/01/2009,28.53,0.026639828
09/01/2009,27.78,-0.007530966
08/01/2009,27.99,0.008251168
07/01/2009,27.76,-0.000720202
06/01/2009,27.78,0.005776189
05/01/2009,27.62,
