Date,Close,QCOM
26/01/2011,51.86,0.006577698
25/01/2011,51.52,0.000582468
24/01/2011,51.49,0.004867137
21/01/2011,51.24,-0.0017549
20/01/2011,51.33,-0.015657032
19/01/2011,52.14,-0.016925383
18/01/2011,53.03,0.018845138
14/01/2011,52.04,0.003272065
13/01/2011,51.87,-0.009020309
12/01/2011,52.34,0.00517193
11/01/2011,52.07,0.007324628
10/01/2011,51.69,-0.000773545
07/01/2011,51.73,-0.018008149
06/01/2011,52.67,0.012225558
05/01/2011,52.03,0.020583251
04/01/2011,50.97,0.015620683
03/01/2011,50.18,0.013845912
31/12/2010,49.49,-0.004837744
30/12/2010,49.73,-0.005214613
29/12/2010,49.99,0.002603907
28/12/2010,49.86,0.005026652
27/12/2010,49.61,0.003432613
23/12/2010,49.44,-0.011063172
22/12/2010,49.99,0
21/12/2010,49.99,0.011063172
20/12/2010,49.44,-0.000404449
17/12/2010,49.46,-0.003834128
16/12/2010,49.65,0.011343042
15/12/2010,49.09,-0.001831689
14/12/2010,49.18,0.001220753
13/12/2010,49.12,-0.007302264
10/12/2010,49.48,0.008116928
09/12/2010,49.08,0.004083305
08/12/2010,48.88,0.008423265
07/12/2010,48.47,0.003099496
06/12/2010,48.32,-0.010294511
03/12/2010,48.82,0.006782474
02/12/2010,48.49,0.012450877
01/12/2010,47.89,0.022596252
30/11/2010,46.82,-0.009776911
29/11/2010,47.28,-0.008844025
26/11/2010,47.7,-0.007726884
24/11/2010,48.07,0.020385281
23/11/2010,47.1,-0.01097984
22/11/2010,47.62,-0.007114489
19/11/2010,47.96,0.005016733
18/11/2010,47.72,-0.00543366
17/11/2010,47.98,0.033915926
16/11/2010,46.38,-0.01050948
15/11/2010,46.87,-0.012720121
12/11/2010,47.47,-0.009435021
11/11/2010,47.92,0.005020931
10/11/2010,47.68,-0.005020931
09/11/2010,47.92,0.002507314
08/11/2010,47.8,-0.011026846
05/11/2010,48.33,-0.000206889
04/11/2010,48.34,0.05637992
03/11/2010,45.69,0.006807976
02/11/2010,45.38,0.001102414
01/11/2010,45.33,0.003757326
29/10/2010,45.16,0.016521921
28/10/2010,44.42,-0.001349831
27/10/2010,44.48,0.012214583
26/10/2010,43.94,-0.008836582
25/10/2010,44.33,0.003389451
22/10/2010,44.18,0.004537213
21/10/2010,43.98,-0.009053932
20/10/2010,44.38,0.003611742
19/10/2010,44.22,-0.006087269
18/10/2010,44.49,-0.006720455
15/10/2010,44.79,-0.005566084
14/10/2010,45.04,-0.006197452
13/10/2010,45.32,0.011763536
12/10/2010,44.79,0.013712702
11/10/2010,44.18,-0.013042685
08/10/2010,44.76,0.00470273
07/10/2010,44.55,-0.002242153
06/10/2010,44.65,0.008772973
05/10/2010,44.26,0.008394831
04/10/2010,43.89,-0.008394831
01/10/2010,44.26,-0.019465879
30/09/2010,45.13,0.018336829
29/09/2010,44.31,0.005431106
28/09/2010,44.07,-0.01173034
27/09/2010,44.59,0.000897465
24/09/2010,44.55,0.020408872
23/09/2010,43.65,0.008050647
22/09/2010,43.3,-0.004838162
21/09/2010,43.51,0.01155815
20/09/2010,43.01,0.011222938
17/09/2010,42.53,0.013254632
16/09/2010,41.97,-0.000238237
15/09/2010,41.98,0.020941913
14/09/2010,41.11,0.002679334
13/09/2010,41,0.014247355
10/09/2010,40.42,-0.011805351
09/09/2010,40.9,-0.000488878
08/09/2010,40.92,0.008590064
07/09/2010,40.57,0.004694264
03/09/2010,40.38,0.008955284
02/09/2010,40.02,0.010550211
01/09/2010,39.6,0.033379222
31/08/2010,38.3,0.000261131
30/08/2010,38.29,-0.009099244
27/08/2010,38.64,0.009360443
26/08/2010,38.28,-0.004691174
25/08/2010,38.46,0.010980502
24/08/2010,38.04,-0.013058425
23/08/2010,38.54,-0.009554624
20/08/2010,38.91,0.020774572
19/08/2010,38.11,-0.024110047
18/08/2010,39.04,-0.0025582
17/08/2010,39.14,0.012856953
16/08/2010,38.64,0.018018506
13/08/2010,37.95,-0.007612584
12/08/2010,38.24,-0.028867984
11/08/2010,39.36,-0.010614201
10/08/2010,39.78,0.000754432
09/08/2010,39.75,0.028063066
06/08/2010,38.65,0.003888534
05/08/2010,38.5,0.001819837
04/08/2010,38.43,-0.000780336
03/08/2010,38.46,-0.007770047
02/08/2010,38.76,0.017699577
30/07/2010,38.08,-0.01821544
29/07/2010,38.78,0.000515863
28/07/2010,38.76,-0.011798034
27/07/2010,39.22,-0.000509814
26/07/2010,39.24,0.004085808
23/07/2010,39.08,-0.000767362
22/07/2010,39.11,0.078424653
21/07/2010,36.16,-0.01618469
20/07/2010,36.75,-0.00054407
19/07/2010,36.77,0.022275086
16/07/2010,35.96,-0.025262189
15/07/2010,36.88,-0.000542152
14/07/2010,36.9,0.026082467
13/07/2010,35.95,0.023927954
12/07/2010,35.1,0.034491174
09/07/2010,33.91,-0.000589623
08/07/2010,33.93,0.016342661
07/07/2010,33.38,0.022112063
06/07/2010,32.65,0.008612788
02/07/2010,32.37,0.012746947
01/07/2010,31.96,-0.027162164
30/06/2010,32.84,-0.009093727
29/06/2010,33.14,-0.026795292
28/06/2010,34.04,-0.01544995
25/06/2010,34.57,-0.006343735
24/06/2010,34.79,-0.017946643
23/06/2010,35.42,-0.004225954
22/06/2010,35.57,-0.001966017
21/06/2010,35.64,-0.001401935
18/06/2010,35.69,-0.000560224
17/06/2010,35.71,0.017799594
16/06/2010,35.08,-0.014152515
15/06/2010,35.58,0.022453693
14/06/2010,34.79,-0.016251249
11/06/2010,35.36,0.009376401
10/06/2010,35.03,0.008888947
09/06/2010,34.72,-0.015716854
08/06/2010,35.27,0.007399009
07/06/2010,35.01,-0.008249229
04/06/2010,35.3,-0.032607041
03/06/2010,36.47,0.012415665
02/06/2010,36.02,0.026728276
01/06/2010,35.07,-0.013875346
28/05/2010,35.56,0
27/05/2010,35.56,0.019307812
26/05/2010,34.88,-0.020712898
25/05/2010,35.61,-0.001683502
24/05/2010,35.67,-0.006148706
21/05/2010,35.89,0.008394006
20/05/2010,35.59,-0.023876759
19/05/2010,36.45,-0.007107739
18/05/2010,36.71,-0.017819046
17/05/2010,37.37,0.001874917
14/05/2010,37.3,-0.017539647
13/05/2010,37.96,-0.005254873
12/05/2010,38.16,0.017980389
11/05/2010,37.48,0.002939214
10/05/2010,37.37,0.023555983
07/05/2010,36.5,-0.004646721
06/05/2010,36.67,-0.025842623
05/05/2010,37.63,0.000797554
04/05/2010,37.6,-0.027283959
03/05/2010,38.64,-0.001034661
30/04/2010,38.68,-0.007726023
29/04/2010,38.98,0.004113116
28/04/2010,38.82,0.0234569
27/04/2010,37.92,-0.004998037
26/04/2010,38.11,-0.003666845
23/04/2010,38.25,-0.027844026
22/04/2010,39.33,-0.080570644
21/04/2010,42.63,-0.015363431
20/04/2010,43.29,0.012552466
19/04/2010,42.75,0.000233945
16/04/2010,42.74,0.00093633
15/04/2010,42.7,0.002344667
14/04/2010,42.6,0.007067167
13/04/2010,42.3,0.001656217
12/04/2010,42.23,0.001421801
09/04/2010,42.17,-0.005439294
08/04/2010,42.4,-0.00868856
07/04/2010,42.77,0.007981263
06/04/2010,42.43,-0.00235405
05/04/2010,42.53,0.006132095
01/04/2010,42.27,0.007360831
31/03/2010,41.96,-0.004043292
30/03/2010,42.13,0.008821132
29/03/2010,41.76,-0.001674842
26/03/2010,41.83,-0.008569441
25/03/2010,42.19,0.048565018
24/03/2010,40.19,-0.008177471
23/03/2010,40.52,0.005940612
22/03/2010,40.28,0.005726394
19/03/2010,40.05,-0.00944341
18/03/2010,40.43,0.038577833
17/03/2010,38.9,-0.002823773
16/03/2010,39.01,0.003595279
15/03/2010,38.87,-0.002056027
12/03/2010,38.95,-0.003843695
11/03/2010,39.1,0.005642487
10/03/2010,38.88,0.005157309
09/03/2010,38.68,-0.002839811
08/03/2010,38.79,0.000773694
05/03/2010,38.76,-0.012562657
04/03/2010,39.25,0.014370276
03/03/2010,38.69,0.019838813
02/03/2010,37.93,0.064520945
01/03/2010,35.56,-0.031010237
26/02/2010,36.68,-0.013539335
25/02/2010,37.18,-0.01838826
24/02/2010,37.87,-0.017537421
23/02/2010,38.54,-0.012121361
22/02/2010,39.01,-0.014758538
19/02/2010,39.59,-0.005541576
18/02/2010,39.81,0.009591189
17/02/2010,39.43,0.010452613
16/02/2010,39.02,0.004623692
12/02/2010,38.84,0.02160136
11/02/2010,38.01,0.015376761
10/02/2010,37.43,-0.012742408
09/02/2010,37.91,0.010607365
08/02/2010,37.51,-0.014030674
05/02/2010,38.04,-0.003411629
04/02/2010,38.17,-0.03753654
03/02/2010,39.63,0.009380218
02/02/2010,39.26,-0.01290667
01/02/2010,39.77,0.014691247
29/01/2010,39.19,-0.032386413
28/01/2010,40.48,-0.153585868
27/01/2010,47.2,0.006589459
26/01/2010,46.89,-0.000426439
25/01/2010,46.91,0.002775111
22/01/2010,46.78,-0.027618494
21/01/2010,48.09,-0.005391967
20/01/2010,48.35,-0.019863456
19/01/2010,49.32,0.016147515
15/01/2010,48.53,0.003302377
14/01/2010,48.37,-0.006799243
13/01/2010,48.7,0.004321439
12/01/2010,48.49,-0.01636363
11/01/2010,49.29,-0.003645205
08/01/2010,49.47,0.009954374
07/01/2010,48.98,0.02857929
06/01/2010,47.6,-0.009825521
05/01/2010,48.07,0.023788091
04/01/2010,46.94,0.014592534
31/12/2009,46.26,-0.012886776
30/12/2009,46.86,0.004491506
29/12/2009,46.65,0.00839527
28/12/2009,46.26,0.003464707
24/12/2009,46.1,0.003259101
23/12/2009,45.95,0.002396776
22/12/2009,45.84,0.009424727
21/12/2009,45.41,0.018671358
18/12/2009,44.57,0.005850602
17/12/2009,44.31,-0.008539378
16/12/2009,44.69,-0.004242498
15/12/2009,44.88,0.004690126
14/12/2009,44.67,-0.005135659
11/12/2009,44.9,-0.014592344
10/12/2009,45.56,0.017491866
09/12/2009,44.77,0.004028654
08/12/2009,44.59,-0.006705434
07/12/2009,44.89,-0.005996686
04/12/2009,45.16,0.011805461
03/12/2009,44.63,-0.009588656
02/12/2009,45.06,0
01/12/2009,45.06,0.001332445
30/11/2009,45,0.000222247
27/11/2009,44.99,-0.009952532
25/11/2009,45.44,-0.002637364
24/11/2009,45.56,0.000219515
23/11/2009,45.55,0.009928377
20/11/2009,45.1,0.000221754
19/11/2009,45.09,-0.008832029
18/11/2009,45.49,-0.01093146
17/11/2009,45.99,0.0104919
16/11/2009,45.51,-0.005696773
13/11/2009,45.77,0.020305266
12/11/2009,44.85,0.004245342
11/11/2009,44.66,0.006965538
10/11/2009,44.35,-0.008978736
09/11/2009,44.75,0.019177125
06/11/2009,43.9,0.001139601
05/11/2009,43.85,0.052674552
04/11/2009,41.6,-0.014793875
03/11/2009,42.22,0.009758497
02/11/2009,41.81,0.011546917
30/10/2009,41.33,-0.022488986
29/10/2009,42.27,0.015256553
28/10/2009,41.63,0.015248995
27/10/2009,41,0.007835496
26/10/2009,40.68,-0.000491521
23/10/2009,40.7,-0.009293293
22/10/2009,41.08,-0.008001012
21/10/2009,41.41,0.002417796
20/10/2009,41.31,-0.017992569
19/10/2009,42.06,0.002380387
16/10/2009,41.96,-0.011610129
15/10/2009,42.45,0.005196044
14/10/2009,42.23,0.022510529
13/10/2009,41.29,-0.006036479
12/10/2009,41.54,-0.00384431
09/10/2009,41.7,0.006013247
08/10/2009,41.45,-0.017458293
07/10/2009,42.18,-0.010377452
06/10/2009,42.62,0.016083601
05/10/2009,41.94,0.011993428
02/10/2009,41.44,-0.029952322
01/10/2009,42.7,-0.052019026
30/09/2009,44.98,-0.011494379
29/09/2009,45.5,-0.010276684
28/09/2009,45.97,0.028015508
25/09/2009,44.7,0.000895255
24/09/2009,44.66,0.009674955
23/09/2009,44.23,-0.008106327
22/09/2009,44.59,-0.006259801
21/09/2009,44.87,0.009179511
18/09/2009,44.46,-0.012516927
17/09/2009,45.02,-0.015210257
16/09/2009,45.71,-0.000874699
15/09/2009,45.75,-0.010437146
14/09/2009,46.23,-0.008186172
11/09/2009,46.61,-0.000857817
10/09/2009,46.65,0.009260322
09/09/2009,46.22,0.00433652
08/09/2009,46.02,0.006540246
04/09/2009,45.72,0.015429003
03/09/2009,45.02,-0.008845701
02/09/2009,45.42,0.00154236
01/09/2009,45.35,-0.023320224
31/08/2009,46.42,-0.017087131
28/08/2009,47.22,-0.000635122
27/08/2009,47.25,-0.005908437
26/08/2009,47.53,0.011426278
25/08/2009,46.99,-0.008898364
24/08/2009,47.41,0.00253432
21/08/2009,47.29,0.004238192
20/08/2009,47.09,0.029524825
19/08/2009,45.72,0.012545559
18/08/2009,45.15,0.004439519
17/08/2009,44.95,-0.025912737
14/08/2009,46.13,-0.009707767
13/08/2009,46.58,0.004518566
12/08/2009,46.37,0.021140593
11/08/2009,45.4,-0.007461084
10/08/2009,45.74,-0.005015821
07/08/2009,45.97,0.008081293
06/08/2009,45.6,-0.004594691
05/08/2009,45.81,-0.010855513
04/08/2009,46.31,-0.01415118
03/08/2009,46.97,0.016312875
31/07/2009,46.21,-0.006686103
30/07/2009,46.52,0.005820864
29/07/2009,46.25,-0.002375555
28/07/2009,46.36,-0.002585094
27/07/2009,46.48,-0.018544707
24/07/2009,47.35,-0.001055409
23/07/2009,47.4,-0.02191011
22/07/2009,48.45,0.009748081
21/07/2009,47.98,0.019998561
20/07/2009,47.03,-0.007836533
17/07/2009,47.4,0.01444989
16/07/2009,46.72,0.014227444
15/07/2009,46.06,0.031090587
14/07/2009,44.65,0.007643922
13/07/2009,44.31,0.01982971
10/07/2009,43.44,0.008786184
09/07/2009,43.06,-0.011315211
08/07/2009,43.55,-0.002980628
07/07/2009,43.68,-0.034206755
06/07/2009,45.2,0.011571113
02/07/2009,44.68,-0.010685765
01/07/2009,45.16,-0.000885348
30/06/2009,45.2,-0.01949892
29/06/2009,46.09,-0.002167318
26/06/2009,46.19,-0.003242195
25/06/2009,46.34,0.023360958
24/06/2009,45.27,0.017380117
23/06/2009,44.49,0.002024975
22/06/2009,44.4,-0.035401927
19/06/2009,46,0.015775963
18/06/2009,45.28,0.004204941
17/06/2009,45.09,0.037049641
16/06/2009,43.45,-0.019599533
15/06/2009,44.31,-0.038517377
12/06/2009,46.05,0.001521243
11/06/2009,45.98,-0.00195546
10/06/2009,46.07,0.000868621
09/06/2009,46.03,0.014442264
08/06/2009,45.37,-0.000661011
05/06/2009,45.4,0.002425847
04/06/2009,45.29,0.038487928
03/06/2009,43.58,-0.007543755
02/06/2009,43.91,-0.011097385
01/06/2009,44.4,0.018411703
29/05/2009,43.59,0.014791118
28/05/2009,42.95,0.012180989
27/05/2009,42.43,-0.020066002
26/05/2009,43.29,0.04681706
22/05/2009,41.31,-0.00915669
21/05/2009,41.69,-0.020888488
20/05/2009,42.57,0.005417514
19/05/2009,42.34,0.008300771
18/05/2009,41.99,0.030712122
15/05/2009,40.72,0.004676932
14/05/2009,40.53,0.015164989
13/05/2009,39.92,-0.024985839
12/05/2009,40.93,-0.02389975
11/05/2009,41.92,0.003105964
08/05/2009,41.79,-0.013075189
07/05/2009,42.34,-0.0323021
06/05/2009,43.73,0.005503339
05/05/2009,43.49,0.003224323
04/05/2009,43.35,0.01604499
01/05/2009,42.66,0.008001925
30/04/2009,42.32,-0.017799065
29/04/2009,43.08,0.019691213
28/04/2009,42.24,-0.02177817
27/04/2009,43.17,0.042831579
24/04/2009,41.36,0.015349309
23/04/2009,40.73,0.015089959
22/04/2009,40.12,-0.003731812
21/04/2009,40.27,0.016020368
20/04/2009,39.63,-0.033497736
17/04/2009,40.98,-0.015977101
16/04/2009,41.64,0.017931181
15/04/2009,40.9,0.002447982
14/04/2009,40.8,-0.001958864
13/04/2009,40.88,-0.018660423
09/04/2009,41.65,0.034936984
08/04/2009,40.22,0.021614312
07/04/2009,39.36,-0.032494736
06/04/2009,40.66,-0.0129507
03/04/2009,41.19,-0.002909093
02/04/2009,41.31,0.040257319
01/04/2009,39.68,0.019595995
31/03/2009,38.91,0.027092045
30/03/2009,37.87,-0.027862758
27/03/2009,38.94,-0.015290818
26/03/2009,39.54,0.026654576
25/03/2009,38.5,0.012282919
24/03/2009,38.03,-0.020560256
23/03/2009,38.82,0.046397357
20/03/2009,37.06,-0.015529094
19/03/2009,37.64,-0.008202189
18/03/2009,37.95,0.017008117
17/03/2009,37.31,0.040196799
16/03/2009,35.84,-0.025073638
13/03/2009,36.75,-0.001087843
12/03/2009,36.79,0.039927677
11/03/2009,35.35,-0.000282845
10/03/2009,35.36,0.069073676
09/03/2009,33,-0.018910964
06/03/2009,33.63,-0.029301833
05/03/2009,34.63,-0.003171402
04/03/2009,34.74,0.037839974
03/03/2009,33.45,0.019928196
02/03/2009,32.79,-0.01933011
27/02/2009,33.43,-0.006856488
26/02/2009,33.66,-0.00798939
25/02/2009,33.93,-0.016369848
24/02/2009,34.49,0.050850854
23/02/2009,32.78,-0.038598658
20/02/2009,34.07,0.006773697
19/02/2009,33.84,-0.01408474
18/02/2009,34.32,-0.011587615
17/02/2009,34.72,-0.027274418
13/02/2009,35.68,0.003931485
12/02/2009,35.54,0.026516165
11/02/2009,34.61,-0.011776669
10/02/2009,35.02,-0.045494101
09/02/2009,36.65,0.009044875
06/02/2009,36.32,0.035878288
05/02/2009,35.04,0.035142283
04/02/2009,33.83,-0.011462286
03/02/2009,34.22,-0.030789369
02/02/2009,35.29,0.021192087
30/01/2009,34.55,-0.016647916
29/01/2009,35.13,-0.04698571
28/01/2009,36.82,0.032853196
27/01/2009,35.63,-0.026313663
26/01/2009,36.58,0.000273411
23/01/2009,36.57,0.014044014
22/01/2009,36.06,0.005282926
21/01/2009,35.87,0.049431574
20/01/2009,34.14,-0.053604622
16/01/2009,36.02,0.034456953
15/01/2009,34.8,0.030340717
14/01/2009,33.76,-0.040063413
13/01/2009,35.14,0.008000043
12/01/2009,34.86,-0.004008021
09/01/2009,35,-0.00796817
08/01/2009,35.28,-0.007623925
07/01/2009,35.55,-0.044023615
06/01/2009,37.15,0.019022313
05/01/2009,36.45,
