Date,Close,VZ
26/01/2011,36.4,0.01690025
25/01/2011,35.79,0.015486724
24/01/2011,35.24,0.008263332
21/01/2011,34.95,0.009775811
20/01/2011,34.61,0.000288976
19/01/2011,34.6,0.006960585
18/01/2011,34.36,-0.031512204
14/01/2011,35.46,-0.009542593
13/01/2011,35.8,0.009260625
12/01/2011,35.47,0.003106031
11/01/2011,35.36,-0.015713006
10/01/2011,35.92,-0.000278358
07/01/2011,35.93,-0.008314904
06/01/2011,36.23,-0.038976517
05/01/2011,37.67,0.013631108
04/01/2011,37.16,0.019840303
03/01/2011,36.43,0.018003533
31/12/2010,35.78,0.006167667
30/12/2010,35.56,-0.000562272
29/12/2010,35.58,-0.001123596
28/12/2010,35.62,0.003374581
27/12/2010,35.5,0.001691571
23/12/2010,35.44,0.007363386
22/12/2010,35.18,0.006845435
21/12/2010,34.94,0.005740544
20/12/2010,34.74,0.002882677
17/12/2010,34.64,-0.003458217
16/12/2010,34.76,0.003746942
15/12/2010,34.63,-0.001154401
14/12/2010,34.67,0.016284163
13/12/2010,34.11,0.002054293
10/12/2010,34.04,0.014201422
09/12/2010,33.56,0.017433564
08/12/2010,32.98,0.000910056
07/12/2010,32.95,0.001822601
06/12/2010,32.89,-0.000303998
03/12/2010,32.9,0.004875086
02/12/2010,32.74,0.011983551
01/12/2010,32.35,0.010565667
30/11/2010,32.01,0.003442344
29/11/2010,31.9,-0.009670954
26/11/2010,32.21,-0.004337058
24/11/2010,32.35,-0.001235712
23/11/2010,32.39,-0.003390356
22/11/2010,32.5,-0.002765404
19/11/2010,32.59,-0.001839363
18/11/2010,32.65,0.009540002
17/11/2010,32.34,0.004649009
16/11/2010,32.19,-0.017857617
15/11/2010,32.77,0.006428922
12/11/2010,32.56,-0.002147569
11/11/2010,32.63,-0.006719634
10/11/2010,32.85,-0.004858801
09/11/2010,33.01,-0.004835307
08/11/2010,33.17,-0.007807847
05/11/2010,33.43,-0.002688575
04/11/2010,33.52,0.01593779
03/11/2010,32.99,0.00577597
02/11/2010,32.8,0.012270093
01/11/2010,32.4,-0.002466092
29/10/2010,32.48,0.002157498
28/10/2010,32.41,-0.003080717
27/10/2010,32.51,0.000307645
26/10/2010,32.5,0.004626068
25/10/2010,32.35,0.008069566
22/10/2010,32.09,-0.01331083
21/10/2010,32.52,-0.003683245
20/10/2010,32.64,0.014815086
19/10/2010,32.16,-0.013282049
18/10/2010,32.59,0.004921573
15/10/2010,32.43,-0.000308309
14/10/2010,32.44,0.007115266
13/10/2010,32.21,-0.010193138
12/10/2010,32.54,-0.014946138
11/10/2010,33.03,0.006073508
08/10/2010,32.83,-0.003041365
07/10/2010,32.93,-0.012973481
06/10/2010,33.36,-0.006275234
05/10/2010,33.57,0.016216572
04/10/2010,33.03,0.004247579
01/10/2010,32.89,0.009163167
30/09/2010,32.59,-0.002145595
29/09/2010,32.66,-0.001835424
28/09/2010,32.72,-0.004269601
27/09/2010,32.86,0.006717583
24/09/2010,32.64,0.014504189
23/09/2010,32.17,-0.006815392
22/09/2010,32.39,0.0021635
21/09/2010,32.32,0.007141779
20/09/2010,32.09,0.012858888
17/09/2010,31.68,0.008240934
16/09/2010,31.42,0.007347102
15/09/2010,31.19,0.009017774
14/09/2010,30.91,0.000323572
13/09/2010,30.9,0.002592354
10/09/2010,30.82,-0.000648719
09/09/2010,30.84,0.012398201
08/09/2010,30.46,0.007910391
07/09/2010,30.22,0.000662032
03/09/2010,30.2,0.002984582
02/09/2010,30.11,-0.004969366
01/09/2010,30.26,0.024420013
31/08/2010,29.53,0.003052402
30/08/2010,29.44,-0.013495481
27/08/2010,29.84,0.011459512
26/08/2010,29.5,-0.005409073
25/08/2010,29.66,0.00642654
24/08/2010,29.47,0.002038044
23/08/2010,29.41,0.001361007
20/08/2010,29.37,-0.008476064
19/08/2010,29.62,-0.017735114
18/08/2010,30.15,-0.00066313
17/08/2010,30.17,0.006984895
16/08/2010,29.96,-0.002333723
13/08/2010,30.03,-0.009610679
12/08/2010,30.32,0.025385465
11/08/2010,29.56,-0.01544173
10/08/2010,30.02,0.005344034
09/08/2010,29.86,0.010436048
06/08/2010,29.55,0
05/08/2010,29.55,0.00508907
04/08/2010,29.4,-0.004750603
03/08/2010,29.54,-0.000676819
02/08/2010,29.56,0.017059438
30/07/2010,29.06,0.006213344
29/07/2010,28.88,-0.001038242
28/07/2010,28.91,0.01113055
27/07/2010,28.59,0.010902165
26/07/2010,28.28,0.0092363
23/07/2010,28.02,0.037081675
22/07/2010,27,0.017937701
21/07/2010,26.52,-0.005640173
20/07/2010,26.67,-0.00187301
19/07/2010,26.72,0.001123385
16/07/2010,26.69,-0.004112924
15/07/2010,26.8,-0.001491425
14/07/2010,26.84,-0.001861158
13/07/2010,26.89,0.014987167
12/07/2010,26.49,-0.006021847
09/07/2010,26.65,-0.00486619
08/07/2010,26.78,0.009756175
07/07/2010,26.52,-0.00338792
06/07/2010,26.61,-0.007487867
02/07/2010,26.81,-0.04806167
01/07/2010,28.13,0.003918082
30/06/2010,28.02,-0.021187233
29/06/2010,28.62,-0.00313972
28/06/2010,28.71,0.005588558
25/06/2010,28.55,-0.014258631
24/06/2010,28.96,-0.012695315
23/06/2010,29.33,0.009248225
22/06/2010,29.06,0
21/06/2010,29.06,-0.002405913
18/06/2010,29.13,0.001374098
17/06/2010,29.09,-0.003089071
16/06/2010,29.18,0.002401785
15/06/2010,29.11,0.016626639
14/06/2010,28.63,0.002447982
11/06/2010,28.56,0.007732903
10/06/2010,28.34,0.019957897
09/06/2010,27.78,0.003606207
08/06/2010,27.68,0.021914683
07/06/2010,27.08,-0.004789105
04/06/2010,27.21,-0.015679446
03/06/2010,27.64,0.001810611
02/06/2010,27.59,0.013868835
01/06/2010,27.21,-0.01132846
28/05/2010,27.52,-0.002177859
27/05/2010,27.58,0.023849966
26/05/2010,26.93,-0.017302107
25/05/2010,27.4,-0.003279289
24/05/2010,27.49,-0.016952615
21/05/2010,27.96,0.007178782
20/05/2010,27.76,-0.026658767
19/05/2010,28.51,0.00316178
18/05/2010,28.42,-0.0084093
17/05/2010,28.66,0.005247519
14/05/2010,28.51,-0.006293727
13/05/2010,28.69,-0.000348493
12/05/2010,28.7,0.010507978
11/05/2010,28.4,-0.007367162
10/05/2010,28.61,0.014789002
07/05/2010,28.19,0.006405716
06/05/2010,28.01,-0.023638426
05/05/2010,28.68,-0.002437752
04/05/2010,28.75,-0.018608394
03/05/2010,29.29,0.013404566
30/04/2010,28.9,-0.011011811
29/04/2010,29.22,0.003428183
28/04/2010,29.12,0.012787456
27/04/2010,28.75,-0.006586954
26/04/2010,28.94,-0.003793762
23/04/2010,29.05,-0.007886206
22/04/2010,29.28,-0.009517407
21/04/2010,29.56,-0.006743114
20/04/2010,29.76,0.001008573
19/04/2010,29.73,0.00505818
16/04/2010,29.58,0.00135318
15/04/2010,29.54,-0.010439563
14/04/2010,29.85,-0.007343157
13/04/2010,30.07,0.004332618
12/04/2010,29.94,-0.00466512
09/04/2010,30.08,-0.002656044
08/04/2010,30.16,-0.002649008
07/04/2010,30.24,-0.031252544
06/04/2010,31.2,-0.008298803
05/04/2010,31.46,0.005737982
01/04/2010,31.28,0.008346758
31/03/2010,31.02,-0.006747014
30/03/2010,31.23,0.025293177
29/03/2010,30.45,0.002630715
26/03/2010,30.37,0.001977588
25/03/2010,30.31,-0.004936656
24/03/2010,30.46,-0.016927488
23/03/2010,30.98,0.010709173
22/03/2010,30.65,0.007861161
19/03/2010,30.41,0.003623789
18/03/2010,30.3,0.004962789
17/03/2010,30.15,0.007323601
16/03/2010,29.93,0.00234153
15/03/2010,29.86,0.004363155
12/03/2010,29.73,-0.003693138
11/03/2010,29.84,0.003020643
10/03/2010,29.75,-0.005363741
09/03/2010,29.91,0.009405511
08/03/2010,29.63,0.013591782
05/03/2010,29.23,-0.001367522
04/03/2010,29.27,0.00479453
03/03/2010,29.13,-0.004452825
02/03/2010,29.26,0.009270453
01/03/2010,28.99,0.002071824
26/02/2010,28.93,0.001729805
25/02/2010,28.88,-0.002766253
24/02/2010,28.96,0.007625687
23/02/2010,28.74,-0.009005949
22/02/2010,29,-0.000689417
19/02/2010,29.02,-0.004469665
18/02/2010,29.15,0.000343112
17/02/2010,29.14,-0.001371742
16/02/2010,29.18,0.008604424
12/02/2010,28.93,-0.003795071
11/02/2010,29.04,0.005871196
10/02/2010,28.87,0.004165226
09/02/2010,28.75,0.013305518
08/02/2010,28.37,-0.012957632
05/02/2010,28.74,0.003834762
04/02/2010,28.63,-0.019371066
03/02/2010,29.19,-0.018330452
02/02/2010,29.73,0.004044495
01/02/2010,29.61,0.006437427
29/01/2010,29.42,0.003063832
28/01/2010,29.33,-0.018243749
27/01/2010,29.87,-0.009993421
26/01/2010,30.17,-0.016762923
25/01/2010,30.68,0.011144003
22/01/2010,30.34,-0.009512947
21/01/2010,30.63,-0.002608414
20/01/2010,30.71,-0.016790837
19/01/2010,31.23,0.021032971
15/01/2010,30.58,-0.020712715
14/01/2010,31.22,-0.020606213
13/01/2010,31.87,-0.001254312
12/01/2010,31.91,0.000940586
11/01/2010,31.88,0.004086129
08/01/2010,31.75,0.00063012
07/01/2010,31.73,-0.005970167
06/01/2010,31.92,-0.043525105
05/01/2010,33.34,0.001801261
04/01/2010,33.28,0.0045174
31/12/2009,33.13,-0.008715307
30/12/2009,33.42,-0.000299177
29/12/2009,33.43,-0.001793186
28/12/2009,33.49,0.003889309
24/12/2009,33.36,0.003904495
23/12/2009,33.23,0.000903206
22/12/2009,33.2,0.005436437
21/12/2009,33.02,0.006684923
18/12/2009,32.8,-0.000304832
17/12/2009,32.81,0.003052505
16/12/2009,32.71,-0.009129704
15/12/2009,33.01,-0.016226318
14/12/2009,33.55,-0.005350786
11/12/2009,33.73,0.00207746
10/12/2009,33.66,0.010752792
09/12/2009,33.3,-0.002699057
08/12/2009,33.39,0.004201687
07/12/2009,33.25,0.016679689
04/12/2009,32.7,0.000305857
03/12/2009,32.69,0.001224365
02/12/2009,32.65,0.009540002
01/12/2009,32.34,0.027587957
30/11/2009,31.46,-0.00538914
27/11/2009,31.63,-0.012566926
25/11/2009,32.03,0.005007835
24/11/2009,31.87,0.017089023
23/11/2009,31.33,0.029147141
20/11/2009,30.43,-0.002953243
19/11/2009,30.52,-0.004576667
18/11/2009,30.66,0.000326211
17/11/2009,30.65,0.010495341
16/11/2009,30.33,0.006615969
13/11/2009,30.13,-0.00099519
12/11/2009,30.16,-0.006609409
11/11/2009,30.36,0.001648261
10/11/2009,30.31,0.004629638
09/11/2009,30.17,0.020425957
06/11/2009,29.56,0.008493341
05/11/2009,29.31,0.007190581
04/11/2009,29.1,0.00103146
03/11/2009,29.07,-0.011628038
02/11/2009,29.41,-0.006101714
30/10/2009,29.59,-0.01509336
29/10/2009,30.04,0.003000502
28/10/2009,29.95,0.025360615
27/10/2009,29.2,0.019364367
26/10/2009,28.64,-0.007305651
23/10/2009,28.85,-0.005875255
22/10/2009,29.02,-0.000344531
21/10/2009,29.03,0.007954391
20/10/2009,28.8,-0.00554018
19/10/2009,28.96,0.002073972
16/10/2009,28.9,-0.007240163
15/10/2009,29.11,0.005857037
14/10/2009,28.94,-0.002760526
13/10/2009,29.02,0.000689417
12/10/2009,29,-0.005502077
09/10/2009,29.16,0
08/10/2009,29.16,-0.007516264
07/10/2009,29.38,-0.026533882
06/10/2009,30.17,0.006984895
05/10/2009,29.96,0.002339182
02/10/2009,29.89,-0.004006683
01/10/2009,30.01,-0.008626464
30/09/2009,30.27,0.00364058
29/09/2009,30.16,-0.006279974
28/09/2009,30.35,0.013601139
25/09/2009,29.94,-0.006989544
24/09/2009,30.15,0.008995563
23/09/2009,29.88,0.012460171
22/09/2009,29.51,0.000677966
21/09/2009,29.49,-0.003385244
18/09/2009,29.59,0.002707277
17/09/2009,29.51,-0.030042313
16/09/2009,30.41,-0.019215703
15/09/2009,31,-0.002255519
14/09/2009,31.07,-0.006096602
11/09/2009,31.26,-0.002874942
10/09/2009,31.35,0.01478176
09/09/2009,30.89,-0.001940492
08/09/2009,30.95,0.01137299
04/09/2009,30.6,0.011834458
03/09/2009,30.24,0.003312358
02/09/2009,30.14,-0.007602086
01/09/2009,30.37,-0.021821416
31/08/2009,31.04,0.000644538
28/08/2009,31.02,-0.000966651
27/08/2009,31.05,-0.013753615
26/08/2009,31.48,0.005414888
25/08/2009,31.31,-0.003188778
24/08/2009,31.41,0.001274291
21/08/2009,31.37,0.021263688
20/08/2009,30.71,0.009159371
19/08/2009,30.43,0.004941535
18/08/2009,30.28,0.001983472
17/08/2009,30.22,-0.028060569
14/08/2009,31.08,0.00128783
13/08/2009,31.04,-0.005461861
12/08/2009,31.21,0.019738547
11/08/2009,30.6,-0.010403215
10/08/2009,30.92,-0.005161302
07/08/2009,31.08,0.003868477
06/08/2009,30.96,-0.009963123
05/08/2009,31.27,-0.018692133
04/08/2009,31.86,-0.005321659
03/08/2009,32.03,-0.00124805
31/07/2009,32.07,-0.007455766
30/07/2009,32.31,0.010266072
29/07/2009,31.98,0.018302814
28/07/2009,31.4,0.012820688
27/07/2009,31,-0.016000341
24/07/2009,31.5,0.007328374
23/07/2009,31.27,0.037137818
22/07/2009,30.13,-0.006286208
21/07/2009,30.32,0.018306386
20/07/2009,29.77,0.006064709
17/07/2009,29.59,0.003046203
16/07/2009,29.5,0.005438491
15/07/2009,29.34,0.013381569
14/07/2009,28.95,-0.003448279
13/07/2009,29.05,0.014912709
10/07/2009,28.62,-0.000698568
09/07/2009,28.64,-0.000349101
08/07/2009,28.65,-0.033971357
07/07/2009,29.64,-0.024001152
06/07/2009,30.36,0.005946499
02/07/2009,30.18,-0.020984377
01/07/2009,30.82,0.002924454
30/06/2009,30.73,-0.020293819
29/06/2009,31.36,0.011868624
26/06/2009,30.99,-0.003221652
25/06/2009,31.09,0.009371534
24/06/2009,30.8,0.009132484
23/06/2009,30.52,0.01651838
22/06/2009,30.02,0.012064489
19/06/2009,29.66,-0.014393554
18/06/2009,30.09,0.010355863
17/06/2009,29.78,0.00809175
16/06/2009,29.54,-0.00641136
15/06/2009,29.73,-0.006370516
12/06/2009,29.92,0.005698021
11/06/2009,29.75,0.007422436
10/06/2009,29.53,0.003731981
09/06/2009,29.42,0.004770026
08/06/2009,29.28,0.001025115
05/06/2009,29.25,-0.01088076
04/06/2009,29.57,-0.000676133
03/06/2009,29.59,0.000676133
02/06/2009,29.57,0.01088076
01/06/2009,29.25,-0.000341822
29/05/2009,29.26,-0.000341705
28/05/2009,29.27,0.010992897
27/05/2009,28.95,-0.023217158
26/05/2009,29.63,0.028064812
22/05/2009,28.81,-0.012075358
21/05/2009,29.16,-0.022716691
20/05/2009,29.83,0.006052473
19/05/2009,29.65,-0.00168492
18/05/2009,29.7,0.003034904
15/05/2009,29.61,-0.012418351
14/05/2009,29.98,0.007701361
13/05/2009,29.75,-0.021613476
12/05/2009,30.4,0.019263299
11/05/2009,29.82,-0.001005531
08/05/2009,29.85,-0.000334952
07/05/2009,29.86,-0.029695353
06/05/2009,30.76,0.004235224
05/05/2009,30.63,-0.013296774
04/05/2009,31.04,0.01591201
01/05/2009,30.55,0.006897712
30/04/2009,30.34,-0.002304528
29/04/2009,30.41,-0.017924547
28/04/2009,30.96,0.013658749
27/04/2009,30.54,-0.014949905
24/04/2009,31,0
23/04/2009,31,0.002907448
22/04/2009,30.91,-0.004196939
21/04/2009,31.04,0.003550109
20/04/2009,30.93,-0.027110574
17/04/2009,31.78,0.001574556
16/04/2009,31.73,0.001261432
15/04/2009,31.69,0.012383076
14/04/2009,31.3,-0.013959618
13/04/2009,31.74,-0.011278315
09/04/2009,32.1,0.013170463
08/04/2009,31.68,-0.00126183
07/04/2009,31.72,-0.040468843
06/04/2009,33.03,0.007292649
03/04/2009,32.79,0.010115029
02/04/2009,32.46,0.038949647
01/04/2009,31.22,0.033216991
31/03/2009,30.2,-0.000662032
30/03/2009,30.22,-0.013149433
27/03/2009,30.62,0.00261609
26/03/2009,30.54,0.012852377
25/03/2009,30.15,-0.011869576
24/03/2009,30.51,-0.018188225
23/03/2009,31.07,0.048130581
20/03/2009,29.61,-0.021384042
19/03/2009,30.25,-0.017044005
18/03/2009,30.77,0.031025591
17/03/2009,29.83,0.043857662
16/03/2009,28.55,0.005267791
13/03/2009,28.4,0.009197093
12/03/2009,28.14,0.025190249
11/03/2009,27.44,-0.006176223
10/03/2009,27.61,0.053182265
09/03/2009,26.18,-0.041158072
06/03/2009,27.28,-0.022831215
05/03/2009,27.91,-0.008562307
04/03/2009,28.15,0.030294419
03/03/2009,27.31,-0.007660078
02/03/2009,27.52,-0.036043152
27/02/2009,28.53,0.001754079
26/02/2009,28.48,-0.00245485
25/02/2009,28.55,-0.00070028
24/02/2009,28.57,0.02552425
23/02/2009,27.85,-0.033889583
20/02/2009,28.81,0.028875246
19/02/2009,27.99,-0.002854087
18/02/2009,28.07,-0.006745987
17/02/2009,28.26,-0.044974719
13/02/2009,29.56,-0.010097696
12/02/2009,29.86,-0.004010701
11/02/2009,29.98,-0.000666889
10/02/2009,30,-0.045291989
09/02/2009,31.39,-0.010458026
06/02/2009,31.72,0.016849866
05/02/2009,31.19,0.018770778
04/02/2009,30.61,-0.030563743
03/02/2009,31.56,0.031217338
02/02/2009,30.59,0.023818526
30/01/2009,29.87,-0.011980177
29/01/2009,30.23,-0.022568415
28/01/2009,30.92,0.031540065
27/01/2009,29.96,-0.033801413
26/01/2009,30.99,0.017907039
23/01/2009,30.44,0.00924099
22/01/2009,30.16,-0.024239641
21/01/2009,30.9,0.033901552
20/01/2009,29.87,-0.003008526
16/01/2009,29.96,0.002004678
15/01/2009,29.9,-0.021833484
14/01/2009,30.56,-0.030295582
13/01/2009,31.5,-0.009164229
12/01/2009,31.79,-0.011571669
09/01/2009,32.16,-0.007126289
08/01/2009,32.39,0.015243723
07/01/2009,31.9,-0.001879111
06/01/2009,31.96,-0.016139394
05/01/2009,32.48,
