Date,Close,STT
26/01/2011,47.41,-0.005888555
25/01/2011,47.69,-0.00251309
24/01/2011,47.81,-0.009161005
21/01/2011,48.25,0.014403756
20/01/2011,47.56,-0.009208939
19/01/2011,48,-0.042021275
18/01/2011,50.06,0.001399301
14/01/2011,49.99,0.028816929
13/01/2011,48.57,0.016398914
12/01/2011,47.78,0.013273133
11/01/2011,47.15,0.01603455
10/01/2011,46.4,-0.004730174
07/01/2011,46.62,-0.014903406
06/01/2011,47.32,0.000845666
05/01/2011,47.28,0.012771566
04/01/2011,46.68,-0.019937034
03/01/2011,47.62,0.027247322
31/12/2010,46.34,0.001511716
30/12/2010,46.27,-0.008393464
29/12/2010,46.66,-0.002995936
28/12/2010,46.8,-0.007874894
27/12/2010,47.17,-0.001059434
23/12/2010,47.22,-0.011580296
22/12/2010,47.77,0.02308202
21/12/2010,46.68,0.01685069
20/12/2010,45.9,0.009412349
17/12/2010,45.47,-0.00504553
16/12/2010,45.7,0.007467638
15/12/2010,45.36,0.003533573
14/12/2010,45.2,-0.003533573
13/12/2010,45.36,-0.012487839
10/12/2010,45.93,0.00414531
09/12/2010,45.74,-0.009573615
08/12/2010,46.18,0.014614722
07/12/2010,45.51,-0.005478265
06/12/2010,45.76,0.001093255
03/12/2010,45.71,0.001970875
02/12/2010,45.62,0.018138077
01/12/2010,44.8,0.036367644
30/11/2010,43.2,-0.011507607
29/11/2010,43.7,-0.003198541
26/11/2010,43.84,0.0034274
24/11/2010,43.69,0.037071502
23/11/2010,42.1,-0.016490362
22/11/2010,42.8,-0.014842573
19/11/2010,43.44,-0.011671949
18/11/2010,43.95,0.021619977
17/11/2010,43.01,-0.002786164
16/11/2010,43.13,-0.017011905
15/11/2010,43.87,-0.000455789
12/11/2010,43.89,-0.024086702
11/11/2010,44.96,0.00647107
10/11/2010,44.67,0.015794552
09/11/2010,43.97,-0.017583862
08/11/2010,44.75,-0.015961323
05/11/2010,45.47,0.034000144
04/11/2010,43.95,0.038738463
03/11/2010,42.28,0.0083126
02/11/2010,41.93,0.003823183
01/11/2010,41.77,0.000239435
29/10/2010,41.76,0.015687543
28/10/2010,41.11,-0.007512455
27/10/2010,41.42,0.010679713
26/10/2010,40.98,0.017725723
25/10/2010,40.26,-0.003471365
22/10/2010,40.4,0.003968259
21/10/2010,40.24,-0.007180915
20/10/2010,40.53,0.005690972
19/10/2010,40.3,-0.022329476
18/10/2010,41.21,0.028552272
15/10/2010,40.05,0.005257241
14/10/2010,39.84,-0.008000043
13/10/2010,40.16,0.012528352
12/10/2010,39.66,0.004042451
11/10/2010,39.5,0.012995469
08/10/2010,38.99,0.008241097
07/10/2010,38.67,-0.009522656
06/10/2010,39.04,0.008747162
05/10/2010,38.7,0.030432569
04/10/2010,37.54,-0.01769023
01/10/2010,38.21,0.014498738
30/09/2010,37.66,0.008533385
29/09/2010,37.34,-0.016731236
28/09/2010,37.97,-0.005515444
27/09/2010,38.18,-0.003660135
24/09/2010,38.32,0.030200971
23/09/2010,37.18,-0.015214493
22/09/2010,37.75,-0.023302534
21/09/2010,38.64,-0.022518864
20/09/2010,39.52,0.033709611
17/09/2010,38.21,-0.011190748
16/09/2010,38.64,-0.005420067
15/09/2010,38.85,0.016087529
14/09/2010,38.23,-0.01531503
13/09/2010,38.82,0.023193222
10/09/2010,37.93,-0.008662608
09/09/2010,38.26,0.025411637
08/09/2010,37.3,0.016216572
07/09/2010,36.7,-0.032701922
03/09/2010,37.92,0.040086066
02/09/2010,36.43,-0.00191965
01/09/2010,36.5,0.039681093
31/08/2010,35.08,0.005430912
30/08/2010,34.89,-0.027143312
27/08/2010,35.85,0.027716706
26/08/2010,34.87,-0.015367405
25/08/2010,35.41,0.00254489
24/08/2010,35.32,-0.030943235
23/08/2010,36.43,-0.012547901
20/08/2010,36.89,-0.003247635
19/08/2010,37.01,-0.037129696
18/08/2010,38.41,0.003129077
17/08/2010,38.29,0.03130229
16/08/2010,37.11,-0.004570515
13/08/2010,37.28,-0.000536337
12/08/2010,37.3,-0.001339585
11/08/2010,37.35,-0.047067511
10/08/2010,39.15,-0.011176139
09/08/2010,39.59,0.012965734
06/08/2010,39.08,-0.022017845
05/08/2010,39.95,-0.000500501
04/08/2010,39.97,0.002755858
03/08/2010,39.86,-0.006252365
02/08/2010,40.11,0.030117422
30/07/2010,38.92,-0.002566078
29/07/2010,39.02,0.00385159
28/07/2010,38.87,-0.003338901
27/07/2010,39,-0.017789542
26/07/2010,39.7,-0.002264437
23/07/2010,39.79,0.018516699
22/07/2010,39.06,0.030675657
21/07/2010,37.88,-0.042636609
20/07/2010,39.53,0.056726966
19/07/2010,37.35,0.011850395
16/07/2010,36.91,-0.024884227
15/07/2010,37.84,0.00689475
14/07/2010,37.58,-0.020021744
13/07/2010,38.34,0.03233783
12/07/2010,37.12,-0.002421634
09/07/2010,37.21,0.022558369
08/07/2010,36.38,-0.006848404
07/07/2010,36.63,0.094109699
06/07/2010,33.34,0.01602453
02/07/2010,32.81,-0.014223269
01/07/2010,33.28,-0.016095728
30/06/2010,33.82,-0.003836511
29/06/2010,33.95,-0.039277356
28/06/2010,35.31,-0.014619321
25/06/2010,35.83,0.027445491
24/06/2010,34.86,-0.026887144
23/06/2010,35.81,-0.016616278
22/06/2010,36.41,-0.020658522
21/06/2010,37.17,-0.000806777
18/06/2010,37.2,-0.009897098
17/06/2010,37.57,-0.015319898
16/06/2010,38.15,-0.00887271
15/06/2010,38.49,0.038670072
14/06/2010,37.03,-0.017401055
11/06/2010,37.68,0.003456071
10/06/2010,37.55,0.028361118
09/06/2010,36.5,-0.009814692
08/06/2010,36.86,0.015860327
07/06/2010,36.28,-0.00549754
04/06/2010,36.48,-0.064487122
03/06/2010,38.91,0.013714796
02/06/2010,38.38,0.036078183
01/06/2010,37.02,-0.03059156
28/05/2010,38.17,-0.025095095
27/05/2010,39.14,0.021956196
26/05/2010,38.29,-0.015291214
25/05/2010,38.88,0.007486804
24/05/2010,38.59,-0.027097773
21/05/2010,39.65,0.016272925
20/05/2010,39.01,-0.039950043
19/05/2010,40.6,0.000492732
18/05/2010,40.58,-0.023381484
17/05/2010,41.54,-0.002164243
14/05/2010,41.63,-0.006703401
13/05/2010,41.91,-0.021013641
12/05/2010,42.8,-0.000233618
11/05/2010,42.81,-0.010918914
10/05/2010,43.28,0.04586008
07/05/2010,41.34,-0.018692133
06/05/2010,42.12,-0.030167142
05/05/2010,43.41,0.018600862
04/05/2010,42.61,-0.027316513
03/05/2010,43.79,0.006644543
30/04/2010,43.5,-0.018675104
29/04/2010,44.32,0.017755987
28/04/2010,43.54,0.017609352
27/04/2010,42.78,-0.022420909
26/04/2010,43.75,-0.016548037
23/04/2010,44.48,0.002025431
22/04/2010,44.39,0.016352851
21/04/2010,43.67,-0.036204066
20/04/2010,45.28,-0.04258722
19/04/2010,47.25,0.016000341
16/04/2010,46.5,-0.030706489
15/04/2010,47.95,0.002087683
14/04/2010,47.85,0
13/04/2010,47.85,-0.004587164
12/04/2010,48.07,0.023362106
09/04/2010,46.96,0.012427844
08/04/2010,46.38,-0.000646621
07/04/2010,46.41,-0.004300157
06/04/2010,46.61,0.005593818
05/04/2010,46.35,0.008232282
01/04/2010,45.97,0.018220238
31/03/2010,45.14,-0.014078543
30/03/2010,45.78,-0.010646488
29/03/2010,46.27,0.002380181
26/03/2010,46.16,0.002168728
25/03/2010,46.06,0.015093801
24/03/2010,45.37,-0.017262529
23/03/2010,46.16,0.010234167
22/03/2010,45.69,-0.005674393
19/03/2010,45.95,-0.006291376
18/03/2010,46.24,-0.000648579
17/03/2010,46.27,0.02583331
16/03/2010,45.09,0.012497373
15/03/2010,44.53,-0.002691188
12/03/2010,44.65,-0.008474627
11/03/2010,45.03,-0.006198824
10/03/2010,45.31,-0.010319556
09/03/2010,45.78,0.006354793
08/03/2010,45.49,-0.003292003
05/03/2010,45.64,0.011902278
04/03/2010,45.1,0.003999117
03/03/2010,44.92,-0.002445804
02/03/2010,45.03,0.001333334
01/03/2010,44.97,0.001335114
26/02/2010,44.91,-0.001779756
25/02/2010,44.99,-0.008631236
24/02/2010,45.38,-0.010521798
23/02/2010,45.86,-0.019862484
22/02/2010,46.78,0.002997219
19/02/2010,46.64,0.030697959
18/02/2010,45.23,0.008659985
17/02/2010,44.84,-0.01395217
16/02/2010,45.47,0.018870579
12/02/2010,44.62,-0.009590795
11/02/2010,45.05,0.009142666
10/02/2010,44.64,0.009453143
09/02/2010,44.22,0.02797706
08/02/2010,43,-0.008106588
05/02/2010,43.35,0.006480004
04/02/2010,43.07,-0.03041277
03/02/2010,44.4,-0.003821518
02/02/2010,44.57,0.009241585
01/02/2010,44.16,0.029413885
29/01/2010,42.88,-0.021912998
28/01/2010,43.83,-0.015395369
27/01/2010,44.51,0.032655031
26/01/2010,43.08,-0.019766215
25/01/2010,43.94,0.01328771
22/01/2010,43.36,-0.047515411
21/01/2010,45.47,-0.017657134
20/01/2010,46.28,0.068869407
19/01/2010,43.2,0.012344398
15/01/2010,42.67,-0.025909384
14/01/2010,43.79,-0.018552568
13/01/2010,44.61,0.00923326
12/01/2010,44.2,-0.003613373
11/01/2010,44.36,-0.02559392
08/01/2010,45.51,0.020198223
07/01/2010,44.6,0.017871757
06/01/2010,43.81,-0.016750052
05/01/2010,44.55,0.002022245
04/01/2010,44.46,0.020909853
31/12/2009,43.54,-0.008006448
30/12/2009,43.89,-0.001593626
29/12/2009,43.96,-0.009283436
28/12/2009,44.37,-0.013876677
24/12/2009,44.99,0.007809925
23/12/2009,44.64,0.017627575
22/12/2009,43.86,0.037161731
21/12/2009,42.26,0.015740845
18/12/2009,41.6,0.045993597
17/12/2009,39.73,-0.011511639
16/12/2009,40.19,0.009751296
15/12/2009,39.8,-0.003261009
14/12/2009,39.93,0.013362105
11/12/2009,39.4,-0.029016543
10/12/2009,40.56,-0.010789707
09/12/2009,41,0.006361656
08/12/2009,40.74,-0.002451582
07/12/2009,40.84,-0.020359404
04/12/2009,41.68,0.01279747
03/12/2009,41.15,-0.044905989
02/12/2009,43.04,0.007462721
01/12/2009,42.72,0.033804695
30/11/2009,41.3,0.026995504
27/11/2009,40.2,-0.026995504
25/11/2009,41.3,-0.006275666
24/11/2009,41.56,-0.004321735
23/11/2009,41.74,0.02277782
20/11/2009,40.8,-0.02157921
19/11/2009,41.69,-0.024639958
18/11/2009,42.73,0.020570533
17/11/2009,41.86,0.028348355
16/11/2009,40.69,0.005915719
13/11/2009,40.45,-0.005178165
12/11/2009,40.66,-0.037886061
11/11/2009,42.23,-0.015740957
10/11/2009,42.9,-0.019162539
09/11/2009,43.73,0.053546484
06/11/2009,41.45,-0.032283839
05/11/2009,42.81,0.052018917
04/11/2009,40.64,-0.037904357
03/11/2009,42.21,-0.005669753
02/11/2009,42.45,0.011133598
30/10/2009,41.98,-0.058745212
29/10/2009,44.52,0.044553867
28/10/2009,42.58,-0.015612574
27/10/2009,43.25,-0.028491956
26/10/2009,44.5,-0.026609109
23/10/2009,45.7,-0.02121751
22/10/2009,46.68,0.017286515
21/10/2009,45.88,-0.041832817
20/10/2009,47.84,-0.088177781
19/10/2009,52.25,-0.012741448
16/10/2009,52.92,-0.033996029
15/10/2009,54.75,0.019550604
14/10/2009,53.69,0.003545111
13/10/2009,53.5,-0.029830973
12/10/2009,55.12,-0.000906701
09/10/2009,55.17,0.02514586
08/10/2009,53.8,0.01065132
07/10/2009,53.23,0.00792158
06/10/2009,52.81,0.008366658
05/10/2009,52.37,0.02827454
02/10/2009,50.91,0.00848215
01/10/2009,50.48,-0.041138902
30/09/2009,52.6,-0.001140034
29/09/2009,52.66,-0.003223057
28/09/2009,52.83,0.027052009
25/09/2009,51.42,0.002726389
24/09/2009,51.28,0.012361582
23/09/2009,50.65,-0.05043409
22/09/2009,53.27,0.019142061
21/09/2009,52.26,-0.039949053
18/09/2009,54.39,0.011092737
17/09/2009,53.79,-0.016776133
16/09/2009,54.7,0.028181324
15/09/2009,53.18,-0.002253945
14/09/2009,53.3,0.010751778
11/09/2009,52.73,-0.022687764
10/09/2009,53.94,0.014001909
09/09/2009,53.19,0.016682851
08/09/2009,52.31,0.011343003
04/09/2009,51.72,0.017751368
03/09/2009,50.81,0.0158702
02/09/2009,50.01,-0.002596107
01/09/2009,50.14,-0.045613052
31/08/2009,52.48,-0.009482339
28/08/2009,52.98,-0.008457902
27/08/2009,53.43,-0.000748363
26/08/2009,53.47,-0.014113512
25/08/2009,54.23,0.01729793
24/08/2009,53.3,-0.004119085
21/08/2009,53.52,-0.010039125
20/08/2009,54.06,0.052988755
19/08/2009,51.27,-0.000195027
18/08/2009,51.28,0.040594511
17/08/2009,49.24,-0.035119331
14/08/2009,51,-0.021531236
13/08/2009,52.11,0.00269024
12/08/2009,51.97,0.02533261
11/08/2009,50.67,-0.036811595
10/08/2009,52.57,-0.024242473
07/08/2009,53.86,0.018362892
06/08/2009,52.88,-0.029257654
05/08/2009,54.45,0.007003346
04/08/2009,54.07,0.032136562
03/08/2009,52.36,0.040137864
31/07/2009,50.3,0.02333171
30/07/2009,49.14,0.016207145
29/07/2009,48.35,0.014163953
28/07/2009,47.67,-0.014163953
27/07/2009,48.35,-0.009878656
24/07/2009,48.83,0.00307661
23/07/2009,48.68,0.027701448
22/07/2009,47.35,0.00890969
21/07/2009,46.93,-0.03927808
20/07/2009,48.81,0.014445154
17/07/2009,48.11,0.007092228
16/07/2009,47.77,0.005036737
15/07/2009,47.53,0.02946413
14/07/2009,46.15,-0.008200305
13/07/2009,46.53,0.063664915
10/07/2009,43.66,-0.033779388
09/07/2009,45.16,0.017648174
08/07/2009,44.37,-0.010313993
07/07/2009,44.83,-0.038508368
06/07/2009,46.59,0.007756988
02/07/2009,46.23,-0.023937882
01/07/2009,47.35,0.003172927
30/06/2009,47.2,-0.027169905
29/06/2009,48.5,0.003511312
26/06/2009,48.33,0.017743916
25/06/2009,47.48,0.019996412
24/06/2009,46.54,0.03721156
23/06/2009,44.84,0.009861129
22/06/2009,44.4,-0.077127861
19/06/2009,47.96,0.029196066
18/06/2009,46.58,0.028968594
17/06/2009,45.25,0.005317983
16/06/2009,45.01,-0.027609116
15/06/2009,46.27,-0.027498269
12/06/2009,47.56,-0.000210239
11/06/2009,47.57,0.014611165
10/06/2009,46.88,-0.029011915
09/06/2009,48.26,0.017769883
08/06/2009,47.41,0.002957332
05/06/2009,47.27,-0.034923524
04/06/2009,48.95,0.063680871
03/06/2009,45.93,-0.023029103
02/06/2009,47,0.009191045
01/06/2009,46.57,0.002580092
29/05/2009,46.45,0.038626702
28/05/2009,44.69,0.033215064
27/05/2009,43.23,-0.02557801
26/05/2009,44.35,0.033940428
22/05/2009,42.87,-0.009980354
21/05/2009,43.3,0.045354963
20/05/2009,41.38,-0.043274278
19/05/2009,43.21,0.033414873
18/05/2009,41.79,0.081739129
15/05/2009,38.51,-0.018523812
14/05/2009,39.23,0.06312903
13/05/2009,36.83,-0.041744729
12/05/2009,38.4,-0.01242252
11/05/2009,38.88,-0.118011633
08/05/2009,43.75,0.145389174
07/05/2009,37.83,-0.033786998
06/05/2009,39.13,0.105559303
05/05/2009,35.21,-0.059002778
04/05/2009,37.35,0.084313304
01/05/2009,34.33,0.005842845
30/04/2009,34.13,-0.004968591
29/04/2009,34.3,0.023599915
28/04/2009,33.5,-0.046370751
27/04/2009,35.09,-0.057854793
24/04/2009,37.18,0.010273137
23/04/2009,36.8,0.079431481
22/04/2009,33.99,-0.061610585
21/04/2009,36.15,0.165044286
20/04/2009,30.65,-0.106957934
17/04/2009,34.11,-0.00526317
16/04/2009,34.29,-0.040016771
15/04/2009,35.69,0.033042026
14/04/2009,34.53,-0.12250207
13/04/2009,39.03,0.071962027
09/04/2009,36.32,0.15548233
08/04/2009,31.09,-0.037561619
07/04/2009,32.28,-0.02719801
06/04/2009,33.17,-0.000301432
03/04/2009,33.18,0.04689323
02/04/2009,31.66,0.036344248
01/04/2009,30.53,-0.008155322
31/03/2009,30.78,0.095375159
30/03/2009,27.98,-0.089836784
27/03/2009,30.61,0.01613735
26/03/2009,30.12,0.009674804
25/03/2009,29.83,0.022716691
24/03/2009,29.16,-0.027398974
23/03/2009,29.97,0.193798578
20/03/2009,24.69,-0.091288702
19/03/2009,27.05,-0.071331478
18/03/2009,29.05,0.126816833
17/03/2009,25.59,0.101503606
16/03/2009,23.12,0.020096788
13/03/2009,22.66,-0.051182962
12/03/2009,23.85,0.082561601
11/03/2009,21.96,0.053788976
10/03/2009,20.81,0.166966718
09/03/2009,17.61,-0.020793107
06/03/2009,17.98,-0.071363067
05/03/2009,19.31,-0.143515051
04/03/2009,22.29,0.021769567
03/03/2009,21.81,-0.001832341
02/03/2009,21.85,-0.145417
27/02/2009,25.27,-0.072495502
26/02/2009,27.17,0.052902399
25/02/2009,25.77,-0.027556279
24/02/2009,26.49,0.172180625
23/02/2009,22.3,-0.018658915
20/02/2009,22.72,0.011509645
19/02/2009,22.46,-0.052894861
18/02/2009,23.68,0.02004759
17/02/2009,23.21,-0.151253646
13/02/2009,27,-0.021978907
12/02/2009,27.6,-0.031386314
11/02/2009,28.48,0.067915002
10/02/2009,26.61,-0.137422722
09/02/2009,30.53,0.001311046
06/02/2009,30.49,0.101759268
05/02/2009,27.54,0.132183614
04/02/2009,24.13,-0.002069966
03/02/2009,24.18,0.028099983
02/02/2009,23.51,0.010260885
30/01/2009,23.27,-0.033801274
29/01/2009,24.07,-0.068244773
28/01/2009,25.77,0.272661571
27/01/2009,19.62,-0.042899346
26/01/2009,20.48,0.054175734
23/01/2009,19.4,-0.077819779
22/01/2009,20.97,0.205770308
21/01/2009,17.07,0.13663269
20/01/2009,14.89,-0.892504357
16/01/2009,36.35,-0.044391956
15/01/2009,38,0.024238768
14/01/2009,37.09,-0.046618052
13/01/2009,38.86,-0.003596202
12/01/2009,39,-0.06357652
09/01/2009,41.56,-0.039165185
08/01/2009,43.22,0.023409309
07/01/2009,42.22,-0.047413204
06/01/2009,44.27,0.063891189
05/01/2009,41.53,
