Date,Close,GPC
26/01/2011,51.42,0.005264709
25/01/2011,51.15,-0.00039093
24/01/2011,51.17,0.013378126
21/01/2011,50.49,-0.000594001
20/01/2011,50.52,-0.00769007
19/01/2011,50.91,-0.002550271
18/01/2011,51.04,-0.002152853
14/01/2011,51.15,0.001956948
13/01/2011,51.05,-0.009164537
12/01/2011,51.52,0
11/01/2011,51.52,-0.004647568
10/01/2011,51.76,0.015184251
07/01/2011,50.98,0.001766958
06/01/2011,50.89,-0.011526942
05/01/2011,51.48,-0.00232829
04/01/2011,51.6,-0.013283476
03/01/2011,52.29,0.018334973
31/12/2010,51.34,-0.000584169
30/12/2010,51.37,0.000973805
29/12/2010,51.32,0.000584738
28/12/2010,51.29,-0.001169135
27/12/2010,51.35,0.006055297
23/12/2010,51.04,-0.008972169
22/12/2010,51.5,0.001749102
21/12/2010,51.41,0.007027161
20/12/2010,51.05,-0.001370265
17/12/2010,51.12,-0.001954271
16/12/2010,51.22,0.008233726
15/12/2010,50.8,0.000984737
14/12/2010,50.75,-0.001968505
13/12/2010,50.85,0.005917177
10/12/2010,50.55,0.003368675
09/12/2010,50.38,-0.01085787
08/12/2010,50.93,0.000589217
07/12/2010,50.9,0.007295704
06/12/2010,50.53,0.009344933
03/12/2010,50.06,0.009231452
02/12/2010,49.6,0.022220871
01/12/2010,48.51,0.00765653
30/11/2010,48.14,-0.003732121
29/11/2010,48.32,-0.00433661
26/11/2010,48.53,-0.006367486
24/11/2010,48.84,0.026137144
23/11/2010,47.58,-0.007746296
22/11/2010,47.95,0.00732604
19/11/2010,47.6,0.00210305
18/11/2010,47.5,0.008032172
17/11/2010,47.12,0.004893106
16/11/2010,46.89,-0.012293499
15/11/2010,47.47,0.007824932
12/11/2010,47.1,-0.01055976
11/11/2010,47.6,0.00210305
10/11/2010,47.5,0.000631778
09/11/2010,47.47,-0.013599959
08/11/2010,48.12,-0.002490661
05/11/2010,48.24,0.013355791
04/11/2010,47.6,-0.000630054
03/11/2010,47.63,-0.003353598
02/11/2010,47.79,0.007350658
01/11/2010,47.44,-0.008814328
29/10/2010,47.86,0.005447321
28/10/2010,47.6,0.008438869
27/10/2010,47.2,-0.005493358
26/10/2010,47.46,-0.004415018
25/10/2010,47.67,0.003783107
22/10/2010,47.49,-0.001893342
21/10/2010,47.58,-0.000840336
20/10/2010,47.62,0.00801185
19/10/2010,47.24,-0.015126339
18/10/2010,47.96,0.005435932
15/10/2010,47.7,0.046340337
14/10/2010,45.54,-0.003288395
13/10/2010,45.69,0.010118872
12/10/2010,45.23,0.003765648
11/10/2010,45.06,0.0008881
08/10/2010,45.02,0.007580861
07/10/2010,44.68,-0.000894855
06/10/2010,44.72,0.000894855
05/10/2010,44.68,0.005611057
04/10/2010,44.43,-0.002697237
01/10/2010,44.55,-0.000897465
30/09/2010,44.59,-0.007373511
29/09/2010,44.92,-0.006435171
28/09/2010,45.21,0.013360252
27/09/2010,44.61,-0.006034212
24/09/2010,44.88,0.021394803
23/09/2010,43.93,-0.005901061
22/09/2010,44.19,-0.004065046
21/09/2010,44.37,0.001578888
20/09/2010,44.3,0.018683615
17/09/2010,43.48,0.003917507
16/09/2010,43.31,-0.004377383
15/09/2010,43.5,0.007383513
14/09/2010,43.18,-0.006003251
13/09/2010,43.44,0.018118963
10/09/2010,42.66,0.000938086
09/09/2010,42.62,0.008955987
08/09/2010,42.24,-0.01153361
07/09/2010,42.73,-0.027923817
03/09/2010,43.94,0.004562052
02/09/2010,43.74,0.010341354
01/09/2010,43.29,0.0319201
31/08/2010,41.93,-0.006892481
30/08/2010,42.22,-0.01667684
27/08/2010,42.93,0.01242252
26/08/2010,42.4,-0.007284723
25/08/2010,42.71,0.003048425
24/08/2010,42.58,-0.003048425
23/08/2010,42.71,-0.005836365
20/08/2010,42.96,0.00209717
19/08/2010,42.87,-0.01734348
18/08/2010,43.62,0.012689062
17/08/2010,43.07,0.020169539
16/08/2010,42.21,0.004749475
13/08/2010,42.01,-0.013242095
12/08/2010,42.57,-0.008654013
11/08/2010,42.94,-0.023476337
10/08/2010,43.96,-0.01175952
09/08/2010,44.48,0.01175952
06/08/2010,43.96,-0.003633065
05/08/2010,44.12,0.001814883
04/08/2010,44.04,0.00523621
03/08/2010,43.81,0.001141944
02/08/2010,43.76,0.021481366
30/07/2010,42.83,0.003274091
29/07/2010,42.69,-0.006071948
28/07/2010,42.95,-0.003254303
27/07/2010,43.09,-0.011536815
26/07/2010,43.59,0.011304769
23/07/2010,43.1,0.010495723
22/07/2010,42.65,0.00422933
21/07/2010,42.47,-0.01889269
20/07/2010,43.28,0.012087548
19/07/2010,42.76,-0.010931613
16/07/2010,43.23,0.025300014
15/07/2010,42.15,0.006187549
14/07/2010,41.89,0.002629379
13/07/2010,41.78,0.023735675
12/07/2010,40.8,-0.00781254
09/07/2010,41.12,0.005853675
08/07/2010,40.88,0.017022737
07/07/2010,40.19,0.018837679
06/07/2010,39.44,-0.002785164
02/07/2010,39.55,-0.007807621
01/07/2010,39.86,0.010339267
30/06/2010,39.45,-0.011091619
29/06/2010,39.89,-0.01887317
28/06/2010,40.65,0.007159641
25/06/2010,40.36,0.005964232
24/06/2010,40.12,-0.016807118
23/06/2010,40.8,0.002699719
22/06/2010,40.69,-0.023319007
21/06/2010,41.65,-0.000720029
18/06/2010,41.68,0.002642644
17/06/2010,41.57,0.004097872
16/06/2010,41.4,-0.003375938
15/06/2010,41.54,0.017974737
14/06/2010,40.8,0.000490316
11/06/2010,40.78,0.01060037
10/06/2010,40.35,0.028914648
09/06/2010,39.2,-0.007370729
08/06/2010,39.49,0.012998781
07/06/2010,38.98,-0.01350511
04/06/2010,39.51,-0.024007154
03/06/2010,40.47,-0.014229877
02/06/2010,41.05,0.027412508
01/06/2010,39.94,-0.016636014
28/05/2010,40.61,-0.008093239
27/05/2010,40.94,0.026985175
26/05/2010,39.85,0.002261023
25/05/2010,39.76,0.015205564
24/05/2010,39.16,-0.004585995
21/05/2010,39.34,-0.002792234
20/05/2010,39.45,-0.033157718
19/05/2010,40.78,-0.003915815
18/05/2010,40.94,-0.008997021
17/05/2010,41.31,0.001453489
14/05/2010,41.25,-0.018018506
13/05/2010,42,-0.019102102
12/05/2010,42.81,0.006797167
11/05/2010,42.52,-0.000470256
10/05/2010,42.54,0.069345543
07/05/2010,39.69,-0.015748357
06/05/2010,40.32,-0.034851828
05/05/2010,41.75,-0.010246724
04/05/2010,42.18,-0.031733881
03/05/2010,43.54,0.017141953
30/04/2010,42.8,-0.01022789
29/04/2010,43.24,0.014442366
28/04/2010,42.62,0.011088942
27/04/2010,42.15,-0.023679456
26/04/2010,43.16,-0.002545414
23/04/2010,43.27,0.006724663
22/04/2010,42.98,-0.002788106
21/04/2010,43.1,0.000928505
20/04/2010,43.06,0.003256574
19/04/2010,42.92,0.005607491
16/04/2010,42.68,-0.06222211
15/04/2010,45.42,0.017546258
14/04/2010,44.63,0.03187158
13/04/2010,43.23,0.000231348
12/04/2010,43.22,-0.000693882
09/04/2010,43.25,0.006029703
08/04/2010,42.99,0.000930882
07/04/2010,42.95,0.00139795
06/04/2010,42.89,-0.003723532
05/04/2010,43.05,0.009100518
01/04/2010,42.66,0.009894074
31/03/2010,42.24,-0.00778214
30/03/2010,42.57,0.01205261
29/03/2010,42.06,0.004288784
26/03/2010,41.88,-0.0099787
25/03/2010,42.3,-0.001889467
24/03/2010,42.38,-0.016382299
23/03/2010,43.08,0.004886572
22/03/2010,42.87,0.030072113
19/03/2010,41.6,0.004336311
18/03/2010,41.42,0.003870348
17/03/2010,41.26,0.007297527
16/03/2010,40.96,0.011294007
15/03/2010,40.5,-0.006399234
12/03/2010,40.76,-0.003428855
11/03/2010,40.9,0.007854729
10/03/2010,40.58,0.000492975
09/03/2010,40.56,0.001974334
08/03/2010,40.48,0.00197824
05/03/2010,40.4,0.004714064
04/03/2010,40.21,-0.002483856
03/03/2010,40.31,-0.015508003
02/03/2010,40.94,0.003180431
01/03/2010,40.81,0.011087954
26/02/2010,40.36,0.001487727
25/02/2010,40.3,-0.001983144
24/02/2010,40.38,0.012208947
23/02/2010,39.89,-0.019610905
22/02/2010,40.68,-0.008566935
19/02/2010,41.03,0.009796796
18/02/2010,40.63,-0.001721382
17/02/2010,40.7,-0.001227747
16/02/2010,40.75,0.064882138
12/02/2010,38.19,0.007358772
11/02/2010,37.91,0.010607365
10/02/2010,37.51,-0.001598295
09/02/2010,37.57,0.016369613
08/02/2010,36.96,-0.019823848
05/02/2010,37.7,-0.003970885
04/02/2010,37.85,-0.025046965
03/02/2010,38.81,-0.008467017
02/02/2010,39.14,0.027718392
01/02/2010,38.07,0.010297121
29/01/2010,37.68,-0.007403524
28/01/2010,37.96,-0.002630888
27/01/2010,38.06,-0.005502438
26/01/2010,38.27,-0.000783597
25/01/2010,38.3,0.004973181
22/01/2010,38.11,-0.001049043
21/01/2010,38.15,-0.006271251
20/01/2010,38.39,-0.018325458
19/01/2010,39.1,0.007959986
15/01/2010,38.79,-0.004372997
14/01/2010,38.96,0.006695879
13/01/2010,38.7,0.004921652
12/01/2010,38.51,-0.004146158
11/01/2010,38.67,0.011182017
08/01/2010,38.24,0.00026154
07/01/2010,38.23,0.005508211
06/01/2010,38.02,-0.001839443
05/01/2010,38.09,-0.001049593
04/01/2010,38.13,0.0044684
31/12/2009,37.96,-0.01256561
30/12/2009,38.44,-0.005965522
29/12/2009,38.67,0.001293829
28/12/2009,38.62,-0.000517732
24/12/2009,38.64,0.004669269
23/12/2009,38.46,0.000260044
22/12/2009,38.45,0.007308829
21/12/2009,38.17,0.004990161
18/12/2009,37.98,-0.002104156
17/12/2009,38.06,-0.011234605
16/12/2009,38.49,0.005993503
15/12/2009,38.26,-0.005993503
14/12/2009,38.49,0.004948571
11/12/2009,38.3,0.012347458
10/12/2009,37.83,0.007961825
09/12/2009,37.53,0.00079968
08/12/2009,37.5,-0.00079968
07/12/2009,37.53,0.00534332
04/12/2009,37.33,0.010773064
03/12/2009,36.93,0.010890388
02/12/2009,36.53,-0.003825141
01/12/2009,36.67,0.023173451
30/11/2009,35.83,-0.008338014
27/11/2009,36.13,-0.00964062
25/11/2009,36.48,0
24/11/2009,36.48,-0.008190054
23/11/2009,36.78,0.010385445
20/11/2009,36.4,0
19/11/2009,36.4,-0.011743956
18/11/2009,36.83,-0.007573745
17/11/2009,37.11,-0.001346439
16/11/2009,37.16,0.014092374
13/11/2009,36.64,0.010149587
12/11/2009,36.27,-0.018033276
11/11/2009,36.93,0.004886003
10/11/2009,36.75,-0.006779687
09/11/2009,37,0.022411433
06/11/2009,36.18,-0.007160592
05/11/2009,36.44,0.023321435
04/11/2009,35.6,-0.001122965
03/11/2009,35.64,0.000842105
02/11/2009,35.61,0.017564191
30/10/2009,34.99,-0.018406296
29/10/2009,35.64,-0.004758581
28/10/2009,35.81,-0.012212197
27/10/2009,36.25,-0.018043136
26/10/2009,36.91,-0.015058096
23/10/2009,37.47,-0.00929745
22/10/2009,37.82,0.014917698
21/10/2009,37.26,-0.005353332
20/10/2009,37.46,-0.013259277
19/10/2009,37.96,-0.008916922
16/10/2009,38.3,-0.017085583
15/10/2009,38.96,0.013436895
14/10/2009,38.44,0.000520427
13/10/2009,38.42,0
12/10/2009,38.42,0.001562907
09/10/2009,38.36,0.010482276
08/10/2009,37.96,0.01780778
07/10/2009,37.29,-0.00721446
06/10/2009,37.56,0.00721446
05/10/2009,37.29,0.011326982
02/10/2009,36.87,-0.009716676
01/10/2009,37.23,-0.022048974
30/09/2009,38.06,0.012159811
29/09/2009,37.6,-0.002125399
28/09/2009,37.68,0.027170468
25/09/2009,36.67,-0.019979066
24/09/2009,37.41,-0.016437274
23/09/2009,38.03,-0.0290251
22/09/2009,39.15,0.004351728
21/09/2009,38.98,0.034981379
18/09/2009,37.64,0.01877234
17/09/2009,36.94,0.005973409
16/09/2009,36.72,0.020080444
15/09/2009,35.99,0.010895484
14/09/2009,35.6,0.000280938
11/09/2009,35.59,0
10/09/2009,35.59,-0.016994419
09/09/2009,36.2,0.004429686
08/09/2009,36.04,0.005285866
04/09/2009,35.85,0.003632811
03/09/2009,35.72,0.012394525
02/09/2009,35.28,-0.009871748
01/09/2009,35.63,-0.03881043
31/08/2009,37.04,-0.012609154
28/08/2009,37.51,-0.006112976
27/08/2009,37.74,-0.005021816
26/08/2009,37.93,-0.020355609
25/08/2009,38.71,0.014572207
24/08/2009,38.15,-0.017924886
21/08/2009,38.84,0.025819664
20/08/2009,37.85,-0.001320132
19/08/2009,37.9,0.001848673
18/08/2009,37.83,0.017600454
17/08/2009,37.17,-0.009638629
14/08/2009,37.53,0.002133903
13/08/2009,37.45,0.008312154
12/08/2009,37.14,0.021775493
11/08/2009,36.34,0.000825878
10/08/2009,36.31,0.009407928
07/08/2009,35.97,0.027622951
06/08/2009,34.99,-0.009103904
05/08/2009,35.31,-0.009863402
04/08/2009,35.66,0.005060455
03/08/2009,35.48,0.001692525
31/07/2009,35.42,-0.001410636
30/07/2009,35.47,0.004804305
29/07/2009,35.3,-0.001981039
28/07/2009,35.37,0.005386264
27/07/2009,35.18,0.002276609
24/07/2009,35.1,-0.004831614
23/07/2009,35.27,0.011979607
22/07/2009,34.85,0.007199455
21/07/2009,34.6,-0.011780053
20/07/2009,35.01,0.008029868
17/07/2009,34.73,0.014209315
16/07/2009,34.24,-0.004662013
15/07/2009,34.4,0.031298687
14/07/2009,33.34,0.005413547
13/07/2009,33.16,0.014887105
10/07/2009,32.67,0.003372684
09/07/2009,32.56,-0.001227747
08/07/2009,32.6,-0.000613309
07/07/2009,32.62,-0.013398495
06/07/2009,33.06,0
02/07/2009,33.06,-0.009932362
01/07/2009,33.39,-0.005078428
30/06/2009,33.56,0.000894321
29/06/2009,33.53,0.014721612
26/06/2009,33.04,-0.005132087
25/06/2009,33.21,0.024075519
24/06/2009,32.42,0.012102553
23/06/2009,32.03,-0.016718656
22/06/2009,32.57,-0.015234908
19/06/2009,33.07,-0.006029563
18/06/2009,33.27,-0.000901307
17/06/2009,33.3,0.006326275
16/06/2009,33.09,-0.003619913
15/06/2009,33.21,-0.017313865
12/06/2009,33.79,-0.002069476
11/06/2009,33.86,-0.005301927
10/06/2009,34.04,-0.000293729
09/06/2009,34.05,-0.000880669
08/06/2009,34.08,-0.007017573
05/06/2009,34.32,-0.015324863
04/06/2009,34.85,-0.012263094
03/06/2009,35.28,-0.016306237
02/06/2009,35.86,0.019144729
01/06/2009,35.18,0.049529494
29/05/2009,33.48,0.017475588
28/05/2009,32.9,0.004875086
27/05/2009,32.74,-0.018760006
26/05/2009,33.36,0.034459882
22/05/2009,32.23,0.015319981
21/05/2009,31.74,-0.027347882
20/05/2009,32.62,-0.021532295
19/05/2009,33.33,0.000300075
18/05/2009,33.32,0.038236804
15/05/2009,32.07,-0.010237409
14/05/2009,32.4,0.01336046
13/05/2009,31.97,-0.033223603
12/05/2009,33.05,-0.009935352
11/05/2009,33.38,-0.004483642
08/05/2009,33.53,0.009288456
07/05/2009,33.22,-0.011076299
06/05/2009,33.59,0.002682965
05/05/2009,33.5,-0.003873087
04/05/2009,33.63,0.002679769
01/05/2009,33.54,-0.012444605
30/04/2009,33.96,-0.007919091
29/04/2009,34.23,0.00527242
28/04/2009,34.05,-0.016312625
27/04/2009,34.61,-0.008630663
24/04/2009,34.91,0.020255322
23/04/2009,34.21,-0.006410278
22/04/2009,34.43,-0.016419784
21/04/2009,35,0.024878344
20/04/2009,34.14,-0.00642338
17/04/2009,34.36,-0.004066227
16/04/2009,34.5,0.092560341
15/04/2009,31.45,0.027725825
14/04/2009,30.59,-0.009759349
13/04/2009,30.89,-0.038423523
09/04/2009,32.1,0.042315841
08/04/2009,30.77,0
07/04/2009,30.77,-0.036379251
06/04/2009,31.91,-0.009667937
03/04/2009,32.22,0.005290194
02/04/2009,32.05,0.052525682
01/04/2009,30.41,0.01825171
31/03/2009,29.86,0.004699572
30/03/2009,29.72,-0.028852938
27/03/2009,30.59,-0.025178864
26/03/2009,31.37,0.035034397
25/03/2009,30.29,0.000990917
24/03/2009,30.26,0.015653942
23/03/2009,29.79,0.068777098
20/03/2009,27.81,-0.02801105
19/03/2009,28.6,-0.016299997
18/03/2009,29.07,0.02191011
17/03/2009,28.44,0.029618579
16/03/2009,27.61,0.000362253
13/03/2009,27.6,0.023461487
12/03/2009,26.96,0.012315886
11/03/2009,26.63,0.006782242
10/03/2009,26.45,0.053983209
09/03/2009,25.06,-0.019364367
06/03/2009,25.55,-0.013219477
05/03/2009,25.89,-0.043830212
04/03/2009,27.05,-0.016498999
03/03/2009,27.5,0.019831719
02/03/2009,26.96,-0.042837766
27/02/2009,28.14,-0.002129926
26/02/2009,28.2,-0.036215657
25/02/2009,29.24,0.008241805
24/02/2009,29,0.029748475
23/02/2009,28.15,-0.024909199
20/02/2009,28.86,-0.023288724
19/02/2009,29.54,-0.015452105
18/02/2009,30,-0.053856673
17/02/2009,31.66,-0.045988662
13/02/2009,33.15,-0.008111807
12/02/2009,33.42,0.008111807
11/02/2009,33.15,-0.026493587
10/02/2009,34.04,-0.008191971
09/02/2009,34.32,0.019715219
06/02/2009,33.65,0.006858533
05/02/2009,33.42,0.020251561
04/02/2009,32.75,0.003977365
03/02/2009,32.62,0.027032872
02/02/2009,31.75,-0.008467982
30/01/2009,32.02,-0.009016072
29/01/2009,32.31,-0.024458572
28/01/2009,33.11,0.045413209
27/01/2009,31.64,0.00697751
26/01/2009,31.42,-0.023589708
23/01/2009,32.17,-0.057089334
22/01/2009,34.06,-0.021781027
21/01/2009,34.81,-0.022721795
20/01/2009,35.61,-0.036126912
16/01/2009,36.92,0.010072223
15/01/2009,36.55,0.004112412
14/01/2009,36.4,-0.000274688
13/01/2009,36.41,-0.00438477
12/01/2009,36.57,-0.028839083
09/01/2009,37.64,0.007199071
08/01/2009,37.37,0.016185948
07/01/2009,36.77,-0.032903864
06/01/2009,38,-0.016443017
05/01/2009,38.63,
