Date,Close,DE
26/01/2011,90.99,0.017740791
25/01/2011,89.39,-0.008133296
24/01/2011,90.12,0.009812746
21/01/2011,89.24,-0.00022409
20/01/2011,89.26,-0.001567223
19/01/2011,89.4,-0.013333531
18/01/2011,90.6,0.011992149
14/01/2011,89.52,0.00055869
13/01/2011,89.47,0.022836172
12/01/2011,87.45,0.020681229
11/01/2011,85.66,0.01268814
10/01/2011,84.58,0.002841584
07/01/2011,84.34,0.001067679
06/01/2011,84.25,0.000118701
05/01/2011,84.24,0.014588325
04/01/2011,83.02,-0.006842353
03/01/2011,83.59,0.00648106
31/12/2010,83.05,-0.003005713
30/12/2010,83.3,-0.000120041
29/12/2010,83.31,-0.002756969
28/12/2010,83.54,-0.000359045
27/12/2010,83.57,-0.000119653
23/12/2010,83.58,-0.004417127
22/12/2010,83.95,-0.006056666
21/12/2010,84.46,0.022631631
20/12/2010,82.57,0.012430089
17/12/2010,81.55,-0.008911736
16/12/2010,82.28,0.008789119
15/12/2010,81.56,-0.011944079
14/12/2010,82.54,0.007661941
13/12/2010,81.91,-0.002804025
10/12/2010,82.14,0.019546999
09/12/2010,80.55,-0.000744602
08/12/2010,80.61,-0.009998232
07/12/2010,81.42,0.02966689
06/12/2010,79.04,0.009278745
03/12/2010,78.31,0.000127706
02/12/2010,78.3,0.027973852
01/12/2010,76.14,0.019093659
30/11/2010,74.7,-0.006405146
29/11/2010,75.18,-0.010848102
26/11/2010,76,-0.003021746
24/11/2010,76.23,-0.001441961
23/11/2010,76.34,-0.011849868
22/11/2010,77.25,-0.009405468
19/11/2010,77.98,0.009017194
18/11/2010,77.28,0.01670185
17/11/2010,76,0.00395518
16/11/2010,75.7,-0.010251108
15/11/2010,76.48,-0.004956316
12/11/2010,76.86,-0.0248005
11/11/2010,78.79,-0.001648596
10/11/2010,78.92,0.013393912
09/11/2010,77.87,-0.010221119
08/11/2010,78.67,-0.005450986
05/11/2010,79.1,-0.001010867
04/11/2010,79.18,0.021187774
03/11/2010,77.52,0.002324681
02/11/2010,77.34,0.013014239
01/11/2010,76.34,-0.006007593
29/10/2010,76.8,0.017071984
28/10/2010,75.5,-0.004493202
27/10/2010,75.84,-0.007618584
26/10/2010,76.42,-0.010673016
25/10/2010,77.24,-0.000129458
22/10/2010,77.25,0.002592354
21/10/2010,77.05,0.007948442
20/10/2010,76.44,0.020085242
19/10/2010,74.92,-0.014970141
18/10/2010,76.05,-0.001445372
15/10/2010,76.16,0.014148996
14/10/2010,75.09,-0.002527101
13/10/2010,75.28,0.008270022
12/10/2010,74.66,-0.008668455
11/10/2010,75.31,-0.000530997
08/10/2010,75.35,0.04686766
07/10/2010,71.9,-0.000834144
06/10/2010,71.96,0.009214082
05/10/2010,71.3,0.03831229
04/10/2010,68.62,0.000728916
01/10/2010,68.57,-0.017492314
30/09/2010,69.78,-0.027561634
29/09/2010,71.73,0.001953671
28/09/2010,71.59,-0.007098645
27/09/2010,72.1,-0.00746169
24/09/2010,72.64,0.020163375
23/09/2010,71.19,-0.012424254
22/09/2010,72.08,-0.013230623
21/09/2010,73.04,-0.00777365
20/09/2010,73.61,0.015884217
17/09/2010,72.45,0.039557554
16/09/2010,69.64,-0.006012903
15/09/2010,70.06,0.000428296
14/09/2010,70.03,0.003576286
13/09/2010,69.78,0.028637759
10/09/2010,67.81,0.006955263
09/09/2010,67.34,-0.011075946
08/09/2010,68.09,0.006187409
07/09/2010,67.67,-0.014086807
03/09/2010,68.63,0.012905297
02/09/2010,67.75,0.018171486
01/09/2010,66.53,0.050241691
31/08/2010,63.27,0.004594067
30/08/2010,62.98,-0.025861484
27/08/2010,64.63,0.029520121
26/08/2010,62.75,-0.001751453
25/08/2010,62.86,0.008306757
24/08/2010,62.34,-0.010848862
23/08/2010,63.02,-0.032933136
20/08/2010,65.13,-0.008865848
19/08/2010,65.71,-0.004100545
18/08/2010,65.98,-0.018767911
17/08/2010,67.23,0.024696331
16/08/2010,65.59,0.011346335
13/08/2010,64.85,-0.010431142
12/08/2010,65.53,0.002903647
11/08/2010,65.34,-0.038726136
10/08/2010,67.92,-0.019970054
09/08/2010,69.29,0.018204828
06/08/2010,68.04,0.000882223
05/08/2010,67.98,0.006197452
04/08/2010,67.56,0.011013655
03/08/2010,66.82,-0.005224282
02/08/2010,67.17,0.007321661
30/07/2010,66.68,0.033084807
29/07/2010,64.51,0.005128615
28/07/2010,64.18,-0.001556905
27/07/2010,64.28,-0.010830989
26/07/2010,64.98,0.007414306
23/07/2010,64.5,0.026550927
22/07/2010,62.81,0.016858391
21/07/2010,61.76,0.017476966
20/07/2010,60.69,0.009602723
19/07/2010,60.11,0.00634181
16/07/2010,59.73,-0.022350074
15/07/2010,61.08,0.022517508
14/07/2010,59.72,0.005877924
13/07/2010,59.37,0.032351987
12/07/2010,57.48,-0.009178348
09/07/2010,58.01,0.01301311
08/07/2010,57.26,0.011593314
07/07/2010,56.6,0.035425803
06/07/2010,54.63,0.002382481
02/07/2010,54.5,-0.012943395
01/07/2010,55.21,-0.00847692
30/06/2010,55.68,0.004500053
29/06/2010,55.43,-0.054076716
28/06/2010,58.51,-0.020804133
25/06/2010,59.74,0.026288294
24/06/2010,58.19,-0.017376928
23/06/2010,59.21,0.001859522
22/06/2010,59.1,-0.022585653
21/06/2010,60.45,0.019882035
18/06/2010,59.26,-0.002696328
17/06/2010,59.42,0.001347255
16/06/2010,59.34,-0.002692698
15/06/2010,59.5,0.031759541
14/06/2010,57.64,-0.020944972
11/06/2010,58.86,0.016962627
10/06/2010,57.87,0.04596885
09/06/2010,55.27,0.003806766
08/06/2010,55.06,0.005098336
07/06/2010,54.78,-0.037618622
04/06/2010,56.88,-0.047885596
03/06/2010,59.67,-0.006681167
02/06/2010,60.07,0.050181176
01/06/2010,57.13,-0.00958112
28/05/2010,57.68,-0.030056907
27/05/2010,59.44,0.057118829
26/05/2010,56.14,0.004463098
25/05/2010,55.89,-0.00784178
24/05/2010,56.33,-0.041723417
21/05/2010,58.73,0.035705699
20/05/2010,56.67,-0.038086653
19/05/2010,58.87,0.02947727
18/05/2010,57.16,-0.013726217
17/05/2010,57.95,-0.007050154
14/05/2010,58.36,-0.025711836
13/05/2010,59.88,-0.020823757
12/05/2010,61.14,0.027862499
11/05/2010,59.46,0.000504668
10/05/2010,59.43,0.052684664
07/05/2010,56.38,-0.000177352
06/05/2010,56.39,-0.019667008
05/05/2010,57.51,-0.015699451
04/05/2010,58.42,-0.048447757
03/05/2010,61.32,0.024766001
30/04/2010,59.82,-0.013119843
29/04/2010,60.61,0.017139949
28/04/2010,59.58,0.00437343
27/04/2010,59.32,-0.047569241
26/04/2010,62.21,0.006774219
23/04/2010,61.79,0.013523628
22/04/2010,60.96,0.007574546
21/04/2010,60.5,0.004971013
20/04/2010,60.2,-0.004475022
19/04/2010,60.47,-0.000661266
16/04/2010,60.51,-0.020447265
15/04/2010,61.76,-0.000161904
14/04/2010,61.77,0.00373044
13/04/2010,61.54,-0.008091968
12/04/2010,62.04,0.005819609
09/04/2010,61.68,0.017334858
08/04/2010,60.62,0.003635767
07/04/2010,60.4,-0.00462505
06/04/2010,60.68,0.000659413
05/04/2010,60.64,0.014952929
01/04/2010,59.74,0.004697995
31/03/2010,59.46,-0.027371701
30/03/2010,61.11,-0.003919652
29/03/2010,61.35,0.012960562
26/03/2010,60.56,0.005962257
25/03/2010,60.2,-0.00480571
24/03/2010,60.49,-0.024010953
23/03/2010,61.96,0.031811176
22/03/2010,60.02,0.017309902
19/03/2010,58.99,-0.004397842
18/03/2010,59.25,-0.005721995
17/03/2010,59.59,0.011307183
16/03/2010,58.92,0.01349871
15/03/2010,58.13,-0.008735176
12/03/2010,58.64,0.015640089
11/03/2010,57.73,-0.01307883
10/03/2010,58.49,-0.013416182
09/03/2010,59.28,0.001350439
08/03/2010,59.2,-0.005726814
05/03/2010,59.54,0.017621601
04/03/2010,58.5,-0.002731309
03/03/2010,58.66,0.007700902
02/03/2010,58.21,-0.001373391
01/03/2010,58.29,0.017129928
26/02/2010,57.3,0.005951357
25/02/2010,56.96,0.013788445
24/02/2010,56.18,0.001603278
23/02/2010,56.09,-0.010816667
22/02/2010,56.7,-0.010177312
19/02/2010,57.28,0.000349223
18/02/2010,57.26,0.013715706
17/02/2010,56.48,0.048984942
16/02/2010,53.78,0.012536416
12/02/2010,53.11,0.014986527
11/02/2010,52.32,0.044356201
10/02/2010,50.05,-0.005380107
09/02/2010,50.32,0.027398974
08/02/2010,48.96,-0.017412872
05/02/2010,49.82,-0.00100311
04/02/2010,49.87,-0.038742432
03/02/2010,51.84,-0.011698283
02/02/2010,52.45,0.021195398
01/02/2010,51.35,0.027642431
29/01/2010,49.95,-0.022957668
28/01/2010,51.11,-0.024735561
27/01/2010,52.39,-0.019282261
26/01/2010,53.41,-0.00522877
25/01/2010,53.69,0.012557564
22/01/2010,53.02,-0.044812513
21/01/2010,55.45,-0.011832336
20/01/2010,56.11,-0.027249642
19/01/2010,57.66,0.023336439
15/01/2010,56.33,-0.035232106
14/01/2010,58.35,0.001028807
13/01/2010,58.29,0.01556048
12/01/2010,57.39,-0.043640809
11/01/2010,59.95,0.039467616
08/01/2010,57.63,0.026907453
07/01/2010,56.1,0.007155666
06/01/2010,55.7,-0.002689379
05/01/2010,55.85,-0.00375302
04/01/2010,56.06,0.03577322
31/12/2009,54.09,-0.012493273
30/12/2009,54.77,-0.002917049
29/12/2009,54.93,-0.018041261
28/12/2009,55.93,-0.007126344
24/12/2009,56.33,0.004804707
23/12/2009,56.06,-0.009409745
22/12/2009,56.59,0.018008867
21/12/2009,55.58,0.013585935
18/12/2009,54.83,0.012664205
17/12/2009,54.14,-0.007177725
16/12/2009,54.53,0.018882457
15/12/2009,53.51,0.004682972
14/12/2009,53.26,0.015515921
11/12/2009,52.44,0.000763068
10/12/2009,52.4,-0.004569696
09/12/2009,52.64,0.007053694
08/12/2009,52.27,-0.025313025
07/12/2009,53.61,-0.011683026
04/12/2009,54.24,-0.00294551
03/12/2009,54.4,0.007380107
02/12/2009,54,-0.000925498
01/12/2009,54.05,0.010040992
30/11/2009,53.51,0.021725611
27/11/2009,52.36,-0.02527006
25/11/2009,53.7,0.026607853
24/11/2009,52.29,0.008450214
23/11/2009,51.85,0.019868203
20/11/2009,50.83,-0.001179709
19/11/2009,50.89,-0.011138366
18/11/2009,51.46,0.04592796
17/11/2009,49.15,0.004894972
16/11/2009,48.91,0.02756937
13/11/2009,47.58,0.003579328
12/11/2009,47.41,-0.012576146
11/11/2009,48.01,-0.007056899
10/11/2009,48.35,-0.00268512
09/11/2009,48.48,0.027605266
06/11/2009,47.16,-0.01994398
05/11/2009,48.11,0.028461919
04/11/2009,46.76,-0.009577598
03/11/2009,47.21,0.019463773
02/11/2009,46.3,0.016331337
30/10/2009,45.55,-0.042129591
29/10/2009,47.51,0.044987679
28/10/2009,45.42,-0.032491487
27/10/2009,46.92,-0.023589973
26/10/2009,48.04,-0.000832293
23/10/2009,48.08,-0.006220215
22/10/2009,48.38,0.005804328
21/10/2009,48.1,0.044423413
20/10/2009,46.01,-0.00065182
19/10/2009,46.04,0.044412272
16/10/2009,44.04,-0.000227041
15/10/2009,44.05,0.00683374
14/10/2009,43.75,0.025464339
13/10/2009,42.65,0.000938306
12/10/2009,42.61,-0.00841323
09/10/2009,42.97,-0.003484729
08/10/2009,43.12,0.011428696
07/10/2009,42.63,-0.011196758
06/10/2009,43.11,0.023232301
05/10/2009,42.12,0.023784905
02/10/2009,41.13,-0.006543099
01/10/2009,41.4,-0.036057037
30/09/2009,42.92,-0.006502577
29/09/2009,43.2,0.014690715
28/09/2009,42.57,-0.031675287
25/09/2009,43.94,-0.01108985
24/09/2009,44.43,-0.0213769
23/09/2009,45.39,-0.017254987
22/09/2009,46.18,0.028554543
21/09/2009,44.88,-0.004224575
18/09/2009,45.07,-0.018683915
17/09/2009,45.92,0.015803665
16/09/2009,45.2,0.000663937
15/09/2009,45.17,0.043204729
14/09/2009,43.26,0.006028305
11/09/2009,43,-0.000697431
10/09/2009,43.03,0.0004649
09/09/2009,43.01,0.005361943
08/09/2009,42.78,0.014124529
04/09/2009,42.18,0.0230226
03/09/2009,41.22,0
02/09/2009,41.22,-0.030345179
01/09/2009,42.49,-0.025788396
31/08/2009,43.6,-0.018857767
28/08/2009,44.43,-0.01430192
27/08/2009,45.07,-0.001330377
26/08/2009,45.13,-0.025810707
25/08/2009,46.31,0.020947744
24/08/2009,45.35,0.012202037
21/08/2009,44.8,0.018245804
20/08/2009,43.99,0.004785243
19/08/2009,43.78,-0.0294834
18/08/2009,45.09,0.059862548
17/08/2009,42.47,-0.047365175
14/08/2009,44.53,-0.024402276
13/08/2009,45.63,-0.003718696
12/08/2009,45.8,0.020737562
11/08/2009,44.86,-0.014605261
10/08/2009,45.52,-0.017206131
07/08/2009,46.31,0.020727261
06/08/2009,45.36,-0.001982161
05/08/2009,45.45,-0.004171704
04/08/2009,45.64,0.004391751
03/08/2009,45.44,0.038129759
31/07/2009,43.74,0.020090735
30/07/2009,42.87,0.040219579
29/07/2009,41.18,-0.023044707
28/07/2009,42.14,-0.013669786
27/07/2009,42.72,0.008462674
24/07/2009,42.36,0.00615678
23/07/2009,42.1,0.046927292
22/07/2009,40.17,-0.009168693
21/07/2009,40.54,0.018673517
20/07/2009,39.79,0.036079134
17/07/2009,38.38,-0.016025156
16/07/2009,39,0.008497541
15/07/2009,38.67,0.047394707
14/07/2009,36.88,0.00789442
13/07/2009,36.59,0.035608769
10/07/2009,35.31,-0.010143789
09/07/2009,35.67,-0.004754589
08/07/2009,35.84,-0.00389864
07/07/2009,35.98,-0.055149109
06/07/2009,38.02,-0.013324822
02/07/2009,38.53,-0.046649776
01/07/2009,40.37,0.010458263
30/06/2009,39.95,-0.053606012
29/06/2009,42.15,0.008816928
26/06/2009,41.78,-0.007867486
25/06/2009,42.11,0.051655819
24/06/2009,39.99,0.018677979
23/06/2009,39.25,0.008186283
22/06/2009,38.93,-0.028613169
19/06/2009,40.06,-0.010429695
18/06/2009,40.48,-0.011543785
17/06/2009,40.95,-0.016229011
16/06/2009,41.62,-0.034942176
15/06/2009,43.1,-0.038015275
12/06/2009,44.77,-0.006900417
11/06/2009,45.08,-0.013878403
10/06/2009,45.71,-0.005019105
09/06/2009,45.94,0.003052106
08/06/2009,45.8,-0.014522852
05/06/2009,46.47,0.001076542
04/06/2009,46.42,0.037085983
03/06/2009,44.73,-0.036439501
02/06/2009,46.39,-0.012212257
01/06/2009,46.96,0.077225131
29/05/2009,43.47,0.037979248
28/05/2009,41.85,-0.022212633
27/05/2009,42.79,0
26/05/2009,42.79,0.021018604
22/05/2009,41.9,0.007907074
21/05/2009,41.57,-0.064282895
20/05/2009,44.33,0.011571315
19/05/2009,43.82,-0.01472447
18/05/2009,44.47,0.059290343
15/05/2009,41.91,0.003106706
14/05/2009,41.78,0.017383345
13/05/2009,41.06,-0.062542497
12/05/2009,43.71,-0.002513425
11/05/2009,43.82,-0.024570153
08/05/2009,44.91,0.02502667
07/05/2009,43.8,-0.071577049
06/05/2009,47.05,0.035698761
05/05/2009,45.4,0.007073416
04/05/2009,45.08,0.050033172
01/05/2009,42.88,0.038512009
30/04/2009,41.26,0.025777787
29/04/2009,40.21,0.044757025
28/04/2009,38.45,-0.022120243
27/04/2009,39.31,-0.03031674
24/04/2009,40.52,0.042602536
23/04/2009,38.83,-0.009228468
22/04/2009,39.19,0.0334705
21/04/2009,37.9,0.031629546
20/04/2009,36.72,-0.071458964
17/04/2009,39.44,-0.019335191
16/04/2009,40.21,0.026970759
15/04/2009,39.14,0.055686655
14/04/2009,37.02,-0.012082306
13/04/2009,37.47,0
09/04/2009,37.47,0.084612335
08/04/2009,34.43,-0.015848192
07/04/2009,34.98,-0.055059777
06/04/2009,36.96,-0.00915708
03/04/2009,37.3,0.033531832
02/04/2009,36.07,0.051483002
01/04/2009,34.26,0.041418105
31/03/2009,32.87,0.014401965
30/03/2009,32.4,-0.079187641
27/03/2009,35.07,-0.023948179
26/03/2009,35.92,0.035419484
25/03/2009,34.67,-0.008615791
24/03/2009,34.97,0.016433987
23/03/2009,34.4,0.113142656
20/03/2009,30.72,-0.035495333
19/03/2009,31.83,0.024488424
18/03/2009,31.06,0.01035608
17/03/2009,30.74,0.021039566
16/03/2009,30.1,0.015063046
13/03/2009,29.65,-0.008396355
12/03/2009,29.9,0.041658465
11/03/2009,28.68,0.02972618
10/03/2009,27.84,0.076874838
09/03/2009,25.78,0.010528465
06/03/2009,25.51,0.007475935
05/03/2009,25.32,-0.061274908
04/03/2009,26.92,0.062460444
03/03/2009,25.29,0.018356461
02/03/2009,24.83,-0.101769703
27/02/2009,27.49,0.011340893
26/02/2009,27.18,0.006274241
25/02/2009,27.01,-0.051940993
24/02/2009,28.45,0.052681734
23/02/2009,26.99,-0.068029087
20/02/2009,28.89,-0.050288983
19/02/2009,30.38,-0.059113199
18/02/2009,32.23,-0.038349191
17/02/2009,33.49,-0.075322948
13/02/2009,36.11,-0.032423491
12/02/2009,37.3,-0.02593424
11/02/2009,38.28,-0.003129893
10/02/2009,38.4,-0.056203097
09/02/2009,40.62,-0.028874989
06/02/2009,41.81,0.053296836
05/02/2009,39.64,0.055497776
04/02/2009,37.5,0.040544255
03/02/2009,36.01,0.025595547
02/02/2009,35.1,0.01030937
30/01/2009,34.74,-0.035627178
29/01/2009,36,-0.050112041
28/01/2009,37.85,0.052893684
27/01/2009,35.9,0.01628792
26/01/2009,35.32,-0.036145164
23/01/2009,36.62,-0.022946074
22/01/2009,37.47,-0.047429421
21/01/2009,39.29,0.052244839
20/01/2009,37.29,-0.067149751
16/01/2009,39.88,0.006036236
15/01/2009,39.64,0.003538038
14/01/2009,39.5,-0.031891093
13/01/2009,40.78,-0.018946401
12/01/2009,41.56,-0.101285815
09/01/2009,45.99,0.017769471
08/01/2009,45.18,0.057627237
07/01/2009,42.65,-0.044033713
06/01/2009,44.57,0.038422288
05/01/2009,42.89,
