Date,Close,GRMN
26/01/2011,31.54,-0.005690815
25/01/2011,31.72,0.006325132
24/01/2011,31.52,0.023432303
21/01/2011,30.79,-0.008086733
20/01/2011,31.04,-0.017247314
19/01/2011,31.58,-0.010708764
18/01/2011,31.92,0.034096022
14/01/2011,30.85,0.002921606
13/01/2011,30.76,-0.004541039
12/01/2011,30.9,0.004215995
11/01/2011,30.77,0.009797596
10/01/2011,30.47,-0.001967214
07/01/2011,30.53,-0.012046377
06/01/2011,30.9,-0.017960714
05/01/2011,31.46,0.012474174
04/01/2011,31.07,-0.004495833
03/01/2011,31.21,0.007073984
31/12/2010,30.99,0.000322737
30/12/2010,30.98,0.021204513
29/12/2010,30.33,0.003964326
28/12/2010,30.21,-0.007255969
27/12/2010,30.43,0.002303011
23/12/2010,30.36,-0.006893183
22/12/2010,30.57,-0.02200024
21/12/2010,31.25,-0.004469995
20/12/2010,31.39,-0.011718266
17/12/2010,31.76,0.008855213
16/12/2010,31.48,0.007973252
15/12/2010,31.23,-0.0028777
14/12/2010,31.32,0.026202372
13/12/2010,30.51,0.00921969
10/12/2010,30.23,0.007637427
09/12/2010,30,-0.011599136
08/12/2010,30.35,-0.012442859
07/12/2010,30.73,-0.030446191
06/12/2010,31.68,-0.005037794
03/12/2010,31.84,0.04037716
02/12/2010,30.58,0.02248772
01/12/2010,29.9,0.031942913
30/11/2010,28.96,-0.007567976
29/11/2010,29.18,0.000685636
26/11/2010,29.16,-0.008196767
24/11/2010,29.4,0.030389079
23/11/2010,28.52,-0.011157717
22/11/2010,28.84,0
19/11/2010,28.84,-0.000346681
18/11/2010,28.85,-0.017523211
17/11/2010,29.36,0.007521403
16/11/2010,29.14,-0.014310295
15/11/2010,29.56,-0.003377241
12/11/2010,29.66,0.01050679
11/11/2010,29.35,-0.021571446
10/11/2010,29.99,-0.000666667
09/11/2010,30.01,-0.015868102
08/11/2010,30.49,-0.022057333
05/11/2010,31.17,-0.021895211
04/11/2010,31.86,0.019011979
03/11/2010,31.26,-0.054471221
02/11/2010,33.01,-0.010247226
01/11/2010,33.35,0.015410488
29/10/2010,32.84,0.000304553
28/10/2010,32.83,-0.023778396
27/10/2010,33.62,-0.011239397
26/10/2010,34,0.059063341
25/10/2010,32.05,0.004064411
22/10/2010,31.92,0.027633964
21/10/2010,31.05,-0.014706147
20/10/2010,31.51,0.020196231
19/10/2010,30.88,-0.006133998
18/10/2010,31.07,-0.01056517
15/10/2010,31.4,-0.002862142
14/10/2010,31.49,0.002862142
13/10/2010,31.4,0.019617931
12/10/2010,30.79,0.016372337
11/10/2010,30.29,-0.007236874
08/10/2010,30.51,0.006246938
07/10/2010,30.32,0.007282389
06/10/2010,30.1,-0.002985572
05/10/2010,30.19,0.015354107
04/10/2010,29.73,-0.008373856
01/10/2010,29.98,-0.012266025
30/09/2010,30.35,-0.009509827
29/09/2010,30.64,-0.001304632
28/09/2010,30.68,0
27/09/2010,30.68,-0.029546144
24/09/2010,31.6,0.042009408
23/09/2010,30.3,0.015633114
22/09/2010,29.83,-0.010338595
21/09/2010,30.14,-0.024255532
20/09/2010,30.88,0.040983925
17/09/2010,29.64,-0.001348618
16/09/2010,29.68,0
15/09/2010,29.68,-0.00504118
14/09/2010,29.83,0.002349389
13/09/2010,29.76,0.067410023
10/09/2010,27.82,-0.006092117
09/09/2010,27.99,0.003937718
08/09/2010,27.88,0.003953285
07/09/2010,27.77,-0.022432844
03/09/2010,28.4,0.027487006
02/09/2010,27.63,-0.001446655
01/09/2010,27.67,0.039061709
31/08/2010,26.61,-0.001502066
30/08/2010,26.65,-0.017482312
27/08/2010,27.12,0.013363228
26/08/2010,26.76,-0.021076765
25/08/2010,27.33,0.028955252
24/08/2010,26.55,-0.020872916
23/08/2010,27.11,-0.012099139
20/08/2010,27.44,0.001093893
19/08/2010,27.41,-0.018077137
18/08/2010,27.91,0.008274917
17/08/2010,27.68,0.030816819
16/08/2010,26.84,-0.007793693
13/08/2010,27.05,-0.034517505
12/08/2010,28,0.001429593
11/08/2010,27.96,-0.056661549
10/08/2010,29.59,-0.040402846
09/08/2010,30.81,0.018673761
06/08/2010,30.24,0.008301559
05/08/2010,29.99,0.032878745
04/08/2010,29.02,-0.011307299
03/08/2010,29.35,0.00443914
02/08/2010,29.22,0.024598503
30/07/2010,28.51,-0.001402033
29/07/2010,28.55,-0.041172196
28/07/2010,29.75,-0.022928401
27/07/2010,30.44,-0.009481843
26/07/2010,30.73,0.000651042
23/07/2010,30.71,0.023390953
22/07/2010,30,0.023609866
21/07/2010,29.3,-0.027269826
20/07/2010,30.11,0.00666447
19/07/2010,29.91,0.008393536
16/07/2010,29.66,-0.021018288
15/07/2010,30.29,0.001652074
14/07/2010,30.24,-0.001982161
13/07/2010,30.3,0.03253683
12/07/2010,29.33,-0.033856091
09/07/2010,30.34,0.001319261
08/07/2010,30.3,0.012286391
07/07/2010,29.93,0.033636601
06/07/2010,28.94,-0.01133838
02/07/2010,29.27,-0.017945293
01/07/2010,29.8,0.02102485
30/06/2010,29.18,-0.002737852
29/06/2010,29.26,-0.044778613
28/06/2010,30.6,-0.045360699
25/06/2010,32.02,0.005009403
24/06/2010,31.86,-0.007504726
23/06/2010,32.1,0.004683849
22/06/2010,31.95,-0.002500783
21/06/2010,32.03,0.001875001
18/06/2010,31.97,-0.00872008
17/06/2010,32.25,-0.012939182
16/06/2010,32.67,-0.015490059
15/06/2010,33.18,0.018862744
14/06/2010,32.56,-0.052060813
11/06/2010,34.3,0.033801024
10/06/2010,33.16,0.03124297
09/06/2010,32.14,-0.005894231
08/06/2010,32.33,0.034936677
07/06/2010,31.22,-0.024676988
04/06/2010,32,-0.024082671
03/06/2010,32.78,-0.009714709
02/06/2010,33.1,0.031612269
01/06/2010,32.07,-0.046009638
28/05/2010,33.58,0.014397369
27/05/2010,33.1,0.039438259
26/05/2010,31.82,-0.036412539
25/05/2010,33,-0.003025721
24/05/2010,33.1,-0.012907278
21/05/2010,33.53,0.002687772
20/05/2010,33.44,-0.024225705
19/05/2010,34.26,0.027220616
18/05/2010,33.34,-0.019896722
17/05/2010,34.01,0.014214039
14/05/2010,33.53,0.018663998
13/05/2010,32.91,-0.030817697
12/05/2010,33.94,-0.006753806
11/05/2010,34.17,-0.040997572
10/05/2010,35.6,0.038367145
07/05/2010,34.26,0.022731606
06/05/2010,33.49,-0.020686317
05/05/2010,34.19,-0.091874254
04/05/2010,37.48,-0.039241237
03/05/2010,38.98,0.041912892
30/04/2010,37.38,-0.035736856
29/04/2010,38.74,0.012729098
28/04/2010,38.25,0.002617803
27/04/2010,38.15,0.011865663
26/04/2010,37.7,0.00478597
23/04/2010,37.52,-0.000266489
22/04/2010,37.53,0.017200102
21/04/2010,36.89,0.004891314
20/04/2010,36.71,0.001635769
19/04/2010,36.65,0.0145667
16/04/2010,36.12,-0.029193179
15/04/2010,37.19,0.001884
14/04/2010,37.12,0.019861896
13/04/2010,36.39,-0.032975961
12/04/2010,37.61,-0.013469106
09/04/2010,38.12,-0.000524521
08/04/2010,38.14,-0.013024409
07/04/2010,38.64,0.001554002
06/04/2010,38.58,0.018046782
05/04/2010,37.89,-0.002635742
01/04/2010,37.99,-0.016706209
31/03/2010,38.63,0.013814895
30/03/2010,38.1,-0.02693068
29/03/2010,39.14,-0.020233366
26/03/2010,39.94,0.023303993
25/03/2010,39.02,0.025173251
24/03/2010,38.05,0.021517632
23/03/2010,37.24,0.027495948
22/03/2010,36.23,0.00276396
19/03/2010,36.13,-0.016742535
18/03/2010,36.74,-0.014322634
17/03/2010,37.27,0.05430575
16/03/2010,35.3,-0.008181736
15/03/2010,35.59,-0.008951109
12/03/2010,35.91,0
11/03/2010,35.91,0.005865119
10/03/2010,35.7,0.009004
09/03/2010,35.38,0.007660699
08/03/2010,35.11,0.012322838
05/03/2010,34.68,0.023928775
04/03/2010,33.86,0.001182033
03/03/2010,33.82,0.024847858
02/03/2010,32.99,0.015887899
01/03/2010,32.47,0.016144405
26/02/2010,31.95,0.000939408
25/02/2010,31.92,-0.016467671
24/02/2010,32.45,-0.059808554
23/02/2010,34.45,-0.013550734
22/02/2010,34.92,0.034968598
19/02/2010,33.72,-0.002073768
18/02/2010,33.79,0.023657339
17/02/2010,33,0.006383971
16/02/2010,32.79,0.02595141
12/02/2010,31.95,-0.014603335
11/02/2010,32.42,0.016169507
10/02/2010,31.9,-0.000626763
09/02/2010,31.92,0.000626763
08/02/2010,31.9,-0.015243723
05/02/2010,32.39,0.005262355
04/02/2010,32.22,-0.026039149
03/02/2010,33.07,-0.006330089
02/02/2010,33.28,0.022793875
01/02/2010,32.53,0.006785961
29/01/2010,32.31,-0.015356567
28/01/2010,32.81,-0.022601535
27/01/2010,33.56,0.012292165
26/01/2010,33.15,-0.009905529
25/01/2010,33.48,0.001793722
22/01/2010,33.42,-0.021900846
21/01/2010,34.16,-0.05662158
20/01/2010,36.15,-0.025940021
19/01/2010,37.1,0.054561503
15/01/2010,35.13,-0.001706485
14/01/2010,35.19,0.014887192
13/01/2010,34.67,0.025118143
12/01/2010,33.81,-0.01409715
11/01/2010,34.29,0.014688866
08/01/2010,33.79,0.049130559
07/01/2010,32.17,0.004673634
06/01/2010,32.02,-0.007467365
05/01/2010,32.26,0.002482931
04/01/2010,32.18,0.047082487
31/12/2009,30.7,-0.02635961
30/12/2009,31.52,0.01180802
29/12/2009,31.15,0.008058061
28/12/2009,30.9,-0.002585651
24/12/2009,30.98,0.018899227
23/12/2009,30.4,0.0046159
22/12/2009,30.26,-0.014435946
21/12/2009,30.7,-0.014230512
18/12/2009,31.14,-0.007040029
17/12/2009,31.36,0.014777012
16/12/2009,30.9,0.011718884
15/12/2009,30.54,-0.005225355
14/12/2009,30.7,0.00817666
11/12/2009,30.45,-0.00850234
10/12/2009,30.71,-0.019987771
09/12/2009,31.33,0.042379223
08/12/2009,30.03,-0.005645042
07/12/2009,30.2,-0.017397452
04/12/2009,30.73,0.010796768
03/12/2009,30.4,0.013912116
02/12/2009,29.98,0.012080684
01/12/2009,29.62,-0.008739551
30/11/2009,29.88,-0.037120373
27/11/2009,31.01,-0.026099508
25/11/2009,31.83,0.00661941
24/11/2009,31.62,-0.003787883
23/11/2009,31.74,0.028116868
20/11/2009,30.86,-0.020526699
19/11/2009,31.5,-0.030636969
18/11/2009,32.48,0.004628924
17/11/2009,32.33,0.016529302
16/11/2009,31.8,0.046011011
13/11/2009,30.37,0.015262406
12/11/2009,29.91,0.013463684
11/11/2009,29.51,0.023312677
10/11/2009,28.83,0.024935445
09/11/2009,28.12,-0.010963859
06/11/2009,28.43,0.010252874
05/11/2009,28.14,0.04729874
04/11/2009,26.84,-0.157233001
03/11/2009,31.41,0.030711966
02/11/2009,30.46,0.006587639
30/10/2009,30.26,-0.019310042
29/10/2009,30.85,-0.023703864
28/10/2009,31.59,-0.178939247
27/10/2009,37.78,-0.014713876
26/10/2009,38.34,0.01101506
23/10/2009,37.92,-0.027570017
22/10/2009,38.98,0.00824322
21/10/2009,38.66,0.012755607
20/10/2009,38.17,-0.017400777
19/10/2009,38.84,0.034043612
16/10/2009,37.54,-0.045308452
15/10/2009,39.28,-0.007608457
14/10/2009,39.58,0.029745783
13/10/2009,38.42,-0.000260247
12/10/2009,38.43,0.02077109
09/10/2009,37.64,0.007199071
08/10/2009,37.37,0.006981768
07/10/2009,37.11,0.008116928
06/10/2009,36.81,0.025868256
05/10/2009,35.87,0.024838985
02/10/2009,34.99,-0.029567126
01/10/2009,36.04,-0.046091107
30/09/2009,37.74,0.00451468
29/09/2009,37.57,0.019350241
28/09/2009,36.85,0.043822874
25/09/2009,35.27,0.002839298
24/09/2009,35.17,-0.034100565
23/09/2009,36.39,-0.022820876
22/09/2009,37.23,0.011617043
21/09/2009,36.8,0.003811603
18/09/2009,36.66,-0.004354933
17/09/2009,36.82,-0.011073712
16/09/2009,37.23,0.011073712
15/09/2009,36.82,0.000271628
14/09/2009,36.81,0.017263067
11/09/2009,36.18,0.003322262
10/09/2009,36.06,0.002220989
09/09/2009,35.98,0.059253272
08/09/2009,33.91,0.031453844
04/09/2009,32.86,0.040682524
03/09/2009,31.55,-0.009777715
02/09/2009,31.86,0.003143668
01/09/2009,31.76,-0.034352751
31/08/2009,32.87,0.016874154
28/08/2009,32.32,0.002478316
27/08/2009,32.24,0.012484557
26/08/2009,31.84,0.044637367
25/08/2009,30.45,0.018896634
24/08/2009,29.88,0.003352333
21/08/2009,29.78,0.010464231
20/08/2009,29.47,0.007493223
19/08/2009,29.25,0.007205384
18/08/2009,29.04,0.03825699
17/08/2009,27.95,-0.027176545
14/08/2009,28.72,-0.0686214
13/08/2009,30.76,-0.016444027
12/08/2009,31.27,-0.037041272
11/08/2009,32.45,-0.013468217
10/08/2009,32.89,0.01779188
07/08/2009,32.31,0.020954637
06/08/2009,31.64,-0.061888046
05/08/2009,33.66,0.21382878
04/08/2009,27.18,-0.029008561
03/08/2009,27.98,0.011502643
31/07/2009,27.66,0.016035329
30/07/2009,27.22,0.01071109
29/07/2009,26.93,-0.010343646
28/07/2009,27.21,-0.007688121
27/07/2009,27.42,-0.008353054
24/07/2009,27.65,-0.002167631
23/07/2009,27.71,0.048808208
22/07/2009,26.39,0.06942603
21/07/2009,24.62,-0.003244123
20/07/2009,24.7,0.004056801
17/07/2009,24.6,-0.006886801
16/07/2009,24.77,0.046270129
15/07/2009,23.65,0.030045178
14/07/2009,22.95,-0.008244785
13/07/2009,23.14,0.002163098
10/07/2009,23.09,0.015274135
09/07/2009,22.74,-0.006574646
08/07/2009,22.89,0.009657669
07/07/2009,22.67,-0.028268897
06/07/2009,23.32,-0.017007213
02/07/2009,23.72,-0.013816422
01/07/2009,24.05,0.009609433
30/06/2009,23.82,-0.014172809
29/06/2009,24.16,0.021758181
26/06/2009,23.64,0.041897728
25/06/2009,22.67,0.017353049
24/06/2009,22.28,0.017202778
23/06/2009,21.9,0.005494519
22/06/2009,21.78,-0.022248364
19/06/2009,22.27,0.037049744
18/06/2009,21.46,-0.03119519
17/06/2009,22.14,0.015017347
16/06/2009,21.81,-0.009582551
15/06/2009,22.02,-0.04093098
12/06/2009,22.94,-0.01342302
11/06/2009,23.25,-0.013669585
10/06/2009,23.57,-0.006765353
09/06/2009,23.73,0.041735461
08/06/2009,22.76,-0.014395014
05/06/2009,23.09,-0.008624461
04/06/2009,23.29,0.04928406
03/06/2009,22.17,-0.034577913
02/06/2009,22.95,0.056005676
01/06/2009,21.7,0.039478811
29/05/2009,20.86,0.013513719
28/05/2009,20.58,0.010747539
27/05/2009,20.36,-0.024261258
26/05/2009,20.86,0.055186416
22/05/2009,19.74,-0.005053068
21/05/2009,19.84,-0.01748733
20/05/2009,20.19,0.002479545
19/05/2009,20.14,-0.007420267
18/05/2009,20.29,-0.021936049
15/05/2009,20.74,0
14/05/2009,20.74,0.033835049
13/05/2009,20.05,-0.059068475
12/05/2009,21.27,-0.045493717
11/05/2009,22.26,-0.009834679
08/05/2009,22.48,0.028882874
07/05/2009,21.84,0.00045798
06/05/2009,21.83,-0.161648189
05/05/2009,25.66,-0.012778489
04/05/2009,25.99,0.020996106
01/05/2009,25.45,0.010268653
30/04/2009,25.19,0.040921245
29/04/2009,24.18,0.058765309
28/04/2009,22.8,-0.026402746
27/04/2009,23.41,-0.010622577
24/04/2009,23.66,0.065496997
23/04/2009,22.16,0.002711253
22/04/2009,22.1,0.010919126
21/04/2009,21.86,0.02173496
20/04/2009,21.39,-0.02811893
17/04/2009,22,-0.005439723
16/04/2009,22.12,0.020553361
15/04/2009,21.67,-0.01556808
14/04/2009,22.01,0.006381061
13/04/2009,21.87,-0.015426803
09/04/2009,22.21,0.037619115
08/04/2009,21.39,0.005625894
07/04/2009,21.27,-0.039184547
06/04/2009,22.12,-0.043350441
03/04/2009,23.1,0.003469214
02/04/2009,23.02,0.042144183
01/04/2009,22.07,0.039746452
31/03/2009,21.21,0.008998403
30/03/2009,21.02,-0.067596401
27/03/2009,22.49,-0.043078229
26/03/2009,23.48,0.06783754
25/03/2009,21.94,0.01932872
24/03/2009,21.52,-0.013844245
23/03/2009,21.82,0.084597827
20/03/2009,20.05,-0.044386706
19/03/2009,20.96,0.009106222
18/03/2009,20.77,0.016015873
17/03/2009,20.44,0.035860416
16/03/2009,19.72,-0.003037977
13/03/2009,19.78,-0.018036561
12/03/2009,20.14,0.06566461
11/03/2009,18.86,0.043343729
10/03/2009,18.06,0.073511847
09/03/2009,16.78,-0.005941788
06/03/2009,16.88,0.012518792
05/03/2009,16.67,-0.020778426
04/03/2009,17.02,0.031634987
03/03/2009,16.49,0.018360369
02/03/2009,16.19,-0.055853603
27/02/2009,17.12,0.001168907
26/02/2009,17.1,0.000584966
25/02/2009,17.09,0.00117096
24/02/2009,17.07,0.047385176
23/02/2009,16.28,0.070617567
20/02/2009,15.17,-0.048256387
19/02/2009,15.92,-0.022975242
18/02/2009,16.29,-0.000613685
17/02/2009,16.3,-0.053744276
13/02/2009,17.2,-0.0258264
12/02/2009,17.65,0.04046795
11/02/2009,16.95,-0.006468708
10/02/2009,17.06,-0.041337688
09/02/2009,17.78,0.01302028
06/02/2009,17.55,0.006287531
05/02/2009,17.44,0
04/02/2009,17.44,0.014438599
03/02/2009,17.19,0.004080449
02/02/2009,17.12,-0.023666328
30/01/2009,17.53,-0.049523332
29/01/2009,18.42,-0.050288447
28/01/2009,19.37,0.059012602
27/01/2009,18.26,0.019912162
26/01/2009,17.9,0.010671261
23/01/2009,17.71,0.02515856
22/01/2009,17.27,-0.027414624
21/01/2009,17.75,0.066982821
20/01/2009,16.6,-0.074280074
16/01/2009,17.88,0.005046268
15/01/2009,17.79,0.009034505
14/01/2009,17.63,-0.067971363
13/01/2009,18.87,0.032312989
12/01/2009,18.27,-0.10880286
09/01/2009,20.37,-0.031886759
08/01/2009,21.03,0
07/01/2009,21.03,-0.002849005
06/01/2009,21.09,-0.042243459
05/01/2009,22,
