Date,Close,GD
26/01/2011,74.64,0.006316801
25/01/2011,74.17,0.019468316
24/01/2011,72.74,-0.003156958
21/01/2011,72.97,-0.006556505
20/01/2011,73.45,0.010676258
19/01/2011,72.67,-0.00082531
18/01/2011,72.73,0.007590955
14/01/2011,72.18,0.005557113
13/01/2011,71.78,0.008675023
12/01/2011,71.16,-0.001263956
11/01/2011,71.25,0.000982939
10/01/2011,71.18,-0.011593118
07/01/2011,72.01,0.008647195
06/01/2011,71.39,0.010986026
05/01/2011,70.61,0.004542236
04/01/2011,70.29,0.004562962
03/01/2011,69.97,-0.014049759
31/12/2010,70.96,0.002681156
30/12/2010,70.77,-0.000847458
29/12/2010,70.83,-0.002678888
28/12/2010,71.02,-0.001125809
27/12/2010,71.1,0.001125809
23/12/2010,71.02,0.006923376
22/12/2010,70.53,0.0048323
21/12/2010,70.19,0.002567762
20/12/2010,70.01,-0.003849174
17/12/2010,70.28,-0.00199005
16/12/2010,70.42,0.015311167
15/12/2010,69.35,-0.00904334
14/12/2010,69.98,0.008322619
13/12/2010,69.4,-0.002302822
10/12/2010,69.56,0.00967866
09/12/2010,68.89,0.006115336
08/12/2010,68.47,-0.003790092
07/12/2010,68.73,0.016134114
06/12/2010,67.63,0.00073959
03/12/2010,67.58,-0.003250114
02/12/2010,67.8,0.002658398
01/12/2010,67.62,0.022886348
30/11/2010,66.09,-0.003323266
29/11/2010,66.31,-0.012141347
26/11/2010,67.12,-0.013319717
24/11/2010,68.02,0.022900629
23/11/2010,66.48,0.003314754
22/11/2010,66.26,-0.005118181
19/11/2010,66.6,-0.006734032
18/11/2010,67.05,0.025069268
17/11/2010,65.39,-0.002291302
16/11/2010,65.54,-0.015292902
15/11/2010,66.55,0.000751597
12/11/2010,66.5,-0.013739762
11/11/2010,67.42,-0.011649472
10/11/2010,68.21,-0.014409681
09/11/2010,69.2,-0.002886005
08/11/2010,69.4,-0.003739397
05/11/2010,69.66,0.007059022
04/11/2010,69.17,0.017795102
03/11/2010,67.95,-0.000588495
02/11/2010,67.99,0.001913876
01/11/2010,67.86,-0.003824096
29/10/2010,68.12,0.00500369
28/10/2010,67.78,0.035439144
27/10/2010,65.42,0.020539677
26/10/2010,64.09,0.000468201
25/10/2010,64.06,-0.00684508
22/10/2010,64.5,-0.000774893
21/10/2010,64.55,0.011216818
20/10/2010,63.83,0.013723695
19/10/2010,62.96,-0.022148082
18/10/2010,64.37,0.006858951
15/10/2010,63.93,0.01195923
14/10/2010,63.17,-0.013990639
13/10/2010,64.06,0.010829581
12/10/2010,63.37,0.003794471
11/10/2010,63.13,-0.003794471
08/10/2010,63.37,0.003794471
07/10/2010,63.13,-0.008046111
06/10/2010,63.64,0.003620626
05/10/2010,63.41,0.026527602
04/10/2010,61.75,-0.011432376
01/10/2010,62.46,-0.005587945
30/09/2010,62.81,-0.003972358
29/09/2010,63.06,-0.003324629
28/09/2010,63.27,0.002215191
27/09/2010,63.13,-0.008674449
24/09/2010,63.68,0.027058789
23/09/2010,61.98,-0.01425735
22/09/2010,62.87,-0.011701588
21/09/2010,63.61,-0.000314367
20/09/2010,63.63,0.014883112
17/09/2010,62.69,0.022258984
16/09/2010,61.31,0.000652635
15/09/2010,61.27,-0.00309623
14/09/2010,61.46,-0.011646848
13/09/2010,62.18,0.017030661
10/09/2010,61.13,0.021662691
09/09/2010,59.82,0.005531822
08/09/2010,59.49,0.016952432
07/09/2010,58.49,-0.020811173
03/09/2010,59.72,0.012977346
02/09/2010,58.95,0.020046932
01/09/2010,57.78,0.033615132
31/08/2010,55.87,-0.012451246
30/08/2010,56.57,-0.014042709
27/08/2010,57.37,0.009457163
26/08/2010,56.83,-0.002811459
25/08/2010,56.99,-0.015323302
24/08/2010,57.87,-0.024915965
23/08/2010,59.33,-0.015055487
20/08/2010,60.23,-0.006454305
19/08/2010,60.62,-0.030381672
18/08/2010,62.49,0.00240327
17/08/2010,62.34,0.031283098
16/08/2010,60.42,-0.004129166
13/08/2010,60.67,-0.000823791
12/08/2010,60.72,-0.009832921
11/08/2010,61.32,-0.044182292
10/08/2010,64.09,-0.003582279
09/08/2010,64.32,0.008430963
06/08/2010,63.78,0.000156801
05/08/2010,63.77,0.006765819
04/08/2010,63.34,0.010634177
03/08/2010,62.67,-0.003822269
02/08/2010,62.91,0.026741284
30/07/2010,61.25,-0.007806187
29/07/2010,61.73,-0.001133328
28/07/2010,61.8,0.000485555
27/07/2010,61.77,-0.011588734
26/07/2010,62.49,0.019389846
23/07/2010,61.29,0.004251151
22/07/2010,61.03,0.029093566
21/07/2010,59.28,0.001181534
20/07/2010,59.21,0.01035575
19/07/2010,58.6,-0.005106394
16/07/2010,58.9,-0.04270816
15/07/2010,61.47,-0.002274944
14/07/2010,61.61,0.017189586
13/07/2010,60.56,0.011459064
12/07/2010,59.87,-0.016071922
09/07/2010,60.84,-0.002134473
08/07/2010,60.97,0.012377417
07/07/2010,60.22,0.026587465
06/07/2010,58.64,-0.001022669
02/07/2010,58.7,0.003412973
01/07/2010,58.5,-0.001025115
30/06/2010,58.56,-0.01474728
29/06/2010,59.43,-0.046520016
28/06/2010,62.26,-0.015301542
25/06/2010,63.22,-0.000474421
24/06/2010,63.25,-0.025598401
23/06/2010,64.89,-0.008592964
22/06/2010,65.45,-0.020117142
21/06/2010,66.78,-0.001795333
18/06/2010,66.9,0.008858252
17/06/2010,66.31,0.000301659
16/06/2010,66.29,-0.004965777
15/06/2010,66.62,0.035289693
14/06/2010,64.31,-0.004189625
11/06/2010,64.58,0.00792853
10/06/2010,64.07,0.024009999
09/06/2010,62.55,-0.001597444
08/06/2010,62.65,0.009139805
07/06/2010,62.08,-0.048728798
04/06/2010,65.18,-0.043383914
03/06/2010,68.07,0.002206045
02/06/2010,67.92,0.017526069
01/06/2010,66.74,-0.017231561
28/05/2010,67.9,-0.008505697
27/05/2010,68.48,0.031145926
26/05/2010,66.38,0.005135187
25/05/2010,66.04,0.001212121
24/05/2010,65.96,-0.022338085
21/05/2010,67.45,0.017196685
20/05/2010,66.3,-0.049723435
19/05/2010,69.68,-0.012408346
18/05/2010,70.55,-0.017144883
17/05/2010,71.77,0.000836354
14/05/2010,71.71,-0.017281138
13/05/2010,72.96,-0.015369225
12/05/2010,74.09,0.01962718
11/05/2010,72.65,-0.006311766
10/05/2010,73.11,0.036352446
07/05/2010,70.5,-0.021886396
06/05/2010,72.06,-0.039455533
05/05/2010,74.96,-0.004259857
04/05/2010,75.28,-0.029708394
03/05/2010,77.55,0.015463891
30/04/2010,76.36,-0.020736876
29/04/2010,77.96,0.012650227
28/04/2010,76.98,0.005470901
27/04/2010,76.56,-0.027187141
26/04/2010,78.67,0.000890189
23/04/2010,78.6,0.004974183
22/04/2010,78.21,0.00204787
21/04/2010,78.05,0.01432375
20/04/2010,76.94,0.010452146
19/04/2010,76.14,0.001314233
16/04/2010,76.04,-0.005508211
15/04/2010,76.46,-0.00326435
14/04/2010,76.71,-0.001823392
13/04/2010,76.85,-0.005838486
12/04/2010,77.3,-0.003099977
09/04/2010,77.54,0.009459092
08/04/2010,76.81,0.004436333
07/04/2010,76.47,-0.012217464
06/04/2010,77.41,-0.010537234
05/04/2010,78.23,0.004098891
01/04/2010,77.91,0.009154857
31/03/2010,77.2,-0.003749439
30/03/2010,77.49,-0.012694919
29/03/2010,78.48,0.020077895
26/03/2010,76.92,0.009142025
25/03/2010,76.22,0.006317473
24/03/2010,75.74,-0.015719475
23/03/2010,76.94,0.016776278
22/03/2010,75.66,0.002249422
19/03/2010,75.49,0.003317193
18/03/2010,75.24,0.003461593
17/03/2010,74.98,0.017082936
16/03/2010,73.71,0.000678564
15/03/2010,73.66,-0.001356668
12/03/2010,73.76,-0.005273489
11/03/2010,74.15,0.002836115
10/03/2010,73.94,0.003522562
09/03/2010,73.68,0.000407249
08/03/2010,73.65,-0.001085629
05/03/2010,73.73,0.010772587
04/03/2010,72.94,0.001509227
03/03/2010,72.83,-0.015666828
02/03/2010,73.98,0.00094665
01/03/2010,73.91,0.018572157
26/02/2010,72.55,0.004835933
25/02/2010,72.2,-0.005524876
24/02/2010,72.6,0.01094118
23/02/2010,71.81,-0.010527871
22/02/2010,72.57,-0.00055104
19/02/2010,72.61,0.011496768
18/02/2010,71.78,0.023683092
17/02/2010,70.1,0.003572708
16/02/2010,69.85,0.027577945
12/02/2010,67.95,0.002209946
11/02/2010,67.8,0.002362671
10/02/2010,67.64,-0.005896243
09/02/2010,68.04,0.025152007
08/02/2010,66.35,-0.004661312
05/02/2010,66.66,-0.02225281
04/02/2010,68.16,-0.028350178
03/02/2010,70.12,0.001284338
02/02/2010,70.03,0.008604671
01/02/2010,69.43,0.037867747
29/01/2010,66.85,-0.01115668
28/01/2010,67.6,0.005488407
27/01/2010,67.23,-0.021920701
26/01/2010,68.72,0.012593518
25/01/2010,67.86,0.012455677
22/01/2010,67.02,-0.01657333
21/01/2010,68.14,-0.01774592
20/01/2010,69.36,-0.018993788
19/01/2010,70.69,0.001132343
15/01/2010,70.61,-0.006915559
14/01/2010,71.1,0.00042203
13/01/2010,71.07,0.010893508
12/01/2010,70.3,-0.006098012
11/01/2010,70.73,0.018406741
08/01/2010,69.44,0
07/01/2010,69.44,0.00288434
06/01/2010,69.24,-0.000866176
05/01/2010,69.3,0.001588563
04/01/2010,69.19,0.014851758
31/12/2009,68.17,-0.007744614
30/12/2009,68.7,0.002185793
29/12/2009,68.55,-0.000291715
28/12/2009,68.57,0.003359875
24/12/2009,68.34,0.002050682
23/12/2009,68.2,0
22/12/2009,68.2,-0.005702187
21/12/2009,68.59,0.005115848
18/12/2009,68.24,-0.003948817
17/12/2009,68.51,-0.013627349
16/12/2009,69.45,-0.00316274
15/12/2009,69.67,-0.014109833
14/12/2009,70.66,0.02362822
11/12/2009,69.01,0.014596668
10/12/2009,68.01,0.001618719
09/12/2009,67.9,0.001178898
08/12/2009,67.82,-0.000884304
07/12/2009,67.88,0.005021425
04/12/2009,67.54,0.01131638
03/12/2009,66.78,-0.004631367
02/12/2009,67.09,-0.00074499
01/12/2009,67.14,0.01864155
30/11/2009,65.9,-0.017747495
27/11/2009,67.08,-0.015531708
25/11/2009,68.13,0.011960275
24/11/2009,67.32,-0.002966481
23/11/2009,67.52,0.015673132
20/11/2009,66.47,0.001354912
19/11/2009,66.38,-0.014358607
18/11/2009,67.34,-0.008870549
17/11/2009,67.94,-0.003966219
16/11/2009,68.21,0.007800466
13/11/2009,67.68,0.014285957
12/11/2009,66.72,-0.00374
11/11/2009,66.97,0.006140961
10/11/2009,66.56,-0.011205018
09/11/2009,67.31,0.026038043
06/11/2009,65.58,0.00290143
05/11/2009,65.39,0.023832759
04/11/2009,63.85,0.020570346
03/11/2009,62.55,-0.007485899
02/11/2009,63.02,0.005090689
30/10/2009,62.7,-0.015037877
29/10/2009,63.65,-0.010160306
28/10/2009,64.3,-0.02275621
27/10/2009,65.78,-0.002732657
26/10/2009,65.96,-0.00965608
23/10/2009,66.6,-0.017119882
22/10/2009,67.75,0.015619507
21/10/2009,66.7,-0.013846719
20/10/2009,67.63,-0.015697528
19/10/2009,68.7,0.013924739
16/10/2009,67.75,0.00636709
15/10/2009,67.32,0.007006066
14/10/2009,66.85,0.019028058
13/10/2009,65.59,-0.000304878
12/10/2009,65.61,-0.008347927
09/10/2009,66.16,0.01339034
08/10/2009,65.28,-0.003517092
07/10/2009,65.51,-0.006239083
06/10/2009,65.92,0.017599352
05/10/2009,64.77,0.026438771
02/10/2009,63.08,-0.001109087
01/10/2009,63.15,-0.022701562
30/09/2009,64.6,0.002014411
29/09/2009,64.47,-0.001085187
28/09/2009,64.54,0.024309203
25/09/2009,62.99,0.011335637
24/09/2009,62.28,-0.015138525
23/09/2009,63.23,-0.009914315
22/09/2009,63.86,0.003450984
21/09/2009,63.64,-0.015126994
18/09/2009,64.61,0.002789834
17/09/2009,64.43,0.017852024
16/09/2009,63.29,0.002531246
15/09/2009,63.13,0.000475323
14/09/2009,63.1,-0.003796272
11/09/2009,63.34,0.0128706
10/09/2009,62.53,0.005452226
09/09/2009,62.19,-0.011510918
08/09/2009,62.91,0.039392402
04/09/2009,60.48,0.028170877
03/09/2009,58.8,0.011459973
02/09/2009,58.13,-0.008052815
01/09/2009,58.6,-0.010017912
31/08/2009,59.19,-0.009751254
28/08/2009,59.77,-0.003007019
27/08/2009,59.95,0.020560212
26/08/2009,58.73,0.000340599
25/08/2009,58.71,-0.000510856
24/08/2009,58.74,0.004265126
21/08/2009,58.49,0.046902735
20/08/2009,55.81,0.003949736
19/08/2009,55.59,0.003784811
18/08/2009,55.38,0.006340027
17/08/2009,55.03,-0.021749756
14/08/2009,56.24,-0.014825545
13/08/2009,57.08,-0.00087558
12/08/2009,57.13,0.016234696
11/08/2009,56.21,-0.01061769
10/08/2009,56.81,-0.012767992
07/08/2009,57.54,0.019302231
06/08/2009,56.44,0.003194324
05/08/2009,56.26,-0.004256835
04/08/2009,56.5,0.008888947
03/08/2009,56,0.010952619
31/07/2009,55.39,0.004705039
30/07/2009,55.13,0.01057632
29/07/2009,54.55,0.014960109
28/07/2009,53.74,0.03503151
27/07/2009,51.89,-0.011496582
24/07/2009,52.49,-0.022976529
23/07/2009,53.71,-0.005384843
22/07/2009,54,-0.010133666
21/07/2009,54.55,0.001467621
20/07/2009,54.47,0.016847571
17/07/2009,53.56,-0.02215748
16/07/2009,54.76,0.011386716
15/07/2009,54.14,0.019396356
14/07/2009,53.1,0.01537178
13/07/2009,52.29,0.013477293
10/07/2009,51.59,0.00096965
09/07/2009,51.54,-0.007153245
08/07/2009,51.91,-0.00288545
07/07/2009,52.06,-0.03529001
06/07/2009,53.93,0.005764777
02/07/2009,53.62,-0.037698883
01/07/2009,55.68,0.005221944
30/06/2009,55.39,-0.028652196
29/06/2009,57,0.027389228
26/06/2009,55.46,-0.006470188
25/06/2009,55.82,0.023197851
24/06/2009,54.54,-0.026238726
23/06/2009,55.99,-0.025741901
22/06/2009,57.45,-0.022205921
19/06/2009,58.74,0.009063764
18/06/2009,58.21,0.010187432
17/06/2009,57.62,0.002780676
16/06/2009,57.46,-0.010732317
15/06/2009,58.08,-0.02851517
12/06/2009,59.76,0.007895883
11/06/2009,59.29,0.004225477
10/06/2009,59.04,-0.0035506
09/06/2009,59.25,-0.020216209
08/06/2009,60.46,0.000165412
05/06/2009,60.45,0.022585653
04/06/2009,59.1,0.008666891
03/06/2009,58.59,-0.02344714
02/06/2009,59.98,0.011233247
01/06/2009,59.31,0.041482585
29/05/2009,56.9,-0.002457435
28/05/2009,57.04,0.023413627
27/05/2009,55.72,-0.009822385
26/05/2009,56.27,0.010181387
22/05/2009,55.7,0
21/05/2009,55.7,-0.026049138
20/05/2009,57.17,0.005261324
19/05/2009,56.87,0.025105921
18/05/2009,55.46,0.008147053
15/05/2009,55.01,-0.014975472
14/05/2009,55.84,0.00971755
13/05/2009,55.3,0
12/05/2009,55.3,0.021384348
11/05/2009,54.13,-0.031817974
08/05/2009,55.88,0.040538689
07/05/2009,53.66,-0.010750799
06/05/2009,54.24,0.011496511
05/05/2009,53.62,-0.007061914
04/05/2009,54,0.030459207
01/05/2009,52.38,0.013647497
30/04/2009,51.67,-0.031809176
29/04/2009,53.34,0.052537334
28/04/2009,50.61,-0.013151627
27/04/2009,51.28,0.041813776
24/04/2009,49.18,-0.006485633
23/04/2009,49.5,0.025991435
22/04/2009,48.23,0.037174291
21/04/2009,46.47,0.023955849
20/04/2009,45.37,-0.02567591
17/04/2009,46.55,0.021935943
16/04/2009,45.54,0.027606384
15/04/2009,44.3,0.008387219
14/04/2009,43.93,-0.001819423
13/04/2009,44.01,-0.020911386
09/04/2009,44.94,0.021138633
08/04/2009,44,0.010279931
07/04/2009,43.55,-0.045120435
06/04/2009,45.56,0.065768426
03/04/2009,42.66,-0.010725214
02/04/2009,43.12,0.0218037
01/04/2009,42.19,0.014323472
31/03/2009,41.59,-0.017872512
30/03/2009,42.34,-0.018254661
27/03/2009,43.12,0.001160228
26/03/2009,43.07,0.066227122
25/03/2009,40.31,0.020298905
24/03/2009,39.5,-0.003538038
23/03/2009,39.64,0.051505755
20/03/2009,37.65,-0.005562192
19/03/2009,37.86,-0.035291675
18/03/2009,39.22,-0.008378873
17/03/2009,39.55,0.012722818
16/03/2009,39.05,0.037838826
13/03/2009,37.6,0.000798191
12/03/2009,37.57,0.031362397
11/03/2009,36.41,-0.032160588
10/03/2009,37.6,0.034910865
09/03/2009,36.31,-0.004945065
06/03/2009,36.49,-0.024097552
05/03/2009,37.38,-0.073228582
04/03/2009,40.22,0.009743987
03/03/2009,39.83,-0.030170439
02/03/2009,41.05,-0.065299498
27/02/2009,43.82,-0.041570231
26/02/2009,45.68,-0.018651593
25/02/2009,46.54,-0.05191622
24/02/2009,49.02,0.00163332
23/02/2009,48.94,-0.03769492
20/02/2009,50.82,-0.02045061
19/02/2009,51.87,-0.001733603
18/02/2009,51.96,-0.017551004
17/02/2009,52.88,-0.029992003
13/02/2009,54.49,0.012186266
12/02/2009,53.83,-0.001113999
11/02/2009,53.89,-0.010154246
10/02/2009,54.44,-0.041556479
09/02/2009,56.75,-0.008073052
06/02/2009,57.21,0.017278286
05/02/2009,56.23,0.021208559
04/02/2009,55.05,-0.004531045
03/02/2009,55.3,0.000180848
02/02/2009,55.29,-0.025711111
30/01/2009,56.73,-0.026269233
29/01/2009,58.24,-0.029938811
28/01/2009,60.01,0.074172066
27/01/2009,55.72,0.020305266
26/01/2009,54.6,0.023722387
23/01/2009,53.32,-0.010447856
22/01/2009,53.88,-0.002409863
21/01/2009,54.01,0.03408672
20/01/2009,52.2,-0.044768221
16/01/2009,54.59,0.028427367
15/01/2009,53.06,-0.026226743
14/01/2009,54.47,-0.011499625
13/01/2009,55.1,-0.045760777
12/01/2009,57.68,-0.004152255
09/01/2009,57.92,-0.022027698
08/01/2009,59.21,0.006438518
07/01/2009,58.83,-0.039985337
06/01/2009,61.23,0.024635453
05/01/2009,59.74,
